,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
44,open,247,854,6,macdh,142,178,6,28,0.91,2629,955,206,205,764,243,156,491,204,139,632,76,120,531,637,324,410,30,321,311,222,166,653,373,153,414,187,706,317,951,272,854,1012,5,235,8,63,100,7,642,27,18,0.84,0.54,17.15,17.36,16.48,15.67,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,-1.0,True,False
45,HLCC/4,209,1172,14,macds,192,51,6,13,0.72,131,107,184,158,704,121,69,260,20,198,448,3,77,995,787,637,321,276,445,415,186,96,349,584,74,651,666,148,335,60,342,817,452,21,32,12,72,107,8,886,10,22,0.28,0.66,15.38,18.45,17.11,16.05,True,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,-1.0,True,False
46,high,551,1050,15,macdh,167,166,6,36,0.59,1651,816,88,52,435,6,78,900,48,154,386,137,111,325,607,449,267,174,722,193,80,73,500,525,815,441,774,59,525,374,98,407,297,33,260,33,57,154,31,855,32,1,0.1,0.71,16.22,19.86,16.38,18.5,True,False,True,False,True,True,True,True,False,True,False,False,False,False,True,False,True,-1.0,True,False
47,low,162,1403,34,macds,161,11,6,29,0.88,2867,125,55,90,604,87,240,362,3,19,466,148,159,978,684,609,422,215,821,215,136,125,170,109,884,341,50,714,72,124,33,1173,2049,20,78,15,84,114,37,154,13,29,0.54,0.44,15.12,16.59,19.14,17.0,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,-1.0,True,False
48,close,144,1426,31,macd,221,117,6,43,0.38,2070,223,176,120,638,248,50,414,240,73,679,3,18,585,988,703,373,148,433,344,228,201,70,792,552,321,376,859,767,362,255,767,2336,32,780,39,110,19,23,346,50,35,0.57,0.84,19.63,16.57,18.89,16.44,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,False,-1.0,True,False
49,HL/2,201,1064,24,macdh,216,132,6,13,0.43,581,923,202,204,377,30,61,178,184,155,887,139,59,609,741,438,139,84,466,426,217,21,895,670,384,976,878,66,456,339,253,851,392,23,710,27,70,41,38,128,28,4,0.56,0.74,19.69,19.09,18.19,15.09,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,True,False,-1.0,True,False
50,HLCC/4,578,1296,17,macd,240,36,6,40,0.96,2426,307,179,117,184,143,230,705,242,165,320,144,73,389,700,360,205,128,161,93,208,122,719,611,19,727,35,142,950,260,455,1072,2236,13,564,6,724,155,2,994,17,40,0.24,0.11,15.48,17.71,18.15,17.33,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,-1.0,True,False
51,HLC/3,718,837,45,macds,219,52,6,47,0.24,2662,872,223,186,513,100,237,109,128,126,976,230,178,545,796,161,443,429,759,712,220,219,966,403,548,711,687,866,256,527,450,792,79,29,527,240,1048,55,29,870,35,42,0.63,0.67,19.17,17.72,17.74,17.07,False,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,-1.0,True,False
52,HLC/3,396,1316,8,macd,73,6,6,19,0.11,434,133,15,220,21,49,18,935,115,248,892,76,87,6,952,453,262,63,749,664,169,97,510,357,624,275,262,654,733,69,328,1171,2051,12,645,12,67,29,6,337,11,43,0.35,0.25,17.02,17.52,18.23,18.53,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,-1.0,True,False
53,OHLC/4,166,314,28,macd,17,75,6,40,0.8,1402,314,230,114,119,225,92,735,154,195,269,129,174,298,995,940,148,20,715,433,345,9,991,723,813,3,641,654,550,977,172,540,1345,50,392,46,70,22,31,628,50,6,0.87,0.74,18.34,16.6,15.39,18.37,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,-1.0,True,False
54,close,270,1244,13,macd,142,223,6,17,0.35,1812,998,9,19,82,124,157,848,204,235,111,99,97,257,910,852,204,110,105,580,473,159,646,34,64,968,494,564,616,436,157,1051,1203,15,122,28,51,21,14,423,41,1,0.13,0.64,15.86,16.84,15.54,16.48,True,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True,-1.0,True,False
55,low,173,685,41,macds,114,144,6,39,0.28,792,897,195,29,250,115,38,128,63,219,154,114,77,359,908,146,483,148,114,108,201,146,626,444,588,585,617,66,753,927,28,310,2474,32,785,5,69,131,15,333,5,28,0.55,0.37,17.53,15.96,15.41,19.34,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,-1.0,True,False
56,HLCC/4,369,957,43,macdh,200,214,6,30,0.45,1292,676,237,42,237,50,164,36,183,226,496,120,154,934,931,745,450,388,236,231,354,136,91,311,251,227,43,124,129,719,166,171,575,4,90,21,77,27,7,408,35,40,0.44,0.58,18.15,15.03,18.84,17.62,False,False,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,-1.0,True,False
57,HLCC/4,202,1158,9,macd,181,24,6,4,0.14,39,554,70,172,761,87,81,613,13,114,877,75,97,16,621,535,450,253,570,437,189,147,939,906,917,359,186,903,975,65,193,1051,258,29,653,3,90,69,46,222,19,32,0.36,0.39,19.13,15.2,16.27,15.57,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,-1.0,True,False
58,HLCC/4,647,1424,41,macdh,211,52,6,26,0.01,2530,499,29,242,451,207,49,842,48,44,666,151,90,675,882,677,171,91,241,651,452,82,881,557,144,592,543,771,669,573,368,611,1198,30,736,28,94,66,34,635,21,45,0.23,0.33,18.25,17.77,19.82,18.94,False,False,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,-1.0,True,False
59,high,757,1155,34,macds,21,29,4,8,0.05,2698,443,137,33,45,214,219,402,15,32,735,207,246,563,802,611,315,314,939,499,320,9,504,992,863,937,89,42,239,582,11,1249,1868,14,754,31,47,105,37,539,21,43,0.16,0.68,6.43,7.98,15.82,17.24,True,True,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,14.3813120878941,True,False
60,open,445,534,50,macd,246,215,5,16,0.95,2847,432,189,105,353,86,7,990,60,6,231,71,110,900,837,752,244,32,220,956,444,202,204,981,396,704,412,890,848,750,373,443,937,20,756,4,840,27,7,544,28,50,0.85,0.32,4.44,4.77,11.23,12.01,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,-1.0,True,False
61,HLC/3,266,751,46,macd,11,180,6,19,0.73,798,188,194,39,288,24,132,944,190,138,413,52,7,488,980,807,293,116,96,321,106,41,915,795,397,27,200,558,206,271,30,616,1477,33,662,33,49,23,26,16,1,14,0.22,0.13,15.04,17.99,16.02,16.23,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,-1.0,True,False
62,HLCC/4,58,204,23,macdh,71,96,6,50,0.08,2602,125,152,9,449,75,226,729,74,3,211,46,27,839,954,148,472,101,798,221,64,37,540,839,632,507,596,321,363,966,145,226,716,20,591,36,69,114,47,676,39,16,0.39,0.07,15.3,19.71,19.37,17.65,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,-1.0,True,False
63,high,313,1321,22,macd,104,224,6,26,0.22,2527,904,250,226,411,250,85,640,62,235,971,209,23,818,731,327,238,200,676,231,413,194,353,536,791,62,434,62,765,823,249,273,789,6,804,2,51,6,25,152,49,35,0.04,0.81,19.87,19.33,17.47,19.07,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,-1.0,True,False
64,HLC/3,773,864,11,macd,212,113,6,2,0.67,1828,510,100,67,524,42,168,400,27,156,138,99,67,494,797,581,411,168,222,297,293,98,773,579,727,437,127,661,265,276,68,864,1109,38,611,469,1389,25,2,979,12,17,0.64,0.79,16.72,17.61,17.82,16.19,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,-1.0,True,False
65,OHLC/4,129,369,14,macds,154,230,6,43,0.02,1059,942,203,106,642,35,109,480,185,164,419,212,166,455,814,606,316,127,455,264,227,206,483,205,846,459,450,894,140,510,322,867,1956,28,944,13,85,200,28,788,24,44,0.7,0.87,18.76,15.8,17.25,16.18,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,-1.0,True,False
66,high,441,1485,38,macdh,191,152,6,18,0.89,874,927,156,53,231,24,195,895,239,32,673,77,201,629,246,617,407,58,751,152,360,24,722,222,133,590,894,877,645,458,208,552,1448,45,770,368,1111,159,45,461,33,13,0.2,0.51,17.34,15.98,17.67,19.97,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,True,-1.0,True,False
67,HL/2,782,966,10,macd,214,142,6,49,0.26,95,617,148,17,191,76,230,278,105,167,878,187,76,401,827,355,116,17,972,950,455,344,441,48,360,656,104,54,357,699,488,681,1164,46,891,44,71,142,13,2,41,46,0.27,0.08,19.37,17.28,18.26,15.79,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,-1.0,True,False
68,low,26,1364,15,macdh,166,209,6,21,0.48,1018,950,63,155,386,65,180,377,169,30,586,182,157,346,626,466,317,115,238,436,398,76,890,903,667,215,442,168,781,271,296,1381,2263,18,77,14,99,44,1,153,35,25,0.01,0.02,16.88,15.14,18.16,16.01,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,-1.0,True,False
69,OHLC/4,8,791,27,macd,27,161,6,8,0.45,2295,70,46,57,775,201,26,803,162,215,172,214,81,940,694,172,475,307,208,713,276,235,702,841,297,588,288,600,507,772,440,475,1150,43,229,47,94,64,19,244,33,2,0.2,0.94,18.31,16.25,19.77,15.14,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,-1.0,True,False
70,HLCC/4,141,656,30,macds,214,229,6,42,0.95,257,562,95,180,869,120,195,526,106,200,276,127,159,743,477,252,169,44,786,766,273,88,613,844,7,795,118,9,726,240,142,1383,351,14,641,299,1325,127,49,5,11,11,0.09,0.08,19.02,15.84,18.51,18.91,False,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,-1.0,True,False
71,OHLC/4,567,839,8,macds,189,143,6,4,0.28,2233,71,42,103,849,58,67,26,31,218,502,208,181,883,738,503,162,5,193,471,304,154,377,416,562,234,812,243,575,837,498,1132,1414,24,731,7,87,51,40,542,44,19,0.58,0.57,16.68,16.83,16.97,19.9,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,-1.0,True,False
72,HLC/3,321,1199,30,macds,203,160,4,25,0.92,929,609,206,30,672,82,47,714,221,204,990,15,192,623,903,160,485,468,151,587,103,16,482,730,776,19,347,872,242,820,255,504,146,8,794,35,38,22,27,554,7,2,0.76,0.93,4.16,11.21,12.18,18.18,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,20.58531867036545,True,False
73,OHLC/4,331,436,17,macdh,217,97,1,18,0.7,549,577,166,199,397,72,175,691,45,201,295,105,212,926,771,500,264,170,154,96,367,40,603,352,90,651,404,414,559,24,251,1196,722,21,295,15,68,193,31,366,35,19,0.84,0.78,0.96,5.91,4.58,9.83,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,-1.0,True,False
74,low,215,790,13,macds,202,185,4,19,0.54,956,130,150,186,415,135,189,972,3,122,859,174,152,594,978,493,73,27,214,527,124,52,461,875,941,972,46,580,955,610,65,275,297,28,798,46,91,94,23,339,4,21,0.13,0.68,9.668817375272065,16.835604588284127,12.860891997616884,21.549204451626306,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,42.615943684052745,True,False
75,open,713,1326,48,macds,33,207,6,23,0.02,497,795,172,17,603,220,221,333,211,237,715,128,56,182,826,556,432,364,229,780,290,79,873,820,98,157,823,411,706,903,447,522,1461,30,559,9,32,25,3,801,23,22,0.26,0.44,6.271811899480619,9.754756462017031,9.838883475001024,13.309919012108107,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,-1.0,True,False
76,open,190,1217,29,macd,122,76,6,6,0.09,1297,930,89,148,587,103,32,526,6,29,177,218,158,990,777,546,491,274,746,711,474,19,424,268,571,600,171,713,935,374,16,916,1579,31,399,340,1264,187,47,798,1,20,0.81,0.41,17.2,15.47,17.1,17.28,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,True,False,-1.0,True,False
77,close,140,514,10,macds,225,50,3,28,0.84,1382,684,162,109,700,204,137,962,181,24,170,57,2,210,929,266,339,271,203,335,101,32,112,560,516,960,752,694,878,462,86,129,702,32,527,35,1180,40,40,68,12,15,0.89,0.74,0.24,17.96,3.0,21.64,True,True,True,True,True,False,False,False,True,True,False,False,True,False,True,False,True,22.398004430139576,True,False
78,HL/2,800,934,9,macdh,49,66,6,1,0.19,2841,545,182,149,131,86,69,595,166,88,645,64,131,285,857,445,353,273,98,939,493,200,250,189,592,590,696,837,301,248,467,552,1669,5,223,26,61,111,44,800,39,40,0.61,0.52,-1.85,8.21,-0.57,10.24,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True,True,-1.0,True,False
79,HLCC/4,121,1328,36,macds,147,173,6,20,0.61,655,541,26,131,1000,25,231,639,141,218,48,110,106,70,736,623,161,55,116,868,464,82,315,87,122,185,606,260,440,382,225,1109,1502,14,214,455,1280,52,21,814,11,46,0.61,0.49,16.51,19.09,16.96,19.69,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,-1.0,True,False
80,close,741,907,32,macds,211,184,6,44,0.82,442,167,244,85,970,245,196,945,78,237,463,40,78,518,615,578,143,9,196,290,265,228,906,287,105,829,433,616,582,604,11,230,2204,10,773,4,60,12,12,497,25,38,0.36,0.55,16.49,17.66,16.47,16.79,True,True,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,-1.0,True,False
81,HL/2,232,830,19,macds,221,103,6,24,0.96,2499,286,136,236,208,29,171,891,156,60,54,84,195,94,724,175,131,24,874,784,396,226,626,8,284,789,133,273,838,970,333,862,816,18,162,15,46,25,24,114,2,33,0.19,0.69,17.69,15.67,17.14,15.06,False,True,True,True,True,False,True,False,False,False,False,True,True,True,False,False,True,-1.0,True,False
82,HLCC/4,402,582,24,macd,32,236,6,3,0.38,1276,169,200,28,824,22,211,45,49,103,25,17,104,418,759,448,346,11,163,492,434,5,723,410,186,779,470,826,82,825,128,1390,1801,35,287,3,35,194,22,412,49,34,0.55,0.1,17.82,17.61,16.4,15.15,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,-1.0,True,False
83,high,472,1068,8,macdh,153,98,6,39,0.69,1393,661,183,155,590,104,68,197,232,174,75,54,104,670,909,853,372,108,121,65,198,56,93,519,911,660,54,15,887,589,145,162,843,19,241,46,62,202,14,620,8,30,0.28,0.39,19.37,19.85,16.73,15.76,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,-1.0,True,False
84,HL/2,486,584,49,macdh,241,210,6,29,0.43,1527,901,159,138,505,167,104,114,165,215,204,194,165,503,799,478,406,379,604,294,259,44,430,552,362,740,498,507,980,390,370,942,2171,27,285,27,60,154,46,78,49,44,0.3,0.98,19.87,17.97,19.25,15.58,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,-1.0,True,False
85,close,579,939,25,macdh,25,154,6,3,0.62,439,129,135,205,499,145,133,833,158,113,660,87,185,386,401,390,136,110,214,161,94,34,440,828,550,306,883,930,762,916,437,559,1664,3,35,25,85,119,49,578,40,1,0.43,0.87,17.98,17.82,19.99,18.7,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,-1.0,True,False
86,close,84,99,17,macdh,205,229,6,34,0.19,564,913,71,52,227,57,183,938,81,173,814,145,75,563,897,413,110,27,640,225,497,194,533,32,852,203,411,283,149,814,463,1199,1507,24,726,21,85,57,24,149,20,13,0.18,0.35,17.61,19.45,18.6,18.81,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,-1.0,True,False
87,open,257,1385,43,macds,242,125,6,46,0.7,30,331,11,61,187,184,57,428,113,176,414,192,20,989,936,511,498,232,903,853,160,83,727,649,681,835,903,212,707,139,227,547,158,7,109,41,53,114,39,435,21,5,0.57,0.75,18.55,17.06,17.71,15.85,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,-1.0,True,False
88,HLCC/4,147,291,38,macdh,97,73,6,5,0.84,2883,894,53,149,517,31,148,33,24,214,521,18,64,447,743,306,270,197,672,474,127,79,116,351,528,311,391,811,550,204,150,277,1179,1,92,195,819,187,34,812,21,29,0.27,0.45,17.07,17.48,19.06,16.9,False,False,False,False,False,True,False,True,True,True,False,True,True,False,True,False,True,-1.0,True,False
89,HLCC/4,163,363,42,macds,169,227,6,1,0.09,2436,187,33,62,575,51,100,837,76,6,475,213,223,74,855,839,408,223,769,698,118,15,973,764,589,690,789,505,419,59,387,1082,1856,2,663,8,47,29,19,795,26,50,0.68,0.14,19.84,19.32,15.61,15.73,True,True,False,True,False,False,True,True,False,False,True,True,True,False,True,True,True,-1.0,True,False
90,open,561,792,21,macd,237,46,6,50,0.96,2699,408,70,211,918,183,109,233,242,190,398,217,156,696,889,445,291,84,328,287,202,131,105,624,187,454,48,174,697,199,87,590,2311,35,966,13,33,149,27,800,36,17,0.28,0.91,18.14,18.75,15.85,16.01,True,False,False,False,True,True,True,False,True,True,True,False,True,False,True,False,True,-1.0,True,False
91,HL/2,53,1430,43,macd,198,131,6,49,0.57,2125,229,78,95,823,139,194,790,65,176,389,164,212,267,980,771,386,103,817,629,255,17,880,124,403,688,155,68,510,478,226,425,2274,36,520,15,106,105,11,600,42,35,0.28,0.46,17.97,16.81,15.95,19.55,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,-1.0,True,False
92,low,568,663,10,macd,211,222,6,37,0.27,454,780,222,103,144,206,3,646,35,31,445,229,103,286,990,606,498,61,45,345,203,88,597,427,843,484,559,360,837,379,318,811,824,50,801,2,5,135,24,316,33,39,0.86,0.31,19.06,15.14,16.09,16.47,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,-1.0,True,False
93,close,496,985,6,macds,3,99,6,32,0.68,1107,495,33,115,366,170,76,164,158,178,664,242,50,518,809,216,262,200,601,599,476,26,332,461,655,514,437,460,701,674,391,1007,2373,32,970,112,1310,49,40,899,32,27,0.16,0.07,16.55,15.52,15.04,19.28,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,-1.0,True,False
94,low,25,949,45,macdh,95,201,6,43,0.14,1514,36,42,189,300,30,148,416,220,233,149,193,94,19,686,365,288,14,121,84,494,420,214,417,785,310,391,49,310,423,283,1372,1716,41,588,30,58,19,19,357,25,26,0.53,0.97,19.4,16.73,18.91,18.93,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,-1.0,True,False
95,OHLC/4,565,874,21,macd,21,246,2,9,0.79,1713,977,99,55,625,225,169,602,234,19,116,15,6,838,938,798,314,13,193,178,402,208,139,669,7,56,886,526,305,191,254,1134,1174,21,885,31,106,25,27,336,11,8,0.54,0.12,9.339897333684018,17.414050530764037,12.435631018336895,19.61877593189793,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,39.72969241291607,True,False
96,low,679,871,16,macd,208,249,6,11,0.26,1692,955,16,222,720,137,160,864,90,195,126,143,152,47,202,28,23,11,145,299,200,32,956,383,202,604,274,283,196,501,138,476,2206,35,722,25,47,201,11,693,7,33,0.67,0.73,16.32,18.05,16.67,16.69,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,-1.0,True,False
97,open,135,1170,48,macds,27,104,6,27,0.94,2794,754,243,247,385,71,23,398,182,120,738,84,114,775,832,301,293,180,208,941,370,120,418,41,924,153,55,387,257,689,383,906,1040,42,997,35,91,63,33,669,10,14,0.01,0.7,19.1,18.32,19.11,17.27,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,True,False,-1.0,True,False
98,HL/2,508,912,41,macds,48,33,6,41,0.17,2575,70,231,139,91,2,165,369,114,107,497,192,63,758,854,480,247,173,638,567,298,203,952,204,865,790,675,901,221,822,12,1203,1164,1,267,291,749,199,23,721,28,34,0.83,0.39,15.28,16.23,19.31,16.57,False,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,-1.0,True,False
99,open,349,463,50,macds,79,72,6,20,0.23,1785,887,142,54,829,101,171,767,215,244,470,90,177,711,434,264,164,78,208,186,358,122,481,16,501,695,931,235,955,555,184,1253,1961,39,296,43,106,99,11,937,6,39,0.1,0.08,17.98,15.92,18.28,17.84,True,False,False,True,True,True,False,True,True,False,False,True,True,True,True,False,True,-1.0,True,False
100,HLCC/4,787,879,30,macd,78,118,6,34,0.19,1538,87,120,2,520,5,250,495,133,186,983,135,192,710,706,725,464,212,931,511,223,193,957,186,321,284,95,230,764,978,211,250,826,36,369,18,74,3,7,491,6,42,0.59,0.82,16.41,15.01,17.76,17.13,True,False,True,True,False,False,True,True,False,True,True,False,False,True,False,True,True,-1.0,True,False
101,open,22,687,4,macd,50,183,6,40,0.96,1871,597,202,50,392,236,15,404,173,176,32,118,105,409,692,460,387,80,193,844,429,243,490,419,9,33,68,798,862,908,124,343,1581,9,310,13,34,78,23,690,30,28,0.3,0.42,16.61,17.06,16.75,17.4,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,-1.0,True,False
102,close,327,1256,4,macd,140,58,6,42,0.46,2868,449,131,67,663,22,78,881,15,244,542,250,109,347,973,924,498,239,174,217,47,21,46,54,635,127,562,7,960,557,257,694,959,43,845,433,779,108,26,911,47,36,0.49,0.07,17.78,19.6,15.44,17.51,False,False,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,-1.0,True,False
103,open,628,919,9,macds,219,165,6,8,0.39,1258,514,2,50,357,97,151,381,102,199,523,109,214,263,942,450,117,16,998,696,169,56,734,41,608,473,349,875,392,641,265,593,2306,18,290,33,109,85,25,523,21,29,0.34,0.41,18.21,15.01,17.24,16.84,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False,False,True,-1.0,True,False
104,OHLC/4,73,571,42,macds,228,211,6,34,0.28,2890,791,175,226,891,85,160,746,195,211,785,168,226,361,233,559,322,299,187,740,471,298,788,817,852,19,546,53,962,791,287,811,2032,41,733,4,40,48,38,257,27,1,0.75,0.19,16.94,19.2,16.46,18.35,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,-1.0,True,False
105,HL/2,482,762,44,macd,238,189,1,5,0.03,641,476,133,167,578,53,148,700,138,82,587,81,159,61,672,542,367,76,694,341,169,60,805,203,710,55,348,391,584,575,162,1368,74,25,185,27,80,26,30,5,20,27,0.46,0.94,0.65,5.24,4.14,10.1,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,-1.0,True,False
106,low,466,1154,40,macds,227,20,4,31,0.3,1645,442,65,197,979,115,134,476,72,75,232,5,92,492,689,461,455,130,237,676,491,71,778,475,337,455,250,150,811,914,466,1345,1190,37,646,36,47,107,35,298,41,21,0.53,0.74,6.133120396526175,26.629530945440884,15.32016361454277,20.24719735993734,False,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,True,24.760313226531544,True,False
107,OHLC/4,340,1336,15,macds,114,49,2,30,0.25,2201,437,107,6,645,18,90,182,129,64,150,81,93,121,408,300,320,230,768,448,158,57,546,795,30,998,418,852,76,555,64,252,1656,20,593,32,80,59,10,201,19,40,0.55,0.99,3.213935690465357,6.373514670584253,11.844308654576956,16.641494232101454,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,False,-1.0,True,False
108,HL/2,327,528,4,macd,202,90,6,13,0.08,1195,468,28,224,419,75,75,547,131,168,304,57,222,502,817,466,150,23,115,664,233,166,375,503,717,305,231,831,417,565,37,301,2423,19,745,7,9,205,38,978,40,20,0.12,0.04,19.38,19.54,17.94,16.04,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,-1.0,True,False
109,OHLC/4,412,543,29,macds,120,22,6,28,0.38,2328,208,222,86,32,195,240,557,85,211,899,195,220,296,828,953,473,126,81,828,324,122,106,436,755,394,349,328,692,356,129,618,743,22,164,43,76,148,12,939,29,3,0.19,0.15,17.7,17.01,16.45,18.37,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,-1.0,True,False
110,open,166,1213,22,macdh,68,138,6,26,0.94,672,610,221,170,329,89,86,656,97,20,480,204,106,258,573,489,371,297,731,726,287,153,559,591,703,547,146,987,317,272,258,1195,2354,42,86,263,658,174,19,32,5,29,0.62,0.79,15.27,17.56,19.99,19.51,False,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-1.0,True,False
111,close,421,1211,8,macd,3,38,6,26,0.75,1078,615,30,123,864,22,26,552,40,239,197,146,114,903,485,291,281,201,913,248,311,148,847,155,850,343,630,27,866,220,442,884,197,28,627,252,1238,193,41,639,8,27,0.9,0.56,17.53,17.56,15.23,18.71,False,False,False,True,True,True,False,False,True,False,True,True,True,True,False,True,False,-1.0,True,False
112,HLC/3,763,1456,30,macd,246,223,6,27,0.11,1640,911,175,46,609,180,125,23,29,18,520,99,97,374,732,681,477,428,92,966,458,365,755,678,310,548,198,743,683,810,279,691,1403,5,106,39,72,151,42,858,12,44,0.42,0.01,17.34,15.61,19.51,17.02,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,-1.0,True,False
113,open,135,417,16,macd,127,57,6,44,0.59,1604,215,49,152,406,244,61,271,216,60,808,180,33,633,893,640,257,98,600,442,156,6,892,402,856,666,342,356,537,96,359,567,1470,24,341,253,1336,20,28,16,42,13,0.16,0.77,18.2,15.73,18.61,17.32,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,-1.0,True,False
114,open,580,1183,23,macds,45,56,6,46,0.83,799,75,73,113,436,36,18,867,173,232,234,74,224,909,648,639,239,113,211,933,328,246,286,310,534,372,843,349,958,620,322,1003,2462,23,707,31,62,162,6,904,25,11,0.23,0.42,17.31,17.51,18.41,19.65,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-1.0,True,False
