,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
0,HLCC/4,126,300,6,macd,86,5,6,11,0.08,269,877,18,70,81,69,50,422,49,100,193,37,73,688,285,966,473,442,304,264,323,87,411,147,651,751,930,897,843,506,6,292,341,20,712,47,82,44,19,751,11,14,0.22,0.02,1.15,1.05,1.15,0.96,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,-1.0,True,False
1,low,7,127,45,macdh,87,80,6,9,0.24,1158,224,92,68,264,38,93,86,26,50,429,33,99,809,746,286,381,73,881,525,495,216,751,81,434,849,111,152,739,135,31,89,604,2,389,45,102,16,19,437,2,21,0.09,0.39,1.0,0.97,1.02,0.94,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,True,True,-1.0,True,False
2,OHLC/4,75,265,20,macd,55,30,2,10,0.06,2061,610,68,74,658,28,17,173,6,6,75,24,37,351,305,295,472,360,724,611,382,381,57,379,215,258,929,707,815,996,58,294,301,6,793,24,34,149,11,247,13,20,0.25,0.13,0.39,0.46,0.19,0.85,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,-1.0,True,False
3,OHLC/4,100,195,19,macdh,51,9,6,10,0.22,467,739,85,32,741,28,35,646,60,43,942,13,28,244,810,651,499,385,278,44,456,287,558,132,922,612,942,870,765,170,16,121,465,4,734,7,88,118,9,371,16,4,0.4,0.26,1.04,1.11,0.99,1.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.0,True,False
4,close,54,77,17,macdh,15,10,3,14,0.03,1826,579,27,18,963,49,13,527,35,44,949,62,8,583,870,463,493,468,346,292,105,48,641,558,13,181,459,719,292,891,27,307,290,13,560,41,106,185,6,258,10,4,0.03,0.07,0.8,0.95,0.94,0.99,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,5.844800357687755,True,False
5,open,133,219,39,macd,7,72,4,2,0.06,1590,521,90,69,581,98,92,886,82,19,729,93,70,447,520,376,359,326,651,306,291,53,577,543,740,272,776,780,782,467,25,54,71,19,31,41,79,42,15,109,5,16,0.06,0.25,0.32,0.33,0.16,0.53,False,True,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,-1.0,True,False
6,OHLC/4,129,154,42,macds,65,81,6,19,0.02,2738,403,22,22,782,16,21,270,4,43,795,25,53,294,234,626,110,59,647,168,129,55,229,551,347,723,395,690,820,546,68,312,2,9,420,6,52,157,4,607,1,9,0.01,0.34,0.99,1.01,1.04,1.06,False,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,-1.0,True,False
7,HL/2,121,266,46,macds,47,92,6,12,0.03,837,522,14,91,535,10,19,405,5,75,583,21,6,157,672,398,418,307,735,355,266,105,953,993,32,682,576,375,131,977,19,42,293,2,354,19,81,24,9,45,19,4,0.19,0.38,0.95,1.0,1.2,1.17,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,-1.0,True,False
8,HLCC/4,24,128,44,macds,18,60,6,11,0.4,1004,230,7,54,118,90,65,310,87,4,458,77,35,985,938,577,369,46,896,546,430,216,348,110,634,11,219,128,59,604,98,246,515,15,514,21,106,65,4,677,11,8,0.13,0.22,1.11,0.96,0.96,0.95,True,False,True,False,False,False,False,True,True,False,True,True,True,False,True,True,False,-1.0,True,False
9,OHLC/4,85,246,30,macdh,41,69,6,16,0.18,2164,347,79,90,958,90,69,751,37,7,554,53,59,805,866,330,31,27,657,538,419,188,411,673,89,493,470,521,676,882,57,150,157,1,148,47,89,54,14,979,16,10,0.38,0.26,0.94,1.02,1.2,1.1,False,False,True,True,True,False,True,True,True,False,False,True,False,False,False,True,False,-1.0,True,False
10,OHLC/4,17,185,35,macds,80,48,6,1,0.09,948,504,5,47,303,16,67,188,26,56,249,42,11,413,995,715,272,145,686,599,445,85,68,597,257,22,957,947,712,548,25,162,141,5,172,9,10,121,7,655,25,15,0.29,0.38,1.09,1.01,1.2,1.19,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,-1.0,True,False
11,HLCC/4,60,191,6,macds,18,50,6,8,0.16,1357,618,61,38,678,3,57,489,91,78,345,34,67,698,508,426,176,13,944,715,391,143,983,463,401,776,276,84,424,178,95,108,464,11,688,12,76,40,14,118,7,19,0.08,0.36,1.04,0.91,1.01,1.13,True,True,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,-1.0,True,False
12,open,106,107,10,macd,67,65,5,12,0.16,2004,354,10,84,368,27,65,745,39,86,718,56,15,870,414,341,329,27,802,416,323,282,211,66,286,888,819,16,873,691,45,132,121,1,287,33,76,24,16,521,20,16,0.15,0.24,0.34,0.35,0.45,0.47,True,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,-1.0,True,False
13,open,13,65,45,macds,48,75,6,5,0.16,794,298,52,27,51,51,63,603,29,14,467,20,91,846,915,269,163,63,511,614,301,29,504,347,301,384,671,80,160,504,18,158,549,4,778,6,72,192,11,758,23,12,0.12,0.25,1.16,0.97,1.09,1.0,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,False,False,-1.0,True,False
14,HLC/3,80,301,45,macdh,76,68,6,9,0.03,1894,318,33,48,903,39,27,770,100,70,320,82,90,180,760,520,329,93,874,587,411,8,159,575,751,975,8,915,557,866,51,283,371,13,836,13,86,153,6,977,6,9,0.29,0.01,0.99,0.95,0.91,1.09,False,True,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,-1.0,True,False
15,OHLC/4,49,218,27,macd,88,68,6,20,0.13,1534,778,94,28,823,36,14,742,33,2,564,83,50,902,979,417,348,270,950,502,345,174,160,448,559,883,312,130,284,66,89,261,255,3,942,47,50,184,1,435,5,24,0.34,0.06,0.96,0.9,1.2,1.11,True,True,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,-1.0,True,False
16,OHLC/4,87,300,24,macds,33,66,6,11,0.2,2529,316,49,21,547,95,55,238,76,53,501,87,77,110,992,466,296,48,982,974,383,131,935,135,249,903,441,317,76,56,14,257,613,11,676,22,79,54,14,866,11,18,0.33,0.07,0.98,1.0,1.16,1.14,True,False,True,True,False,True,False,False,True,False,False,False,True,True,False,True,True,-1.0,True,False
17,OHLC/4,80,126,36,macds,23,20,6,10,0.24,1164,365,34,28,691,15,7,185,18,30,874,79,36,600,938,497,410,240,996,260,82,63,847,723,630,648,543,857,625,965,29,131,15,18,387,14,29,14,2,336,5,7,0.05,0.18,1.16,0.93,0.99,0.93,False,True,True,False,True,False,True,True,True,False,True,False,False,True,True,False,False,-1.0,True,False
18,open,83,252,7,macd,86,45,6,20,0.18,1674,705,5,89,705,81,45,655,7,28,569,63,50,289,931,662,383,25,780,627,480,436,780,331,981,994,900,654,275,612,40,78,100,2,814,37,78,151,5,782,3,19,0.18,0.26,1.11,1.13,0.9,1.2,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,-1.0,True,False
19,high,27,280,49,macds,45,84,5,5,0.35,2634,862,92,3,863,8,58,423,37,73,196,93,9,355,789,544,159,5,767,305,300,58,869,331,837,731,955,353,669,583,101,247,459,12,282,17,51,119,17,234,24,5,0.08,0.19,0.43,0.95,0.83,0.82,True,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,True,5.697491450463268,True,False
20,HLC/3,97,298,43,macdh,93,54,5,19,0.39,2034,713,81,93,403,55,85,380,57,100,670,53,11,802,595,246,173,132,731,501,495,59,963,928,782,957,213,141,14,30,79,82,398,1,207,31,101,132,4,843,5,11,0.05,0.22,0.18,0.36,0.13,0.6,True,True,True,False,True,False,True,False,False,True,False,False,True,True,True,False,True,-1.0,True,False
21,open,98,212,33,macd,68,23,6,13,0.12,1796,225,68,83,330,71,80,47,30,24,567,68,55,836,956,531,301,241,600,452,360,157,572,568,991,252,897,817,486,336,30,194,17,3,160,39,92,47,14,708,4,19,0.09,0.13,0.98,0.9,1.03,1.0,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,-1.0,True,False
22,HL/2,105,217,12,macd,11,79,6,19,0.4,595,871,32,76,223,16,53,870,65,55,47,29,9,215,986,354,165,82,206,137,340,305,139,928,23,163,240,260,372,575,100,118,379,20,207,10,53,93,16,211,14,20,0.25,0.12,1.15,1.18,0.98,1.13,True,True,False,True,False,True,False,False,True,False,False,False,True,True,True,True,False,-1.0,True,False
23,high,67,141,39,macdh,58,31,6,10,0.33,217,653,40,50,146,70,11,332,41,59,872,85,12,759,252,892,248,158,944,315,368,262,732,240,122,550,294,753,802,339,43,66,502,16,301,27,30,173,1,256,11,21,0.38,0.37,1.06,1.05,1.06,1.01,False,True,True,True,False,True,True,False,True,False,True,False,True,False,True,True,False,-1.0,True,False
24,HLCC/4,132,292,37,macds,87,99,3,10,0.31,1269,237,21,8,551,44,87,88,4,22,258,48,4,612,282,229,298,283,951,580,457,23,746,643,171,191,976,127,22,540,48,281,294,4,613,7,96,103,14,120,9,6,0.09,0.39,0.8452505522613628,0.8452505522613628,-0.0422624102748835,-0.0422624102748835,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,True,True,-1.0,True,False
25,HL/2,82,187,43,macdh,88,57,6,12,0.1,2366,254,92,54,802,36,81,39,93,78,525,59,55,941,908,217,179,7,983,706,415,109,559,393,478,73,106,177,770,476,22,93,617,13,534,8,72,72,1,586,6,11,0.28,0.27,1.01,1.11,1.07,1.02,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,-1.0,True,False
26,open,18,246,11,macds,46,36,5,4,0.06,1568,314,62,100,636,76,10,653,16,72,335,51,26,413,825,542,348,132,789,388,320,234,809,867,333,904,614,31,596,419,5,224,149,13,456,17,72,123,11,573,8,15,0.22,0.25,0.86,0.88,0.91,0.89,True,False,True,False,False,False,False,True,True,False,False,False,True,True,True,False,True,4.786766202319035,True,False
27,OHLC/4,102,109,22,macds,98,3,5,6,0.29,661,933,44,68,101,93,31,825,37,3,90,15,60,958,590,464,264,23,887,133,75,8,256,42,738,283,27,471,22,187,78,183,515,4,862,48,101,73,2,696,12,21,0.27,0.32,0.29,0.31,0.38,0.47,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,-1.0,True,False
28,close,108,116,47,macdh,15,7,6,16,0.24,2866,406,55,85,100,16,24,226,2,14,674,63,93,285,279,334,172,145,517,397,375,13,952,201,103,112,73,183,697,123,87,196,217,14,532,31,68,20,14,513,6,21,0.33,0.13,0.91,1.07,1.03,0.99,False,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,-1.0,True,False
29,close,24,104,22,macdh,40,22,6,4,0.22,1985,568,82,21,79,42,57,96,76,91,810,84,20,825,333,319,293,9,853,120,115,19,488,518,154,41,854,862,421,551,13,245,215,9,682,45,91,124,14,499,6,24,0.39,0.22,1.18,1.1,1.19,1.04,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,True,-1.0,True,False
30,low,81,219,11,macds,91,59,6,12,0.31,2221,574,77,33,791,86,86,932,41,53,699,41,49,941,505,374,232,230,953,752,419,154,803,747,930,669,237,810,70,91,8,137,443,20,777,40,89,197,20,323,9,9,0.06,0.23,1.09,0.94,1.08,1.03,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,-1.0,True,False
31,close,19,110,21,macds,31,92,3,1,0.04,1086,236,70,97,347,31,59,349,53,31,132,15,14,731,568,146,278,259,816,683,191,113,210,392,704,598,193,156,520,62,17,54,480,8,674,26,63,116,7,342,20,25,0.01,0.22,0.33,0.34,0.12,0.41,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,-1.0,True,False
32,OHLC/4,53,214,13,macdh,100,43,6,11,0.18,1960,714,41,66,865,58,84,202,91,80,988,6,21,591,564,989,437,118,787,705,231,117,633,787,671,54,377,380,960,404,86,138,437,18,997,30,61,101,6,758,11,20,0.24,0.21,0.38,0.49,0.25,0.5,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,True,True,-1.0,True,False
33,OHLC/4,104,264,4,macds,8,71,6,4,0.03,411,636,30,90,162,100,30,595,75,7,67,39,91,414,437,246,324,260,770,763,356,85,50,39,623,896,361,387,177,975,15,43,581,12,540,31,106,167,2,566,5,2,0.27,0.15,1.14,1.2,0.9,1.11,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,-1.0,True,False
34,HL/2,72,149,23,macdh,91,69,6,8,0.3,2569,803,42,98,351,74,82,717,27,2,500,77,92,96,838,328,118,110,694,152,233,130,889,444,45,208,885,778,679,294,71,262,66,2,508,40,57,140,15,224,15,1,0.38,0.36,1.17,1.05,0.93,0.95,False,True,False,False,True,True,True,True,True,False,True,False,False,True,False,True,True,-1.0,True,False
35,HL/2,96,153,46,macds,13,52,6,17,0.11,645,374,70,62,547,27,24,410,69,54,257,35,31,900,632,559,260,75,249,945,488,362,312,702,673,377,521,27,126,253,22,193,516,18,690,11,59,196,8,909,14,15,0.38,0.04,1.16,1.12,0.92,1.13,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,-1.0,True,False
36,open,26,288,30,macd,91,16,6,1,0.01,2761,899,4,70,237,65,58,320,78,81,97,97,51,837,714,697,427,135,740,571,283,278,581,746,727,685,631,253,193,826,105,278,502,7,592,30,49,84,20,571,21,5,0.31,0.27,1.03,1.01,1.06,1.01,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,-1.0,True,False
37,HLC/3,22,38,44,macds,42,7,6,13,0.05,2606,730,86,79,162,81,36,17,37,73,819,3,5,771,967,144,440,185,960,813,424,40,797,204,634,719,655,542,459,848,91,292,276,11,59,28,55,63,16,843,16,22,0.06,0.01,0.93,1.08,1.12,1.13,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,-1.0,True,False
