,AUDUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
26,AUDUSD_i,0.75781,0.7591,0.75743,0.75958,0.758505,0.7587033333333334,0.7588025,0.75848,4169,2020-12-29 00:00:00
27,AUDUSD_i,0.7591,0.75958,0.75836,0.75983,0.7590950000000001,0.7592566666666668,0.7593375000000001,0.7592175000000001,4016,2020-12-29 04:00:00
28,AUDUSD_i,0.75961,0.75975,0.75905,0.76065,0.75985,0.7598166666666667,0.7598,0.759765,5360,2020-12-29 08:00:00
29,AUDUSD_i,0.75977,0.761,0.75945,0.76103,0.76024,0.7604933333333334,0.7606200000000001,0.7603125000000001,5335,2020-12-29 12:00:00
30,AUDUSD_i,0.76101,0.76125,0.75979,0.76241,0.7611,0.7611500000000001,0.761175,0.761115,9647,2020-12-29 16:00:00
31,AUDUSD_i,0.76125,0.76006,0.76006,0.76131,0.7606850000000001,0.7604766666666668,0.7603725000000001,0.7606700000000001,4349,2020-12-29 20:00:00
32,AUDUSD_i,0.76014,0.76319,0.76,0.76343,0.761715,0.7622066666666667,0.7624525,0.76169,5042,2020-12-30 00:00:00
33,AUDUSD_i,0.76319,0.76561,0.76319,0.76628,0.7647349999999999,0.7650266666666666,0.7651725,0.7645675000000001,4447,2020-12-30 04:00:00
34,AUDUSD_i,0.76561,0.76476,0.76443,0.76606,0.765245,0.7650833333333332,0.7650024999999999,0.765215,5804,2020-12-30 08:00:00
35,AUDUSD_i,0.76476,0.76621,0.76476,0.76732,0.76604,0.7660966666666668,0.7661250000000001,0.7657625,5772,2020-12-30 12:00:00
36,AUDUSD_i,0.76626,0.76793,0.76622,0.76852,0.76737,0.7675566666666667,0.7676499999999999,0.7672325,8770,2020-12-30 16:00:00
37,AUDUSD_i,0.76794,0.76837,0.76741,0.7686,0.768005,0.7681266666666667,0.7681875,0.76808,3046,2020-12-30 20:00:00
38,AUDUSD_i,0.76841,0.77052,0.76742,0.77074,0.76908,0.7695599999999999,0.7697999999999999,0.7692725,3600,2020-12-31 00:00:00
39,AUDUSD_i,0.77051,0.77025,0.76869,0.77079,0.76974,0.76991,0.769995,0.77006,3889,2020-12-31 04:00:00
40,AUDUSD_i,0.77025,0.77025,0.7695,0.77163,0.7705649999999999,0.7704599999999999,0.7704074999999999,0.7704074999999999,6272,2020-12-31 08:00:00
41,AUDUSD_i,0.77025,0.77302,0.7699,0.77414,0.77202,0.7723533333333333,0.7725200000000001,0.7718275,5968,2020-12-31 12:00:00
42,AUDUSD_i,0.77303,0.76934,0.76891,0.77384,0.7713749999999999,0.7706966666666667,0.7703575,0.77128,8221,2020-12-31 16:00:00
43,AUDUSD_i,0.76936,0.76988,0.76936,0.77031,0.769835,0.76985,0.7698575000000001,0.7697275000000001,896,2020-12-31 20:00:00
44,AUDUSD_i,0.76962,0.7716,0.76808,0.77164,0.76986,0.7704399999999999,0.7707299999999999,0.770235,7620,2021-01-04 00:00:00
45,AUDUSD_i,0.77157,0.77062,0.76892,0.77204,0.77048,0.7705266666666667,0.7705500000000001,0.7707875000000001,6592,2021-01-04 04:00:00
46,AUDUSD_i,0.77063,0.7732,0.77048,0.77394,0.7722100000000001,0.7725400000000001,0.7727050000000001,0.7720625000000001,8892,2021-01-04 08:00:00
47,AUDUSD_i,0.77319,0.77172,0.77124,0.77399,0.772615,0.7723166666666668,0.7721675000000001,0.7725350000000001,8285,2021-01-04 12:00:00
48,AUDUSD_i,0.77172,0.76599,0.76414,0.77218,0.76816,0.7674366666666667,0.767075,0.7685074999999999,16674,2021-01-04 16:00:00
49,AUDUSD_i,0.76599,0.76609,0.76541,0.76708,0.7662450000000001,0.7661933333333334,0.7661675000000001,0.7661425000000001,7870,2021-01-04 20:00:00
50,AUDUSD_i,0.76605,0.76744,0.76559,0.76828,0.7669349999999999,0.7671033333333334,0.7671875,0.76684,7452,2021-01-05 00:00:00
51,AUDUSD_i,0.76745,0.77096,0.76745,0.77126,0.769355,0.7698900000000001,0.7701575,0.76928,8729,2021-01-05 04:00:00
52,AUDUSD_i,0.77096,0.77138,0.76989,0.77243,0.77116,0.7712333333333333,0.7712699999999999,0.771165,10824,2021-01-05 08:00:00
53,AUDUSD_i,0.77143,0.76912,0.769,0.77212,0.77056,0.7700800000000001,0.7698400000000001,0.7704175000000001,10153,2021-01-05 12:00:00
54,AUDUSD_i,0.76912,0.77641,0.76888,0.77646,0.77267,0.7739166666666666,0.77454,0.7727175,16107,2021-01-05 16:00:00
55,AUDUSD_i,0.77642,0.77567,0.7756,0.77768,0.77664,0.7763166666666667,0.7761549999999999,0.7763424999999999,5735,2021-01-05 20:00:00
56,AUDUSD_i,0.77559,0.77535,0.77439,0.77714,0.775765,0.7756266666666667,0.7755575,0.7756175000000001,10753,2021-01-06 00:00:00
57,AUDUSD_i,0.77538,0.7771,0.77324,0.77784,0.77554,0.7760600000000001,0.77632,0.77589,12820,2021-01-06 04:00:00
58,AUDUSD_i,0.7771,0.78069,0.77703,0.7809,0.778965,0.77954,0.7798275,0.77893,13410,2021-01-06 08:00:00
59,AUDUSD_i,0.78066,0.77775,0.77743,0.78197,0.7797000000000001,0.7790500000000001,0.7787250000000001,0.7794525000000001,12526,2021-01-06 12:00:00
60,AUDUSD_i,0.77773,0.77955,0.77613,0.77976,0.777945,0.7784800000000001,0.7787475,0.7782925,19695,2021-01-06 16:00:00
61,AUDUSD_i,0.77956,0.77991,0.77793,0.78101,0.77947,0.7796166666666666,0.77969,0.7796025,15278,2021-01-06 20:00:00
62,AUDUSD_i,0.77985,0.78009,0.77908,0.78166,0.78037,0.7802766666666666,0.78023,0.78017,7929,2021-01-07 00:00:00
63,AUDUSD_i,0.78009,0.77804,0.77804,0.78022,0.77913,0.7787666666666667,0.778585,0.7790975,7512,2021-01-07 04:00:00
64,AUDUSD_i,0.77804,0.77523,0.77523,0.77934,0.777285,0.7766000000000001,0.7762575,0.77696,11952,2021-01-07 08:00:00
65,AUDUSD_i,0.77527,0.7742,0.77305,0.77575,0.7744,0.7743333333333333,0.7743,0.7745675,11525,2021-01-07 12:00:00
66,AUDUSD_i,0.7742,0.77453,0.77249,0.77634,0.7744150000000001,0.7744533333333333,0.7744725,0.77439,15085,2021-01-07 16:00:00
67,AUDUSD_i,0.77454,0.77653,0.77446,0.77723,0.775845,0.7760733333333333,0.7761875,0.77569,6413,2021-01-07 20:00:00
68,AUDUSD_i,0.77649,0.77519,0.77392,0.77725,0.775585,0.7754533333333334,0.7753875000000001,0.7757125,7474,2021-01-08 00:00:00
69,AUDUSD_i,0.77519,0.77695,0.77495,0.77761,0.7762800000000001,0.7765033333333333,0.776615,0.7761750000000001,8403,2021-01-08 04:00:00
70,AUDUSD_i,0.77695,0.77798,0.77522,0.7788,0.77701,0.7773333333333333,0.7774949999999999,0.7772375,12586,2021-01-08 08:00:00
71,AUDUSD_i,0.77799,0.77913,0.77656,0.77942,0.77799,0.7783699999999999,0.7785599999999999,0.7782749999999999,11463,2021-01-08 12:00:00
72,AUDUSD_i,0.77909,0.77603,0.77448,0.77983,0.777155,0.77678,0.7765925,0.7773575,21161,2021-01-08 16:00:00
73,AUDUSD_i,0.77603,0.77647,0.77274,0.77658,0.77466,0.7752633333333333,0.7755650000000001,0.775455,11662,2021-01-08 20:00:00
74,AUDUSD_i,0.77527,0.77067,0.77041,0.77651,0.77346,0.77253,0.772065,0.773215,7177,2021-01-11 00:00:00
75,AUDUSD_i,0.77066,0.76999,0.7692,0.77144,0.77032,0.77021,0.7701549999999999,0.7703224999999999,8124,2021-01-11 04:00:00
76,AUDUSD_i,0.76999,0.77102,0.76923,0.77215,0.77069,0.7708,0.7708550000000001,0.7705975,10620,2021-01-11 08:00:00
77,AUDUSD_i,0.77102,0.76773,0.76758,0.77202,0.7698,0.7691100000000001,0.7687650000000001,0.7695875000000001,9585,2021-01-11 12:00:00
78,AUDUSD_i,0.76773,0.77094,0.76655,0.77154,0.769045,0.7696766666666667,0.7699925,0.76919,14524,2021-01-11 16:00:00
79,AUDUSD_i,0.77093,0.76949,0.76939,0.7715,0.770445,0.7701266666666667,0.7699675000000001,0.7703275,5360,2021-01-11 20:00:00
80,AUDUSD_i,0.76943,0.77026,0.76887,0.77107,0.76997,0.7700666666666667,0.770115,0.7699075,5964,2021-01-12 00:00:00
81,AUDUSD_i,0.77027,0.77057,0.7686,0.77074,0.76967,0.7699699999999999,0.7701199999999999,0.770045,6704,2021-01-12 04:00:00
82,AUDUSD_i,0.77057,0.77367,0.77027,0.77399,0.77213,0.7726433333333333,0.7729,0.772125,8365,2021-01-12 08:00:00
83,AUDUSD_i,0.77364,0.77053,0.76984,0.77376,0.7718,0.7713766666666667,0.771165,0.7719425,7990,2021-01-12 12:00:00
84,AUDUSD_i,0.77052,0.77328,0.76962,0.77365,0.771635,0.7721833333333333,0.7724575,0.7717674999999999,12276,2021-01-12 16:00:00
85,AUDUSD_i,0.77327,0.77696,0.77307,0.77767,0.77537,0.7759,0.776165,0.7752425000000001,6701,2021-01-12 20:00:00
86,AUDUSD_i,0.77692,0.77704,0.7762,0.77806,0.77713,0.7770999999999999,0.7770849999999999,0.7770549999999999,4475,2021-01-13 00:00:00
87,AUDUSD_i,0.77707,0.77611,0.77572,0.77735,0.776535,0.7763933333333334,0.7763225,0.7765625,5524,2021-01-13 04:00:00
88,AUDUSD_i,0.77611,0.77512,0.77463,0.77786,0.7762450000000001,0.77587,0.7756825,0.77593,8052,2021-01-13 08:00:00
89,AUDUSD_i,0.77513,0.77325,0.77293,0.7753,0.774115,0.7738266666666668,0.7736825,0.7741525,8816,2021-01-13 12:00:00
90,AUDUSD_i,0.77325,0.77443,0.77206,0.77539,0.773725,0.7739600000000001,0.7740775,0.7737825,13067,2021-01-13 16:00:00
91,AUDUSD_i,0.77444,0.77307,0.77307,0.7754,0.774235,0.7738466666666667,0.7736525000000001,0.773995,5408,2021-01-13 20:00:00
92,AUDUSD_i,0.77318,0.77488,0.77283,0.77536,0.774095,0.7743566666666667,0.7744875,0.7740625,4098,2021-01-14 00:00:00
93,AUDUSD_i,0.7749,0.77589,0.7728,0.77593,0.774365,0.7748733333333333,0.7751275,0.77488,7556,2021-01-14 04:00:00
94,AUDUSD_i,0.77589,0.77671,0.77422,0.77687,0.7755449999999999,0.7759333333333333,0.7761275,0.7759225,8670,2021-01-14 08:00:00
95,AUDUSD_i,0.77671,0.77421,0.77401,0.77704,0.775525,0.7750866666666667,0.7748675,0.7754925,9540,2021-01-14 12:00:00
96,AUDUSD_i,0.77421,0.7797,0.77397,0.78048,0.777225,0.77805,0.7784625000000001,0.7770900000000001,11717,2021-01-14 16:00:00
97,AUDUSD_i,0.7797,0.77767,0.77761,0.77991,0.77876,0.7783966666666666,0.778215,0.7787225,6645,2021-01-14 20:00:00
98,AUDUSD_i,0.77764,0.77688,0.77677,0.7788,0.777785,0.7774833333333332,0.7773325,0.7775224999999999,5170,2021-01-15 00:00:00
99,AUDUSD_i,0.77689,0.77533,0.77494,0.77748,0.77621,0.7759166666666667,0.77577,0.77616,6627,2021-01-15 04:00:00
100,AUDUSD_i,0.77533,0.7743,0.77284,0.77575,0.774295,0.7742966666666667,0.7742975000000001,0.774555,8917,2021-01-15 08:00:00
101,AUDUSD_i,0.77429,0.77198,0.77196,0.77511,0.773535,0.7730166666666666,0.7727575,0.773335,9521,2021-01-15 12:00:00
102,AUDUSD_i,0.77198,0.772,0.76804,0.77274,0.7703899999999999,0.7709266666666666,0.7711950000000001,0.77119,16242,2021-01-15 16:00:00
103,AUDUSD_i,0.77198,0.77029,0.77009,0.77205,0.77107,0.77081,0.77068,0.7711025,6749,2021-01-15 20:00:00
104,AUDUSD_i,0.7706,0.7698,0.76783,0.77097,0.7694000000000001,0.7695333333333334,0.7696000000000001,0.7698,6644,2021-01-18 00:00:00
105,AUDUSD_i,0.76981,0.7689,0.76785,0.77035,0.7691,0.7690333333333333,0.769,0.7692275000000001,7318,2021-01-18 04:00:00
106,AUDUSD_i,0.7689,0.76638,0.7658,0.76946,0.76763,0.7672133333333333,0.7670049999999999,0.767635,10157,2021-01-18 08:00:00
107,AUDUSD_i,0.76638,0.76856,0.76631,0.76874,0.767525,0.7678699999999999,0.7680425,0.7674974999999999,8264,2021-01-18 12:00:00
108,AUDUSD_i,0.76855,0.76807,0.76763,0.76878,0.768205,0.76816,0.7681374999999999,0.7682574999999999,6296,2021-01-18 16:00:00
109,AUDUSD_i,0.76807,0.76778,0.76743,0.76852,0.767975,0.76791,0.7678775,0.7679499999999999,4785,2021-01-18 20:00:00
110,AUDUSD_i,0.76798,0.77037,0.76674,0.77091,0.768825,0.76934,0.7695974999999999,0.769,5344,2021-01-19 00:00:00
111,AUDUSD_i,0.77037,0.77087,0.77027,0.77183,0.77105,0.77099,0.77096,0.7708349999999999,6965,2021-01-19 04:00:00
112,AUDUSD_i,0.77087,0.77058,0.76961,0.77246,0.771035,0.7708833333333334,0.7708075000000001,0.77088,9341,2021-01-19 08:00:00
113,AUDUSD_i,0.77059,0.77156,0.7702,0.77195,0.771075,0.7712366666666667,0.7713175,0.771075,9454,2021-01-19 12:00:00
114,AUDUSD_i,0.77156,0.76975,0.76924,0.77233,0.770785,0.7704400000000001,0.7702675000000001,0.7707200000000001,12423,2021-01-19 16:00:00
115,AUDUSD_i,0.76976,0.76917,0.76867,0.76987,0.76927,0.7692366666666667,0.76922,0.7693675,4777,2021-01-19 20:00:00
116,AUDUSD_i,0.76939,0.77088,0.76883,0.77138,0.770105,0.7703633333333334,0.7704925,0.77012,4954,2021-01-20 00:00:00
117,AUDUSD_i,0.77092,0.77243,0.77084,0.77273,0.7717849999999999,0.7719999999999999,0.7721075,0.77173,5469,2021-01-20 04:00:00
118,AUDUSD_i,0.77244,0.77317,0.77222,0.77404,0.77313,0.7731433333333334,0.77315,0.7729675,9331,2021-01-20 08:00:00
119,AUDUSD_i,0.77317,0.77332,0.772,0.77352,0.77276,0.7729466666666666,0.77304,0.7730024999999999,9477,2021-01-20 12:00:00
120,AUDUSD_i,0.77333,0.77352,0.77236,0.77601,0.774185,0.7739633333333332,0.7738524999999999,0.773805,14461,2021-01-20 16:00:00
121,AUDUSD_i,0.77354,0.77421,0.7735,0.77483,0.774165,0.77418,0.7741875,0.77402,5160,2021-01-20 20:00:00
122,AUDUSD_i,0.7742,0.77648,0.77354,0.77724,0.77539,0.7757533333333333,0.7759349999999999,0.775365,5243,2021-01-21 00:00:00
123,AUDUSD_i,0.77648,0.77743,0.77638,0.77765,0.777015,0.7771533333333333,0.7772224999999999,0.7769849999999999,6265,2021-01-21 04:00:00
124,AUDUSD_i,0.77744,0.77726,0.77507,0.77744,0.776255,0.77659,0.7767575,0.7768025,10374,2021-01-21 08:00:00
125,AUDUSD_i,0.77725,0.7759,0.77588,0.77813,0.777005,0.7766366666666666,0.7764525,0.77679,9708,2021-01-21 12:00:00
126,AUDUSD_i,0.77588,0.77475,0.77408,0.77747,0.775775,0.7754333333333333,0.7752625,0.7755449999999999,12531,2021-01-21 16:00:00
127,AUDUSD_i,0.77478,0.77616,0.77467,0.77688,0.775775,0.7759033333333333,0.7759674999999999,0.7756224999999999,5131,2021-01-21 20:00:00
128,AUDUSD_i,0.77624,0.77505,0.77484,0.77687,0.775855,0.7755866666666668,0.7754525000000001,0.77575,5226,2021-01-22 00:00:00
129,AUDUSD_i,0.77505,0.77447,0.774,0.77539,0.774695,0.77462,0.7745825,0.7747275,6183,2021-01-22 04:00:00
130,AUDUSD_i,0.77447,0.77234,0.77168,0.77447,0.773075,0.7728299999999999,0.7727074999999999,0.7732399999999999,10095,2021-01-22 08:00:00
131,AUDUSD_i,0.77233,0.77088,0.77012,0.77265,0.771385,0.7712166666666667,0.7711325,0.771495,10219,2021-01-22 12:00:00
132,AUDUSD_i,0.77088,0.77147,0.77067,0.77302,0.771845,0.7717200000000001,0.7716575,0.77151,14383,2021-01-22 16:00:00
133,AUDUSD_i,0.77147,0.77151,0.77099,0.77195,0.77147,0.7714833333333333,0.77149,0.7714799999999999,5220,2021-01-22 20:00:00
134,AUDUSD_i,0.77146,0.7715,0.77026,0.77257,0.771415,0.7714433333333334,0.7714575,0.7714475000000001,5681,2021-01-25 00:00:00
135,AUDUSD_i,0.7715,0.77425,0.7715,0.77433,0.772915,0.7733599999999999,0.7735825,0.772895,6323,2021-01-25 04:00:00
136,AUDUSD_i,0.77425,0.77218,0.77174,0.77467,0.7732049999999999,0.7728633333333333,0.7726925,0.77321,9613,2021-01-25 08:00:00
137,AUDUSD_i,0.77218,0.77276,0.77169,0.77353,0.77261,0.77266,0.772685,0.77254,9749,2021-01-25 12:00:00
138,AUDUSD_i,0.77273,0.77062,0.76823,0.77329,0.77076,0.7707133333333333,0.77069,0.7712175,17944,2021-01-25 16:00:00
139,AUDUSD_i,0.77063,0.77118,0.76999,0.77131,0.7706500000000001,0.7708266666666667,0.770915,0.7707775,7128,2021-01-25 20:00:00
140,AUDUSD_i,0.77116,0.77136,0.77002,0.77193,0.770975,0.7711033333333334,0.7711675,0.7711175,3735,2021-01-26 00:00:00
141,AUDUSD_i,0.77136,0.76879,0.76839,0.77165,0.7700199999999999,0.76961,0.769405,0.7700475,5815,2021-01-26 04:00:00
142,AUDUSD_i,0.76878,0.76945,0.76683,0.77009,0.76846,0.7687900000000001,0.768955,0.7687875000000001,10423,2021-01-26 08:00:00
143,AUDUSD_i,0.76945,0.77357,0.76889,0.77387,0.77138,0.77211,0.7724749999999999,0.7714449999999999,9372,2021-01-26 12:00:00
144,AUDUSD_i,0.77356,0.77437,0.77316,0.77534,0.77425,0.77429,0.77431,0.7741075,11851,2021-01-26 16:00:00
145,AUDUSD_i,0.77436,0.77445,0.77423,0.7752,0.774715,0.7746266666666667,0.7745825,0.77456,3831,2021-01-26 20:00:00
146,AUDUSD_i,0.77415,0.77432,0.77357,0.77629,0.77493,0.7747266666666667,0.774625,0.7745825000000001,5343,2021-01-27 00:00:00
147,AUDUSD_i,0.77431,0.77434,0.77286,0.77443,0.7736449999999999,0.7738766666666667,0.7739925,0.7739849999999999,5949,2021-01-27 04:00:00
148,AUDUSD_i,0.77434,0.77244,0.77197,0.77446,0.773215,0.7729566666666666,0.7728275,0.7733025,9470,2021-01-27 08:00:00
149,AUDUSD_i,0.77244,0.76868,0.76817,0.77328,0.770725,0.7700433333333333,0.7697025,0.7706425,12406,2021-01-27 12:00:00
150,AUDUSD_i,0.76868,0.76975,0.7643,0.76988,0.76709,0.7679766666666668,0.7684200000000001,0.7681525,21105,2021-01-27 16:00:00
151,AUDUSD_i,0.76975,0.76602,0.76475,0.76999,0.76737,0.7669199999999999,0.766695,0.7676275,16457,2021-01-27 20:00:00
152,AUDUSD_i,0.76598,0.76463,0.7622,0.76644,0.76432,0.7644233333333333,0.764475,0.7648125,9796,2021-01-28 00:00:00
153,AUDUSD_i,0.76463,0.7636,0.76203,0.76498,0.763505,0.7635366666666666,0.7635525,0.76381,10022,2021-01-28 04:00:00
154,AUDUSD_i,0.7636,0.76062,0.75912,0.7636,0.76136,0.7611133333333333,0.7609899999999999,0.7617349999999999,15679,2021-01-28 08:00:00
155,AUDUSD_i,0.76059,0.76382,0.75952,0.76391,0.7617149999999999,0.7624166666666666,0.7627674999999999,0.76196,14731,2021-01-28 12:00:00
156,AUDUSD_i,0.76382,0.76786,0.76355,0.76791,0.76573,0.7664399999999999,0.7667949999999999,0.7657849999999999,20146,2021-01-28 16:00:00
157,AUDUSD_i,0.76785,0.76742,0.76742,0.76972,0.76857,0.7681866666666667,0.767995,0.7681025,8771,2021-01-28 20:00:00
158,AUDUSD_i,0.76785,0.76627,0.76623,0.76839,0.7673099999999999,0.7669633333333333,0.76679,0.767185,6210,2021-01-29 00:00:00
159,AUDUSD_i,0.76628,0.76451,0.76357,0.76654,0.765055,0.7648733333333334,0.7647825,0.765225,10230,2021-01-29 04:00:00
160,AUDUSD_i,0.76451,0.76448,0.76349,0.76626,0.764875,0.7647433333333332,0.7646774999999999,0.764685,15629,2021-01-29 08:00:00
161,AUDUSD_i,0.76448,0.76912,0.76375,0.77001,0.76688,0.7676266666666667,0.768,0.76684,17418,2021-01-29 12:00:00
162,AUDUSD_i,0.76912,0.76422,0.76396,0.77033,0.767145,0.7661699999999999,0.7656824999999999,0.7669075,22350,2021-01-29 16:00:00
163,AUDUSD_i,0.76423,0.7641,0.76307,0.76524,0.764155,0.7641366666666668,0.7641275000000001,0.7641600000000001,14366,2021-01-29 20:00:00
164,AUDUSD_i,0.76228,0.76361,0.76051,0.76431,0.76241,0.76281,0.76301,0.7626775,8976,2021-02-01 00:00:00
165,AUDUSD_i,0.7636,0.76572,0.7636,0.76614,0.7648699999999999,0.7651533333333332,0.765295,0.7647649999999999,9314,2021-02-01 04:00:00
166,AUDUSD_i,0.76572,0.76381,0.76248,0.76619,0.764335,0.76416,0.7640724999999999,0.76455,13668,2021-02-01 08:00:00
167,AUDUSD_i,0.76381,0.76246,0.76195,0.76409,0.76302,0.7628333333333334,0.76274,0.7630775,12571,2021-02-01 12:00:00
168,AUDUSD_i,0.76246,0.76256,0.76116,0.76333,0.762245,0.76235,0.7624025,0.7623774999999999,17596,2021-02-01 16:00:00
169,AUDUSD_i,0.76256,0.76175,0.76169,0.76452,0.7631049999999999,0.7626533333333333,0.7624275,0.76263,8034,2021-02-01 20:00:00
170,AUDUSD_i,0.76173,0.7651,0.7616,0.76526,0.76343,0.7639866666666667,0.764265,0.7634225,6390,2021-02-02 00:00:00
171,AUDUSD_i,0.7651,0.76306,0.76183,0.76609,0.76396,0.7636599999999999,0.7635099999999999,0.7640199999999999,8802,2021-02-02 04:00:00
172,AUDUSD_i,0.76306,0.76179,0.76029,0.7637,0.761995,0.7619266666666666,0.7618925,0.7622099999999999,11479,2021-02-02 08:00:00
173,AUDUSD_i,0.76179,0.76018,0.75868,0.7622,0.76044,0.7603533333333333,0.76031,0.7607125,10687,2021-02-02 12:00:00
174,AUDUSD_i,0.76015,0.75842,0.7563,0.76049,0.7583949999999999,0.7584033333333333,0.7584075,0.75884,15169,2021-02-02 16:00:00
175,AUDUSD_i,0.75845,0.76056,0.75826,0.76107,0.759665,0.7599633333333333,0.7601125,0.759585,6974,2021-02-02 20:00:00
176,AUDUSD_i,0.76052,0.76152,0.76009,0.76191,0.761,0.7611733333333334,0.76126,0.7610100000000001,6227,2021-02-03 00:00:00
177,AUDUSD_i,0.76152,0.76138,0.76086,0.76204,0.76145,0.7614266666666666,0.761415,0.76145,6468,2021-02-03 04:00:00
178,AUDUSD_i,0.76138,0.76158,0.76009,0.76257,0.7613300000000001,0.7614133333333334,0.761455,0.761405,8773,2021-02-03 08:00:00
179,AUDUSD_i,0.76159,0.76162,0.76078,0.76233,0.761555,0.7615766666666666,0.7615874999999999,0.7615799999999999,8595,2021-02-03 12:00:00
180,AUDUSD_i,0.76158,0.76232,0.76062,0.76252,0.76157,0.76182,0.761945,0.76176,14595,2021-02-03 16:00:00
181,AUDUSD_i,0.76232,0.76166,0.76143,0.76249,0.76196,0.76186,0.76181,0.761975,6450,2021-02-03 20:00:00
182,AUDUSD_i,0.76163,0.76401,0.76108,0.7643,0.76269,0.76313,0.76335,0.7627550000000001,5417,2021-02-04 00:00:00
183,AUDUSD_i,0.76401,0.76269,0.76189,0.76471,0.7633,0.7630966666666666,0.762995,0.7633249999999999,7507,2021-02-04 04:00:00
184,AUDUSD_i,0.76269,0.76288,0.76193,0.76366,0.762795,0.7628233333333334,0.7628375000000001,0.7627900000000001,10149,2021-02-04 08:00:00
185,AUDUSD_i,0.76287,0.76187,0.76067,0.76308,0.761875,0.7618733333333333,0.7618725,0.7621224999999999,9708,2021-02-04 12:00:00
186,AUDUSD_i,0.76184,0.75933,0.75875,0.76206,0.760405,0.7600466666666666,0.7598674999999999,0.7604949999999999,11311,2021-02-04 16:00:00
