,HSI50_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
529,HSI50_i,24394.0,24413.0,24354.5,24493.5,24424.0,24420.333333333332,24418.5,24413.75,40155,2020-06-17 16:00:00
530,HSI50_i,24447.5,24450.5,24308.5,24524.5,24416.5,24427.833333333332,24433.5,24432.75,54695,2020-06-18 08:00:00
531,HSI50_i,24453.5,24334.5,24274.5,24565.5,24420.0,24391.5,24377.25,24407.0,41915,2020-06-18 12:00:00
532,HSI50_i,24333.5,24405.0,24303.5,24456.5,24380.0,24388.333333333332,24392.5,24374.625,38725,2020-06-18 16:00:00
533,HSI50_i,24430.0,24698.0,24420.0,24797.0,24608.5,24638.333333333332,24653.25,24586.25,53335,2020-06-19 08:00:00
534,HSI50_i,24701.0,24759.0,24685.0,24774.0,24729.5,24739.333333333332,24744.25,24729.75,28710,2020-06-19 12:00:00
535,HSI50_i,24759.0,24425.0,24366.0,24767.0,24566.5,24519.333333333332,24495.75,24579.25,37855,2020-06-19 16:00:00
536,HSI50_i,24522.0,24529.0,24354.5,24543.0,24448.75,24475.5,24488.875,24487.125,49695,2020-06-22 08:00:00
537,HSI50_i,24528.0,24470.0,24422.5,24577.0,24499.75,24489.833333333332,24484.875,24499.375,27490,2020-06-22 12:00:00
538,HSI50_i,24472.0,24631.0,24436.5,24647.0,24541.75,24571.5,24586.375,24546.625,30615,2020-06-22 16:00:00
539,HSI50_i,24746.0,24889.0,24646.5,24971.5,24809.0,24835.666666666668,24849.0,24813.25,49550,2020-06-23 08:00:00
540,HSI50_i,24888.0,24995.5,24873.0,25024.5,24948.75,24964.333333333332,24972.125,24945.25,23760,2020-06-23 12:00:00
541,HSI50_i,24996.5,24998.0,24932.5,25036.5,24984.5,24989.0,24991.25,24990.875,30065,2020-06-23 16:00:00
542,HSI50_i,24936.0,24699.0,24641.0,24954.5,24797.75,24764.833333333332,24748.375,24807.625,46515,2020-06-24 08:00:00
543,HSI50_i,24698.0,24711.0,24581.0,24724.0,24652.5,24672.0,24681.75,24678.5,29250,2020-06-24 12:00:00
544,HSI50_i,24710.0,24444.0,24369.0,24740.0,24554.5,24517.666666666668,24499.25,24565.75,40970,2020-06-24 16:00:00
545,HSI50_i,24669.5,24573.5,24485.5,24683.5,24584.5,24580.833333333332,24579.0,24603.0,35620,2020-06-26 08:00:00
546,HSI50_i,24574.5,24561.0,24551.0,24679.0,24615.0,24597.0,24588.0,24591.375,22470,2020-06-26 12:00:00
547,HSI50_i,24561.0,24438.0,24370.0,24588.0,24479.0,24465.333333333332,24458.5,24489.25,35570,2020-06-26 16:00:00
548,HSI50_i,24129.0,24301.0,24097.0,24363.0,24230.0,24253.666666666668,24265.5,24222.5,58620,2020-06-29 08:00:00
549,HSI50_i,24302.0,24338.0,24261.0,24396.0,24328.5,24331.666666666668,24333.25,24324.25,26555,2020-06-29 12:00:00
550,HSI50_i,24338.0,24426.0,24266.5,24432.0,24349.25,24374.833333333332,24387.625,24365.625,35280,2020-06-29 16:00:00
551,HSI50_i,24515.5,24374.5,24236.5,24562.5,24399.5,24391.166666666668,24387.0,24422.25,56840,2020-06-30 08:00:00
552,HSI50_i,24375.5,24397.0,24345.5,24468.5,24407.0,24403.666666666668,24402.0,24396.625,25435,2020-06-30 12:00:00
553,HSI50_i,24397.0,24397.5,24319.5,24450.0,24384.75,24389.0,24391.125,24391.0,29270,2020-06-30 16:00:00
554,HSI50_i,24769.0,25227.0,24765.0,25264.0,25014.5,25085.333333333332,25120.75,25006.25,52030,2020-07-02 08:00:00
555,HSI50_i,25225.0,25217.0,25078.0,25232.0,25155.0,25175.666666666668,25186.0,25188.0,27655,2020-07-02 12:00:00
556,HSI50_i,25216.0,25148.0,25043.0,25278.0,25160.5,25156.333333333332,25154.25,25171.25,38770,2020-07-02 16:00:00
557,HSI50_i,25357.0,25361.0,25241.0,25469.0,25355.0,25357.0,25358.0,25357.0,46180,2020-07-03 08:00:00
558,HSI50_i,25360.0,25291.0,25265.0,25369.0,25317.0,25308.333333333332,25304.0,25321.25,22060,2020-07-03 12:00:00
559,HSI50_i,25292.0,25268.0,25220.5,25325.0,25272.75,25271.166666666668,25270.375,25276.375,17915,2020-07-03 16:00:00
560,HSI50_i,26242.0,26295.0,26063.0,26486.0,26274.5,26281.333333333332,26284.75,26271.5,69755,2020-07-06 08:00:00
561,HSI50_i,26293.0,26516.0,26233.0,26530.0,26381.5,26426.333333333332,26448.75,26393.0,30650,2020-07-06 12:00:00
562,HSI50_i,26516.0,26547.0,26495.0,26635.0,26565.0,26559.0,26556.0,26548.25,39150,2020-07-06 16:00:00
563,HSI50_i,26371.0,25951.0,25909.0,26371.0,26140.0,26077.0,26045.5,26150.5,64310,2020-07-07 08:00:00
564,HSI50_i,25949.0,26032.5,25851.0,26049.5,25950.25,25977.666666666668,25991.375,25970.5,31115,2020-07-07 12:00:00
565,HSI50_i,26031.0,26104.0,26013.0,26202.5,26107.75,26106.5,26105.875,26087.625,34950,2020-07-07 16:00:00
566,HSI50_i,25992.5,26037.0,25909.5,26184.5,26047.0,26043.666666666668,26042.0,26030.875,64615,2020-07-08 08:00:00
567,HSI50_i,26040.0,26063.5,25935.5,26085.0,26010.25,26028.0,26036.875,26031.0,30895,2020-07-08 12:00:00
568,HSI50_i,26062.5,26198.0,26038.5,26217.5,26128.0,26151.333333333332,26163.0,26129.125,35590,2020-07-08 16:00:00
569,HSI50_i,26193.5,26204.5,25982.0,26256.5,26119.25,26147.666666666668,26161.875,26159.125,62255,2020-07-09 08:00:00
570,HSI50_i,26203.5,26215.0,26160.0,26254.0,26207.0,26209.666666666668,26211.0,26208.125,24215,2020-07-09 12:00:00
571,HSI50_i,26215.5,25946.0,25844.0,26291.0,26067.5,26027.0,26006.75,26074.125,49005,2020-07-09 16:00:00
572,HSI50_i,25858.0,25610.0,25529.0,25861.0,25695.0,25666.666666666668,25652.5,25714.5,66830,2020-07-10 08:00:00
573,HSI50_i,25611.0,25799.0,25573.0,25826.0,25699.5,25732.666666666668,25749.25,25702.25,29865,2020-07-10 12:00:00
574,HSI50_i,25799.0,25704.5,25641.5,25844.5,25743.0,25730.166666666668,25723.75,25747.375,40965,2020-07-10 16:00:00
575,HSI50_i,25954.0,25701.5,25653.0,26087.0,25870.0,25813.833333333332,25785.75,25848.875,53590,2020-07-13 08:00:00
576,HSI50_i,25706.5,25784.0,25697.0,25826.0,25761.5,25769.0,25772.75,25753.375,25045,2020-07-13 12:00:00
577,HSI50_i,25784.0,25962.0,25773.0,26009.0,25891.0,25914.666666666668,25926.5,25882.0,30780,2020-07-13 16:00:00
578,HSI50_i,25305.0,25469.0,25284.5,25535.5,25410.0,25429.666666666668,25439.5,25398.5,63130,2020-07-14 08:00:00
579,HSI50_i,25468.0,25444.5,25436.0,25568.5,25502.25,25483.0,25473.375,25479.25,31990,2020-07-14 12:00:00
580,HSI50_i,25444.5,25661.5,25407.5,25676.5,25542.0,25581.833333333332,25601.75,25547.5,52040,2020-07-14 16:00:00
581,HSI50_i,25382.0,25402.5,25312.0,25526.5,25419.25,25413.666666666668,25410.875,25405.75,55640,2020-07-15 08:00:00
582,HSI50_i,25401.5,25606.0,25387.5,25620.0,25503.75,25537.833333333332,25554.875,25503.75,28210,2020-07-15 12:00:00
583,HSI50_i,25606.0,25517.0,25454.5,25644.5,25549.5,25538.666666666668,25533.25,25555.5,37510,2020-07-15 16:00:00
584,HSI50_i,25161.5,24906.5,24868.5,25203.5,25036.0,24992.833333333332,24971.25,25035.0,67735,2020-07-16 08:00:00
585,HSI50_i,24905.5,24999.0,24838.5,25061.0,24949.75,24966.166666666668,24974.375,24951.0,27705,2020-07-16 12:00:00
586,HSI50_i,24997.0,25113.0,24984.5,25165.5,25075.0,25087.666666666668,25094.0,25065.0,32380,2020-07-16 16:00:00
587,HSI50_i,25104.0,25160.0,25009.5,25174.5,25092.0,25114.666666666668,25126.0,25112.0,47315,2020-07-17 08:00:00
588,HSI50_i,25161.0,25184.5,25125.0,25221.5,25173.25,25177.0,25178.875,25173.0,22555,2020-07-17 12:00:00
589,HSI50_i,25183.5,25217.5,25109.5,25276.5,25193.0,25201.166666666668,25205.25,25196.75,26130,2020-07-17 16:00:00
590,HSI50_i,25162.5,25108.0,24944.5,25176.5,25060.5,25076.333333333332,25084.25,25097.875,51925,2020-07-20 08:00:00
591,HSI50_i,25109.0,25113.5,25089.5,25156.5,25123.0,25119.833333333332,25118.25,25117.125,21395,2020-07-20 12:00:00
592,HSI50_i,25113.5,25213.5,25083.0,25244.5,25163.75,25180.333333333332,25188.625,25163.625,23025,2020-07-20 16:00:00
593,HSI50_i,25554.0,25609.5,25432.0,25646.0,25539.0,25562.5,25574.25,25560.375,41195,2020-07-21 08:00:00
594,HSI50_i,25610.5,25666.0,25598.5,25718.0,25658.25,25660.833333333332,25662.125,25648.25,17939,2020-07-21 12:00:00
595,HSI50_i,25664.0,25586.0,25522.0,25674.0,25598.0,25594.0,25592.0,25611.5,32370,2020-07-21 16:00:00
596,HSI50_i,25587.0,25061.5,25007.0,25614.0,25310.5,25227.5,25186.0,25317.375,62990,2020-07-22 08:00:00
597,HSI50_i,25060.5,25244.0,24979.5,25262.0,25120.75,25161.833333333332,25182.375,25136.5,35210,2020-07-22 12:00:00
598,HSI50_i,25244.0,25129.0,25074.0,25244.0,25159.0,25149.0,25144.0,25172.75,32235,2020-07-22 16:00:00
599,HSI50_i,25147.5,25178.0,25094.5,25276.5,25185.5,25183.0,25181.75,25174.125,48630,2020-07-23 08:00:00
600,HSI50_i,25179.0,25078.5,25078.5,25247.5,25163.0,25134.833333333332,25120.75,25145.875,24770,2020-07-23 12:00:00
601,HSI50_i,25076.5,25112.5,25071.5,25190.5,25131.0,25124.833333333332,25121.75,25112.75,33680,2020-07-23 16:00:00
602,HSI50_i,24797.5,24745.0,24586.5,24797.5,24692.0,24709.666666666668,24718.5,24731.625,63455,2020-07-24 08:00:00
603,HSI50_i,24744.0,24718.0,24709.5,24789.5,24749.5,24739.0,24733.75,24740.25,25080,2020-07-24 12:00:00
604,HSI50_i,24717.0,24770.5,24674.5,24814.5,24744.5,24753.166666666668,24757.5,24744.125,35095,2020-07-24 16:00:00
605,HSI50_i,24711.0,24625.5,24554.0,24715.0,24634.5,24631.5,24630.0,24651.375,53015,2020-07-27 08:00:00
606,HSI50_i,24626.5,24704.0,24603.5,24727.0,24665.25,24678.166666666668,24684.625,24665.25,22220,2020-07-27 12:00:00
607,HSI50_i,24704.0,24760.0,24677.0,24810.0,24743.5,24749.0,24751.75,24737.75,24040,2020-07-27 16:00:00
608,HSI50_i,24734.0,24771.5,24663.0,24819.0,24741.0,24751.166666666668,24756.25,24746.875,41060,2020-07-28 08:00:00
609,HSI50_i,24770.5,24738.0,24673.0,24809.0,24741.0,24740.0,24739.5,24747.625,21695,2020-07-28 12:00:00
610,HSI50_i,24736.0,24721.0,24670.0,24758.0,24714.0,24716.333333333332,24717.5,24721.25,26010,2020-07-28 16:00:00
611,HSI50_i,24781.5,24855.0,24687.5,24913.5,24800.5,24818.666666666668,24827.75,24809.375,34995,2020-07-29 08:00:00
612,HSI50_i,24856.0,24896.0,24829.0,24945.0,24887.0,24890.0,24891.5,24881.5,14675,2020-07-29 12:00:00
613,HSI50_i,24894.5,24911.0,24878.5,24961.5,24920.0,24917.0,24915.5,24911.375,14920,2020-07-29 16:00:00
614,HSI50_i,25141.0,24579.0,24576.5,25163.5,24870.0,24773.0,24724.5,24865.0,58435,2020-07-30 08:00:00
615,HSI50_i,24577.0,24624.5,24542.0,24711.0,24626.5,24625.833333333332,24625.5,24613.625,28770,2020-07-30 12:00:00
616,HSI50_i,24623.5,24570.5,24412.5,24693.0,24552.75,24558.666666666668,24561.625,24574.875,37910,2020-07-30 16:00:00
617,HSI50_i,24760.5,24588.5,24567.0,24787.0,24677.0,24647.5,24632.75,24675.75,49040,2020-07-31 08:00:00
618,HSI50_i,24587.5,24550.0,24539.0,24631.0,24585.0,24573.333333333332,24567.5,24576.875,25990,2020-07-31 12:00:00
619,HSI50_i,24551.0,24371.0,24351.0,24578.5,24464.75,24433.5,24417.875,24462.875,36905,2020-07-31 16:00:00
620,HSI50_i,24280.5,24398.0,24276.5,24474.5,24375.5,24383.0,24386.75,24357.375,52785,2020-08-03 08:00:00
621,HSI50_i,24400.0,24490.5,24371.5,24529.5,24450.5,24463.833333333332,24470.5,24447.875,24890,2020-08-03 12:00:00
622,HSI50_i,24490.5,24502.5,24440.5,24553.5,24497.0,24498.833333333332,24499.75,24496.75,22230,2020-08-03 16:00:00
623,HSI50_i,24667.5,24952.0,24614.5,25106.5,24860.5,24891.0,24906.25,24835.125,61550,2020-08-04 08:00:00
624,HSI50_i,24950.0,24865.5,24840.5,25013.5,24927.0,24906.5,24896.25,24917.375,25850,2020-08-04 12:00:00
625,HSI50_i,24865.5,24958.5,24860.5,25006.5,24933.5,24941.833333333332,24946.0,24922.75,25655,2020-08-04 16:00:00
626,HSI50_i,25108.5,25130.0,24992.0,25207.5,25099.75,25109.833333333332,25114.875,25109.5,47070,2020-08-05 08:00:00
627,HSI50_i,25132.0,25096.5,25086.0,25158.5,25122.25,25113.666666666668,25109.375,25118.25,20745,2020-08-05 12:00:00
628,HSI50_i,25096.5,25136.5,25080.5,25203.0,25141.75,25140.0,25139.125,25129.125,22555,2020-08-05 16:00:00
629,HSI50_i,24695.0,24822.5,24692.0,25003.5,24847.75,24839.333333333332,24835.125,24803.25,56405,2020-08-06 08:00:00
630,HSI50_i,24821.5,24806.5,24700.5,24885.5,24793.0,24797.5,24799.75,24803.5,29150,2020-08-06 12:00:00
631,HSI50_i,24806.5,24826.5,24753.5,24874.5,24814.0,24818.166666666668,24820.25,24815.25,28285,2020-08-06 16:00:00
632,HSI50_i,24388.0,24370.0,24345.0,24563.5,24454.25,24426.166666666668,24412.125,24416.625,65050,2020-08-07 08:00:00
633,HSI50_i,24370.0,24429.5,24313.0,24463.5,24388.25,24402.0,24408.875,24394.0,25095,2020-08-07 12:00:00
634,HSI50_i,24429.5,24383.5,24216.5,24445.5,24331.0,24348.5,24357.25,24368.75,44225,2020-08-07 16:00:00
635,HSI50_i,24425.0,24440.5,24321.0,24519.0,24420.0,24426.833333333332,24430.25,24426.375,47295,2020-08-10 08:00:00
636,HSI50_i,24441.5,24438.0,24412.0,24470.5,24441.25,24440.166666666668,24439.625,24440.5,18600,2020-08-10 12:00:00
637,HSI50_i,24437.0,24413.0,24364.0,24487.0,24425.5,24421.333333333332,24419.25,24425.25,22380,2020-08-10 16:00:00
638,HSI50_i,24940.0,24956.5,24740.0,25045.0,24892.5,24913.833333333332,24924.5,24920.375,50905,2020-08-11 08:00:00
639,HSI50_i,24955.5,24995.0,24934.5,25027.0,24980.75,24985.5,24987.875,24978.0,24415,2020-08-11 12:00:00
640,HSI50_i,24994.0,24948.0,24861.0,25008.0,24934.5,24939.0,24941.25,24952.75,29360,2020-08-11 16:00:00
641,HSI50_i,24794.5,25252.5,24738.0,25314.0,25026.0,25101.5,25139.25,25024.75,57250,2020-08-12 08:00:00
642,HSI50_i,25253.5,25340.0,25241.5,25352.0,25296.75,25311.166666666668,25318.375,25296.75,23699,2020-08-12 12:00:00
643,HSI50_i,25338.0,25440.0,25310.0,25446.0,25378.0,25398.666666666668,25409.0,25383.5,29610,2020-08-12 16:00:00
644,HSI50_i,25206.5,25153.0,25112.5,25251.5,25182.0,25172.333333333332,25167.5,25180.875,47345,2020-08-13 08:00:00
645,HSI50_i,25152.0,25255.5,25149.0,25260.5,25204.75,25221.666666666668,25230.125,25204.25,17479,2020-08-13 12:00:00
646,HSI50_i,25255.5,25182.5,25134.5,25256.5,25195.5,25191.166666666668,25189.0,25207.25,22630,2020-08-13 16:00:00
647,HSI50_i,25180.5,25075.5,25047.5,25379.5,25213.5,25167.5,25144.5,25170.75,44930,2020-08-14 08:00:00
648,HSI50_i,25074.5,25125.5,25037.0,25149.5,25093.25,25104.0,25109.375,25096.625,24165,2020-08-14 12:00:00
649,HSI50_i,25125.5,25171.5,25103.5,25225.5,25164.5,25166.833333333332,25168.0,25156.5,24235,2020-08-14 16:00:00
650,HSI50_i,25511.0,25357.5,25290.0,25597.5,25443.75,25415.0,25400.625,25439.0,55200,2020-08-17 08:00:00
651,HSI50_i,25358.5,25359.0,25315.0,25383.0,25349.0,25352.333333333332,25354.0,25353.875,17935,2020-08-17 12:00:00
652,HSI50_i,25359.0,25422.0,25358.0,25452.0,25405.0,25410.666666666668,25413.5,25397.75,19120,2020-08-17 16:00:00
653,HSI50_i,25408.5,25362.5,25247.5,25417.5,25332.5,25342.5,25347.5,25359.0,40525,2020-08-18 08:00:00
654,HSI50_i,25361.5,25402.5,25346.5,25429.5,25388.0,25392.833333333332,25395.25,25385.0,16035,2020-08-18 12:00:00
655,HSI50_i,25402.5,25303.0,25232.0,25411.5,25321.75,25315.5,25312.375,25337.25,21714,2020-08-18 16:00:00
656,HSI50_i,25349.5,25141.0,25078.0,25374.5,25226.25,25197.833333333332,25183.625,25235.75,48815,2020-08-19 08:00:00
657,HSI50_i,25140.0,25210.5,25140.0,25245.5,25192.75,25198.666666666668,25201.625,25184.0,15510,2020-08-19 12:00:00
658,HSI50_i,25211.5,25210.5,25138.5,25233.5,25186.0,25194.166666666668,25198.25,25198.5,18994,2020-08-19 16:00:00
659,HSI50_i,24628.5,24762.0,24580.5,24862.5,24721.5,24735.0,24741.75,24708.375,55785,2020-08-20 08:00:00
660,HSI50_i,24760.0,24730.5,24712.5,24777.5,24745.0,24740.166666666668,24737.75,24745.125,21190,2020-08-20 12:00:00
661,HSI50_i,24731.5,24813.5,24656.5,24849.5,24753.0,24773.166666666668,24783.25,24762.75,27260,2020-08-20 16:00:00
662,HSI50_i,25113.0,25090.0,25058.5,25198.5,25128.5,25115.666666666668,25109.25,25115.0,44470,2020-08-21 08:00:00
663,HSI50_i,25091.0,25006.5,24968.5,25139.5,25054.0,25038.166666666668,25030.25,25051.375,22680,2020-08-21 12:00:00
664,HSI50_i,25007.5,25090.5,24985.5,25170.5,25078.0,25082.166666666668,25084.25,25063.5,29300,2020-08-21 16:00:00
665,HSI50_i,25500.5,25603.5,25460.5,25605.5,25533.0,25556.5,25568.25,25542.5,33980,2020-08-24 08:00:00
666,HSI50_i,25602.5,25552.5,25542.5,25620.5,25581.5,25571.833333333332,25567.0,25579.5,15015,2020-08-24 12:00:00
667,HSI50_i,25552.5,25479.5,25436.5,25555.5,25496.0,25490.5,25487.75,25506.0,28100,2020-08-24 16:00:00
668,HSI50_i,25446.5,25472.0,25361.5,25583.5,25472.5,25472.333333333332,25472.25,25465.875,40400,2020-08-25 08:00:00
669,HSI50_i,25473.0,25468.5,25441.0,25500.5,25470.75,25470.0,25469.625,25470.75,15270,2020-08-25 12:00:00
670,HSI50_i,25467.5,25450.5,25439.5,25541.5,25490.5,25477.166666666668,25470.5,25474.75,24740,2020-08-25 16:00:00
671,HSI50_i,25440.5,25466.0,25419.5,25527.5,25473.5,25471.0,25469.75,25463.375,34455,2020-08-26 08:00:00
672,HSI50_i,25467.0,25457.5,25443.5,25525.5,25484.5,25475.5,25471.0,25473.375,14055,2020-08-26 12:00:00
673,HSI50_i,25457.5,25536.5,25445.5,25543.5,25494.5,25508.5,25515.5,25495.75,17400,2020-08-26 16:00:00
674,HSI50_i,25303.0,25207.0,25195.0,25322.5,25258.75,25241.5,25232.875,25256.875,33480,2020-08-27 08:00:00
675,HSI50_i,25206.0,25270.5,25172.0,25286.5,25229.25,25243.0,25249.875,25233.75,16035,2020-08-27 12:00:00
676,HSI50_i,25270.5,25191.5,25188.5,25343.5,25266.0,25241.166666666668,25228.75,25248.5,29530,2020-08-27 16:00:00
677,HSI50_i,25494.5,25426.5,25346.0,25794.0,25570.0,25522.166666666668,25498.25,25515.25,68205,2020-08-28 08:00:00
678,HSI50_i,25425.5,25456.0,25406.5,25486.0,25446.25,25449.5,25451.125,25443.5,21905,2020-08-28 12:00:00
679,HSI50_i,25457.0,25486.5,25425.0,25530.0,25477.5,25480.5,25482.0,25474.625,26790,2020-08-28 16:00:00
680,HSI50_i,25763.5,25208.5,25060.5,25763.5,25412.0,25344.166666666668,25310.25,25449.0,64975,2020-08-31 08:00:00
681,HSI50_i,25210.5,25181.5,25140.5,25227.5,25184.0,25183.166666666668,25182.75,25190.0,22890,2020-08-31 12:00:00
682,HSI50_i,25181.5,25028.5,24960.5,25188.5,25074.5,25059.166666666668,25051.5,25089.75,32415,2020-08-31 16:00:00
683,HSI50_i,25170.5,25087.5,25078.0,25270.5,25174.25,25145.333333333332,25130.875,25151.625,44170,2020-09-01 08:00:00
684,HSI50_i,25086.5,25086.5,25065.0,25168.5,25116.75,25106.666666666668,25101.625,25101.625,19880,2020-09-01 12:00:00
685,HSI50_i,25086.5,25056.5,25000.5,25122.0,25061.25,25059.666666666668,25058.875,25066.375,28935,2020-09-01 16:00:00
686,HSI50_i,25046.5,25160.0,25016.5,25245.5,25131.0,25140.666666666668,25145.5,25117.125,47280,2020-09-02 08:00:00
687,HSI50_i,25162.0,25112.5,25100.5,25186.5,25143.5,25133.166666666668,25128.0,25140.375,18470,2020-09-02 12:00:00
688,HSI50_i,25110.5,24969.5,24939.5,25118.5,25029.0,25009.166666666668,24999.25,25034.5,32970,2020-09-02 16:00:00
689,HSI50_i,25009.5,24950.0,24854.5,25044.5,24949.5,24949.666666666668,24949.75,24964.625,48128,2020-09-03 08:00:00
690,HSI50_i,24949.0,24931.5,24890.5,24975.0,24932.75,24932.333333333332,24932.125,24936.5,20980,2020-09-03 12:00:00
691,HSI50_i,24932.5,24732.0,24604.5,24940.5,24772.5,24759.0,24752.25,24802.375,46090,2020-09-03 16:00:00
692,HSI50_i,24556.5,24714.0,24536.5,24836.5,24686.5,24695.666666666668,24700.25,24660.875,54530,2020-09-04 08:00:00
693,HSI50_i,24713.0,24699.5,24645.5,24777.5,24711.5,24707.5,24705.5,24708.875,28525,2020-09-04 12:00:00
694,HSI50_i,24699.5,24603.5,24350.5,24765.5,24558.0,24573.166666666668,24580.75,24604.75,55975,2020-09-04 16:00:00
695,HSI50_i,24696.5,24507.0,24456.5,24744.5,24600.5,24569.333333333332,24553.75,24601.125,55655,2020-09-07 08:00:00
696,HSI50_i,24506.0,24612.5,24493.0,24632.0,24562.5,24579.166666666668,24587.5,24560.875,20300,2020-09-07 12:00:00
697,HSI50_i,24613.0,24640.0,24584.5,24654.0,24619.25,24626.166666666668,24629.625,24622.875,15620,2020-09-07 16:00:00
698,HSI50_i,24434.5,24464.0,24431.5,24708.5,24570.0,24534.666666666668,24517.0,24509.625,60250,2020-09-08 08:00:00
699,HSI50_i,24463.0,24310.5,24270.5,24521.0,24395.75,24367.333333333332,24353.125,24391.25,33660,2020-09-08 12:00:00
700,HSI50_i,24312.5,24414.5,24265.5,24443.5,24354.5,24374.5,24384.5,24359.0,44800,2020-09-08 16:00:00
701,HSI50_i,24343.5,24370.0,24285.5,24496.5,24391.0,24384.0,24380.5,24373.875,51480,2020-09-09 08:00:00
