,CADCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
34,CADCHF_i,0.68927,0.69093,0.68907,0.69173,0.6903999999999999,0.6905766666666665,0.6906649999999999,0.6902499999999999,4328,2020-12-30 08:00:00
35,CADCHF_i,0.69093,0.68984,0.68983,0.69259,0.6912100000000001,0.6907533333333333,0.690525,0.6907975,4904,2020-12-30 12:00:00
36,CADCHF_i,0.68987,0.69141,0.68943,0.69268,0.691055,0.6911733333333333,0.6912324999999999,0.6908475,8215,2020-12-30 16:00:00
37,CADCHF_i,0.69144,0.69069,0.69066,0.69161,0.691135,0.6909866666666667,0.6909125,0.6911,2745,2020-12-30 20:00:00
38,CADCHF_i,0.69037,0.69134,0.69001,0.69141,0.6907099999999999,0.6909199999999999,0.6910249999999999,0.6907825,1831,2020-12-31 00:00:00
39,CADCHF_i,0.69134,0.69187,0.69116,0.69201,0.691585,0.69168,0.6917275,0.691595,2653,2020-12-31 04:00:00
40,CADCHF_i,0.69188,0.69098,0.69013,0.69211,0.69112,0.6910733333333333,0.69105,0.6912750000000001,4914,2020-12-31 08:00:00
41,CADCHF_i,0.69097,0.69054,0.69006,0.6918,0.69093,0.6908,0.690735,0.6908425,5743,2020-12-31 12:00:00
42,CADCHF_i,0.69052,0.69293,0.69047,0.6945,0.692485,0.6926333333333333,0.6927075,0.692105,8202,2020-12-31 16:00:00
43,CADCHF_i,0.69293,0.69386,0.69293,0.69387,0.6934,0.6935533333333334,0.69363,0.6933975,864,2020-12-31 20:00:00
44,CADCHF_i,0.69347,0.69509,0.69295,0.69513,0.69404,0.69439,0.694565,0.69416,3595,2021-01-04 00:00:00
45,CADCHF_i,0.69509,0.69512,0.69498,0.69608,0.69553,0.6953933333333332,0.695325,0.6953174999999999,3021,2021-01-04 04:00:00
46,CADCHF_i,0.69512,0.69386,0.69293,0.69576,0.694345,0.6941833333333333,0.6941025,0.6944174999999999,7127,2021-01-04 08:00:00
47,CADCHF_i,0.69386,0.69228,0.69134,0.6944,0.69287,0.6926733333333334,0.6925749999999999,0.69297,7025,2021-01-04 12:00:00
48,CADCHF_i,0.69226,0.68933,0.68841,0.69377,0.69109,0.6905033333333334,0.69021,0.6909425,13589,2021-01-04 16:00:00
49,CADCHF_i,0.68934,0.68933,0.68878,0.69009,0.689435,0.6894,0.6893825,0.689385,6067,2021-01-04 20:00:00
50,CADCHF_i,0.68922,0.68989,0.68846,0.6901,0.68928,0.6894833333333333,0.689585,0.6894175,4670,2021-01-05 00:00:00
51,CADCHF_i,0.68989,0.69015,0.68935,0.69061,0.68998,0.6900366666666667,0.690065,0.6900000000000001,5854,2021-01-05 04:00:00
52,CADCHF_i,0.69014,0.69069,0.68915,0.69107,0.69011,0.6903033333333334,0.6904,0.6902625,8086,2021-01-05 08:00:00
53,CADCHF_i,0.69071,0.68903,0.68863,0.69143,0.6900299999999999,0.6896966666666667,0.68953,0.6899500000000001,7569,2021-01-05 12:00:00
54,CADCHF_i,0.68902,0.69228,0.68882,0.6926,0.6907099999999999,0.6912333333333333,0.691495,0.69068,12186,2021-01-05 16:00:00
55,CADCHF_i,0.69228,0.69296,0.69228,0.69355,0.692915,0.6929299999999999,0.6929375,0.6927675,5102,2021-01-05 20:00:00
56,CADCHF_i,0.6929,0.69313,0.69218,0.69324,0.6927099999999999,0.69285,0.69292,0.6928624999999999,6683,2021-01-06 00:00:00
57,CADCHF_i,0.69313,0.6933,0.69249,0.69335,0.69292,0.6930466666666666,0.6931099999999999,0.6930675,11060,2021-01-06 04:00:00
58,CADCHF_i,0.69332,0.69271,0.69139,0.69334,0.6923649999999999,0.6924799999999999,0.6925374999999999,0.6926899999999999,10657,2021-01-06 08:00:00
59,CADCHF_i,0.6927,0.69181,0.69032,0.69366,0.6919900000000001,0.6919300000000002,0.6919000000000002,0.6921225000000001,10518,2021-01-06 12:00:00
60,CADCHF_i,0.6918,0.69473,0.69155,0.69513,0.6933400000000001,0.6938033333333333,0.694035,0.6933024999999999,13913,2021-01-06 16:00:00
61,CADCHF_i,0.69473,0.69253,0.69209,0.69485,0.69347,0.6931566666666668,0.6930000000000001,0.69355,9637,2021-01-06 20:00:00
62,CADCHF_i,0.69282,0.69293,0.69198,0.69334,0.69266,0.6927500000000001,0.692795,0.6927675,5503,2021-01-07 00:00:00
63,CADCHF_i,0.69293,0.69326,0.69276,0.69352,0.6931400000000001,0.69318,0.6932,0.6931175,4268,2021-01-07 04:00:00
64,CADCHF_i,0.69324,0.6948,0.69292,0.69527,0.694095,0.69433,0.6944475,0.6940575,8378,2021-01-07 08:00:00
65,CADCHF_i,0.69479,0.69374,0.69371,0.69498,0.694345,0.6941433333333333,0.6940425,0.694305,9174,2021-01-07 12:00:00
66,CADCHF_i,0.69374,0.69565,0.69363,0.69599,0.6948099999999999,0.69509,0.69523,0.6947525,11988,2021-01-07 16:00:00
67,CADCHF_i,0.69564,0.69719,0.69541,0.69834,0.6968749999999999,0.6969799999999999,0.6970324999999999,0.696645,5523,2021-01-07 20:00:00
68,CADCHF_i,0.69649,0.69822,0.69643,0.69842,0.697425,0.69769,0.6978225,0.69739,4608,2021-01-08 00:00:00
69,CADCHF_i,0.69822,0.69824,0.69776,0.69853,0.698145,0.6981766666666666,0.6981925,0.6981875,5742,2021-01-08 04:00:00
70,CADCHF_i,0.69823,0.69854,0.69753,0.69926,0.698395,0.6984433333333334,0.6984675,0.6983900000000001,9352,2021-01-08 08:00:00
71,CADCHF_i,0.69855,0.69606,0.69513,0.69876,0.696945,0.69665,0.6965025,0.697125,8695,2021-01-08 12:00:00
72,CADCHF_i,0.69608,0.69692,0.69496,0.69713,0.696045,0.6963366666666667,0.6964825,0.6962725000000001,14482,2021-01-08 16:00:00
73,CADCHF_i,0.69694,0.697,0.69592,0.69752,0.69672,0.6968133333333334,0.69686,0.696845,7838,2021-01-08 20:00:00
74,CADCHF_i,0.697,0.6968,0.69596,0.69748,0.69672,0.6967466666666667,0.69676,0.69681,4174,2021-01-11 00:00:00
75,CADCHF_i,0.6968,0.69591,0.69584,0.69707,0.696455,0.6962733333333334,0.6961825,0.696405,3434,2021-01-11 04:00:00
76,CADCHF_i,0.69591,0.69658,0.69504,0.69684,0.69594,0.6961533333333333,0.69626,0.6960925,7350,2021-01-11 08:00:00
77,CADCHF_i,0.69658,0.69449,0.69429,0.69726,0.695775,0.6953466666666667,0.6951325,0.695655,7738,2021-01-11 12:00:00
78,CADCHF_i,0.69447,0.69622,0.69397,0.6968,0.6953849999999999,0.6956633333333332,0.6958024999999999,0.6953649999999999,10651,2021-01-11 16:00:00
79,CADCHF_i,0.6962,0.69612,0.69545,0.69653,0.69599,0.6960333333333333,0.696055,0.696075,4055,2021-01-11 20:00:00
80,CADCHF_i,0.69608,0.69669,0.69557,0.69684,0.696205,0.6963666666666667,0.6964475000000001,0.6962950000000001,2824,2021-01-12 00:00:00
81,CADCHF_i,0.69669,0.69751,0.69645,0.69782,0.6971350000000001,0.69726,0.6973225,0.6971175000000001,2435,2021-01-12 04:00:00
82,CADCHF_i,0.6975,0.69827,0.69731,0.69857,0.69794,0.69805,0.698105,0.6979124999999999,6455,2021-01-12 08:00:00
83,CADCHF_i,0.69828,0.69705,0.69663,0.69848,0.6975549999999999,0.6973866666666666,0.6973024999999999,0.69761,7378,2021-01-12 12:00:00
84,CADCHF_i,0.69704,0.69733,0.69611,0.69796,0.6970350000000001,0.6971333333333334,0.6971825,0.69711,8875,2021-01-12 16:00:00
85,CADCHF_i,0.69734,0.69695,0.69658,0.69757,0.697075,0.6970333333333333,0.6970125,0.69711,5407,2021-01-12 20:00:00
86,CADCHF_i,0.69702,0.69686,0.69645,0.69724,0.6968449999999999,0.69685,0.6968525,0.6968924999999999,2298,2021-01-13 00:00:00
87,CADCHF_i,0.69685,0.69645,0.69621,0.69692,0.696565,0.6965266666666666,0.6965075,0.6966074999999999,2036,2021-01-13 04:00:00
88,CADCHF_i,0.69644,0.69668,0.69593,0.69776,0.696845,0.69679,0.6967625,0.6967025,5627,2021-01-13 08:00:00
89,CADCHF_i,0.69668,0.69795,0.69641,0.69847,0.6974400000000001,0.6976100000000001,0.6976950000000001,0.6973775,7139,2021-01-13 12:00:00
90,CADCHF_i,0.69794,0.6988,0.69586,0.69888,0.69737,0.6978466666666666,0.698085,0.69787,9548,2021-01-13 16:00:00
91,CADCHF_i,0.69877,0.69868,0.69819,0.69976,0.698975,0.6988766666666667,0.6988275,0.6988500000000001,4726,2021-01-13 20:00:00
92,CADCHF_i,0.69834,0.69882,0.69777,0.69903,0.6984,0.69854,0.6986100000000001,0.69849,2345,2021-01-14 00:00:00
93,CADCHF_i,0.69882,0.69918,0.6988,0.69971,0.699255,0.69923,0.6992175,0.6991275,3945,2021-01-14 04:00:00
94,CADCHF_i,0.69917,0.70011,0.69907,0.70029,0.69968,0.6998233333333334,0.699895,0.6996600000000001,6081,2021-01-14 08:00:00
95,CADCHF_i,0.70012,0.70061,0.69984,0.70265,0.701245,0.7010333333333333,0.7009274999999999,0.700805,7269,2021-01-14 12:00:00
96,CADCHF_i,0.70061,0.70155,0.70061,0.70299,0.7018,0.7017166666666667,0.701675,0.7014400000000001,9210,2021-01-14 16:00:00
97,CADCHF_i,0.70155,0.70227,0.70124,0.70262,0.7019299999999999,0.7020433333333332,0.7021,0.70192,5662,2021-01-14 20:00:00
98,CADCHF_i,0.7022,0.70189,0.7016,0.70294,0.70227,0.7021433333333333,0.70208,0.7021575,3095,2021-01-15 00:00:00
99,CADCHF_i,0.70191,0.70201,0.70175,0.70229,0.70202,0.7020166666666666,0.702015,0.7019899999999999,2834,2021-01-15 04:00:00
100,CADCHF_i,0.70202,0.69889,0.69888,0.70217,0.700525,0.69998,0.6997075,0.7004900000000001,6074,2021-01-15 08:00:00
101,CADCHF_i,0.69892,0.69773,0.69734,0.69932,0.69833,0.6981299999999999,0.6980299999999999,0.6983275,7306,2021-01-15 12:00:00
102,CADCHF_i,0.69773,0.69979,0.69684,0.70015,0.6984950000000001,0.6989266666666668,0.6991425000000001,0.6986275000000001,10780,2021-01-15 16:00:00
103,CADCHF_i,0.6998,0.69933,0.69915,0.69998,0.699565,0.6994866666666667,0.6994475,0.699565,4158,2021-01-15 20:00:00
104,CADCHF_i,0.69853,0.6977,0.69739,0.69976,0.698575,0.6982833333333334,0.6981375000000001,0.698345,3816,2021-01-18 00:00:00
105,CADCHF_i,0.69768,0.69757,0.69736,0.69804,0.6977,0.6976566666666667,0.697635,0.6976625000000001,2995,2021-01-18 04:00:00
106,CADCHF_i,0.69757,0.6966,0.69635,0.69771,0.69703,0.6968866666666668,0.6968150000000001,0.6970575000000001,5852,2021-01-18 08:00:00
107,CADCHF_i,0.6966,0.6979,0.69626,0.69791,0.697085,0.6973566666666665,0.6974924999999998,0.6971674999999999,5599,2021-01-18 12:00:00
108,CADCHF_i,0.6979,0.6983,0.69712,0.69833,0.6977249999999999,0.6979166666666666,0.6980125,0.6979124999999999,4207,2021-01-18 16:00:00
109,CADCHF_i,0.69829,0.69824,0.69761,0.6988,0.698205,0.6982166666666666,0.6982225,0.6982349999999999,12382,2021-01-18 20:00:00
110,CADCHF_i,0.69792,0.69917,0.69745,0.69951,0.69848,0.69871,0.698825,0.6985125,2286,2021-01-19 00:00:00
111,CADCHF_i,0.69918,0.69964,0.69909,0.70013,0.6996100000000001,0.69962,0.699625,0.6995100000000001,2235,2021-01-19 04:00:00
112,CADCHF_i,0.69964,0.69712,0.69707,0.69983,0.69845,0.6980066666666667,0.697785,0.698415,5480,2021-01-19 08:00:00
113,CADCHF_i,0.69713,0.69665,0.69609,0.69773,0.6969099999999999,0.6968233333333332,0.69678,0.6969,6372,2021-01-19 12:00:00
114,CADCHF_i,0.69667,0.69797,0.69556,0.69871,0.6971350000000001,0.6974133333333334,0.6975525,0.6972275000000001,8770,2021-01-19 16:00:00
115,CADCHF_i,0.69797,0.69743,0.6973,0.6981,0.6977,0.6976100000000001,0.697565,0.6977,3421,2021-01-19 20:00:00
116,CADCHF_i,0.69752,0.69757,0.69572,0.69803,0.696875,0.6971066666666667,0.6972225000000001,0.69721,2706,2021-01-20 00:00:00
117,CADCHF_i,0.69757,0.69848,0.69755,0.6986,0.698075,0.69821,0.6982775,0.6980500000000001,2204,2021-01-20 04:00:00
118,CADCHF_i,0.69849,0.69971,0.69804,0.70011,0.699075,0.6992866666666666,0.6993925,0.6990875,6157,2021-01-20 08:00:00
119,CADCHF_i,0.69972,0.70086,0.69933,0.70124,0.700285,0.7004766666666667,0.7005725,0.7002875000000001,6612,2021-01-20 12:00:00
120,CADCHF_i,0.70087,0.70343,0.70084,0.70544,0.70314,0.7032366666666666,0.7032849999999999,0.702645,11123,2021-01-20 16:00:00
121,CADCHF_i,0.70343,0.70379,0.70315,0.70407,0.7036100000000001,0.7036700000000001,0.7037000000000001,0.7036100000000001,3531,2021-01-20 20:00:00
122,CADCHF_i,0.70356,0.70406,0.70284,0.70466,0.70375,0.7038533333333333,0.703905,0.70378,2513,2021-01-21 00:00:00
123,CADCHF_i,0.70406,0.7042,0.70397,0.7044,0.7041850000000001,0.7041900000000001,0.7041925000000001,0.7041575000000001,2089,2021-01-21 04:00:00
124,CADCHF_i,0.70419,0.70312,0.7019,0.70438,0.70314,0.7031333333333333,0.70313,0.7033975,5798,2021-01-21 08:00:00
125,CADCHF_i,0.70312,0.7027,0.70075,0.70313,0.70194,0.7021933333333333,0.70232,0.7024250000000001,7549,2021-01-21 12:00:00
126,CADCHF_i,0.7027,0.70087,0.70059,0.70363,0.70211,0.7016966666666667,0.7014900000000001,0.7019475000000001,9611,2021-01-21 16:00:00
127,CADCHF_i,0.7009,0.70012,0.69981,0.70112,0.700465,0.7003499999999999,0.7002925,0.7004874999999999,3757,2021-01-21 20:00:00
128,CADCHF_i,0.69987,0.69898,0.69897,0.70025,0.6996100000000001,0.6994000000000001,0.6992950000000001,0.6995175,2798,2021-01-22 00:00:00
129,CADCHF_i,0.69896,0.69812,0.69796,0.69906,0.69851,0.6983799999999999,0.6983149999999999,0.698525,2152,2021-01-22 04:00:00
130,CADCHF_i,0.69812,0.69666,0.69661,0.69844,0.697525,0.6972366666666666,0.6970925,0.6974575,6371,2021-01-22 08:00:00
131,CADCHF_i,0.69666,0.69736,0.69589,0.69756,0.696725,0.6969366666666668,0.6970425,0.6968675000000001,6612,2021-01-22 12:00:00
132,CADCHF_i,0.69735,0.69573,0.69533,0.69812,0.696725,0.6963933333333333,0.6962275,0.6966325,8486,2021-01-22 16:00:00
133,CADCHF_i,0.69575,0.69482,0.6947,0.69612,0.69541,0.6952133333333332,0.6951149999999999,0.6953474999999999,3751,2021-01-22 20:00:00
134,CADCHF_i,0.69582,0.69607,0.69419,0.69625,0.69522,0.6955033333333333,0.6956449999999998,0.6955824999999999,3152,2021-01-25 00:00:00
135,CADCHF_i,0.69607,0.6969,0.69607,0.69696,0.696515,0.6966433333333333,0.6967074999999999,0.6964999999999999,2095,2021-01-25 04:00:00
136,CADCHF_i,0.69691,0.69751,0.69665,0.69774,0.697195,0.6972999999999999,0.6973524999999999,0.6972025,6339,2021-01-25 08:00:00
137,CADCHF_i,0.69751,0.69729,0.69611,0.69821,0.69716,0.6972033333333334,0.697225,0.69728,6753,2021-01-25 12:00:00
138,CADCHF_i,0.69728,0.69673,0.69561,0.69791,0.69676,0.6967500000000001,0.6967450000000001,0.6968825000000001,10970,2021-01-25 16:00:00
139,CADCHF_i,0.69673,0.69687,0.69617,0.69746,0.696815,0.6968333333333333,0.6968425,0.6968075,4280,2021-01-25 20:00:00
140,CADCHF_i,0.6964,0.69654,0.69594,0.69702,0.69648,0.6965,0.6965100000000001,0.6964750000000001,2420,2021-01-26 00:00:00
141,CADCHF_i,0.69655,0.696,0.6958,0.69678,0.69629,0.6961933333333333,0.696145,0.6962824999999999,2235,2021-01-26 04:00:00
142,CADCHF_i,0.69599,0.69725,0.69528,0.69736,0.69632,0.69663,0.696785,0.69647,6538,2021-01-26 08:00:00
143,CADCHF_i,0.69727,0.69829,0.69658,0.6987,0.69764,0.6978566666666667,0.6979650000000001,0.69771,6761,2021-01-26 12:00:00
144,CADCHF_i,0.69829,0.69842,0.69767,0.69899,0.69833,0.6983600000000001,0.6983750000000001,0.6983425000000001,7545,2021-01-26 16:00:00
145,CADCHF_i,0.69841,0.69827,0.69777,0.69864,0.698205,0.6982266666666667,0.6982375,0.6982725,3263,2021-01-26 20:00:00
146,CADCHF_i,0.69821,0.69745,0.69742,0.69839,0.697905,0.6977533333333333,0.6976775,0.6978675,2995,2021-01-27 00:00:00
147,CADCHF_i,0.69744,0.69689,0.69668,0.69748,0.6970799999999999,0.6970166666666667,0.696985,0.6971225,2209,2021-01-27 04:00:00
148,CADCHF_i,0.6969,0.69781,0.6963,0.69806,0.69718,0.6973900000000001,0.6974950000000001,0.6972675,5982,2021-01-27 08:00:00
149,CADCHF_i,0.69781,0.6959,0.69571,0.69797,0.69684,0.6965266666666666,0.6963699999999999,0.6968475,8477,2021-01-27 12:00:00
150,CADCHF_i,0.6959,0.69584,0.69488,0.69687,0.695875,0.6958633333333334,0.6958575,0.6958725,13471,2021-01-27 16:00:00
151,CADCHF_i,0.69586,0.69392,0.69317,0.69641,0.69479,0.6945,0.6943549999999999,0.69484,10119,2021-01-27 20:00:00
152,CADCHF_i,0.69396,0.69393,0.69327,0.69421,0.69374,0.6938033333333333,0.693835,0.6938425,4941,2021-01-28 00:00:00
153,CADCHF_i,0.69393,0.69267,0.69265,0.69407,0.69336,0.69313,0.693015,0.69333,3759,2021-01-28 04:00:00
154,CADCHF_i,0.69266,0.69129,0.69029,0.69282,0.6915549999999999,0.6914666666666666,0.6914224999999999,0.691765,9018,2021-01-28 08:00:00
155,CADCHF_i,0.69129,0.69267,0.69102,0.69337,0.692195,0.6923533333333333,0.6924325,0.6920875,9495,2021-01-28 12:00:00
156,CADCHF_i,0.69267,0.6935,0.69214,0.69409,0.6931149999999999,0.6932433333333332,0.6933075,0.6930999999999999,12052,2021-01-28 16:00:00
157,CADCHF_i,0.6935,0.69237,0.69212,0.69389,0.693005,0.6927933333333334,0.6926875,0.6929700000000001,5383,2021-01-28 20:00:00
158,CADCHF_i,0.69222,0.69219,0.69163,0.69289,0.69226,0.6922366666666666,0.692225,0.6922324999999999,3684,2021-01-29 00:00:00
159,CADCHF_i,0.69218,0.69091,0.69071,0.69238,0.6915450000000001,0.6913333333333335,0.6912275000000001,0.6915450000000001,4021,2021-01-29 04:00:00
160,CADCHF_i,0.6909,0.69182,0.69063,0.69254,0.691585,0.6916633333333334,0.6917025,0.6914725,9043,2021-01-29 08:00:00
161,CADCHF_i,0.69181,0.6953,0.6914,0.69602,0.69371,0.6942400000000001,0.694505,0.6936325000000001,11038,2021-01-29 12:00:00
162,CADCHF_i,0.69528,0.69536,0.69502,0.69786,0.69644,0.6960799999999999,0.6959,0.6958799999999999,14426,2021-01-29 16:00:00
163,CADCHF_i,0.69537,0.69678,0.6947,0.69711,0.695905,0.6961966666666667,0.6963425,0.69599,8089,2021-01-29 20:00:00
164,CADCHF_i,0.6955,0.69665,0.69515,0.69699,0.69607,0.6962633333333333,0.69636,0.6960725,5190,2021-02-01 00:00:00
165,CADCHF_i,0.69663,0.6983,0.69663,0.6984,0.697515,0.6977766666666666,0.6979075,0.6974899999999999,3635,2021-02-01 04:00:00
166,CADCHF_i,0.69829,0.6993,0.6975,0.69967,0.698585,0.6988233333333334,0.6989425,0.69869,8722,2021-02-01 08:00:00
167,CADCHF_i,0.6993,0.69865,0.69828,0.70009,0.699185,0.6990066666666666,0.6989174999999999,0.6990799999999999,8758,2021-02-01 12:00:00
168,CADCHF_i,0.69861,0.69855,0.69665,0.69928,0.697965,0.69816,0.6982575,0.6982725,11098,2021-02-01 16:00:00
169,CADCHF_i,0.69852,0.69742,0.69713,0.69912,0.698125,0.69789,0.6977725,0.6980474999999999,5589,2021-02-01 20:00:00
170,CADCHF_i,0.69747,0.69809,0.69699,0.69829,0.69764,0.69779,0.6978650000000001,0.69771,3540,2021-02-02 00:00:00
171,CADCHF_i,0.69809,0.69871,0.69771,0.69887,0.6982900000000001,0.6984300000000001,0.6985000000000001,0.6983450000000001,3571,2021-02-02 04:00:00
172,CADCHF_i,0.69871,0.70032,0.69871,0.7005,0.699605,0.6998433333333334,0.6999625,0.6995600000000001,6931,2021-02-02 08:00:00
173,CADCHF_i,0.70033,0.6997,0.69962,0.70148,0.70055,0.7002666666666667,0.700125,0.7002825,8436,2021-02-02 12:00:00
174,CADCHF_i,0.6997,0.70112,0.69843,0.70137,0.6999,0.7003066666666666,0.70051,0.700155,10951,2021-02-02 16:00:00
175,CADCHF_i,0.70113,0.70172,0.70087,0.70219,0.70153,0.7015933333333333,0.7016249999999999,0.7014775,4967,2021-02-02 20:00:00
176,CADCHF_i,0.70167,0.70257,0.70125,0.70259,0.7019200000000001,0.7021366666666667,0.7022450000000001,0.7020200000000001,3164,2021-02-03 00:00:00
177,CADCHF_i,0.70257,0.7021,0.70206,0.70272,0.7023900000000001,0.7022933333333334,0.702245,0.7023625000000001,2428,2021-02-03 04:00:00
178,CADCHF_i,0.70209,0.70226,0.70195,0.70363,0.70279,0.7026133333333333,0.702525,0.7024825,6235,2021-02-03 08:00:00
179,CADCHF_i,0.70226,0.70203,0.70193,0.70312,0.7025250000000001,0.7023600000000001,0.7022775000000001,0.702335,6377,2021-02-03 12:00:00
180,CADCHF_i,0.70203,0.70384,0.70119,0.70424,0.702715,0.70309,0.7032775,0.702825,8197,2021-02-03 16:00:00
181,CADCHF_i,0.70386,0.70286,0.70259,0.70386,0.703225,0.7031033333333333,0.7030425,0.7032925,3455,2021-02-03 20:00:00
182,CADCHF_i,0.70282,0.70299,0.70228,0.70304,0.7026600000000001,0.7027700000000001,0.702825,0.7027825000000001,1962,2021-02-04 00:00:00
183,CADCHF_i,0.703,0.70283,0.70258,0.70338,0.7029799999999999,0.7029299999999999,0.702905,0.7029475,2361,2021-02-04 04:00:00
184,CADCHF_i,0.70282,0.70444,0.70271,0.70585,0.70428,0.7043333333333334,0.70436,0.703955,5531,2021-02-04 08:00:00
185,CADCHF_i,0.70444,0.7041,0.70301,0.70449,0.70375,0.7038666666666668,0.703925,0.70401,5060,2021-02-04 12:00:00
186,CADCHF_i,0.70413,0.70412,0.70304,0.7043,0.70367,0.70382,0.703895,0.7038975000000001,6059,2021-02-04 16:00:00
187,CADCHF_i,0.70412,0.70448,0.70384,0.70512,0.70448,0.7044799999999999,0.70448,0.70439,3727,2021-02-04 20:00:00
