,USDJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
443,USDJPY_i,110.393,109.896,109.864,110.546,110.20500000000001,110.10200000000002,110.05050000000001,110.17475000000002,12314,2021-04-06 12:00:00
444,USDJPY_i,109.895,109.875,109.661,109.956,109.80850000000001,109.83066666666667,109.84175,109.84675,13798,2021-04-06 16:00:00
445,USDJPY_i,109.875,109.738,109.718,109.912,109.815,109.78933333333333,109.7765,109.81075,6416,2021-04-06 20:00:00
446,USDJPY_i,109.738,109.768,109.704,109.888,109.79599999999999,109.78666666666668,109.78200000000001,109.7745,9790,2021-04-07 00:00:00
447,USDJPY_i,109.768,109.71,109.571,109.825,109.69800000000001,109.702,109.704,109.7185,10719,2021-04-07 04:00:00
448,USDJPY_i,109.711,109.852,109.71,109.935,109.82249999999999,109.83233333333332,109.83724999999998,109.80199999999999,12244,2021-04-07 08:00:00
449,USDJPY_i,109.851,109.867,109.721,109.931,109.826,109.83966666666667,109.8465,109.8425,11293,2021-04-07 12:00:00
450,USDJPY_i,109.866,109.707,109.591,109.929,109.75999999999999,109.74233333333332,109.73349999999999,109.77324999999999,13894,2021-04-07 16:00:00
451,USDJPY_i,109.709,109.844,109.691,109.87,109.7805,109.80166666666666,109.81224999999999,109.7785,6456,2021-04-07 20:00:00
452,USDJPY_i,109.841,109.768,109.752,109.897,109.8245,109.80566666666668,109.79625000000001,109.81450000000001,7330,2021-04-08 00:00:00
453,USDJPY_i,109.77,109.665,109.645,109.79,109.7175,109.7,109.69125000000001,109.7175,7475,2021-04-08 04:00:00
454,USDJPY_i,109.663,109.448,109.43,109.742,109.58600000000001,109.54,109.517,109.57075,10021,2021-04-08 08:00:00
455,USDJPY_i,109.448,109.072,108.992,109.569,109.2805,109.21100000000001,109.17625000000001,109.27025,12613,2021-04-08 12:00:00
456,USDJPY_i,109.072,109.24,109.016,109.29,109.153,109.182,109.1965,109.1545,13234,2021-04-08 16:00:00
457,USDJPY_i,109.241,109.265,109.202,109.312,109.257,109.25966666666666,109.261,109.255,5045,2021-04-08 20:00:00
458,USDJPY_i,109.263,109.253,109.185,109.387,109.286,109.27499999999999,109.2695,109.27199999999999,7857,2021-04-09 00:00:00
459,USDJPY_i,109.253,109.361,109.206,109.367,109.2865,109.31133333333334,109.32375,109.29675,6631,2021-04-09 04:00:00
460,USDJPY_i,109.362,109.652,109.303,109.674,109.4885,109.543,109.57025,109.49775,10290,2021-04-09 08:00:00
461,USDJPY_i,109.652,109.869,109.574,109.953,109.7635,109.79866666666665,109.81625,109.76199999999999,10900,2021-04-09 12:00:00
462,USDJPY_i,109.869,109.629,109.548,109.948,109.74799999999999,109.70833333333333,109.6885,109.7485,12924,2021-04-09 16:00:00
463,USDJPY_i,109.629,109.651,109.573,109.67,109.6215,109.63133333333333,109.63625,109.63075,4401,2021-04-09 20:00:00
464,USDJPY_i,109.673,109.755,109.599,109.758,109.6785,109.704,109.71674999999999,109.69624999999999,5102,2021-04-12 00:00:00
465,USDJPY_i,109.755,109.527,109.464,109.762,109.613,109.58433333333333,109.57,109.627,9955,2021-04-12 04:00:00
466,USDJPY_i,109.527,109.462,109.371,109.604,109.4875,109.479,109.47475,109.491,10229,2021-04-12 08:00:00
467,USDJPY_i,109.462,109.323,109.238,109.467,109.35249999999999,109.34266666666666,109.33774999999999,109.37249999999999,9015,2021-04-12 12:00:00
468,USDJPY_i,109.323,109.398,109.289,109.442,109.3655,109.37633333333333,109.38175000000001,109.363,9463,2021-04-12 16:00:00
469,USDJPY_i,109.397,109.373,109.359,109.45,109.4045,109.394,109.38875,109.39475,4546,2021-04-12 20:00:00
470,USDJPY_i,109.379,109.541,109.339,109.561,109.45,109.48033333333335,109.4955,109.45500000000001,5416,2021-04-13 00:00:00
471,USDJPY_i,109.544,109.697,109.529,109.745,109.637,109.657,109.667,109.62875,9440,2021-04-13 04:00:00
472,USDJPY_i,109.697,109.318,109.278,109.73,109.504,109.44200000000001,109.411,109.50575,12220,2021-04-13 08:00:00
473,USDJPY_i,109.315,109.275,109.119,109.586,109.35249999999999,109.32666666666667,109.31375,109.32375,17166,2021-04-13 12:00:00
474,USDJPY_i,109.279,109.179,109.119,109.326,109.2225,109.20800000000001,109.20075,109.22575,13167,2021-04-13 16:00:00
475,USDJPY_i,109.179,109.054,109.011,109.181,109.096,109.082,109.07499999999999,109.10624999999999,5912,2021-04-13 20:00:00
476,USDJPY_i,109.049,108.81,108.787,109.069,108.928,108.88866666666667,108.869,108.92875000000001,7342,2021-04-14 00:00:00
477,USDJPY_i,108.809,108.945,108.744,108.95,108.84700000000001,108.87966666666667,108.896,108.862,9082,2021-04-14 04:00:00
478,USDJPY_i,108.944,108.974,108.802,109.064,108.93299999999999,108.94666666666666,108.95349999999999,108.946,8611,2021-04-14 08:00:00
479,USDJPY_i,108.974,108.942,108.88,109.047,108.9635,108.95633333333332,108.95275,108.96074999999999,6670,2021-04-14 12:00:00
480,USDJPY_i,108.942,108.945,108.903,109.088,108.99549999999999,108.97866666666665,108.97025,108.9695,9111,2021-04-14 16:00:00
481,USDJPY_i,108.945,108.911,108.874,108.976,108.925,108.92033333333332,108.91799999999999,108.92649999999999,3512,2021-04-14 20:00:00
482,USDJPY_i,108.907,108.868,108.814,108.958,108.886,108.88,108.877,108.88674999999999,4700,2021-04-15 00:00:00
483,USDJPY_i,108.868,108.862,108.796,108.925,108.8605,108.86099999999999,108.86124999999998,108.86274999999999,5029,2021-04-15 04:00:00
484,USDJPY_i,108.862,108.766,108.694,108.951,108.82249999999999,108.80366666666667,108.79425,108.81825,6913,2021-04-15 08:00:00
485,USDJPY_i,108.766,108.794,108.657,108.871,108.764,108.774,108.779,108.772,8076,2021-04-15 12:00:00
486,USDJPY_i,108.794,108.689,108.604,108.8,108.702,108.69766666666665,108.69549999999998,108.72174999999999,10436,2021-04-15 16:00:00
487,USDJPY_i,108.688,108.757,108.617,108.771,108.694,108.71499999999999,108.7255,108.70824999999999,4336,2021-04-15 20:00:00
488,USDJPY_i,108.757,108.756,108.603,108.777,108.69,108.71199999999999,108.72299999999998,108.72325,5382,2021-04-16 00:00:00
489,USDJPY_i,108.756,108.8,108.753,108.934,108.8435,108.82900000000001,108.82175000000001,108.81075000000001,6771,2021-04-16 04:00:00
490,USDJPY_i,108.8,108.846,108.766,108.957,108.8615,108.85633333333334,108.85375,108.84225,7009,2021-04-16 08:00:00
491,USDJPY_i,108.846,108.844,108.697,108.899,108.798,108.81333333333333,108.821,108.8215,7152,2021-04-16 12:00:00
492,USDJPY_i,108.84,108.774,108.736,108.891,108.8135,108.80033333333334,108.79375,108.81025,6049,2021-04-16 16:00:00
493,USDJPY_i,108.775,108.786,108.749,108.811,108.78,108.782,108.783,108.78025,2316,2021-04-16 20:00:00
494,USDJPY_i,108.732,108.69,108.619,108.826,108.7225,108.71166666666666,108.70625,108.71674999999999,5312,2021-04-19 00:00:00
495,USDJPY_i,108.689,108.655,108.54,108.761,108.6505,108.652,108.65275,108.66125,5971,2021-04-19 04:00:00
496,USDJPY_i,108.655,108.075,108.029,108.67,108.3495,108.258,108.21225,108.35725,11593,2021-04-19 08:00:00
497,USDJPY_i,108.075,108.075,108.003,108.182,108.0925,108.08666666666666,108.08375,108.08375,8498,2021-04-19 12:00:00
498,USDJPY_i,108.075,108.056,108.002,108.303,108.1525,108.12033333333333,108.10425,108.109,8712,2021-04-19 16:00:00
499,USDJPY_i,108.056,108.148,108.055,108.176,108.1155,108.12633333333333,108.13175000000001,108.10875,3049,2021-04-19 20:00:00
500,USDJPY_i,108.133,108.169,107.963,108.195,108.079,108.109,108.124,108.115,5295,2021-04-20 00:00:00
501,USDJPY_i,108.169,108.149,108.089,108.309,108.199,108.18233333333335,108.174,108.179,6222,2021-04-20 04:00:00
502,USDJPY_i,108.15,108.471,108.14,108.539,108.3395,108.38333333333333,108.40525,108.32499999999999,10218,2021-04-20 08:00:00
503,USDJPY_i,108.47,108.443,108.313,108.512,108.4125,108.42266666666666,108.42774999999999,108.43449999999999,8123,2021-04-20 12:00:00
504,USDJPY_i,108.448,108.121,108.016,108.489,108.2525,108.20866666666666,108.18674999999999,108.26849999999999,9191,2021-04-20 16:00:00
505,USDJPY_i,108.122,108.096,108.043,108.144,108.0935,108.09433333333334,108.09475,108.10125000000001,3015,2021-04-20 20:00:00
506,USDJPY_i,108.094,108.08,107.867,108.137,108.00200000000001,108.028,108.041,108.0445,5686,2021-04-21 00:00:00
507,USDJPY_i,108.081,108.051,107.873,108.105,107.989,108.00966666666666,108.02,108.0275,5047,2021-04-21 04:00:00
508,USDJPY_i,108.051,108.204,107.944,108.274,108.10900000000001,108.14066666666668,108.15650000000001,108.11825,7096,2021-04-21 08:00:00
509,USDJPY_i,108.203,108.047,107.967,108.214,108.09049999999999,108.07599999999998,108.06875,108.10774999999998,6389,2021-04-21 12:00:00
510,USDJPY_i,108.047,108.095,107.971,108.19,108.0805,108.08533333333332,108.08775,108.07575,7674,2021-04-21 16:00:00
511,USDJPY_i,108.097,108.064,108.039,108.125,108.082,108.07599999999998,108.07299999999998,108.08124999999998,3086,2021-04-21 20:00:00
512,USDJPY_i,108.047,108.016,107.944,108.134,108.039,108.03133333333334,108.0275,108.03524999999999,4285,2021-04-22 00:00:00
513,USDJPY_i,108.016,107.96,107.907,108.056,107.9815,107.97433333333333,107.97075,107.98475,4458,2021-04-22 04:00:00
514,USDJPY_i,107.961,108.032,107.807,108.102,107.9545,107.98033333333332,107.99324999999999,107.9755,7098,2021-04-22 08:00:00
515,USDJPY_i,108.03,108.118,107.953,108.2,108.07650000000001,108.09033333333333,108.09725,108.07525000000001,6559,2021-04-22 12:00:00
516,USDJPY_i,108.118,108.197,107.932,108.224,108.078,108.11766666666666,108.1375,108.11775,9233,2021-04-22 16:00:00
517,USDJPY_i,108.195,107.957,107.955,108.225,108.09,108.04566666666666,108.0235,108.083,5836,2021-04-22 20:00:00
518,USDJPY_i,107.957,107.872,107.852,107.996,107.924,107.90666666666668,107.89800000000001,107.91925,5881,2021-04-23 00:00:00
519,USDJPY_i,107.872,107.894,107.794,107.964,107.87899999999999,107.884,107.8865,107.881,4280,2021-04-23 04:00:00
520,USDJPY_i,107.894,107.906,107.846,107.975,107.9105,107.90899999999999,107.90825,107.90525,5484,2021-04-23 08:00:00
521,USDJPY_i,107.905,107.508,107.47,107.929,107.6995,107.63566666666667,107.60374999999999,107.703,6839,2021-04-23 12:00:00
522,USDJPY_i,107.507,107.968,107.503,108.138,107.82050000000001,107.86966666666667,107.89425000000001,107.77900000000001,10845,2021-04-23 16:00:00
523,USDJPY_i,107.968,107.868,107.853,107.969,107.911,107.89666666666666,107.8895,107.9145,3519,2021-04-23 20:00:00
524,USDJPY_i,107.888,107.873,107.803,107.938,107.87049999999999,107.87133333333333,107.87174999999999,107.87549999999999,3861,2021-04-26 00:00:00
525,USDJPY_i,107.872,107.711,107.643,107.872,107.7575,107.742,107.73425,107.7745,5367,2021-04-26 04:00:00
526,USDJPY_i,107.711,107.703,107.636,107.845,107.7405,107.728,107.72174999999999,107.72375,8004,2021-04-26 08:00:00
527,USDJPY_i,107.703,108.066,107.657,108.157,107.907,107.96,107.9865,107.89574999999999,7677,2021-04-26 12:00:00
528,USDJPY_i,108.064,108.118,107.888,108.19,108.039,108.06533333333334,108.0785,108.065,8716,2021-04-26 16:00:00
529,USDJPY_i,108.118,108.085,108.08,108.15,108.11500000000001,108.105,108.1,108.10825,2702,2021-04-26 20:00:00
530,USDJPY_i,108.078,108.124,108.034,108.214,108.124,108.12399999999998,108.124,108.11249999999998,4409,2021-04-27 00:00:00
531,USDJPY_i,108.123,108.216,108.121,108.38,108.25049999999999,108.23899999999999,108.23325,108.21,5876,2021-04-27 04:00:00
532,USDJPY_i,108.216,108.344,108.159,108.391,108.275,108.298,108.3095,108.2775,5960,2021-04-27 08:00:00
533,USDJPY_i,108.344,108.271,108.197,108.418,108.3075,108.29533333333335,108.28925000000001,108.3075,6054,2021-04-27 12:00:00
534,USDJPY_i,108.271,108.664,108.245,108.673,108.459,108.52733333333333,108.5615,108.46325,8926,2021-04-27 16:00:00
535,USDJPY_i,108.662,108.686,108.614,108.77,108.69200000000001,108.69000000000001,108.68900000000002,108.68300000000002,3518,2021-04-27 20:00:00
536,USDJPY_i,108.662,108.907,108.643,108.914,108.77850000000001,108.82133333333333,108.84275,108.7815,9281,2021-04-28 00:00:00
537,USDJPY_i,108.907,108.844,108.8,108.94,108.87,108.86133333333333,108.857,108.87275,4823,2021-04-28 04:00:00
538,USDJPY_i,108.843,108.911,108.809,109.068,108.9385,108.92933333333333,108.92475,108.90775000000001,6962,2021-04-28 08:00:00
539,USDJPY_i,108.913,108.954,108.827,108.995,108.911,108.92533333333334,108.9325,108.92225,6889,2021-04-28 12:00:00
540,USDJPY_i,108.953,108.842,108.696,108.964,108.83,108.834,108.836,108.86375000000001,8882,2021-04-28 16:00:00
541,USDJPY_i,108.842,108.584,108.564,108.99,108.77699999999999,108.71266666666666,108.6805,108.74499999999999,10898,2021-04-28 20:00:00
542,USDJPY_i,108.591,108.445,108.429,108.621,108.525,108.49833333333333,108.485,108.5215,2731,2021-04-29 00:00:00
543,USDJPY_i,108.444,108.57,108.432,108.662,108.547,108.55466666666666,108.5585,108.527,3624,2021-04-29 04:00:00
544,USDJPY_i,108.57,108.969,108.552,108.992,108.772,108.83766666666668,108.8705,108.77075,6387,2021-04-29 08:00:00
545,USDJPY_i,108.968,108.903,108.827,109.058,108.9425,108.92933333333333,108.92275000000001,108.93900000000001,9687,2021-04-29 12:00:00
546,USDJPY_i,108.903,108.889,108.794,109.217,109.0055,108.96666666666665,108.94725,108.95075,11320,2021-04-29 16:00:00
547,USDJPY_i,108.888,108.923,108.852,108.948,108.9,108.90766666666667,108.9115,108.90275,3690,2021-04-29 20:00:00
548,USDJPY_i,108.92,108.923,108.851,109.048,108.9495,108.94066666666667,108.93625,108.9355,6212,2021-04-30 00:00:00
549,USDJPY_i,108.922,108.799,108.704,108.936,108.82,108.81299999999999,108.80949999999999,108.84025,6299,2021-04-30 04:00:00
550,USDJPY_i,108.799,108.899,108.73,108.926,108.828,108.85166666666667,108.8635,108.83850000000001,6467,2021-04-30 08:00:00
551,USDJPY_i,108.899,108.971,108.759,109.001,108.88,108.91033333333333,108.9255,108.9075,6838,2021-04-30 12:00:00
552,USDJPY_i,108.97,109.296,108.864,109.336,109.1,109.16533333333332,109.198,109.1165,11942,2021-04-30 16:00:00
553,USDJPY_i,109.295,109.322,109.259,109.333,109.29599999999999,109.30466666666666,109.309,109.30225,3894,2021-04-30 20:00:00
554,USDJPY_i,109.257,109.338,109.249,109.405,109.327,109.33066666666666,109.33249999999998,109.31224999999999,3181,2021-05-03 00:00:00
555,USDJPY_i,109.338,109.575,109.312,109.582,109.447,109.48966666666666,109.511,109.45175,5366,2021-05-03 04:00:00
556,USDJPY_i,109.575,109.626,109.505,109.689,109.597,109.60666666666667,109.6115,109.59875,5352,2021-05-03 08:00:00
557,USDJPY_i,109.628,109.369,109.293,109.636,109.4645,109.43266666666666,109.41675000000001,109.4815,6545,2021-05-03 12:00:00
558,USDJPY_i,109.369,109.127,108.888,109.377,109.1325,109.13066666666667,109.12975,109.19024999999999,10534,2021-05-03 16:00:00
559,USDJPY_i,109.127,109.066,109.042,109.127,109.08449999999999,109.07833333333333,109.07525000000001,109.0905,3951,2021-05-03 20:00:00
560,USDJPY_i,109.061,109.096,109.016,109.169,109.0925,109.09366666666666,109.09425,109.0855,7870,2021-05-04 00:00:00
561,USDJPY_i,109.095,109.277,109.089,109.288,109.1885,109.218,109.23275,109.18725,4076,2021-05-04 04:00:00
562,USDJPY_i,109.277,109.413,109.256,109.481,109.3685,109.38333333333333,109.39075,109.35674999999999,6713,2021-05-04 08:00:00
563,USDJPY_i,109.413,109.087,109.059,109.473,109.26599999999999,109.20633333333332,109.17649999999999,109.258,10302,2021-05-04 12:00:00
564,USDJPY_i,109.086,109.273,109.034,109.416,109.225,109.24099999999999,109.249,109.20224999999999,14170,2021-05-04 16:00:00
565,USDJPY_i,109.273,109.31,109.215,109.332,109.2735,109.28566666666666,109.29175,109.2825,5329,2021-05-04 20:00:00
566,USDJPY_i,109.318,109.323,109.263,109.369,109.316,109.31833333333333,109.31949999999999,109.31824999999999,3204,2021-05-05 00:00:00
567,USDJPY_i,109.323,109.321,109.188,109.349,109.2685,109.286,109.29475,109.29525,4536,2021-05-05 04:00:00
568,USDJPY_i,109.321,109.354,109.25,109.474,109.362,109.35933333333332,109.35799999999999,109.34975,7774,2021-05-05 08:00:00
569,USDJPY_i,109.353,109.316,109.235,109.397,109.316,109.31599999999999,109.316,109.32525,7256,2021-05-05 12:00:00
570,USDJPY_i,109.316,109.291,109.136,109.325,109.2305,109.25066666666667,109.26075,109.267,9133,2021-05-05 16:00:00
571,USDJPY_i,109.291,109.183,109.172,109.311,109.2415,109.222,109.21225,109.23925,2979,2021-05-05 20:00:00
572,USDJPY_i,109.183,109.295,109.13,109.319,109.2245,109.248,109.25975000000001,109.23175,10087,2021-05-06 00:00:00
573,USDJPY_i,109.295,109.388,109.287,109.42,109.3535,109.36500000000001,109.37075000000002,109.34750000000001,8866,2021-05-06 04:00:00
574,USDJPY_i,109.388,109.217,109.171,109.391,109.281,109.25966666666666,109.249,109.29175000000001,7140,2021-05-06 08:00:00
575,USDJPY_i,109.217,109.294,109.056,109.294,109.175,109.21466666666667,109.2345,109.21525,9740,2021-05-06 12:00:00
576,USDJPY_i,109.294,109.097,109.025,109.396,109.2105,109.17266666666666,109.15374999999999,109.20299999999999,10966,2021-05-06 16:00:00
577,USDJPY_i,109.098,109.085,108.994,109.116,109.055,109.065,109.07,109.07325,3579,2021-05-06 20:00:00
578,USDJPY_i,109.084,109.114,108.93,109.14,109.035,109.06133333333332,109.0745,109.067,5204,2021-05-07 00:00:00
579,USDJPY_i,109.117,109.063,109.039,109.18,109.1095,109.094,109.08624999999999,109.09975,6027,2021-05-07 04:00:00
580,USDJPY_i,109.064,109.122,109.049,109.19,109.1195,109.12033333333333,109.12075,109.10624999999999,6886,2021-05-07 08:00:00
581,USDJPY_i,109.122,108.573,108.331,109.28,108.8055,108.728,108.68924999999999,108.8265,13083,2021-05-07 12:00:00
582,USDJPY_i,108.572,108.654,108.458,108.878,108.668,108.66333333333334,108.661,108.6405,17573,2021-05-07 16:00:00
583,USDJPY_i,108.655,108.597,108.568,108.703,108.63550000000001,108.62266666666666,108.61625,108.63075,4572,2021-05-07 20:00:00
584,USDJPY_i,108.559,108.738,108.458,108.806,108.632,108.66733333333333,108.685,108.64025000000001,5665,2021-05-10 00:00:00
585,USDJPY_i,108.737,108.85,108.707,108.909,108.80799999999999,108.822,108.82900000000001,108.80075,6630,2021-05-10 04:00:00
586,USDJPY_i,108.85,108.775,108.748,109.049,108.89850000000001,108.85733333333333,108.83675,108.8555,9270,2021-05-10 08:00:00
587,USDJPY_i,108.778,108.684,108.645,108.841,108.743,108.72333333333331,108.71349999999998,108.737,8348,2021-05-10 12:00:00
588,USDJPY_i,108.688,108.802,108.651,108.833,108.74199999999999,108.762,108.772,108.7435,9647,2021-05-10 16:00:00
589,USDJPY_i,108.802,108.805,108.728,108.864,108.79599999999999,108.79899999999999,108.8005,108.79975,4947,2021-05-10 20:00:00
590,USDJPY_i,108.787,108.943,108.739,108.975,108.857,108.88566666666667,108.89999999999999,108.86099999999999,8854,2021-05-11 00:00:00
591,USDJPY_i,108.942,108.805,108.801,108.954,108.8775,108.85333333333334,108.84125,108.8755,7500,2021-05-11 04:00:00
592,USDJPY_i,108.805,108.818,108.8,108.971,108.88550000000001,108.863,108.85175,108.8485,8276,2021-05-11 08:00:00
593,USDJPY_i,108.817,108.563,108.494,108.883,108.6885,108.64666666666666,108.62575,108.68925,9748,2021-05-11 12:00:00
594,USDJPY_i,108.563,108.527,108.341,108.664,108.5025,108.51066666666667,108.51474999999999,108.52374999999999,13114,2021-05-11 16:00:00
595,USDJPY_i,108.527,108.61,108.521,108.68,108.60050000000001,108.60366666666668,108.60525000000001,108.5845,4665,2021-05-11 20:00:00
596,USDJPY_i,108.604,108.768,108.544,108.784,108.664,108.69866666666667,108.71600000000001,108.675,4955,2021-05-12 00:00:00
597,USDJPY_i,108.768,108.85,108.754,108.9,108.827,108.83466666666668,108.83850000000001,108.81800000000001,6922,2021-05-12 04:00:00
598,USDJPY_i,108.849,108.744,108.717,108.877,108.797,108.77933333333333,108.7705,108.79674999999999,7457,2021-05-12 08:00:00
599,USDJPY_i,108.744,108.991,108.654,109.204,108.929,108.94966666666666,108.96,108.89824999999999,11699,2021-05-12 12:00:00
600,USDJPY_i,108.991,109.623,108.889,109.635,109.262,109.38233333333334,109.4425,109.2845,19168,2021-05-12 16:00:00
601,USDJPY_i,109.622,109.659,109.501,109.699,109.6,109.61966666666666,109.6295,109.62025,8682,2021-05-12 20:00:00
602,USDJPY_i,109.659,109.602,109.533,109.779,109.656,109.63799999999999,109.62899999999999,109.64325,7380,2021-05-13 00:00:00
603,USDJPY_i,109.602,109.684,109.475,109.744,109.6095,109.63433333333334,109.64675,109.62625,7475,2021-05-13 04:00:00
604,USDJPY_i,109.684,109.561,109.473,109.744,109.60849999999999,109.59266666666667,109.58475000000001,109.6155,10578,2021-05-13 08:00:00
605,USDJPY_i,109.562,109.572,109.474,109.685,109.5795,109.577,109.57575,109.57325,10196,2021-05-13 12:00:00
606,USDJPY_i,109.573,109.458,109.445,109.648,109.5465,109.517,109.50225,109.53099999999999,11749,2021-05-13 16:00:00
607,USDJPY_i,109.458,109.443,109.398,109.524,109.461,109.455,109.452,109.45575,6230,2021-05-13 20:00:00
608,USDJPY_i,109.421,109.576,109.408,109.633,109.5205,109.53899999999999,109.54825,109.50949999999999,8680,2021-05-14 00:00:00
609,USDJPY_i,109.576,109.525,109.501,109.649,109.575,109.55833333333334,109.55000000000001,109.56275,5291,2021-05-14 04:00:00
610,USDJPY_i,109.525,109.273,109.25,109.534,109.392,109.35233333333333,109.33250000000001,109.3955,7958,2021-05-14 08:00:00
611,USDJPY_i,109.273,109.319,109.179,109.409,109.29400000000001,109.30233333333335,109.30650000000001,109.29500000000002,9926,2021-05-14 12:00:00
612,USDJPY_i,109.319,109.402,109.252,109.443,109.3475,109.36566666666666,109.37474999999999,109.354,9250,2021-05-14 16:00:00
613,USDJPY_i,109.401,109.355,109.329,109.433,109.381,109.37233333333334,109.36800000000001,109.37950000000001,3487,2021-05-14 20:00:00
614,USDJPY_i,109.265,109.425,109.186,109.494,109.34,109.36833333333334,109.38250000000001,109.3425,4436,2021-05-17 00:00:00
615,USDJPY_i,109.425,109.383,109.26,109.438,109.349,109.36033333333334,109.366,109.37650000000001,6201,2021-05-17 04:00:00
616,USDJPY_i,109.383,109.201,109.139,109.39,109.2645,109.24333333333334,109.23275000000001,109.27825,7790,2021-05-17 08:00:00
617,USDJPY_i,109.201,109.256,109.066,109.281,109.1735,109.20100000000001,109.21475000000001,109.201,7580,2021-05-17 12:00:00
618,USDJPY_i,109.259,109.109,109.109,109.274,109.19149999999999,109.16399999999999,109.15024999999999,109.18775,7440,2021-05-17 16:00:00
619,USDJPY_i,109.109,109.204,109.09,109.241,109.16550000000001,109.17833333333334,109.18475000000001,109.161,3445,2021-05-17 20:00:00
620,USDJPY_i,109.204,109.204,109.15,109.276,109.213,109.21,109.2085,109.2085,6150,2021-05-18 00:00:00
621,USDJPY_i,109.204,109.195,109.096,109.24,109.168,109.177,109.1815,109.18375,6422,2021-05-18 04:00:00
622,USDJPY_i,109.196,108.85,108.843,109.202,109.02250000000001,108.96499999999999,108.93625,109.02275,8162,2021-05-18 08:00:00
623,USDJPY_i,108.85,108.922,108.827,109.062,108.9445,108.93700000000001,108.93325000000002,108.91525000000001,7587,2021-05-18 12:00:00
624,USDJPY_i,108.922,108.932,108.832,109.014,108.923,108.926,108.92750000000001,108.92500000000001,8307,2021-05-18 16:00:00
625,USDJPY_i,108.933,108.883,108.848,108.942,108.895,108.891,108.889,108.9015,4033,2021-05-18 20:00:00
626,USDJPY_i,108.89,108.995,108.822,109.008,108.91499999999999,108.94166666666666,108.955,108.92875,4744,2021-05-19 00:00:00
627,USDJPY_i,108.994,108.955,108.894,109.068,108.981,108.97233333333332,108.96799999999999,108.97774999999999,6187,2021-05-19 04:00:00
628,USDJPY_i,108.955,109.045,108.9,109.11,109.005,109.01833333333333,109.025,109.0025,8191,2021-05-19 08:00:00
629,USDJPY_i,109.045,109.017,109.005,109.331,109.168,109.11766666666666,109.0925,109.0995,11269,2021-05-19 12:00:00
630,USDJPY_i,109.019,108.806,108.564,109.025,108.7945,108.79833333333333,108.80024999999999,108.8535,15435,2021-05-19 16:00:00
631,USDJPY_i,108.805,109.208,108.795,109.291,109.043,109.098,109.12549999999999,109.02475,12362,2021-05-19 20:00:00
632,USDJPY_i,109.222,109.19,109.16,109.301,109.2305,109.217,109.21025,109.21825,9590,2021-05-20 00:00:00
633,USDJPY_i,109.189,109.152,109.085,109.196,109.1405,109.14433333333334,109.14625,109.15549999999999,8737,2021-05-20 04:00:00
634,USDJPY_i,109.153,108.91,108.866,109.159,109.0125,108.97833333333334,108.96125,109.022,8873,2021-05-20 08:00:00
635,USDJPY_i,108.91,108.977,108.882,109.021,108.95150000000001,108.96,108.96424999999999,108.94749999999999,9655,2021-05-20 12:00:00
636,USDJPY_i,108.978,108.782,108.742,108.978,108.86,108.834,108.821,108.87,9697,2021-05-20 16:00:00
637,USDJPY_i,108.783,108.762,108.76,108.829,108.7945,108.78366666666666,108.77825,108.7835,4988,2021-05-20 20:00:00
638,USDJPY_i,108.768,108.823,108.731,108.89,108.81049999999999,108.81466666666665,108.81674999999998,108.803,5449,2021-05-21 00:00:00
639,USDJPY_i,108.823,108.768,108.728,108.866,108.797,108.78733333333332,108.7825,108.79624999999999,5486,2021-05-21 04:00:00
640,USDJPY_i,108.768,108.627,108.619,108.814,108.7165,108.68666666666667,108.67175,108.707,9180,2021-05-21 08:00:00
641,USDJPY_i,108.627,108.706,108.603,108.829,108.716,108.71266666666666,108.711,108.69125,9455,2021-05-21 12:00:00
642,USDJPY_i,108.705,108.984,108.669,108.995,108.832,108.88266666666665,108.90799999999999,108.83824999999999,10720,2021-05-21 16:00:00
643,USDJPY_i,108.984,108.938,108.87,108.996,108.93299999999999,108.93466666666666,108.93549999999999,108.94699999999999,3501,2021-05-21 20:00:00
644,USDJPY_i,108.895,108.975,108.865,108.99,108.9275,108.94333333333333,108.95124999999999,108.93124999999999,5256,2021-05-24 00:00:00
645,USDJPY_i,108.975,108.835,108.807,108.984,108.8955,108.87533333333333,108.86524999999999,108.90025,8512,2021-05-24 04:00:00
646,USDJPY_i,108.835,108.908,108.689,108.975,108.832,108.85733333333333,108.87,108.85175,10466,2021-05-24 08:00:00
647,USDJPY_i,108.908,108.894,108.841,108.974,108.9075,108.903,108.90075,108.90425,10032,2021-05-24 12:00:00
648,USDJPY_i,108.894,108.783,108.696,108.934,108.815,108.80433333333333,108.799,108.82675,10571,2021-05-24 16:00:00
649,USDJPY_i,108.783,108.735,108.735,108.81,108.77250000000001,108.76,108.75375000000001,108.76575000000001,3359,2021-05-24 20:00:00
650,USDJPY_i,108.735,108.78,108.699,108.858,108.77850000000001,108.779,108.77924999999999,108.768,6690,2021-05-25 00:00:00
651,USDJPY_i,108.78,108.706,108.674,108.78,108.727,108.72000000000001,108.71650000000001,108.73500000000001,8685,2021-05-25 04:00:00
652,USDJPY_i,108.707,108.73,108.551,108.834,108.6925,108.705,108.71125,108.7055,11878,2021-05-25 08:00:00
653,USDJPY_i,108.73,108.973,108.716,109.046,108.881,108.91166666666668,108.927,108.86625000000001,11877,2021-05-25 12:00:00
