,NQ100_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
26,NQ100_m_i,11969.2,11950.1,11878.9,12038.7,11958.8,11955.9,11954.449999999999,11959.224999999999,28825,2020-11-06 12:00:00
27,NQ100_m_i,11950.4,11910.1,11894.1,12082.4,11988.25,11962.199999999999,11949.175,11959.25,32401,2020-11-06 16:00:00
28,NQ100_m_i,11909.1,12094.0,11899.0,12109.6,12004.3,12034.199999999999,12049.15,12002.925,35457,2020-11-06 20:00:00
29,NQ100_m_i,12235.6,12338.3,12230.6,12365.9,12298.25,12311.6,12318.275000000001,12292.6,19467,2020-11-09 04:00:00
30,NQ100_m_i,12338.2,12348.2,12319.6,12417.8,12368.7,12361.866666666669,12358.45,12355.95,20212,2020-11-09 08:00:00
31,NQ100_m_i,12348.7,12320.1,12270.3,12362.4,12316.349999999999,12317.599999999999,12318.224999999999,12325.375,25789,2020-11-09 12:00:00
32,NQ100_m_i,12320.4,12123.7,11945.0,12393.6,12169.3,12154.1,12146.5,12195.675000000001,77052,2020-11-09 16:00:00
33,NQ100_m_i,12122.8,12088.9,12067.2,12270.2,12168.7,12142.1,12128.800000000001,12137.275000000001,57304,2020-11-09 20:00:00
34,NQ100_m_i,12088.4,11837.4,11823.9,12097.2,11960.55,11919.5,11898.975,11961.725,27160,2020-11-10 00:00:00
35,NQ100_m_i,11901.3,11776.9,11763.0,11908.8,11835.9,11816.233333333332,11806.4,11837.5,23068,2020-11-10 04:00:00
36,NQ100_m_i,11777.2,11806.5,11693.2,11825.4,11759.3,11775.033333333333,11782.9,11775.575,28593,2020-11-10 08:00:00
37,NQ100_m_i,11806.5,11580.0,11576.2,11881.5,11728.85,11679.233333333332,11654.425,11711.05,39132,2020-11-10 12:00:00
38,NQ100_m_i,11580.0,11660.4,11563.9,11759.6,11661.75,11661.300000000001,11661.075,11640.975,40096,2020-11-10 16:00:00
39,NQ100_m_i,11661.9,11665.6,11514.4,11754.4,11634.4,11644.800000000001,11650.0,11649.075,52123,2020-11-10 20:00:00
40,NQ100_m_i,11665.1,11632.6,11585.2,11700.1,11642.650000000001,11639.300000000001,11637.625,11645.75,29004,2020-11-11 00:00:00
41,NQ100_m_i,11645.2,11687.8,11590.3,11708.3,11649.3,11662.133333333331,11668.55,11657.899999999998,21481,2020-11-11 04:00:00
42,NQ100_m_i,11688.2,11677.1,11648.0,11699.5,11673.75,11674.866666666667,11675.425,11678.2,17805,2020-11-11 08:00:00
43,NQ100_m_i,11677.6,11750.8,11586.2,11769.1,11677.650000000001,11702.033333333335,11714.225000000002,11695.925000000001,30883,2020-11-11 12:00:00
44,NQ100_m_i,11751.1,11796.6,11713.7,11838.6,11776.150000000001,11782.966666666667,11786.375,11775.0,29886,2020-11-11 16:00:00
45,NQ100_m_i,11797.3,11879.3,11786.1,11903.6,11844.85,11856.333333333334,11862.075,11841.575,32069,2020-11-11 20:00:00
46,NQ100_m_i,11879.6,11892.8,11838.6,11909.6,11874.1,11880.333333333334,11883.45,11880.15,15132,2020-11-12 00:00:00
47,NQ100_m_i,11900.7,11856.6,11823.0,11921.0,11872.0,11866.866666666667,11864.3,11875.325,13955,2020-11-12 04:00:00
48,NQ100_m_i,11856.8,11857.6,11792.0,11884.6,11838.3,11844.733333333332,11847.949999999999,11847.75,18320,2020-11-12 08:00:00
49,NQ100_m_i,11857.3,11949.0,11824.6,11975.7,11900.150000000001,11916.433333333334,11924.575,11901.650000000001,21597,2020-11-12 12:00:00
50,NQ100_m_i,11949.0,11937.7,11884.7,11974.8,11929.75,11932.4,11933.724999999999,11936.55,25959,2020-11-12 16:00:00
51,NQ100_m_i,11937.4,11868.4,11798.3,11985.1,11891.7,11883.933333333334,11880.050000000001,11897.300000000001,35170,2020-11-12 20:00:00
52,NQ100_m_i,11868.3,11835.1,11787.1,11885.8,11836.45,11836.0,11835.775,11844.075,18866,2020-11-13 00:00:00
53,NQ100_m_i,11865.1,11849.7,11814.2,11873.7,11843.95,11845.866666666669,11846.825,11850.675000000001,13069,2020-11-13 04:00:00
54,NQ100_m_i,11850.1,11891.6,11841.2,11902.9,11872.05,11878.566666666666,11881.824999999999,11871.449999999999,11388,2020-11-13 08:00:00
55,NQ100_m_i,11891.1,11920.9,11875.1,11945.4,11910.25,11913.800000000001,11915.575,11908.125,17633,2020-11-13 12:00:00
56,NQ100_m_i,11921.1,11891.4,11880.4,11932.7,11906.55,11901.5,11898.975,11906.4,19279,2020-11-13 16:00:00
57,NQ100_m_i,11890.4,11872.9,11811.2,11912.9,11862.05,11865.666666666666,11867.475,11871.85,27150,2020-11-13 20:00:00
58,NQ100_m_i,12049.8,12052.0,12022.3,12072.9,12047.599999999999,12049.066666666666,12049.8,12049.25,11204,2020-11-16 04:00:00
59,NQ100_m_i,12052.0,12030.7,12022.5,12066.5,12044.5,12039.9,12037.599999999999,12042.925,9938,2020-11-16 08:00:00
60,NQ100_m_i,12030.9,12001.9,11987.7,12037.0,12012.35,12008.866666666667,12007.125,12014.375,16177,2020-11-16 12:00:00
61,NQ100_m_i,12002.0,11975.3,11861.2,12026.4,11943.8,11954.299999999997,11959.55,11966.224999999999,29528,2020-11-16 16:00:00
62,NQ100_m_i,11974.8,11978.9,11938.9,12042.3,11990.599999999999,11986.699999999999,11984.75,11983.724999999999,25249,2020-11-16 20:00:00
63,NQ100_m_i,11979.6,12022.0,11952.1,12024.0,11988.05,11999.366666666667,12005.025,11994.425,12367,2020-11-17 00:00:00
64,NQ100_m_i,12081.7,12014.7,12012.4,12082.4,12047.4,12036.5,12031.05,12047.8,10118,2020-11-17 04:00:00
65,NQ100_m_i,12014.5,12023.8,11999.8,12036.5,12018.15,12020.033333333333,12020.974999999999,12018.65,9351,2020-11-17 08:00:00
66,NQ100_m_i,12023.8,12027.3,12014.0,12066.4,12040.2,12035.9,12033.75,12032.875,12713,2020-11-17 12:00:00
67,NQ100_m_i,12026.9,11972.6,11970.4,12059.0,12014.7,12000.666666666666,11993.65,12007.225,18255,2020-11-17 16:00:00
68,NQ100_m_i,11971.9,12018.5,11971.9,12051.0,12011.45,12013.800000000001,12014.975,12003.325,23655,2020-11-17 20:00:00
69,NQ100_m_i,12018.3,11985.8,11963.5,12044.3,12003.9,11997.866666666667,11994.849999999999,12002.974999999999,11895,2020-11-18 00:00:00
70,NQ100_m_i,11979.1,11959.6,11938.3,11990.8,11964.55,11962.9,11962.074999999999,11966.949999999999,10304,2020-11-18 04:00:00
71,NQ100_m_i,11959.8,11935.6,11922.3,11988.3,11955.3,11948.733333333332,11945.449999999999,11951.5,10086,2020-11-18 08:00:00
72,NQ100_m_i,11936.1,12017.5,11936.1,12028.7,11982.400000000001,11994.1,11999.95,11979.6,12409,2020-11-18 12:00:00
73,NQ100_m_i,12017.5,11934.7,11920.2,12027.0,11973.6,11960.633333333333,11954.150000000001,11974.85,16815,2020-11-18 16:00:00
74,NQ100_m_i,11934.9,11970.2,11917.2,12033.7,11975.45,11973.700000000003,11972.825,11964.000000000002,21512,2020-11-18 20:00:00
75,NQ100_m_i,11969.9,11898.4,11897.0,12019.5,11958.25,11938.300000000001,11928.325,11946.2,13484,2020-11-19 00:00:00
76,NQ100_m_i,11889.5,11875.7,11862.5,11903.0,11882.75,11880.4,11879.224999999999,11882.675,11155,2020-11-19 04:00:00
77,NQ100_m_i,11875.7,11899.8,11838.2,11905.3,11871.75,11881.1,11885.775000000001,11879.75,9263,2020-11-19 08:00:00
78,NQ100_m_i,11899.8,11851.2,11812.0,11907.5,11859.75,11856.9,11855.474999999999,11867.625,15772,2020-11-19 12:00:00
79,NQ100_m_i,11851.2,11926.6,11832.0,11931.3,11881.65,11896.633333333333,11904.125,11885.275000000001,18228,2020-11-19 16:00:00
80,NQ100_m_i,11926.8,11969.8,11891.1,11974.3,11932.7,11945.066666666666,11951.25,11940.5,23780,2020-11-19 20:00:00
81,NQ100_m_i,11970.1,11990.1,11954.2,12007.1,11980.650000000001,11983.800000000001,11985.375,11980.375,8887,2020-11-20 00:00:00
82,NQ100_m_i,11956.6,11982.8,11931.6,11986.3,11958.95,11966.9,11970.875,11964.324999999999,9871,2020-11-20 04:00:00
83,NQ100_m_i,11982.6,11991.9,11982.3,12021.6,12001.95,11998.6,11996.925000000001,11994.6,8633,2020-11-20 08:00:00
84,NQ100_m_i,11991.6,12011.4,11970.8,12013.7,11992.25,11998.633333333333,12001.825,11996.875,11924,2020-11-20 12:00:00
85,NQ100_m_i,12011.4,11973.8,11954.5,12029.1,11991.8,11985.799999999997,11982.8,11992.199999999999,13707,2020-11-20 16:00:00
86,NQ100_m_i,11973.4,11996.9,11965.9,12023.7,11994.8,11995.5,11995.85,11989.975,16298,2020-11-20 20:00:00
87,NQ100_m_i,11933.7,11951.0,11925.4,11960.3,11942.849999999999,11945.566666666666,11946.925,11942.599999999999,7228,2020-11-23 04:00:00
88,NQ100_m_i,11951.3,11958.7,11948.9,11964.4,11956.65,11957.333333333334,11957.675,11955.825,5497,2020-11-23 08:00:00
89,NQ100_m_i,11958.8,11958.8,11941.4,11985.9,11963.65,11962.033333333333,11961.224999999999,11961.224999999999,11406,2020-11-23 12:00:00
90,NQ100_m_i,11958.8,11981.5,11925.7,12010.3,11968.0,11972.5,11974.75,11969.075,13895,2020-11-23 16:00:00
91,NQ100_m_i,11982.3,11902.8,11817.5,11990.0,11903.75,11903.433333333334,11903.275000000001,11923.150000000001,28328,2020-11-23 20:00:00
92,NQ100_m_i,11902.9,11912.3,11879.4,11952.8,11916.099999999999,11914.833333333334,11914.2,11911.85,12219,2020-11-24 00:00:00
93,NQ100_m_i,11964.0,11962.9,11947.3,11976.0,11961.65,11962.066666666666,11962.275,11962.55,8738,2020-11-24 04:00:00
94,NQ100_m_i,11962.9,11977.9,11960.8,11986.4,11973.599999999999,11975.033333333333,11975.75,11972.0,6917,2020-11-24 08:00:00
95,NQ100_m_i,11978.3,11947.8,11940.7,11985.7,11963.2,11958.066666666666,11955.5,11963.125,10626,2020-11-24 12:00:00
96,NQ100_m_i,11947.2,11931.3,11881.3,11970.2,11925.75,11927.6,11928.525000000001,11932.5,12412,2020-11-24 16:00:00
97,NQ100_m_i,11931.5,12091.3,11910.0,12093.8,12001.9,12031.699999999999,12046.599999999999,12006.65,22139,2020-11-24 20:00:00
98,NQ100_m_i,12091.0,12083.5,12061.5,12102.5,12082.0,12082.5,12082.75,12084.625,10430,2020-11-25 00:00:00
99,NQ100_m_i,12124.9,12164.6,12118.1,12180.6,12149.35,12154.433333333334,12156.975,12147.050000000001,8515,2020-11-25 04:00:00
100,NQ100_m_i,12164.7,12119.4,12108.4,12176.6,12142.5,12134.800000000001,12130.95,12142.275000000001,11326,2020-11-25 08:00:00
101,NQ100_m_i,12119.1,12106.5,12099.7,12137.6,12118.650000000001,12114.6,12112.575,12115.725,12933,2020-11-25 12:00:00
102,NQ100_m_i,12106.7,12133.5,12087.1,12153.0,12120.05,12124.533333333333,12126.775,12120.075,14687,2020-11-25 16:00:00
103,NQ100_m_i,12133.2,12148.8,12087.2,12160.1,12123.650000000001,12132.033333333335,12136.225000000002,12132.325,19438,2020-11-25 20:00:00
104,NQ100_m_i,12148.6,12162.0,12124.3,12182.1,12153.2,12156.133333333333,12157.6,12154.25,9143,2020-11-26 00:00:00
105,NQ100_m_i,12189.9,12215.1,12175.0,12221.0,12198.0,12203.699999999999,12206.55,12200.25,6702,2020-11-26 04:00:00
106,NQ100_m_i,12214.9,12208.0,12192.4,12215.7,12204.05,12205.366666666667,12206.025,12207.75,6204,2020-11-26 08:00:00
107,NQ100_m_i,12208.0,12197.6,12181.6,12229.7,12205.650000000001,12202.966666666667,12201.625,12204.225,8352,2020-11-26 12:00:00
108,NQ100_m_i,12197.5,12203.1,12191.9,12223.0,12207.45,12206.0,12205.275,12203.875,6638,2020-11-26 16:00:00
109,NQ100_m_i,12203.5,12163.2,12135.1,12207.7,12171.400000000001,12168.666666666666,12167.3,12177.375,7693,2020-11-26 20:00:00
110,NQ100_m_i,12169.6,12155.9,12144.8,12172.1,12158.45,12157.6,12157.175000000001,12160.6,7199,2020-11-27 04:00:00
111,NQ100_m_i,12155.9,12195.6,12151.3,12204.3,12177.8,12183.733333333332,12186.699999999999,12176.775,6508,2020-11-27 08:00:00
112,NQ100_m_i,12196.3,12204.3,12191.3,12214.5,12202.9,12203.366666666667,12203.599999999999,12201.599999999999,7291,2020-11-27 12:00:00
113,NQ100_m_i,12204.3,12256.4,12199.2,12262.5,12230.85,12239.366666666667,12243.625,12230.599999999999,11207,2020-11-27 16:00:00
114,NQ100_m_i,12257.4,12278.4,12240.9,12315.6,12278.25,12278.300000000001,12278.325,12273.075,14714,2020-11-27 20:00:00
115,NQ100_m_i,12338.2,12288.7,12260.9,12340.5,12300.7,12296.700000000003,12294.7,12307.075,11726,2020-11-30 04:00:00
116,NQ100_m_i,12288.9,12216.8,12199.2,12300.5,12249.85,12238.833333333334,12233.325,12251.35,13169,2020-11-30 08:00:00
117,NQ100_m_i,12217.0,12272.8,12210.8,12276.1,12243.45,12253.233333333332,12258.125,12244.175,14072,2020-11-30 12:00:00
118,NQ100_m_i,12273.0,12261.7,12232.9,12314.3,12273.599999999999,12269.633333333331,12267.649999999998,12270.474999999999,17933,2020-11-30 16:00:00
119,NQ100_m_i,12262.7,12245.9,12095.2,12274.2,12184.7,12205.1,12215.300000000001,12219.5,30128,2020-11-30 20:00:00
120,NQ100_m_i,12246.4,12285.4,12236.9,12304.7,12270.8,12275.666666666666,12278.1,12268.35,12794,2020-12-01 00:00:00
121,NQ100_m_i,12320.7,12386.7,12316.6,12398.2,12357.400000000001,12367.166666666666,12372.05,12355.55,8965,2020-12-01 04:00:00
122,NQ100_m_i,12386.7,12391.7,12374.8,12406.6,12390.7,12391.033333333335,12391.2,12389.95,7314,2020-12-01 08:00:00
123,NQ100_m_i,12391.8,12395.6,12355.6,12405.2,12380.400000000001,12385.466666666667,12388.0,12387.05,13091,2020-12-01 12:00:00
124,NQ100_m_i,12395.4,12395.9,12339.9,12404.2,12372.05,12380.0,12383.975,12383.85,14543,2020-12-01 16:00:00
125,NQ100_m_i,12395.4,12495.2,12355.9,12511.5,12433.7,12454.200000000003,12464.45,12439.500000000002,24956,2020-12-01 20:00:00
126,NQ100_m_i,12495.0,12456.2,12425.8,12516.4,12471.099999999999,12466.133333333331,12463.649999999998,12473.349999999999,12196,2020-12-02 00:00:00
127,NQ100_m_i,12450.2,12431.1,12410.6,12459.4,12435.0,12433.699999999999,12433.05,12437.825,9326,2020-12-02 04:00:00
128,NQ100_m_i,12430.9,12451.1,12413.3,12457.3,12435.3,12440.566666666666,12443.199999999999,12438.15,8310,2020-12-02 08:00:00
129,NQ100_m_i,12450.8,12451.9,12417.2,12463.0,12440.1,12444.033333333333,12446.0,12445.724999999999,11601,2020-12-02 12:00:00
130,NQ100_m_i,12452.1,12380.1,12319.2,12454.7,12386.95,12384.666666666666,12383.525,12401.525,17049,2020-12-02 16:00:00
131,NQ100_m_i,12379.9,12428.8,12368.4,12476.3,12422.349999999999,12424.5,12425.575,12413.35,22843,2020-12-02 20:00:00
132,NQ100_m_i,12428.8,12461.3,12418.8,12473.9,12446.349999999999,12451.333333333334,12453.825,12445.7,10283,2020-12-03 00:00:00
133,NQ100_m_i,12473.1,12474.9,12457.9,12485.5,12471.7,12472.766666666668,12473.300000000001,12472.85,6703,2020-12-03 04:00:00
134,NQ100_m_i,12475.2,12483.1,12464.8,12498.8,12481.8,12482.233333333332,12482.449999999999,12480.474999999999,6885,2020-12-03 08:00:00
135,NQ100_m_i,12482.6,12477.3,12460.9,12492.0,12476.45,12476.733333333332,12476.875,12478.199999999999,9667,2020-12-03 12:00:00
136,NQ100_m_i,12477.4,12497.9,12464.9,12506.1,12485.5,12489.633333333333,12491.7,12486.575,12737,2020-12-03 16:00:00
137,NQ100_m_i,12497.9,12471.6,12452.4,12543.0,12497.7,12489.0,12484.65,12491.225,21574,2020-12-03 20:00:00
138,NQ100_m_i,12472.1,12475.4,12446.9,12516.4,12481.65,12479.566666666666,12478.525,12477.699999999999,10216,2020-12-04 00:00:00
139,NQ100_m_i,12489.0,12494.6,12480.3,12500.8,12490.55,12491.9,12492.574999999999,12491.175,7096,2020-12-04 04:00:00
140,NQ100_m_i,12494.6,12509.4,12490.6,12515.3,12502.95,12505.1,12506.175000000001,12502.475,5176,2020-12-04 08:00:00
141,NQ100_m_i,12509.6,12509.0,12501.8,12522.7,12512.25,12511.166666666666,12510.625,12510.775,6852,2020-12-04 12:00:00
142,NQ100_m_i,12508.9,12509.1,12451.2,12517.7,12484.45,12492.666666666666,12496.775,12496.725,12218,2020-12-04 16:00:00
143,NQ100_m_i,12509.4,12508.9,12476.9,12535.2,12506.05,12507.0,12507.475,12507.6,16083,2020-12-04 20:00:00
144,NQ100_m_i,12554.9,12524.9,12519.2,12557.1,12538.150000000001,12533.733333333335,12531.525000000001,12539.025000000001,8350,2020-12-07 04:00:00
145,NQ100_m_i,12524.7,12526.1,12512.6,12531.4,12522.0,12523.366666666667,12524.05,12523.7,5976,2020-12-07 08:00:00
146,NQ100_m_i,12525.9,12516.1,12477.9,12533.6,12505.75,12509.199999999999,12510.925,12513.375,10612,2020-12-07 12:00:00
147,NQ100_m_i,12516.2,12587.7,12511.7,12590.7,12551.2,12563.366666666669,12569.45,12551.575,11309,2020-12-07 16:00:00
148,NQ100_m_i,12587.5,12572.5,12550.5,12614.7,12582.6,12579.233333333332,12577.55,12581.3,17469,2020-12-07 20:00:00
149,NQ100_m_i,12572.5,12600.0,12555.3,12602.8,12579.05,12586.033333333333,12589.525,12582.65,8005,2020-12-08 00:00:00
150,NQ100_m_i,12587.9,12568.5,12562.4,12591.8,12577.099999999999,12574.233333333332,12572.8,12577.65,6607,2020-12-08 04:00:00
151,NQ100_m_i,12568.3,12572.8,12557.5,12586.8,12572.15,12572.366666666667,12572.474999999999,12571.349999999999,4826,2020-12-08 08:00:00
152,NQ100_m_i,12572.7,12592.6,12562.4,12602.2,12582.3,12585.733333333332,12587.449999999999,12582.474999999999,7114,2020-12-08 12:00:00
153,NQ100_m_i,12592.7,12554.8,12527.5,12593.2,12560.35,12558.5,12557.575,12567.05,14448,2020-12-08 16:00:00
154,NQ100_m_i,12554.8,12633.1,12505.8,12638.8,12572.3,12592.566666666666,12602.699999999999,12583.125,18216,2020-12-08 20:00:00
155,NQ100_m_i,12633.1,12640.3,12627.1,12655.6,12641.35,12641.0,12640.825,12639.025,7596,2020-12-09 00:00:00
156,NQ100_m_i,12660.4,12645.1,12637.3,12668.1,12652.7,12650.166666666666,12648.9,12652.725,7410,2020-12-09 04:00:00
157,NQ100_m_i,12645.3,12649.3,12643.3,12656.4,12649.849999999999,12649.666666666666,12649.575,12648.575,4420,2020-12-09 08:00:00
158,NQ100_m_i,12649.8,12640.0,12629.2,12653.8,12641.5,12641.0,12640.75,12643.2,7689,2020-12-09 12:00:00
159,NQ100_m_i,12640.0,12639.1,12591.4,12644.4,12617.9,12624.966666666667,12628.5,12628.725,9280,2020-12-09 16:00:00
160,NQ100_m_i,12638.9,12342.1,12341.5,12640.4,12490.95,12441.333333333334,12416.525,12490.725,32562,2020-12-09 20:00:00
161,NQ100_m_i,12342.4,12361.4,12310.1,12411.1,12360.6,12360.866666666667,12361.0,12356.25,21343,2020-12-10 00:00:00
162,NQ100_m_i,12368.3,12361.3,12337.5,12376.1,12356.8,12358.299999999997,12359.05,12360.8,8278,2020-12-10 04:00:00
163,NQ100_m_i,12361.8,12318.1,12307.0,12364.1,12335.55,12329.733333333332,12326.824999999999,12337.75,8896,2020-12-10 08:00:00
164,NQ100_m_i,12318.1,12365.2,12308.4,12381.1,12344.75,12351.566666666666,12354.974999999999,12343.199999999999,12117,2020-12-10 12:00:00
165,NQ100_m_i,12365.7,12379.6,12223.4,12388.9,12306.15,12330.633333333333,12342.875,12339.400000000001,22659,2020-12-10 16:00:00
166,NQ100_m_i,12379.6,12397.4,12356.1,12453.6,12404.85,12402.366666666667,12401.125,12396.675,31299,2020-12-10 20:00:00
167,NQ100_m_i,12397.1,12403.6,12361.9,12434.7,12398.3,12400.066666666666,12400.949999999999,12399.324999999999,13640,2020-12-11 00:00:00
168,NQ100_m_i,12406.2,12372.3,12366.1,12418.5,12392.3,12385.633333333331,12382.3,12390.774999999998,8440,2020-12-11 04:00:00
169,NQ100_m_i,12372.4,12379.8,12362.0,12385.0,12373.5,12375.6,12376.650000000001,12374.800000000001,6347,2020-12-11 08:00:00
170,NQ100_m_i,12380.2,12292.5,12289.5,12391.8,12340.65,12324.6,12316.575,12338.5,14895,2020-12-11 12:00:00
171,NQ100_m_i,12291.9,12322.7,12269.5,12359.9,12314.7,12317.366666666669,12318.7,12311.000000000002,20460,2020-12-11 16:00:00
172,NQ100_m_i,12321.9,12336.1,12240.4,12364.4,12302.4,12313.633333333333,12319.25,12315.7,26563,2020-12-11 20:00:00
173,NQ100_m_i,12427.0,12425.8,12410.8,12432.8,12421.8,12423.133333333331,12423.8,12424.099999999999,7126,2020-12-14 04:00:00
174,NQ100_m_i,12425.8,12409.9,12396.1,12429.5,12412.8,12411.833333333334,12411.35,12415.325,4967,2020-12-14 08:00:00
175,NQ100_m_i,12409.9,12428.7,12408.4,12443.5,12425.95,12426.866666666669,12427.325,12422.625000000002,9022,2020-12-14 12:00:00
176,NQ100_m_i,12428.7,12527.3,12414.1,12528.0,12471.05,12489.799999999997,12499.175,12474.524999999998,13076,2020-12-14 16:00:00
177,NQ100_m_i,12527.5,12524.7,12475.5,12557.0,12516.25,12519.066666666666,12520.474999999999,12521.175,25475,2020-12-14 20:00:00
178,NQ100_m_i,12525.5,12466.5,12459.5,12535.0,12497.25,12487.0,12481.875,12496.625,12436,2020-12-15 00:00:00
179,NQ100_m_i,12489.7,12463.3,12431.5,12496.2,12463.85,12463.666666666666,12463.575,12470.175,9257,2020-12-15 04:00:00
180,NQ100_m_i,12463.1,12478.0,12443.7,12483.1,12463.400000000001,12468.266666666668,12470.7,12466.975,8740,2020-12-15 08:00:00
181,NQ100_m_i,12478.0,12523.4,12472.7,12536.8,12504.75,12510.966666666667,12514.075,12502.725,9529,2020-12-15 12:00:00
182,NQ100_m_i,12523.5,12573.9,12514.9,12592.8,12553.849999999999,12560.533333333333,12563.875,12551.275,14224,2020-12-15 16:00:00
183,NQ100_m_i,12573.9,12565.4,12480.2,12586.6,12533.400000000001,12544.066666666668,12549.400000000001,12551.525000000001,23596,2020-12-15 20:00:00
184,NQ100_m_i,12565.0,12611.8,12552.0,12612.1,12582.05,12591.966666666665,12596.925,12585.224999999999,8948,2020-12-16 00:00:00
185,NQ100_m_i,12607.3,12633.1,12594.7,12634.6,12614.650000000001,12620.800000000001,12623.875,12617.425,6023,2020-12-16 04:00:00
186,NQ100_m_i,12633.1,12630.8,12616.3,12639.3,12627.8,12628.799999999997,12629.3,12629.874999999998,4950,2020-12-16 08:00:00
187,NQ100_m_i,12631.3,12651.5,12623.8,12662.0,12642.9,12645.766666666668,12647.2,12642.150000000001,7927,2020-12-16 12:00:00
188,NQ100_m_i,12651.4,12614.1,12585.7,12651.4,12618.55,12617.066666666666,12616.324999999999,12625.65,12830,2020-12-16 16:00:00
189,NQ100_m_i,12613.9,12658.8,12588.1,12673.1,12630.6,12640.0,12644.7,12633.475,17367,2020-12-16 20:00:00
190,NQ100_m_i,12666.3,12684.9,12624.3,12717.2,12670.75,12675.466666666667,12677.825,12673.175,10754,2020-12-17 00:00:00
191,NQ100_m_i,12698.1,12695.9,12684.8,12699.9,12692.349999999999,12693.533333333333,12694.125,12694.675,5329,2020-12-17 04:00:00
192,NQ100_m_i,12695.9,12723.4,12694.6,12727.5,12711.05,12715.166666666666,12717.225,12710.35,5256,2020-12-17 08:00:00
193,NQ100_m_i,12723.4,12743.9,12722.9,12761.8,12742.349999999999,12742.866666666667,12743.125,12738.0,6789,2020-12-17 12:00:00
