,USDDKK_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1715,USDDKK_i,6.64719,6.67491,6.64428,6.68376,6.664020000000001,6.667650000000001,6.669465000000001,6.662535,8306,2022-01-27 12:00:00
1716,USDDKK_i,6.6752,6.68152,6.66709,6.68562,6.676355,6.678076666666667,6.6789375,6.6773575,8782,2022-01-27 16:00:00
1717,USDDKK_i,6.68162,6.67778,6.67509,6.68335,6.67922,6.67874,6.6785,6.67946,3713,2022-01-27 20:00:00
1718,USDDKK_i,6.6777999999999995,6.67406,6.6735,6.68164,6.677569999999999,6.6764,6.675815,6.67675,1931,2022-01-28 00:00:00
1719,USDDKK_i,6.67368,6.67147,6.66901,6.67641,6.67271,6.672296666666667,6.67209,6.6726425,1933,2022-01-28 04:00:00
1720,USDDKK_i,6.67154,6.68453,6.66937,6.69167,6.68052,6.681856666666666,6.682524999999999,6.6792774999999995,5907,2022-01-28 08:00:00
1721,USDDKK_i,6.68453,6.66383,6.66338,6.68926,6.6763200000000005,6.672156666666667,6.670075000000001,6.67525,7557,2022-01-28 12:00:00
1722,USDDKK_i,6.66349,6.67431,6.66061,6.68158,6.671095,6.672166666666667,6.6727025,6.6699975,8697,2022-01-28 16:00:00
1723,USDDKK_i,6.67386,6.67425,6.67111,6.68044,6.675775,6.6752666666666665,6.6750125,6.674915,2970,2022-01-28 20:00:00
1724,USDDKK_i,6.67474,6.67014,6.6700800000000005,6.68017,6.675125,6.673463333333333,6.6726325,6.6737825,1833,2022-01-31 00:00:00
1725,USDDKK_i,6.67027,6.66601,6.66379,6.67187,6.66783,6.667223333333333,6.66692,6.667985,2027,2022-01-31 04:00:00
1726,USDDKK_i,6.6659500000000005,6.65913,6.65449,6.66785,6.66117,6.66049,6.660150000000001,6.661855000000001,4876,2022-01-31 08:00:00
1727,USDDKK_i,6.6589,6.64779,6.64736,6.6754999999999995,6.661429999999999,6.656883333333333,6.65461,6.6573875,6947,2022-01-31 12:00:00
1728,USDDKK_i,6.6479099999999995,6.63153,6.6276399999999995,6.65378,6.64071,6.637650000000001,6.63612,6.640215,8370,2022-01-31 16:00:00
1729,USDDKK_i,6.63144,6.62261,6.61456,6.63166,6.6231100000000005,6.6229433333333345,6.622860000000001,6.6250675,3549,2022-01-31 20:00:00
1730,USDDKK_i,6.62261,6.6272400000000005,6.61864,6.63012,6.62438,6.625333333333334,6.62581,6.6246525,1517,2022-02-01 00:00:00
1731,USDDKK_i,6.62715,6.6188,6.6142900000000004,6.62767,6.62098,6.620253333333333,6.61989,6.6219775,2403,2022-02-01 04:00:00
1732,USDDKK_i,6.61897,6.60543,6.60178,6.62287,6.612325,6.610026666666667,6.6088775,6.612262500000001,5870,2022-02-01 08:00:00
1733,USDDKK_i,6.60549,6.60369,6.5957799999999995,6.61098,6.60338,6.603483333333333,6.603535,6.603985,6205,2022-02-01 12:00:00
1734,USDDKK_i,6.60365,6.61505,6.59817,6.62152,6.609845,6.61158,6.6124475,6.6095975,8428,2022-02-01 16:00:00
1735,USDDKK_i,6.61512,6.59886,6.59634,6.61633,6.606335,6.603843333333333,6.6025975,6.6066625,4100,2022-02-01 20:00:00
1736,USDDKK_i,6.59911,6.59327,6.59327,6.60177,6.59752,6.5961033333333345,6.595395000000001,6.596855000000001,1076,2022-02-02 00:00:00
1737,USDDKK_i,6.59279,6.59889,6.59279,6.60062,6.596705,6.597433333333334,6.5977975,6.5962725,1310,2022-02-02 04:00:00
1738,USDDKK_i,6.59891,6.5852,6.58513,6.6028,6.593965000000001,6.591043333333334,6.589582500000001,6.5930100000000005,4770,2022-02-02 08:00:00
1739,USDDKK_i,6.58477,6.57496,6.56272,6.58792,6.57532,6.5752,6.57514,6.5775925,6943,2022-02-02 12:00:00
1740,USDDKK_i,6.57516,6.57531,6.56955,6.58633,6.57794,6.577063333333332,6.576625,6.5765875,7062,2022-02-02 16:00:00
1741,USDDKK_i,6.57518,6.5789100000000005,6.57338,6.58106,6.5772200000000005,6.5777833333333335,6.5780650000000005,6.5771325,2064,2022-02-02 20:00:00
1742,USDDKK_i,6.5789100000000005,6.58265,6.57484,6.58675,6.580795,6.581413333333334,6.581722500000001,6.5807875000000005,949,2022-02-03 00:00:00
1743,USDDKK_i,6.58265,6.58286,6.57641,6.5856200000000005,6.581015000000001,6.5816300000000005,6.5819375,6.581885000000001,1316,2022-02-03 04:00:00
1744,USDDKK_i,6.58286,6.59037,6.58024,6.59112,6.58568,6.587243333333333,6.588025,6.5861475,4971,2022-02-03 08:00:00
1745,USDDKK_i,6.59037,6.54332,6.54332,6.60115,6.572234999999999,6.562596666666667,6.5577775,6.56954,8393,2022-02-03 12:00:00
1746,USDDKK_i,6.54345,6.50188,6.49713,6.54645,6.52179,6.515153333333333,6.511835,6.5222275,10670,2022-02-03 16:00:00
1747,USDDKK_i,6.50141,6.5043,6.49781,6.5120000000000005,6.504905000000001,6.504703333333334,6.504602500000001,6.5038800000000005,3547,2022-02-03 20:00:00
1748,USDDKK_i,6.50301,6.49686,6.49514,6.50784,6.50149,6.499946666666666,6.499174999999999,6.5007125,1837,2022-02-04 00:00:00
1749,USDDKK_i,6.49665,6.49249,6.48425,6.49865,6.49145,6.491796666666667,6.49197,6.49301,2389,2022-02-04 04:00:00
1750,USDDKK_i,6.49242,6.48956,6.48727,6.50344,6.495355,6.493423333333333,6.4924575,6.4931725,5929,2022-02-04 08:00:00
1751,USDDKK_i,6.4898,6.508,6.48062,6.51598,6.4983,6.501533333333334,6.50315,6.4986,8083,2022-02-04 12:00:00
1752,USDDKK_i,6.50781,6.49789,6.49358,6.52197,6.507775,6.50448,6.5028325,6.5053125,9180,2022-02-04 16:00:00
1753,USDDKK_i,6.49775,6.49666,6.49253,6.50218,6.497355000000001,6.4971233333333345,6.4970075000000005,6.497280000000001,2199,2022-02-04 20:00:00
1754,USDDKK_i,6.49251,6.50578,6.49092,6.50697,6.498945,6.501223333333333,6.5023625,6.499045,1801,2022-02-07 00:00:00
1755,USDDKK_i,6.5056899999999995,6.51184,6.50471,6.51521,6.5099599999999995,6.510586666666666,6.5108999999999995,6.5093625,2450,2022-02-07 04:00:00
1756,USDDKK_i,6.51175,6.51562,6.50099,6.52041,6.5107,6.512339999999999,6.513159999999999,6.512192499999999,5869,2022-02-07 08:00:00
1757,USDDKK_i,6.5155899999999995,6.5067,6.49523,6.51963,6.50743,6.507186666666667,6.507065000000001,6.5092875,6348,2022-02-07 12:00:00
1758,USDDKK_i,6.50688,6.5184999999999995,6.49972,6.51922,6.50947,6.51248,6.513985,6.51108,7837,2022-02-07 16:00:00
1759,USDDKK_i,6.51833,6.50656,6.50221,6.51906,6.510635,6.5092766666666675,6.5085975000000005,6.51154,2536,2022-02-07 20:00:00
1760,USDDKK_i,6.50656,6.50795,6.49862,6.50933,6.5039750000000005,6.505300000000001,6.505962500000001,6.505615000000001,1698,2022-02-08 00:00:00
1761,USDDKK_i,6.50824,6.51874,6.50706,6.5196,6.51333,6.515133333333334,6.5160350000000005,6.51341,2322,2022-02-08 04:00:00
1762,USDDKK_i,6.51872,6.52523,6.5148399999999995,6.53057,6.522705,6.523546666666667,6.5239675,6.52234,5611,2022-02-08 08:00:00
1763,USDDKK_i,6.52541,6.52378,6.50969,6.52844,6.519064999999999,6.5206366666666655,6.5214225,6.52183,6362,2022-02-08 12:00:00
1764,USDDKK_i,6.52375,6.5163,6.5126,6.52694,6.519769999999999,6.518613333333334,6.518035,6.5198975,6519,2022-02-08 16:00:00
1765,USDDKK_i,6.51656,6.51716,6.5126100000000005,6.52708,6.519845,6.51895,6.5185025,6.518352500000001,3450,2022-02-08 20:00:00
1766,USDDKK_i,6.51716,6.51464,6.51297,6.52075,6.516859999999999,6.51612,6.51575,6.51638,1560,2022-02-09 00:00:00
1767,USDDKK_i,6.51449,6.51487,6.50884,6.51517,6.512005,6.51296,6.5134375,6.5133425,1626,2022-02-09 04:00:00
1768,USDDKK_i,6.51497,6.51299,6.51117,6.5270399999999995,6.519105,6.5170666666666675,6.516047500000001,6.5165425,4804,2022-02-09 08:00:00
