,NQ100_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
40,NQ100_i,12718.6,12711.5,12711.3,12722.6,12716.95,12715.133333333333,12714.225,12716.0,951,2020-12-24 20:00:00
41,NQ100_i,12753.4,12774.5,12740.4,12780.4,12760.4,12765.1,12767.45,12762.175000000001,5959,2020-12-28 00:00:00
42,NQ100_i,12774.2,12793.8,12772.3,12800.7,12786.5,12788.933333333334,12790.150000000001,12785.25,5848,2020-12-28 04:00:00
43,NQ100_i,12793.4,12794.7,12780.7,12812.3,12796.5,12795.9,12795.599999999999,12795.275,7551,2020-12-28 08:00:00
44,NQ100_i,12794.7,12837.7,12791.8,12841.2,12816.5,12823.566666666666,12827.099999999999,12816.349999999999,6467,2020-12-28 12:00:00
45,NQ100_i,12837.8,12853.1,12756.3,12853.9,12805.099999999999,12821.099999999999,12829.099999999999,12825.274999999998,19368,2020-12-28 16:00:00
46,NQ100_i,12853.3,12849.3,12839.3,12870.6,12854.95,12853.066666666666,12852.125,12853.125,8584,2020-12-28 20:00:00
47,NQ100_i,12861.7,12872.2,12859.3,12880.0,12869.65,12870.5,12870.925,12868.3,3304,2020-12-29 00:00:00
48,NQ100_i,12872.5,12893.5,12871.3,12899.5,12885.4,12888.1,12889.45,12884.2,5246,2020-12-29 04:00:00
49,NQ100_i,12893.8,12902.3,12891.2,12913.4,12902.3,12902.299999999997,12902.3,12900.175,5538,2020-12-29 08:00:00
50,NQ100_i,12902.0,12906.0,12889.7,12908.1,12898.900000000001,12901.266666666668,12902.45,12901.45,4841,2020-12-29 12:00:00
51,NQ100_i,12906.2,12861.8,12823.5,12933.3,12878.4,12872.866666666667,12870.099999999999,12881.2,25732,2020-12-29 16:00:00
52,NQ100_i,12861.8,12861.3,12834.8,12880.0,12857.4,12858.699999999999,12859.349999999999,12859.474999999999,13253,2020-12-29 20:00:00
53,NQ100_i,12860.0,12864.3,12842.3,12869.0,12855.65,12858.533333333333,12859.974999999999,12858.9,5015,2020-12-30 00:00:00
54,NQ100_i,12864.0,12889.3,12864.0,12907.3,12885.65,12886.866666666667,12887.474999999999,12881.15,6085,2020-12-30 04:00:00
55,NQ100_i,12889.3,12902.1,12889.0,12910.3,12899.65,12900.466666666667,12900.875,12897.675,6870,2020-12-30 08:00:00
56,NQ100_i,12901.9,12912.6,12888.1,12919.6,12903.85,12906.766666666668,12908.225,12905.550000000001,5944,2020-12-30 12:00:00
57,NQ100_i,12912.3,12869.4,12835.4,12924.1,12879.75,12876.300000000001,12874.575,12885.3,19637,2020-12-30 16:00:00
58,NQ100_i,12869.1,12858.4,12837.4,12887.1,12862.25,12860.966666666667,12860.325,12863.0,10925,2020-12-30 20:00:00
59,NQ100_i,12867.0,12872.1,12855.1,12873.6,12864.35,12866.933333333334,12868.225,12866.95,3353,2020-12-31 00:00:00
60,NQ100_i,12871.9,12863.4,12848.0,12873.9,12860.95,12861.766666666668,12862.175000000001,12864.300000000001,5301,2020-12-31 04:00:00
61,NQ100_i,12863.0,12859.6,12850.6,12869.6,12860.1,12859.933333333334,12859.85,12860.7,5310,2020-12-31 08:00:00
62,NQ100_i,12859.7,12862.1,12855.2,12878.4,12866.8,12865.233333333332,12864.449999999999,12863.849999999999,5096,2020-12-31 12:00:00
63,NQ100_i,12862.2,12839.7,12811.4,12872.2,12841.8,12841.1,12840.75,12846.375,17113,2020-12-31 16:00:00
64,NQ100_i,12839.5,12830.6,12829.1,12842.2,12835.650000000001,12833.966666666667,12833.125,12835.35,2901,2020-12-31 20:00:00
65,NQ100_i,12900.9,12863.9,12838.4,12902.9,12870.65,12868.4,12867.275,12876.525,8343,2021-01-04 00:00:00
66,NQ100_i,12863.9,12881.1,12863.9,12890.6,12877.25,12878.533333333333,12879.175,12874.875,6312,2021-01-04 04:00:00
67,NQ100_i,12881.4,12961.9,12881.1,12972.8,12926.95,12938.6,12944.425000000001,12924.300000000001,10150,2021-01-04 08:00:00
68,NQ100_i,12961.6,12955.0,12945.8,12967.0,12956.4,12955.933333333334,12955.7,12957.35,7708,2021-01-04 12:00:00
69,NQ100_i,12954.9,12610.3,12536.5,12957.0,12746.75,12701.266666666668,12678.525000000001,12764.675000000001,42856,2021-01-04 16:00:00
70,NQ100_i,12609.5,12701.8,12598.6,12721.6,12660.1,12674.0,12680.95,12657.875,23962,2021-01-04 20:00:00
71,NQ100_i,12681.0,12725.6,12678.8,12734.8,12706.8,12713.066666666666,12716.199999999999,12705.05,6931,2021-01-05 00:00:00
72,NQ100_i,12725.3,12704.5,12674.5,12739.8,12707.15,12706.266666666668,12705.825,12711.025000000001,10861,2021-01-05 04:00:00
73,NQ100_i,12703.6,12715.1,12653.2,12729.3,12691.25,12699.199999999999,12703.175,12700.3,16626,2021-01-05 08:00:00
74,NQ100_i,12715.4,12625.6,12625.6,12737.8,12681.7,12663.0,12653.65,12676.1,14802,2021-01-05 12:00:00
75,NQ100_i,12626.1,12740.6,12624.4,12794.3,12709.349999999999,12719.766666666665,12724.974999999999,12696.349999999999,31082,2021-01-05 16:00:00
76,NQ100_i,12740.8,12803.8,12735.6,12814.3,12774.95,12784.566666666666,12789.375,12773.625,14839,2021-01-05 20:00:00
77,NQ100_i,12800.7,12731.0,12679.8,12856.3,12768.05,12755.699999999999,12749.525,12766.95,18057,2021-01-06 00:00:00
78,NQ100_i,12731.0,12623.2,12586.5,12750.3,12668.4,12653.333333333334,12645.8,12672.75,31942,2021-01-06 04:00:00
79,NQ100_i,12617.6,12594.9,12504.8,12678.8,12591.8,12592.833333333334,12593.35,12599.025,29636,2021-01-06 08:00:00
80,NQ100_i,12594.4,12584.7,12514.9,12656.2,12585.55,12585.266666666668,12585.125,12587.550000000001,25543,2021-01-06 12:00:00
81,NQ100_i,12584.0,12778.5,12565.5,12808.5,12687.0,12717.5,12732.75,12684.125,35735,2021-01-06 16:00:00
82,NQ100_i,12778.7,12632.2,12609.1,12805.5,12707.3,12682.266666666668,12669.75,12706.375,31406,2021-01-06 20:00:00
83,NQ100_i,12677.8,12749.6,12667.8,12750.4,12709.099999999999,12722.599999999999,12729.349999999999,12711.399999999998,8965,2021-01-07 00:00:00
84,NQ100_i,12749.3,12721.6,12705.1,12753.9,12729.5,12726.866666666667,12725.55,12732.474999999999,11867,2021-01-07 04:00:00
85,NQ100_i,12721.6,12699.3,12673.0,12774.6,12723.8,12715.633333333331,12711.55,12717.124999999998,19150,2021-01-07 08:00:00
86,NQ100_i,12699.0,12722.9,12675.1,12740.2,12707.650000000001,12712.733333333335,12715.275000000001,12709.300000000001,16128,2021-01-07 12:00:00
87,NQ100_i,12722.5,12907.3,12722.3,12933.8,12828.05,12854.466666666665,12867.675,12821.474999999999,24689,2021-01-07 16:00:00
88,NQ100_i,12907.0,12938.0,12882.5,12971.7,12927.1,12930.733333333332,12932.55,12924.8,13257,2021-01-07 20:00:00
89,NQ100_i,12933.2,12977.4,12933.2,12986.9,12960.05,12965.833333333334,12968.725,12957.675,7503,2021-01-08 00:00:00
90,NQ100_i,12977.4,12980.2,12959.2,12990.7,12974.95,12976.700000000003,12977.575,12976.875000000002,10031,2021-01-08 04:00:00
91,NQ100_i,12980.0,12992.1,12961.3,13005.5,12983.4,12986.300000000001,12987.75,12984.725,12726,2021-01-08 08:00:00
92,NQ100_i,12992.2,13009.7,12982.0,13027.3,13004.65,13006.333333333334,13007.175,13002.8,10962,2021-01-08 12:00:00
93,NQ100_i,13009.4,13046.6,12967.9,13078.6,13023.25,13031.033333333333,13034.925,13025.625,31845,2021-01-08 16:00:00
94,NQ100_i,13046.5,13103.9,12941.1,13115.4,13028.25,13053.466666666667,13066.075,13051.725,23415,2021-01-08 20:00:00
95,NQ100_i,13096.2,13062.7,13057.2,13108.7,13082.95,13076.200000000003,13072.825,13081.2,10348,2021-01-11 00:00:00
96,NQ100_i,13062.7,13051.8,13032.3,13076.3,13054.3,13053.466666666665,13053.05,13055.774999999998,15120,2021-01-11 04:00:00
97,NQ100_i,13051.6,13049.4,13038.3,13087.5,13062.9,13058.4,13056.15,13056.699999999999,14186,2021-01-11 08:00:00
98,NQ100_i,13049.2,12995.1,12984.3,13070.9,13027.599999999999,13016.766666666665,13011.349999999999,13024.875,15202,2021-01-11 12:00:00
99,NQ100_i,12994.9,13008.7,12906.6,13026.6,12966.6,12980.633333333333,12987.650000000001,12984.2,33497,2021-01-11 16:00:00
100,NQ100_i,13008.3,12911.3,12886.6,13022.7,12954.650000000001,12940.200000000003,12932.975000000002,12957.225000000002,20616,2021-01-11 20:00:00
101,NQ100_i,12933.9,12936.4,12911.8,12958.3,12935.05,12935.5,12935.725,12935.1,8093,2021-01-12 00:00:00
102,NQ100_i,12936.7,12930.1,12900.4,12950.4,12925.4,12926.966666666667,12927.75,12929.400000000001,10779,2021-01-12 04:00:00
103,NQ100_i,12929.8,12965.0,12924.1,12972.6,12948.35,12953.9,12956.675,12947.875,10709,2021-01-12 08:00:00
104,NQ100_i,12965.1,12896.7,12880.3,12969.3,12924.8,12915.433333333334,12910.75,12927.85,11110,2021-01-12 12:00:00
105,NQ100_i,12896.9,12859.3,12781.5,12961.0,12871.25,12867.266666666668,12865.275000000001,12874.675000000001,33049,2021-01-12 16:00:00
106,NQ100_i,12859.5,12897.5,12852.5,12923.5,12888.0,12891.166666666666,12892.75,12883.25,18323,2021-01-12 20:00:00
107,NQ100_i,12905.9,12930.9,12900.2,12934.9,12917.55,12922.0,12924.225,12917.975,5466,2021-01-13 00:00:00
108,NQ100_i,12931.0,12929.3,12925.7,12948.4,12937.05,12934.466666666665,12933.175,12933.599999999999,7279,2021-01-13 04:00:00
109,NQ100_i,12928.4,12934.8,12919.9,12945.3,12932.599999999999,12933.333333333334,12933.7,12932.1,8143,2021-01-13 08:00:00
110,NQ100_i,12934.8,12883.2,12834.7,12941.9,12888.3,12886.6,12885.75,12898.650000000001,15662,2021-01-13 12:00:00
111,NQ100_i,12883.9,12986.8,12876.0,13007.1,12941.55,12956.633333333331,12964.175,12938.449999999999,27121,2021-01-13 16:00:00
112,NQ100_i,12986.5,12982.7,12972.2,13016.9,12994.55,12990.6,12988.625,12989.575,14620,2021-01-13 20:00:00
113,NQ100_i,12991.2,13023.6,12981.2,13027.1,13004.150000000001,13010.633333333333,13013.875,13005.775000000001,5476,2021-01-14 00:00:00
114,NQ100_i,13023.7,12978.1,12945.5,13028.5,12987.0,12984.033333333333,12982.55,12993.95,11423,2021-01-14 04:00:00
115,NQ100_i,12978.3,12967.2,12949.5,12995.7,12972.6,12970.800000000001,12969.900000000001,12972.675,10720,2021-01-14 08:00:00
116,NQ100_i,12967.2,12996.3,12937.1,13003.4,12970.25,12978.933333333334,12983.275000000001,12976.0,11833,2021-01-14 12:00:00
117,NQ100_i,12996.5,12995.6,12948.4,13043.1,12995.75,12995.699999999999,12995.675,12995.9,24265,2021-01-14 16:00:00
118,NQ100_i,12995.3,12911.3,12895.3,12996.7,12946.0,12934.433333333334,12928.650000000001,12949.650000000001,16548,2021-01-14 20:00:00
119,NQ100_i,12933.8,12900.8,12883.6,12941.9,12912.75,12908.766666666668,12906.775000000001,12915.025000000001,8803,2021-01-15 00:00:00
120,NQ100_i,12900.9,12847.7,12844.6,12930.1,12887.35,12874.133333333333,12867.525000000001,12880.825,12791,2021-01-15 04:00:00
121,NQ100_i,12847.3,12891.8,12844.6,12914.0,12879.3,12883.466666666665,12885.55,12874.425,12707,2021-01-15 08:00:00
122,NQ100_i,12891.4,12907.9,12865.6,12924.4,12895.0,12899.300000000001,12901.45,12897.325,13599,2021-01-15 12:00:00
123,NQ100_i,12907.8,12864.2,12758.2,12944.4,12851.3,12855.6,12857.75,12868.650000000001,35667,2021-01-15 16:00:00
124,NQ100_i,12863.9,12813.7,12807.4,12901.3,12854.349999999999,12840.799999999997,12834.024999999998,12846.574999999999,18857,2021-01-15 20:00:00
125,NQ100_i,12808.5,12775.6,12741.5,12810.1,12775.8,12775.733333333332,12775.699999999999,12783.925,11411,2021-01-18 00:00:00
126,NQ100_i,12775.6,12799.0,12767.3,12805.3,12786.3,12790.533333333333,12792.65,12786.8,9643,2021-01-18 04:00:00
127,NQ100_i,12799.1,12800.6,12777.1,12804.7,12790.900000000001,12794.133333333333,12795.75,12795.375,10074,2021-01-18 08:00:00
128,NQ100_i,12800.6,12818.9,12795.6,12831.3,12813.45,12815.266666666668,12816.175000000001,12811.6,7322,2021-01-18 12:00:00
129,NQ100_i,12818.6,12825.6,12799.1,12829.7,12814.400000000001,12818.133333333333,12820.0,12818.25,8503,2021-01-18 16:00:00
130,NQ100_i,12839.5,12899.5,12837.1,12902.2,12869.650000000001,12879.6,12884.575,12869.575,5665,2021-01-19 00:00:00
131,NQ100_i,12899.5,12929.2,12894.1,12962.9,12928.5,12928.733333333332,12928.849999999999,12921.425,9766,2021-01-19 04:00:00
132,NQ100_i,12929.2,12940.6,12920.0,12953.6,12936.8,12938.066666666666,12938.699999999999,12935.849999999999,10447,2021-01-19 08:00:00
133,NQ100_i,12940.7,12911.5,12906.4,12949.4,12927.9,12922.433333333334,12919.7,12927.0,8382,2021-01-19 12:00:00
134,NQ100_i,12910.4,12970.3,12864.6,12972.5,12918.55,12935.799999999997,12944.425,12929.449999999999,25811,2021-01-19 16:00:00
135,NQ100_i,12970.2,12999.7,12969.5,13020.2,12994.85,12996.466666666667,12997.275000000001,12989.900000000001,11347,2021-01-19 20:00:00
136,NQ100_i,13067.2,13053.5,13033.1,13068.7,13050.900000000001,13051.766666666668,13052.2,13055.625,6638,2021-01-20 00:00:00
137,NQ100_i,13053.6,13063.0,13035.6,13072.1,13053.85,13056.9,13058.425,13056.074999999999,8295,2021-01-20 04:00:00
138,NQ100_i,13063.0,13094.4,13056.6,13103.9,13080.25,13084.966666666667,13087.325,13079.475,10705,2021-01-20 08:00:00
139,NQ100_i,13095.1,13135.8,13090.6,13136.7,13113.650000000001,13121.033333333335,13124.725000000002,13114.550000000001,9487,2021-01-20 12:00:00
140,NQ100_i,13135.8,13282.0,13135.3,13289.3,13212.3,13235.533333333333,13247.15,13210.599999999999,22869,2021-01-20 16:00:00
141,NQ100_i,13282.2,13301.5,13280.0,13341.5,13310.75,13307.666666666666,13306.125,13301.3,12818,2021-01-20 20:00:00
142,NQ100_i,13331.4,13368.7,13321.1,13395.6,13358.35,13361.800000000001,13363.525000000001,13354.2,7469,2021-01-21 00:00:00
143,NQ100_i,13368.5,13393.7,13362.0,13406.4,13384.2,13387.366666666669,13388.95,13382.650000000001,9296,2021-01-21 04:00:00
144,NQ100_i,13393.4,13364.9,13349.9,13397.2,13373.55,13370.666666666666,13369.225,13376.35,10788,2021-01-21 08:00:00
145,NQ100_i,13364.7,13332.7,13320.4,13382.0,13351.2,13345.033333333335,13341.95,13349.95,9990,2021-01-21 12:00:00
146,NQ100_i,13331.9,13374.8,13298.2,13407.2,13352.7,13360.066666666666,13363.75,13353.025,25546,2021-01-21 16:00:00
147,NQ100_i,13375.1,13412.2,13374.7,13438.2,13406.45,13408.366666666669,13409.325,13400.050000000001,10683,2021-01-21 20:00:00
148,NQ100_i,13399.7,13385.1,13377.1,13408.3,13392.7,13390.166666666666,13388.9,13392.55,6255,2021-01-22 00:00:00
149,NQ100_i,13385.1,13362.7,13347.7,13388.3,13368.0,13366.233333333332,13365.349999999999,13370.949999999999,10040,2021-01-22 04:00:00
150,NQ100_i,13361.8,13342.8,13326.1,13373.3,13349.7,13347.4,13346.25,13351.0,11888,2021-01-22 08:00:00
151,NQ100_i,13342.7,13337.0,13315.8,13351.4,13333.599999999999,13334.733333333332,13335.3,13336.724999999999,12439,2021-01-22 12:00:00
152,NQ100_i,13336.9,13372.4,13335.3,13406.6,13370.95,13371.433333333334,13371.675000000001,13362.800000000001,22968,2021-01-22 16:00:00
153,NQ100_i,13372.7,13370.3,13356.1,13411.2,13383.650000000001,13379.200000000003,13376.975000000002,13377.575,11123,2021-01-22 20:00:00
154,NQ100_i,13410.7,13453.5,13404.0,13461.4,13432.7,13439.633333333333,13443.1,13432.400000000001,6708,2021-01-25 00:00:00
155,NQ100_i,13453.9,13475.3,13453.0,13483.8,13468.4,13470.699999999999,13471.849999999999,13466.5,6724,2021-01-25 04:00:00
156,NQ100_i,13475.3,13498.8,13466.8,13512.3,13489.55,13492.633333333331,13494.175,13488.3,9521,2021-01-25 08:00:00
157,NQ100_i,13498.8,13496.8,13483.9,13522.8,13503.349999999999,13501.166666666666,13500.075,13500.575,12288,2021-01-25 12:00:00
158,NQ100_i,13497.2,13434.4,13204.5,13569.5,13387.0,13402.800000000001,13410.7,13426.400000000001,46734,2021-01-25 16:00:00
159,NQ100_i,13434.6,13489.1,13391.1,13494.6,13442.85,13458.266666666668,13465.975,13452.35,23133,2021-01-25 20:00:00
160,NQ100_i,13483.0,13460.0,13443.2,13486.5,13464.85,13463.233333333332,13462.425,13468.175,6560,2021-01-26 00:00:00
161,NQ100_i,13460.0,13417.7,13393.7,13464.1,13428.900000000001,13425.166666666666,13423.3,13433.875,11315,2021-01-26 04:00:00
162,NQ100_i,13417.7,13445.8,13396.9,13471.4,13434.15,13438.033333333333,13439.974999999999,13432.95,15525,2021-01-26 08:00:00
163,NQ100_i,13445.9,13493.0,13436.2,13503.8,13470.0,13477.666666666666,13481.5,13469.725,12405,2021-01-26 12:00:00
164,NQ100_i,13493.4,13495.2,13443.0,13548.0,13495.5,13495.4,13495.349999999999,13494.9,30442,2021-01-26 16:00:00
165,NQ100_i,13495.5,13499.7,13483.5,13528.3,13505.9,13503.833333333334,13502.8,13501.75,13964,2021-01-26 20:00:00
166,NQ100_i,13595.7,13566.1,13554.7,13597.3,13576.0,13572.699999999999,13571.05,13578.45,7674,2021-01-27 00:00:00
167,NQ100_i,13566.1,13578.4,13550.8,13582.4,13566.599999999999,13570.533333333333,13572.5,13569.425,8117,2021-01-27 04:00:00
168,NQ100_i,13578.4,13565.0,13543.9,13587.6,13565.75,13565.5,13565.375,13568.725,11145,2021-01-27 08:00:00
169,NQ100_i,13565.2,13409.4,13368.9,13568.7,13468.8,13449.0,13439.1,13478.05,28263,2021-01-27 12:00:00
170,NQ100_i,13409.0,13334.0,13187.1,13418.1,13302.6,13313.066666666666,13318.3,13337.05,49543,2021-01-27 16:00:00
171,NQ100_i,13333.7,13130.9,13037.4,13346.4,13191.9,13171.566666666666,13161.4,13212.099999999999,41055,2021-01-27 20:00:00
172,NQ100_i,13009.0,13121.0,12967.6,13140.2,13053.900000000001,13076.266666666668,13087.45,13059.45,20777,2021-01-28 00:00:00
173,NQ100_i,13121.2,13044.7,13024.9,13135.1,13080.0,13068.233333333332,13062.349999999999,13081.474999999999,23861,2021-01-28 04:00:00
174,NQ100_i,13044.5,12979.6,12921.9,13057.2,12989.55,12986.233333333332,12984.574999999999,13000.8,30303,2021-01-28 08:00:00
175,NQ100_i,12979.7,13135.0,12953.7,13143.7,13048.7,13077.466666666667,13091.85,13053.025000000001,31866,2021-01-28 12:00:00
176,NQ100_i,13135.0,13383.2,13129.5,13400.2,13264.85,13304.300000000001,13324.025000000001,13261.975,45132,2021-01-28 16:00:00
177,NQ100_i,13383.4,13204.3,13190.3,13409.6,13299.95,13268.066666666666,13252.125,13296.9,25900,2021-01-28 20:00:00
178,NQ100_i,13193.8,13081.8,13074.9,13200.0,13137.45,13118.9,13109.625,13137.625,20026,2021-01-29 00:00:00
179,NQ100_i,13077.8,13017.6,12979.0,13100.3,13039.65,13032.300000000001,13028.625,13043.675,26139,2021-01-29 04:00:00
180,NQ100_i,13016.7,13009.1,12948.6,13088.5,13018.55,13015.4,13013.824999999999,13015.724999999999,34382,2021-01-29 08:00:00
181,NQ100_i,13008.8,13144.8,12954.9,13180.8,13067.849999999999,13093.5,13106.325,13072.325,35993,2021-01-29 12:00:00
182,NQ100_i,13144.8,12870.7,12844.6,13171.3,13007.95,12962.200000000003,12939.325,13007.850000000002,54957,2021-01-29 16:00:00
183,NQ100_i,12870.3,12925.2,12845.1,13033.3,12939.2,12934.533333333335,12932.2,12918.475000000002,40451,2021-01-29 20:00:00
184,NQ100_i,12780.9,12864.0,12779.2,12890.8,12835.0,12844.666666666666,12849.5,12828.725,18750,2021-02-01 00:00:00
185,NQ100_i,12864.2,12988.4,12861.4,12995.4,12928.4,12948.4,12958.4,12927.349999999999,19313,2021-02-01 04:00:00
186,NQ100_i,12988.9,13058.5,12944.9,13074.2,13009.55,13025.866666666667,13034.025,13016.625,24056,2021-02-01 08:00:00
187,NQ100_i,13058.2,13060.5,13037.0,13097.1,13067.05,13064.866666666667,13063.775,13063.2,20057,2021-02-01 12:00:00
188,NQ100_i,13060.6,13267.8,12983.7,13269.3,13126.5,13173.6,13197.150000000001,13145.35,38757,2021-02-01 16:00:00
189,NQ100_i,13267.8,13246.3,13240.6,13284.1,13262.35,13257.0,13254.325,13259.7,18708,2021-02-01 20:00:00
190,NQ100_i,13277.9,13344.8,13245.4,13351.8,13298.599999999999,13314.0,13321.7,13304.975,10916,2021-02-02 00:00:00
191,NQ100_i,13345.1,13342.9,13316.9,13383.5,13350.2,13347.766666666668,13346.550000000001,13347.1,15137,2021-02-02 04:00:00
192,NQ100_i,13342.4,13379.3,13313.8,13391.3,13352.55,13361.466666666665,13365.925,13356.699999999999,17980,2021-02-02 08:00:00
193,NQ100_i,13379.5,13366.4,13339.6,13388.4,13364.0,13364.800000000001,13365.2,13368.475,13126,2021-02-02 12:00:00
194,NQ100_i,13366.5,13473.9,13343.2,13483.8,13413.5,13433.633333333333,13443.7,13416.85,28375,2021-02-02 16:00:00
195,NQ100_i,13473.7,13458.8,13439.8,13506.6,13473.2,13468.4,13466.0,13469.724999999999,14122,2021-02-02 20:00:00
196,NQ100_i,13516.7,13525.5,13490.8,13547.7,13519.25,13521.333333333334,13522.375,13520.175,9721,2021-02-03 00:00:00
197,NQ100_i,13525.2,13558.1,13505.0,13559.9,13532.45,13541.0,13545.275,13537.05,11740,2021-02-03 04:00:00
198,NQ100_i,13557.9,13532.9,13526.9,13597.1,13562.0,13552.300000000001,13547.45,13553.7,12916,2021-02-03 08:00:00
199,NQ100_i,13532.9,13553.2,13530.9,13567.4,13549.15,13550.5,13551.175,13546.1,12864,2021-02-03 12:00:00
