,_DXY,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
517,_DXY,91.75,91.57,91.57,91.79,91.68,91.64333333333333,91.625,91.67,396,2021-04-14 16:00:00
518,_DXY,91.56,91.63,91.56,91.69,91.625,91.62666666666667,91.6275,91.61,320,2021-04-14 20:00:00
519,_DXY,91.61,91.59,91.58,91.63,91.60499999999999,91.59999999999998,91.5975,91.60249999999999,77,2021-04-15 00:00:00
520,_DXY,91.59,91.69,91.56,91.69,91.625,91.64666666666666,91.6575,91.6325,279,2021-04-15 04:00:00
521,_DXY,91.68,91.56,91.53,91.69,91.61,91.59333333333332,91.585,91.615,326,2021-04-15 08:00:00
522,_DXY,91.56,91.61,91.49,91.7,91.595,91.60000000000001,91.6025,91.59,419,2021-04-15 12:00:00
523,_DXY,91.61,91.64,91.55,91.74,91.645,91.64333333333333,91.6425,91.635,431,2021-04-15 16:00:00
524,_DXY,91.64,91.66,91.59,91.75,91.67,91.66666666666667,91.66499999999999,91.66,361,2021-04-15 20:00:00
525,_DXY,91.65,91.72,91.63,91.73,91.68,91.69333333333334,91.70000000000002,91.6825,93,2021-04-16 00:00:00
526,_DXY,91.73,91.73,91.72,91.81,91.765,91.75333333333333,91.7475,91.7475,365,2021-04-16 04:00:00
527,_DXY,91.72,91.62,91.57,91.77,91.66999999999999,91.65333333333332,91.645,91.66999999999999,387,2021-04-16 08:00:00
528,_DXY,91.63,91.56,91.5,91.65,91.575,91.57000000000001,91.56750000000001,91.58500000000001,459,2021-04-16 12:00:00
529,_DXY,91.56,91.56,91.47,91.61,91.53999999999999,91.54666666666667,91.55,91.55,292,2021-04-16 16:00:00
530,_DXY,91.56,91.54,91.52,91.58,91.55,91.54666666666667,91.545,91.55,214,2021-04-16 20:00:00
531,_DXY,91.59,91.58,91.58,91.62,91.6,91.59333333333332,91.58999999999999,91.5925,111,2021-04-19 00:00:00
532,_DXY,91.58,91.64,91.56,91.74,91.65,91.64666666666666,91.645,91.63,414,2021-04-19 04:00:00
533,_DXY,91.64,91.15,91.11,91.64,91.375,91.3,91.26249999999999,91.38499999999999,1016,2021-04-19 08:00:00
534,_DXY,91.14,91.07,91.02,91.19,91.10499999999999,91.09333333333332,91.08749999999999,91.10499999999999,1128,2021-04-19 12:00:00
535,_DXY,91.08,91.08,91.03,91.2,91.11500000000001,91.10333333333334,91.0975,91.0975,1166,2021-04-19 16:00:00
536,_DXY,91.08,91.06,91.05,91.09,91.07,91.06666666666666,91.065,91.07,319,2021-04-19 20:00:00
537,_DXY,91.04,91.04,90.99,91.04,91.015,91.02333333333333,91.0275,91.0275,121,2021-04-20 00:00:00
538,_DXY,91.04,90.92,90.86,91.08,90.97,90.95333333333333,90.94500000000001,90.97500000000001,523,2021-04-20 04:00:00
539,_DXY,90.92,90.94,90.83,91.02,90.925,90.92999999999999,90.93249999999999,90.9275,1108,2021-04-20 08:00:00
540,_DXY,90.94,91.14,90.92,91.2,91.06,91.08666666666666,91.1,91.05,1006,2021-04-20 12:00:00
541,_DXY,91.14,91.21,91.0,91.22,91.11,91.14333333333333,91.16,91.1425,1187,2021-04-20 16:00:00
542,_DXY,91.22,91.19,91.17,91.26,91.215,91.20666666666666,91.2025,91.21000000000001,458,2021-04-20 20:00:00
543,_DXY,91.19,91.13,91.11,91.22,91.16499999999999,91.15333333333332,91.1475,91.1625,155,2021-04-21 00:00:00
544,_DXY,91.13,91.25,91.11,91.26,91.185,91.20666666666666,91.2175,91.1875,524,2021-04-21 04:00:00
545,_DXY,91.24,91.31,91.15,91.36,91.255,91.27333333333333,91.2825,91.265,931,2021-04-21 08:00:00
546,_DXY,91.31,91.33,91.28,91.37,91.325,91.32666666666667,91.3275,91.3225,812,2021-04-21 12:00:00
547,_DXY,91.33,91.11,91.06,91.42,91.24000000000001,91.19666666666667,91.17500000000001,91.23,1155,2021-04-21 16:00:00
548,_DXY,91.12,91.09,91.08,91.14,91.11,91.10333333333334,91.1,91.1075,358,2021-04-21 20:00:00
549,_DXY,91.07,91.06,91.05,91.13,91.09,91.08,91.075,91.0775,123,2021-04-22 00:00:00
550,_DXY,91.07,91.11,91.02,91.11,91.065,91.08,91.0875,91.0775,504,2021-04-22 04:00:00
551,_DXY,91.11,91.14,90.97,91.15,91.06,91.08666666666666,91.1,91.0925,754,2021-04-22 08:00:00
552,_DXY,91.15,91.09,90.99,91.19,91.09,91.08999999999999,91.09,91.10499999999999,1020,2021-04-22 12:00:00
553,_DXY,91.08,91.3,90.98,91.38,91.18,91.22000000000001,91.24000000000001,91.185,1420,2021-04-22 16:00:00
554,_DXY,91.3,91.27,91.25,91.41,91.33,91.31,91.3,91.3075,884,2021-04-22 20:00:00
555,_DXY,91.27,91.27,91.23,91.28,91.255,91.25999999999999,91.26249999999999,91.26249999999999,151,2021-04-23 00:00:00
556,_DXY,91.27,91.17,91.17,91.27,91.22,91.20333333333333,91.19500000000001,91.22,565,2021-04-23 04:00:00
557,_DXY,91.17,91.02,91.0,91.21,91.10499999999999,91.07666666666665,91.06249999999999,91.1,931,2021-04-23 08:00:00
558,_DXY,91.01,90.88,90.88,91.06,90.97,90.94,90.925,90.9575,805,2021-04-23 12:00:00
559,_DXY,90.88,90.97,90.87,91.14,91.005,90.99333333333334,90.98750000000001,90.965,1135,2021-04-23 16:00:00
560,_DXY,90.96,90.81,90.78,90.97,90.875,90.85333333333334,90.8425,90.88,442,2021-04-23 20:00:00
561,_DXY,90.84,90.74,90.73,90.87,90.80000000000001,90.78000000000002,90.77000000000001,90.79500000000002,109,2021-04-26 00:00:00
562,_DXY,90.74,90.68,90.66,90.77,90.715,90.70333333333333,90.6975,90.7125,480,2021-04-26 04:00:00
563,_DXY,90.68,90.76,90.68,90.81,90.745,90.75,90.7525,90.7325,1022,2021-04-26 08:00:00
564,_DXY,90.77,90.89,90.67,90.91,90.78999999999999,90.82333333333332,90.83999999999999,90.80999999999999,913,2021-04-26 12:00:00
565,_DXY,90.89,90.83,90.78,90.96,90.87,90.85666666666667,90.85,90.865,974,2021-04-26 16:00:00
566,_DXY,90.83,90.78,90.78,90.86,90.82,90.80666666666666,90.79999999999998,90.81249999999999,378,2021-04-26 20:00:00
567,_DXY,90.78,90.86,90.78,90.89,90.83500000000001,90.84333333333335,90.84750000000001,90.82750000000001,95,2021-04-27 00:00:00
568,_DXY,90.87,90.9,90.83,90.97,90.9,90.90000000000002,90.9,90.89250000000001,499,2021-04-27 04:00:00
569,_DXY,90.9,91.0,90.85,91.03,90.94,90.96,90.97,90.945,716,2021-04-27 08:00:00
570,_DXY,91.0,90.86,90.78,91.04,90.91,90.89333333333333,90.885,90.92,889,2021-04-27 12:00:00
571,_DXY,90.86,90.92,90.81,90.95,90.88,90.89333333333333,90.9,90.885,1048,2021-04-27 16:00:00
572,_DXY,90.92,90.86,90.86,90.96,90.91,90.89333333333333,90.885,90.9,601,2021-04-27 20:00:00
573,_DXY,90.84,90.94,90.84,90.95,90.89500000000001,90.91000000000001,90.9175,90.89250000000001,131,2021-04-28 00:00:00
574,_DXY,90.94,90.97,90.92,91.0,90.96000000000001,90.96333333333332,90.965,90.9575,365,2021-04-28 04:00:00
575,_DXY,90.97,90.98,90.95,91.11,91.03,91.01333333333334,91.00500000000001,91.0025,777,2021-04-28 08:00:00
576,_DXY,90.98,91.01,90.95,91.06,91.005,91.00666666666666,91.0075,91.0,1006,2021-04-28 12:00:00
577,_DXY,91.0,90.83,90.77,91.06,90.91499999999999,90.88666666666666,90.87249999999999,90.91499999999999,1164,2021-04-28 16:00:00
578,_DXY,90.83,90.6,90.53,90.98,90.755,90.70333333333333,90.67750000000001,90.735,1388,2021-04-28 20:00:00
579,_DXY,90.52,90.48,90.48,90.52,90.5,90.49333333333334,90.49000000000001,90.5,75,2021-04-29 00:00:00
580,_DXY,90.48,90.53,90.39,90.59,90.49000000000001,90.50333333333333,90.50999999999999,90.4975,442,2021-04-29 04:00:00
581,_DXY,90.52,90.68,90.5,90.7,90.6,90.62666666666667,90.64,90.6,916,2021-04-29 08:00:00
582,_DXY,90.67,90.56,90.53,90.69,90.61,90.59333333333332,90.585,90.6125,981,2021-04-29 12:00:00
583,_DXY,90.56,90.63,90.55,90.77,90.66,90.64999999999999,90.645,90.6275,1348,2021-04-29 16:00:00
584,_DXY,90.63,90.64,90.58,90.69,90.63499999999999,90.63666666666666,90.63749999999999,90.63499999999999,447,2021-04-29 20:00:00
585,_DXY,90.59,90.63,90.59,90.64,90.61500000000001,90.62,90.6225,90.61250000000001,88,2021-04-30 00:00:00
586,_DXY,90.63,90.63,90.58,90.64,90.61,90.61666666666667,90.62,90.62,430,2021-04-30 04:00:00
587,_DXY,90.63,90.77,90.62,90.78,90.7,90.72333333333334,90.735,90.7,550,2021-04-30 08:00:00
588,_DXY,90.77,90.88,90.74,90.89,90.815,90.83666666666666,90.8475,90.82,950,2021-04-30 12:00:00
589,_DXY,90.87,91.2,90.81,91.27,91.03999999999999,91.09333333333332,91.11999999999999,91.0375,1543,2021-04-30 16:00:00
590,_DXY,91.21,91.28,91.2,91.31,91.255,91.26333333333332,91.26749999999998,91.24999999999999,725,2021-04-30 20:00:00
591,_DXY,91.23,91.22,91.2,91.28,91.24000000000001,91.23333333333335,91.23000000000002,91.23250000000002,175,2021-05-03 00:00:00
592,_DXY,91.21,91.31,91.17,91.33,91.25,91.27,91.28,91.255,538,2021-05-03 04:00:00
593,_DXY,91.32,91.18,91.17,91.38,91.275,91.24333333333334,91.2275,91.2625,853,2021-05-03 08:00:00
594,_DXY,91.19,91.12,91.06,91.19,91.125,91.12333333333333,91.1225,91.14,1061,2021-05-03 12:00:00
595,_DXY,91.11,90.97,90.84,91.14,90.99000000000001,90.98333333333335,90.98000000000002,91.01500000000001,1151,2021-05-03 16:00:00
596,_DXY,90.98,90.94,90.92,91.02,90.97,90.96,90.955,90.965,493,2021-05-03 20:00:00
597,_DXY,90.97,90.98,90.93,91.03,90.98,90.98,90.98,90.97749999999999,99,2021-05-04 00:00:00
598,_DXY,90.97,91.11,90.97,91.14,91.055,91.07333333333334,91.08250000000001,91.04750000000001,496,2021-05-04 04:00:00
599,_DXY,91.12,91.28,91.11,91.34,91.225,91.24333333333334,91.2525,91.2125,990,2021-05-04 08:00:00
600,_DXY,91.29,91.22,91.19,91.37,91.28,91.25999999999999,91.25,91.2675,1231,2021-05-04 12:00:00
601,_DXY,91.23,91.23,91.14,91.39,91.265,91.25333333333333,91.2475,91.2475,1701,2021-05-04 16:00:00
602,_DXY,91.22,91.26,91.2,91.3,91.25,91.25333333333333,91.255,91.245,824,2021-05-04 20:00:00
603,_DXY,91.26,91.22,91.22,91.27,91.245,91.23666666666668,91.23250000000002,91.2425,97,2021-05-05 00:00:00
604,_DXY,91.23,91.2,91.16,91.23,91.195,91.19666666666666,91.19749999999999,91.205,290,2021-05-05 04:00:00
605,_DXY,91.19,91.36,91.19,91.43,91.31,91.32666666666667,91.33500000000001,91.2925,1130,2021-05-05 08:00:00
606,_DXY,91.37,91.29,91.19,91.38,91.285,91.28666666666668,91.28750000000001,91.3075,994,2021-05-05 12:00:00
607,_DXY,91.28,91.32,91.19,91.34,91.265,91.28333333333335,91.2925,91.2825,1218,2021-05-05 16:00:00
608,_DXY,91.31,91.25,91.25,91.35,91.3,91.28333333333335,91.275,91.29,412,2021-05-05 20:00:00
609,_DXY,91.24,91.28,91.22,91.28,91.25,91.25999999999999,91.26499999999999,91.255,72,2021-05-06 00:00:00
610,_DXY,91.29,91.31,91.23,91.38,91.305,91.30666666666667,91.3075,91.30250000000001,667,2021-05-06 04:00:00
611,_DXY,91.3,91.08,91.06,91.31,91.185,91.14999999999999,91.1325,91.1875,773,2021-05-06 08:00:00
612,_DXY,91.09,90.98,90.94,91.1,91.02,91.00666666666666,91.0,91.0275,1165,2021-05-06 12:00:00
613,_DXY,90.99,90.98,90.88,91.05,90.965,90.97000000000001,90.97250000000001,90.97500000000001,1154,2021-05-06 16:00:00
614,_DXY,90.97,90.88,90.86,90.99,90.925,90.91000000000001,90.9025,90.92500000000001,567,2021-05-06 20:00:00
615,_DXY,90.86,90.86,90.83,90.88,90.85499999999999,90.85666666666667,90.8575,90.8575,140,2021-05-07 00:00:00
616,_DXY,90.87,90.86,90.83,90.91,90.87,90.86666666666667,90.86500000000001,90.8675,485,2021-05-07 04:00:00
617,_DXY,90.85,90.73,90.72,90.95,90.83500000000001,90.80000000000001,90.78250000000001,90.8125,834,2021-05-07 08:00:00
618,_DXY,90.74,90.42,90.39,90.94,90.66499999999999,90.58333333333333,90.5425,90.6225,1164,2021-05-07 12:00:00
619,_DXY,90.41,90.36,90.19,90.64,90.41499999999999,90.39666666666666,90.3875,90.4,1971,2021-05-07 16:00:00
620,_DXY,90.37,90.2,90.17,90.37,90.27000000000001,90.24666666666667,90.235,90.2775,810,2021-05-07 20:00:00
621,_DXY,90.09,90.2,90.08,90.22,90.15,90.16666666666667,90.175,90.14750000000001,266,2021-05-10 00:00:00
622,_DXY,90.21,90.23,90.19,90.28,90.235,90.23333333333333,90.2325,90.22749999999999,637,2021-05-10 04:00:00
623,_DXY,90.24,90.09,90.08,90.31,90.195,90.16000000000001,90.14250000000001,90.18,1185,2021-05-10 08:00:00
624,_DXY,90.08,90.03,90.03,90.19,90.11,90.08333333333333,90.07,90.0825,1174,2021-05-10 12:00:00
625,_DXY,90.04,90.11,90.02,90.18,90.1,90.10333333333334,90.105,90.0875,1339,2021-05-10 16:00:00
626,_DXY,90.12,90.28,90.09,90.28,90.185,90.21666666666665,90.23249999999999,90.1925,651,2021-05-10 20:00:00
627,_DXY,90.21,90.27,90.2,90.28,90.24000000000001,90.25,90.255,90.24,206,2021-05-11 00:00:00
628,_DXY,90.26,90.22,90.18,90.33,90.255,90.24333333333334,90.23750000000001,90.2475,695,2021-05-11 04:00:00
629,_DXY,90.21,90.13,90.13,90.33,90.22999999999999,90.19666666666666,90.17999999999999,90.19999999999999,1081,2021-05-11 08:00:00
630,_DXY,90.14,90.06,90.03,90.16,90.095,90.08333333333333,90.0775,90.0975,1148,2021-05-11 12:00:00
631,_DXY,90.05,90.05,89.95,90.17,90.06,90.05666666666667,90.055,90.055,1720,2021-05-11 16:00:00
632,_DXY,90.06,90.16,90.05,90.17,90.11,90.12666666666667,90.13499999999999,90.11,758,2021-05-11 20:00:00
633,_DXY,90.19,90.23,90.15,90.23,90.19,90.20333333333333,90.21000000000001,90.2,158,2021-05-12 00:00:00
634,_DXY,90.22,90.35,90.22,90.39,90.305,90.32000000000001,90.32750000000001,90.29500000000002,696,2021-05-12 04:00:00
635,_DXY,90.34,90.24,90.18,90.36,90.27000000000001,90.26,90.25500000000001,90.28,1082,2021-05-12 08:00:00
636,_DXY,90.23,90.41,90.22,90.65,90.435,90.42666666666666,90.42249999999999,90.3775,1231,2021-05-12 12:00:00
637,_DXY,90.4,90.76,90.13,90.77,90.44999999999999,90.55333333333333,90.60499999999999,90.51499999999999,2449,2021-05-12 16:00:00
638,_DXY,90.75,90.77,90.67,90.78,90.725,90.74,90.74749999999999,90.74249999999999,1103,2021-05-12 20:00:00
639,_DXY,90.73,90.71,90.7,90.79,90.745,90.73333333333333,90.72749999999999,90.7325,221,2021-05-13 00:00:00
640,_DXY,90.7,90.74,90.63,90.77,90.69999999999999,90.71333333333332,90.72,90.71,830,2021-05-13 04:00:00
641,_DXY,90.73,90.88,90.58,90.88,90.72999999999999,90.77999999999999,90.80499999999999,90.7675,1257,2021-05-13 08:00:00
642,_DXY,90.89,90.69,90.64,90.9,90.77000000000001,90.74333333333334,90.73,90.78,1439,2021-05-13 12:00:00
643,_DXY,90.68,90.66,90.58,90.81,90.695,90.68333333333332,90.67749999999998,90.68249999999999,1665,2021-05-13 16:00:00
644,_DXY,90.65,90.71,90.64,90.86,90.75,90.73666666666666,90.72999999999999,90.715,1070,2021-05-13 20:00:00
645,_DXY,90.74,90.78,90.67,90.8,90.735,90.75,90.7575,90.7475,141,2021-05-14 00:00:00
646,_DXY,90.77,90.69,90.69,90.78,90.735,90.71999999999998,90.71249999999999,90.73249999999999,646,2021-05-14 04:00:00
647,_DXY,90.7,90.45,90.42,90.71,90.565,90.52666666666666,90.5075,90.57,1127,2021-05-14 08:00:00
648,_DXY,90.46,90.39,90.33,90.56,90.445,90.42666666666666,90.41749999999999,90.43499999999999,1303,2021-05-14 12:00:00
649,_DXY,90.4,90.36,90.27,90.42,90.345,90.35000000000001,90.3525,90.36250000000001,1524,2021-05-14 16:00:00
650,_DXY,90.35,90.31,90.3,90.38,90.34,90.33,90.325,90.33500000000001,448,2021-05-14 20:00:00
651,_DXY,90.29,90.38,90.29,90.39,90.34,90.35333333333334,90.36,90.3375,98,2021-05-17 00:00:00
652,_DXY,90.37,90.38,90.33,90.42,90.375,90.37666666666667,90.3775,90.375,493,2021-05-17 04:00:00
653,_DXY,90.38,90.28,90.25,90.41,90.33,90.31333333333333,90.305,90.33,763,2021-05-17 08:00:00
654,_DXY,90.27,90.33,90.16,90.39,90.275,90.29333333333334,90.3025,90.2875,779,2021-05-17 12:00:00
655,_DXY,90.32,90.17,90.16,90.36,90.25999999999999,90.23,90.215,90.2525,1037,2021-05-17 16:00:00
656,_DXY,90.17,90.2,90.13,90.2,90.16499999999999,90.17666666666666,90.18249999999999,90.175,453,2021-05-17 20:00:00
657,_DXY,90.17,90.16,90.14,90.19,90.16499999999999,90.16333333333334,90.1625,90.165,117,2021-05-18 00:00:00
658,_DXY,90.16,90.09,90.05,90.17,90.11,90.10333333333334,90.1,90.1175,453,2021-05-18 04:00:00
659,_DXY,90.09,89.75,89.75,90.1,89.925,89.86666666666667,89.8375,89.92250000000001,817,2021-05-18 08:00:00
660,_DXY,89.75,89.71,89.67,89.86,89.765,89.74666666666667,89.7375,89.7475,862,2021-05-18 12:00:00
661,_DXY,89.72,89.82,89.72,89.91,89.815,89.81666666666666,89.8175,89.79249999999999,1148,2021-05-18 16:00:00
662,_DXY,89.81,89.78,89.72,89.82,89.77,89.77333333333333,89.775,89.7825,516,2021-05-18 20:00:00
663,_DXY,89.76,89.73,89.72,89.81,89.765,89.75333333333333,89.7475,89.755,114,2021-05-19 00:00:00
664,_DXY,89.72,89.76,89.72,89.84,89.78,89.77333333333333,89.77,89.75999999999999,559,2021-05-19 04:00:00
665,_DXY,89.76,89.93,89.67,89.94,89.805,89.84666666666668,89.8675,89.825,991,2021-05-19 08:00:00
666,_DXY,89.94,89.94,89.85,90.06,89.955,89.95,89.9475,89.9475,1203,2021-05-19 12:00:00
667,_DXY,89.94,89.88,89.73,89.97,89.85,89.86,89.865,89.88,1628,2021-05-19 16:00:00
668,_DXY,89.88,90.17,89.86,90.28,90.07,90.10333333333334,90.12,90.0475,1408,2021-05-19 20:00:00
669,_DXY,90.14,90.15,90.13,90.22,90.175,90.16666666666667,90.1625,90.16,177,2021-05-20 00:00:00
670,_DXY,90.14,90.11,90.11,90.22,90.16499999999999,90.14666666666666,90.1375,90.145,644,2021-05-20 04:00:00
671,_DXY,90.11,90.06,89.95,90.14,90.045,90.05,90.0525,90.065,784,2021-05-20 08:00:00
672,_DXY,90.05,90.0,89.94,90.13,90.035,90.02333333333333,90.0175,90.03,996,2021-05-20 12:00:00
673,_DXY,90.0,89.78,89.76,90.03,89.89500000000001,89.85666666666668,89.8375,89.89250000000001,1229,2021-05-20 16:00:00
674,_DXY,89.79,89.75,89.75,89.84,89.795,89.78000000000002,89.77250000000001,89.78250000000001,480,2021-05-20 20:00:00
675,_DXY,89.73,89.73,89.71,89.78,89.745,89.74000000000001,89.73750000000001,89.73750000000001,137,2021-05-21 00:00:00
676,_DXY,89.74,89.73,89.72,89.8,89.75999999999999,89.75,89.745,89.7475,571,2021-05-21 04:00:00
677,_DXY,89.74,89.79,89.68,89.86,89.77000000000001,89.77666666666669,89.78000000000002,89.76750000000001,896,2021-05-21 08:00:00
678,_DXY,89.78,89.84,89.64,89.97,89.805,89.81666666666668,89.82250000000002,89.8075,1033,2021-05-21 12:00:00
679,_DXY,89.83,90.08,89.78,90.08,89.93,89.98,90.005,89.9425,1299,2021-05-21 16:00:00
680,_DXY,90.08,90.01,89.96,90.15,90.055,90.04,90.0325,90.05,460,2021-05-21 20:00:00
681,_DXY,90.02,90.02,89.97,90.05,90.00999999999999,90.01333333333332,90.01499999999999,90.01499999999999,175,2021-05-24 00:00:00
682,_DXY,90.02,90.02,90.0,90.06,90.03,90.02666666666666,90.02499999999999,90.02499999999999,494,2021-05-24 04:00:00
683,_DXY,90.01,89.97,89.88,90.1,89.99,89.98333333333333,89.97999999999999,89.99,746,2021-05-24 08:00:00
684,_DXY,89.97,89.89,89.84,89.99,89.91499999999999,89.90666666666665,89.90249999999999,89.92249999999999,862,2021-05-24 12:00:00
685,_DXY,89.89,89.85,89.75,89.92,89.83500000000001,89.83999999999999,89.8425,89.85249999999999,1028,2021-05-24 16:00:00
686,_DXY,89.84,89.83,89.81,89.89,89.85,89.84333333333332,89.83999999999999,89.8425,321,2021-05-24 20:00:00
687,_DXY,89.82,89.81,89.8,89.86,89.83,89.82333333333334,89.82000000000001,89.8225,151,2021-05-25 00:00:00
688,_DXY,89.81,89.74,89.72,89.82,89.77,89.75999999999999,89.755,89.7725,559,2021-05-25 04:00:00
689,_DXY,89.73,89.59,89.52,89.78,89.65,89.63,89.62,89.655,923,2021-05-25 08:00:00
690,_DXY,89.59,89.65,89.55,89.69,89.62,89.63,89.63499999999999,89.62,802,2021-05-25 12:00:00
691,_DXY,89.65,89.78,89.65,89.84,89.745,89.75666666666666,89.76249999999999,89.72999999999999,1116,2021-05-25 16:00:00
692,_DXY,89.77,89.67,89.61,89.78,89.695,89.68666666666667,89.6825,89.7075,548,2021-05-25 20:00:00
693,_DXY,89.64,89.67,89.63,89.7,89.66499999999999,89.66666666666667,89.6675,89.66,133,2021-05-26 00:00:00
694,_DXY,89.67,89.59,89.58,89.69,89.63499999999999,89.62,89.61250000000001,89.63250000000001,495,2021-05-26 04:00:00
695,_DXY,89.58,89.76,89.58,89.78,89.68,89.70666666666666,89.72,89.675,765,2021-05-26 08:00:00
696,_DXY,89.76,89.85,89.69,89.86,89.775,89.8,89.8125,89.78999999999999,840,2021-05-26 12:00:00
697,_DXY,89.86,89.98,89.74,90.03,89.88499999999999,89.91666666666667,89.9325,89.9025,1170,2021-05-26 16:00:00
698,_DXY,89.98,90.05,89.97,90.1,90.035,90.04,90.0425,90.025,495,2021-05-26 20:00:00
699,_DXY,90.06,90.11,90.06,90.12,90.09,90.09666666666668,90.10000000000001,90.0875,139,2021-05-27 00:00:00
700,_DXY,90.11,90.04,90.03,90.17,90.1,90.08,90.07000000000001,90.0875,544,2021-05-27 04:00:00
701,_DXY,90.05,90.02,89.91,90.09,90.0,90.00666666666666,90.00999999999999,90.0175,771,2021-05-27 08:00:00
702,_DXY,90.01,90.03,89.89,90.11,90.0,90.00999999999999,90.01499999999999,90.00999999999999,926,2021-05-27 12:00:00
703,_DXY,90.04,90.06,89.91,90.08,89.995,90.01666666666667,90.0275,90.02250000000001,1247,2021-05-27 16:00:00
704,_DXY,90.05,90.0,89.93,90.07,90.0,90.0,90.0,90.0125,572,2021-05-27 20:00:00
705,_DXY,89.94,90.05,89.94,90.08,90.00999999999999,90.02333333333333,90.03,90.0025,130,2021-05-28 00:00:00
706,_DXY,90.06,90.06,90.03,90.09,90.06,90.06,90.06,90.06,439,2021-05-28 04:00:00
707,_DXY,90.06,90.01,89.97,90.16,90.065,90.04666666666667,90.0375,90.05,766,2021-05-28 08:00:00
708,_DXY,90.02,90.38,90.0,90.39,90.195,90.25666666666666,90.2875,90.19749999999999,1074,2021-05-28 12:00:00
709,_DXY,90.39,90.01,89.98,90.43,90.20500000000001,90.14,90.1075,90.2025,1215,2021-05-28 16:00:00
710,_DXY,90.0,90.03,89.97,90.06,90.015,90.02,90.02250000000001,90.015,495,2021-05-28 20:00:00
711,_DXY,90.07,90.08,90.06,90.11,90.08500000000001,90.08333333333333,90.0825,90.08,134,2021-05-31 00:00:00
712,_DXY,90.09,89.98,89.95,90.1,90.025,90.01,90.00250000000001,90.03,446,2021-05-31 04:00:00
713,_DXY,89.98,90.05,89.97,90.1,90.035,90.04,90.0425,90.025,706,2021-05-31 08:00:00
714,_DXY,90.05,89.98,89.97,90.07,90.02,90.00666666666666,90.0,90.0175,621,2021-05-31 12:00:00
715,_DXY,89.99,89.81,89.8,90.03,89.91499999999999,89.88,89.8625,89.9075,592,2021-05-31 16:00:00
716,_DXY,89.81,89.81,89.81,89.82,89.815,89.81333333333333,89.8125,89.8125,11,2021-05-31 20:00:00
717,_DXY,89.78,89.8,89.77,89.82,89.79499999999999,89.79666666666667,89.7975,89.79249999999999,88,2021-06-01 00:00:00
718,_DXY,89.8,89.8,89.72,89.82,89.77,89.77999999999999,89.785,89.785,457,2021-06-01 04:00:00
719,_DXY,89.81,89.84,89.71,89.91,89.81,89.82000000000001,89.82500000000002,89.81750000000001,926,2021-06-01 08:00:00
720,_DXY,89.84,89.86,89.77,89.89,89.83,89.83999999999999,89.845,89.84,836,2021-06-01 12:00:00
721,_DXY,89.86,89.78,89.64,89.89,89.765,89.77,89.77250000000001,89.7925,1111,2021-06-01 16:00:00
722,_DXY,89.79,89.92,89.79,89.92,89.855,89.87666666666667,89.8875,89.855,357,2021-06-01 20:00:00
723,_DXY,89.9,89.86,89.85,89.91,89.88,89.87333333333333,89.87,89.88,96,2021-06-02 00:00:00
724,_DXY,89.87,89.91,89.85,89.91,89.88,89.88999999999999,89.89499999999998,89.88499999999999,356,2021-06-02 04:00:00
725,_DXY,89.91,90.13,89.9,90.13,90.015,90.05333333333333,90.07249999999999,90.01749999999998,945,2021-06-02 08:00:00
726,_DXY,90.14,90.05,90.03,90.23,90.13,90.10333333333334,90.09,90.1125,859,2021-06-02 12:00:00
727,_DXY,90.06,89.91,89.86,90.08,89.97,89.95,89.94,89.9775,911,2021-06-02 16:00:00
728,_DXY,89.91,89.89,89.86,89.94,89.9,89.89666666666666,89.895,89.9,392,2021-06-02 20:00:00
729,_DXY,89.91,89.89,89.89,89.92,89.905,89.89999999999999,89.8975,89.9025,45,2021-06-03 00:00:00
730,_DXY,89.89,89.95,89.88,89.96,89.91999999999999,89.92999999999999,89.93499999999999,89.91999999999999,224,2021-06-03 04:00:00
731,_DXY,89.95,90.01,89.95,90.13,90.03999999999999,90.02999999999999,90.02499999999999,90.00999999999999,770,2021-06-03 08:00:00
732,_DXY,90.01,90.19,89.91,90.25,90.08,90.11666666666667,90.135,90.09,1132,2021-06-03 12:00:00
733,_DXY,90.19,90.49,90.17,90.55,90.36,90.40333333333332,90.425,90.35,1277,2021-06-03 16:00:00
734,_DXY,90.5,90.49,90.45,90.55,90.5,90.49666666666667,90.495,90.4975,427,2021-06-03 20:00:00
735,_DXY,90.48,90.5,90.47,90.56,90.515,90.50999999999999,90.5075,90.5025,139,2021-06-04 00:00:00
736,_DXY,90.49,90.55,90.46,90.57,90.51499999999999,90.52666666666666,90.5325,90.5175,512,2021-06-04 04:00:00
737,_DXY,90.55,90.53,90.52,90.62,90.57,90.55666666666666,90.54999999999998,90.55499999999999,759,2021-06-04 08:00:00
738,_DXY,90.54,90.22,90.2,90.58,90.39,90.33333333333333,90.305,90.385,973,2021-06-04 12:00:00
739,_DXY,90.23,90.11,90.01,90.25,90.13,90.12333333333333,90.12,90.15,1264,2021-06-04 16:00:00
740,_DXY,90.11,90.11,90.1,90.16,90.13,90.12333333333333,90.12,90.12,267,2021-06-04 20:00:00
741,_DXY,90.14,90.11,90.08,90.15,90.11500000000001,90.11333333333334,90.11250000000001,90.12,83,2021-06-07 00:00:00
742,_DXY,90.11,90.11,90.09,90.19,90.14,90.13,90.125,90.125,443,2021-06-07 04:00:00
