,USDRUB_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
75,USDRUB_i,62.435,62.567,62.42,62.692,62.556,62.559666666666665,62.5615,62.5285,6274,2020-01-29 12:00:00
76,USDRUB_i,62.567,62.562,62.505,62.725,62.615,62.59733333333333,62.588499999999996,62.58975,5712,2020-01-29 16:00:00
77,USDRUB_i,62.418,62.839,62.418,63.055,62.7365,62.77066666666667,62.78775,62.682500000000005,7701,2020-01-30 08:00:00
78,USDRUB_i,62.839,63.084,62.826,63.126,62.976,63.012,63.03,62.96875,7601,2020-01-30 12:00:00
79,USDRUB_i,63.084,63.34,63.043,63.414,63.2285,63.26566666666667,63.28425,63.22025,8047,2020-01-30 16:00:00
80,USDRUB_i,63.109,63.183,62.95,63.209,63.0795,63.114000000000004,63.13125,63.112750000000005,6892,2020-01-31 08:00:00
81,USDRUB_i,63.183,63.593,63.182,63.661,63.4215,63.47866666666667,63.50725,63.40475,10151,2020-01-31 12:00:00
82,USDRUB_i,63.593,63.712,63.578,63.852,63.715,63.714,63.713499999999996,63.68375,8953,2020-01-31 16:00:00
83,USDRUB_i,63.757,63.805,63.645,64.003,63.824,63.81766666666667,63.8145,63.8025,11721,2020-02-03 08:00:00
84,USDRUB_i,63.805,63.569,63.503,63.829,63.666,63.63366666666667,63.61750000000001,63.676500000000004,10982,2020-02-03 12:00:00
85,USDRUB_i,63.568,63.683,63.307,63.78,63.5435,63.59,63.61325,63.584500000000006,9085,2020-02-03 16:00:00
86,USDRUB_i,63.35,63.174,63.072,63.508,63.290000000000006,63.25133333333334,63.232000000000006,63.276,8501,2020-02-04 08:00:00
87,USDRUB_i,63.174,63.045,62.995,63.388,63.1915,63.14266666666666,63.11825,63.1505,9043,2020-02-04 12:00:00
88,USDRUB_i,63.045,62.852,62.743,63.157,62.95,62.91733333333334,62.901,62.949250000000006,7292,2020-02-04 16:00:00
89,USDRUB_i,62.926,62.536,62.475,63.188,62.831500000000005,62.733000000000004,62.68375,62.78125,13422,2020-02-05 08:00:00
90,USDRUB_i,62.536,62.5,62.45,62.708,62.579,62.552666666666674,62.539500000000004,62.548500000000004,12821,2020-02-05 12:00:00
91,USDRUB_i,62.502,62.78,62.497,62.852,62.674499999999995,62.709666666666664,62.72725,62.65775,9193,2020-02-05 16:00:00
92,USDRUB_i,62.594,63.102,62.594,63.117,62.8555,62.937666666666665,62.97875,62.851749999999996,8945,2020-02-06 08:00:00
93,USDRUB_i,63.102,63.09,62.882,63.121,63.0015,63.031000000000006,63.045750000000005,63.048750000000005,8983,2020-02-06 12:00:00
94,USDRUB_i,63.09,63.147,63.058,63.335,63.1965,63.18,63.171749999999996,63.1575,7139,2020-02-06 16:00:00
95,USDRUB_i,63.227,63.656,63.123,63.709,63.416,63.496,63.536,63.42875,10328,2020-02-07 08:00:00
96,USDRUB_i,63.656,63.795,63.536,63.877,63.706500000000005,63.73600000000001,63.75075000000001,63.71600000000001,12896,2020-02-07 12:00:00
97,USDRUB_i,63.795,64.022,63.754,64.14,63.947,63.972,63.9845,63.92775,9306,2020-02-07 16:00:00
98,USDRUB_i,63.803,63.839,63.549,63.884,63.716499999999996,63.75733333333333,63.77775,63.76875,10481,2020-02-10 08:00:00
99,USDRUB_i,63.841,64.163,63.678,64.172,63.925,64.00433333333332,64.044,63.963499999999996,7514,2020-02-10 12:00:00
100,USDRUB_i,64.163,64.097,63.937,64.202,64.0695,64.07866666666666,64.08324999999999,64.09975,8109,2020-02-10 16:00:00
101,USDRUB_i,63.995,63.751,63.663,64.02,63.841499999999996,63.81133333333333,63.79625,63.85725,7926,2020-02-11 08:00:00
102,USDRUB_i,63.751,63.402,63.352,63.826,63.589,63.526666666666664,63.49549999999999,63.58275,8045,2020-02-11 12:00:00
103,USDRUB_i,63.402,63.187,63.15,63.445,63.2975,63.26066666666666,63.24225,63.29599999999999,7560,2020-02-11 16:00:00
104,USDRUB_i,63.19,63.05,62.814,63.19,63.001999999999995,63.017999999999994,63.025999999999996,63.06099999999999,7207,2020-02-12 08:00:00
105,USDRUB_i,63.05,62.9,62.857,63.148,63.0025,62.968333333333334,62.95125,62.988749999999996,5987,2020-02-12 12:00:00
106,USDRUB_i,62.898,63.09,62.893,63.105,62.998999999999995,63.029333333333334,63.0445,62.9965,4843,2020-02-12 16:00:00
107,USDRUB_i,63.126,63.584,63.126,63.689,63.4075,63.46633333333333,63.49575,63.38125,7058,2020-02-13 08:00:00
108,USDRUB_i,63.584,63.37,63.32,63.674,63.497,63.45466666666667,63.4335,63.487,6955,2020-02-13 12:00:00
109,USDRUB_i,63.366,63.402,63.247,63.441,63.344,63.36333333333334,63.373000000000005,63.364000000000004,6214,2020-02-13 16:00:00
110,USDRUB_i,63.436,63.485,63.287,63.522,63.4045,63.43133333333333,63.44475,63.4325,4863,2020-02-14 08:00:00
111,USDRUB_i,63.485,63.419,63.367,63.507,63.437,63.431000000000004,63.428,63.444500000000005,4658,2020-02-14 12:00:00
112,USDRUB_i,63.419,63.526,63.308,63.54,63.424,63.458,63.475,63.44825,3867,2020-02-14 16:00:00
113,USDRUB_i,63.253,63.205,63.105,63.327,63.215999999999994,63.21233333333333,63.210499999999996,63.2225,3652,2020-02-17 08:00:00
114,USDRUB_i,63.205,63.412,63.178,63.435,63.3065,63.34166666666667,63.35925,63.307500000000005,3392,2020-02-17 12:00:00
115,USDRUB_i,63.412,63.358,63.314,63.477,63.3955,63.383,63.37675,63.39025,2217,2020-02-17 16:00:00
116,USDRUB_i,63.314,63.705,63.314,63.776,63.545,63.598333333333336,63.625,63.52725,4497,2020-02-18 08:00:00
117,USDRUB_i,63.705,63.66,63.57,63.764,63.667,63.66466666666667,63.6635,63.67475,5068,2020-02-18 12:00:00
118,USDRUB_i,63.66,63.815,63.462,64.1,63.781,63.79233333333334,63.798,63.75925,6974,2020-02-18 16:00:00
119,USDRUB_i,63.683,63.502,63.433,63.782,63.6075,63.57233333333334,63.554750000000006,63.6,5468,2020-02-19 08:00:00
120,USDRUB_i,63.502,63.524,63.354,63.589,63.4715,63.489,63.497749999999996,63.49225,4703,2020-02-19 12:00:00
121,USDRUB_i,63.527,63.449,63.439,63.6,63.5195,63.496,63.48425,63.50375,3667,2020-02-19 16:00:00
122,USDRUB_i,63.407,63.662,63.407,63.785,63.596,63.617999999999995,63.629,63.56524999999999,5783,2020-02-20 08:00:00
123,USDRUB_i,63.662,63.735,63.62,63.778,63.699,63.71099999999999,63.717,63.69875,5387,2020-02-20 12:00:00
124,USDRUB_i,63.735,64.01,63.673,64.205,63.939,63.96266666666667,63.974500000000006,63.90575,7471,2020-02-20 16:00:00
125,USDRUB_i,64.015,64.294,64.015,64.34,64.17750000000001,64.21633333333334,64.23575,64.166,7126,2020-02-21 08:00:00
126,USDRUB_i,64.297,64.332,64.217,64.47,64.3435,64.33966666666667,64.33775,64.32900000000001,6047,2020-02-21 12:00:00
127,USDRUB_i,64.33,63.907,63.8,64.462,64.131,64.05633333333333,64.01899999999999,64.12474999999999,8136,2020-02-21 16:00:00
128,USDRUB_i,64.633,65.299,64.57,65.431,65.00049999999999,65.1,65.14975,64.98325,9748,2020-02-25 08:00:00
129,USDRUB_i,65.299,65.172,65.094,65.502,65.298,65.256,65.235,65.26675,9709,2020-02-25 12:00:00
130,USDRUB_i,65.172,65.297,64.955,65.397,65.176,65.21633333333334,65.2365,65.20525,10942,2020-02-25 16:00:00
131,USDRUB_i,65.173,65.586,65.173,65.621,65.39699999999999,65.46,65.4915,65.38825,13742,2020-02-26 08:00:00
132,USDRUB_i,65.586,65.389,65.207,65.59,65.3985,65.39533333333333,65.39375,65.443,12624,2020-02-26 12:00:00
133,USDRUB_i,65.389,65.288,64.867,65.434,65.1505,65.19633333333333,65.21925,65.2445,10220,2020-02-26 16:00:00
134,USDRUB_i,65.569,65.612,65.328,65.714,65.521,65.55133333333333,65.56649999999999,65.55575,11790,2020-02-27 08:00:00
135,USDRUB_i,65.612,65.892,65.517,65.907,65.71199999999999,65.77199999999999,65.80199999999999,65.732,9751,2020-02-27 12:00:00
136,USDRUB_i,65.892,65.759,65.65,66.314,65.982,65.90766666666667,65.8705,65.90375,13464,2020-02-27 16:00:00
137,USDRUB_i,66.604,67.385,66.471,67.544,67.0075,67.13333333333333,67.19624999999999,67.00099999999999,20167,2020-02-28 08:00:00
138,USDRUB_i,67.382,67.125,66.686,67.481,67.0835,67.09733333333334,67.10425000000001,67.1685,17564,2020-02-28 12:00:00
139,USDRUB_i,67.125,66.974,66.699,67.452,67.0755,67.04166666666667,67.02475,67.0625,15172,2020-02-28 16:00:00
140,USDRUB_i,66.466,66.414,65.997,66.518,66.2575,66.30966666666666,66.33574999999999,66.34875,14100,2020-03-02 08:00:00
141,USDRUB_i,66.414,66.919,66.414,67.232,66.82300000000001,66.855,66.871,66.74475,20879,2020-03-02 12:00:00
142,USDRUB_i,66.919,66.482,66.357,67.026,66.69149999999999,66.62166666666666,66.58675,66.696,17624,2020-03-02 16:00:00
143,USDRUB_i,66.304,66.291,66.162,66.443,66.30250000000001,66.29866666666668,66.29675,66.30000000000001,11547,2020-03-03 08:00:00
144,USDRUB_i,66.291,66.402,66.091,66.57,66.3305,66.35433333333333,66.36625,66.3385,13951,2020-03-03 12:00:00
145,USDRUB_i,66.403,65.699,65.114,66.505,65.8095,65.77266666666667,65.75425,65.93025,20231,2020-03-03 16:00:00
146,USDRUB_i,65.773,65.657,65.62,66.104,65.862,65.79366666666665,65.75949999999999,65.7885,9777,2020-03-04 08:00:00
147,USDRUB_i,65.657,65.736,65.41,65.757,65.5835,65.63433333333334,65.65975,65.64,12564,2020-03-04 12:00:00
148,USDRUB_i,65.736,66.264,65.724,66.444,66.084,66.144,66.174,66.042,12452,2020-03-04 16:00:00
149,USDRUB_i,65.893,66.201,65.891,66.307,66.099,66.133,66.15,66.07300000000001,8708,2020-03-05 08:00:00
150,USDRUB_i,66.201,66.647,66.057,66.715,66.386,66.473,66.5165,66.405,14921,2020-03-05 12:00:00
151,USDRUB_i,66.647,67.514,66.597,67.686,67.14150000000001,67.26566666666668,67.32775000000001,67.111,13769,2020-03-05 16:00:00
152,USDRUB_i,67.51,68.024,67.211,68.024,67.6175,67.753,67.82075,67.69225,13813,2020-03-06 08:00:00
153,USDRUB_i,68.024,67.977,67.592,68.324,67.958,67.96433333333333,67.9675,67.97925000000001,22564,2020-03-06 12:00:00
154,USDRUB_i,67.979,68.288,67.761,68.429,68.095,68.15933333333334,68.1915,68.11425,16469,2020-03-06 16:00:00
155,USDRUB_i,72.566,71.916,71.36,72.671,72.0155,71.98233333333333,71.96575,72.12825000000001,16806,2020-03-10 08:00:00
156,USDRUB_i,71.916,71.609,70.566,71.944,71.255,71.37299999999999,71.43199999999999,71.50874999999999,17535,2020-03-10 12:00:00
157,USDRUB_i,71.611,71.624,71.342,72.064,71.703,71.67666666666666,71.6635,71.66025,10756,2020-03-10 16:00:00
158,USDRUB_i,71.276,71.426,71.01,71.581,71.2955,71.339,71.36075,71.32325,17438,2020-03-11 08:00:00
159,USDRUB_i,71.429,71.752,71.347,71.85,71.5985,71.64966666666668,71.67525,71.59450000000001,14571,2020-03-11 12:00:00
160,USDRUB_i,71.752,72.279,71.584,72.35,71.967,72.071,72.12299999999999,71.99125,12094,2020-03-11 16:00:00
161,USDRUB_i,73.655,74.317,73.493,74.644,74.0685,74.15133333333334,74.19275,74.02725000000001,19729,2020-03-12 08:00:00
162,USDRUB_i,74.317,74.726,74.208,75.387,74.7975,74.77366666666667,74.76175,74.6595,15768,2020-03-12 12:00:00
163,USDRUB_i,74.726,73.744,72.746,75.059,73.9025,73.84966666666666,73.82325,74.06875,17339,2020-03-12 16:00:00
164,USDRUB_i,74.767,72.604,72.433,74.767,73.6,73.26799999999999,73.10199999999999,73.64274999999999,20409,2020-03-13 08:00:00
165,USDRUB_i,72.604,72.812,71.942,73.0,72.471,72.58466666666668,72.64150000000001,72.5895,17909,2020-03-13 12:00:00
166,USDRUB_i,72.812,73.014,72.307,73.591,72.949,72.97066666666666,72.9815,72.931,11415,2020-03-13 16:00:00
167,USDRUB_i,73.178,74.712,73.175,75.067,74.121,74.318,74.4165,74.033,16898,2020-03-16 08:00:00
168,USDRUB_i,74.716,74.606,74.361,75.328,74.84450000000001,74.765,74.72525,74.75275,17742,2020-03-16 12:00:00
169,USDRUB_i,74.606,74.014,73.501,74.705,74.10300000000001,74.07333333333334,74.05850000000001,74.2065,17456,2020-03-16 16:00:00
170,USDRUB_i,74.584,74.582,73.317,74.784,74.0505,74.22766666666666,74.31625,74.31675,16852,2020-03-17 08:00:00
171,USDRUB_i,74.582,75.021,74.359,75.13,74.74449999999999,74.83666666666666,74.88275,74.773,21001,2020-03-17 12:00:00
172,USDRUB_i,75.021,75.33,74.552,75.354,74.953,75.07866666666666,75.1415,75.06425,14062,2020-03-17 16:00:00
173,USDRUB_i,75.352,77.845,75.352,77.925,76.6385,77.04066666666667,77.24175,76.6185,19389,2020-03-18 08:00:00
174,USDRUB_i,77.845,79.302,77.481,79.839,78.66,78.87400000000001,78.98100000000001,78.61675,22553,2020-03-18 12:00:00
175,USDRUB_i,79.302,81.984,78.799,82.005,80.402,80.92933333333333,81.193,80.52250000000001,16115,2020-03-18 16:00:00
176,USDRUB_i,80.756,79.865,79.154,81.791,80.4725,80.27,80.16875,80.39150000000001,20212,2020-03-19 08:00:00
177,USDRUB_i,79.865,80.615,79.865,81.237,80.55099999999999,80.57233333333333,80.583,80.3955,25848,2020-03-19 12:00:00
178,USDRUB_i,80.615,79.257,79.107,80.742,79.9245,79.702,79.59075,79.93025,14060,2020-03-19 16:00:00
179,USDRUB_i,79.058,77.692,77.234,79.058,78.146,77.99466666666666,77.919,78.2605,21338,2020-03-20 08:00:00
180,USDRUB_i,77.692,79.695,77.685,79.772,78.7285,79.05066666666666,79.21175,78.711,24438,2020-03-20 12:00:00
181,USDRUB_i,79.695,79.465,78.274,79.727,79.0005,79.15533333333333,79.23275000000001,79.29025,20787,2020-03-20 16:00:00
182,USDRUB_i,80.781,80.723,80.284,81.266,80.775,80.75766666666668,80.74900000000001,80.76350000000001,20138,2020-03-23 08:00:00
183,USDRUB_i,80.723,79.632,79.304,80.745,80.0245,79.89366666666668,79.82825,80.101,17401,2020-03-23 12:00:00
184,USDRUB_i,79.632,79.722,79.457,80.446,79.9515,79.875,79.83675,79.81425,13463,2020-03-23 16:00:00
185,USDRUB_i,79.455,78.677,78.156,79.455,78.8055,78.76266666666668,78.74125000000001,78.93575,18651,2020-03-24 08:00:00
186,USDRUB_i,78.677,78.375,78.099,78.731,78.41499999999999,78.40166666666666,78.395,78.4705,15190,2020-03-24 12:00:00
187,USDRUB_i,78.37,78.647,78.039,78.892,78.46549999999999,78.526,78.55624999999999,78.487,12227,2020-03-24 16:00:00
188,USDRUB_i,77.994,77.432,76.862,78.128,77.495,77.474,77.46350000000001,77.60400000000001,23763,2020-03-25 08:00:00
189,USDRUB_i,77.432,78.855,77.405,78.997,78.201,78.419,78.528,78.17225,27022,2020-03-25 12:00:00
190,USDRUB_i,78.852,78.007,77.444,79.31,78.37700000000001,78.25366666666667,78.19200000000001,78.40325000000001,22768,2020-03-25 16:00:00
191,USDRUB_i,78.075,78.261,77.948,78.932,78.44,78.38033333333333,78.3505,78.304,20084,2020-03-26 08:00:00
192,USDRUB_i,78.251,77.455,77.361,78.315,77.838,77.71033333333332,77.64649999999999,77.84549999999999,18337,2020-03-26 12:00:00
193,USDRUB_i,77.46,77.553,76.894,77.857,77.3755,77.43466666666667,77.46424999999999,77.441,13611,2020-03-26 16:00:00
194,USDRUB_i,77.312,77.742,77.281,77.89,77.5855,77.63766666666668,77.66375000000001,77.55625,20934,2020-03-27 08:00:00
195,USDRUB_i,77.737,78.755,77.645,78.827,78.23599999999999,78.40899999999999,78.49549999999999,78.24099999999999,19761,2020-03-27 12:00:00
196,USDRUB_i,78.755,78.817,78.58,79.2,78.89,78.86566666666666,78.8535,78.838,12973,2020-03-27 16:00:00
197,USDRUB_i,79.825,79.532,79.008,80.321,79.6645,79.62033333333333,79.59825,79.6715,12858,2020-03-30 08:00:00
198,USDRUB_i,79.53,79.492,79.155,79.842,79.4985,79.49633333333334,79.49525000000001,79.50475,16310,2020-03-30 12:00:00
199,USDRUB_i,79.492,79.622,79.429,79.953,79.691,79.668,79.65650000000001,79.62400000000001,15114,2020-03-30 16:00:00
200,USDRUB_i,79.625,79.76,79.615,79.79,79.7025,79.72166666666668,79.73125,79.6975,1364,2020-03-30 20:00:00
201,USDRUB_i,79.264,78.405,78.152,79.264,78.708,78.607,78.5565,78.77125,9406,2020-03-31 08:00:00
202,USDRUB_i,78.405,78.47,77.889,78.675,78.282,78.34466666666667,78.376,78.35974999999999,19005,2020-03-31 12:00:00
203,USDRUB_i,78.467,77.994,77.572,78.66,78.116,78.07533333333333,78.055,78.17325,17407,2020-03-31 16:00:00
204,USDRUB_i,77.994,78.17,77.937,78.317,78.127,78.14133333333332,78.1485,78.1045,2103,2020-03-31 20:00:00
205,USDRUB_i,78.271,78.93,78.271,79.268,78.7695,78.823,78.84975,78.685,16016,2020-04-01 08:00:00
206,USDRUB_i,78.927,78.923,78.418,79.071,78.7445,78.804,78.83375000000001,78.83475,22727,2020-04-01 12:00:00
207,USDRUB_i,78.923,78.707,78.487,79.03,78.7585,78.74133333333333,78.73275,78.78675,17123,2020-04-01 16:00:00
208,USDRUB_i,78.707,78.685,78.647,78.817,78.732,78.71633333333334,78.7085,78.714,1680,2020-04-01 20:00:00
209,USDRUB_i,78.586,78.008,77.364,78.586,77.975,77.98599999999999,77.99149999999999,78.136,12386,2020-04-02 08:00:00
