,GBPCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
79,GBPCAD_i,1.72658,1.72756,1.7262,1.72888,1.7275399999999999,1.7275466666666663,1.72755,1.7273049999999999,5931,2021-01-11 20:00:00
80,GBPCAD_i,1.72512,1.72811,1.72434,1.7285599999999999,1.7264499999999998,1.7270033333333332,1.72728,1.7265324999999998,7044,2021-01-12 00:00:00
81,GBPCAD_i,1.72811,1.72844,1.72749,1.72898,1.728235,1.7283033333333335,1.7283375,1.728255,7717,2021-01-12 04:00:00
82,GBPCAD_i,1.72845,1.7326000000000001,1.7263899999999999,1.73273,1.72956,1.7305733333333333,1.73108,1.7300425000000001,13827,2021-01-12 08:00:00
83,GBPCAD_i,1.73259,1.73429,1.73079,1.7352400000000001,1.733015,1.7334399999999999,1.7336524999999998,1.7332275,14201,2021-01-12 12:00:00
84,GBPCAD_i,1.73429,1.7359900000000001,1.73385,1.7396,1.7367249999999999,1.73648,1.7363575,1.7359325,16236,2021-01-12 16:00:00
85,GBPCAD_i,1.73601,1.73697,1.73535,1.7384,1.736875,1.7369066666666668,1.7369225,1.7366825000000001,8518,2021-01-12 20:00:00
86,GBPCAD_i,1.73631,1.73788,1.73564,1.73872,1.73718,1.7374133333333333,1.73753,1.7371374999999998,5183,2021-01-13 00:00:00
87,GBPCAD_i,1.73788,1.7391999999999999,1.7377799999999999,1.7398099999999999,1.7387949999999999,1.7389299999999999,1.7389975,1.7386675,6978,2021-01-13 04:00:00
88,GBPCAD_i,1.7391999999999999,1.74234,1.73838,1.7431100000000002,1.740745,1.7412766666666666,1.7415425,1.7407575,11640,2021-01-13 08:00:00
89,GBPCAD_i,1.74234,1.74051,1.73844,1.74306,1.74075,1.74067,1.74063,1.7410875,13821,2021-01-13 12:00:00
90,GBPCAD_i,1.7405,1.73072,1.73018,1.74055,1.735365,1.7338166666666668,1.7330425,1.7354875,17073,2021-01-13 16:00:00
91,GBPCAD_i,1.73072,1.73091,1.72823,1.73264,1.730435,1.7305933333333332,1.7306724999999998,1.7306249999999999,6683,2021-01-13 20:00:00
92,GBPCAD_i,1.7307299999999999,1.73187,1.73027,1.7328000000000001,1.731535,1.7316466666666666,1.7317025,1.7314175,6016,2021-01-14 00:00:00
93,GBPCAD_i,1.73187,1.72984,1.7291699999999999,1.73193,1.73055,1.7303133333333334,1.7301950000000001,1.7307025,9139,2021-01-14 04:00:00
94,GBPCAD_i,1.72984,1.72912,1.72814,1.7337099999999999,1.730925,1.7303233333333334,1.7300225,1.7302025,12630,2021-01-14 08:00:00
95,GBPCAD_i,1.72923,1.7308400000000002,1.72702,1.73117,1.729095,1.729676666666667,1.7299675000000003,1.7295650000000002,12424,2021-01-14 12:00:00
96,GBPCAD_i,1.7308400000000002,1.72848,1.7274699999999998,1.73177,1.72962,1.7292399999999999,1.72905,1.7296399999999998,16008,2021-01-14 16:00:00
97,GBPCAD_i,1.72846,1.73024,1.7271999999999998,1.7314699999999998,1.7293349999999998,1.7296366666666667,1.7297875,1.7293425,9354,2021-01-14 20:00:00
98,GBPCAD_i,1.72957,1.73047,1.7284000000000002,1.7309299999999999,1.729665,1.7299333333333333,1.7300675,1.7298425,6387,2021-01-15 00:00:00
99,GBPCAD_i,1.73054,1.73101,1.7299099999999998,1.73128,1.7305949999999999,1.7307333333333332,1.7308024999999998,1.7306849999999998,6420,2021-01-15 04:00:00
100,GBPCAD_i,1.73101,1.73078,1.72983,1.7328700000000001,1.73135,1.73116,1.731065,1.7311225000000001,13682,2021-01-15 08:00:00
101,GBPCAD_i,1.7307700000000001,1.73081,1.72932,1.73345,1.731385,1.7311933333333334,1.7310975,1.7310875000000001,16896,2021-01-15 12:00:00
102,GBPCAD_i,1.7307700000000001,1.72947,1.7271800000000002,1.73366,1.73042,1.7301033333333333,1.729945,1.73027,20025,2021-01-15 16:00:00
103,GBPCAD_i,1.72943,1.73037,1.7279900000000001,1.7308400000000002,1.7294150000000001,1.7297333333333336,1.7298925,1.7296575,6985,2021-01-15 20:00:00
104,GBPCAD_i,1.72919,1.7339,1.72873,1.73456,1.731645,1.7323966666666666,1.7327725,1.731595,7549,2021-01-18 00:00:00
105,GBPCAD_i,1.7339,1.73323,1.73282,1.7340200000000001,1.7334200000000002,1.7333566666666667,1.733325,1.7334925,7429,2021-01-18 04:00:00
106,GBPCAD_i,1.73323,1.73029,1.72949,1.73411,1.7318,1.7312966666666665,1.731045,1.7317799999999999,10827,2021-01-18 08:00:00
107,GBPCAD_i,1.7303199999999999,1.73008,1.7292,1.73156,1.73038,1.7302799999999998,1.73023,1.7302899999999999,9967,2021-01-18 12:00:00
108,GBPCAD_i,1.73008,1.73255,1.7296399999999998,1.7332100000000001,1.731425,1.7318,1.7319875,1.73137,8538,2021-01-18 16:00:00
109,GBPCAD_i,1.73259,1.73203,1.73075,1.73338,1.732065,1.7320533333333332,1.7320475,1.7321875,18792,2021-01-18 20:00:00
110,GBPCAD_i,1.73281,1.73153,1.73035,1.7328700000000001,1.73161,1.7315833333333333,1.73157,1.73189,6784,2021-01-19 00:00:00
111,GBPCAD_i,1.73152,1.73182,1.7302,1.73248,1.7313399999999999,1.7314999999999998,1.73158,1.7315049999999998,7573,2021-01-19 04:00:00
112,GBPCAD_i,1.73182,1.73244,1.72972,1.7337500000000001,1.731735,1.7319699999999998,1.7320875,1.7319324999999999,10343,2021-01-19 08:00:00
113,GBPCAD_i,1.7324199999999998,1.73339,1.7313100000000001,1.7342,1.732755,1.7329666666666668,1.7330725,1.7328299999999999,10436,2021-01-19 12:00:00
114,GBPCAD_i,1.73336,1.73444,1.73193,1.7371400000000001,1.7345350000000002,1.7345033333333335,1.7344875000000002,1.7342175000000002,14695,2021-01-19 16:00:00
115,GBPCAD_i,1.73449,1.7357900000000002,1.73415,1.73655,1.73535,1.735496666666667,1.73557,1.7352450000000001,5965,2021-01-19 20:00:00
116,GBPCAD_i,1.73426,1.73532,1.7339099999999998,1.73689,1.7353999999999998,1.7353733333333332,1.7353599999999998,1.7350949999999998,6043,2021-01-20 00:00:00
117,GBPCAD_i,1.73532,1.73471,1.73445,1.73596,1.735205,1.73504,1.7349575,1.73511,5965,2021-01-20 04:00:00
118,GBPCAD_i,1.73469,1.73779,1.73221,1.73882,1.735515,1.7362733333333331,1.7366525,1.7358775,11850,2021-01-20 08:00:00
119,GBPCAD_i,1.73783,1.7356,1.7338900000000002,1.74154,1.7377150000000001,1.73701,1.7366575,1.737215,12950,2021-01-20 12:00:00
120,GBPCAD_i,1.7356,1.72572,1.71953,1.7362199999999999,1.727875,1.7271566666666667,1.7267975,1.7292675,18352,2021-01-20 16:00:00
121,GBPCAD_i,1.7257099999999999,1.72439,1.7242,1.72675,1.7254749999999999,1.7251133333333335,1.7249325,1.7252625,5319,2021-01-20 20:00:00
122,GBPCAD_i,1.72522,1.72533,1.72367,1.72586,1.724765,1.7249533333333336,1.7250475,1.7250200000000002,6085,2021-01-21 00:00:00
123,GBPCAD_i,1.72531,1.7271,1.7248700000000001,1.72715,1.72601,1.7263733333333333,1.726555,1.7261075,4789,2021-01-21 04:00:00
124,GBPCAD_i,1.7271,1.7323499999999998,1.72688,1.7348599999999998,1.73087,1.7313633333333331,1.7316099999999999,1.7302974999999998,11340,2021-01-21 08:00:00
125,GBPCAD_i,1.73236,1.7294800000000001,1.72658,1.7338,1.73019,1.7299533333333332,1.729835,1.7305549999999998,14043,2021-01-21 12:00:00
126,GBPCAD_i,1.7294800000000001,1.73297,1.72911,1.7339,1.7315049999999998,1.7319933333333333,1.7322374999999999,1.7313649999999998,15930,2021-01-21 16:00:00
127,GBPCAD_i,1.73291,1.73521,1.7313399999999999,1.73614,1.73374,1.7342300000000002,1.7344750000000002,1.7339000000000002,7061,2021-01-21 20:00:00
128,GBPCAD_i,1.73461,1.7360799999999998,1.73427,1.73723,1.73575,1.73586,1.7359149999999999,1.7355475,5652,2021-01-22 00:00:00
129,GBPCAD_i,1.73609,1.73671,1.73589,1.73754,1.736715,1.7367133333333333,1.7367124999999999,1.7365575,5603,2021-01-22 04:00:00
130,GBPCAD_i,1.73671,1.73507,1.73247,1.73682,1.734645,1.7347866666666665,1.7348575,1.7352675,11977,2021-01-22 08:00:00
131,GBPCAD_i,1.73507,1.73259,1.73194,1.73754,1.73474,1.7340233333333332,1.733665,1.7342849999999999,12804,2021-01-22 12:00:00
132,GBPCAD_i,1.73262,1.741,1.73207,1.74124,1.7366549999999998,1.7381033333333331,1.7388274999999997,1.7367324999999998,14476,2021-01-22 16:00:00
133,GBPCAD_i,1.741,1.74226,1.73982,1.74257,1.7411949999999998,1.74155,1.7417274999999999,1.7414125,6619,2021-01-22 20:00:00
134,GBPCAD_i,1.73982,1.74029,1.73872,1.7421799999999998,1.74045,1.7403966666666666,1.74037,1.7402525,6637,2021-01-25 00:00:00
135,GBPCAD_i,1.74025,1.7405599999999999,1.73987,1.74116,1.740515,1.74053,1.7405374999999998,1.7404600000000001,5432,2021-01-25 04:00:00
136,GBPCAD_i,1.7405599999999999,1.7381600000000001,1.73661,1.74135,1.73898,1.7387066666666666,1.7385700000000002,1.73917,11805,2021-01-25 08:00:00
137,GBPCAD_i,1.7381600000000001,1.7398799999999999,1.73739,1.74124,1.739315,1.7395033333333334,1.7395975,1.7391675000000002,11887,2021-01-25 12:00:00
138,GBPCAD_i,1.7398799999999999,1.74145,1.73854,1.74407,1.741305,1.7413533333333333,1.7413775,1.7409849999999998,20114,2021-01-25 16:00:00
139,GBPCAD_i,1.7414399999999999,1.74221,1.74013,1.7427899999999998,1.74146,1.74171,1.741835,1.7416425,7833,2021-01-25 20:00:00
140,GBPCAD_i,1.7420200000000001,1.742,1.7398,1.74261,1.741205,1.7414699999999999,1.7416025,1.7416075,4394,2021-01-26 00:00:00
141,GBPCAD_i,1.742,1.7424300000000001,1.74147,1.74272,1.742095,1.742206666666667,1.7422625000000003,1.7421550000000001,5073,2021-01-26 04:00:00
142,GBPCAD_i,1.7424300000000001,1.74084,1.7378200000000001,1.7427700000000002,1.7402950000000001,1.7404766666666667,1.7405675,1.740965,13394,2021-01-26 08:00:00
143,GBPCAD_i,1.74084,1.74167,1.7398799999999999,1.74235,1.741115,1.7413,1.7413925000000001,1.7411850000000002,13926,2021-01-26 12:00:00
144,GBPCAD_i,1.74166,1.7434699999999999,1.7406700000000002,1.74624,1.743455,1.74346,1.7434625000000001,1.74301,14463,2021-01-26 16:00:00
145,GBPCAD_i,1.74346,1.74328,1.74264,1.74407,1.743355,1.74333,1.7433174999999999,1.7433625,5706,2021-01-26 20:00:00
146,GBPCAD_i,1.74316,1.74478,1.74199,1.7449400000000002,1.743465,1.7439033333333331,1.7441225,1.7437174999999998,6138,2021-01-27 00:00:00
147,GBPCAD_i,1.74478,1.74688,1.74471,1.74725,1.7459799999999999,1.7462799999999998,1.74643,1.745905,5065,2021-01-27 04:00:00
148,GBPCAD_i,1.74688,1.7477200000000002,1.7461799999999998,1.74988,1.74803,1.7479266666666666,1.747875,1.747665,11371,2021-01-27 08:00:00
149,GBPCAD_i,1.74771,1.74789,1.7450299999999999,1.74874,1.7468849999999998,1.7472199999999998,1.7473874999999999,1.7473424999999998,15242,2021-01-27 12:00:00
150,GBPCAD_i,1.74789,1.74916,1.74744,1.75259,1.750015,1.7497300000000002,1.7495875,1.74927,23821,2021-01-27 16:00:00
151,GBPCAD_i,1.74911,1.75257,1.7486899999999999,1.7539500000000001,1.75132,1.7517366666666667,1.751945,1.75108,18069,2021-01-27 20:00:00
152,GBPCAD_i,1.75094,1.75207,1.7496,1.75326,1.75143,1.7516433333333332,1.75175,1.7514675,10193,2021-01-28 00:00:00
153,GBPCAD_i,1.75207,1.7541099999999998,1.75121,1.75428,1.752745,1.7531999999999999,1.7534275,1.7529175,9312,2021-01-28 04:00:00
154,GBPCAD_i,1.75412,1.75556,1.75193,1.75686,1.7543950000000001,1.7547833333333334,1.7549775,1.7546175000000002,17004,2021-01-28 08:00:00
155,GBPCAD_i,1.75555,1.75534,1.75302,1.7572999999999999,1.75516,1.7552200000000002,1.7552500000000002,1.7553025,17433,2021-01-28 12:00:00
156,GBPCAD_i,1.7553299999999998,1.7572299999999998,1.75495,1.7587899999999999,1.75687,1.75699,1.75705,1.756575,21217,2021-01-28 16:00:00
157,GBPCAD_i,1.7572299999999998,1.76017,1.75658,1.76113,1.758855,1.7592933333333332,1.7595125,1.7587774999999999,9730,2021-01-28 20:00:00
158,GBPCAD_i,1.7587000000000002,1.76104,1.75861,1.7610999999999999,1.759855,1.7602499999999999,1.7604474999999997,1.7598624999999999,7870,2021-01-29 00:00:00
159,GBPCAD_i,1.76102,1.7631999999999999,1.7607599999999999,1.76364,1.7622,1.762533333333333,1.7626999999999997,1.762155,10036,2021-01-29 04:00:00
160,GBPCAD_i,1.76319,1.756,1.7555800000000001,1.7637800000000001,1.7596800000000001,1.7584533333333334,1.75784,1.7596375,17629,2021-01-29 08:00:00
161,GBPCAD_i,1.7559900000000002,1.7538,1.7525300000000001,1.7580900000000002,1.7553100000000001,1.7548066666666668,1.754555,1.7551025,19397,2021-01-29 12:00:00
162,GBPCAD_i,1.7538,1.75447,1.74764,1.75489,1.751265,1.7523333333333333,1.7528674999999998,1.7527,25137,2021-01-29 16:00:00
163,GBPCAD_i,1.7545199999999999,1.75073,1.7494,1.7559200000000001,1.75266,1.7520166666666668,1.751695,1.7526424999999999,16721,2021-01-29 20:00:00
164,GBPCAD_i,1.75252,1.75438,1.75065,1.7554400000000001,1.7530450000000002,1.7534900000000002,1.7537125000000002,1.7532475,11044,2021-02-01 00:00:00
165,GBPCAD_i,1.75437,1.75462,1.7530299999999999,1.75519,1.7541099999999998,1.7542799999999998,1.754365,1.7543024999999999,9745,2021-02-01 04:00:00
166,GBPCAD_i,1.75462,1.75591,1.7525300000000001,1.7572100000000002,1.7548700000000002,1.7552166666666669,1.7553900000000002,1.7550675000000002,15628,2021-02-01 08:00:00
167,GBPCAD_i,1.7559,1.75286,1.7520099999999998,1.7565499999999998,1.7542799999999998,1.7538066666666665,1.7535699999999999,1.75433,16554,2021-02-01 12:00:00
168,GBPCAD_i,1.7528899999999998,1.75426,1.75023,1.7562600000000002,1.7532450000000002,1.7535833333333333,1.7537525,1.75341,19753,2021-02-01 16:00:00
169,GBPCAD_i,1.75426,1.7559200000000001,1.75313,1.75731,1.75522,1.7554533333333335,1.75557,1.7551550000000002,9508,2021-02-01 20:00:00
170,GBPCAD_i,1.75541,1.7563,1.75407,1.7572100000000002,1.75564,1.7558600000000002,1.75597,1.7557475,7960,2021-02-02 00:00:00
171,GBPCAD_i,1.75632,1.75505,1.7547000000000001,1.7571400000000001,1.7559200000000001,1.75563,1.755485,1.7558025000000002,7211,2021-02-02 04:00:00
172,GBPCAD_i,1.75505,1.7506300000000001,1.75033,1.7552699999999999,1.7528,1.7520766666666667,1.7517150000000001,1.75282,12742,2021-02-02 08:00:00
173,GBPCAD_i,1.75061,1.75096,1.74918,1.7524600000000001,1.75082,1.7508666666666668,1.75089,1.7508025,15102,2021-02-02 12:00:00
174,GBPCAD_i,1.75105,1.74864,1.74753,1.75198,1.749755,1.7493833333333333,1.7491975,1.7498,19170,2021-02-02 16:00:00
175,GBPCAD_i,1.74865,1.74668,1.74649,1.74946,1.747975,1.7475433333333334,1.7473275,1.74782,7435,2021-02-02 20:00:00
