,CHFJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
99,CHFJPY_i,116.771,116.717,116.673,116.858,116.7655,116.74933333333333,116.74125,116.75475,3674,2021-01-15 04:00:00
100,CHFJPY_i,116.717,116.792,116.565,116.872,116.7185,116.74300000000001,116.75525000000002,116.7365,6709,2021-01-15 08:00:00
101,CHFJPY_i,116.792,116.793,116.657,116.852,116.75450000000001,116.76733333333334,116.77375,116.77350000000001,7772,2021-01-15 12:00:00
102,CHFJPY_i,116.802,116.62,116.589,116.834,116.7115,116.681,116.66575,116.71125,9564,2021-01-15 16:00:00
103,CHFJPY_i,116.617,116.528,116.492,116.617,116.5545,116.54566666666666,116.54125,116.5635,3860,2021-01-15 20:00:00
104,CHFJPY_i,116.563,116.38,116.34,116.565,116.4525,116.42833333333333,116.41624999999999,116.46199999999999,5012,2021-01-18 00:00:00
105,CHFJPY_i,116.38,116.341,116.266,116.399,116.33250000000001,116.33533333333334,116.33675000000001,116.3465,4823,2021-01-18 04:00:00
106,CHFJPY_i,116.343,116.435,116.301,116.438,116.3695,116.39133333333332,116.40225,116.37925,6970,2021-01-18 08:00:00
107,CHFJPY_i,116.435,116.363,116.327,116.568,116.44749999999999,116.41933333333333,116.40525,116.42325,5853,2021-01-18 12:00:00
108,CHFJPY_i,116.363,116.332,116.314,116.436,116.375,116.36066666666666,116.3535,116.36125,4702,2021-01-18 16:00:00
109,CHFJPY_i,116.332,116.328,116.303,116.387,116.345,116.33933333333334,116.3365,116.3375,6000,2021-01-18 20:00:00
110,CHFJPY_i,116.288,116.583,116.288,116.597,116.4425,116.48933333333332,116.51274999999998,116.439,4273,2021-01-19 00:00:00
111,CHFJPY_i,116.583,116.705,116.574,116.824,116.699,116.70100000000001,116.702,116.67150000000001,4796,2021-01-19 04:00:00
112,CHFJPY_i,116.705,117.087,116.689,117.102,116.8955,116.95933333333333,116.99125,116.89574999999999,6692,2021-01-19 08:00:00
113,CHFJPY_i,117.089,117.085,116.994,117.25,117.122,117.10966666666667,117.1035,117.1045,7638,2021-01-19 12:00:00
114,CHFJPY_i,117.075,116.829,116.794,117.15,116.97200000000001,116.92433333333334,116.90050000000001,116.962,8810,2021-01-19 16:00:00
115,CHFJPY_i,116.829,116.888,116.802,116.941,116.8715,116.877,116.87975,116.865,3869,2021-01-19 20:00:00
116,CHFJPY_i,116.876,116.906,116.795,117.022,116.9085,116.90766666666667,116.90725,116.89975000000001,4231,2021-01-20 00:00:00
117,CHFJPY_i,116.906,116.825,116.807,116.912,116.8595,116.848,116.84224999999999,116.8625,3544,2021-01-20 04:00:00
118,CHFJPY_i,116.827,116.772,116.687,117.0,116.8435,116.81966666666666,116.80775,116.8215,7501,2021-01-20 08:00:00
119,CHFJPY_i,116.771,116.522,116.492,116.777,116.6345,116.597,116.57825,116.6405,6300,2021-01-20 12:00:00
120,CHFJPY_i,116.522,116.352,116.209,116.531,116.37,116.36399999999999,116.36099999999999,116.4035,9278,2021-01-20 16:00:00
121,CHFJPY_i,116.352,116.342,116.293,116.41,116.3515,116.34833333333334,116.34675,116.34925000000001,4140,2021-01-20 20:00:00
122,CHFJPY_i,116.311,116.475,116.274,116.503,116.3885,116.41733333333332,116.43175,116.39075,4193,2021-01-21 00:00:00
123,CHFJPY_i,116.475,116.301,116.276,116.53,116.40299999999999,116.36899999999999,116.35199999999999,116.3955,3680,2021-01-21 04:00:00
124,CHFJPY_i,116.301,116.523,116.266,116.735,116.5005,116.508,116.51175,116.45625,7399,2021-01-21 08:00:00
125,CHFJPY_i,116.523,116.758,116.448,116.897,116.6725,116.70100000000001,116.71525,116.6565,9245,2021-01-21 12:00:00
126,CHFJPY_i,116.759,116.805,116.704,116.968,116.836,116.82566666666666,116.8205,116.809,10643,2021-01-21 16:00:00
127,CHFJPY_i,116.805,116.878,116.796,116.939,116.8675,116.871,116.87275,116.8545,4186,2021-01-21 20:00:00
128,CHFJPY_i,116.882,116.988,116.852,116.999,116.9255,116.94633333333333,116.95675,116.93025,5154,2021-01-22 00:00:00
129,CHFJPY_i,116.996,117.016,116.947,117.035,116.991,116.99933333333333,117.0035,116.99849999999999,3187,2021-01-22 04:00:00
130,CHFJPY_i,117.011,117.121,116.936,117.243,117.0895,117.10000000000001,117.10525,117.07775000000001,7296,2021-01-22 08:00:00
131,CHFJPY_i,117.118,117.194,117.053,117.25,117.1515,117.16566666666667,117.17275000000001,117.15375,6981,2021-01-22 12:00:00
132,CHFJPY_i,117.194,117.156,117.123,117.285,117.20400000000001,117.188,117.18,117.18950000000001,7995,2021-01-22 16:00:00
133,CHFJPY_i,117.155,117.208,117.138,117.261,117.1995,117.20233333333333,117.20374999999999,117.19049999999999,3664,2021-01-22 20:00:00
134,CHFJPY_i,117.113,117.193,117.1,117.268,117.184,117.187,117.18849999999999,117.1685,3763,2021-01-25 00:00:00
135,CHFJPY_i,117.193,117.172,117.136,117.223,117.17949999999999,117.17699999999998,117.17575,117.18099999999998,2773,2021-01-25 04:00:00
136,CHFJPY_i,117.173,116.978,116.961,117.195,117.078,117.04466666666667,117.028,117.07675,5941,2021-01-25 08:00:00
137,CHFJPY_i,116.979,116.947,116.902,117.153,117.0275,117.00066666666667,116.98725,116.99525,6640,2021-01-25 12:00:00
138,CHFJPY_i,116.949,116.849,116.715,116.983,116.849,116.849,116.849,116.87400000000001,8575,2021-01-25 16:00:00
139,CHFJPY_i,116.85,116.704,116.697,116.861,116.779,116.754,116.7415,116.77799999999999,3206,2021-01-25 20:00:00
140,CHFJPY_i,116.754,116.775,116.691,116.844,116.7675,116.77,116.77125000000001,116.766,3389,2021-01-26 00:00:00
141,CHFJPY_i,116.775,116.693,116.664,116.793,116.7285,116.71666666666665,116.71074999999999,116.73124999999999,2678,2021-01-26 04:00:00
142,CHFJPY_i,116.693,116.701,116.625,116.798,116.7115,116.70800000000001,116.70625000000001,116.70425,6904,2021-01-26 08:00:00
143,CHFJPY_i,116.701,116.722,116.649,116.799,116.724,116.72333333333334,116.723,116.71775,7000,2021-01-26 12:00:00
144,CHFJPY_i,116.721,116.836,116.644,116.842,116.743,116.774,116.7895,116.76075,7443,2021-01-26 16:00:00
145,CHFJPY_i,116.839,116.784,116.767,116.93,116.8485,116.827,116.81625,116.83,3813,2021-01-26 20:00:00
146,CHFJPY_i,116.801,116.931,116.765,116.947,116.856,116.88099999999999,116.89349999999999,116.86099999999999,2948,2021-01-27 00:00:00
147,CHFJPY_i,116.93,116.956,116.895,116.977,116.936,116.94266666666668,116.94600000000001,116.93950000000001,3140,2021-01-27 04:00:00
148,CHFJPY_i,116.956,116.799,116.734,116.962,116.848,116.83166666666666,116.8235,116.86275,6735,2021-01-27 08:00:00
149,CHFJPY_i,116.799,116.989,116.772,117.002,116.887,116.921,116.93800000000002,116.8905,8351,2021-01-27 12:00:00
150,CHFJPY_i,116.987,117.164,116.778,117.183,116.9805,117.04166666666667,117.07225,117.02799999999999,12393,2021-01-27 16:00:00
151,CHFJPY_i,117.164,117.104,117.081,117.214,117.14750000000001,117.133,117.12575,117.14075,8263,2021-01-27 20:00:00
152,CHFJPY_i,117.118,117.232,116.993,117.263,117.128,117.16266666666667,117.18,117.1515,5327,2021-01-28 00:00:00
153,CHFJPY_i,117.232,117.266,117.197,117.313,117.255,117.25866666666667,117.26050000000001,117.25200000000001,4072,2021-01-28 04:00:00
154,CHFJPY_i,117.266,117.208,117.108,117.329,117.2185,117.21499999999999,117.21324999999999,117.22775,8035,2021-01-28 08:00:00
155,CHFJPY_i,117.209,117.265,117.015,117.277,117.146,117.18566666666668,117.2055,117.1915,8012,2021-01-28 12:00:00
156,CHFJPY_i,117.271,117.364,117.271,117.548,117.40950000000001,117.39433333333334,117.38675,117.3635,10856,2021-01-28 16:00:00
157,CHFJPY_i,117.364,117.253,117.253,117.425,117.339,117.31033333333333,117.29599999999999,117.32374999999999,4486,2021-01-28 20:00:00
158,CHFJPY_i,117.222,117.467,117.203,117.552,117.3775,117.40733333333333,117.42224999999999,117.36099999999999,5432,2021-01-29 00:00:00
159,CHFJPY_i,117.467,117.432,117.362,117.476,117.419,117.42333333333333,117.4255,117.43424999999999,3850,2021-01-29 04:00:00
160,CHFJPY_i,117.432,117.889,117.42,117.934,117.67699999999999,117.74766666666666,117.783,117.66875,8645,2021-01-29 08:00:00
161,CHFJPY_i,117.883,117.85,117.625,117.935,117.78,117.80333333333333,117.815,117.82324999999999,10986,2021-01-29 12:00:00
162,CHFJPY_i,117.855,117.549,117.46,117.983,117.72149999999999,117.66399999999999,117.63524999999998,117.71175,12238,2021-01-29 16:00:00
163,CHFJPY_i,117.538,117.54,117.484,117.614,117.549,117.546,117.54450000000001,117.54400000000001,5399,2021-01-29 20:00:00
164,CHFJPY_i,117.611,117.448,117.381,117.692,117.53649999999999,117.50699999999999,117.49224999999998,117.53299999999999,5586,2021-02-01 00:00:00
165,CHFJPY_i,117.448,117.335,117.311,117.452,117.3815,117.366,117.35825,117.3865,3119,2021-02-01 04:00:00
166,CHFJPY_i,117.335,117.177,117.048,117.435,117.2415,117.22000000000001,117.20925000000001,117.24875,6996,2021-02-01 08:00:00
167,CHFJPY_i,117.177,117.127,117.033,117.225,117.12899999999999,117.12833333333333,117.128,117.1405,7719,2021-02-01 12:00:00
168,CHFJPY_i,117.124,117.099,117.031,117.345,117.188,117.15833333333335,117.1435,117.14975000000001,8777,2021-02-01 16:00:00
169,CHFJPY_i,117.099,116.975,116.931,117.107,117.019,117.00433333333335,116.99700000000001,117.028,4491,2021-02-01 20:00:00
170,CHFJPY_i,116.963,117.038,116.885,117.048,116.9665,116.99033333333334,117.00225,116.98349999999999,3961,2021-02-02 00:00:00
171,CHFJPY_i,117.037,117.07,117.015,117.103,117.059,117.06266666666666,117.0645,117.05625,3351,2021-02-02 04:00:00
172,CHFJPY_i,117.07,117.05,116.908,117.217,117.0625,117.05833333333334,117.05625,117.06125,6430,2021-02-02 08:00:00
173,CHFJPY_i,117.05,116.983,116.842,117.091,116.9665,116.972,116.97475,116.9915,7830,2021-02-02 12:00:00
174,CHFJPY_i,116.982,116.907,116.838,116.996,116.917,116.91366666666666,116.91199999999999,116.93074999999999,9046,2021-02-02 16:00:00
175,CHFJPY_i,116.91,116.94,116.87,116.985,116.92750000000001,116.93166666666667,116.93375,116.92625000000001,4362,2021-02-02 20:00:00
176,CHFJPY_i,116.941,116.948,116.838,117.017,116.9275,116.93433333333333,116.93775,116.936,3983,2021-02-03 00:00:00
177,CHFJPY_i,116.948,116.941,116.899,116.982,116.9405,116.94066666666667,116.94075000000001,116.9425,2755,2021-02-03 04:00:00
178,CHFJPY_i,116.941,116.87,116.758,116.99,116.874,116.87266666666666,116.872,116.88974999999999,5712,2021-02-03 08:00:00
179,CHFJPY_i,116.875,116.847,116.736,116.906,116.821,116.82966666666665,116.83399999999999,116.841,5637,2021-02-03 12:00:00
180,CHFJPY_i,116.848,116.745,116.694,116.913,116.8035,116.78399999999999,116.77425,116.8,7374,2021-02-03 16:00:00
181,CHFJPY_i,116.745,116.797,116.727,116.849,116.78800000000001,116.79100000000001,116.79250000000002,116.77950000000001,3612,2021-02-03 20:00:00
182,CHFJPY_i,116.797,116.825,116.702,116.86,116.781,116.79566666666666,116.803,116.79599999999999,3146,2021-02-04 00:00:00
183,CHFJPY_i,116.825,116.801,116.741,116.847,116.794,116.79633333333334,116.7975,116.8035,3430,2021-02-04 04:00:00
184,CHFJPY_i,116.801,116.601,116.568,116.836,116.702,116.66833333333334,116.6515,116.7015,6515,2021-02-04 08:00:00
185,CHFJPY_i,116.6,116.655,116.58,116.752,116.666,116.66233333333332,116.66049999999998,116.64675,6708,2021-02-04 12:00:00
186,CHFJPY_i,116.655,116.63,116.623,116.732,116.67750000000001,116.66166666666668,116.65375,116.66,7215,2021-02-04 16:00:00
187,CHFJPY_i,116.63,116.703,116.62,116.754,116.68700000000001,116.69233333333334,116.695,116.67675,3697,2021-02-04 20:00:00
188,CHFJPY_i,116.682,116.718,116.642,116.804,116.723,116.72133333333333,116.7205,116.7115,3427,2021-02-05 00:00:00
189,CHFJPY_i,116.718,116.706,116.657,116.727,116.69200000000001,116.69666666666667,116.69900000000001,116.70200000000001,2862,2021-02-05 04:00:00
190,CHFJPY_i,116.706,116.785,116.688,116.835,116.7615,116.76933333333334,116.77324999999999,116.7535,5674,2021-02-05 08:00:00
191,CHFJPY_i,116.784,117.134,116.783,117.205,116.994,117.04066666666667,117.06400000000001,116.9765,8280,2021-02-05 12:00:00
192,CHFJPY_i,117.133,117.044,117.038,117.224,117.131,117.10199999999999,117.08749999999999,117.10974999999999,9279,2021-02-05 16:00:00
193,CHFJPY_i,117.044,117.207,117.044,117.222,117.133,117.15766666666666,117.16999999999999,117.12924999999998,4051,2021-02-05 20:00:00
194,CHFJPY_i,117.067,117.196,117.029,117.258,117.14349999999999,117.16099999999999,117.16975,117.13749999999999,5713,2021-02-08 00:00:00
195,CHFJPY_i,117.196,117.222,117.122,117.26,117.191,117.20133333333332,117.20649999999999,117.19999999999999,2683,2021-02-08 04:00:00
196,CHFJPY_i,117.223,117.181,117.161,117.32,117.2405,117.22066666666666,117.21074999999999,117.22125,5299,2021-02-08 08:00:00
197,CHFJPY_i,117.181,117.107,117.013,117.306,117.15950000000001,117.14200000000001,117.13325,117.15175,6115,2021-02-08 12:00:00
198,CHFJPY_i,117.107,117.022,116.956,117.236,117.096,117.07133333333333,117.059,117.08025,8608,2021-02-08 16:00:00
199,CHFJPY_i,117.022,117.029,116.999,117.074,117.03649999999999,117.03399999999999,117.03275,117.03099999999999,3177,2021-02-08 20:00:00
200,CHFJPY_i,117.047,117.033,116.959,117.074,117.01650000000001,117.022,117.02475000000001,117.02825000000001,5504,2021-02-09 00:00:00
201,CHFJPY_i,117.033,117.017,116.94,117.106,117.023,117.021,117.02,117.024,4560,2021-02-09 04:00:00
202,CHFJPY_i,117.015,116.999,116.897,117.087,116.992,116.99433333333333,116.99549999999999,116.9995,7992,2021-02-09 08:00:00
203,CHFJPY_i,117.002,117.077,116.984,117.161,117.07249999999999,117.074,117.07475,117.056,7551,2021-02-09 12:00:00
204,CHFJPY_i,117.077,117.102,116.898,117.175,117.03649999999999,117.05833333333332,117.06924999999998,117.06299999999999,7866,2021-02-09 16:00:00
