,USDHKD,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
20,USDHKD,7.75289,7.7529900000000005,7.7527,7.75364,7.75317,7.7531099999999995,7.75308,7.753055,496,2020-12-28 00:00:00
21,USDHKD,7.753,7.75229,7.75191,7.753,7.752454999999999,7.752399999999999,7.7523725,7.752549999999999,741,2020-12-28 04:00:00
22,USDHKD,7.75229,7.7526399999999995,7.75194,7.7526399999999995,7.75229,7.7524066666666664,7.752465,7.7523775,888,2020-12-28 08:00:00
23,USDHKD,7.7526399999999995,7.7526399999999995,7.75239,7.75306,7.752725,7.752696666666666,7.7526825,7.7526825,706,2020-12-28 12:00:00
24,USDHKD,7.7526399999999995,7.75349,7.75262,7.75381,7.753215,7.753306666666667,7.7533525,7.75314,661,2020-12-28 16:00:00
25,USDHKD,7.75342,7.75587,7.75341,7.75603,7.75472,7.7551033333333335,7.755295,7.7546824999999995,938,2020-12-28 20:00:00
26,USDHKD,7.75542,7.75314,7.75306,7.75561,7.754334999999999,7.753936666666665,7.7537375,7.7543074999999995,800,2020-12-29 00:00:00
27,USDHKD,7.75321,7.75333,7.75305,7.75366,7.753355,7.753346666666666,7.7533425000000005,7.7533125,842,2020-12-29 04:00:00
28,USDHKD,7.75333,7.75294,7.75289,7.75377,7.75333,7.7532,7.753134999999999,7.753232499999999,838,2020-12-29 08:00:00
29,USDHKD,7.75291,7.7532499999999995,7.75249,7.75332,7.752905,7.753019999999999,7.7530775,7.7529924999999995,826,2020-12-29 12:00:00
30,USDHKD,7.7532,7.75394,7.75289,7.75415,7.75352,7.75366,7.75373,7.753545,875,2020-12-29 16:00:00
31,USDHKD,7.75382,7.75425,7.75373,7.75446,7.7540949999999995,7.754146666666666,7.754172499999999,7.754065,898,2020-12-29 20:00:00
32,USDHKD,7.75425,7.75269,7.75245,7.75425,7.753349999999999,7.75313,7.75302,7.75341,823,2020-12-30 00:00:00
33,USDHKD,7.75265,7.753,7.75257,7.7532,7.752885,7.7529233333333325,7.7529425,7.752854999999999,809,2020-12-30 04:00:00
34,USDHKD,7.753,7.75266,7.7524,7.753,7.7527,7.7526866666666665,7.75268,7.752765,710,2020-12-30 08:00:00
35,USDHKD,7.75266,7.75275,7.75227,7.75283,7.75255,7.752616666666667,7.75265,7.7526275,688,2020-12-30 12:00:00
36,USDHKD,7.75275,7.75225,7.75197,7.75298,7.7524750000000004,7.752400000000001,7.7523625,7.7524875,735,2020-12-30 16:00:00
37,USDHKD,7.75219,7.7522400000000005,7.75199,7.75248,7.752235000000001,7.7522366666666676,7.752237500000001,7.752225,1085,2020-12-30 20:00:00
38,USDHKD,7.7522400000000005,7.75201,7.75182,7.75275,7.7522850000000005,7.7521933333333335,7.7521474999999995,7.752205,568,2020-12-31 00:00:00
39,USDHKD,7.75202,7.75207,7.75196,7.7523,7.75213,7.752109999999999,7.7520999999999995,7.7520875,794,2020-12-31 04:00:00
40,USDHKD,7.75207,7.75197,7.75103,7.75247,7.7517499999999995,7.751823333333333,7.75186,7.751885,1034,2020-12-31 08:00:00
41,USDHKD,7.75192,7.75345,7.75149,7.7534600000000005,7.7524750000000004,7.752800000000001,7.752962500000001,7.75258,1077,2020-12-31 12:00:00
42,USDHKD,7.75345,7.75362,7.75306,7.75393,7.753495,7.753536666666666,7.753557499999999,7.753515,995,2020-12-31 16:00:00
43,USDHKD,7.75362,7.75212,7.75212,7.75394,7.75303,7.752726666666667,7.752575,7.75295,864,2020-12-31 20:00:00
44,USDHKD,7.75185,7.75301,7.75185,7.75337,7.752610000000001,7.752743333333334,7.75281,7.7525200000000005,623,2021-01-04 00:00:00
45,USDHKD,7.7529,7.75251,7.75245,7.75294,7.752694999999999,7.752633333333333,7.7526025,7.7527,760,2021-01-04 04:00:00
46,USDHKD,7.75251,7.7522,7.752,7.75273,7.752364999999999,7.752309999999999,7.7522825,7.7523599999999995,887,2021-01-04 08:00:00
47,USDHKD,7.7522,7.7531,7.75208,7.7531,7.75259,7.752759999999999,7.752845,7.75262,677,2021-01-04 12:00:00
48,USDHKD,7.7531,7.75389,7.75287,7.75391,7.75339,7.7535566666666655,7.753639999999999,7.753442499999999,895,2021-01-04 16:00:00
49,USDHKD,7.75389,7.75349,7.7532,7.75398,7.75359,7.753556666666667,7.75354,7.753640000000001,731,2021-01-04 20:00:00
50,USDHKD,7.75335,7.7526,7.75245,7.75338,7.752915,7.75281,7.7527575,7.752945,588,2021-01-05 00:00:00
51,USDHKD,7.7526,7.75274,7.75256,7.7528,7.75268,7.7527,7.7527099999999995,7.752675,815,2021-01-05 04:00:00
52,USDHKD,7.75274,7.75274,7.75245,7.75286,7.752655,7.752683333333334,7.7526975,7.7526975,878,2021-01-05 08:00:00
53,USDHKD,7.75274,7.75286,7.75258,7.75294,7.75276,7.752793333333334,7.75281,7.7527800000000004,935,2021-01-05 12:00:00
54,USDHKD,7.75286,7.7532499999999995,7.7528,7.75344,7.75312,7.753163333333333,7.753185,7.7530874999999995,694,2021-01-05 16:00:00
55,USDHKD,7.7532499999999995,7.7532499999999995,7.75318,7.75349,7.753335,7.753306666666667,7.753292500000001,7.753292500000001,695,2021-01-05 20:00:00
56,USDHKD,7.75287,7.75262,7.75207,7.75305,7.75256,7.752579999999999,7.75259,7.7526525,562,2021-01-06 00:00:00
57,USDHKD,7.75262,7.75281,7.7526,7.75315,7.7528749999999995,7.752853333333333,7.7528425,7.752795,597,2021-01-06 04:00:00
58,USDHKD,7.75281,7.75291,7.7526,7.75294,7.75277,7.752816666666667,7.75284,7.752815,756,2021-01-06 08:00:00
59,USDHKD,7.7529,7.7532,7.75289,7.7533,7.753095,7.75313,7.7531475,7.7530725,908,2021-01-06 12:00:00
60,USDHKD,7.7532,7.75342,7.75295,7.75344,7.753195,7.7532700000000006,7.7533075,7.7532525,725,2021-01-06 16:00:00
61,USDHKD,7.75336,7.75327,7.75297,7.75345,7.75321,7.753229999999999,7.75324,7.7532625,816,2021-01-06 20:00:00
62,USDHKD,7.75269,7.75295,7.7524,7.75332,7.75286,7.752890000000001,7.752905,7.752840000000001,794,2021-01-07 00:00:00
63,USDHKD,7.75294,7.75289,7.75274,7.75302,7.75288,7.752883333333333,7.752885,7.7528974999999996,705,2021-01-07 04:00:00
64,USDHKD,7.75289,7.75234,7.75234,7.75302,7.75268,7.752566666666667,7.75251,7.7526475,769,2021-01-07 08:00:00
65,USDHKD,7.75239,7.7532499999999995,7.75217,7.75329,7.75273,7.752903333333333,7.7529900000000005,7.752775,836,2021-01-07 12:00:00
66,USDHKD,7.7532499999999995,7.75361,7.7532,7.75363,7.753415,7.753480000000001,7.753512500000001,7.753422500000001,702,2021-01-07 16:00:00
67,USDHKD,7.75361,7.75367,7.75349,7.75395,7.7537199999999995,7.753703333333333,7.753695,7.753679999999999,748,2021-01-07 20:00:00
68,USDHKD,7.75367,7.75316,7.7526,7.75369,7.753145,7.753150000000001,7.753152500000001,7.75328,711,2021-01-08 00:00:00
69,USDHKD,7.75321,7.75274,7.75262,7.75359,7.753105,7.752983333333333,7.7529224999999995,7.7530399999999995,836,2021-01-08 04:00:00
70,USDHKD,7.75271,7.75288,7.75246,7.75304,7.752750000000001,7.752793333333334,7.752815000000001,7.752772500000001,785,2021-01-08 08:00:00
71,USDHKD,7.75288,7.7535,7.7528,7.75367,7.753235,7.753323333333333,7.7533674999999995,7.7532125,797,2021-01-08 12:00:00
72,USDHKD,7.7535,7.75502,7.7535,7.75742,7.755459999999999,7.7553133333333335,7.755240000000001,7.75486,1261,2021-01-08 16:00:00
73,USDHKD,7.75502,7.75662,7.7548,7.75681,7.7558050000000005,7.756076666666668,7.7562125,7.755812500000001,1183,2021-01-08 20:00:00
74,USDHKD,7.75414,7.75454,7.75357,7.75524,7.754405,7.754450000000001,7.7544725,7.754372500000001,797,2021-01-11 00:00:00
75,USDHKD,7.75454,7.75499,7.75399,7.7554,7.754695,7.754793333333333,7.7548425,7.75473,612,2021-01-11 04:00:00
76,USDHKD,7.75499,7.75411,7.75359,7.75554,7.7545649999999995,7.754413333333333,7.7543375,7.7545575,851,2021-01-11 08:00:00
77,USDHKD,7.75411,7.75542,7.7541,7.75546,7.75478,7.754993333333334,7.7551000000000005,7.7547725000000005,708,2021-01-11 12:00:00
78,USDHKD,7.75542,7.75506,7.75493,7.75575,7.75534,7.755246666666667,7.7552,7.7552900000000005,964,2021-01-11 16:00:00
79,USDHKD,7.75505,7.75571,7.75457,7.75579,7.75518,7.755356666666667,7.755445,7.75528,834,2021-01-11 20:00:00
80,USDHKD,7.75571,7.7546800000000005,7.75452,7.75571,7.755115,7.75497,7.7548975,7.755155,688,2021-01-12 00:00:00
81,USDHKD,7.75473,7.75437,7.75417,7.75473,7.75445,7.754423333333333,7.75441,7.7545,675,2021-01-12 04:00:00
82,USDHKD,7.75437,7.75431,7.75418,7.75456,7.75437,7.75435,7.75434,7.754355,818,2021-01-12 08:00:00
83,USDHKD,7.75431,7.75491,7.75422,7.75544,7.75483,7.754856666666666,7.7548699999999995,7.75472,629,2021-01-12 12:00:00
84,USDHKD,7.75491,7.75491,7.7544,7.7554300000000005,7.7549150000000004,7.7549133333333335,7.7549125,7.7549125,838,2021-01-12 16:00:00
85,USDHKD,7.75491,7.75467,7.75442,7.75541,7.7549150000000004,7.754833333333334,7.754792500000001,7.7548525,817,2021-01-12 20:00:00
86,USDHKD,7.7542,7.75434,7.75402,7.75451,7.754265,7.75429,7.7543025,7.7542675,657,2021-01-13 00:00:00
87,USDHKD,7.75425,7.75383,7.75376,7.75435,7.754054999999999,7.753979999999999,7.7539425,7.7540474999999995,662,2021-01-13 04:00:00
88,USDHKD,7.7538,7.7535,7.7533,7.75393,7.753615,7.753576666666667,7.753557499999999,7.7536325,879,2021-01-13 08:00:00
89,USDHKD,7.7535,7.7542100000000005,7.7534,7.75423,7.7538149999999995,7.753946666666667,7.7540125,7.753835,733,2021-01-13 12:00:00
90,USDHKD,7.7542100000000005,7.7537199999999995,7.75347,7.75424,7.753855,7.753809999999999,7.7537875,7.753909999999999,634,2021-01-13 16:00:00
91,USDHKD,7.7537199999999995,7.75358,7.75317,7.75382,7.753495,7.753523333333334,7.7535375,7.753572500000001,840,2021-01-13 20:00:00
92,USDHKD,7.75324,7.75359,7.75297,7.75373,7.75335,7.753430000000001,7.75347,7.753382500000001,679,2021-01-14 00:00:00
93,USDHKD,7.75359,7.75324,7.75317,7.75374,7.753455,7.753383333333333,7.7533475,7.753435,646,2021-01-14 04:00:00
94,USDHKD,7.75316,7.75349,7.75281,7.7536000000000005,7.753205,7.7533,7.7533475,7.753265000000001,893,2021-01-14 08:00:00
95,USDHKD,7.75349,7.7534600000000005,7.75338,7.75375,7.753565,7.7535300000000005,7.7535125,7.75352,640,2021-01-14 12:00:00
96,USDHKD,7.75351,7.754,7.7534,7.75426,7.753830000000001,7.753886666666666,7.753914999999999,7.753792499999999,692,2021-01-14 16:00:00
97,USDHKD,7.75396,7.7532,7.7531,7.75405,7.753575,7.75345,7.7533875,7.7535775,817,2021-01-14 20:00:00
98,USDHKD,7.7532,7.75314,7.75266,7.75332,7.7529900000000005,7.753040000000001,7.753065000000001,7.753080000000001,630,2021-01-15 00:00:00
99,USDHKD,7.75317,7.75366,7.7529900000000005,7.75369,7.75334,7.753446666666666,7.7535,7.7533775,743,2021-01-15 04:00:00
100,USDHKD,7.75366,7.75435,7.75309,7.7544,7.753745,7.753946666666667,7.7540474999999995,7.753875,824,2021-01-15 08:00:00
101,USDHKD,7.75435,7.75431,7.75383,7.7545,7.754165,7.754213333333333,7.7542375,7.7542475,670,2021-01-15 12:00:00
102,USDHKD,7.75431,7.7537,7.75322,7.75453,7.753875,7.753816666666666,7.7537875,7.75394,830,2021-01-15 16:00:00
103,USDHKD,7.7537199999999995,7.75373,7.7532,7.75396,7.7535799999999995,7.75363,7.753655,7.753652499999999,778,2021-01-15 20:00:00
104,USDHKD,7.75265,7.75375,7.75265,7.7541,7.753375,7.7535,7.7535625,7.7532875,713,2021-01-18 00:00:00
105,USDHKD,7.75375,7.75339,7.75298,7.75387,7.753425,7.7534133333333335,7.7534075,7.7534975,808,2021-01-18 04:00:00
106,USDHKD,7.75339,7.75315,7.753,7.7534,7.7532,7.753183333333332,7.753174999999999,7.753234999999999,839,2021-01-18 08:00:00
107,USDHKD,7.75315,7.75348,7.75315,7.75354,7.7533449999999995,7.75339,7.7534125,7.75333,638,2021-01-18 12:00:00
108,USDHKD,7.7534600000000005,7.75335,7.75309,7.75348,7.753285,7.753306666666667,7.7533175000000005,7.753345,770,2021-01-18 16:00:00
109,USDHKD,7.75335,7.7531,7.7531,7.75339,7.753245,7.753196666666667,7.7531725,7.753235,357,2021-01-18 20:00:00
110,USDHKD,7.75329,7.75301,7.75252,7.75335,7.752935,7.752959999999999,7.752972499999999,7.753042499999999,758,2021-01-19 00:00:00
111,USDHKD,7.75306,7.75246,7.75226,7.75306,7.75266,7.7525933333333334,7.75256,7.75271,843,2021-01-19 04:00:00
112,USDHKD,7.75246,7.75194,7.75188,7.75248,7.75218,7.7520999999999995,7.75206,7.75219,910,2021-01-19 08:00:00
113,USDHKD,7.75194,7.7524,7.7518899999999995,7.75244,7.752165,7.7522433333333325,7.7522825,7.7521675,791,2021-01-19 12:00:00
114,USDHKD,7.7524,7.75215,7.7515,7.75246,7.75198,7.752036666666666,7.752065,7.7521275,913,2021-01-19 16:00:00
115,USDHKD,7.75215,7.75233,7.75201,7.75273,7.75237,7.752356666666667,7.75235,7.752305,802,2021-01-19 20:00:00
116,USDHKD,7.75154,7.75155,7.75154,7.75229,7.751915,7.751793333333334,7.751732500000001,7.75173,865,2021-01-20 00:00:00
117,USDHKD,7.75169,7.75169,7.75155,7.75187,7.75171,7.751703333333334,7.7517000000000005,7.7517000000000005,801,2021-01-20 04:00:00
118,USDHKD,7.75174,7.75149,7.75149,7.75184,7.751665,7.751606666666667,7.751577500000001,7.75164,843,2021-01-20 08:00:00
119,USDHKD,7.75149,7.75149,7.75135,7.75184,7.751595,7.7515600000000004,7.7515425,7.7515425,811,2021-01-20 12:00:00
120,USDHKD,7.75148,7.7514199999999995,7.7514199999999995,7.7516300000000005,7.751525,7.7514899999999995,7.751472499999999,7.7514875,915,2021-01-20 16:00:00
121,USDHKD,7.75141,7.75166,7.7514,7.75178,7.75159,7.751613333333334,7.751625000000001,7.7515625,855,2021-01-20 20:00:00
122,USDHKD,7.75154,7.7515,7.75084,7.75172,7.7512799999999995,7.751353333333333,7.75139,7.7514,655,2021-01-21 00:00:00
123,USDHKD,7.75155,7.7518,7.75148,7.75197,7.751725,7.75175,7.7517625,7.7517,750,2021-01-21 04:00:00
124,USDHKD,7.75183,7.75161,7.75159,7.75183,7.75171,7.751676666666667,7.75166,7.751715000000001,883,2021-01-21 08:00:00
125,USDHKD,7.75161,7.75175,7.75155,7.75178,7.751665,7.751693333333333,7.7517075,7.7516725,664,2021-01-21 12:00:00
126,USDHKD,7.75175,7.7517,7.7515,7.75184,7.75167,7.75168,7.751685,7.751697500000001,825,2021-01-21 16:00:00
127,USDHKD,7.75164,7.75165,7.75146,7.75183,7.751645,7.751646666666666,7.751647499999999,7.751645,769,2021-01-21 20:00:00
128,USDHKD,7.75165,7.75159,7.7510200000000005,7.7517700000000005,7.7513950000000005,7.751460000000001,7.7514925,7.751507500000001,631,2021-01-22 00:00:00
129,USDHKD,7.75159,7.752,7.75159,7.75209,7.75184,7.751893333333332,7.751919999999999,7.7518175,742,2021-01-22 04:00:00
130,USDHKD,7.752,7.75185,7.7517,7.75204,7.75187,7.7518633333333336,7.751860000000001,7.7518975,796,2021-01-22 08:00:00
131,USDHKD,7.75185,7.7523,7.75179,7.75249,7.75214,7.7521933333333335,7.7522199999999994,7.7521075,738,2021-01-22 12:00:00
132,USDHKD,7.75227,7.75217,7.75187,7.75255,7.75221,7.752196666666666,7.75219,7.752215,806,2021-01-22 16:00:00
133,USDHKD,7.75217,7.75186,7.75169,7.75231,7.752,7.751953333333333,7.75193,7.7520074999999995,764,2021-01-22 20:00:00
134,USDHKD,7.7517,7.75179,7.7516,7.75243,7.752015,7.75194,7.7519025,7.75188,589,2021-01-25 00:00:00
135,USDHKD,7.7517700000000005,7.7516,7.75156,7.75182,7.75169,7.75166,7.751645,7.7516875,717,2021-01-25 04:00:00
136,USDHKD,7.75164,7.75125,7.75119,7.75166,7.751425,7.751366666666667,7.7513375,7.751435000000001,900,2021-01-25 08:00:00
137,USDHKD,7.75125,7.75152,7.7512,7.75172,7.75146,7.75148,7.7514899999999995,7.751422499999999,855,2021-01-25 12:00:00
138,USDHKD,7.75151,7.75175,7.75149,7.7519,7.751695,7.751713333333334,7.7517225000000005,7.7516625,924,2021-01-25 16:00:00
139,USDHKD,7.75175,7.75171,7.75159,7.75191,7.7517499999999995,7.751736666666666,7.751729999999999,7.75174,1114,2021-01-25 20:00:00
140,USDHKD,7.75174,7.75119,7.75089,7.75183,7.75136,7.751303333333333,7.751275000000001,7.751412500000001,836,2021-01-26 00:00:00
141,USDHKD,7.75119,7.75119,7.75098,7.75129,7.751135,7.751153333333334,7.7511625,7.7511625,912,2021-01-26 04:00:00
142,USDHKD,7.75114,7.75148,7.75111,7.75158,7.751345,7.75139,7.7514125,7.7513274999999995,1014,2021-01-26 08:00:00
143,USDHKD,7.75148,7.75197,7.75134,7.75205,7.751695,7.751786666666667,7.7518325,7.75171,968,2021-01-26 12:00:00
144,USDHKD,7.75197,7.7523,7.75181,7.75312,7.752465,7.75241,7.7523824999999995,7.7523,945,2021-01-26 16:00:00
145,USDHKD,7.7523,7.752,7.75194,7.75243,7.752185000000001,7.7521233333333335,7.7520925,7.7521675000000005,755,2021-01-26 20:00:00
146,USDHKD,7.752,7.75192,7.75157,7.75235,7.75196,7.751946666666666,7.751939999999999,7.7519599999999995,769,2021-01-27 00:00:00
147,USDHKD,7.75192,7.75185,7.75156,7.75194,7.7517499999999995,7.751783333333333,7.7518,7.7518175,811,2021-01-27 04:00:00
148,USDHKD,7.75188,7.75152,7.75145,7.75188,7.751665,7.751616666666667,7.7515925,7.7516825,1003,2021-01-27 08:00:00
149,USDHKD,7.75151,7.75245,7.75148,7.75245,7.751965,7.752126666666666,7.7522075,7.7519725,788,2021-01-27 12:00:00
150,USDHKD,7.7524,7.75156,7.75155,7.75246,7.7520050000000005,7.751856666666666,7.751782499999999,7.7519925,915,2021-01-27 16:00:00
151,USDHKD,7.75156,7.75209,7.75147,7.7522400000000005,7.751855000000001,7.751933333333334,7.7519725,7.75184,798,2021-01-27 20:00:00
152,USDHKD,7.75154,7.7518,7.7514199999999995,7.75215,7.751785,7.75179,7.7517925,7.751727499999999,890,2021-01-28 00:00:00
153,USDHKD,7.7518,7.7529,7.7517,7.75307,7.752385,7.752556666666667,7.7526425,7.7523675,967,2021-01-28 04:00:00
154,USDHKD,7.7529,7.75277,7.75246,7.75331,7.752885,7.752846666666667,7.7528275,7.75286,1032,2021-01-28 08:00:00
155,USDHKD,7.75277,7.7531099999999995,7.75274,7.75327,7.753005,7.7530399999999995,7.7530575,7.7529725,943,2021-01-28 12:00:00
156,USDHKD,7.75308,7.7528500000000005,7.75279,7.75329,7.75304,7.752976666666666,7.752945,7.7530025,1001,2021-01-28 16:00:00
157,USDHKD,7.7528500000000005,7.7526,7.75215,7.75293,7.75254,7.75256,7.75257,7.752632500000001,702,2021-01-28 20:00:00
158,USDHKD,7.7526,7.7528,7.7523,7.75314,7.75272,7.752746666666667,7.75276,7.75271,781,2021-01-29 00:00:00
159,USDHKD,7.75273,7.75292,7.75226,7.75293,7.7525949999999995,7.752703333333333,7.7527574999999995,7.7527099999999995,832,2021-01-29 04:00:00
160,USDHKD,7.75292,7.75268,7.75249,7.75293,7.75271,7.7527,7.752694999999999,7.752755,767,2021-01-29 08:00:00
161,USDHKD,7.75268,7.75303,7.75254,7.75323,7.752885,7.752933333333334,7.7529575,7.75287,650,2021-01-29 12:00:00
162,USDHKD,7.75303,7.75335,7.75279,7.75392,7.753355,7.753353333333333,7.7533525,7.7532725,775,2021-01-29 16:00:00
163,USDHKD,7.75335,7.75304,7.75283,7.75341,7.75312,7.753093333333333,7.753080000000001,7.7531575,773,2021-01-29 20:00:00
164,USDHKD,7.75144,7.75276,7.75144,7.75335,7.752395,7.752516666666668,7.752577500000001,7.7522475,658,2021-02-01 00:00:00
165,USDHKD,7.7528,7.75306,7.7528,7.75319,7.752995,7.753016666666667,7.7530275,7.752962500000001,799,2021-02-01 04:00:00
166,USDHKD,7.75305,7.75309,7.75268,7.75312,7.7529,7.752963333333334,7.752995,7.752985000000001,905,2021-02-01 08:00:00
167,USDHKD,7.75308,7.7526399999999995,7.7526,7.75323,7.752915,7.752823333333333,7.7527775,7.7528875,794,2021-02-01 12:00:00
168,USDHKD,7.7526399999999995,7.75321,7.7523800000000005,7.75322,7.752800000000001,7.752936666666667,7.753005,7.7528625,788,2021-02-01 16:00:00
169,USDHKD,7.75322,7.75258,7.75256,7.75329,7.752924999999999,7.752809999999999,7.7527525,7.752912499999999,939,2021-02-01 20:00:00
170,USDHKD,7.75258,7.75303,7.7522,7.7532,7.7527,7.75281,7.752865,7.7527525,774,2021-02-02 00:00:00
171,USDHKD,7.75308,7.7529,7.75286,7.75315,7.753005,7.75297,7.7529525,7.7529975,628,2021-02-02 04:00:00
172,USDHKD,7.7529,7.75187,7.75179,7.75297,7.7523800000000005,7.752210000000001,7.752125,7.7523825,1012,2021-02-02 08:00:00
173,USDHKD,7.7518899999999995,7.75168,7.75145,7.75194,7.751695,7.75169,7.7516875,7.75174,885,2021-02-02 12:00:00
174,USDHKD,7.75165,7.7517,7.75129,7.75191,7.7516,7.751633333333333,7.75165,7.751637499999999,857,2021-02-02 16:00:00
175,USDHKD,7.75169,7.75158,7.7514,7.75187,7.751635,7.751616666666667,7.7516075,7.751635,654,2021-02-02 20:00:00
176,USDHKD,7.75158,7.75152,7.751,7.75169,7.751345000000001,7.751403333333333,7.7514325,7.7514475,698,2021-02-03 00:00:00
177,USDHKD,7.7515,7.75124,7.75118,7.75153,7.751355,7.751316666666667,7.7512975,7.7513625,733,2021-02-03 04:00:00
178,USDHKD,7.75126,7.75117,7.75099,7.75126,7.751125,7.7511399999999995,7.7511475,7.75117,793,2021-02-03 08:00:00
179,USDHKD,7.75117,7.75118,7.75112,7.75151,7.751315,7.751270000000001,7.7512475,7.751245000000001,760,2021-02-03 12:00:00
180,USDHKD,7.75118,7.75144,7.75114,7.75179,7.751465,7.751456666666666,7.751452499999999,7.7513875,726,2021-02-03 16:00:00
181,USDHKD,7.75134,7.7511,7.75109,7.75167,7.751379999999999,7.751286666666666,7.75124,7.7513,689,2021-02-03 20:00:00
182,USDHKD,7.75112,7.75148,7.75019,7.7516,7.750895,7.7510900000000005,7.7511875,7.7510975,677,2021-02-04 00:00:00
183,USDHKD,7.75148,7.7519,7.75127,7.75205,7.751659999999999,7.751739999999999,7.751779999999999,7.751675,788,2021-02-04 04:00:00
184,USDHKD,7.7519,7.75262,7.75184,7.7527,7.752269999999999,7.752386666666666,7.752445,7.7522649999999995,984,2021-02-04 08:00:00
185,USDHKD,7.75262,7.75261,7.75255,7.75284,7.752695,7.752666666666666,7.7526525,7.752655,791,2021-02-04 12:00:00
186,USDHKD,7.75261,7.75243,7.75228,7.7528,7.75254,7.752503333333333,7.752485,7.75253,848,2021-02-04 16:00:00
187,USDHKD,7.75243,7.75269,7.75233,7.75284,7.752585,7.75262,7.7526375000000005,7.7525725,662,2021-02-04 20:00:00
188,USDHKD,7.75269,7.75263,7.75183,7.75292,7.752375,7.752459999999999,7.752502499999999,7.7525175,585,2021-02-05 00:00:00
189,USDHKD,7.75263,7.75262,7.75229,7.75276,7.752525,7.752556666666667,7.7525725,7.752575,839,2021-02-05 04:00:00
190,USDHKD,7.75258,7.75262,7.75235,7.75272,7.752535,7.752563333333334,7.7525775,7.7525675,841,2021-02-05 08:00:00
191,USDHKD,7.75262,7.75254,7.75242,7.75295,7.752685,7.752636666666667,7.7526125,7.7526325,715,2021-02-05 12:00:00
192,USDHKD,7.75255,7.7524999999999995,7.75206,7.75292,7.75249,7.752493333333334,7.752495,7.7525075,889,2021-02-05 16:00:00
193,USDHKD,7.7524999999999995,7.75246,7.75187,7.75312,7.752495,7.752483333333333,7.7524774999999995,7.752487499999999,858,2021-02-05 20:00:00
194,USDHKD,7.75159,7.75275,7.75159,7.7528,7.752195,7.75238,7.7524725,7.7521825,539,2021-02-08 00:00:00
195,USDHKD,7.75275,7.75291,7.75257,7.75321,7.752890000000001,7.752896666666667,7.7529,7.75286,822,2021-02-08 04:00:00
196,USDHKD,7.75291,7.75214,7.75209,7.75295,7.7525200000000005,7.752393333333334,7.752330000000001,7.7525225,907,2021-02-08 08:00:00
