,CADJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
403,CADJPY_i,87.031,87.226,86.957,87.237,87.097,87.13999999999999,87.16149999999999,87.11274999999999,4359,2021-03-26 20:00:00
404,CADJPY_i,87.216,86.995,86.96,87.254,87.107,87.06966666666666,87.051,87.10625,4451,2021-03-29 00:00:00
405,CADJPY_i,86.997,86.808,86.787,87.041,86.914,86.87866666666667,86.861,86.90825000000001,4560,2021-03-29 04:00:00
406,CADJPY_i,86.805,86.909,86.616,86.992,86.804,86.839,86.8565,86.8305,7781,2021-03-29 08:00:00
407,CADJPY_i,86.909,87.102,86.909,87.136,87.02250000000001,87.04900000000002,87.06225,87.01400000000001,5893,2021-03-29 12:00:00
408,CADJPY_i,87.101,87.173,86.962,87.174,87.06800000000001,87.10300000000001,87.1205,87.1025,10050,2021-03-29 16:00:00
409,CADJPY_i,87.173,87.201,87.126,87.229,87.17750000000001,87.18533333333335,87.18925000000002,87.18225000000001,5058,2021-03-29 20:00:00
410,CADJPY_i,87.199,87.235,87.094,87.271,87.1825,87.2,87.20875000000001,87.19975000000001,3990,2021-03-30 00:00:00
411,CADJPY_i,87.234,87.304,87.183,87.399,87.291,87.29533333333332,87.29749999999999,87.27999999999999,4558,2021-03-30 04:00:00
412,CADJPY_i,87.305,87.585,87.258,87.595,87.4265,87.47933333333333,87.50574999999999,87.43575,7439,2021-03-30 08:00:00
413,CADJPY_i,87.585,87.356,87.302,87.629,87.4655,87.42900000000002,87.41075000000001,87.468,7715,2021-03-30 12:00:00
414,CADJPY_i,87.353,87.265,87.244,87.419,87.3315,87.30933333333333,87.29825,87.32025,10864,2021-03-30 16:00:00
415,CADJPY_i,87.265,87.332,87.217,87.383,87.3,87.31066666666668,87.316,87.29925,4344,2021-03-30 20:00:00
416,CADJPY_i,87.304,87.718,87.264,87.781,87.52250000000001,87.58766666666668,87.62025000000001,87.51675,5864,2021-03-31 00:00:00
417,CADJPY_i,87.715,87.831,87.594,87.853,87.7235,87.75933333333334,87.77725000000001,87.74825000000001,5937,2021-03-31 04:00:00
418,CADJPY_i,87.83,87.723,87.703,87.852,87.7775,87.75933333333334,87.75025000000001,87.777,6914,2021-03-31 08:00:00
419,CADJPY_i,87.723,87.877,87.688,87.912,87.80000000000001,87.82566666666668,87.83850000000001,87.80000000000001,7061,2021-03-31 12:00:00
420,CADJPY_i,87.877,87.955,87.808,88.224,88.016,87.99566666666668,87.9855,87.96600000000001,12348,2021-03-31 16:00:00
421,CADJPY_i,87.956,88.11,87.952,88.144,88.048,88.06866666666667,88.07900000000001,88.04050000000001,7052,2021-03-31 20:00:00
422,CADJPY_i,88.104,88.196,88.007,88.219,88.113,88.14066666666668,88.15450000000001,88.1315,4935,2021-04-01 00:00:00
423,CADJPY_i,88.193,87.887,87.819,88.206,88.0125,87.97066666666667,87.94975000000001,88.02625,5390,2021-04-01 04:00:00
424,CADJPY_i,87.885,87.98,87.848,88.038,87.943,87.95533333333333,87.9615,87.93775,7962,2021-04-01 08:00:00
425,CADJPY_i,87.981,87.988,87.889,88.089,87.989,87.98866666666667,87.9885,87.98675,7927,2021-04-01 12:00:00
426,CADJPY_i,87.989,87.984,87.876,88.08,87.97800000000001,87.98,87.981,87.98225,10152,2021-04-01 16:00:00
427,CADJPY_i,87.986,88.115,87.972,88.153,88.0625,88.08,88.08875,88.0565,4372,2021-04-01 20:00:00
428,CADJPY_i,88.13,88.244,88.069,88.261,88.16499999999999,88.19133333333332,88.2045,88.17599999999999,3084,2021-04-02 00:00:00
429,CADJPY_i,88.244,88.236,88.231,88.288,88.2595,88.25166666666667,88.24775,88.24975,3410,2021-04-02 04:00:00
430,CADJPY_i,88.236,87.844,87.841,88.241,88.041,87.97533333333332,87.9425,88.0405,2965,2021-04-02 08:00:00
431,CADJPY_i,87.844,88.151,87.841,88.166,88.0035,88.05266666666667,88.07725,88.0005,3737,2021-04-02 12:00:00
432,CADJPY_i,88.153,88.046,87.966,88.204,88.085,88.072,88.0655,88.09225,6944,2021-04-02 16:00:00
433,CADJPY_i,88.046,87.921,87.891,88.075,87.983,87.96233333333333,87.952,87.98325,9086,2021-04-02 20:00:00
434,CADJPY_i,87.913,88.025,87.871,88.084,87.97749999999999,87.99333333333334,88.00125,87.97325000000001,4439,2021-04-05 00:00:00
435,CADJPY_i,88.025,87.923,87.888,88.027,87.95750000000001,87.94600000000001,87.94025,87.96575000000001,3195,2021-04-05 04:00:00
436,CADJPY_i,87.923,88.037,87.859,88.053,87.95599999999999,87.98299999999999,87.9965,87.96799999999999,4624,2021-04-05 08:00:00
437,CADJPY_i,88.038,88.16,87.991,88.163,88.077,88.10466666666666,88.11849999999998,88.088,4837,2021-04-05 12:00:00
438,CADJPY_i,88.161,87.816,87.809,88.178,87.9935,87.93433333333333,87.90475,87.991,9697,2021-04-05 16:00:00
439,CADJPY_i,87.817,87.95,87.803,88.011,87.907,87.92133333333334,87.9285,87.89525,5300,2021-04-05 20:00:00
440,CADJPY_i,87.93,88.009,87.842,88.052,87.947,87.96766666666667,87.97800000000001,87.95825,4633,2021-04-06 00:00:00
441,CADJPY_i,88.008,87.899,87.888,88.077,87.9825,87.95466666666668,87.94075000000001,87.968,4890,2021-04-06 04:00:00
442,CADJPY_i,87.899,87.997,87.849,88.032,87.9405,87.95933333333333,87.96875,87.94425,7244,2021-04-06 08:00:00
443,CADJPY_i,87.997,87.475,87.428,88.036,87.732,87.64633333333332,87.6035,87.734,7512,2021-04-06 12:00:00
444,CADJPY_i,87.475,87.537,87.365,87.584,87.4745,87.49533333333333,87.50575,87.49025,10353,2021-04-06 16:00:00
445,CADJPY_i,87.536,87.302,87.267,87.549,87.408,87.37266666666666,87.355,87.4135,5883,2021-04-06 20:00:00
446,CADJPY_i,87.288,87.25,87.228,87.364,87.29599999999999,87.28066666666666,87.273,87.2825,4821,2021-04-07 00:00:00
447,CADJPY_i,87.249,87.173,87.128,87.278,87.203,87.193,87.188,87.207,6610,2021-04-07 04:00:00
448,CADJPY_i,87.172,87.212,87.005,87.25,87.1275,87.15566666666666,87.16975,87.15975,8344,2021-04-07 08:00:00
449,CADJPY_i,87.21,87.08,87.041,87.248,87.1445,87.12299999999999,87.11224999999999,87.14474999999999,7835,2021-04-07 12:00:00
450,CADJPY_i,87.077,86.976,86.838,87.128,86.983,86.98066666666666,86.9795,87.00475,11447,2021-04-07 16:00:00
451,CADJPY_i,86.977,87.087,86.938,87.103,87.0205,87.04266666666666,87.05375,87.02625,5823,2021-04-07 20:00:00
452,CADJPY_i,87.101,86.973,86.973,87.106,87.0395,87.01733333333334,87.00625000000001,87.03825,4625,2021-04-08 00:00:00
453,CADJPY_i,86.974,86.987,86.893,87.025,86.959,86.96833333333332,86.97299999999998,86.96974999999999,5211,2021-04-08 04:00:00
454,CADJPY_i,86.988,86.74,86.696,87.058,86.87700000000001,86.83133333333335,86.80850000000001,86.8705,7304,2021-04-08 08:00:00
455,CADJPY_i,86.74,86.645,86.572,86.906,86.739,86.70766666666667,86.692,86.71575,7795,2021-04-08 12:00:00
456,CADJPY_i,86.643,86.883,86.487,86.918,86.7025,86.76266666666668,86.79275,86.73275000000001,11109,2021-04-08 16:00:00
457,CADJPY_i,86.883,86.943,86.827,87.007,86.917,86.92566666666666,86.92999999999999,86.91499999999999,5337,2021-04-08 20:00:00
458,CADJPY_i,86.961,87.0,86.807,87.071,86.939,86.95933333333333,86.9695,86.95975,4337,2021-04-09 00:00:00
459,CADJPY_i,87.0,86.974,86.863,87.006,86.9345,86.94766666666668,86.95425,86.96075,4606,2021-04-09 04:00:00
460,CADJPY_i,86.974,87.064,86.741,87.092,86.9165,86.96566666666666,86.99025,86.96775,7659,2021-04-09 08:00:00
461,CADJPY_i,87.063,87.481,87.006,87.55,87.27799999999999,87.34566666666666,87.3795,87.27499999999999,8494,2021-04-09 12:00:00
462,CADJPY_i,87.481,87.452,87.161,87.561,87.361,87.39133333333332,87.4065,87.41375,10786,2021-04-09 16:00:00
463,CADJPY_i,87.454,87.473,87.406,87.522,87.464,87.467,87.4685,87.46375,3578,2021-04-09 20:00:00
464,CADJPY_i,87.413,87.548,87.346,87.576,87.461,87.49000000000001,87.50450000000001,87.47075000000001,3722,2021-04-12 00:00:00
465,CADJPY_i,87.552,87.173,87.153,87.552,87.3525,87.29266666666668,87.26275000000001,87.35750000000002,6578,2021-04-12 04:00:00
466,CADJPY_i,87.173,87.145,87.051,87.244,87.14750000000001,87.14666666666666,87.14625,87.15325,7360,2021-04-12 08:00:00
467,CADJPY_i,87.146,87.156,87.089,87.253,87.17099999999999,87.166,87.1635,87.161,6641,2021-04-12 12:00:00
468,CADJPY_i,87.158,87.17,87.016,87.215,87.1155,87.13366666666667,87.14275,87.13975,8693,2021-04-12 16:00:00
469,CADJPY_i,87.17,87.05,87.014,87.179,87.09649999999999,87.081,87.07325,87.10325,4628,2021-04-12 20:00:00
470,CADJPY_i,87.051,87.107,86.981,87.119,87.05,87.069,87.07849999999999,87.0645,3633,2021-04-13 00:00:00
471,CADJPY_i,87.107,87.181,87.057,87.243,87.15,87.16033333333333,87.1655,87.14699999999999,5151,2021-04-13 04:00:00
472,CADJPY_i,87.18,86.842,86.831,87.192,87.0115,86.955,86.92675,87.01125,7627,2021-04-13 08:00:00
473,CADJPY_i,86.842,86.763,86.554,86.913,86.73349999999999,86.74333333333334,86.74825000000001,86.768,10961,2021-04-13 12:00:00
474,CADJPY_i,86.768,87.027,86.74,87.135,86.9375,86.96733333333333,86.98225,86.91749999999999,10755,2021-04-13 16:00:00
475,CADJPY_i,87.027,86.983,86.947,87.046,86.9965,86.992,86.98975,87.00075,4574,2021-04-13 20:00:00
476,CADJPY_i,86.983,86.729,86.706,87.008,86.857,86.81433333333332,86.79299999999999,86.8565,4246,2021-04-14 00:00:00
477,CADJPY_i,86.727,86.875,86.69,86.876,86.783,86.81366666666668,86.82900000000001,86.792,4886,2021-04-14 04:00:00
478,CADJPY_i,86.872,86.876,86.732,86.911,86.8215,86.83966666666667,86.84875,86.84775,7149,2021-04-14 08:00:00
479,CADJPY_i,86.875,86.626,86.608,86.895,86.7515,86.70966666666668,86.68875,86.751,6693,2021-04-14 12:00:00
480,CADJPY_i,86.625,87.108,86.616,87.143,86.87950000000001,86.95566666666667,86.99375,86.873,11155,2021-04-14 16:00:00
481,CADJPY_i,87.108,86.96,86.917,87.112,87.0145,86.99633333333333,86.98724999999999,87.02425,5080,2021-04-14 20:00:00
482,CADJPY_i,86.964,87.023,86.937,87.054,86.99549999999999,87.00466666666667,87.00925000000001,86.9945,4248,2021-04-15 00:00:00
483,CADJPY_i,87.025,86.895,86.889,87.03,86.95949999999999,86.93799999999999,86.92724999999999,86.95974999999999,5812,2021-04-15 04:00:00
484,CADJPY_i,86.896,87.095,86.878,87.173,87.0255,87.04866666666665,87.06025,87.0105,7229,2021-04-15 08:00:00
485,CADJPY_i,87.095,86.905,86.889,87.117,87.003,86.97033333333333,86.95400000000001,87.0015,7954,2021-04-15 12:00:00
486,CADJPY_i,86.905,86.655,86.584,86.954,86.769,86.731,86.71199999999999,86.77449999999999,11111,2021-04-15 16:00:00
487,CADJPY_i,86.655,86.675,86.61,86.715,86.6625,86.66666666666667,86.66875,86.66375,5393,2021-04-15 20:00:00
488,CADJPY_i,86.709,86.605,86.542,86.714,86.628,86.62033333333333,86.6165,86.6425,4308,2021-04-16 00:00:00
489,CADJPY_i,86.607,86.783,86.602,86.801,86.70150000000001,86.72866666666668,86.74225000000001,86.69825,5199,2021-04-16 04:00:00
490,CADJPY_i,86.782,86.961,86.759,87.033,86.896,86.91766666666666,86.9285,86.88374999999999,6566,2021-04-16 08:00:00
491,CADJPY_i,86.962,87.078,86.909,87.097,87.003,87.028,87.04050000000001,87.0115,8023,2021-04-16 12:00:00
492,CADJPY_i,87.077,86.981,86.898,87.101,86.9995,86.99333333333334,86.99025,87.01425,8481,2021-04-16 16:00:00
493,CADJPY_i,86.98,86.964,86.943,87.016,86.9795,86.97433333333333,86.97175,86.97575,3466,2021-04-16 20:00:00
494,CADJPY_i,86.895,86.825,86.784,86.965,86.87450000000001,86.858,86.84975,86.86725,4212,2021-04-19 00:00:00
495,CADJPY_i,86.825,86.868,86.707,86.882,86.7945,86.819,86.83125,86.8205,5570,2021-04-19 04:00:00
496,CADJPY_i,86.868,86.601,86.538,86.88,86.709,86.673,86.655,86.72175,9634,2021-04-19 08:00:00
497,CADJPY_i,86.602,86.581,86.421,86.7,86.5605,86.56733333333334,86.57075,86.576,8063,2021-04-19 12:00:00
498,CADJPY_i,86.582,86.204,86.168,86.652,86.41,86.34133333333334,86.307,86.4015,11049,2021-04-19 16:00:00
499,CADJPY_i,86.205,86.255,86.171,86.318,86.2445,86.248,86.24975,86.23725,5349,2021-04-19 20:00:00
500,CADJPY_i,86.252,86.376,86.212,86.388,86.30000000000001,86.32533333333333,86.338,86.307,3888,2021-04-20 00:00:00
501,CADJPY_i,86.377,86.569,86.366,86.587,86.4765,86.50733333333334,86.52275,86.47475,5839,2021-04-20 04:00:00
502,CADJPY_i,86.57,86.779,86.548,86.889,86.7185,86.73866666666667,86.74875,86.6965,9520,2021-04-20 08:00:00
503,CADJPY_i,86.778,86.526,86.401,86.791,86.596,86.57266666666668,86.561,86.62400000000001,8686,2021-04-20 12:00:00
504,CADJPY_i,86.529,85.851,85.809,86.578,86.1935,86.07933333333334,86.02225,86.19175,12750,2021-04-20 16:00:00
505,CADJPY_i,85.85,85.684,85.629,85.853,85.741,85.722,85.7125,85.75399999999999,5937,2021-04-20 20:00:00
506,CADJPY_i,85.702,85.706,85.567,85.725,85.64599999999999,85.666,85.676,85.675,4917,2021-04-21 00:00:00
507,CADJPY_i,85.705,85.662,85.552,85.722,85.637,85.64533333333334,85.64950000000002,85.66025,5375,2021-04-21 04:00:00
508,CADJPY_i,85.663,85.875,85.606,86.006,85.806,85.829,85.84049999999999,85.7875,7332,2021-04-21 08:00:00
509,CADJPY_i,85.876,85.585,85.545,85.924,85.7345,85.68466666666666,85.65974999999999,85.73249999999999,7660,2021-04-21 12:00:00
510,CADJPY_i,85.587,86.527,85.409,86.773,86.09100000000001,86.23633333333333,86.309,86.074,14358,2021-04-21 16:00:00
511,CADJPY_i,86.528,86.444,86.424,86.576,86.5,86.48133333333334,86.47200000000001,86.49300000000001,4106,2021-04-21 20:00:00
512,CADJPY_i,86.43,86.422,86.35,86.499,86.4245,86.42366666666665,86.42325,86.42524999999999,3817,2021-04-22 00:00:00
513,CADJPY_i,86.422,86.294,86.241,86.482,86.3615,86.339,86.32775,86.35974999999999,5270,2021-04-22 04:00:00
514,CADJPY_i,86.295,86.369,86.264,86.513,86.3885,86.38199999999999,86.37875,86.36025,7626,2021-04-22 08:00:00
515,CADJPY_i,86.368,86.521,86.326,86.549,86.4375,86.46533333333333,86.47925000000001,86.441,7416,2021-04-22 12:00:00
516,CADJPY_i,86.52,86.67,86.176,86.707,86.44149999999999,86.51766666666667,86.55575,86.51825,11013,2021-04-22 16:00:00
517,CADJPY_i,86.67,86.291,86.291,86.7,86.49549999999999,86.42733333333332,86.39325,86.488,8863,2021-04-22 20:00:00
518,CADJPY_i,86.306,86.323,86.262,86.374,86.318,86.31966666666666,86.3205,86.31625,4787,2021-04-23 00:00:00
519,CADJPY_i,86.323,86.491,86.251,86.521,86.386,86.42099999999999,86.43849999999999,86.39649999999999,4540,2021-04-23 04:00:00
520,CADJPY_i,86.494,86.427,86.354,86.54,86.447,86.44033333333334,86.43700000000001,86.45375000000001,6463,2021-04-23 08:00:00
521,CADJPY_i,86.428,86.037,85.991,86.442,86.2165,86.15666666666668,86.12675000000002,86.2245,6969,2021-04-23 12:00:00
522,CADJPY_i,86.037,86.334,86.034,86.535,86.28450000000001,86.301,86.30925,86.23500000000001,12061,2021-04-23 16:00:00
523,CADJPY_i,86.335,86.439,86.304,86.563,86.43350000000001,86.43533333333335,86.43625,86.41025,3989,2021-04-23 20:00:00
524,CADJPY_i,86.434,86.512,86.329,86.541,86.435,86.46066666666667,86.4735,86.45400000000001,3861,2021-04-26 00:00:00
525,CADJPY_i,86.511,86.464,86.428,86.532,86.47999999999999,86.47466666666666,86.472,86.48374999999999,5333,2021-04-26 04:00:00
526,CADJPY_i,86.465,86.413,86.324,86.542,86.43299999999999,86.42633333333333,86.423,86.436,7626,2021-04-26 08:00:00
527,CADJPY_i,86.414,86.804,86.39,86.973,86.6815,86.72233333333334,86.74275,86.64525,7702,2021-04-26 12:00:00
528,CADJPY_i,86.804,87.096,86.761,87.307,87.03399999999999,87.05466666666666,87.065,86.99199999999999,11331,2021-04-26 16:00:00
529,CADJPY_i,87.096,87.171,87.079,87.227,87.15299999999999,87.15899999999999,87.16199999999999,87.14325,4338,2021-04-26 20:00:00
530,CADJPY_i,87.152,87.214,87.097,87.279,87.18799999999999,87.19666666666666,87.201,87.18549999999999,4278,2021-04-27 00:00:00
531,CADJPY_i,87.214,87.228,87.206,87.351,87.27850000000001,87.26166666666667,87.25325000000001,87.24975,5150,2021-04-27 04:00:00
532,CADJPY_i,87.228,87.246,87.187,87.325,87.256,87.25266666666666,87.25099999999999,87.2465,6236,2021-04-27 08:00:00
533,CADJPY_i,87.246,87.239,87.18,87.367,87.27350000000001,87.26200000000001,87.25625000000002,87.25800000000001,6231,2021-04-27 12:00:00
534,CADJPY_i,87.239,87.52,87.217,87.601,87.40899999999999,87.44599999999998,87.46449999999999,87.39425,10981,2021-04-27 16:00:00
535,CADJPY_i,87.519,87.641,87.504,87.702,87.60300000000001,87.61566666666668,87.62200000000001,87.59150000000001,4262,2021-04-27 20:00:00
536,CADJPY_i,87.62,87.729,87.566,87.745,87.6555,87.68,87.69225,87.665,6750,2021-04-28 00:00:00
537,CADJPY_i,87.728,87.72,87.679,87.749,87.714,87.71600000000001,87.71700000000001,87.71900000000001,4747,2021-04-28 04:00:00
538,CADJPY_i,87.72,87.791,87.701,87.917,87.809,87.803,87.8,87.78225,6933,2021-04-28 08:00:00
539,CADJPY_i,87.789,87.904,87.744,87.946,87.845,87.86466666666666,87.8745,87.84575,6760,2021-04-28 12:00:00
540,CADJPY_i,87.904,88.224,87.8,88.247,88.0235,88.09033333333333,88.12375,88.04375,10006,2021-04-28 16:00:00
541,CADJPY_i,88.224,88.158,88.098,88.26,88.179,88.17200000000001,88.16850000000001,88.185,10467,2021-04-28 20:00:00
542,CADJPY_i,88.152,88.139,88.048,88.234,88.14099999999999,88.14033333333333,88.14,88.14325,3873,2021-04-29 00:00:00
543,CADJPY_i,88.138,88.184,88.135,88.28,88.20750000000001,88.19966666666669,88.19575,88.18425000000002,3892,2021-04-29 04:00:00
544,CADJPY_i,88.183,88.537,88.177,88.555,88.36600000000001,88.423,88.45150000000001,88.363,6451,2021-04-29 08:00:00
545,CADJPY_i,88.537,88.614,88.467,88.734,88.6005,88.605,88.60725,88.588,8706,2021-04-29 12:00:00
546,CADJPY_i,88.612,88.588,88.411,88.841,88.626,88.61333333333334,88.607,88.613,13220,2021-04-29 16:00:00
547,CADJPY_i,88.588,88.647,88.53,88.689,88.6095,88.622,88.62825,88.61349999999999,4780,2021-04-29 20:00:00
548,CADJPY_i,88.653,88.725,88.561,88.806,88.68350000000001,88.69733333333333,88.70425,88.68625,4708,2021-04-30 00:00:00
549,CADJPY_i,88.722,88.614,88.535,88.729,88.632,88.62600000000002,88.62300000000002,88.65,4510,2021-04-30 04:00:00
550,CADJPY_i,88.614,88.702,88.514,88.725,88.61949999999999,88.64699999999999,88.66075,88.63874999999999,6325,2021-04-30 08:00:00
551,CADJPY_i,88.703,88.784,88.555,88.798,88.6765,88.71233333333333,88.73025,88.71000000000001,7491,2021-04-30 12:00:00
552,CADJPY_i,88.782,88.942,88.675,88.997,88.836,88.87133333333333,88.889,88.84899999999999,13796,2021-04-30 16:00:00
553,CADJPY_i,88.942,88.903,88.883,89.031,88.957,88.93900000000001,88.93,88.93975,5792,2021-04-30 20:00:00
554,CADJPY_i,88.845,89.083,88.823,89.131,88.977,89.01233333333334,89.03,88.97050000000002,2774,2021-05-03 00:00:00
555,CADJPY_i,89.083,89.118,89.014,89.129,89.0715,89.08699999999999,89.09474999999999,89.08599999999998,4261,2021-05-03 04:00:00
556,CADJPY_i,89.119,89.125,88.979,89.161,89.07,89.08833333333332,89.0975,89.096,6064,2021-05-03 08:00:00
557,CADJPY_i,89.127,88.905,88.817,89.142,88.9795,88.95466666666668,88.94225,88.99775000000001,6751,2021-05-03 12:00:00
558,CADJPY_i,88.904,88.879,88.63,88.916,88.773,88.80833333333334,88.82600000000001,88.83225,11059,2021-05-03 16:00:00
559,CADJPY_i,88.879,88.804,88.8,88.905,88.85249999999999,88.83633333333334,88.82825,88.84700000000001,4687,2021-05-03 20:00:00
560,CADJPY_i,88.821,88.796,88.754,88.842,88.798,88.79733333333333,88.797,88.80324999999999,4374,2021-05-04 00:00:00
561,CADJPY_i,88.793,88.897,88.767,88.903,88.83500000000001,88.85566666666666,88.866,88.84,3439,2021-05-04 04:00:00
562,CADJPY_i,88.897,88.817,88.749,88.941,88.845,88.83566666666667,88.831,88.851,6232,2021-05-04 08:00:00
563,CADJPY_i,88.817,88.555,88.416,88.886,88.651,88.61899999999999,88.603,88.6685,9803,2021-05-04 12:00:00
564,CADJPY_i,88.553,88.688,88.485,88.835,88.66,88.66933333333333,88.67399999999999,88.64025,15681,2021-05-04 16:00:00
565,CADJPY_i,88.688,88.796,88.665,88.834,88.74950000000001,88.765,88.77275,88.74575,6454,2021-05-04 20:00:00
566,CADJPY_i,88.787,88.935,88.707,88.968,88.8375,88.87,88.88625,88.84925000000001,3431,2021-05-05 00:00:00
567,CADJPY_i,88.936,88.951,88.861,88.994,88.92750000000001,88.93533333333335,88.93925000000002,88.93550000000002,4343,2021-05-05 04:00:00
568,CADJPY_i,88.951,89.015,88.881,89.022,88.95150000000001,88.97266666666667,88.98325,88.96725,7496,2021-05-05 08:00:00
569,CADJPY_i,89.014,89.025,88.967,89.107,89.037,89.03300000000002,89.031,89.02825000000001,6574,2021-05-05 12:00:00
570,CADJPY_i,89.025,89.014,88.889,89.142,89.0155,89.015,89.01475,89.01750000000001,9607,2021-05-05 16:00:00
571,CADJPY_i,89.014,89.013,88.892,89.044,88.96799999999999,88.98299999999999,88.9905,88.99074999999999,4574,2021-05-05 20:00:00
572,CADJPY_i,88.953,89.022,88.888,89.075,88.98150000000001,88.995,89.00175,88.9845,5031,2021-05-06 00:00:00
573,CADJPY_i,89.022,89.129,88.988,89.183,89.0855,89.10000000000001,89.10725000000001,89.0805,7679,2021-05-06 04:00:00
574,CADJPY_i,89.128,89.107,89.062,89.279,89.1705,89.14933333333333,89.13874999999999,89.14399999999999,7526,2021-05-06 08:00:00
575,CADJPY_i,89.108,89.319,89.031,89.321,89.176,89.22366666666666,89.2475,89.19475,9503,2021-05-06 12:00:00
576,CADJPY_i,89.319,89.456,89.281,89.546,89.4135,89.42766666666667,89.43475000000001,89.40050000000001,13280,2021-05-06 16:00:00
577,CADJPY_i,89.459,89.763,89.418,89.817,89.6175,89.66600000000001,89.69025000000002,89.61425000000001,4922,2021-05-06 20:00:00
578,CADJPY_i,89.765,89.732,89.591,89.765,89.678,89.69599999999998,89.70499999999998,89.71324999999999,4551,2021-05-07 00:00:00
579,CADJPY_i,89.733,89.639,89.61,89.821,89.71549999999999,89.69,89.67725,89.70075,4797,2021-05-07 04:00:00
580,CADJPY_i,89.64,89.601,89.532,89.697,89.61449999999999,89.61,89.60775,89.61749999999999,6297,2021-05-07 08:00:00
581,CADJPY_i,89.602,89.18,89.056,89.685,89.37049999999999,89.307,89.27525,89.38075,10228,2021-05-07 12:00:00
582,CADJPY_i,89.184,89.402,89.138,89.49,89.314,89.34333333333332,89.35799999999999,89.30349999999999,15619,2021-05-07 16:00:00
583,CADJPY_i,89.404,89.517,89.373,89.549,89.46100000000001,89.47966666666667,89.489,89.46075,5634,2021-05-07 20:00:00
584,CADJPY_i,89.506,89.669,89.393,89.747,89.57,89.603,89.61949999999999,89.57874999999999,4669,2021-05-10 00:00:00
585,CADJPY_i,89.665,89.782,89.655,89.83,89.7425,89.75566666666667,89.76225,89.733,5031,2021-05-10 04:00:00
586,CADJPY_i,89.782,89.811,89.765,90.071,89.918,89.88233333333335,89.86450000000002,89.85725000000001,8898,2021-05-10 08:00:00
587,CADJPY_i,89.81,89.803,89.679,89.839,89.759,89.77366666666667,89.781,89.78275000000001,7363,2021-05-10 12:00:00
588,CADJPY_i,89.805,89.999,89.656,90.042,89.849,89.899,89.924,89.8755,11361,2021-05-10 16:00:00
589,CADJPY_i,89.999,89.897,89.882,90.098,89.99000000000001,89.959,89.9435,89.969,6294,2021-05-10 20:00:00
590,CADJPY_i,89.861,89.956,89.818,90.024,89.92099999999999,89.93266666666666,89.9385,89.91475,5922,2021-05-11 00:00:00
591,CADJPY_i,89.956,89.908,89.895,90.045,89.97,89.94933333333334,89.93900000000001,89.95100000000001,6295,2021-05-11 04:00:00
592,CADJPY_i,89.908,89.97,89.873,90.042,89.95750000000001,89.96166666666666,89.96375,89.94825,8385,2021-05-11 08:00:00
593,CADJPY_i,89.971,89.667,89.619,90.04,89.8295,89.77533333333334,89.74825000000001,89.82425,8496,2021-05-11 12:00:00
594,CADJPY_i,89.666,89.699,89.344,89.904,89.624,89.649,89.6615,89.65325,15238,2021-05-11 16:00:00
595,CADJPY_i,89.699,89.736,89.684,89.887,89.7855,89.769,89.76075,89.75150000000001,6353,2021-05-11 20:00:00
596,CADJPY_i,89.732,89.815,89.666,89.899,89.7825,89.79333333333334,89.79875,89.77799999999999,3902,2021-05-12 00:00:00
597,CADJPY_i,89.812,89.792,89.687,89.891,89.789,89.79,89.79050000000001,89.7955,6148,2021-05-12 04:00:00
598,CADJPY_i,89.792,89.95,89.769,90.01,89.8895,89.90966666666667,89.91975,89.88024999999999,7702,2021-05-12 08:00:00
599,CADJPY_i,89.95,90.295,89.861,90.412,90.13650000000001,90.18933333333335,90.21575000000001,90.12950000000001,11127,2021-05-12 12:00:00
600,CADJPY_i,90.295,90.482,90.261,90.626,90.4435,90.45633333333335,90.46275,90.41600000000001,20066,2021-05-12 16:00:00
601,CADJPY_i,90.479,90.36,90.318,90.544,90.431,90.40733333333333,90.3955,90.42524999999999,10014,2021-05-12 20:00:00
602,CADJPY_i,90.357,90.451,90.321,90.566,90.4435,90.44599999999998,90.44725,90.42374999999998,4667,2021-05-13 00:00:00
603,CADJPY_i,90.447,90.509,90.37,90.539,90.4545,90.47266666666667,90.48175,90.46625,6453,2021-05-13 04:00:00
604,CADJPY_i,90.509,90.233,90.099,90.528,90.3135,90.28666666666668,90.27325,90.34225,10174,2021-05-13 08:00:00
605,CADJPY_i,90.233,90.309,90.173,90.368,90.2705,90.28333333333335,90.28975,90.27075,10347,2021-05-13 12:00:00
606,CADJPY_i,90.31,89.94,89.918,90.396,90.15700000000001,90.08466666666668,90.0485,90.141,14064,2021-05-13 16:00:00
607,CADJPY_i,89.939,89.967,89.718,90.014,89.866,89.89966666666668,89.9165,89.90950000000001,8692,2021-05-13 20:00:00
608,CADJPY_i,89.971,90.039,89.898,90.071,89.9845,90.00266666666666,90.01174999999999,89.99475,5382,2021-05-14 00:00:00
609,CADJPY_i,90.041,89.964,89.943,90.089,90.01599999999999,89.99866666666667,89.99,90.00925,4796,2021-05-14 04:00:00
610,CADJPY_i,89.964,90.014,89.898,90.088,89.993,90.0,90.0035,89.991,8021,2021-05-14 08:00:00
611,CADJPY_i,90.014,90.316,89.995,90.349,90.172,90.21999999999998,90.244,90.1685,8548,2021-05-14 12:00:00
612,CADJPY_i,90.317,90.288,90.195,90.491,90.34299999999999,90.32466666666666,90.3155,90.32275,10581,2021-05-14 16:00:00
