,NZDUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
37,NZDUSD_i,0.72069,0.71984,0.7197,0.72106,0.72038,0.7202000000000001,0.72011,0.7203225,1757,2020-12-30 20:00:00
38,NZDUSD_i,0.71978,0.72269,0.71949,0.72332,0.721405,0.7218333333333332,0.7220475,0.72132,3566,2020-12-31 00:00:00
39,NZDUSD_i,0.72268,0.7221,0.72081,0.7229,0.7218549999999999,0.7219366666666666,0.7219774999999999,0.7221224999999999,4803,2020-12-31 04:00:00
40,NZDUSD_i,0.72208,0.72183,0.72139,0.7229,0.722145,0.7220400000000001,0.7219875,0.7220500000000001,4640,2020-12-31 08:00:00
41,NZDUSD_i,0.72184,0.72321,0.72161,0.72397,0.72279,0.72293,0.723,0.7226575,4763,2020-12-31 12:00:00
42,NZDUSD_i,0.72322,0.7184,0.71809,0.7234,0.720745,0.7199633333333333,0.7195725,0.7207775,7876,2020-12-31 16:00:00
43,NZDUSD_i,0.71841,0.71875,0.71831,0.71934,0.718825,0.7188,0.7187875,0.7187025,738,2020-12-31 20:00:00
44,NZDUSD_i,0.71892,0.72005,0.71801,0.72013,0.7190700000000001,0.7193966666666668,0.7195600000000001,0.7192775,5661,2021-01-04 00:00:00
45,NZDUSD_i,0.72004,0.71972,0.71836,0.72066,0.71951,0.71958,0.719615,0.719695,5510,2021-01-04 04:00:00
46,NZDUSD_i,0.71974,0.72182,0.71931,0.72284,0.721075,0.7213233333333333,0.7214475,0.7209274999999999,5310,2021-01-04 08:00:00
47,NZDUSD_i,0.7218,0.72117,0.71996,0.72296,0.72146,0.7213633333333332,0.7213149999999999,0.7214725,6875,2021-01-04 12:00:00
48,NZDUSD_i,0.72117,0.71627,0.71519,0.72164,0.718415,0.7177000000000001,0.7173425,0.7185675,16288,2021-01-04 16:00:00
49,NZDUSD_i,0.71627,0.71693,0.71623,0.71819,0.71721,0.7171166666666666,0.71707,0.7169049999999999,5068,2021-01-04 20:00:00
50,NZDUSD_i,0.71686,0.71762,0.71608,0.71803,0.717055,0.7172433333333333,0.7173375000000001,0.7171475,6538,2021-01-05 00:00:00
51,NZDUSD_i,0.71762,0.72163,0.71762,0.7219,0.71976,0.7203833333333334,0.7206950000000001,0.7196925000000001,8251,2021-01-05 04:00:00
52,NZDUSD_i,0.72162,0.72112,0.71992,0.72273,0.721325,0.7212566666666667,0.7212225,0.7213475,8574,2021-01-05 08:00:00
53,NZDUSD_i,0.72111,0.71908,0.71903,0.72169,0.72036,0.7199333333333334,0.71972,0.7202275,7637,2021-01-05 12:00:00
54,NZDUSD_i,0.71908,0.72527,0.71892,0.72541,0.722165,0.7232,0.7237175,0.72217,15162,2021-01-05 16:00:00
55,NZDUSD_i,0.72527,0.72482,0.72477,0.72586,0.7253149999999999,0.7251499999999999,0.7250675,0.7251799999999999,4058,2021-01-05 20:00:00
56,NZDUSD_i,0.72464,0.72503,0.72401,0.72616,0.725085,0.7250666666666666,0.7250574999999999,0.7249599999999999,8375,2021-01-06 00:00:00
57,NZDUSD_i,0.72503,0.72652,0.72345,0.72716,0.7253050000000001,0.72571,0.7259125,0.72554,11913,2021-01-06 04:00:00
58,NZDUSD_i,0.72651,0.73041,0.72633,0.73043,0.72838,0.7290566666666667,0.729395,0.7284200000000001,9613,2021-01-06 08:00:00
59,NZDUSD_i,0.73041,0.72752,0.72713,0.73143,0.72928,0.7286933333333333,0.7283999999999999,0.7291225,9499,2021-01-06 12:00:00
60,NZDUSD_i,0.72751,0.72904,0.72564,0.72921,0.727425,0.7279633333333333,0.7282325,0.72785,18346,2021-01-06 16:00:00
61,NZDUSD_i,0.72905,0.72847,0.72697,0.72988,0.728425,0.72844,0.7284474999999999,0.7285925,8284,2021-01-06 20:00:00
62,NZDUSD_i,0.72847,0.7293,0.72847,0.73045,0.72946,0.7294066666666666,0.7293799999999999,0.7291725,7766,2021-01-07 00:00:00
63,NZDUSD_i,0.72928,0.72777,0.72765,0.72964,0.728645,0.7283533333333333,0.7282075,0.728585,7970,2021-01-07 04:00:00
64,NZDUSD_i,0.72778,0.72559,0.72559,0.72846,0.727025,0.7265466666666667,0.7263075,0.726855,8184,2021-01-07 08:00:00
65,NZDUSD_i,0.72559,0.72421,0.72392,0.72611,0.725015,0.7247466666666668,0.7246125000000001,0.7249575,9054,2021-01-07 12:00:00
66,NZDUSD_i,0.72421,0.72436,0.72237,0.72562,0.7239949999999999,0.7241166666666666,0.7241774999999999,0.72414,15780,2021-01-07 16:00:00
67,NZDUSD_i,0.72433,0.72503,0.7242,0.72647,0.725335,0.7252333333333333,0.7251825,0.7250075,4285,2021-01-07 20:00:00
68,NZDUSD_i,0.72486,0.72481,0.72383,0.72665,0.72524,0.7250966666666666,0.725025,0.7250375,5409,2021-01-08 00:00:00
69,NZDUSD_i,0.72481,0.72602,0.72471,0.72661,0.72566,0.72578,0.72584,0.7255375,7642,2021-01-08 04:00:00
70,NZDUSD_i,0.72602,0.72632,0.72398,0.7273,0.72564,0.7258666666666667,0.72598,0.725905,8586,2021-01-08 08:00:00
71,NZDUSD_i,0.72633,0.72772,0.72503,0.72802,0.726525,0.7269233333333333,0.7271225,0.726775,8674,2021-01-08 12:00:00
72,NZDUSD_i,0.72772,0.72343,0.7228,0.72801,0.7254050000000001,0.7247466666666668,0.7244175,0.7254900000000001,18559,2021-01-08 16:00:00
73,NZDUSD_i,0.72342,0.72375,0.72034,0.72388,0.72211,0.7226566666666666,0.72293,0.7228475,7216,2021-01-08 20:00:00
74,NZDUSD_i,0.72259,0.71909,0.71871,0.72318,0.720945,0.7203266666666667,0.7200175,0.7208924999999999,4806,2021-01-11 00:00:00
75,NZDUSD_i,0.71903,0.71881,0.71807,0.7198,0.718935,0.7188933333333333,0.7188724999999999,0.7189274999999999,6373,2021-01-11 04:00:00
76,NZDUSD_i,0.71881,0.71849,0.71825,0.72017,0.71921,0.71897,0.71885,0.71893,7471,2021-01-11 08:00:00
77,NZDUSD_i,0.71849,0.71644,0.71632,0.71941,0.717865,0.71739,0.7171525,0.717665,7306,2021-01-11 12:00:00
78,NZDUSD_i,0.71646,0.71795,0.71452,0.71871,0.716615,0.71706,0.7172825,0.71691,13599,2021-01-11 16:00:00
79,NZDUSD_i,0.71789,0.71589,0.71581,0.71836,0.717085,0.7166866666666666,0.7164874999999999,0.7169875,3436,2021-01-11 20:00:00
80,NZDUSD_i,0.71563,0.71667,0.71532,0.7176,0.71646,0.71653,0.716565,0.716305,5256,2021-01-12 00:00:00
81,NZDUSD_i,0.71666,0.71743,0.71578,0.71754,0.71666,0.7169166666666666,0.7170449999999999,0.7168525,5122,2021-01-12 04:00:00
82,NZDUSD_i,0.71743,0.71876,0.71675,0.71957,0.71816,0.71836,0.71846,0.7181275,6124,2021-01-12 08:00:00
83,NZDUSD_i,0.71877,0.71654,0.71606,0.71948,0.71777,0.7173599999999999,0.717155,0.7177125,6900,2021-01-12 12:00:00
84,NZDUSD_i,0.71654,0.71902,0.71567,0.71943,0.71755,0.7180399999999999,0.718285,0.717665,11931,2021-01-12 16:00:00
85,NZDUSD_i,0.71901,0.7219,0.71889,0.72312,0.721005,0.7213033333333333,0.7214525,0.72073,4237,2021-01-12 20:00:00
86,NZDUSD_i,0.72142,0.7232,0.72134,0.72387,0.7226049999999999,0.7228033333333332,0.7229024999999999,0.7224575,3107,2021-01-13 00:00:00
87,NZDUSD_i,0.72321,0.72222,0.72195,0.72367,0.72281,0.7226133333333333,0.722515,0.7227625,5003,2021-01-13 04:00:00
88,NZDUSD_i,0.72221,0.71992,0.71951,0.72352,0.721515,0.7209833333333333,0.7207175,0.72129,6034,2021-01-13 08:00:00
89,NZDUSD_i,0.71993,0.71783,0.71732,0.72,0.71866,0.7183833333333333,0.718245,0.7187699999999999,7267,2021-01-13 12:00:00
90,NZDUSD_i,0.71783,0.71926,0.71647,0.71948,0.717975,0.7184033333333334,0.7186175000000001,0.7182600000000001,12600,2021-01-13 16:00:00
91,NZDUSD_i,0.71926,0.71735,0.71735,0.72,0.718675,0.7182333333333334,0.7180125,0.7184900000000001,3589,2021-01-13 20:00:00
92,NZDUSD_i,0.71731,0.7189,0.71721,0.71954,0.718375,0.71855,0.7186375,0.71824,3155,2021-01-14 00:00:00
93,NZDUSD_i,0.7189,0.72046,0.71699,0.72051,0.71875,0.7193200000000001,0.719605,0.719215,5500,2021-01-14 04:00:00
94,NZDUSD_i,0.72046,0.71994,0.71873,0.72057,0.71965,0.7197466666666666,0.719795,0.719925,5743,2021-01-14 08:00:00
95,NZDUSD_i,0.71994,0.71821,0.71811,0.7207,0.7194050000000001,0.7190066666666667,0.7188075,0.7192400000000001,6912,2021-01-14 12:00:00
96,NZDUSD_i,0.71821,0.72307,0.71766,0.72394,0.7208,0.7215566666666667,0.721935,0.72072,11207,2021-01-14 16:00:00
97,NZDUSD_i,0.72307,0.722,0.72167,0.72375,0.72271,0.7224733333333333,0.722355,0.7226225,5073,2021-01-14 20:00:00
98,NZDUSD_i,0.72166,0.72095,0.72077,0.72283,0.7218,0.7215166666666667,0.7213750000000001,0.7215525,4112,2021-01-15 00:00:00
99,NZDUSD_i,0.72095,0.7195,0.71894,0.72117,0.720055,0.7198699999999999,0.7197775,0.72014,4945,2021-01-15 04:00:00
100,NZDUSD_i,0.7195,0.71882,0.71724,0.72017,0.7187049999999999,0.7187433333333333,0.7187625,0.7189325,6327,2021-01-15 08:00:00
101,NZDUSD_i,0.71882,0.71624,0.71623,0.71924,0.717735,0.7172366666666666,0.7169875,0.7176325,6903,2021-01-15 12:00:00
102,NZDUSD_i,0.71624,0.71511,0.71175,0.71649,0.71412,0.7144499999999999,0.714615,0.7148975,13942,2021-01-15 16:00:00
103,NZDUSD_i,0.71511,0.71292,0.71281,0.71517,0.71399,0.7136333333333335,0.7134550000000001,0.7140025000000001,3645,2021-01-15 20:00:00
104,NZDUSD_i,0.71353,0.7126,0.71156,0.7139,0.71273,0.7126866666666666,0.712665,0.7128975,5830,2021-01-18 00:00:00
105,NZDUSD_i,0.71258,0.71243,0.71168,0.71345,0.712565,0.71252,0.7124975,0.712535,6467,2021-01-18 04:00:00
106,NZDUSD_i,0.71243,0.71021,0.70953,0.71264,0.711085,0.7107933333333333,0.7106475,0.7112025,6308,2021-01-18 08:00:00
107,NZDUSD_i,0.71021,0.7113,0.70999,0.71145,0.71072,0.7109133333333334,0.71101,0.7107375,5222,2021-01-18 12:00:00
108,NZDUSD_i,0.71131,0.71071,0.71036,0.71163,0.710995,0.7109,0.7108524999999999,0.7110025,5243,2021-01-18 16:00:00
109,NZDUSD_i,0.71072,0.71076,0.71044,0.71143,0.710935,0.7108766666666666,0.7108475,0.7108375,2076,2021-01-18 20:00:00
110,NZDUSD_i,0.71076,0.71301,0.71036,0.71357,0.711965,0.7123133333333334,0.7124875,0.711925,4202,2021-01-19 00:00:00
111,NZDUSD_i,0.71301,0.71329,0.71272,0.71396,0.7133400000000001,0.7133233333333333,0.7133149999999999,0.713245,5593,2021-01-19 04:00:00
112,NZDUSD_i,0.71329,0.7119,0.71133,0.71372,0.7125250000000001,0.7123166666666667,0.7122125,0.7125600000000001,5463,2021-01-19 08:00:00
113,NZDUSD_i,0.7119,0.71267,0.71147,0.71313,0.7123,0.7124233333333333,0.712485,0.7122925,5550,2021-01-19 12:00:00
114,NZDUSD_i,0.71266,0.71142,0.71014,0.71335,0.7117450000000001,0.7116366666666667,0.7115825,0.7118925,11280,2021-01-19 16:00:00
115,NZDUSD_i,0.71138,0.71142,0.71052,0.71208,0.7113,0.71134,0.71136,0.71135,2581,2021-01-19 20:00:00
116,NZDUSD_i,0.71132,0.71202,0.71106,0.71308,0.71207,0.7120533333333333,0.7120449999999999,0.71187,4251,2021-01-20 00:00:00
117,NZDUSD_i,0.71202,0.71317,0.71196,0.71343,0.7126950000000001,0.7128533333333333,0.7129325,0.712645,5053,2021-01-20 04:00:00
118,NZDUSD_i,0.71317,0.71369,0.71287,0.71478,0.7138249999999999,0.71378,0.7137575,0.7136275,5805,2021-01-20 08:00:00
119,NZDUSD_i,0.71369,0.71394,0.7127,0.71404,0.7133700000000001,0.7135600000000001,0.713655,0.7135925000000001,6021,2021-01-20 12:00:00
120,NZDUSD_i,0.71394,0.71571,0.71337,0.71735,0.71536,0.7154766666666666,0.715535,0.7150925,13087,2021-01-20 16:00:00
121,NZDUSD_i,0.71571,0.71668,0.71564,0.71715,0.716395,0.71649,0.7165375,0.716295,3014,2021-01-20 20:00:00
122,NZDUSD_i,0.71661,0.71946,0.71648,0.71981,0.718145,0.7185833333333335,0.7188025,0.7180900000000001,4466,2021-01-21 00:00:00
123,NZDUSD_i,0.71946,0.72087,0.71936,0.72104,0.7202,0.7204233333333333,0.720535,0.7201825,4523,2021-01-21 04:00:00
124,NZDUSD_i,0.72087,0.72159,0.71926,0.7218,0.72053,0.7208833333333334,0.72106,0.7208800000000001,5545,2021-01-21 08:00:00
125,NZDUSD_i,0.72157,0.72017,0.72014,0.72221,0.721175,0.7208399999999999,0.7206724999999999,0.7210224999999999,7289,2021-01-21 12:00:00
126,NZDUSD_i,0.72018,0.71836,0.71763,0.72103,0.71933,0.7190066666666667,0.7188450000000001,0.7193,12143,2021-01-21 16:00:00
127,NZDUSD_i,0.71839,0.72127,0.71831,0.72203,0.72017,0.7205366666666667,0.72072,0.72,3416,2021-01-21 20:00:00
128,NZDUSD_i,0.72126,0.72039,0.7202,0.72242,0.7213099999999999,0.7210033333333333,0.72085,0.7210675,3743,2021-01-22 00:00:00
129,NZDUSD_i,0.7204,0.71934,0.71899,0.72063,0.7198100000000001,0.7196533333333334,0.719575,0.71984,5982,2021-01-22 04:00:00
130,NZDUSD_i,0.71934,0.71841,0.7177,0.71946,0.71858,0.7185233333333333,0.718495,0.7187275,6486,2021-01-22 08:00:00
131,NZDUSD_i,0.71841,0.71719,0.71658,0.71901,0.717795,0.7175933333333333,0.7174925,0.7177975,6876,2021-01-22 12:00:00
132,NZDUSD_i,0.71719,0.71756,0.7166,0.71932,0.7179599999999999,0.7178266666666667,0.71776,0.7176675,12752,2021-01-22 16:00:00
133,NZDUSD_i,0.71756,0.71798,0.71723,0.71843,0.71783,0.71788,0.7179049999999999,0.7178,2929,2021-01-22 20:00:00
134,NZDUSD_i,0.71731,0.71886,0.717,0.71944,0.71822,0.7184333333333334,0.71854,0.7181525,3438,2021-01-25 00:00:00
135,NZDUSD_i,0.71886,0.72109,0.71873,0.7212,0.719965,0.7203399999999999,0.7205275,0.71997,3329,2021-01-25 04:00:00
136,NZDUSD_i,0.72109,0.72041,0.71969,0.72157,0.7206300000000001,0.7205566666666666,0.72052,0.72069,6164,2021-01-25 08:00:00
137,NZDUSD_i,0.72041,0.72069,0.71971,0.7215,0.7206049999999999,0.7206333333333333,0.7206475000000001,0.7205775000000001,6911,2021-01-25 12:00:00
138,NZDUSD_i,0.72066,0.71932,0.71698,0.72134,0.71916,0.7192133333333333,0.7192399999999999,0.719575,12936,2021-01-25 16:00:00
139,NZDUSD_i,0.71939,0.71963,0.71751,0.72043,0.71897,0.7191899999999999,0.7192999999999999,0.7192399999999999,4297,2021-01-25 20:00:00
140,NZDUSD_i,0.71953,0.71942,0.71832,0.72005,0.719185,0.7192633333333333,0.7193025,0.71933,2266,2021-01-26 00:00:00
141,NZDUSD_i,0.71942,0.71809,0.71768,0.71981,0.718745,0.7185266666666666,0.7184175,0.71875,3211,2021-01-26 04:00:00
142,NZDUSD_i,0.71809,0.71971,0.71663,0.71992,0.718275,0.7187533333333334,0.7189925,0.7185875,6570,2021-01-26 08:00:00
143,NZDUSD_i,0.71971,0.72377,0.71931,0.72421,0.72176,0.72243,0.722765,0.72175,6215,2021-01-26 12:00:00
144,NZDUSD_i,0.72377,0.72342,0.72255,0.72466,0.723605,0.7235433333333333,0.7235125,0.7236,8941,2021-01-26 16:00:00
145,NZDUSD_i,0.72342,0.72323,0.72323,0.72436,0.723795,0.7236066666666666,0.7235125,0.72356,2545,2021-01-26 20:00:00
146,NZDUSD_i,0.72323,0.72288,0.72255,0.72436,0.723455,0.7232633333333333,0.7231675,0.723255,4358,2021-01-27 00:00:00
147,NZDUSD_i,0.72288,0.7231,0.72233,0.72323,0.72278,0.7228866666666667,0.72294,0.722885,6079,2021-01-27 04:00:00
148,NZDUSD_i,0.72309,0.72214,0.72125,0.7235,0.722375,0.7222966666666667,0.7222575,0.722495,6983,2021-01-27 08:00:00
149,NZDUSD_i,0.72213,0.71831,0.71776,0.72361,0.720685,0.7198933333333333,0.7194974999999999,0.7204524999999999,9229,2021-01-27 12:00:00
150,NZDUSD_i,0.71831,0.71902,0.71453,0.71939,0.71696,0.7176466666666667,0.71799,0.7178125,15857,2021-01-27 16:00:00
151,NZDUSD_i,0.71898,0.71543,0.71497,0.71975,0.71736,0.7167166666666667,0.716395,0.7172825,9380,2021-01-27 20:00:00
152,NZDUSD_i,0.71534,0.71473,0.71304,0.7164,0.71472,0.7147233333333333,0.7147249999999999,0.7148774999999999,4863,2021-01-28 00:00:00
153,NZDUSD_i,0.71472,0.71376,0.71289,0.71505,0.71397,0.7139000000000001,0.713865,0.714105,4417,2021-01-28 04:00:00
154,NZDUSD_i,0.71376,0.71133,0.71046,0.71407,0.7122649999999999,0.7119533333333333,0.7117975000000001,0.712405,10721,2021-01-28 08:00:00
155,NZDUSD_i,0.71126,0.71428,0.71051,0.71436,0.7124349999999999,0.71305,0.7133575,0.7126025,10382,2021-01-28 12:00:00
156,NZDUSD_i,0.71429,0.71793,0.71419,0.7181,0.716145,0.71674,0.7170375,0.7161275,14117,2021-01-28 16:00:00
157,NZDUSD_i,0.71793,0.71682,0.71682,0.71945,0.718135,0.7176966666666665,0.7174775,0.7177549999999999,4526,2021-01-28 20:00:00
158,NZDUSD_i,0.71675,0.7166,0.71603,0.71794,0.716985,0.7168566666666667,0.7167925,0.7168300000000001,3316,2021-01-29 00:00:00
159,NZDUSD_i,0.7166,0.7154,0.71498,0.71693,0.7159549999999999,0.71577,0.7156775,0.7159775,4560,2021-01-29 04:00:00
160,NZDUSD_i,0.71541,0.71646,0.71509,0.71772,0.716405,0.7164233333333333,0.7164325,0.71617,11528,2021-01-29 08:00:00
161,NZDUSD_i,0.71645,0.72129,0.71571,0.72176,0.7187349999999999,0.7195866666666667,0.7200124999999999,0.7188025,12591,2021-01-29 12:00:00
162,NZDUSD_i,0.7213,0.71838,0.71816,0.72248,0.7203200000000001,0.7196733333333333,0.7193499999999999,0.72008,17159,2021-01-29 16:00:00
163,NZDUSD_i,0.71837,0.71804,0.71731,0.71935,0.71833,0.7182333333333334,0.7181850000000001,0.7182675000000001,8073,2021-01-29 20:00:00
164,NZDUSD_i,0.71604,0.71851,0.71493,0.71894,0.716935,0.71746,0.7177225,0.717105,5921,2021-02-01 00:00:00
165,NZDUSD_i,0.71854,0.71953,0.71849,0.72019,0.71934,0.7194033333333333,0.719435,0.7191875,5384,2021-02-01 04:00:00
166,NZDUSD_i,0.71953,0.71787,0.71743,0.71996,0.7186950000000001,0.7184200000000001,0.7182825,0.7186975,9667,2021-02-01 08:00:00
167,NZDUSD_i,0.71785,0.71677,0.71655,0.71805,0.7173,0.7171233333333333,0.717035,0.717305,9378,2021-02-01 12:00:00
168,NZDUSD_i,0.71678,0.716,0.71519,0.71803,0.71661,0.7164066666666665,0.716305,0.7164999999999999,12587,2021-02-01 16:00:00
169,NZDUSD_i,0.716,0.71548,0.71517,0.71714,0.716155,0.7159300000000001,0.7158175,0.7159475,4623,2021-02-01 20:00:00
170,NZDUSD_i,0.71549,0.7173,0.71478,0.71738,0.71608,0.7164866666666668,0.71669,0.7162375000000001,3578,2021-02-02 00:00:00
171,NZDUSD_i,0.71731,0.71793,0.7167,0.71798,0.71734,0.7175366666666667,0.717635,0.71748,4512,2021-02-02 04:00:00
172,NZDUSD_i,0.71793,0.71784,0.71632,0.71923,0.717775,0.7177966666666666,0.7178074999999999,0.71783,7493,2021-02-02 08:00:00
173,NZDUSD_i,0.71783,0.71679,0.71534,0.71861,0.7169749999999999,0.7169133333333333,0.7168825,0.7171425,7832,2021-02-02 12:00:00
174,NZDUSD_i,0.71674,0.71484,0.71337,0.71713,0.7152499999999999,0.7151133333333334,0.715045,0.71552,10900,2021-02-02 16:00:00
175,NZDUSD_i,0.71485,0.71901,0.71467,0.71955,0.71711,0.7177433333333334,0.71806,0.71702,3683,2021-02-02 20:00:00
176,NZDUSD_i,0.71892,0.72143,0.71839,0.72148,0.719935,0.7204333333333333,0.7206824999999999,0.7200549999999999,4074,2021-02-03 00:00:00
177,NZDUSD_i,0.72143,0.72168,0.72097,0.72243,0.7217,0.7216933333333334,0.72169,0.7216275000000001,3835,2021-02-03 04:00:00
178,NZDUSD_i,0.72172,0.71933,0.71896,0.72192,0.72044,0.7200700000000001,0.7198850000000001,0.7204825,7044,2021-02-03 08:00:00
179,NZDUSD_i,0.71934,0.72016,0.71907,0.72075,0.71991,0.7199933333333334,0.720035,0.71983,7288,2021-02-03 12:00:00
180,NZDUSD_i,0.72013,0.71981,0.71826,0.72062,0.7194400000000001,0.7195633333333333,0.719625,0.719705,10481,2021-02-03 16:00:00
181,NZDUSD_i,0.7201,0.72065,0.71863,0.72115,0.7198899999999999,0.7201433333333332,0.72027,0.7201325,3608,2021-02-03 20:00:00
182,NZDUSD_i,0.72066,0.72121,0.71902,0.7224,0.72071,0.7208766666666667,0.72096,0.7208225,3396,2021-02-04 00:00:00
183,NZDUSD_i,0.72121,0.71973,0.7189,0.72188,0.72039,0.72017,0.7200599999999999,0.72043,3992,2021-02-04 04:00:00
184,NZDUSD_i,0.71973,0.71984,0.71849,0.72088,0.7196849999999999,0.7197366666666666,0.7197625,0.719735,7437,2021-02-04 08:00:00
185,NZDUSD_i,0.71984,0.71886,0.71699,0.71985,0.7184200000000001,0.7185666666666668,0.7186400000000002,0.7188850000000001,6787,2021-02-04 12:00:00
186,NZDUSD_i,0.71885,0.71494,0.71457,0.71905,0.71681,0.7161866666666666,0.7158749999999999,0.7168524999999999,8066,2021-02-04 16:00:00
187,NZDUSD_i,0.71494,0.71551,0.71475,0.71595,0.7153499999999999,0.7154033333333333,0.71543,0.7152875,2918,2021-02-04 20:00:00
