,XBNUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
29,XBNUSD_i,313.51,320.61,311.03,320.74,315.885,317.46,318.2475,316.47249999999997,206263,2020-12-18 08:00:00
30,XBNUSD_i,320.61,308.46,308.06,321.46,314.76,312.66,311.61,314.64750000000004,234156,2020-12-18 12:00:00
31,XBNUSD_i,308.46,308.66,303.56,310.79,307.175,307.67,307.9175,307.8675,177817,2020-12-18 16:00:00
32,XBNUSD_i,308.66,309.66,304.23,310.38,307.305,308.09,308.4825,308.2325,113060,2020-12-18 20:00:00
33,XBNUSD_i,345.19,370.41,341.58,377.67,359.625,363.22,365.01750000000004,358.71250000000003,459591,2020-12-21 00:00:00
34,XBNUSD_i,369.31,363.27,359.43,374.93,367.18,365.8766666666667,365.225,366.735,254735,2020-12-21 04:00:00
35,XBNUSD_i,363.27,344.78,340.84,369.3,355.07,351.64000000000004,349.925,354.5475,410254,2020-12-21 08:00:00
36,XBNUSD_i,344.78,321.85,305.63,346.89,326.26,324.79,324.055,329.7875,671283,2020-12-21 12:00:00
37,XBNUSD_i,321.85,318.05,312.73,327.8,320.265,319.52666666666664,319.15749999999997,320.10749999999996,354278,2020-12-21 16:00:00
38,XBNUSD_i,318.05,318.94,310.26,323.34,316.79999999999995,317.5133333333333,317.87,317.6475,251152,2020-12-21 20:00:00
39,XBNUSD_i,319.87,307.05,302.38,321.17,311.775,310.2,309.41249999999997,312.61749999999995,209697,2020-12-22 00:00:00
40,XBNUSD_i,307.05,305.78,303.72,316.7,310.21000000000004,308.73333333333335,307.995,308.3125,195555,2020-12-22 04:00:00
41,XBNUSD_i,305.78,310.49,296.53,310.49,303.51,305.83666666666664,307.0,305.8225,266249,2020-12-22 08:00:00
42,XBNUSD_i,310.49,318.05,306.49,319.6,313.045,314.71333333333337,315.5475,313.6575,248221,2020-12-22 12:00:00
43,XBNUSD_i,318.05,312.11,309.5,321.67,315.58500000000004,314.4266666666667,313.8475,315.33250000000004,252755,2020-12-22 16:00:00
44,XBNUSD_i,312.11,306.96,306.96,315.39,311.17499999999995,309.77,309.0675,310.355,187159,2020-12-22 20:00:00
45,XBNUSD_i,314.71,315.66,313.25,324.66,318.95500000000004,317.85666666666674,317.30750000000006,317.07000000000005,218860,2020-12-23 00:00:00
46,XBNUSD_i,315.66,306.04,300.98,319.01,309.995,308.6766666666667,308.0175,310.4225,244924,2020-12-23 04:00:00
47,XBNUSD_i,306.19,304.13,299.49,308.49,303.99,304.0366666666667,304.06,304.575,218753,2020-12-23 08:00:00
48,XBNUSD_i,304.13,292.26,272.71,307.42,290.065,290.7966666666667,291.1625,294.13,510360,2020-12-23 12:00:00
49,XBNUSD_i,292.26,289.65,283.27,296.12,289.695,289.68,289.6725,290.325,315572,2020-12-23 16:00:00
50,XBNUSD_i,289.65,281.93,280.85,293.02,286.935,285.26666666666665,284.4325,286.36249999999995,292348,2020-12-23 20:00:00
51,XBNUSD_i,276.52,280.23,269.12,280.23,274.675,276.5266666666667,277.4525,276.525,284705,2020-12-24 00:00:00
52,XBNUSD_i,280.23,277.1,271.34,281.31,276.325,276.5833333333333,276.7125,277.495,260918,2020-12-24 04:00:00
53,XBNUSD_i,277.1,284.16,271.22,284.16,277.69000000000005,279.84666666666675,280.92500000000007,279.1600000000001,251015,2020-12-24 08:00:00
54,XBNUSD_i,284.16,290.57,275.8,291.04,283.42,285.80333333333334,286.995,285.39250000000004,272404,2020-12-24 12:00:00
55,XBNUSD_i,290.57,285.59,281.82,292.02,286.91999999999996,286.47666666666663,286.25499999999994,287.49999999999994,256101,2020-12-24 16:00:00
56,XBNUSD_i,285.63,285.9,283.79,286.49,285.14,285.3933333333333,285.52,285.4525,46634,2020-12-24 20:00:00
57,XBNUSD_i,342.81,344.73,331.97,351.45,341.71000000000004,342.7166666666667,343.22,342.74,312890,2020-12-28 00:00:00
58,XBNUSD_i,344.73,345.43,337.69,347.03,342.36,343.3833333333334,343.89500000000004,343.72,252316,2020-12-28 04:00:00
59,XBNUSD_i,345.04,359.6,341.68,359.6,350.64,353.6266666666667,355.12,351.48,317435,2020-12-28 08:00:00
60,XBNUSD_i,359.6,364.62,353.58,371.3,362.44,363.1666666666667,363.53,362.275,448564,2020-12-28 12:00:00
61,XBNUSD_i,364.62,364.92,360.33,374.51,367.41999999999996,366.58666666666664,366.17,366.095,338864,2020-12-28 16:00:00
62,XBNUSD_i,365.3,359.47,356.39,367.73,362.06,361.1966666666667,360.76500000000004,362.2225,244301,2020-12-28 20:00:00
63,XBNUSD_i,354.75,352.23,342.84,364.42,353.63,353.16333333333336,352.93,353.56,281979,2020-12-29 00:00:00
64,XBNUSD_i,352.23,342.01,332.09,354.68,343.385,342.9266666666667,342.6975,345.2525,360493,2020-12-29 04:00:00
65,XBNUSD_i,342.01,346.58,337.43,349.74,343.58500000000004,344.5833333333333,345.0825,343.94,275737,2020-12-29 08:00:00
66,XBNUSD_i,346.6,347.03,340.86,353.0,346.93,346.9633333333333,346.97999999999996,346.87249999999995,373954,2020-12-29 12:00:00
67,XBNUSD_i,347.03,342.09,328.29,348.08,338.185,339.4866666666667,340.1375,341.3725,359030,2020-12-29 16:00:00
68,XBNUSD_i,342.09,345.07,339.32,349.61,344.46500000000003,344.6666666666667,344.7675,344.0225,207898,2020-12-29 20:00:00
69,XBNUSD_i,344.66,356.79,343.96,364.72,354.34000000000003,355.1566666666667,355.565,352.5325,219840,2020-12-30 00:00:00
70,XBNUSD_i,356.79,352.79,347.91,359.51,353.71000000000004,353.40333333333336,353.25,354.25,190897,2020-12-30 04:00:00
71,XBNUSD_i,352.79,346.76,339.08,357.77,348.42499999999995,347.86999999999995,347.5925,349.09999999999997,217783,2020-12-30 08:00:00
72,XBNUSD_i,346.76,348.18,343.68,360.51,352.095,350.79,350.13750000000005,349.7825,340800,2020-12-30 12:00:00
73,XBNUSD_i,348.18,349.36,344.96,353.74,349.35,349.3533333333333,349.355,349.06,257764,2020-12-30 16:00:00
74,XBNUSD_i,349.36,355.84,348.23,356.97,352.6,353.68,354.21999999999997,352.6,227564,2020-12-30 20:00:00
75,XBNUSD_i,352.7,349.92,343.58,360.0,351.78999999999996,351.1666666666667,350.855,351.55,248272,2020-12-31 00:00:00
76,XBNUSD_i,349.92,349.53,347.19,357.15,352.16999999999996,351.28999999999996,350.84999999999997,350.9475,211447,2020-12-31 04:00:00
77,XBNUSD_i,349.53,350.76,346.63,356.06,351.345,351.15000000000003,351.0525,350.745,184370,2020-12-31 08:00:00
78,XBNUSD_i,350.77,341.35,332.88,353.98,343.43,342.7366666666667,342.39,344.745,203495,2020-12-31 12:00:00
79,XBNUSD_i,341.35,341.19,335.65,344.44,340.04499999999996,340.4266666666667,340.6175,340.6575,217123,2020-12-31 16:00:00
80,XBNUSD_i,341.19,341.76,339.82,342.82,341.32,341.4666666666667,341.54,341.39750000000004,50360,2020-12-31 20:00:00
81,XBNUSD_i,412.86,420.1,407.05,432.79,419.92,419.98,420.01,418.20000000000005,463109,2021-01-04 00:00:00
82,XBNUSD_i,419.37,438.95,417.12,443.55,430.33500000000004,433.2066666666667,434.64250000000004,429.74750000000006,437455,2021-01-04 04:00:00
83,XBNUSD_i,438.95,403.53,383.31,464.95,424.13,417.2633333333333,413.83,422.685,1148736,2021-01-04 08:00:00
84,XBNUSD_i,403.53,402.09,377.18,410.38,393.78,396.54999999999995,397.93499999999995,398.29499999999996,630676,2021-01-04 12:00:00
85,XBNUSD_i,402.09,393.9,387.32,411.66,399.49,397.6266666666667,396.69500000000005,398.7425,410094,2021-01-04 16:00:00
86,XBNUSD_i,393.9,393.91,391.9,404.04,397.97,396.61666666666673,395.94000000000005,395.9375,305453,2021-01-04 20:00:00
87,XBNUSD_i,396.83,414.79,392.54,423.67,408.105,410.3333333333333,411.4475,406.9575,394836,2021-01-05 00:00:00
88,XBNUSD_i,414.79,390.06,387.96,415.01,401.485,397.6766666666667,395.7725,401.955,460678,2021-01-05 04:00:00
89,XBNUSD_i,390.06,404.07,388.72,409.8,399.26,400.8633333333333,401.66499999999996,398.16249999999997,354218,2021-01-05 08:00:00
90,XBNUSD_i,404.07,403.64,400.71,416.5,408.605,406.95,406.12249999999995,406.22999999999996,321277,2021-01-05 12:00:00
91,XBNUSD_i,403.64,411.29,398.27,412.38,405.325,407.31333333333333,408.3075,406.395,291921,2021-01-05 16:00:00
92,XBNUSD_i,411.29,415.67,407.08,418.54,412.81,413.7633333333333,414.24,413.145,296565,2021-01-05 20:00:00
93,XBNUSD_i,420.68,413.32,409.33,422.26,415.79499999999996,414.96999999999997,414.55749999999995,416.3975,303304,2021-01-06 00:00:00
94,XBNUSD_i,413.48,423.97,411.33,433.86,422.595,423.05333333333334,423.2825,420.66,348963,2021-01-06 04:00:00
95,XBNUSD_i,423.97,424.54,418.44,428.08,423.26,423.68666666666667,423.9,423.7575,301423,2021-01-06 08:00:00
96,XBNUSD_i,424.54,434.04,423.52,441.57,432.54499999999996,433.0433333333333,433.29249999999996,430.91749999999996,375358,2021-01-06 12:00:00
97,XBNUSD_i,434.04,450.96,427.06,457.21,442.135,445.07666666666665,446.5475,442.3175,431639,2021-01-06 16:00:00
98,XBNUSD_i,450.96,446.68,428.29,454.16,441.225,443.04333333333335,443.95250000000004,445.02250000000004,434361,2021-01-06 20:00:00
99,XBNUSD_i,448.05,455.03,445.95,461.98,453.96500000000003,454.32,454.4975,452.7525,262547,2021-01-07 00:00:00
100,XBNUSD_i,455.03,454.31,448.65,466.12,457.385,456.35999999999996,455.84749999999997,456.0275,360861,2021-01-07 04:00:00
101,XBNUSD_i,454.31,449.78,430.98,456.18,443.58000000000004,445.6466666666667,446.68,447.8125,360646,2021-01-07 08:00:00
102,XBNUSD_i,449.78,449.46,436.28,457.28,446.78,447.67333333333335,448.12,448.2,344438,2021-01-07 12:00:00
103,XBNUSD_i,449.46,473.35,444.65,481.9,463.275,466.6333333333334,468.3125,462.34000000000003,477581,2021-01-07 16:00:00
104,XBNUSD_i,472.9,455.49,424.19,477.22,450.70500000000004,452.3,453.0975,457.45000000000005,750180,2021-01-07 20:00:00
105,XBNUSD_i,453.53,437.72,430.74,453.88,442.31,440.78000000000003,440.01500000000004,443.96750000000003,360720,2021-01-08 00:00:00
106,XBNUSD_i,436.84,414.71,401.8,437.71,419.755,418.0733333333333,417.2325,422.765,537975,2021-01-08 04:00:00
107,XBNUSD_i,414.71,432.14,410.9,432.56,421.73,425.2,426.93499999999995,422.5775,379321,2021-01-08 08:00:00
108,XBNUSD_i,432.15,441.91,429.04,452.51,440.775,441.15333333333336,441.34250000000003,438.90250000000003,564538,2021-01-08 12:00:00
109,XBNUSD_i,441.93,435.01,423.85,450.46,437.155,436.44,436.0825,437.8125,465019,2021-01-08 16:00:00
110,XBNUSD_i,435.01,428.91,417.13,440.35,428.74,428.7966666666667,428.82500000000005,430.35,392202,2021-01-08 20:00:00
111,XBNUSD_i,591.63,579.46,569.7,611.02,590.36,586.7266666666667,584.9100000000001,587.9525,740715,2021-01-11 00:00:00
112,XBNUSD_i,579.46,501.87,466.91,583.29,525.1,517.3566666666667,513.485,532.8825,1580203,2021-01-11 04:00:00
113,XBNUSD_i,501.87,507.77,449.66,509.61,479.635,489.0133333333333,493.7025,492.22749999999996,1160617,2021-01-11 08:00:00
114,XBNUSD_i,507.77,459.04,458.38,523.76,491.07,480.3933333333334,475.055,487.2375,1103906,2021-01-11 12:00:00
115,XBNUSD_i,459.04,437.75,393.56,479.85,436.70500000000004,437.05333333333334,437.2275,442.55,1534953,2021-01-11 16:00:00
116,XBNUSD_i,437.75,449.73,416.42,452.14,434.28,439.43,442.005,439.01,857025,2021-01-11 20:00:00
117,XBNUSD_i,460.4,461.43,455.58,482.55,469.065,466.52,465.2475,464.99,675049,2021-01-12 00:00:00
118,XBNUSD_i,461.43,492.47,458.17,492.83,475.5,481.1566666666667,483.985,476.225,663291,2021-01-12 04:00:00
119,XBNUSD_i,492.47,484.11,473.32,508.42,490.87,488.6166666666666,487.49,489.58,676923,2021-01-12 08:00:00
120,XBNUSD_i,484.11,448.49,448.11,485.12,466.615,460.5733333333333,457.5525,466.4575,712336,2021-01-12 12:00:00
121,XBNUSD_i,448.49,468.36,440.58,476.71,458.645,461.8833333333334,463.50250000000005,458.535,570163,2021-01-12 16:00:00
122,XBNUSD_i,468.36,457.25,451.34,472.6,461.97,460.3966666666667,459.61,462.38750000000005,412037,2021-01-12 20:00:00
123,XBNUSD_i,449.79,454.48,432.8,457.08,444.94,448.12000000000006,449.71000000000004,448.5375,473580,2021-01-13 00:00:00
124,XBNUSD_i,454.48,462.88,453.01,483.11,468.06,466.3333333333333,465.47,463.37,691596,2021-01-13 04:00:00
125,XBNUSD_i,462.88,470.52,462.84,481.9,472.37,471.75333333333333,471.445,469.53499999999997,416936,2021-01-13 08:00:00
126,XBNUSD_i,470.52,475.89,467.77,485.65,476.71,476.43666666666667,476.29999999999995,474.9575,458480,2021-01-13 12:00:00
127,XBNUSD_i,475.89,473.42,469.55,480.83,475.19,474.59999999999997,474.305,474.9225,249945,2021-01-13 16:00:00
128,XBNUSD_i,473.42,483.21,471.57,486.41,478.99,480.3966666666667,481.1,478.65250000000003,308260,2021-01-13 20:00:00
129,XBNUSD_i,492.02,489.45,487.88,505.35,496.615,494.2266666666667,493.0325,493.675,371013,2021-01-14 00:00:00
130,XBNUSD_i,489.45,486.86,479.13,493.8,486.46500000000003,486.59666666666664,486.6625,487.31,378686,2021-01-14 04:00:00
131,XBNUSD_i,486.86,494.65,486.3,503.57,494.935,494.84,494.7925,492.845,368267,2021-01-14 08:00:00
132,XBNUSD_i,494.65,514.93,494.15,515.89,505.02,508.32333333333327,509.9749999999999,504.905,422229,2021-01-14 12:00:00
133,XBNUSD_i,514.93,527.99,509.88,536.92,523.4,524.93,525.6949999999999,522.43,617175,2021-01-14 16:00:00
134,XBNUSD_i,527.99,503.76,497.08,532.09,514.585,510.9766666666667,509.1725,515.23,520421,2021-01-14 20:00:00
135,XBNUSD_i,512.12,516.38,511.91,533.81,522.86,520.6999999999999,519.62,518.555,407393,2021-01-15 00:00:00
136,XBNUSD_i,516.38,498.85,498.85,520.19,509.52000000000004,505.96333333333337,504.18500000000006,508.5675,435451,2021-01-15 04:00:00
137,XBNUSD_i,498.85,508.15,493.63,513.66,503.645,505.1466666666667,505.89750000000004,503.5725,444172,2021-01-15 08:00:00
138,XBNUSD_i,508.15,507.1,489.89,511.25,500.57,502.74666666666667,503.83500000000004,504.09749999999997,507585,2021-01-15 12:00:00
139,XBNUSD_i,507.1,476.82,450.15,510.4,480.275,479.1233333333333,478.54749999999996,486.11749999999995,779488,2021-01-15 16:00:00
140,XBNUSD_i,476.82,481.84,466.12,482.17,474.145,476.71,477.99249999999995,476.73749999999995,468053,2021-01-15 20:00:00
141,XBNUSD_i,482.1,487.36,474.54,488.55,481.545,483.48333333333335,484.4525,483.13750000000005,181674,2021-01-18 00:00:00
142,XBNUSD_i,487.37,474.2,467.63,487.97,477.8,476.59999999999997,476.0,479.2925,293402,2021-01-18 04:00:00
143,XBNUSD_i,474.21,482.42,469.92,484.07,476.995,478.80333333333334,479.70750000000004,477.65500000000003,231934,2021-01-18 08:00:00
144,XBNUSD_i,482.42,494.42,471.33,508.03,489.67999999999995,491.26,492.05,489.05,438073,2021-01-18 12:00:00
145,XBNUSD_i,493.95,483.44,479.75,502.61,491.18,488.59999999999997,487.31,489.9375,415350,2021-01-18 16:00:00
146,XBNUSD_i,483.44,490.73,482.64,492.2,487.41999999999996,488.5233333333333,489.075,487.2525,164579,2021-01-18 20:00:00
147,XBNUSD_i,494.32,514.65,494.2,523.45,508.82500000000005,510.7666666666667,511.73750000000007,506.65500000000003,327176,2021-01-19 00:00:00
148,XBNUSD_i,514.93,515.96,511.65,525.59,518.62,517.7333333333333,517.29,517.0325,387735,2021-01-19 04:00:00
149,XBNUSD_i,515.55,523.67,514.11,534.4,524.255,524.06,523.9625,521.9324999999999,369140,2021-01-19 08:00:00
150,XBNUSD_i,523.67,530.97,517.69,533.47,525.58,527.3766666666667,528.2750000000001,526.45,445650,2021-01-19 12:00:00
151,XBNUSD_i,530.97,533.79,520.75,552.04,536.395,535.5266666666666,535.0925,534.3875,616608,2021-01-19 16:00:00
152,XBNUSD_i,533.79,521.85,508.48,533.81,521.145,521.38,521.4975,524.4825,442751,2021-01-19 20:00:00
153,XBNUSD_i,523.64,508.77,500.48,524.34,512.4100000000001,511.1966666666667,510.59000000000003,514.3075,332421,2021-01-20 00:00:00
154,XBNUSD_i,508.77,501.48,490.65,512.07,501.36,501.40000000000003,501.42,503.2425,373848,2021-01-20 04:00:00
155,XBNUSD_i,501.48,490.45,483.56,507.04,495.3,493.68333333333334,492.875,495.6325,333867,2021-01-20 08:00:00
156,XBNUSD_i,489.48,490.27,470.79,492.13,481.46000000000004,484.3966666666667,485.865,485.6675,485494,2021-01-20 12:00:00
157,XBNUSD_i,490.27,487.2,468.58,491.39,479.985,482.39000000000004,483.59250000000003,484.36,453466,2021-01-20 16:00:00
158,XBNUSD_i,487.2,488.87,485.69,496.3,490.995,490.2866666666667,489.9325,489.51500000000004,220911,2021-01-20 20:00:00
159,XBNUSD_i,492.28,486.2,483.85,498.33,491.09000000000003,489.46000000000004,488.64500000000004,490.165,185540,2021-01-21 00:00:00
160,XBNUSD_i,486.2,477.01,470.36,487.01,478.685,478.1266666666667,477.8475,480.14500000000004,298441,2021-01-21 04:00:00
161,XBNUSD_i,477.01,454.51,448.09,481.3,464.695,461.3,459.6025,465.2275,377506,2021-01-21 08:00:00
162,XBNUSD_i,454.11,447.89,432.3,454.58,443.44,444.92333333333335,445.66499999999996,447.22,480169,2021-01-21 12:00:00
163,XBNUSD_i,447.89,438.3,425.85,450.07,437.96000000000004,438.0733333333333,438.13,440.52750000000003,528428,2021-01-21 16:00:00
164,XBNUSD_i,438.3,440.16,431.64,444.5,438.07,438.76666666666665,439.115,438.65,280883,2021-01-21 20:00:00
165,XBNUSD_i,416.06,408.13,389.13,427.09,408.11,408.1166666666666,408.12,410.10249999999996,487598,2021-01-22 00:00:00
166,XBNUSD_i,408.13,421.12,406.26,423.55,414.905,416.97666666666663,418.01249999999993,414.765,322161,2021-01-22 04:00:00
167,XBNUSD_i,421.12,423.15,408.42,426.93,417.675,419.5,420.4125,419.905,312134,2021-01-22 08:00:00
168,XBNUSD_i,423.33,434.17,422.06,436.41,429.235,430.88000000000005,431.70250000000004,428.9925,284831,2021-01-22 12:00:00
169,XBNUSD_i,434.2,440.2,433.75,447.09,440.41999999999996,440.34666666666664,440.31,438.81,285134,2021-01-22 16:00:00
170,XBNUSD_i,440.2,443.93,437.4,449.92,443.65999999999997,443.75,443.795,442.8625,245028,2021-01-22 20:00:00
171,XBNUSD_i,432.53,450.83,432.36,452.74,442.55,445.31,446.69,442.115,213264,2021-01-25 00:00:00
172,XBNUSD_i,450.83,454.29,446.1,455.53,450.815,451.97333333333336,452.5525,451.6875,198953,2021-01-25 04:00:00
173,XBNUSD_i,454.29,443.15,441.82,455.74,448.78,446.90333333333336,445.96500000000003,448.75,216296,2021-01-25 08:00:00
174,XBNUSD_i,443.15,459.28,441.07,463.43,452.25,454.5933333333333,455.765,451.73249999999996,235159,2021-01-25 12:00:00
175,XBNUSD_i,459.28,449.57,443.97,462.71,453.34000000000003,452.0833333333333,451.455,453.8825,303731,2021-01-25 16:00:00
176,XBNUSD_i,449.58,435.63,430.11,450.92,440.515,438.8866666666666,438.0725,441.55999999999995,307542,2021-01-25 20:00:00
177,XBNUSD_i,433.62,436.57,426.43,437.27,431.85,433.42333333333335,434.21,433.47249999999997,169792,2021-01-26 00:00:00
178,XBNUSD_i,436.57,429.4,421.35,437.05,429.20000000000005,429.2666666666667,429.30000000000007,431.09250000000003,216121,2021-01-26 04:00:00
179,XBNUSD_i,429.4,426.95,419.37,431.74,425.555,426.02,426.2525,426.865,195033,2021-01-26 08:00:00
180,XBNUSD_i,426.95,423.05,420.3,434.31,427.305,425.8866666666667,425.1775,426.15250000000003,358834,2021-01-26 12:00:00
181,XBNUSD_i,423.07,428.3,411.89,429.14,420.515,423.10999999999996,424.40749999999997,423.09999999999997,306252,2021-01-26 16:00:00
182,XBNUSD_i,428.3,425.01,423.0,429.13,426.065,425.7133333333333,425.53749999999997,426.35999999999996,135474,2021-01-26 20:00:00
183,XBNUSD_i,427.84,419.05,418.29,430.05,424.17,422.46333333333337,421.61,423.8075,186934,2021-01-27 00:00:00
184,XBNUSD_i,419.05,405.61,403.55,421.49,412.52,410.2166666666667,409.06500000000005,412.425,215261,2021-01-27 04:00:00
185,XBNUSD_i,405.61,395.48,389.99,408.72,399.355,398.06333333333333,397.4175,399.95000000000005,203452,2021-01-27 08:00:00
186,XBNUSD_i,395.49,382.35,382.19,400.87,391.53,388.46999999999997,386.93999999999994,390.22499999999997,290841,2021-01-27 12:00:00
187,XBNUSD_i,382.35,372.85,367.45,385.26,376.355,375.18666666666667,374.60249999999996,376.97749999999996,318224,2021-01-27 16:00:00
188,XBNUSD_i,372.85,380.17,368.62,384.19,376.405,377.66,378.2875,376.4575,264977,2021-01-27 20:00:00
189,XBNUSD_i,379.2,381.46,369.19,381.89,375.53999999999996,377.5133333333333,378.5,377.935,162700,2021-01-28 00:00:00
190,XBNUSD_i,381.48,392.66,381.08,392.66,386.87,388.8,389.76500000000004,386.97,141728,2021-01-28 04:00:00
191,XBNUSD_i,392.66,393.25,384.57,397.52,391.04499999999996,391.78,392.1475,392.0,185272,2021-01-28 08:00:00
192,XBNUSD_i,393.25,395.64,387.25,396.87,392.06,393.25333333333333,393.85,393.2525,176505,2021-01-28 12:00:00
193,XBNUSD_i,395.64,392.43,389.36,399.17,394.265,393.65333333333336,393.3475,394.15,236208,2021-01-28 16:00:00
194,XBNUSD_i,392.45,397.43,389.71,400.05,394.88,395.73,396.15500000000003,394.91,240374,2021-01-28 20:00:00
195,XBNUSD_i,409.38,410.85,403.03,414.83,408.92999999999995,409.57,409.89,409.52250000000004,290255,2021-01-29 00:00:00
196,XBNUSD_i,410.91,410.18,389.21,413.39,401.29999999999995,404.26,405.74,405.9225,343212,2021-01-29 04:00:00
197,XBNUSD_i,410.18,424.03,394.46,428.21,411.335,415.5666666666666,417.68249999999995,414.21999999999997,578017,2021-01-29 08:00:00
198,XBNUSD_i,424.03,427.46,412.53,431.24,421.885,423.74333333333334,424.6725,423.815,559702,2021-01-29 12:00:00
199,XBNUSD_i,427.47,409.52,408.85,434.42,421.635,417.59666666666664,415.5775,420.065,550042,2021-01-29 16:00:00
200,XBNUSD_i,409.52,403.6,398.98,411.38,405.18,404.65333333333336,404.39,405.87,353070,2021-01-29 20:00:00
201,XBNUSD_i,398.29,397.97,388.26,401.81,395.03499999999997,396.0133333333333,396.5025,396.5825,183608,2021-02-01 00:00:00
202,XBNUSD_i,397.98,409.56,396.57,411.74,404.155,405.95666666666665,406.85749999999996,403.9625,226923,2021-02-01 04:00:00
203,XBNUSD_i,409.57,413.36,404.95,417.89,411.41999999999996,412.0666666666666,412.39,411.44249999999994,258322,2021-02-01 08:00:00
204,XBNUSD_i,413.36,411.57,408.22,442.81,425.515,420.8666666666666,418.54249999999996,418.99,467035,2021-02-01 12:00:00
205,XBNUSD_i,411.25,408.09,400.53,412.73,406.63,407.1166666666666,407.35999999999996,408.15,310745,2021-02-01 16:00:00
206,XBNUSD_i,408.11,405.43,402.53,409.19,405.86,405.7166666666667,405.64500000000004,406.31500000000005,212281,2021-02-01 20:00:00
207,XBNUSD_i,410.9,416.69,410.66,420.25,415.45500000000004,415.86666666666673,416.07250000000005,414.625,216330,2021-02-02 00:00:00
208,XBNUSD_i,416.69,415.12,409.46,416.69,413.075,413.75666666666666,414.09749999999997,414.49,203569,2021-02-02 04:00:00
