,USDCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
64,USDCAD_i,1.26797,1.27055,1.26703,1.27057,1.2688000000000001,1.2693833333333335,1.269675,1.26903,12210,2021-01-07 08:00:00
65,USDCAD_i,1.27054,1.27179,1.2699500000000001,1.2732700000000001,1.2716100000000001,1.27167,1.2717,1.2713875,12714,2021-01-07 12:00:00
66,USDCAD_i,1.27179,1.27134,1.2702200000000001,1.2732299999999999,1.271725,1.2715966666666667,1.2715325,1.271645,16368,2021-01-07 16:00:00
67,USDCAD_i,1.27134,1.2689,1.26738,1.27197,1.2696749999999999,1.2694166666666666,1.2692875,1.2698975,9671,2021-01-07 20:00:00
68,USDCAD_i,1.26892,1.2689,1.26757,1.2701,1.2688350000000002,1.2688566666666667,1.2688675,1.2688725,7375,2021-01-08 00:00:00
69,USDCAD_i,1.2689,1.26789,1.26743,1.26905,1.26824,1.2681233333333333,1.268065,1.2683175,8786,2021-01-08 04:00:00
70,USDCAD_i,1.26789,1.26757,1.26719,1.27071,1.26895,1.2684900000000001,1.2682600000000002,1.26834,13122,2021-01-08 08:00:00
71,USDCAD_i,1.26756,1.26767,1.2668599999999999,1.27041,1.268635,1.2683133333333334,1.2681525,1.268125,10639,2021-01-08 12:00:00
72,USDCAD_i,1.26767,1.27069,1.26579,1.27204,1.268915,1.2695066666666668,1.2698025,1.2690475,19920,2021-01-08 16:00:00
73,USDCAD_i,1.27069,1.26929,1.26924,1.27421,1.271725,1.2709133333333333,1.2705075,1.2708575,11822,2021-01-08 20:00:00
74,USDCAD_i,1.27032,1.27454,1.2689599999999999,1.27472,1.27184,1.27274,1.27319,1.272135,4629,2021-01-11 00:00:00
75,USDCAD_i,1.27455,1.27573,1.27402,1.27629,1.2751549999999998,1.2753466666666666,1.2754425,1.2751475,5703,2021-01-11 04:00:00
76,USDCAD_i,1.27573,1.27661,1.27402,1.2767,1.27536,1.2757766666666666,1.275985,1.275765,9337,2021-01-11 08:00:00
77,USDCAD_i,1.27661,1.28331,1.2764,1.28343,1.279915,1.2810466666666667,1.2816125,1.2799375,8425,2021-01-11 12:00:00
78,USDCAD_i,1.28331,1.27663,1.27629,1.28336,1.279825,1.27876,1.2782274999999998,1.2798975,12811,2021-01-11 16:00:00
79,USDCAD_i,1.27663,1.27819,1.27614,1.2786,1.27737,1.2776433333333332,1.27778,1.27739,5433,2021-01-11 20:00:00
80,USDCAD_i,1.27821,1.278,1.27672,1.2790300000000001,1.277875,1.2779166666666668,1.2779375000000002,1.27799,5286,2021-01-12 00:00:00
81,USDCAD_i,1.278,1.27633,1.27602,1.27894,1.27748,1.2770966666666668,1.276905,1.2773225,4344,2021-01-12 04:00:00
82,USDCAD_i,1.27637,1.2738800000000001,1.27315,1.27684,1.274995,1.2746233333333334,1.2744375000000001,1.27506,7883,2021-01-12 08:00:00
83,USDCAD_i,1.2738800000000001,1.27655,1.27382,1.27738,1.2755999999999998,1.2759166666666666,1.276075,1.2754075,8060,2021-01-12 12:00:00
84,USDCAD_i,1.27655,1.2743,1.2738399999999999,1.27773,1.275785,1.27529,1.2750425,1.275605,11630,2021-01-12 16:00:00
85,USDCAD_i,1.2743,1.27078,1.27078,1.27461,1.2726950000000001,1.2720566666666668,1.2717375000000002,1.2726175000000002,7076,2021-01-12 20:00:00
86,USDCAD_i,1.27074,1.2705600000000001,1.27023,1.2717100000000001,1.2709700000000002,1.2708333333333335,1.2707650000000001,1.27081,2771,2021-01-13 00:00:00
87,USDCAD_i,1.2705600000000001,1.27175,1.27029,1.2720799999999999,1.271185,1.2713733333333332,1.2714675,1.2711700000000001,4361,2021-01-13 04:00:00
88,USDCAD_i,1.27175,1.27294,1.27082,1.27332,1.27207,1.27236,1.272505,1.2722075,7140,2021-01-13 08:00:00
89,USDCAD_i,1.27292,1.27225,1.27082,1.27434,1.27258,1.27247,1.272415,1.2725825,8384,2021-01-13 12:00:00
90,USDCAD_i,1.27225,1.26906,1.26885,1.2746,1.271725,1.2708366666666666,1.2703925,1.27119,11710,2021-01-13 16:00:00
91,USDCAD_i,1.26906,1.26933,1.26794,1.27078,1.26936,1.26935,1.269345,1.2692775,6609,2021-01-13 20:00:00
92,USDCAD_i,1.26933,1.26889,1.26837,1.27013,1.26925,1.2691299999999999,1.26907,1.26918,4202,2021-01-14 00:00:00
93,USDCAD_i,1.26889,1.26847,1.26834,1.27066,1.2694999999999999,1.2691566666666665,1.2689849999999998,1.2690899999999998,6750,2021-01-14 04:00:00
94,USDCAD_i,1.26847,1.26673,1.26648,1.2698,1.26814,1.26767,1.2674349999999999,1.26787,7670,2021-01-14 08:00:00
95,USDCAD_i,1.26676,1.27026,1.26672,1.27031,1.268515,1.2690966666666668,1.2693875000000001,1.2685125,7717,2021-01-14 12:00:00
96,USDCAD_i,1.27024,1.2628300000000001,1.26235,1.27024,1.266295,1.26514,1.2645625,1.266415,10807,2021-01-14 16:00:00
97,USDCAD_i,1.26284,1.2637,1.26258,1.2643900000000001,1.2634850000000002,1.2635566666666669,1.2635925000000001,1.2633775,7584,2021-01-14 20:00:00
98,USDCAD_i,1.26361,1.26481,1.26277,1.2650000000000001,1.2638850000000001,1.2641933333333333,1.2643475,1.2640475,6072,2021-01-15 00:00:00
99,USDCAD_i,1.26481,1.26603,1.2641200000000001,1.2662900000000001,1.2652050000000001,1.2654800000000002,1.2656175,1.2653125,4939,2021-01-15 04:00:00
100,USDCAD_i,1.26606,1.26902,1.26569,1.26973,1.2677100000000001,1.2681466666666668,1.2683650000000002,1.2676250000000002,8409,2021-01-15 08:00:00
101,USDCAD_i,1.26906,1.27225,1.26833,1.27241,1.27037,1.2709966666666668,1.2713100000000002,1.2705125000000002,9492,2021-01-15 12:00:00
102,USDCAD_i,1.2723,1.27123,1.2702,1.2763499999999999,1.273275,1.2725933333333332,1.2722525,1.27252,15862,2021-01-15 16:00:00
103,USDCAD_i,1.27123,1.27398,1.2711299999999999,1.27434,1.272735,1.27315,1.2733575,1.27267,6641,2021-01-15 20:00:00
104,USDCAD_i,1.27287,1.27646,1.2725,1.27748,1.2749899999999998,1.27548,1.275725,1.2748275,6338,2021-01-18 00:00:00
105,USDCAD_i,1.27647,1.27722,1.27569,1.27833,1.27701,1.27708,1.277115,1.2769275,4929,2021-01-18 04:00:00
106,USDCAD_i,1.27722,1.2791000000000001,1.27709,1.27984,1.2784650000000002,1.278676666666667,1.2787825000000002,1.2783125000000002,7796,2021-01-18 08:00:00
107,USDCAD_i,1.27907,1.27641,1.27633,1.27915,1.27774,1.2772966666666667,1.2770750000000002,1.27774,6643,2021-01-18 12:00:00
108,USDCAD_i,1.2764,1.27577,1.27548,1.27756,1.27652,1.27627,1.276145,1.2763025000000001,5215,2021-01-18 16:00:00
109,USDCAD_i,1.27577,1.27516,1.27398,1.27633,1.2751549999999998,1.2751566666666665,1.2751575,1.27531,14681,2021-01-18 20:00:00
110,USDCAD_i,1.27522,1.27299,1.2724199999999999,1.27552,1.2739699999999998,1.2736433333333332,1.27348,1.2740375,3634,2021-01-19 00:00:00
111,USDCAD_i,1.27299,1.27271,1.27179,1.27322,1.272505,1.2725733333333333,1.2726075,1.2726775,3393,2021-01-19 04:00:00
112,USDCAD_i,1.27271,1.27335,1.27223,1.27441,1.27332,1.2733299999999999,1.2733349999999999,1.273175,6715,2021-01-19 08:00:00
113,USDCAD_i,1.2733400000000001,1.27321,1.27189,1.27346,1.272675,1.2728533333333332,1.2729424999999999,1.272975,6740,2021-01-19 12:00:00
114,USDCAD_i,1.27317,1.27313,1.27142,1.27633,1.2738749999999999,1.2736266666666667,1.2735025,1.2735124999999998,11945,2021-01-19 16:00:00
115,USDCAD_i,1.27313,1.27314,1.27274,1.27445,1.273595,1.2734433333333335,1.2733675,1.273365,4465,2021-01-19 20:00:00
116,USDCAD_i,1.27317,1.27207,1.27182,1.27404,1.2729300000000001,1.2726433333333336,1.2725000000000002,1.2727750000000002,5013,2021-01-20 00:00:00
117,USDCAD_i,1.2720500000000001,1.2705600000000001,1.27046,1.27217,1.271315,1.2710633333333334,1.2709375,1.2713100000000002,3646,2021-01-20 04:00:00
118,USDCAD_i,1.2705600000000001,1.26947,1.2689300000000001,1.2708,1.269865,1.2697333333333334,1.2696675000000002,1.26994,7510,2021-01-20 08:00:00
119,USDCAD_i,1.26947,1.2695400000000001,1.26901,1.27156,1.2702849999999999,1.2700366666666667,1.2699125,1.269895,7377,2021-01-20 12:00:00
120,USDCAD_i,1.2695400000000001,1.26505,1.26052,1.2701799999999999,1.26535,1.26525,1.2652,1.2663225,16588,2021-01-20 16:00:00
121,USDCAD_i,1.26504,1.26298,1.26276,1.26505,1.263905,1.2635966666666667,1.2634425,1.2639575,4367,2021-01-20 20:00:00
122,USDCAD_i,1.26287,1.26202,1.26111,1.26372,1.2624149999999998,1.2622833333333332,1.2622174999999998,1.2624299999999997,4011,2021-01-21 00:00:00
123,USDCAD_i,1.26201,1.26133,1.26114,1.26223,1.261685,1.2615666666666667,1.2615075,1.2616775,3995,2021-01-21 04:00:00
124,USDCAD_i,1.26133,1.26153,1.26092,1.2635100000000001,1.262215,1.2619866666666668,1.2618725,1.2618225,6880,2021-01-21 08:00:00
125,USDCAD_i,1.26156,1.2615,1.2588300000000001,1.26315,1.26099,1.26116,1.261245,1.26126,10360,2021-01-21 12:00:00
126,USDCAD_i,1.2615,1.2641200000000001,1.2604600000000001,1.26465,1.262555,1.2630766666666668,1.2633375,1.2626825000000002,14483,2021-01-21 16:00:00
127,USDCAD_i,1.26403,1.26343,1.26236,1.26446,1.26341,1.2634166666666666,1.26342,1.26357,5460,2021-01-21 20:00:00
128,USDCAD_i,1.26343,1.2658,1.2631299999999999,1.26604,1.2645849999999998,1.2649899999999998,1.2651925,1.2646,4409,2021-01-22 00:00:00
129,USDCAD_i,1.2658,1.26714,1.2656399999999999,1.26731,1.2664749999999998,1.2666966666666666,1.2668074999999999,1.2664725,4230,2021-01-22 04:00:00
130,USDCAD_i,1.26715,1.26963,1.26714,1.27006,1.2686,1.2689433333333333,1.269115,1.268495,8878,2021-01-22 08:00:00
131,USDCAD_i,1.26962,1.2697,1.26894,1.27153,1.270235,1.2700566666666668,1.2699675000000001,1.2699475,8909,2021-01-22 12:00:00
132,USDCAD_i,1.26969,1.27283,1.26811,1.27316,1.270635,1.2713666666666665,1.2717325,1.2709475,13919,2021-01-22 16:00:00
133,USDCAD_i,1.27281,1.27328,1.2717100000000001,1.27397,1.27284,1.2729866666666665,1.2730599999999999,1.2729424999999999,5754,2021-01-22 20:00:00
134,USDCAD_i,1.27159,1.2721,1.27109,1.27321,1.27215,1.2721333333333333,1.272125,1.2719975,4417,2021-01-25 00:00:00
135,USDCAD_i,1.27207,1.26922,1.26922,1.27209,1.270655,1.2701766666666667,1.2699375,1.27065,3174,2021-01-25 04:00:00
136,USDCAD_i,1.26922,1.27133,1.26865,1.2717,1.270175,1.27056,1.2707525,1.270225,8501,2021-01-25 08:00:00
137,USDCAD_i,1.27133,1.27175,1.26936,1.27282,1.27109,1.27131,1.27142,1.271315,8718,2021-01-25 12:00:00
138,USDCAD_i,1.2717399999999999,1.27402,1.27103,1.27782,1.274425,1.27429,1.2742225,1.2736524999999999,15393,2021-01-25 16:00:00
139,USDCAD_i,1.27401,1.27365,1.27301,1.27541,1.27421,1.2740233333333333,1.27393,1.2740200000000002,6972,2021-01-25 20:00:00
140,USDCAD_i,1.27365,1.274,1.27283,1.27514,1.273985,1.27399,1.2739924999999999,1.273905,3300,2021-01-26 00:00:00
141,USDCAD_i,1.274,1.27631,1.2737,1.27679,1.275245,1.2756,1.2757775,1.2752,3500,2021-01-26 04:00:00
142,USDCAD_i,1.27636,1.27469,1.2742,1.27814,1.27617,1.2756766666666668,1.27543,1.2758475,9803,2021-01-26 08:00:00
143,USDCAD_i,1.27468,1.2707600000000001,1.27047,1.27555,1.27301,1.27226,1.2718850000000002,1.272865,9319,2021-01-26 12:00:00
144,USDCAD_i,1.27075,1.26976,1.26949,1.27151,1.2705,1.2702533333333335,1.27013,1.2703775,10141,2021-01-26 16:00:00
145,USDCAD_i,1.26976,1.26887,1.26887,1.2699799999999999,1.269425,1.26924,1.2691474999999999,1.2693699999999999,4317,2021-01-26 20:00:00
146,USDCAD_i,1.26887,1.27064,1.26841,1.27075,1.26958,1.2699333333333334,1.27011,1.2696675,4814,2021-01-27 00:00:00
147,USDCAD_i,1.27064,1.27125,1.27063,1.27241,1.27152,1.2714299999999998,1.271385,1.2712325,4168,2021-01-27 04:00:00
148,USDCAD_i,1.27125,1.2726,1.27088,1.2733400000000001,1.27211,1.2722733333333334,1.272355,1.2720175,8367,2021-01-27 08:00:00
149,USDCAD_i,1.27261,1.27645,1.27124,1.27685,1.274045,1.2748466666666667,1.2752475,1.2742875,11376,2021-01-27 12:00:00
150,USDCAD_i,1.27645,1.27573,1.2756,1.28217,1.278885,1.2778333333333334,1.2773075,1.2774874999999999,21715,2021-01-27 16:00:00
151,USDCAD_i,1.27566,1.27975,1.2748300000000001,1.28119,1.27801,1.2785900000000001,1.27888,1.2778575,16855,2021-01-27 20:00:00
152,USDCAD_i,1.2797399999999999,1.28111,1.27893,1.28323,1.28108,1.28109,1.281095,1.2807525,8396,2021-01-28 00:00:00
153,USDCAD_i,1.28111,1.28243,1.28051,1.28349,1.282,1.2821433333333332,1.2822149999999999,1.281885,7823,2021-01-28 04:00:00
154,USDCAD_i,1.28243,1.28625,1.28243,1.28803,1.2852299999999999,1.2855699999999999,1.2857399999999999,1.2847849999999998,15246,2021-01-28 08:00:00
155,USDCAD_i,1.28625,1.28305,1.28293,1.28743,1.28518,1.28447,1.2841150000000001,1.284915,13571,2021-01-28 12:00:00
156,USDCAD_i,1.28305,1.28034,1.27881,1.2838,1.2813050000000001,1.2809833333333334,1.2808225,1.2815,19373,2021-01-28 16:00:00
157,USDCAD_i,1.28034,1.28274,1.27871,1.2831299999999999,1.28092,1.2815266666666667,1.28183,1.28123,10005,2021-01-28 20:00:00
158,USDCAD_i,1.28273,1.28416,1.28113,1.28422,1.282675,1.28317,1.2834175,1.2830599999999999,6486,2021-01-29 00:00:00
159,USDCAD_i,1.28417,1.2867600000000001,1.28378,1.28738,1.28558,1.2859733333333334,1.28617,1.2855225,7977,2021-01-29 04:00:00
160,USDCAD_i,1.28677,1.28498,1.28365,1.28729,1.2854700000000001,1.2853066666666668,1.285225,1.2856725,14755,2021-01-29 08:00:00
161,USDCAD_i,1.28497,1.27661,1.27527,1.28582,1.280545,1.2792333333333332,1.2785775,1.2806674999999998,16319,2021-01-29 12:00:00
162,USDCAD_i,1.27658,1.28015,1.27368,1.28018,1.2769300000000001,1.2780033333333334,1.27854,1.2776475,23535,2021-01-29 16:00:00
163,USDCAD_i,1.28022,1.27802,1.2777,1.28195,1.279825,1.2792233333333334,1.2789225,1.2794725,15831,2021-01-29 20:00:00
164,USDCAD_i,1.27858,1.27867,1.27756,1.28182,1.27969,1.27935,1.27918,1.2791575,8915,2021-02-01 00:00:00
165,USDCAD_i,1.27868,1.27647,1.27615,1.27877,1.27746,1.2771299999999999,1.276965,1.2775175,7249,2021-02-01 04:00:00
166,USDCAD_i,1.27647,1.27901,1.27606,1.28037,1.2782149999999999,1.2784799999999998,1.2786125,1.2779775,12905,2021-02-01 08:00:00
167,USDCAD_i,1.27901,1.2816,1.27892,1.28171,1.2803149999999999,1.2807433333333333,1.2809575,1.28031,12680,2021-02-01 12:00:00
168,USDCAD_i,1.28162,1.2828,1.27894,1.28422,1.28158,1.2819866666666666,1.28219,1.281895,18887,2021-02-01 16:00:00
169,USDCAD_i,1.2828,1.28497,1.28153,1.28637,1.28395,1.28429,1.28446,1.2839174999999998,10014,2021-02-01 20:00:00
170,USDCAD_i,1.28498,1.28272,1.28258,1.28574,1.28416,1.2836800000000002,1.2834400000000001,1.284005,5533,2021-02-02 00:00:00
171,USDCAD_i,1.28271,1.28236,1.28216,1.28351,1.282835,1.2826766666666665,1.2825974999999998,1.2826849999999999,6311,2021-02-02 04:00:00
172,USDCAD_i,1.28236,1.27914,1.27806,1.2834400000000001,1.28075,1.2802133333333334,1.279945,1.28075,10811,2021-02-02 08:00:00
173,USDCAD_i,1.2791299999999999,1.28176,1.27837,1.28233,1.2803499999999999,1.28082,1.281055,1.2803974999999999,11514,2021-02-02 12:00:00
174,USDCAD_i,1.2818100000000001,1.28142,1.28104,1.28692,1.2839800000000001,1.2831266666666667,1.2827,1.2827975,17078,2021-02-02 16:00:00
175,USDCAD_i,1.28142,1.27795,1.27792,1.28174,1.27983,1.2792033333333332,1.2788899999999999,1.2797574999999999,7488,2021-02-02 20:00:00
176,USDCAD_i,1.27795,1.2765,1.2764,1.27874,1.2775699999999999,1.2772133333333333,1.277035,1.2773975,4968,2021-02-03 00:00:00
177,USDCAD_i,1.2765,1.27806,1.27625,1.27813,1.27719,1.27748,1.277625,1.2772350000000001,5220,2021-02-03 04:00:00
178,USDCAD_i,1.27806,1.27932,1.27656,1.2793700000000001,1.277965,1.2784166666666668,1.2786425000000001,1.2783275,10146,2021-02-03 08:00:00
179,USDCAD_i,1.2793,1.27969,1.27821,1.28019,1.2792,1.2793633333333332,1.279445,1.2793475,8939,2021-02-03 12:00:00
180,USDCAD_i,1.2797,1.27707,1.27641,1.28104,1.2787250000000001,1.2781733333333334,1.2778975000000001,1.278555,15846,2021-02-03 16:00:00
181,USDCAD_i,1.27707,1.2783,1.27702,1.27869,1.2778550000000002,1.2780033333333334,1.2780775,1.27777,8154,2021-02-03 20:00:00
182,USDCAD_i,1.27831,1.27841,1.27763,1.27904,1.278335,1.27836,1.2783725000000001,1.2783475,3759,2021-02-04 00:00:00
183,USDCAD_i,1.27841,1.28,1.27786,1.28048,1.2791700000000001,1.2794466666666668,1.2795850000000002,1.2791875000000001,6130,2021-02-04 04:00:00
184,USDCAD_i,1.28,1.28026,1.2776399999999999,1.28074,1.2791899999999998,1.2795466666666666,1.279725,1.27966,10284,2021-02-04 08:00:00
185,USDCAD_i,1.28026,1.28128,1.2794699999999999,1.2824,1.280935,1.2810499999999998,1.2811074999999998,1.2808525,9237,2021-02-04 12:00:00
