,RUBRUR,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
248,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-19 00:00:00
249,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-19 04:00:00
250,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-19 08:00:00
251,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-19 12:00:00
252,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-19 16:00:00
253,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,2021-02-19 20:00:00
254,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-22 00:00:00
255,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-22 04:00:00
256,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-22 08:00:00
257,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-22 12:00:00
258,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-22 16:00:00
259,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-22 20:00:00
260,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-23 00:00:00
261,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-23 04:00:00
262,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-23 08:00:00
263,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-23 12:00:00
264,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-23 16:00:00
265,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-23 20:00:00
266,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-24 00:00:00
267,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-24 04:00:00
268,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-24 08:00:00
269,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-24 12:00:00
270,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-24 16:00:00
271,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-24 20:00:00
272,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-25 00:00:00
273,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-25 04:00:00
274,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-25 08:00:00
275,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-25 12:00:00
276,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-25 16:00:00
277,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-25 20:00:00
278,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-26 00:00:00
279,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-26 04:00:00
280,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-26 08:00:00
281,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-26 12:00:00
282,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-02-26 16:00:00
283,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,2021-02-26 20:00:00
284,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-01 00:00:00
285,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-01 04:00:00
286,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-01 08:00:00
287,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-01 12:00:00
288,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-01 16:00:00
289,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-01 20:00:00
290,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-02 00:00:00
291,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-02 04:00:00
292,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-02 08:00:00
293,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-02 12:00:00
294,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-02 16:00:00
295,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-02 20:00:00
296,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-03 00:00:00
297,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-03 04:00:00
298,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-03 08:00:00
299,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-03 12:00:00
300,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-03 16:00:00
301,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-03 20:00:00
302,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-04 00:00:00
303,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-04 04:00:00
304,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-04 08:00:00
305,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-04 12:00:00
306,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-04 16:00:00
307,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-04 20:00:00
308,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-05 00:00:00
309,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-05 04:00:00
310,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-05 08:00:00
311,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-05 12:00:00
312,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-05 16:00:00
313,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,2021-03-05 20:00:00
314,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-08 00:00:00
315,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-08 04:00:00
316,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-08 08:00:00
317,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-08 12:00:00
318,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-08 16:00:00
319,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-08 20:00:00
320,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-09 00:00:00
321,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-09 04:00:00
322,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-09 08:00:00
323,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-09 12:00:00
324,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-09 16:00:00
325,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-09 20:00:00
326,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-10 00:00:00
327,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-10 04:00:00
328,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-10 08:00:00
329,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-10 12:00:00
330,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-10 16:00:00
331,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-10 20:00:00
332,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-11 00:00:00
333,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-11 04:00:00
334,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-11 08:00:00
335,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-11 12:00:00
336,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-11 16:00:00
337,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-11 20:00:00
338,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-12 00:00:00
339,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-12 04:00:00
340,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-12 08:00:00
341,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-12 12:00:00
342,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-12 16:00:00
343,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,2021-03-12 20:00:00
344,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-15 00:00:00
345,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-15 04:00:00
346,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-15 08:00:00
347,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-15 12:00:00
348,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-15 16:00:00
349,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-15 20:00:00
350,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-16 00:00:00
351,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-16 04:00:00
352,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-16 08:00:00
353,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-16 12:00:00
354,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-16 16:00:00
355,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-16 20:00:00
356,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-17 00:00:00
357,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-17 04:00:00
358,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-17 08:00:00
359,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-17 12:00:00
360,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-17 16:00:00
361,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-17 20:00:00
362,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-18 00:00:00
363,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-18 04:00:00
364,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-18 08:00:00
365,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-18 12:00:00
366,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-18 16:00:00
367,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-18 20:00:00
368,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-19 00:00:00
369,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-19 04:00:00
370,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-19 08:00:00
371,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-19 12:00:00
372,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-19 16:00:00
373,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,2021-03-19 20:00:00
374,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-22 00:00:00
375,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-22 04:00:00
376,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-22 08:00:00
377,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-22 12:00:00
378,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-22 16:00:00
379,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-22 20:00:00
380,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-23 00:00:00
381,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-23 04:00:00
382,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-23 08:00:00
383,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-23 12:00:00
384,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-23 16:00:00
385,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-23 20:00:00
386,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-24 00:00:00
387,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-24 04:00:00
388,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-24 08:00:00
389,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-24 12:00:00
390,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-24 16:00:00
391,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-24 20:00:00
392,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-25 00:00:00
393,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-25 04:00:00
394,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-25 08:00:00
395,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-25 12:00:00
396,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-25 16:00:00
397,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-25 20:00:00
398,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-26 00:00:00
399,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-26 04:00:00
400,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-26 08:00:00
401,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-26 12:00:00
402,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-26 16:00:00
403,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,2021-03-26 20:00:00
404,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-29 00:00:00
405,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-29 04:00:00
406,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-29 08:00:00
407,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-29 12:00:00
408,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-29 16:00:00
409,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-29 20:00:00
410,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-30 00:00:00
411,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-30 04:00:00
412,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-30 08:00:00
413,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-30 12:00:00
414,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-30 16:00:00
415,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-30 20:00:00
416,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-31 00:00:00
417,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-31 04:00:00
418,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-31 08:00:00
419,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-31 12:00:00
420,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-31 16:00:00
421,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-03-31 20:00:00
422,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-01 00:00:00
423,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-01 04:00:00
424,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-01 08:00:00
425,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-01 12:00:00
426,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-01 16:00:00
427,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-01 20:00:00
428,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-02 00:00:00
429,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-02 04:00:00
430,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-02 08:00:00
431,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-02 12:00:00
432,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-02 16:00:00
433,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,2021-04-02 20:00:00
434,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-05 00:00:00
435,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-05 04:00:00
436,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-05 08:00:00
437,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-05 12:00:00
438,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-05 16:00:00
439,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-05 20:00:00
440,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-06 00:00:00
441,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-06 04:00:00
442,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-06 08:00:00
443,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-06 12:00:00
444,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-06 16:00:00
445,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-06 20:00:00
446,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-07 00:00:00
447,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-07 04:00:00
448,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-07 08:00:00
449,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-07 12:00:00
450,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-07 16:00:00
451,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-07 20:00:00
452,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-08 00:00:00
453,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-08 04:00:00
454,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-08 08:00:00
455,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-08 12:00:00
456,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-08 16:00:00
457,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-08 20:00:00
458,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-09 00:00:00
459,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-09 04:00:00
460,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-09 08:00:00
461,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-09 12:00:00
462,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-09 16:00:00
463,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,2021-04-09 20:00:00
464,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22,2021-04-12 00:00:00
465,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-12 04:00:00
466,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-12 08:00:00
467,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-12 12:00:00
468,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-12 16:00:00
469,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-12 20:00:00
470,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-13 00:00:00
471,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-13 04:00:00
472,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-13 08:00:00
473,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-13 12:00:00
474,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-13 16:00:00
475,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-13 20:00:00
476,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-14 00:00:00
477,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-14 04:00:00
478,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-14 08:00:00
479,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-14 12:00:00
480,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-14 16:00:00
481,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-14 20:00:00
482,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-15 00:00:00
483,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-15 04:00:00
484,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-15 08:00:00
485,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-15 12:00:00
486,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-15 16:00:00
487,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-15 20:00:00
488,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-16 00:00:00
489,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-16 04:00:00
490,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-16 08:00:00
491,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-16 12:00:00
492,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-16 16:00:00
493,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,2021-04-16 20:00:00
494,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-19 00:00:00
495,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-19 04:00:00
496,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,2021-04-19 08:00:00
