,EURNZD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
544,EURNZD_i,1.6721300000000001,1.67093,1.6678600000000001,1.67232,1.67009,1.6703700000000001,1.6705100000000002,1.6708100000000001,12834,2021-04-29 08:00:00
545,EURNZD_i,1.67092,1.67001,1.66944,1.67245,1.6709450000000001,1.6706333333333336,1.6704775,1.670705,15227,2021-04-29 12:00:00
546,EURNZD_i,1.67,1.6749,1.66966,1.67659,1.673125,1.6737166666666667,1.6740125000000001,1.6727875,23749,2021-04-29 16:00:00
547,EURNZD_i,1.67489,1.67294,1.67009,1.67545,1.67277,1.6728266666666667,1.6728550000000002,1.6733425,6255,2021-04-29 20:00:00
548,EURNZD_i,1.67142,1.67239,1.6693,1.67401,1.671655,1.6719,1.6720225,1.67178,5517,2021-04-30 00:00:00
549,EURNZD_i,1.67241,1.67172,1.67007,1.67292,1.671495,1.67157,1.6716075,1.67178,6413,2021-04-30 04:00:00
550,EURNZD_i,1.6715499999999999,1.67146,1.67039,1.67326,1.6718250000000001,1.6717033333333333,1.6716425,1.671665,10520,2021-04-30 08:00:00
551,EURNZD_i,1.67144,1.67387,1.67055,1.6755499999999999,1.67305,1.6733233333333333,1.67346,1.6728524999999999,11545,2021-04-30 12:00:00
552,EURNZD_i,1.67388,1.67748,1.6726999999999999,1.67999,1.676345,1.6767233333333333,1.6769125,1.6760125000000001,23266,2021-04-30 16:00:00
553,EURNZD_i,1.6775,1.67868,1.67702,1.68034,1.67868,1.67868,1.67868,1.678385,7970,2021-04-30 20:00:00
554,EURNZD_i,1.67718,1.67526,1.67346,1.6783000000000001,1.67588,1.6756733333333333,1.67557,1.67605,4619,2021-05-03 00:00:00
555,EURNZD_i,1.67526,1.6762000000000001,1.67427,1.6771,1.675685,1.675856666666667,1.6759425000000001,1.6757075000000001,5259,2021-05-03 04:00:00
556,EURNZD_i,1.67622,1.68215,1.6761,1.6821899999999999,1.6791449999999999,1.6801466666666667,1.6806475,1.679165,10576,2021-05-03 08:00:00
557,EURNZD_i,1.68216,1.67753,1.67618,1.68295,1.679565,1.6788866666666664,1.6785474999999999,1.6797049999999998,10125,2021-05-03 12:00:00
558,EURNZD_i,1.67753,1.6745100000000002,1.6743700000000001,1.67786,1.676115,1.67558,1.6753125,1.6760675,16327,2021-05-03 16:00:00
559,EURNZD_i,1.67448,1.67493,1.67259,1.67508,1.673835,1.6742,1.6743824999999999,1.67427,6963,2021-05-03 20:00:00
560,EURNZD_i,1.6741899999999998,1.6757499999999999,1.6724,1.67679,1.674595,1.67498,1.6751725,1.6747825,4593,2021-05-04 00:00:00
561,EURNZD_i,1.67576,1.67736,1.6749100000000001,1.67761,1.67626,1.6766266666666667,1.6768100000000001,1.6764100000000002,5495,2021-05-04 04:00:00
562,EURNZD_i,1.67737,1.6798899999999999,1.6771099999999999,1.6810100000000001,1.67906,1.6793366666666667,1.679475,1.678845,15079,2021-05-04 08:00:00
563,EURNZD_i,1.6798899999999999,1.68658,1.6794799999999999,1.6884299999999999,1.6839549999999999,1.6848299999999998,1.6852675,1.683595,16461,2021-05-04 12:00:00
564,EURNZD_i,1.68658,1.68422,1.68021,1.68658,1.683395,1.68367,1.6838075,1.6843975,25337,2021-05-04 16:00:00
565,EURNZD_i,1.68421,1.68025,1.68004,1.68431,1.682175,1.6815333333333333,1.6812125,1.6822025,9465,2021-05-04 20:00:00
566,EURNZD_i,1.67994,1.6774,1.67384,1.6810800000000001,1.67746,1.67744,1.6774300000000002,1.6780650000000001,5022,2021-05-05 00:00:00
567,EURNZD_i,1.67744,1.6764999999999999,1.67455,1.67744,1.675995,1.6761633333333332,1.6762475,1.6764824999999999,5489,2021-05-05 04:00:00
568,EURNZD_i,1.6764999999999999,1.67265,1.67096,1.6776200000000001,1.67429,1.6737433333333334,1.67347,1.6744325,15050,2021-05-05 08:00:00
569,EURNZD_i,1.6726299999999998,1.66649,1.66645,1.6741000000000001,1.6702750000000002,1.6690133333333332,1.6683824999999999,1.6699175,13958,2021-05-05 12:00:00
570,EURNZD_i,1.66648,1.66435,1.6630500000000001,1.66873,1.66589,1.6653766666666667,1.66512,1.6656525,18417,2021-05-05 16:00:00
571,EURNZD_i,1.6643599999999998,1.66354,1.66303,1.6652200000000001,1.664125,1.66393,1.6638325,1.6640375,6744,2021-05-05 20:00:00
572,EURNZD_i,1.66331,1.66329,1.66191,1.6643599999999998,1.663135,1.6631866666666666,1.6632125,1.6632175,4211,2021-05-06 00:00:00
573,EURNZD_i,1.6633,1.66581,1.66075,1.66919,1.6649699999999998,1.6652499999999997,1.66539,1.6647624999999997,10274,2021-05-06 04:00:00
574,EURNZD_i,1.66584,1.67092,1.66361,1.67244,1.668025,1.66899,1.6694725,1.6682025,12394,2021-05-06 08:00:00
575,EURNZD_i,1.67093,1.67411,1.66828,1.6743999999999999,1.6713399999999998,1.6722633333333332,1.6727249999999998,1.67193,14508,2021-05-06 12:00:00
576,EURNZD_i,1.67407,1.66798,1.66704,1.67519,1.671115,1.67007,1.6695475,1.6710699999999998,18230,2021-05-06 16:00:00
577,EURNZD_i,1.66795,1.6675,1.66605,1.6707999999999998,1.668425,1.668116666666667,1.6679625000000002,1.6680750000000002,7857,2021-05-06 20:00:00
578,EURNZD_i,1.6664400000000001,1.6687699999999999,1.66577,1.66898,1.6673749999999998,1.66784,1.6680725,1.66749,4946,2021-05-07 00:00:00
579,EURNZD_i,1.66878,1.6682299999999999,1.66536,1.6689699999999998,1.6671649999999998,1.6675199999999997,1.6676974999999996,1.6678349999999997,7025,2021-05-07 04:00:00
580,EURNZD_i,1.66824,1.67199,1.66559,1.67367,1.66963,1.6704166666666669,1.6708100000000001,1.6698725,11177,2021-05-07 08:00:00
581,EURNZD_i,1.67198,1.67023,1.6685400000000001,1.67492,1.6717300000000002,1.6712300000000002,1.6709800000000001,1.6714175,17954,2021-05-07 12:00:00
582,EURNZD_i,1.67021,1.6689699999999998,1.66587,1.67371,1.6697899999999999,1.6695166666666665,1.6693799999999999,1.66969,25735,2021-05-07 16:00:00
583,EURNZD_i,1.6689699999999998,1.6694499999999999,1.66864,1.67079,1.669715,1.6696266666666666,1.6695824999999997,1.6694624999999998,8633,2021-05-07 20:00:00
584,EURNZD_i,1.6679300000000001,1.66948,1.6674099999999998,1.67102,1.669215,1.6693033333333334,1.6693475,1.66896,6332,2021-05-10 00:00:00
585,EURNZD_i,1.66948,1.66944,1.6685699999999999,1.67122,1.669895,1.6697433333333331,1.6696674999999999,1.6696775,7380,2021-05-10 04:00:00
586,EURNZD_i,1.66943,1.66893,1.66703,1.67022,1.668625,1.668726666666667,1.6687775,1.6689025000000002,14597,2021-05-10 08:00:00
587,EURNZD_i,1.66894,1.66781,1.6662599999999999,1.66894,1.6676,1.66767,1.667705,1.6679875,11901,2021-05-10 12:00:00
588,EURNZD_i,1.6678199999999999,1.6673,1.6657600000000001,1.66989,1.6678250000000001,1.66765,1.6675625,1.6676925,18797,2021-05-10 16:00:00
589,EURNZD_i,1.66733,1.6696499999999999,1.6666400000000001,1.6705299999999998,1.668585,1.6689399999999999,1.6691174999999998,1.6685374999999998,8397,2021-05-10 20:00:00
590,EURNZD_i,1.6677,1.6712,1.66429,1.67164,1.6679650000000001,1.6690433333333334,1.6695825,1.6687075,6521,2021-05-11 00:00:00
591,EURNZD_i,1.67119,1.6718199999999999,1.66978,1.67192,1.6708500000000002,1.6711733333333332,1.671335,1.6711775,10094,2021-05-11 04:00:00
592,EURNZD_i,1.67179,1.67009,1.6679300000000001,1.67325,1.67059,1.6704233333333331,1.67034,1.6707649999999998,14260,2021-05-11 08:00:00
593,EURNZD_i,1.67009,1.67391,1.6689,1.67412,1.67151,1.6723100000000002,1.6727100000000001,1.671755,14319,2021-05-11 12:00:00
594,EURNZD_i,1.67391,1.6728100000000001,1.67086,1.67549,1.673175,1.6730533333333335,1.6729925,1.6732675000000001,22850,2021-05-11 16:00:00
595,EURNZD_i,1.6728100000000001,1.6703000000000001,1.6703000000000001,1.67302,1.6716600000000001,1.6712066666666667,1.6709800000000001,1.6716075000000001,10080,2021-05-11 20:00:00
596,EURNZD_i,1.67011,1.6734499999999999,1.6673900000000001,1.67405,1.6707200000000002,1.6716300000000002,1.672085,1.6712500000000001,5461,2021-05-12 00:00:00
597,EURNZD_i,1.67344,1.67651,1.6724299999999999,1.67667,1.67455,1.6752033333333334,1.6755300000000002,1.6747625000000002,10464,2021-05-12 04:00:00
598,EURNZD_i,1.67651,1.67816,1.6752799999999999,1.67958,1.67743,1.6776733333333336,1.6777950000000001,1.6773825000000002,11911,2021-05-12 08:00:00
599,EURNZD_i,1.67824,1.67766,1.6738300000000002,1.67998,1.676905,1.6771566666666669,1.6772825,1.6774275,18843,2021-05-12 12:00:00
600,EURNZD_i,1.67764,1.68554,1.67611,1.68665,1.6813799999999999,1.6827666666666665,1.6834599999999997,1.681485,32594,2021-05-12 16:00:00
601,EURNZD_i,1.68554,1.68602,1.68377,1.68821,1.6859899999999999,1.686,1.686005,1.6858849999999999,12792,2021-05-12 20:00:00
602,EURNZD_i,1.68584,1.6851099999999999,1.68243,1.68709,1.68476,1.6848766666666666,1.6849349999999998,1.6851174999999998,5287,2021-05-13 00:00:00
603,EURNZD_i,1.68514,1.6849699999999999,1.6834099999999999,1.68595,1.68468,1.6847766666666668,1.684825,1.6848675000000002,9556,2021-05-13 04:00:00
604,EURNZD_i,1.6849699999999999,1.68588,1.68472,1.69109,1.687905,1.6872300000000002,1.6868925000000001,1.686665,18525,2021-05-13 08:00:00
605,EURNZD_i,1.6859,1.68523,1.6847400000000001,1.6911399999999999,1.68794,1.6870366666666667,1.686585,1.6867525,17106,2021-05-13 12:00:00
606,EURNZD_i,1.6852200000000002,1.6810800000000001,1.6798899999999999,1.68629,1.68309,1.6824199999999998,1.6820849999999998,1.68312,22057,2021-05-13 16:00:00
607,EURNZD_i,1.6810800000000001,1.68059,1.67924,1.6830500000000002,1.6811450000000001,1.68096,1.6808675000000002,1.68099,11743,2021-05-13 20:00:00
608,EURNZD_i,1.682,1.68272,1.67872,1.68361,1.681165,1.6816833333333332,1.6819425,1.6817625,5585,2021-05-14 00:00:00
609,EURNZD_i,1.6827100000000002,1.6833200000000001,1.68207,1.68434,1.683205,1.6832433333333334,1.6832625,1.68311,10039,2021-05-14 04:00:00
610,EURNZD_i,1.6833200000000001,1.68198,1.6819199999999999,1.68629,1.684105,1.6833966666666667,1.6830425,1.6833775,14303,2021-05-14 08:00:00
611,EURNZD_i,1.682,1.6766999999999999,1.67534,1.6823000000000001,1.67882,1.6781133333333333,1.6777600000000001,1.6790850000000002,17117,2021-05-14 12:00:00
612,EURNZD_i,1.67665,1.67534,1.67462,1.6774200000000001,1.67602,1.6757933333333332,1.67568,1.6760074999999999,16523,2021-05-14 16:00:00
613,EURNZD_i,1.67533,1.67364,1.67339,1.67576,1.674575,1.6742633333333332,1.6741074999999999,1.6745299999999999,5408,2021-05-14 20:00:00
614,EURNZD_i,1.67564,1.67753,1.67339,1.67841,1.6759,1.6764433333333333,1.676715,1.6762424999999999,4424,2021-05-17 00:00:00
615,EURNZD_i,1.67757,1.6808,1.67705,1.68146,1.679255,1.6797700000000002,1.6800275,1.6792200000000002,9954,2021-05-17 04:00:00
616,EURNZD_i,1.68079,1.68289,1.67876,1.68418,1.68147,1.6819433333333336,1.6821800000000002,1.6816550000000001,13108,2021-05-17 08:00:00
617,EURNZD_i,1.6828699999999999,1.68975,1.6823000000000001,1.69056,1.68643,1.6875366666666667,1.68809,1.6863700000000001,13980,2021-05-17 12:00:00
