,NIKK225_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
462,NIKK225_i,29675.0,29735.0,29640.0,29780.0,29710.0,29718.333333333332,29722.5,29707.5,3058,2021-04-06 16:00:00
463,NIKK225_i,29730.0,29680.0,29610.0,29745.0,29677.5,29678.333333333332,29678.75,29691.25,2075,2021-04-06 20:00:00
464,NIKK225_i,29630.0,29805.0,29615.0,29865.0,29740.0,29761.666666666668,29772.5,29728.75,2400,2021-04-07 00:00:00
465,NIKK225_i,29805.0,29741.0,29510.0,29806.0,29658.0,29685.666666666668,29699.5,29715.5,3939,2021-04-07 04:00:00
466,NIKK225_i,29736.0,29650.0,29640.0,29756.0,29698.0,29682.0,29674.0,29695.5,2789,2021-04-07 08:00:00
467,NIKK225_i,29650.0,29561.0,29550.0,29680.0,29615.0,29597.0,29588.0,29610.25,2088,2021-04-07 12:00:00
468,NIKK225_i,29561.0,29615.0,29561.0,29685.0,29623.0,29620.333333333332,29619.0,29605.5,2570,2021-04-07 16:00:00
469,NIKK225_i,29615.0,29680.0,29615.0,29680.0,29647.5,29658.333333333332,29663.75,29647.5,1611,2021-04-07 20:00:00
470,NIKK225_i,29675.0,29540.0,29505.0,29725.0,29615.0,29590.0,29577.5,29611.25,2367,2021-04-08 00:00:00
471,NIKK225_i,29540.0,29625.0,29525.0,29660.0,29592.5,29603.333333333332,29608.75,29587.5,2901,2021-04-08 04:00:00
472,NIKK225_i,29626.0,29580.0,29545.0,29741.0,29643.0,29622.0,29611.5,29623.0,2759,2021-04-08 08:00:00
473,NIKK225_i,29580.0,29580.0,29545.0,29625.0,29585.0,29583.333333333332,29582.5,29582.5,1773,2021-04-08 12:00:00
474,NIKK225_i,29580.0,29665.0,29540.0,29670.0,29605.0,29625.0,29635.0,29613.75,2130,2021-04-08 16:00:00
475,NIKK225_i,29665.0,29695.0,29630.0,29700.0,29665.0,29675.0,29680.0,29672.5,1039,2021-04-08 20:00:00
476,NIKK225_i,29805.0,29970.0,29790.0,30070.0,29930.0,29943.333333333332,29950.0,29908.75,3527,2021-04-09 00:00:00
477,NIKK225_i,29975.0,29891.0,29755.0,29986.0,29870.5,29877.333333333332,29880.75,29901.75,3725,2021-04-09 04:00:00
478,NIKK225_i,29895.0,29810.0,29745.0,29900.0,29822.5,29818.333333333332,29816.25,29837.5,2430,2021-04-09 08:00:00
479,NIKK225_i,29810.0,29815.0,29785.0,29881.0,29833.0,29827.0,29824.0,29822.75,1867,2021-04-09 12:00:00
480,NIKK225_i,29815.0,29835.0,29805.0,29870.0,29837.5,29836.666666666668,29836.25,29831.25,1844,2021-04-09 16:00:00
481,NIKK225_i,29835.0,29920.0,29815.0,29925.0,29870.0,29886.666666666668,29895.0,29873.75,1037,2021-04-09 20:00:00
482,NIKK225_i,29950.0,29756.0,29715.0,29985.0,29850.0,29818.666666666668,29803.0,29851.5,2455,2021-04-12 00:00:00
483,NIKK225_i,29756.0,29541.0,29535.0,29786.0,29660.5,29620.666666666668,29600.75,29654.5,3763,2021-04-12 04:00:00
484,NIKK225_i,29541.0,29626.0,29535.0,29636.0,29585.5,29599.0,29605.75,29584.5,2885,2021-04-12 08:00:00
485,NIKK225_i,29626.0,29626.0,29605.0,29666.0,29635.5,29632.333333333332,29630.75,29630.75,1787,2021-04-12 12:00:00
486,NIKK225_i,29626.0,29581.0,29531.0,29651.0,29591.0,29587.666666666668,29586.0,29597.25,2667,2021-04-12 16:00:00
487,NIKK225_i,29585.0,29616.0,29540.0,29626.0,29583.0,29594.0,29599.5,29591.75,1548,2021-04-12 20:00:00
488,NIKK225_i,29570.0,29741.0,29560.0,29756.0,29658.0,29685.666666666668,29699.5,29656.75,2406,2021-04-13 00:00:00
489,NIKK225_i,29741.0,29796.0,29725.0,29900.0,29812.5,29807.0,29804.25,29790.5,3119,2021-04-13 04:00:00
490,NIKK225_i,29800.0,29730.0,29700.0,29800.0,29750.0,29743.333333333332,29740.0,29757.5,2419,2021-04-13 08:00:00
491,NIKK225_i,29730.0,29731.0,29555.0,29775.0,29665.0,29687.0,29698.0,29697.75,2879,2021-04-13 12:00:00
492,NIKK225_i,29731.0,29721.0,29675.0,29776.0,29725.5,29724.0,29723.25,29725.75,2714,2021-04-13 16:00:00
493,NIKK225_i,29721.0,29829.0,29705.0,29849.0,29777.0,29794.333333333332,29803.0,29776.0,1549,2021-04-13 20:00:00
494,NIKK225_i,29814.0,29594.0,29559.0,29834.0,29696.5,29662.333333333332,29645.25,29700.25,2460,2021-04-14 00:00:00
495,NIKK225_i,29590.0,29675.0,29589.0,29679.0,29634.0,29647.666666666668,29654.5,29633.25,2710,2021-04-14 04:00:00
496,NIKK225_i,29675.0,29644.0,29594.0,29685.0,29639.5,29641.0,29641.75,29649.5,2347,2021-04-14 08:00:00
497,NIKK225_i,29644.0,29589.0,29579.0,29649.0,29614.0,29605.666666666668,29601.5,29615.25,1392,2021-04-14 12:00:00
498,NIKK225_i,29584.0,29724.0,29584.0,29734.0,29659.0,29680.666666666668,29691.5,29656.5,2430,2021-04-14 16:00:00
499,NIKK225_i,29724.0,29604.0,29589.0,29724.0,29656.5,29639.0,29630.25,29660.25,2197,2021-04-14 20:00:00
500,NIKK225_i,29624.0,29753.0,29519.0,29784.0,29651.5,29685.333333333332,29702.25,29670.0,1970,2021-04-15 00:00:00
501,NIKK225_i,29749.0,29641.0,29594.0,29759.0,29676.5,29664.666666666668,29658.75,29685.75,3037,2021-04-15 04:00:00
502,NIKK225_i,29638.0,29696.0,29604.0,29726.0,29665.0,29675.333333333332,29680.5,29666.0,2065,2021-04-15 08:00:00
503,NIKK225_i,29696.0,29724.0,29679.0,29744.0,29711.5,29715.666666666668,29717.75,29710.75,1276,2021-04-15 12:00:00
504,NIKK225_i,29724.0,29759.0,29689.0,29769.0,29729.0,29739.0,29744.0,29735.25,1488,2021-04-15 16:00:00
505,NIKK225_i,29759.0,29749.0,29719.0,29769.0,29744.0,29745.666666666668,29746.5,29749.0,1115,2021-04-15 20:00:00
506,NIKK225_i,29764.0,29631.0,29615.0,29829.0,29722.0,29691.666666666668,29676.5,29709.75,2087,2021-04-16 00:00:00
507,NIKK225_i,29630.0,29676.0,29618.0,29776.0,29697.0,29690.0,29686.5,29675.0,2825,2021-04-16 04:00:00
508,NIKK225_i,29671.0,29731.0,29660.0,29766.0,29713.0,29719.0,29722.0,29707.0,2046,2021-04-16 08:00:00
509,NIKK225_i,29731.0,29779.0,29720.0,29784.0,29752.0,29761.0,29765.5,29753.5,1246,2021-04-16 12:00:00
510,NIKK225_i,29779.0,29752.0,29727.0,29794.0,29760.5,29757.666666666668,29756.25,29763.0,1418,2021-04-16 16:00:00
511,NIKK225_i,29749.0,29791.0,29743.0,29791.0,29767.0,29775.0,29779.0,29768.5,692,2021-04-16 20:00:00
512,NIKK225_i,29794.0,29649.0,29514.0,29794.0,29654.0,29652.333333333332,29651.5,29687.75,2113,2021-04-19 00:00:00
513,NIKK225_i,29649.0,29724.0,29604.0,29808.0,29706.0,29712.0,29715.0,29696.25,2659,2021-04-19 04:00:00
514,NIKK225_i,29724.0,29635.0,29624.0,29749.0,29686.5,29669.333333333332,29660.75,29683.0,2420,2021-04-19 08:00:00
515,NIKK225_i,29635.0,29604.0,29569.0,29655.0,29612.0,29609.333333333332,29608.0,29615.75,1352,2021-04-19 12:00:00
516,NIKK225_i,29604.0,29235.0,29189.0,29614.0,29401.5,29346.0,29318.25,29410.5,3899,2021-04-19 16:00:00
517,NIKK225_i,29235.0,29343.0,29215.0,29345.0,29280.0,29301.0,29311.5,29284.5,2384,2021-04-19 20:00:00
518,NIKK225_i,29334.0,29095.0,29085.0,29406.0,29245.5,29195.333333333332,29170.25,29230.0,2617,2021-04-20 00:00:00
519,NIKK225_i,29095.0,29068.0,29001.0,29207.0,29104.0,29092.0,29086.0,29092.75,4502,2021-04-20 04:00:00
520,NIKK225_i,29068.0,29044.0,29034.0,29173.0,29103.5,29083.666666666668,29073.75,29079.75,4140,2021-04-20 08:00:00
521,NIKK225_i,29046.0,28767.0,28697.0,29051.0,28874.0,28838.333333333332,28820.5,28890.25,5505,2021-04-20 12:00:00
522,NIKK225_i,28767.0,28610.0,28512.0,28862.0,28687.0,28661.333333333332,28648.5,28687.75,5741,2021-04-20 16:00:00
523,NIKK225_i,28610.0,28625.0,28531.0,28676.0,28603.5,28610.666666666668,28614.25,28610.5,2524,2021-04-20 20:00:00
524,NIKK225_i,28628.0,28639.0,28557.0,28777.0,28667.0,28657.666666666668,28653.0,28650.25,3518,2021-04-21 00:00:00
525,NIKK225_i,28639.0,28544.0,28398.0,28644.0,28521.0,28528.666666666668,28532.5,28556.25,6152,2021-04-21 04:00:00
526,NIKK225_i,28544.0,28630.0,28457.0,28689.0,28573.0,28592.0,28601.5,28580.0,4367,2021-04-21 08:00:00
527,NIKK225_i,28634.0,28513.0,28503.0,28649.0,28576.0,28555.0,28544.5,28574.75,3022,2021-04-21 12:00:00
528,NIKK225_i,28512.0,28773.0,28481.0,28813.0,28647.0,28689.0,28710.0,28644.75,3835,2021-04-21 16:00:00
529,NIKK225_i,28773.0,28884.0,28772.0,28887.0,28829.5,28847.666666666668,28856.75,28829.0,1841,2021-04-21 20:00:00
530,NIKK225_i,28871.0,28860.0,28786.0,28942.0,28864.0,28862.666666666668,28862.0,28864.75,2508,2021-04-22 00:00:00
531,NIKK225_i,28856.0,29107.0,28841.0,29121.0,28981.0,29023.0,29044.0,28981.25,3959,2021-04-22 04:00:00
532,NIKK225_i,29111.0,29101.0,29067.0,29206.0,29136.5,29124.666666666668,29118.75,29121.25,3168,2021-04-22 08:00:00
533,NIKK225_i,29101.0,29149.0,29086.0,29181.0,29133.5,29138.666666666668,29141.25,29129.25,1669,2021-04-22 12:00:00
534,NIKK225_i,29149.0,29151.0,29026.0,29161.0,29093.5,29112.666666666668,29122.25,29121.75,2883,2021-04-22 16:00:00
535,NIKK225_i,29151.0,28912.0,28841.0,29151.0,28996.0,28968.0,28954.0,29013.75,4592,2021-04-22 20:00:00
536,NIKK225_i,28923.0,28956.0,28756.0,28956.0,28856.0,28889.333333333332,28906.0,28897.75,2763,2021-04-23 00:00:00
537,NIKK225_i,28966.0,28941.0,28920.0,29026.0,28973.0,28962.333333333332,28957.0,28963.25,3029,2021-04-23 04:00:00
538,NIKK225_i,28941.0,29001.0,28931.0,29036.0,28983.5,28989.333333333332,28992.25,28977.25,2385,2021-04-23 08:00:00
539,NIKK225_i,29001.0,28866.0,28851.0,29006.0,28928.5,28907.666666666668,28897.25,28931.0,1749,2021-04-23 12:00:00
540,NIKK225_i,28866.0,29141.0,28866.0,29152.0,29009.0,29053.0,29075.0,29006.25,2690,2021-04-23 16:00:00
541,NIKK225_i,29141.0,29210.0,29115.0,29305.0,29210.0,29210.0,29210.0,29192.75,1470,2021-04-23 20:00:00
542,NIKK225_i,29165.0,28955.0,28885.0,29185.0,29035.0,29008.333333333332,28995.0,29047.5,2620,2021-04-26 00:00:00
543,NIKK225_i,28955.0,29160.0,28935.0,29238.0,29086.5,29111.0,29123.25,29072.0,3225,2021-04-26 04:00:00
544,NIKK225_i,29160.0,29140.0,29126.0,29210.0,29168.0,29158.666666666668,29154.0,29159.0,2481,2021-04-26 08:00:00
545,NIKK225_i,29140.0,29180.0,29120.0,29214.0,29167.0,29171.333333333332,29173.5,29163.5,1795,2021-04-26 12:00:00
546,NIKK225_i,29180.0,29215.0,29178.0,29275.0,29226.5,29222.666666666668,29220.75,29212.0,2350,2021-04-26 16:00:00
547,NIKK225_i,29215.0,29225.0,29150.0,29260.0,29205.0,29211.666666666668,29215.0,29212.5,1409,2021-04-26 20:00:00
548,NIKK225_i,29205.0,29131.0,29093.0,29268.0,29180.5,29164.0,29155.75,29174.25,1723,2021-04-27 00:00:00
549,NIKK225_i,29130.0,29049.0,28982.0,29135.0,29058.5,29055.333333333332,29053.75,29074.0,2688,2021-04-27 04:00:00
550,NIKK225_i,29049.0,29015.0,28950.0,29075.0,29012.5,29013.333333333332,29013.75,29022.25,2499,2021-04-27 08:00:00
551,NIKK225_i,29015.0,28910.0,28826.0,29020.0,28923.0,28918.666666666668,28916.5,28942.75,2194,2021-04-27 12:00:00
552,NIKK225_i,28910.0,29001.0,28880.0,29028.0,28954.0,28969.666666666668,28977.5,28954.75,2577,2021-04-27 16:00:00
553,NIKK225_i,29001.0,29041.0,28995.0,29061.0,29028.0,29032.333333333332,29034.5,29024.5,1296,2021-04-27 20:00:00
554,NIKK225_i,29010.0,28971.0,28863.0,29056.0,28959.5,28963.333333333332,28965.25,28975.0,2263,2021-04-28 00:00:00
555,NIKK225_i,28970.0,29091.0,28946.0,29121.0,29033.5,29052.666666666668,29062.25,29032.0,2603,2021-04-28 04:00:00
556,NIKK225_i,29084.0,29045.0,29015.0,29131.0,29073.0,29063.666666666668,29059.0,29068.75,2141,2021-04-28 08:00:00
557,NIKK225_i,29045.0,29050.0,28995.0,29073.0,29034.0,29039.333333333332,29042.0,29040.75,1359,2021-04-28 12:00:00
558,NIKK225_i,29050.0,29009.0,28979.0,29080.0,29029.5,29022.666666666668,29019.25,29029.5,1872,2021-04-28 16:00:00
559,NIKK225_i,29009.0,28935.0,28895.0,29029.0,28962.0,28953.0,28948.5,28967.0,2389,2021-04-28 20:00:00
560,NIKK225_i,28959.0,28905.0,28870.0,28985.0,28927.5,28920.0,28916.25,28929.75,1063,2021-04-29 00:00:00
561,NIKK225_i,28909.0,29030.0,28899.0,29035.0,28967.0,28988.0,28998.5,28968.25,1630,2021-04-29 04:00:00
562,NIKK225_i,29025.0,29120.0,29021.0,29150.0,29085.5,29097.0,29102.75,29079.0,1579,2021-04-29 08:00:00
563,NIKK225_i,29120.0,29126.0,29085.0,29145.0,29115.0,29118.666666666668,29120.5,29119.0,1109,2021-04-29 12:00:00
564,NIKK225_i,29126.0,28940.0,28848.0,29185.0,29016.5,28991.0,28978.25,29024.75,3617,2021-04-29 16:00:00
565,NIKK225_i,28940.0,29075.0,28899.0,29085.0,28992.0,29019.666666666668,29033.5,28999.75,1634,2021-04-29 20:00:00
566,NIKK225_i,29009.0,28982.0,28875.0,29046.0,28960.5,28967.666666666668,28971.25,28978.0,2427,2021-04-30 00:00:00
567,NIKK225_i,28986.0,28821.0,28818.0,28986.0,28902.0,28875.0,28861.5,28902.75,2448,2021-04-30 04:00:00
568,NIKK225_i,28821.0,28896.0,28754.0,28936.0,28845.0,28862.0,28870.5,28851.75,2798,2021-04-30 08:00:00
569,NIKK225_i,28896.0,28881.0,28810.0,28926.0,28868.0,28872.333333333332,28874.5,28878.25,2143,2021-04-30 12:00:00
570,NIKK225_i,28881.0,28876.0,28844.0,28955.0,28899.5,28891.666666666668,28887.75,28889.0,2917,2021-04-30 16:00:00
571,NIKK225_i,28876.0,28851.0,28784.0,28896.0,28840.0,28843.666666666668,28845.5,28851.75,2019,2021-04-30 20:00:00
572,NIKK225_i,28886.0,29060.0,28880.0,29069.0,28974.5,29003.0,29017.25,28973.75,1197,2021-05-03 00:00:00
573,NIKK225_i,29058.0,28967.0,28920.0,29058.0,28989.0,28981.666666666668,28978.0,29000.75,1608,2021-05-03 04:00:00
574,NIKK225_i,28967.0,29059.0,28934.0,29093.0,29013.5,29028.666666666668,29036.25,29013.25,1464,2021-05-03 08:00:00
575,NIKK225_i,29059.0,29024.0,28934.0,29079.0,29006.5,29012.333333333332,29015.25,29024.0,1728,2021-05-03 12:00:00
576,NIKK225_i,29024.0,29070.0,28984.0,29084.0,29034.0,29046.0,29052.0,29040.5,2771,2021-05-03 16:00:00
577,NIKK225_i,29070.0,29093.0,29035.0,29124.0,29079.5,29084.0,29086.25,29080.5,1057,2021-05-03 20:00:00
578,NIKK225_i,29059.0,29049.0,29039.0,29099.0,29069.0,29062.333333333332,29059.0,29061.5,803,2021-05-04 00:00:00
579,NIKK225_i,29049.0,29042.0,28994.0,29067.0,29030.5,29034.333333333332,29036.25,29038.0,1515,2021-05-04 04:00:00
580,NIKK225_i,29039.0,29052.0,29013.0,29139.0,29076.0,29068.0,29064.0,29060.75,1855,2021-05-04 08:00:00
581,NIKK225_i,29049.0,28869.0,28834.0,29109.0,28971.5,28937.333333333332,28920.25,28965.25,2846,2021-05-04 12:00:00
582,NIKK225_i,28869.0,28621.0,28576.0,28939.0,28757.5,28712.0,28689.25,28751.25,5333,2021-05-04 16:00:00
583,NIKK225_i,28621.0,28726.0,28611.0,28741.0,28676.0,28692.666666666668,28701.0,28674.75,2605,2021-05-04 20:00:00
584,NIKK225_i,28689.0,28791.0,28672.0,28826.0,28749.0,28763.0,28770.0,28744.5,1295,2021-05-05 00:00:00
585,NIKK225_i,28803.0,28841.0,28784.0,28859.0,28821.5,28828.0,28831.25,28821.75,1780,2021-05-05 04:00:00
586,NIKK225_i,28845.0,28909.0,28764.0,28924.0,28844.0,28865.666666666668,28876.5,28860.5,2343,2021-05-05 08:00:00
587,NIKK225_i,28909.0,28961.0,28894.0,28964.0,28929.0,28939.666666666668,28945.0,28932.0,1446,2021-05-05 12:00:00
588,NIKK225_i,28961.0,29114.0,28914.0,29139.0,29026.5,29055.666666666668,29070.25,29032.0,3044,2021-05-05 16:00:00
589,NIKK225_i,29114.0,29064.0,29029.0,29169.0,29099.0,29087.333333333332,29081.5,29094.0,1943,2021-05-05 20:00:00
590,NIKK225_i,29006.0,29289.0,28959.0,29289.0,29124.0,29179.0,29206.5,29135.75,2912,2021-05-06 00:00:00
591,NIKK225_i,29289.0,29259.0,29259.0,29433.0,29346.0,29317.0,29302.5,29310.0,3402,2021-05-06 04:00:00
592,NIKK225_i,29259.0,29289.0,29259.0,29414.0,29336.5,29320.666666666668,29312.75,29305.25,2679,2021-05-06 08:00:00
593,NIKK225_i,29289.0,29259.0,29194.0,29307.0,29250.5,29253.333333333332,29254.75,29262.25,2716,2021-05-06 12:00:00
594,NIKK225_i,29259.0,29289.0,29178.0,29329.0,29253.5,29265.333333333332,29271.25,29263.75,3535,2021-05-06 16:00:00
595,NIKK225_i,29289.0,29359.0,29207.0,29359.0,29283.0,29308.333333333332,29321.0,29303.5,2333,2021-05-06 20:00:00
596,NIKK225_i,29359.0,29344.0,29229.0,29366.0,29297.5,29313.0,29320.75,29324.5,2149,2021-05-07 00:00:00
597,NIKK225_i,29344.0,29359.0,29328.0,29449.0,29388.5,29378.666666666668,29373.75,29370.0,2583,2021-05-07 04:00:00
