,NZDJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
527,NZDJPY_i,77.693,78.011,77.661,78.117,77.88900000000001,77.92966666666668,77.95,77.8705,10025,2021-04-26 12:00:00
528,NZDJPY_i,78.011,78.211,77.889,78.249,78.06899999999999,78.11633333333333,78.14,78.09,12211,2021-04-26 16:00:00
529,NZDJPY_i,78.212,78.171,78.013,78.298,78.1555,78.16066666666667,78.16325,78.1735,4653,2021-04-26 20:00:00
530,NZDJPY_i,78.165,78.163,78.102,78.243,78.1725,78.16933333333333,78.16775,78.16825,4706,2021-04-27 00:00:00
531,NZDJPY_i,78.163,78.162,78.093,78.247,78.17,78.16733333333333,78.166,78.16625,7018,2021-04-27 04:00:00
532,NZDJPY_i,78.162,78.096,78.042,78.248,78.14500000000001,78.12866666666667,78.1205,78.137,8049,2021-04-27 08:00:00
533,NZDJPY_i,78.096,78.149,77.954,78.256,78.10499999999999,78.11966666666666,78.127,78.11375,8632,2021-04-27 12:00:00
534,NZDJPY_i,78.149,78.305,78.085,78.335,78.21,78.24166666666666,78.2575,78.2185,11492,2021-04-27 16:00:00
535,NZDJPY_i,78.305,78.3,78.294,78.381,78.3375,78.325,78.31875000000001,78.32000000000001,4934,2021-04-27 20:00:00
536,NZDJPY_i,78.305,78.285,78.244,78.379,78.3115,78.30266666666667,78.29825,78.30324999999999,8371,2021-04-28 00:00:00
537,NZDJPY_i,78.285,78.425,78.23,78.458,78.344,78.371,78.3845,78.3495,6667,2021-04-28 04:00:00
538,NZDJPY_i,78.425,78.512,78.41,78.53,78.47,78.484,78.491,78.46925,8709,2021-04-28 08:00:00
539,NZDJPY_i,78.513,78.688,78.499,78.695,78.597,78.62733333333334,78.6425,78.59875,8810,2021-04-28 12:00:00
540,NZDJPY_i,78.685,78.808,78.614,78.824,78.719,78.74866666666667,78.7635,78.73275,11795,2021-04-28 16:00:00
541,NZDJPY_i,78.81,78.812,78.659,78.936,78.79750000000001,78.80233333333335,78.80475000000001,78.80425000000001,12554,2021-04-28 20:00:00
542,NZDJPY_i,78.765,78.838,78.72,78.906,78.813,78.82133333333333,78.8255,78.80725,4754,2021-04-29 00:00:00
543,NZDJPY_i,78.836,78.74,78.729,79.022,78.8755,78.83033333333333,78.80775,78.83175,5378,2021-04-29 04:00:00
544,NZDJPY_i,78.742,78.981,78.742,79.059,78.9005,78.92733333333332,78.94075,78.881,8642,2021-04-29 08:00:00
545,NZDJPY_i,78.983,79.025,78.93,79.148,79.039,79.03433333333334,79.03200000000001,79.0215,10762,2021-04-29 12:00:00
546,NZDJPY_i,79.023,78.752,78.636,79.116,78.876,78.83466666666668,78.81400000000001,78.88175000000001,17489,2021-04-29 16:00:00
547,NZDJPY_i,78.752,78.869,78.715,78.91,78.8125,78.83133333333333,78.84075,78.8115,4596,2021-04-29 20:00:00
548,NZDJPY_i,78.865,78.918,78.832,79.021,78.9265,78.92366666666668,78.92225,78.909,5680,2021-04-30 00:00:00
549,NZDJPY_i,78.918,78.831,78.755,78.934,78.8445,78.83999999999999,78.83775,78.8595,6140,2021-04-30 04:00:00
550,NZDJPY_i,78.839,78.775,78.719,78.889,78.804,78.79433333333334,78.7895,78.8055,8300,2021-04-30 08:00:00
551,NZDJPY_i,78.774,78.635,78.544,78.806,78.675,78.66166666666668,78.655,78.68975,8783,2021-04-30 12:00:00
552,NZDJPY_i,78.636,78.329,78.24,78.666,78.453,78.41166666666668,78.391,78.46775,15527,2021-04-30 16:00:00
553,NZDJPY_i,78.329,78.241,78.158,78.335,78.2465,78.24466666666666,78.24374999999999,78.26575,4895,2021-04-30 20:00:00
554,NZDJPY_i,78.244,78.509,78.181,78.539,78.36,78.40966666666667,78.4345,78.36824999999999,3802,2021-05-03 00:00:00
555,NZDJPY_i,78.511,78.554,78.423,78.626,78.5245,78.53433333333334,78.53925000000001,78.52850000000001,5949,2021-05-03 04:00:00
556,NZDJPY_i,78.554,78.483,78.419,78.647,78.533,78.51633333333334,78.50800000000001,78.52575,8050,2021-05-03 08:00:00
557,NZDJPY_i,78.483,78.486,78.342,78.593,78.4675,78.47366666666666,78.47675,78.476,8874,2021-05-03 12:00:00
558,NZDJPY_i,78.487,78.52,78.373,78.534,78.4535,78.47566666666667,78.48675,78.4785,12526,2021-05-03 16:00:00
559,NZDJPY_i,78.52,78.508,78.501,78.673,78.587,78.56066666666668,78.5475,78.5505,4891,2021-05-03 20:00:00
560,NZDJPY_i,78.454,78.455,78.413,78.574,78.4935,78.48066666666666,78.47425,78.474,6401,2021-05-04 00:00:00
561,NZDJPY_i,78.454,78.417,78.371,78.518,78.4445,78.43533333333333,78.43075,78.44,4490,2021-05-04 04:00:00
562,NZDJPY_i,78.417,78.155,78.15,78.432,78.291,78.24566666666666,78.223,78.2885,9615,2021-05-04 08:00:00
563,NZDJPY_i,78.154,77.753,77.69,78.162,77.926,77.86833333333334,77.8395,77.93975,14078,2021-05-04 12:00:00
564,NZDJPY_i,77.753,77.943,77.75,78.136,77.943,77.943,77.943,77.8955,23907,2021-05-04 16:00:00
565,NZDJPY_i,77.943,78.08,77.934,78.137,78.0355,78.05033333333334,78.05775,78.0235,8648,2021-05-04 20:00:00
566,NZDJPY_i,78.059,78.312,78.032,78.423,78.22749999999999,78.25566666666667,78.26975,78.2065,4583,2021-05-05 00:00:00
567,NZDJPY_i,78.311,78.367,78.31,78.42,78.36500000000001,78.36566666666668,78.36600000000001,78.352,5817,2021-05-05 04:00:00
568,NZDJPY_i,78.368,78.404,78.207,78.414,78.31049999999999,78.34166666666665,78.35725,78.34825,10028,2021-05-05 08:00:00
569,NZDJPY_i,78.403,78.669,78.391,78.671,78.531,78.577,78.6,78.5335,10274,2021-05-05 12:00:00
570,NZDJPY_i,78.67,78.731,78.548,78.807,78.67750000000001,78.69533333333334,78.70425,78.68900000000001,14074,2021-05-05 16:00:00
571,NZDJPY_i,78.731,78.746,78.582,78.789,78.68549999999999,78.70566666666666,78.71574999999999,78.71199999999999,4940,2021-05-05 20:00:00
572,NZDJPY_i,78.752,78.826,78.658,78.883,78.7705,78.789,78.79825,78.77974999999999,5697,2021-05-06 00:00:00
573,NZDJPY_i,78.826,78.787,78.565,79.026,78.7955,78.79266666666668,78.79125,78.801,10434,2021-05-06 04:00:00
574,NZDJPY_i,78.786,78.663,78.627,78.918,78.77250000000001,78.736,78.71775000000001,78.7485,10371,2021-05-06 08:00:00
575,NZDJPY_i,78.664,78.687,78.578,78.801,78.68950000000001,78.68866666666668,78.68825000000001,78.6825,12387,2021-05-06 12:00:00
576,NZDJPY_i,78.689,78.788,78.544,78.849,78.6965,78.72699999999999,78.74225,78.7175,15762,2021-05-06 16:00:00
577,NZDJPY_i,78.788,78.863,78.672,78.953,78.8125,78.82933333333334,78.83775,78.819,5680,2021-05-06 20:00:00
578,NZDJPY_i,78.865,78.852,78.785,78.906,78.8455,78.84766666666667,78.84875,78.852,5429,2021-05-07 00:00:00
579,NZDJPY_i,78.853,78.844,78.82,79.016,78.918,78.89333333333333,78.881,78.88325,7339,2021-05-07 04:00:00
580,NZDJPY_i,78.842,78.862,78.709,79.007,78.858,78.85933333333334,78.86,78.855,10191,2021-05-07 08:00:00
581,NZDJPY_i,78.862,78.818,78.563,78.894,78.7285,78.75833333333333,78.77324999999999,78.78424999999999,14466,2021-05-07 12:00:00
582,NZDJPY_i,78.818,79.08,78.672,79.182,78.92699999999999,78.978,79.00349999999999,78.93799999999999,19971,2021-05-07 16:00:00
583,NZDJPY_i,79.08,79.072,79.028,79.144,79.08600000000001,79.08133333333335,79.07900000000001,79.081,5524,2021-05-07 20:00:00
584,NZDJPY_i,79.045,79.185,78.97,79.297,79.1335,79.15066666666667,79.15925,79.12425,6033,2021-05-10 00:00:00
585,NZDJPY_i,79.185,79.203,79.146,79.277,79.2115,79.20866666666667,79.20725,79.20275000000001,6951,2021-05-10 04:00:00
586,NZDJPY_i,79.203,79.299,79.182,79.386,79.28399999999999,79.289,79.2915,79.2675,10936,2021-05-10 08:00:00
587,NZDJPY_i,79.299,79.287,79.24,79.368,79.304,79.29833333333333,79.2955,79.2985,9442,2021-05-10 12:00:00
588,NZDJPY_i,79.289,79.32,79.176,79.41,79.293,79.302,79.3065,79.29875,13793,2021-05-10 16:00:00
589,NZDJPY_i,79.32,79.019,79.006,79.354,79.18,79.12633333333333,79.0995,79.17475,7546,2021-05-10 20:00:00
590,NZDJPY_i,78.98,79.031,78.963,79.212,79.0875,79.06866666666667,79.05925,79.04650000000001,7207,2021-05-11 00:00:00
591,NZDJPY_i,79.035,78.99,78.97,79.165,79.0675,79.04166666666667,79.02875,79.03999999999999,8604,2021-05-11 04:00:00
592,NZDJPY_i,78.991,79.218,78.991,79.233,79.112,79.14733333333334,79.165,79.10825,10233,2021-05-11 08:00:00
593,NZDJPY_i,79.217,78.891,78.871,79.299,79.08500000000001,79.02033333333334,78.98800000000001,79.0695,12158,2021-05-11 12:00:00
594,NZDJPY_i,78.891,78.89,78.671,79.086,78.8785,78.88233333333334,78.88425,78.8845,18820,2021-05-11 16:00:00
595,NZDJPY_i,78.89,78.941,78.881,78.997,78.939,78.93966666666667,78.94,78.92725,6978,2021-05-11 20:00:00
596,NZDJPY_i,78.945,78.866,78.802,79.005,78.90350000000001,78.891,78.88475,78.9045,4792,2021-05-12 00:00:00
597,NZDJPY_i,78.862,78.666,78.641,78.927,78.784,78.74466666666667,78.725,78.774,8510,2021-05-12 04:00:00
598,NZDJPY_i,78.667,78.601,78.529,78.789,78.65899999999999,78.63966666666666,78.63,78.6465,9471,2021-05-12 08:00:00
599,NZDJPY_i,78.601,78.773,78.454,78.843,78.6485,78.69,78.71074999999999,78.66775,14170,2021-05-12 12:00:00
600,NZDJPY_i,78.775,78.447,78.371,78.887,78.62899999999999,78.56833333333333,78.538,78.62,23929,2021-05-12 16:00:00
601,NZDJPY_i,78.445,78.435,78.348,78.533,78.4405,78.43866666666666,78.43775,78.44024999999999,10755,2021-05-12 20:00:00
602,NZDJPY_i,78.46,78.554,78.394,78.625,78.5095,78.52433333333333,78.53175,78.50825,5848,2021-05-13 00:00:00
603,NZDJPY_i,78.553,78.6,78.469,78.647,78.55799999999999,78.57199999999999,78.579,78.56725,8278,2021-05-13 04:00:00
604,NZDJPY_i,78.6,78.364,78.267,78.621,78.44399999999999,78.41733333333333,78.404,78.463,13676,2021-05-13 08:00:00
605,NZDJPY_i,78.367,78.529,78.208,78.547,78.3775,78.428,78.45325,78.41275,13497,2021-05-13 12:00:00
606,NZDJPY_i,78.529,78.625,78.513,78.798,78.6555,78.64533333333334,78.64025000000001,78.61625000000001,16285,2021-05-13 16:00:00
607,NZDJPY_i,78.626,78.646,78.448,78.691,78.5695,78.59500000000001,78.60775000000001,78.60275000000001,9840,2021-05-13 20:00:00
608,NZDJPY_i,78.556,78.606,78.422,78.679,78.5505,78.569,78.57825,78.56575,7342,2021-05-14 00:00:00
609,NZDJPY_i,78.606,78.607,78.565,78.696,78.6305,78.62266666666666,78.61875,78.6185,6454,2021-05-14 04:00:00
610,NZDJPY_i,78.607,78.746,78.547,78.752,78.64949999999999,78.68166666666666,78.69774999999998,78.66299999999998,8943,2021-05-14 08:00:00
611,NZDJPY_i,78.748,79.056,78.693,79.107,78.9,78.952,78.978,78.901,11077,2021-05-14 12:00:00
612,NZDJPY_i,79.057,79.228,79.044,79.267,79.15549999999999,79.17966666666666,79.19175,79.149,12124,2021-05-14 16:00:00
613,NZDJPY_i,79.228,79.301,79.21,79.328,79.269,79.27966666666667,79.285,79.26675,3934,2021-05-14 20:00:00
614,NZDJPY_i,79.037,79.124,78.941,79.267,79.104,79.11066666666666,79.114,79.09225,4171,2021-05-17 00:00:00
615,NZDJPY_i,79.124,78.909,78.852,79.147,78.99950000000001,78.96933333333334,78.95425,79.00800000000001,7581,2021-05-17 04:00:00
616,NZDJPY_i,78.908,78.798,78.688,78.964,78.826,78.81666666666666,78.812,78.8395,8962,2021-05-17 08:00:00
617,NZDJPY_i,78.799,78.467,78.441,78.825,78.63300000000001,78.57766666666667,78.55,78.63300000000001,8704,2021-05-17 12:00:00
618,NZDJPY_i,78.468,78.749,78.46,78.777,78.6185,78.66199999999999,78.68375,78.6135,10462,2021-05-17 16:00:00
619,NZDJPY_i,78.747,78.724,78.557,78.813,78.685,78.698,78.7045,78.71025,6168,2021-05-17 20:00:00
620,NZDJPY_i,78.666,78.857,78.561,78.918,78.7395,78.77866666666667,78.79825,78.7505,4727,2021-05-18 00:00:00
621,NZDJPY_i,78.856,78.99,78.841,79.071,78.95599999999999,78.96733333333333,78.973,78.9395,6303,2021-05-18 04:00:00
622,NZDJPY_i,78.991,78.947,78.891,79.13,79.01050000000001,78.98933333333333,78.97875,78.98975,10138,2021-05-18 08:00:00
623,NZDJPY_i,78.946,79.139,78.92,79.182,79.051,79.08033333333333,79.095,79.04675,8099,2021-05-18 12:00:00
624,NZDJPY_i,79.143,78.93,78.826,79.147,78.9865,78.96766666666667,78.95825,79.01150000000001,13002,2021-05-18 16:00:00
625,NZDJPY_i,78.931,78.779,78.779,78.987,78.883,78.84833333333333,78.83099999999999,78.869,5671,2021-05-18 20:00:00
626,NZDJPY_i,78.787,78.939,78.758,78.948,78.853,78.88166666666666,78.89599999999999,78.858,4228,2021-05-19 00:00:00
627,NZDJPY_i,78.941,78.778,78.716,78.949,78.8325,78.81433333333332,78.80525,78.846,6527,2021-05-19 04:00:00
628,NZDJPY_i,78.778,78.525,78.505,78.819,78.662,78.61633333333334,78.5935,78.65675,11227,2021-05-19 08:00:00
629,NZDJPY_i,78.526,78.229,78.223,78.638,78.4305,78.36333333333333,78.32974999999999,78.404,13738,2021-05-19 12:00:00
630,NZDJPY_i,78.23,78.269,77.911,78.328,78.1195,78.16933333333334,78.19425000000001,78.1845,20453,2021-05-19 16:00:00
631,NZDJPY_i,78.269,78.245,78.104,78.349,78.2265,78.23266666666667,78.23575,78.24175,15756,2021-05-19 20:00:00
632,NZDJPY_i,78.245,78.308,78.17,78.4,78.285,78.29266666666666,78.2965,78.28075,6456,2021-05-20 00:00:00
633,NZDJPY_i,78.308,78.381,78.104,78.386,78.245,78.29033333333334,78.313,78.29475000000001,7544,2021-05-20 04:00:00
634,NZDJPY_i,78.379,78.142,78.097,78.463,78.28,78.234,78.211,78.27025,10548,2021-05-20 08:00:00
635,NZDJPY_i,78.145,78.331,78.115,78.358,78.2365,78.26800000000001,78.28375000000001,78.23725,9636,2021-05-20 12:00:00
636,NZDJPY_i,78.332,78.291,78.239,78.494,78.3665,78.34133333333334,78.32875,78.339,13572,2021-05-20 16:00:00
637,NZDJPY_i,78.29,78.356,78.226,78.382,78.304,78.32133333333333,78.33,78.3135,5821,2021-05-20 20:00:00
638,NZDJPY_i,78.302,78.219,78.173,78.382,78.2775,78.258,78.24825,78.269,5001,2021-05-21 00:00:00
639,NZDJPY_i,78.219,78.146,78.108,78.247,78.17750000000001,78.16700000000002,78.16175000000001,78.18,5634,2021-05-21 04:00:00
640,NZDJPY_i,78.148,78.064,77.965,78.17,78.0675,78.06633333333333,78.06575,78.08675,9897,2021-05-21 08:00:00
641,NZDJPY_i,78.064,78.411,78.06,78.486,78.273,78.319,78.342,78.25524999999999,10362,2021-05-21 12:00:00
642,NZDJPY_i,78.412,77.982,77.962,78.445,78.20349999999999,78.12966666666667,78.09275,78.20025,14447,2021-05-21 16:00:00
643,NZDJPY_i,77.982,78.014,77.974,78.077,78.0255,78.02166666666666,78.01975,78.01175,4558,2021-05-21 20:00:00
644,NZDJPY_i,78.124,78.063,77.97,78.207,78.0885,78.08,78.07575,78.09100000000001,4820,2021-05-24 00:00:00
645,NZDJPY_i,78.062,77.996,77.959,78.117,78.03800000000001,78.024,78.017,78.0335,7509,2021-05-24 04:00:00
646,NZDJPY_i,77.996,78.072,77.967,78.16,78.0635,78.06633333333333,78.06775,78.04875,11319,2021-05-24 08:00:00
647,NZDJPY_i,78.073,78.369,78.027,78.38,78.20349999999999,78.25866666666666,78.28625,78.21225,11572,2021-05-24 12:00:00
648,NZDJPY_i,78.368,78.421,78.343,78.466,78.4045,78.41000000000001,78.41275,78.3995,11719,2021-05-24 16:00:00
649,NZDJPY_i,78.421,78.443,78.39,78.51,78.45,78.44766666666668,78.4465,78.441,4553,2021-05-24 20:00:00
650,NZDJPY_i,78.443,78.538,78.233,78.561,78.397,78.444,78.4675,78.44375,6999,2021-05-25 00:00:00
651,NZDJPY_i,78.537,78.565,78.425,78.601,78.513,78.53033333333333,78.539,78.53200000000001,8416,2021-05-25 04:00:00
652,NZDJPY_i,78.566,78.624,78.503,78.676,78.5895,78.601,78.60675,78.59225,12369,2021-05-25 08:00:00
653,NZDJPY_i,78.624,78.846,78.604,78.925,78.7645,78.79166666666667,78.80525,78.74975,11889,2021-05-25 12:00:00
654,NZDJPY_i,78.843,78.617,78.568,78.948,78.758,78.711,78.6875,78.744,14340,2021-05-25 16:00:00
655,NZDJPY_i,78.617,78.579,78.51,78.677,78.5935,78.58866666666667,78.58625,78.59575000000001,6253,2021-05-25 20:00:00
656,NZDJPY_i,78.535,78.573,78.473,78.682,78.5775,78.57600000000001,78.57525,78.56575000000001,5006,2021-05-26 00:00:00
657,NZDJPY_i,78.574,79.461,78.551,79.562,79.0565,79.19133333333333,79.25875,79.037,11324,2021-05-26 04:00:00
658,NZDJPY_i,79.464,79.417,79.382,79.582,79.482,79.46033333333334,79.4495,79.46125,11695,2021-05-26 08:00:00
659,NZDJPY_i,79.417,79.49,79.407,79.623,79.515,79.50666666666666,79.5025,79.48425,11868,2021-05-26 12:00:00
660,NZDJPY_i,79.489,79.5,79.366,79.545,79.4555,79.47033333333333,79.47775,79.475,15361,2021-05-26 16:00:00
661,NZDJPY_i,79.5,79.438,79.42,79.603,79.5115,79.48700000000001,79.47475,79.49025,8344,2021-05-26 20:00:00
662,NZDJPY_i,79.438,79.386,79.298,79.482,79.39,79.38866666666667,79.388,79.401,5449,2021-05-27 00:00:00
663,NZDJPY_i,79.386,79.49,79.338,79.552,79.445,79.46,79.4675,79.44149999999999,6000,2021-05-27 04:00:00
664,NZDJPY_i,79.491,79.56,79.485,79.672,79.57849999999999,79.57233333333333,79.56925,79.55199999999999,9702,2021-05-27 08:00:00
665,NZDJPY_i,79.56,79.739,79.553,79.792,79.6725,79.69466666666666,79.70575,79.661,14564,2021-05-27 12:00:00
666,NZDJPY_i,79.739,80.006,79.732,80.11,79.92099999999999,79.94933333333333,79.9635,79.89675,18042,2021-05-27 16:00:00
667,NZDJPY_i,80.007,80.023,79.962,80.167,80.06450000000001,80.05066666666667,80.04375,80.03975,6950,2021-05-27 20:00:00
668,NZDJPY_i,80.023,79.999,79.949,80.118,80.0335,80.022,80.01625,80.02225,4696,2021-05-28 00:00:00
669,NZDJPY_i,79.999,79.828,79.818,80.009,79.9135,79.885,79.87075,79.9135,7272,2021-05-28 04:00:00
670,NZDJPY_i,79.829,79.718,79.547,79.9,79.7235,79.72166666666668,79.72075000000001,79.7485,11381,2021-05-28 08:00:00
671,NZDJPY_i,79.719,79.507,79.442,79.724,79.583,79.55766666666666,79.545,79.598,11792,2021-05-28 12:00:00
672,NZDJPY_i,79.507,79.67,79.498,79.785,79.64150000000001,79.65100000000001,79.65575000000001,79.61500000000001,16748,2021-05-28 16:00:00
673,NZDJPY_i,79.67,79.617,79.506,79.726,79.616,79.61633333333333,79.6165,79.62975,6452,2021-05-28 20:00:00
674,NZDJPY_i,79.601,79.452,79.407,79.687,79.547,79.51533333333333,79.4995,79.53675,4732,2021-05-31 00:00:00
675,NZDJPY_i,79.453,79.587,79.426,79.605,79.5155,79.53933333333333,79.55125,79.51775,7503,2021-05-31 04:00:00
676,NZDJPY_i,79.587,79.604,79.525,79.643,79.584,79.59066666666666,79.594,79.58975,8693,2021-05-31 08:00:00
677,NZDJPY_i,79.603,79.656,79.567,79.667,79.61699999999999,79.63,79.6365,79.62325,5990,2021-05-31 12:00:00
678,NZDJPY_i,79.656,79.689,79.584,79.738,79.661,79.67033333333333,79.675,79.66675000000001,7791,2021-05-31 16:00:00
679,NZDJPY_i,79.689,79.572,79.515,79.715,79.61500000000001,79.60066666666667,79.5935,79.62275,5965,2021-05-31 20:00:00
680,NZDJPY_i,79.595,79.6,79.5,79.762,79.631,79.62066666666666,79.6155,79.61425,4206,2021-06-01 00:00:00
681,NZDJPY_i,79.599,79.68,79.576,79.728,79.65199999999999,79.66133333333333,79.666,79.64574999999999,6380,2021-06-01 04:00:00
682,NZDJPY_i,79.677,79.595,79.556,79.774,79.66499999999999,79.64166666666667,79.63,79.6505,10785,2021-06-01 08:00:00
683,NZDJPY_i,79.595,79.539,79.491,79.687,79.589,79.57233333333333,79.564,79.578,9997,2021-06-01 12:00:00
684,NZDJPY_i,79.535,79.385,79.276,79.539,79.4075,79.39999999999999,79.39625,79.43375,15318,2021-06-01 16:00:00
685,NZDJPY_i,79.383,79.377,79.334,79.422,79.378,79.37766666666666,79.3775,79.37899999999999,6178,2021-06-01 20:00:00
686,NZDJPY_i,79.389,79.537,79.292,79.56,79.426,79.46300000000001,79.48150000000001,79.4445,5714,2021-06-02 00:00:00
687,NZDJPY_i,79.536,79.48,79.475,79.692,79.58349999999999,79.54899999999999,79.53175,79.54575,7348,2021-06-02 04:00:00
688,NZDJPY_i,79.48,79.342,79.256,79.516,79.386,79.37133333333333,79.36399999999999,79.3985,11667,2021-06-02 08:00:00
689,NZDJPY_i,79.342,79.41,79.187,79.431,79.309,79.34266666666666,79.3595,79.3425,11836,2021-06-02 12:00:00
690,NZDJPY_i,79.411,79.311,79.244,79.46,79.352,79.33833333333334,79.3315,79.35650000000001,10823,2021-06-02 16:00:00
691,NZDJPY_i,79.312,79.261,79.189,79.328,79.2585,79.25933333333333,79.25975,79.2725,5510,2021-06-02 20:00:00
692,NZDJPY_i,79.261,79.337,79.229,79.355,79.292,79.307,79.3145,79.2955,7015,2021-06-03 00:00:00
693,NZDJPY_i,79.337,79.212,79.169,79.381,79.275,79.254,79.2435,79.27475,5343,2021-06-03 04:00:00
694,NZDJPY_i,79.212,79.246,79.125,79.263,79.194,79.21133333333334,79.22,79.2115,9804,2021-06-03 08:00:00
695,NZDJPY_i,79.247,78.967,78.954,79.265,79.1095,79.062,79.03824999999999,79.10825,14641,2021-06-03 12:00:00
696,NZDJPY_i,78.966,78.672,78.654,79.012,78.833,78.77933333333333,78.7525,78.826,17775,2021-06-03 16:00:00
697,NZDJPY_i,78.672,78.765,78.556,78.816,78.686,78.71233333333333,78.7255,78.70224999999999,6520,2021-06-03 20:00:00
698,NZDJPY_i,78.756,78.722,78.653,78.841,78.747,78.73866666666667,78.7345,78.743,4615,2021-06-04 00:00:00
699,NZDJPY_i,78.725,78.821,78.641,78.824,78.7325,78.762,78.77674999999999,78.75274999999999,7627,2021-06-04 04:00:00
700,NZDJPY_i,78.821,78.76,78.735,78.875,78.805,78.79,78.7825,78.79775000000001,10014,2021-06-04 08:00:00
701,NZDJPY_i,78.761,78.887,78.634,78.919,78.7765,78.81333333333333,78.83175,78.80025,14942,2021-06-04 12:00:00
702,NZDJPY_i,78.886,78.788,78.754,78.982,78.868,78.84133333333334,78.828,78.85249999999999,16938,2021-06-04 16:00:00
703,NZDJPY_i,78.789,78.957,78.787,78.998,78.89250000000001,78.914,78.92475,78.88275,3656,2021-06-04 20:00:00
704,NZDJPY_i,78.821,78.962,78.679,79.048,78.8635,78.89633333333335,78.91275,78.8775,5164,2021-06-07 00:00:00
705,NZDJPY_i,78.963,78.888,78.877,78.994,78.93549999999999,78.91966666666666,78.91175,78.9305,9252,2021-06-07 04:00:00
706,NZDJPY_i,78.888,78.908,78.782,78.927,78.8545,78.87233333333334,78.88125000000001,78.87625,8846,2021-06-07 08:00:00
707,NZDJPY_i,78.907,79.008,78.862,79.056,78.959,78.97533333333332,78.98349999999999,78.95824999999999,8398,2021-06-07 12:00:00
708,NZDJPY_i,79.009,79.081,78.919,79.121,79.02,79.04033333333332,79.0505,79.0325,10950,2021-06-07 16:00:00
709,NZDJPY_i,79.084,78.909,78.894,79.112,79.003,78.97166666666668,78.956,78.99975,4016,2021-06-07 20:00:00
710,NZDJPY_i,78.916,79.053,78.88,79.08,78.97999999999999,79.00433333333332,79.0165,78.98225,5213,2021-06-08 00:00:00
711,NZDJPY_i,79.053,78.919,78.908,79.085,78.9965,78.97066666666666,78.95774999999999,78.99125,6168,2021-06-08 04:00:00
712,NZDJPY_i,78.921,78.947,78.884,79.012,78.94800000000001,78.94766666666668,78.9475,78.941,9006,2021-06-08 08:00:00
713,NZDJPY_i,78.948,78.857,78.8,78.969,78.8845,78.87533333333333,78.87075,78.8935,12397,2021-06-08 12:00:00
714,NZDJPY_i,78.856,78.742,78.663,78.908,78.7855,78.771,78.76375,78.79225,13556,2021-06-08 16:00:00
715,NZDJPY_i,78.743,78.762,78.716,78.832,78.774,78.77,78.768,78.76325,4424,2021-06-08 20:00:00
716,NZDJPY_i,78.79,78.803,78.674,78.815,78.7445,78.764,78.77375,78.7705,4712,2021-06-09 00:00:00
717,NZDJPY_i,78.802,78.839,78.709,78.843,78.77600000000001,78.79700000000001,78.8075,78.79825000000001,4773,2021-06-09 04:00:00
718,NZDJPY_i,78.839,78.848,78.724,78.863,78.7935,78.81166666666667,78.82075,78.8185,8811,2021-06-09 08:00:00
719,NZDJPY_i,78.845,78.726,78.715,78.862,78.7885,78.76766666666667,78.75725,78.787,7939,2021-06-09 12:00:00
720,NZDJPY_i,78.726,78.628,78.557,78.807,78.682,78.664,78.655,78.6795,13547,2021-06-09 16:00:00
721,NZDJPY_i,78.628,78.67,78.582,78.701,78.6415,78.651,78.65575,78.64524999999999,5685,2021-06-09 20:00:00
722,NZDJPY_i,78.67,78.55,78.508,78.679,78.5935,78.57900000000001,78.57175000000001,78.60175000000001,4044,2021-06-10 00:00:00
723,NZDJPY_i,78.55,78.689,78.531,78.689,78.61,78.63633333333333,78.64949999999999,78.61475,6336,2021-06-10 04:00:00
724,NZDJPY_i,78.69,78.642,78.497,78.722,78.6095,78.62033333333333,78.62575,78.63775,9125,2021-06-10 08:00:00
725,NZDJPY_i,78.641,78.912,78.607,78.957,78.782,78.82533333333333,78.84700000000001,78.77925,14350,2021-06-10 12:00:00
726,NZDJPY_i,78.912,78.803,78.702,78.972,78.83699999999999,78.82566666666666,78.82,78.84725,17618,2021-06-10 16:00:00
727,NZDJPY_i,78.803,78.619,78.615,78.819,78.717,78.68433333333333,78.668,78.714,7800,2021-06-10 20:00:00
728,NZDJPY_i,78.615,78.68,78.486,78.723,78.6045,78.62966666666667,78.64225,78.626,5427,2021-06-11 00:00:00
729,NZDJPY_i,78.681,78.693,78.6,78.721,78.6605,78.67133333333334,78.67675,78.67375,6579,2021-06-11 04:00:00
730,NZDJPY_i,78.693,78.831,78.638,78.866,78.75200000000001,78.77833333333335,78.79150000000001,78.757,9716,2021-06-11 08:00:00
731,NZDJPY_i,78.83,78.447,78.397,78.849,78.623,78.56433333333334,78.535,78.63075,11359,2021-06-11 12:00:00
732,NZDJPY_i,78.448,78.12,78.106,78.459,78.2825,78.22833333333334,78.20125,78.28325,12928,2021-06-11 16:00:00
733,NZDJPY_i,78.12,78.16,78.067,78.22,78.14349999999999,78.14899999999999,78.15174999999999,78.14175,3461,2021-06-11 20:00:00
734,NZDJPY_i,78.152,78.327,78.089,78.357,78.223,78.25766666666667,78.275,78.23125,4770,2021-06-14 00:00:00
735,NZDJPY_i,78.327,78.415,78.28,78.42,78.35,78.37166666666667,78.38250000000001,78.3605,6480,2021-06-14 04:00:00
736,NZDJPY_i,78.415,78.249,78.151,78.43,78.29050000000001,78.27666666666667,78.26975,78.31125,10246,2021-06-14 08:00:00
