,USDCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
29,USDCHF_i,0.88537,0.88544,0.88469,0.88771,0.8862,0.8859466666666668,0.88582,0.8858025,5026,2020-12-29 12:00:00
30,USDCHF_i,0.88543,0.88441,0.88293,0.88556,0.884245,0.8843,0.8843274999999999,0.8845824999999999,7098,2020-12-29 16:00:00
31,USDCHF_i,0.88441,0.88383,0.88375,0.88484,0.884295,0.88414,0.8840625000000001,0.8842075,2823,2020-12-29 20:00:00
32,USDCHF_i,0.88368,0.88222,0.88186,0.88412,0.8829899999999999,0.8827333333333334,0.8826050000000001,0.88297,3498,2020-12-30 00:00:00
33,USDCHF_i,0.88222,0.88192,0.8814,0.88275,0.8820749999999999,0.8820233333333333,0.8819975,0.8820725,2439,2020-12-30 04:00:00
34,USDCHF_i,0.88193,0.88462,0.88181,0.88538,0.8835949999999999,0.8839366666666666,0.8841074999999999,0.883435,4347,2020-12-30 08:00:00
35,USDCHF_i,0.88462,0.88261,0.88233,0.88503,0.88368,0.8833233333333333,0.8831450000000001,0.8836475,5240,2020-12-30 12:00:00
36,USDCHF_i,0.88261,0.88283,0.88157,0.88402,0.882795,0.8828066666666666,0.8828125,0.8827575,8056,2020-12-30 16:00:00
37,USDCHF_i,0.88283,0.88111,0.88103,0.88306,0.882045,0.8817333333333334,0.8815775,0.8820075,2497,2020-12-30 20:00:00
38,USDCHF_i,0.88104,0.88106,0.88072,0.88173,0.8812249999999999,0.88117,0.8811424999999999,0.8811375,1927,2020-12-31 00:00:00
39,USDCHF_i,0.88106,0.88191,0.88062,0.88227,0.881445,0.8816,0.8816775,0.8814649999999999,2170,2020-12-31 04:00:00
40,USDCHF_i,0.88191,0.88116,0.88027,0.8821,0.881185,0.8811766666666667,0.8811725,0.88136,5006,2020-12-31 08:00:00
41,USDCHF_i,0.88118,0.8796,0.87952,0.88184,0.8806799999999999,0.8803199999999999,0.8801399999999999,0.880535,5432,2020-12-31 12:00:00
42,USDCHF_i,0.8796,0.88505,0.87922,0.88518,0.8822,0.88315,0.883625,0.8822625,7376,2020-12-31 16:00:00
43,USDCHF_i,0.88505,0.88542,0.88471,0.88554,0.8851249999999999,0.8852233333333333,0.8852724999999999,0.88518,533,2020-12-31 20:00:00
44,USDCHF_i,0.88324,0.88347,0.8828,0.88421,0.883505,0.8834933333333334,0.8834875,0.8834299999999999,2673,2021-01-04 00:00:00
45,USDCHF_i,0.88347,0.88351,0.88315,0.88447,0.88381,0.8837100000000001,0.8836600000000001,0.88365,2327,2021-01-04 04:00:00
46,USDCHF_i,0.88351,0.87964,0.87893,0.88434,0.881635,0.8809699999999999,0.8806375,0.881605,5939,2021-01-04 08:00:00
47,USDCHF_i,0.87961,0.87938,0.87836,0.88024,0.8793,0.8793266666666666,0.87934,0.8793974999999999,6085,2021-01-04 12:00:00
48,USDCHF_i,0.87938,0.88125,0.87871,0.88191,0.8803099999999999,0.8806233333333333,0.88078,0.8803125,11050,2021-01-04 16:00:00
49,USDCHF_i,0.88127,0.88115,0.88049,0.88159,0.88104,0.8810766666666666,0.881095,0.8811249999999999,3475,2021-01-04 20:00:00
50,USDCHF_i,0.88106,0.8813,0.88059,0.88154,0.881065,0.8811433333333333,0.8811825,0.8811225,2208,2021-01-05 00:00:00
51,USDCHF_i,0.8813,0.88025,0.87979,0.8814,0.880595,0.88048,0.8804225000000001,0.880685,2423,2021-01-05 04:00:00
52,USDCHF_i,0.88025,0.87997,0.87884,0.88101,0.879925,0.8799399999999999,0.8799475,0.8800174999999999,5521,2021-01-05 08:00:00
53,USDCHF_i,0.87997,0.88031,0.87904,0.8809,0.87997,0.8800833333333333,0.88014,0.880055,6352,2021-01-05 12:00:00
54,USDCHF_i,0.8803,0.87782,0.87751,0.88084,0.879175,0.8787233333333333,0.8784974999999999,0.8791175,9872,2021-01-05 16:00:00
55,USDCHF_i,0.87782,0.8782,0.87749,0.87874,0.878115,0.8781433333333334,0.8781575,0.8780625,3194,2021-01-05 20:00:00
56,USDCHF_i,0.87819,0.87896,0.87692,0.8794,0.87816,0.8784266666666666,0.87856,0.8783675,3756,2021-01-06 00:00:00
57,USDCHF_i,0.87895,0.87841,0.87769,0.87976,0.878725,0.8786200000000001,0.8785675000000001,0.8787025,4181,2021-01-06 04:00:00
58,USDCHF_i,0.87841,0.87667,0.87591,0.87843,0.87717,0.8770033333333332,0.8769199999999999,0.877355,7604,2021-01-06 08:00:00
59,USDCHF_i,0.87667,0.8791,0.87565,0.8791,0.877375,0.8779499999999999,0.8782375,0.8776299999999999,7166,2021-01-06 12:00:00
60,USDCHF_i,0.8791,0.88079,0.87889,0.88204,0.880465,0.8805733333333334,0.8806275000000001,0.8802050000000001,10802,2021-01-06 16:00:00
61,USDCHF_i,0.88079,0.87819,0.87792,0.88091,0.8794150000000001,0.8790066666666667,0.8788025,0.8794525,6264,2021-01-06 20:00:00
62,USDCHF_i,0.87868,0.87853,0.87733,0.87868,0.878005,0.8781800000000001,0.8782675000000001,0.8783050000000001,3432,2021-01-07 00:00:00
63,USDCHF_i,0.87853,0.87929,0.87828,0.87937,0.878825,0.87898,0.8790575,0.8788675,2407,2021-01-07 04:00:00
64,USDCHF_i,0.87929,0.88305,0.87849,0.88344,0.880965,0.88166,0.8820074999999999,0.8810675,7717,2021-01-07 08:00:00
65,USDCHF_i,0.88305,0.88255,0.88219,0.88441,0.8833,0.8830499999999999,0.882925,0.8830499999999999,8525,2021-01-07 12:00:00
66,USDCHF_i,0.88257,0.88466,0.882,0.88597,0.883985,0.88421,0.8843225000000001,0.8838,11552,2021-01-07 16:00:00
67,USDCHF_i,0.88465,0.88486,0.88439,0.8855,0.884945,0.8849166666666667,0.8849024999999999,0.88485,3503,2021-01-07 20:00:00
68,USDCHF_i,0.88486,0.88626,0.88433,0.88704,0.8856850000000001,0.8858766666666668,0.8859725,0.8856225,3339,2021-01-08 00:00:00
69,USDCHF_i,0.88625,0.88557,0.88501,0.88656,0.885785,0.8857133333333334,0.8856775,0.8858475,2929,2021-01-08 04:00:00
70,USDCHF_i,0.88557,0.88574,0.88494,0.88835,0.8866449999999999,0.8863433333333331,0.8861924999999999,0.8861499999999999,8057,2021-01-08 08:00:00
71,USDCHF_i,0.88575,0.88266,0.88214,0.88615,0.884145,0.8836499999999999,0.8834025,0.8841749999999999,8677,2021-01-08 12:00:00
72,USDCHF_i,0.88268,0.88587,0.88239,0.88625,0.88432,0.8848366666666667,0.8850950000000001,0.8842975000000001,14161,2021-01-08 16:00:00
73,USDCHF_i,0.88586,0.8853,0.88501,0.88752,0.886265,0.8859433333333332,0.8857824999999999,0.8859225,5557,2021-01-08 20:00:00
74,USDCHF_i,0.88563,0.88844,0.88463,0.88871,0.8866700000000001,0.88726,0.8875550000000001,0.8868525,3830,2021-01-11 00:00:00
75,USDCHF_i,0.88844,0.88811,0.88808,0.88892,0.8885000000000001,0.8883700000000001,0.8883050000000001,0.8883875000000001,2676,2021-01-11 04:00:00
76,USDCHF_i,0.88812,0.88952,0.88677,0.88972,0.888245,0.88867,0.8888825,0.8885325,7003,2021-01-11 08:00:00
77,USDCHF_i,0.88951,0.89151,0.88926,0.89192,0.89059,0.8908966666666668,0.8910500000000001,0.8905500000000001,7278,2021-01-11 12:00:00
78,USDCHF_i,0.89151,0.8891,0.88844,0.89191,0.8901749999999999,0.8898166666666666,0.8896375,0.8902399999999999,9799,2021-01-11 16:00:00
79,USDCHF_i,0.8891,0.89011,0.88856,0.89038,0.88947,0.8896833333333333,0.88979,0.8895375,3013,2021-01-11 20:00:00
80,USDCHF_i,0.8901,0.89069,0.88951,0.8912,0.890355,0.8904666666666667,0.8905225000000001,0.890375,2855,2021-01-12 00:00:00
81,USDCHF_i,0.89067,0.89057,0.89047,0.89149,0.89098,0.8908433333333333,0.890775,0.8908,2074,2021-01-12 04:00:00
82,USDCHF_i,0.89056,0.88976,0.88891,0.89082,0.8898649999999999,0.8898299999999999,0.8898124999999999,0.8900124999999999,5999,2021-01-12 08:00:00
83,USDCHF_i,0.8898,0.89011,0.8888,0.89055,0.889675,0.8898199999999999,0.8898925,0.889815,6866,2021-01-12 12:00:00
84,USDCHF_i,0.89011,0.8889,0.88874,0.89067,0.889705,0.8894366666666667,0.8893025,0.889605,7871,2021-01-12 16:00:00
85,USDCHF_i,0.8889,0.88609,0.88595,0.88908,0.887515,0.8870400000000002,0.8868025000000002,0.8875050000000001,4447,2021-01-12 20:00:00
86,USDCHF_i,0.88609,0.88571,0.88555,0.88668,0.886115,0.88598,0.8859125,0.8860075000000001,2601,2021-01-13 00:00:00
87,USDCHF_i,0.88571,0.88599,0.88548,0.88617,0.8858250000000001,0.8858800000000001,0.8859075000000001,0.8858375,1511,2021-01-13 04:00:00
88,USDCHF_i,0.88598,0.88718,0.88484,0.8882,0.88652,0.88674,0.8868499999999999,0.88655,5535,2021-01-13 08:00:00
89,USDCHF_i,0.88718,0.88823,0.88689,0.88883,0.88786,0.8879833333333332,0.888045,0.8877824999999999,6394,2021-01-13 12:00:00
90,USDCHF_i,0.88823,0.8871,0.88543,0.88864,0.887035,0.8870566666666667,0.8870675000000001,0.8873500000000001,8651,2021-01-13 16:00:00
91,USDCHF_i,0.88709,0.8875,0.8863,0.88802,0.88716,0.8872733333333332,0.88733,0.8872275,3314,2021-01-13 20:00:00
92,USDCHF_i,0.88734,0.88701,0.88658,0.88768,0.88713,0.88709,0.88707,0.8871525,2713,2021-01-14 00:00:00
93,USDCHF_i,0.88701,0.88716,0.88698,0.8891,0.8880399999999999,0.8877466666666667,0.8876,0.8875625,3730,2021-01-14 04:00:00
94,USDCHF_i,0.88716,0.88713,0.88633,0.88822,0.887275,0.8872266666666667,0.8872025,0.88721,6264,2021-01-14 08:00:00
95,USDCHF_i,0.88716,0.89026,0.88701,0.89162,0.889315,0.88963,0.8897875000000001,0.8890125,7263,2021-01-14 12:00:00
96,USDCHF_i,0.89026,0.88622,0.88545,0.89052,0.887985,0.8873966666666666,0.8871024999999999,0.8881125,8517,2021-01-14 16:00:00
97,USDCHF_i,0.88622,0.88805,0.88588,0.88823,0.8870549999999999,0.8873866666666667,0.8875525,0.887095,5529,2021-01-14 20:00:00
98,USDCHF_i,0.88811,0.88808,0.88743,0.88828,0.8878550000000001,0.88793,0.8879675,0.887975,2041,2021-01-15 00:00:00
99,USDCHF_i,0.88808,0.88908,0.8878,0.88945,0.888625,0.8887766666666667,0.8888524999999999,0.8886025,2422,2021-01-15 04:00:00
100,USDCHF_i,0.8891,0.88724,0.88716,0.88925,0.8882049999999999,0.8878833333333332,0.8877225,0.8881874999999999,5535,2021-01-15 08:00:00
101,USDCHF_i,0.88729,0.88803,0.88681,0.8889,0.8878550000000001,0.8879133333333334,0.8879425000000001,0.8877575000000001,6551,2021-01-15 12:00:00
102,USDCHF_i,0.88802,0.88986,0.8879,0.89046,0.8891800000000001,0.8894066666666668,0.8895200000000001,0.8890600000000001,8486,2021-01-15 16:00:00
103,USDCHF_i,0.88987,0.8913,0.88987,0.89147,0.8906700000000001,0.8908800000000001,0.8909850000000001,0.8906275000000001,2921,2021-01-15 20:00:00
104,USDCHF_i,0.8899,0.89095,0.8899,0.89252,0.8912100000000001,0.8911233333333334,0.8910800000000001,0.8908175,2852,2021-01-18 00:00:00
105,USDCHF_i,0.89095,0.89126,0.89065,0.89204,0.891345,0.8913166666666666,0.8913025,0.891225,2550,2021-01-18 04:00:00
106,USDCHF_i,0.89126,0.89124,0.89075,0.89234,0.891545,0.8914433333333335,0.8913925,0.8913975000000001,5712,2021-01-18 08:00:00
107,USDCHF_i,0.89129,0.89108,0.88971,0.89195,0.89083,0.8909133333333333,0.890955,0.8910075000000001,5177,2021-01-18 12:00:00
108,USDCHF_i,0.89108,0.89114,0.89023,0.8916,0.8909149999999999,0.89099,0.8910275,0.8910125,3681,2021-01-18 16:00:00
109,USDCHF_i,0.89113,0.89039,0.89016,0.89119,0.890675,0.8905799999999999,0.8905325,0.8907174999999999,4870,2021-01-18 20:00:00
110,USDCHF_i,0.89084,0.89036,0.89006,0.89105,0.890555,0.8904900000000001,0.8904575000000001,0.8905775,1952,2021-01-19 00:00:00
111,USDCHF_i,0.89036,0.89075,0.89003,0.89115,0.89059,0.8906433333333333,0.8906700000000001,0.8905725,1932,2021-01-19 04:00:00
112,USDCHF_i,0.89075,0.888,0.88792,0.89155,0.8897349999999999,0.8891566666666666,0.8888674999999999,0.889555,5453,2021-01-19 08:00:00
113,USDCHF_i,0.888,0.88723,0.88631,0.88839,0.8873500000000001,0.8873099999999999,0.8872899999999999,0.8874825,6427,2021-01-19 12:00:00
114,USDCHF_i,0.88728,0.88884,0.88684,0.88913,0.887985,0.88827,0.8884125,0.8880225,8057,2021-01-19 16:00:00
115,USDCHF_i,0.88884,0.88813,0.88813,0.88934,0.888735,0.8885333333333333,0.8884325,0.88861,2913,2021-01-19 20:00:00
116,USDCHF_i,0.88816,0.88767,0.88742,0.88862,0.88802,0.8879033333333334,0.887845,0.8879675,2724,2021-01-20 00:00:00
117,USDCHF_i,0.88767,0.88776,0.88724,0.88808,0.88766,0.8876933333333333,0.88771,0.8876875,2102,2021-01-20 04:00:00
118,USDCHF_i,0.88775,0.88853,0.8866,0.88903,0.887815,0.8880533333333333,0.8881725,0.8879775,6611,2021-01-20 08:00:00
119,USDCHF_i,0.88854,0.89006,0.88852,0.89095,0.8897349999999999,0.8898433333333333,0.8898975,0.8895175,6800,2021-01-20 12:00:00
120,USDCHF_i,0.89006,0.89013,0.88851,0.89199,0.89025,0.8902100000000001,0.89019,0.8901725,9148,2021-01-20 16:00:00
121,USDCHF_i,0.89013,0.88911,0.88907,0.8903,0.8896850000000001,0.8894933333333334,0.8893975000000001,0.8896525000000001,2994,2021-01-20 20:00:00
122,USDCHF_i,0.88915,0.88879,0.88838,0.88983,0.889105,0.8889999999999999,0.8889475,0.8890374999999999,2564,2021-01-21 00:00:00
123,USDCHF_i,0.88879,0.8885,0.88819,0.889,0.888595,0.8885633333333334,0.8885475,0.88862,2036,2021-01-21 04:00:00
124,USDCHF_i,0.88851,0.88728,0.88616,0.88958,0.8878699999999999,0.8876733333333333,0.887575,0.8878825,6024,2021-01-21 08:00:00
125,USDCHF_i,0.88727,0.88679,0.885,0.88799,0.886495,0.8865933333333333,0.8866425,0.8867625,7193,2021-01-21 12:00:00
126,USDCHF_i,0.8868,0.88624,0.88468,0.88736,0.88602,0.8860933333333333,0.88613,0.88627,9334,2021-01-21 16:00:00
127,USDCHF_i,0.88624,0.88477,0.88474,0.8863,0.88552,0.8852699999999999,0.885145,0.8855124999999999,2789,2021-01-21 20:00:00
128,USDCHF_i,0.88466,0.88507,0.88447,0.88555,0.88501,0.88503,0.88504,0.8849374999999999,2456,2021-01-22 00:00:00
129,USDCHF_i,0.88505,0.88493,0.88456,0.88526,0.8849100000000001,0.8849166666666667,0.8849199999999999,0.88495,1966,2021-01-22 04:00:00
130,USDCHF_i,0.88494,0.88477,0.88376,0.88612,0.8849400000000001,0.8848833333333334,0.8848550000000001,0.8848975,6625,2021-01-22 08:00:00
131,USDCHF_i,0.88478,0.88571,0.88422,0.8862,0.88521,0.8853766666666667,0.88546,0.8852275000000001,5838,2021-01-22 12:00:00
132,USDCHF_i,0.88572,0.88583,0.8842,0.88652,0.8853599999999999,0.8855166666666666,0.8855949999999999,0.8855675,7760,2021-01-22 16:00:00
133,USDCHF_i,0.88583,0.88518,0.88502,0.88609,0.8855550000000001,0.88543,0.8853675000000001,0.88553,3435,2021-01-22 20:00:00
134,USDCHF_i,0.88517,0.88576,0.88455,0.88604,0.8852949999999999,0.88545,0.8855274999999999,0.88538,3226,2021-01-25 00:00:00
135,USDCHF_i,0.88575,0.88486,0.88479,0.88577,0.88528,0.8851399999999999,0.88507,0.8852925,2056,2021-01-25 04:00:00
136,USDCHF_i,0.88486,0.88703,0.88467,0.88729,0.88598,0.8863300000000001,0.8865050000000001,0.8859625,6271,2021-01-25 08:00:00
137,USDCHF_i,0.88703,0.88704,0.88596,0.88757,0.886765,0.8868566666666666,0.8869024999999999,0.8869,6045,2021-01-25 12:00:00
138,USDCHF_i,0.88703,0.8879,0.88663,0.8892,0.887915,0.8879100000000001,0.8879075000000001,0.8876900000000001,9099,2021-01-25 16:00:00
139,USDCHF_i,0.8879,0.88797,0.88771,0.8884,0.888055,0.8880266666666667,0.8880125000000001,0.8879950000000001,2637,2021-01-25 20:00:00
140,USDCHF_i,0.88797,0.88774,0.88745,0.88853,0.8879900000000001,0.8879066666666667,0.887865,0.8879225000000001,1765,2021-01-26 00:00:00
141,USDCHF_i,0.88774,0.88862,0.88762,0.88892,0.88827,0.8883866666666668,0.888445,0.888225,2148,2021-01-26 04:00:00
142,USDCHF_i,0.88862,0.88908,0.88807,0.88949,0.88878,0.88888,0.88893,0.888815,6107,2021-01-26 08:00:00
143,USDCHF_i,0.88908,0.88773,0.88734,0.8894,0.88837,0.8881566666666667,0.88805,0.8883875,6247,2021-01-26 12:00:00
144,USDCHF_i,0.88773,0.88707,0.88657,0.88841,0.88749,0.88735,0.88728,0.8874449999999999,7249,2021-01-26 16:00:00
145,USDCHF_i,0.88707,0.88654,0.88597,0.88709,0.88653,0.8865333333333334,0.8865350000000001,0.8866675,2576,2021-01-26 20:00:00
146,USDCHF_i,0.88642,0.8865,0.88598,0.88682,0.8864000000000001,0.8864333333333333,0.88645,0.88643,2378,2021-01-27 00:00:00
147,USDCHF_i,0.8865,0.88623,0.88611,0.88696,0.886535,0.8864333333333333,0.8863825,0.88645,2003,2021-01-27 04:00:00
148,USDCHF_i,0.88623,0.88832,0.88605,0.88884,0.887445,0.8877366666666667,0.8878825000000001,0.88736,6316,2021-01-27 08:00:00
149,USDCHF_i,0.88832,0.88855,0.88726,0.8895,0.88838,0.8884366666666667,0.888465,0.8884075,7500,2021-01-27 12:00:00
150,USDCHF_i,0.88856,0.88794,0.88785,0.89166,0.8897550000000001,0.88915,0.8888475,0.8890025,12724,2021-01-27 16:00:00
151,USDCHF_i,0.88794,0.88867,0.88732,0.88952,0.88842,0.8885033333333333,0.8885449999999999,0.8883624999999999,8723,2021-01-27 20:00:00
152,USDCHF_i,0.88871,0.88929,0.88807,0.89031,0.88919,0.8892233333333334,0.88924,0.8890950000000001,3481,2021-01-28 00:00:00
153,USDCHF_i,0.88929,0.8886,0.88857,0.8897,0.889135,0.8889566666666666,0.8888674999999999,0.8890399999999999,3201,2021-01-28 04:00:00
154,USDCHF_i,0.88859,0.8895,0.88834,0.89065,0.889495,0.8894966666666667,0.8894975,0.88927,8146,2021-01-28 08:00:00
155,USDCHF_i,0.88951,0.88904,0.88891,0.89175,0.8903300000000001,0.8899,0.8896850000000001,0.8898025,8662,2021-01-28 12:00:00
156,USDCHF_i,0.88902,0.88816,0.88685,0.88937,0.88811,0.8881266666666666,0.888135,0.88835,11283,2021-01-28 16:00:00
157,USDCHF_i,0.88816,0.88858,0.88719,0.88869,0.88794,0.8881533333333334,0.88826,0.888155,4706,2021-01-28 20:00:00
158,USDCHF_i,0.88833,0.88918,0.8875,0.88951,0.888505,0.8887299999999999,0.8888425,0.8886299999999999,2749,2021-01-29 00:00:00
159,USDCHF_i,0.88917,0.88936,0.88909,0.88997,0.88953,0.8894733333333334,0.889445,0.8893975000000001,2990,2021-01-29 04:00:00
160,USDCHF_i,0.88936,0.88924,0.88828,0.89005,0.889165,0.88919,0.8892025,0.8892325,7714,2021-01-29 08:00:00
161,USDCHF_i,0.88924,0.88792,0.88741,0.88989,0.8886499999999999,0.8884066666666666,0.888285,0.8886149999999999,9790,2021-01-29 12:00:00
162,USDCHF_i,0.88787,0.89042,0.8873,0.89069,0.888995,0.8894699999999999,0.8897074999999999,0.8890699999999999,12684,2021-01-29 16:00:00
163,USDCHF_i,0.89042,0.89088,0.89007,0.8911,0.890585,0.8906833333333334,0.8907325,0.8906175000000001,5375,2021-01-29 20:00:00
164,USDCHF_i,0.8899,0.89107,0.88968,0.89182,0.8907499999999999,0.8908566666666666,0.89091,0.8906175,3257,2021-02-01 00:00:00
165,USDCHF_i,0.89107,0.89165,0.89097,0.8921,0.891535,0.8915733333333332,0.8915925,0.8914475,2322,2021-02-01 04:00:00
166,USDCHF_i,0.89165,0.89468,0.89122,0.89564,0.89343,0.8938466666666667,0.894055,0.8932975000000001,8171,2021-02-01 08:00:00
167,USDCHF_i,0.89468,0.89566,0.89445,0.89638,0.895415,0.8954966666666667,0.8955375,0.8952925,7851,2021-02-01 12:00:00
168,USDCHF_i,0.89565,0.89635,0.89405,0.89677,0.89541,0.8957233333333333,0.89588,0.895705,9404,2021-02-01 16:00:00
169,USDCHF_i,0.89635,0.89669,0.89578,0.89717,0.896475,0.8965466666666666,0.8965825,0.8964975,4612,2021-02-01 20:00:00
170,USDCHF_i,0.89663,0.89574,0.89563,0.89698,0.896305,0.8961166666666666,0.8960224999999999,0.896245,2691,2021-02-02 00:00:00
171,USDCHF_i,0.89574,0.89633,0.8956,0.8967,0.89615,0.89621,0.8962399999999999,0.8960925,2902,2021-02-02 04:00:00
172,USDCHF_i,0.89633,0.89606,0.89461,0.89753,0.89607,0.8960666666666667,0.896065,0.8961325,6483,2021-02-02 08:00:00
173,USDCHF_i,0.89606,0.89709,0.89592,0.89833,0.897125,0.8971133333333333,0.8971075,0.8968499999999999,8060,2021-02-02 12:00:00
174,USDCHF_i,0.89709,0.89871,0.89697,0.89943,0.8982,0.89837,0.898455,0.89805,9758,2021-02-02 16:00:00
175,USDCHF_i,0.89867,0.89705,0.89703,0.89884,0.8979349999999999,0.89764,0.8974925,0.8978975,4521,2021-02-02 20:00:00
176,USDCHF_i,0.897,0.89712,0.89692,0.89791,0.8974150000000001,0.8973166666666668,0.8972675000000001,0.8972375000000001,2513,2021-02-03 00:00:00
177,USDCHF_i,0.89712,0.89763,0.89709,0.89785,0.89747,0.8975233333333333,0.89755,0.8974225,1957,2021-02-03 04:00:00
178,USDCHF_i,0.89763,0.89872,0.89761,0.89982,0.8987149999999999,0.8987166666666666,0.8987175,0.8984449999999999,5727,2021-02-03 08:00:00
179,USDCHF_i,0.89868,0.89864,0.89836,0.89992,0.89914,0.8989733333333333,0.89889,0.8989,6031,2021-02-03 12:00:00
180,USDCHF_i,0.89864,0.89918,0.89801,0.90015,0.89908,0.8991133333333333,0.89913,0.898995,8040,2021-02-03 16:00:00
181,USDCHF_i,0.89918,0.89873,0.89856,0.89952,0.8990400000000001,0.8989366666666667,0.898885,0.8989975,3572,2021-02-03 20:00:00
182,USDCHF_i,0.89873,0.89903,0.89829,0.89913,0.89871,0.8988166666666667,0.8988700000000001,0.898795,2458,2021-02-04 00:00:00
183,USDCHF_i,0.89904,0.89988,0.89865,0.90024,0.899445,0.89959,0.8996625,0.8994525,2766,2021-02-04 04:00:00
184,USDCHF_i,0.89988,0.90217,0.89988,0.90254,0.9012100000000001,0.90153,0.90169,0.9011175,6794,2021-02-04 08:00:00
185,USDCHF_i,0.90218,0.90241,0.90131,0.90266,0.901985,0.9021266666666667,0.9021975000000001,0.90214,6742,2021-02-04 12:00:00
186,USDCHF_i,0.90242,0.90384,0.90222,0.90397,0.903095,0.9033433333333333,0.9034674999999999,0.9031125,6988,2021-02-04 16:00:00
187,USDCHF_i,0.90385,0.90393,0.90349,0.90445,0.9039699999999999,0.9039566666666666,0.9039499999999999,0.9039299999999999,3274,2021-02-04 20:00:00
