,GBPAUD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
48,GBPAUD_i,1.76511,1.77055,1.7629000000000001,1.77227,1.767585,1.7685733333333333,1.7690675,1.7677075,28860,2021-01-04 16:00:00
49,GBPAUD_i,1.77053,1.76993,1.76722,1.77128,1.76925,1.7694766666666666,1.76959,1.7697399999999999,16425,2021-01-04 20:00:00
50,GBPAUD_i,1.7698800000000001,1.7676699999999999,1.76648,1.77078,1.76863,1.7683099999999998,1.7681499999999999,1.7687024999999998,13363,2021-01-05 00:00:00
51,GBPAUD_i,1.7676699999999999,1.7631999999999999,1.76268,1.76775,1.765215,1.7645433333333334,1.7642075,1.765325,17826,2021-01-05 04:00:00
52,GBPAUD_i,1.76322,1.759,1.75711,1.76475,1.76093,1.7602866666666668,1.7599650000000002,1.7610200000000003,20127,2021-01-05 08:00:00
53,GBPAUD_i,1.75899,1.76341,1.75853,1.76465,1.76159,1.7621966666666669,1.7625000000000002,1.761395,19127,2021-01-05 12:00:00
54,GBPAUD_i,1.76343,1.75539,1.7553800000000002,1.76377,1.7595750000000001,1.75818,1.7574825,1.7594925,27111,2021-01-05 16:00:00
55,GBPAUD_i,1.75539,1.75566,1.75221,1.75586,1.754035,1.7545766666666667,1.7548475,1.75478,12706,2021-01-05 20:00:00
56,GBPAUD_i,1.75556,1.7543600000000001,1.7537,1.75654,1.75512,1.7548666666666666,1.75474,1.75504,17147,2021-01-06 00:00:00
57,GBPAUD_i,1.75439,1.7516,1.75028,1.75774,1.75401,1.7532066666666666,1.752805,1.7535025,20329,2021-01-06 04:00:00
58,GBPAUD_i,1.75161,1.74722,1.74628,1.75179,1.7490350000000001,1.7484300000000002,1.7481275000000003,1.749225,22629,2021-01-06 08:00:00
59,GBPAUD_i,1.74723,1.74369,1.74369,1.74954,1.746615,1.7456399999999999,1.7451524999999999,1.7460375,22671,2021-01-06 12:00:00
60,GBPAUD_i,1.7437,1.7447599999999999,1.7429000000000001,1.7464300000000001,1.7446650000000001,1.7446966666666668,1.7447124999999999,1.7444475000000002,30875,2021-01-06 16:00:00
61,GBPAUD_i,1.7447599999999999,1.74375,1.74249,1.7473100000000001,1.7449000000000001,1.7445166666666667,1.744325,1.7445775000000001,22590,2021-01-06 20:00:00
62,GBPAUD_i,1.7437,1.7454100000000001,1.74153,1.74759,1.7445599999999999,1.744843333333333,1.7449849999999998,1.7445575,13054,2021-01-07 00:00:00
63,GBPAUD_i,1.7454100000000001,1.74549,1.7414800000000001,1.74657,1.7440250000000002,1.7445133333333336,1.7447575000000002,1.7447375000000003,13923,2021-01-07 04:00:00
64,GBPAUD_i,1.7454399999999999,1.75309,1.74129,1.7532299999999998,1.7472599999999998,1.7492033333333332,1.750175,1.7482625,21369,2021-01-07 08:00:00
65,GBPAUD_i,1.7530999999999999,1.75464,1.7524600000000001,1.75632,1.7543900000000001,1.7544733333333333,1.754515,1.75413,21610,2021-01-07 12:00:00
66,GBPAUD_i,1.75461,1.74872,1.7455,1.75579,1.750645,1.7500033333333331,1.7496825,1.7511549999999998,25481,2021-01-07 16:00:00
67,GBPAUD_i,1.74874,1.7460200000000001,1.7448700000000001,1.74976,1.747315,1.7468833333333336,1.7466675,1.7473475,12352,2021-01-07 20:00:00
68,GBPAUD_i,1.7452999999999999,1.7478,1.7449,1.7493699999999999,1.7471349999999999,1.7473566666666667,1.7474675,1.7468425,11720,2021-01-08 00:00:00
69,GBPAUD_i,1.7478,1.74482,1.74428,1.74827,1.746275,1.7457900000000002,1.7455475,1.7462925,14458,2021-01-08 04:00:00
70,GBPAUD_i,1.74484,1.7476500000000001,1.74383,1.75008,1.746955,1.7471866666666667,1.7473025,1.7466,22020,2021-01-08 08:00:00
71,GBPAUD_i,1.74764,1.7476,1.74497,1.74895,1.74696,1.7471733333333335,1.7472800000000002,1.74729,19925,2021-01-08 12:00:00
72,GBPAUD_i,1.74768,1.74935,1.74531,1.74966,1.747485,1.7481066666666667,1.7484175,1.748,32135,2021-01-08 16:00:00
73,GBPAUD_i,1.7493400000000001,1.74613,1.74566,1.75255,1.7491050000000001,1.7481133333333334,1.7476175,1.74842,18660,2021-01-08 20:00:00
74,GBPAUD_i,1.74756,1.7523300000000002,1.7455,1.75288,1.74919,1.7502366666666667,1.75076,1.7495675,10040,2021-01-11 00:00:00
75,GBPAUD_i,1.75238,1.7527300000000001,1.75102,1.75446,1.75274,1.7527366666666666,1.752735,1.7526475000000001,13252,2021-01-11 04:00:00
76,GBPAUD_i,1.75275,1.74949,1.74824,1.7539799999999999,1.75111,1.75057,1.7503,1.751115,17836,2021-01-11 08:00:00
77,GBPAUD_i,1.74946,1.7533400000000001,1.7473800000000002,1.75346,1.75042,1.7513933333333334,1.7518799999999999,1.75091,17481,2021-01-11 12:00:00
78,GBPAUD_i,1.7533400000000001,1.75387,1.7520099999999998,1.75503,1.75352,1.7536366666666667,1.753695,1.7535625000000001,24763,2021-01-11 16:00:00
79,GBPAUD_i,1.7539099999999999,1.7556,1.75308,1.7562799999999998,1.75468,1.7549866666666667,1.7551400000000001,1.7547175,9557,2021-01-11 20:00:00
80,GBPAUD_i,1.7547000000000001,1.75515,1.75302,1.75633,1.754675,1.7548333333333332,1.7549125,1.7548,10341,2021-01-12 00:00:00
81,GBPAUD_i,1.75512,1.75704,1.7550400000000002,1.75846,1.75675,1.756846666666667,1.756895,1.756415,10586,2021-01-12 04:00:00
82,GBPAUD_i,1.7570700000000001,1.75762,1.7536100000000001,1.7585,1.756055,1.7565766666666667,1.7568375,1.7567,16578,2021-01-12 08:00:00
83,GBPAUD_i,1.7576399999999999,1.76282,1.75668,1.76363,1.7601550000000001,1.7610433333333333,1.7614874999999999,1.7601925,16084,2021-01-12 12:00:00
84,GBPAUD_i,1.76282,1.76135,1.7610999999999999,1.76538,1.76324,1.7626099999999998,1.762295,1.7626624999999998,20667,2021-01-12 16:00:00
85,GBPAUD_i,1.7613699999999999,1.75807,1.75629,1.7617,1.758995,1.7586866666666667,1.7585325,1.7593575000000001,12035,2021-01-12 20:00:00
86,GBPAUD_i,1.75758,1.75987,1.75548,1.76045,1.757965,1.7586000000000002,1.7589175000000001,1.758345,8264,2021-01-13 00:00:00
87,GBPAUD_i,1.75987,1.76178,1.7594699999999999,1.76322,1.761345,1.76149,1.7615625,1.761085,9710,2021-01-13 04:00:00
88,GBPAUD_i,1.76178,1.7654999999999998,1.75935,1.76634,1.762845,1.76373,1.7641725,1.7632425,14200,2021-01-13 08:00:00
89,GBPAUD_i,1.76547,1.76885,1.76336,1.76906,1.76621,1.7670900000000003,1.7675300000000003,1.7666850000000003,16482,2021-01-13 12:00:00
90,GBPAUD_i,1.76884,1.76068,1.75989,1.76884,1.764365,1.7631366666666668,1.7625225,1.7645625,21637,2021-01-13 16:00:00
91,GBPAUD_i,1.76068,1.76309,1.75912,1.7635399999999999,1.76133,1.7619166666666668,1.76221,1.7616075,9558,2021-01-13 20:00:00
92,GBPAUD_i,1.7627000000000002,1.76104,1.7604,1.7642600000000002,1.76233,1.7619,1.761685,1.7621000000000002,8477,2021-01-14 00:00:00
93,GBPAUD_i,1.76101,1.75731,1.7570299999999999,1.76206,1.759545,1.7588,1.7584274999999998,1.7593524999999999,13339,2021-01-14 04:00:00
94,GBPAUD_i,1.75731,1.75704,1.7556500000000002,1.76216,1.758905,1.7582833333333332,1.7579725,1.7580399999999998,15912,2021-01-14 08:00:00
95,GBPAUD_i,1.75706,1.75953,1.75622,1.7606600000000001,1.75844,1.7588033333333335,1.758985,1.7583675,16158,2021-01-14 12:00:00
96,GBPAUD_i,1.7595100000000001,1.7550400000000002,1.75465,1.76294,1.758795,1.7575433333333335,1.7569175000000001,1.758035,20073,2021-01-14 16:00:00
97,GBPAUD_i,1.75505,1.7593999999999999,1.75415,1.75964,1.756895,1.7577299999999998,1.7581474999999998,1.7570599999999998,11528,2021-01-14 20:00:00
98,GBPAUD_i,1.75905,1.7607300000000001,1.75789,1.76106,1.7594750000000001,1.7598933333333335,1.7601025000000003,1.7596825000000003,8568,2021-01-15 00:00:00
99,GBPAUD_i,1.76068,1.76314,1.75934,1.76353,1.761435,1.7620033333333334,1.7622875,1.7616725,9254,2021-01-15 04:00:00
100,GBPAUD_i,1.76312,1.76102,1.76065,1.7654,1.763025,1.7623566666666666,1.7620225,1.7625475,16545,2021-01-15 08:00:00
101,GBPAUD_i,1.76102,1.76189,1.76024,1.7636500000000002,1.761945,1.7619266666666666,1.7619175,1.7617,18871,2021-01-15 12:00:00
102,GBPAUD_i,1.76189,1.76185,1.75984,1.7681499999999999,1.763995,1.76328,1.7629225,1.7629325,25182,2021-01-15 16:00:00
103,GBPAUD_i,1.76187,1.7631000000000001,1.75961,1.7633,1.761455,1.7620033333333334,1.7622775000000002,1.76197,9612,2021-01-15 20:00:00
104,GBPAUD_i,1.7624900000000001,1.76372,1.76142,1.7667199999999998,1.7640699999999998,1.7639533333333333,1.763895,1.7635874999999999,10621,2021-01-18 00:00:00
105,GBPAUD_i,1.76379,1.7645300000000002,1.7630599999999998,1.76573,1.764395,1.7644399999999998,1.7644625,1.7642775,10989,2021-01-18 04:00:00
106,GBPAUD_i,1.7645300000000002,1.76477,1.76247,1.76578,1.764125,1.76434,1.7644475000000002,1.7643875000000002,15889,2021-01-18 08:00:00
107,GBPAUD_i,1.76479,1.76332,1.76312,1.76644,1.76478,1.7642933333333335,1.7640500000000001,1.7644175,13379,2021-01-18 12:00:00
108,GBPAUD_i,1.76334,1.76752,1.76278,1.76806,1.76542,1.76612,1.76647,1.765425,10992,2021-01-18 16:00:00
109,GBPAUD_i,1.76756,1.7678,1.76613,1.76895,1.76754,1.7676266666666667,1.76767,1.76761,12919,2021-01-18 20:00:00
110,GBPAUD_i,1.7685,1.7652700000000001,1.7647300000000001,1.7705,1.7676150000000002,1.7668333333333335,1.7664425000000001,1.7672500000000002,9255,2021-01-19 00:00:00
111,GBPAUD_i,1.7652700000000001,1.76484,1.7623799999999998,1.7657699999999998,1.7640749999999998,1.76433,1.7644574999999998,1.764565,10774,2021-01-19 04:00:00
112,GBPAUD_i,1.76483,1.7652700000000001,1.7611400000000001,1.7673999999999999,1.76427,1.7646033333333335,1.7647700000000002,1.7646600000000001,14672,2021-01-19 08:00:00
113,GBPAUD_i,1.7652700000000001,1.7641900000000001,1.7633,1.76761,1.765455,1.7650333333333332,1.7648225,1.7650925,13858,2021-01-19 12:00:00
114,GBPAUD_i,1.76416,1.76946,1.76275,1.77017,1.76646,1.7674599999999998,1.76796,1.766635,18734,2021-01-19 16:00:00
115,GBPAUD_i,1.76945,1.77109,1.76932,1.77218,1.77075,1.7708633333333335,1.77092,1.77051,8274,2021-01-19 20:00:00
116,GBPAUD_i,1.76985,1.7692700000000001,1.76837,1.7719,1.770135,1.7698466666666668,1.7697025000000002,1.7698475,8025,2021-01-20 00:00:00
117,GBPAUD_i,1.76918,1.76719,1.76674,1.7694299999999998,1.768085,1.7677866666666666,1.7676375,1.768135,8404,2021-01-20 04:00:00
118,GBPAUD_i,1.76719,1.77014,1.76361,1.77184,1.767725,1.7685300000000002,1.7689325,1.7681950000000002,15528,2021-01-20 08:00:00
119,GBPAUD_i,1.7701799999999999,1.7675100000000001,1.76749,1.77329,1.77039,1.7694299999999998,1.7689499999999998,1.7696174999999998,16333,2021-01-20 12:00:00
120,GBPAUD_i,1.7675100000000001,1.76314,1.758,1.7677399999999999,1.76287,1.7629599999999999,1.763005,1.7640975,22411,2021-01-20 16:00:00
121,GBPAUD_i,1.76316,1.7621099999999998,1.7612100000000002,1.7633100000000002,1.7622600000000002,1.7622100000000003,1.7621850000000001,1.7624475000000002,7736,2021-01-20 20:00:00
122,GBPAUD_i,1.76276,1.7603,1.7594699999999999,1.76316,1.761315,1.7609766666666669,1.7608075,1.7614225000000001,8520,2021-01-21 00:00:00
123,GBPAUD_i,1.76034,1.76095,1.75912,1.7612100000000002,1.7601650000000002,1.7604266666666668,1.7605575000000002,1.7604050000000002,8032,2021-01-21 04:00:00
124,GBPAUD_i,1.76095,1.76642,1.7608899999999998,1.77017,1.76553,1.7658266666666667,1.765975,1.7646075,15105,2021-01-21 08:00:00
125,GBPAUD_i,1.76641,1.76673,1.76277,1.76753,1.76515,1.7656766666666666,1.7659399999999998,1.76586,16209,2021-01-21 12:00:00
126,GBPAUD_i,1.76674,1.7690700000000001,1.76573,1.77053,1.76813,1.7684433333333331,1.7686,1.7680175,19700,2021-01-21 16:00:00
127,GBPAUD_i,1.76904,1.76827,1.76745,1.76932,1.7683849999999999,1.7683466666666667,1.7683275,1.76852,9070,2021-01-21 20:00:00
128,GBPAUD_i,1.76816,1.7692700000000001,1.76692,1.7701099999999999,1.7685149999999998,1.7687666666666668,1.7688925000000002,1.768615,7808,2021-01-22 00:00:00
129,GBPAUD_i,1.7692700000000001,1.76938,1.7686199999999999,1.77134,1.7699799999999999,1.76978,1.76968,1.7696524999999999,8581,2021-01-22 04:00:00
130,GBPAUD_i,1.76938,1.7691400000000002,1.76669,1.7711999999999999,1.768945,1.76901,1.7690425,1.7691025,16576,2021-01-22 08:00:00
131,GBPAUD_i,1.76913,1.7698399999999999,1.76813,1.77372,1.770925,1.7705633333333335,1.7703825000000002,1.7702050000000003,16808,2021-01-22 12:00:00
132,GBPAUD_i,1.76985,1.77264,1.76736,1.77275,1.7700550000000002,1.7709166666666667,1.7713475,1.77065,20002,2021-01-22 16:00:00
133,GBPAUD_i,1.77268,1.7734,1.77202,1.77467,1.773345,1.7733633333333334,1.7733725000000002,1.7731925000000002,8173,2021-01-22 20:00:00
134,GBPAUD_i,1.77318,1.7728899999999999,1.7713700000000001,1.77443,1.7729,1.7728966666666668,1.772895,1.7729675,7906,2021-01-25 00:00:00
135,GBPAUD_i,1.7728899999999999,1.77088,1.77013,1.77326,1.771695,1.7714233333333336,1.7712875000000001,1.7717900000000002,8194,2021-01-25 04:00:00
136,GBPAUD_i,1.77088,1.77024,1.76825,1.77298,1.770615,1.77049,1.7704275,1.7705875,15464,2021-01-25 08:00:00
137,GBPAUD_i,1.77024,1.7701099999999999,1.7694800000000002,1.77213,1.7708050000000002,1.7705733333333333,1.7704575,1.7704900000000001,16087,2021-01-25 12:00:00
138,GBPAUD_i,1.77014,1.77339,1.76942,1.7765499999999999,1.7729849999999998,1.7731199999999998,1.7731875,1.7723749999999998,26588,2021-01-25 16:00:00
139,GBPAUD_i,1.77337,1.77276,1.77176,1.7736100000000001,1.772685,1.77271,1.7727225,1.772875,11239,2021-01-25 20:00:00
140,GBPAUD_i,1.7726600000000001,1.77227,1.77006,1.77393,1.771995,1.7720866666666666,1.7721324999999999,1.77223,5651,2021-01-26 00:00:00
141,GBPAUD_i,1.77227,1.77541,1.7718099999999999,1.77563,1.77372,1.7742833333333332,1.774565,1.77378,7758,2021-01-26 04:00:00
142,GBPAUD_i,1.77541,1.7745600000000001,1.77153,1.77636,1.7739449999999999,1.77415,1.7742525,1.774465,16822,2021-01-26 08:00:00
143,GBPAUD_i,1.7745600000000001,1.77132,1.77007,1.77475,1.77241,1.7720466666666665,1.771865,1.772675,16810,2021-01-26 12:00:00
144,GBPAUD_i,1.7713100000000002,1.77284,1.77007,1.77474,1.772405,1.77255,1.7726225000000002,1.77224,19687,2021-01-26 16:00:00
145,GBPAUD_i,1.7728199999999998,1.77257,1.77149,1.77336,1.7724250000000001,1.7724733333333333,1.7724975,1.77256,7697,2021-01-26 20:00:00
146,GBPAUD_i,1.77236,1.7730299999999999,1.77027,1.77381,1.77204,1.7723699999999998,1.772535,1.7723674999999999,8207,2021-01-27 00:00:00
147,GBPAUD_i,1.7730299999999999,1.77442,1.77298,1.7756699999999999,1.774325,1.7743566666666666,1.7743725,1.774025,7890,2021-01-27 04:00:00
148,GBPAUD_i,1.77442,1.77751,1.77434,1.7783600000000002,1.77635,1.7767366666666666,1.7769300000000001,1.7761575,14796,2021-01-27 08:00:00
149,GBPAUD_i,1.77751,1.78106,1.77638,1.7815699999999999,1.778975,1.77967,1.7800175,1.7791299999999999,20261,2021-01-27 12:00:00
150,GBPAUD_i,1.78106,1.78086,1.77996,1.78687,1.783415,1.7825633333333333,1.7821375000000002,1.7821875,30087,2021-01-27 16:00:00
151,GBPAUD_i,1.78086,1.78598,1.78043,1.78826,1.784345,1.78489,1.7851625000000002,1.7838825000000003,24032,2021-01-27 20:00:00
152,GBPAUD_i,1.78426,1.78827,1.78423,1.7916400000000001,1.787935,1.7880466666666666,1.7881025,1.7871,14409,2021-01-28 00:00:00
153,GBPAUD_i,1.78826,1.79097,1.78727,1.7925900000000001,1.78993,1.7902766666666665,1.7904499999999999,1.7897725,14413,2021-01-28 04:00:00
154,GBPAUD_i,1.79102,1.79416,1.78992,1.79672,1.79332,1.7935999999999999,1.79374,1.792955,23855,2021-01-28 08:00:00
155,GBPAUD_i,1.7941500000000001,1.7908,1.79032,1.79674,1.79353,1.79262,1.792165,1.7930025,23528,2021-01-28 12:00:00
156,GBPAUD_i,1.7907899999999999,1.78707,1.78701,1.7933599999999998,1.790185,1.7891466666666667,1.7886275,1.7895575,28774,2021-01-28 16:00:00
157,GBPAUD_i,1.78709,1.78762,1.7849300000000001,1.78803,1.78648,1.7868600000000001,1.7870500000000002,1.7869175000000002,13765,2021-01-28 20:00:00
158,GBPAUD_i,1.78626,1.78931,1.7850000000000001,1.78942,1.78721,1.78791,1.7882600000000002,1.7874975000000002,10030,2021-01-29 00:00:00
159,GBPAUD_i,1.78931,1.79196,1.78894,1.7934,1.7911700000000002,1.7914333333333332,1.7915649999999999,1.7909025,14939,2021-01-29 04:00:00
160,GBPAUD_i,1.7919800000000001,1.78722,1.7864900000000001,1.79257,1.78953,1.78876,1.7883749999999998,1.789565,23156,2021-01-29 08:00:00
161,GBPAUD_i,1.78721,1.7858100000000001,1.7843900000000001,1.79263,1.78851,1.7876100000000001,1.78716,1.7875100000000002,25439,2021-01-29 12:00:00
162,GBPAUD_i,1.78582,1.7929,1.78312,1.79396,1.78854,1.7899933333333333,1.7907199999999999,1.78895,32631,2021-01-29 16:00:00
163,GBPAUD_i,1.7929300000000001,1.79256,1.79084,1.79461,1.792725,1.79267,1.7926425,1.792735,22776,2021-01-29 20:00:00
164,GBPAUD_i,1.79651,1.79634,1.79468,1.80036,1.79752,1.7971266666666665,1.79693,1.7969724999999999,14458,2021-02-01 00:00:00
165,GBPAUD_i,1.79636,1.79473,1.7937400000000001,1.79656,1.79515,1.7950100000000002,1.79494,1.7953475,13641,2021-02-01 04:00:00
166,GBPAUD_i,1.79473,1.7969,1.7928,1.7995700000000001,1.796185,1.7964233333333333,1.7965425,1.7959999999999998,20342,2021-02-01 08:00:00
167,GBPAUD_i,1.79697,1.79342,1.79249,1.79867,1.79558,1.79486,1.7945,1.7953875,19806,2021-02-01 12:00:00
168,GBPAUD_i,1.7934700000000001,1.79291,1.79183,1.7954400000000001,1.793635,1.7933933333333334,1.7932725,1.7934125,24573,2021-02-01 16:00:00
169,GBPAUD_i,1.7929,1.79231,1.78838,1.79365,1.791015,1.7914466666666666,1.7916625000000002,1.79181,12014,2021-02-01 20:00:00
170,GBPAUD_i,1.79147,1.78917,1.7889,1.79237,1.790635,1.7901466666666668,1.7899025000000002,1.7904775000000002,9566,2021-02-02 00:00:00
171,GBPAUD_i,1.78917,1.79319,1.78689,1.79558,1.791235,1.7918866666666666,1.7922125,1.7912075,11806,2021-02-02 04:00:00
172,GBPAUD_i,1.79319,1.79617,1.7928600000000001,1.7977699999999999,1.795315,1.7956,1.7957425,1.7949975,16984,2021-02-02 08:00:00
173,GBPAUD_i,1.79618,1.7966,1.7955100000000002,1.80126,1.7983850000000001,1.79779,1.7974925,1.7973875000000001,18014,2021-02-02 12:00:00
174,GBPAUD_i,1.79661,1.79887,1.7941799999999999,1.79981,1.796995,1.79762,1.7979325,1.7973675,23681,2021-02-02 16:00:00
175,GBPAUD_i,1.79886,1.79636,1.79534,1.79954,1.79744,1.79708,1.7969,1.7975249999999998,9618,2021-02-02 20:00:00
