,AUDNZD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
46,AUDNZD_i,1.07036,1.07084,1.06995,1.07159,1.07077,1.0707933333333333,1.070805,1.070685,8196,2021-01-04 08:00:00
47,AUDNZD_i,1.07084,1.06981,1.06937,1.07122,1.070295,1.0701333333333334,1.0700525,1.07031,8751,2021-01-04 12:00:00
48,AUDNZD_i,1.0698,1.06905,1.06776,1.07092,1.06934,1.0692433333333333,1.069195,1.0693825,16470,2021-01-04 16:00:00
49,AUDNZD_i,1.06907,1.06763,1.06677,1.06907,1.06792,1.0678233333333333,1.0677750000000001,1.068135,7119,2021-01-04 20:00:00
50,AUDNZD_i,1.06749,1.06908,1.06731,1.06983,1.06857,1.06874,1.068825,1.0684275,7289,2021-01-05 00:00:00
51,AUDNZD_i,1.06908,1.06809,1.06678,1.06966,1.0682200000000002,1.0681766666666668,1.068155,1.0684025,9461,2021-01-05 04:00:00
52,AUDNZD_i,1.06805,1.06939,1.06783,1.06981,1.06882,1.0690100000000002,1.0691050000000002,1.0687700000000002,11384,2021-01-05 08:00:00
53,AUDNZD_i,1.06937,1.06928,1.0688900000000001,1.07043,1.06966,1.0695333333333334,1.06947,1.0694925,10535,2021-01-05 12:00:00
54,AUDNZD_i,1.06928,1.07,1.06826,1.07065,1.069455,1.0696366666666668,1.0697275000000002,1.0695475,18328,2021-01-05 16:00:00
55,AUDNZD_i,1.07,1.06994,1.06961,1.07172,1.070665,1.0704233333333333,1.0703025,1.0703175,6325,2021-01-05 20:00:00
56,AUDNZD_i,1.06994,1.06904,1.06832,1.07057,1.069445,1.06931,1.0692425,1.0694675,9247,2021-01-06 00:00:00
57,AUDNZD_i,1.06905,1.0693,1.06803,1.07047,1.06925,1.0692666666666666,1.069275,1.0692125,11525,2021-01-06 04:00:00
58,AUDNZD_i,1.06931,1.06851,1.06785,1.07031,1.06908,1.06889,1.068795,1.068995,11491,2021-01-06 08:00:00
59,AUDNZD_i,1.06847,1.06873,1.06812,1.06975,1.068935,1.0688666666666666,1.0688325,1.0687674999999999,11160,2021-01-06 12:00:00
60,AUDNZD_i,1.06873,1.0689,1.06799,1.06965,1.06882,1.0688466666666667,1.0688600000000001,1.0688175000000002,18689,2021-01-06 16:00:00
61,AUDNZD_i,1.0688900000000001,1.06918,1.06884,1.0703,1.0695700000000001,1.0694400000000002,1.0693750000000002,1.0693025,12108,2021-01-06 20:00:00
62,AUDNZD_i,1.06925,1.06932,1.06841,1.07019,1.0693000000000001,1.0693066666666668,1.0693100000000002,1.0692925000000002,8237,2021-01-07 00:00:00
63,AUDNZD_i,1.06935,1.06881,1.06854,1.06951,1.069025,1.0689533333333332,1.0689175,1.0690525,6661,2021-01-07 04:00:00
64,AUDNZD_i,1.06881,1.06813,1.06774,1.06994,1.0688399999999998,1.0686033333333331,1.068485,1.068655,9931,2021-01-07 08:00:00
65,AUDNZD_i,1.06812,1.06868,1.06705,1.06888,1.067965,1.0682033333333334,1.0683225,1.0681825,10505,2021-01-07 12:00:00
66,AUDNZD_i,1.06867,1.06885,1.06844,1.06996,1.0692,1.0690833333333334,1.0690250000000001,1.06898,16927,2021-01-07 16:00:00
67,AUDNZD_i,1.06885,1.07044,1.06844,1.07045,1.069445,1.0697766666666666,1.0699425,1.069545,6569,2021-01-07 20:00:00
68,AUDNZD_i,1.0703,1.06924,1.06857,1.0703,1.069435,1.06937,1.0693374999999998,1.0696024999999998,6572,2021-01-08 00:00:00
69,AUDNZD_i,1.06922,1.06982,1.06875,1.07014,1.069445,1.06957,1.0696325,1.0694825,8548,2021-01-08 04:00:00
70,AUDNZD_i,1.06982,1.07081,1.06968,1.0715,1.07059,1.0706633333333333,1.0707,1.0704525,12045,2021-01-08 08:00:00
71,AUDNZD_i,1.07081,1.07033,1.06979,1.07161,1.0707,1.0705766666666667,1.070515,1.070635,11020,2021-01-08 12:00:00
72,AUDNZD_i,1.07032,1.07234,1.0702,1.07305,1.071625,1.0718633333333334,1.0719825,1.0714775,19775,2021-01-08 16:00:00
73,AUDNZD_i,1.07234,1.07231,1.07165,1.0732,1.072425,1.0723866666666666,1.0723675,1.072375,11455,2021-01-08 20:00:00
74,AUDNZD_i,1.07184,1.07142,1.07126,1.07395,1.072605,1.07221,1.0720125,1.0721175,4904,2021-01-11 00:00:00
75,AUDNZD_i,1.07151,1.07085,1.07028,1.07161,1.070945,1.0709133333333334,1.0708975,1.0710625,7277,2021-01-11 04:00:00
76,AUDNZD_i,1.07085,1.07279,1.07062,1.07309,1.071855,1.0721666666666667,1.0723224999999998,1.0718375,9792,2021-01-11 08:00:00
77,AUDNZD_i,1.07279,1.07127,1.07112,1.07337,1.0722450000000001,1.0719200000000002,1.0717575000000001,1.0721375000000002,10171,2021-01-11 12:00:00
78,AUDNZD_i,1.07126,1.07344,1.07097,1.07381,1.07239,1.0727399999999998,1.0729149999999998,1.0723699999999998,15130,2021-01-11 16:00:00
79,AUDNZD_i,1.07364,1.07415,1.07301,1.07444,1.073725,1.0738666666666667,1.0739375,1.07381,5084,2021-01-11 20:00:00
80,AUDNZD_i,1.07415,1.07441,1.0733,1.07476,1.07403,1.0741566666666669,1.0742200000000002,1.0741550000000002,6093,2021-01-12 00:00:00
81,AUDNZD_i,1.07442,1.07373,1.07313,1.07457,1.07385,1.07381,1.07379,1.0739625,5848,2021-01-12 04:00:00
82,AUDNZD_i,1.07373,1.07606,1.07342,1.07624,1.07483,1.07524,1.075445,1.0748625,8845,2021-01-12 08:00:00
83,AUDNZD_i,1.07602,1.07504,1.07468,1.07671,1.075695,1.0754766666666666,1.0753675,1.0756125,9082,2021-01-12 12:00:00
84,AUDNZD_i,1.07505,1.07492,1.0748,1.07647,1.0756350000000001,1.0753966666666668,1.0752775,1.07531,14151,2021-01-12 16:00:00
85,AUDNZD_i,1.07501,1.07577,1.07486,1.0774,1.07613,1.07601,1.07595,1.07576,6737,2021-01-12 20:00:00
86,AUDNZD_i,1.07584,1.0741,1.07371,1.0760399999999999,1.074875,1.0746166666666668,1.0744875,1.0749225,4615,2021-01-13 00:00:00
87,AUDNZD_i,1.0741,1.0743800000000001,1.07341,1.07469,1.07405,1.07416,1.0742150000000001,1.0741450000000001,5636,2021-01-13 04:00:00
88,AUDNZD_i,1.07436,1.07636,1.07422,1.07649,1.075355,1.07569,1.0758575000000001,1.0753575,8659,2021-01-13 08:00:00
89,AUDNZD_i,1.07637,1.07688,1.07632,1.07756,1.07694,1.07692,1.07691,1.0767825,9327,2021-01-13 12:00:00
90,AUDNZD_i,1.07688,1.07625,1.07578,1.07814,1.0769600000000001,1.0767233333333335,1.076605,1.0767625,14491,2021-01-13 16:00:00
91,AUDNZD_i,1.07627,1.07661,1.07444,1.07779,1.0761150000000002,1.0762800000000001,1.0763625,1.0762775000000002,6389,2021-01-13 20:00:00
92,AUDNZD_i,1.07711,1.07746,1.07593,1.07762,1.076775,1.0770033333333335,1.0771175000000002,1.0770300000000002,4647,2021-01-14 00:00:00
93,AUDNZD_i,1.07749,1.07663,1.07597,1.07794,1.0769549999999999,1.0768466666666665,1.0767924999999998,1.0770075,7115,2021-01-14 04:00:00
94,AUDNZD_i,1.07663,1.07853,1.07637,1.07861,1.07749,1.0778366666666666,1.07801,1.077535,8648,2021-01-14 08:00:00
95,AUDNZD_i,1.07853,1.07766,1.07698,1.07933,1.078155,1.07799,1.0779075,1.078125,9864,2021-01-14 12:00:00
96,AUDNZD_i,1.07766,1.07782,1.07723,1.07889,1.0780599999999998,1.07798,1.07794,1.0778999999999999,13381,2021-01-14 16:00:00
97,AUDNZD_i,1.07785,1.07666,1.07608,1.07815,1.077115,1.0769633333333333,1.0768875,1.077185,7402,2021-01-14 20:00:00
98,AUDNZD_i,1.07701,1.07729,1.0762,1.0777,1.07695,1.0770633333333335,1.07712,1.07705,5386,2021-01-15 00:00:00
99,AUDNZD_i,1.07728,1.07727,1.07711,1.07832,1.077715,1.0775666666666666,1.0774925,1.0774949999999999,6403,2021-01-15 04:00:00
100,AUDNZD_i,1.07727,1.07686,1.07641,1.07762,1.077015,1.0769633333333333,1.0769375,1.07704,8884,2021-01-15 08:00:00
101,AUDNZD_i,1.07684,1.07754,1.07569,1.07795,1.07682,1.0770600000000001,1.07718,1.077005,10432,2021-01-15 12:00:00
102,AUDNZD_i,1.07753,1.07922,1.07649,1.07946,1.077975,1.07839,1.0785975,1.078175,17175,2021-01-15 16:00:00
103,AUDNZD_i,1.0792,1.08,1.07891,1.0802100000000001,1.07956,1.0797066666666668,1.07978,1.07958,6881,2021-01-15 20:00:00
104,AUDNZD_i,1.0789900000000001,1.07979,1.0784,1.08035,1.079375,1.0795133333333333,1.0795825,1.0793825,6173,2021-01-18 00:00:00
105,AUDNZD_i,1.07976,1.07893,1.07823,1.08019,1.07921,1.0791166666666667,1.07907,1.0792775000000001,6556,2021-01-18 04:00:00
106,AUDNZD_i,1.07893,1.07878,1.07841,1.0806,1.0795050000000002,1.0792633333333335,1.0791425000000001,1.07918,9359,2021-01-18 08:00:00
107,AUDNZD_i,1.07878,1.08018,1.07875,1.08033,1.0795400000000002,1.0797533333333333,1.07986,1.07951,7532,2021-01-18 12:00:00
108,AUDNZD_i,1.08016,1.08023,1.07949,1.08069,1.08009,1.0801366666666665,1.08016,1.0801425,7074,2021-01-18 16:00:00
109,AUDNZD_i,1.08017,1.07966,1.07867,1.0805,1.079585,1.07961,1.0796225000000002,1.07975,2685,2021-01-18 20:00:00
110,AUDNZD_i,1.07996,1.08013,1.07819,1.08069,1.07944,1.07967,1.079785,1.0797425,5324,2021-01-19 00:00:00
111,AUDNZD_i,1.0801,1.08041,1.07957,1.08136,1.080465,1.0804466666666668,1.0804375,1.08036,6248,2021-01-19 04:00:00
112,AUDNZD_i,1.08037,1.08208,1.08029,1.08234,1.081315,1.08157,1.0816975,1.08127,8363,2021-01-19 08:00:00
113,AUDNZD_i,1.08209,1.08231,1.08184,1.08263,1.0822349999999998,1.08226,1.0822725,1.0822175,8507,2021-01-19 12:00:00
114,AUDNZD_i,1.08237,1.08162,1.0814300000000001,1.08405,1.08274,1.0823666666666667,1.0821800000000001,1.0823675000000001,13580,2021-01-19 16:00:00
115,AUDNZD_i,1.08163,1.08084,1.08084,1.08208,1.0814599999999999,1.0812533333333334,1.08115,1.0813475000000001,5141,2021-01-19 20:00:00
116,AUDNZD_i,1.0804,1.08234,1.07985,1.0824,1.0811250000000001,1.08153,1.0817325000000002,1.0812475000000001,5424,2021-01-20 00:00:00
117,AUDNZD_i,1.08239,1.08275,1.08217,1.08308,1.0826250000000002,1.0826666666666667,1.0826875,1.0825975,6057,2021-01-20 04:00:00
118,AUDNZD_i,1.08275,1.08301,1.08237,1.08371,1.08304,1.08303,1.083025,1.08296,8782,2021-01-20 08:00:00
119,AUDNZD_i,1.08302,1.08288,1.08229,1.08338,1.082835,1.0828499999999999,1.0828575,1.0828925,9579,2021-01-20 12:00:00
120,AUDNZD_i,1.08288,1.08033,1.08026,1.08304,1.08165,1.08121,1.08099,1.0816275,15651,2021-01-20 16:00:00
121,AUDNZD_i,1.08034,1.07942,1.07932,1.08085,1.080085,1.0798633333333332,1.0797525,1.0799824999999998,5679,2021-01-20 20:00:00
122,AUDNZD_i,1.07933,1.0789900000000001,1.07865,1.08054,1.079595,1.0793933333333334,1.0792925000000002,1.0793775,5167,2021-01-21 00:00:00
123,AUDNZD_i,1.0789900000000001,1.07812,1.07786,1.07908,1.07847,1.0783533333333333,1.078295,1.0785125,5337,2021-01-21 04:00:00
124,AUDNZD_i,1.07812,1.07685,1.07638,1.07849,1.077435,1.07724,1.0771425000000001,1.07746,8673,2021-01-21 08:00:00
125,AUDNZD_i,1.07685,1.0771,1.07668,1.07808,1.07738,1.0772866666666667,1.07724,1.0771775000000001,9732,2021-01-21 12:00:00
126,AUDNZD_i,1.07707,1.07792,1.07689,1.07885,1.0778699999999999,1.0778866666666664,1.0778949999999998,1.0776824999999999,13509,2021-01-21 16:00:00
127,AUDNZD_i,1.07793,1.07488,1.0748199999999999,1.07826,1.07654,1.0759866666666669,1.0757100000000002,1.0764725000000002,4929,2021-01-21 20:00:00
128,AUDNZD_i,1.07556,1.07554,1.07476,1.07622,1.0754899999999998,1.0755066666666666,1.075515,1.07552,5016,2021-01-22 00:00:00
129,AUDNZD_i,1.07551,1.07632,1.07531,1.07667,1.07599,1.0761,1.076155,1.0759525,6080,2021-01-22 04:00:00
130,AUDNZD_i,1.07632,1.07476,1.07464,1.07658,1.0756100000000002,1.0753266666666668,1.075185,1.0755750000000002,10158,2021-01-22 08:00:00
131,AUDNZD_i,1.07476,1.07457,1.07324,1.07498,1.0741100000000001,1.0742633333333333,1.07434,1.0743875,10444,2021-01-22 12:00:00
132,AUDNZD_i,1.07456,1.0748199999999999,1.0742099999999999,1.07597,1.0750899999999999,1.075,1.0749549999999999,1.07489,14784,2021-01-22 16:00:00
133,AUDNZD_i,1.0748,1.07405,1.0737700000000001,1.07487,1.0743200000000002,1.07423,1.074185,1.0743725,5354,2021-01-22 20:00:00
134,AUDNZD_i,1.07424,1.07292,1.07274,1.07495,1.073845,1.0735366666666666,1.0733825,1.0737125,4921,2021-01-25 00:00:00
135,AUDNZD_i,1.07292,1.07339,1.07246,1.07368,1.07307,1.0731766666666667,1.07323,1.0731125,4861,2021-01-25 04:00:00
136,AUDNZD_i,1.07339,1.07157,1.07128,1.07361,1.072445,1.0721533333333333,1.0720075,1.0724625,8713,2021-01-25 08:00:00
137,AUDNZD_i,1.07157,1.0719400000000001,1.07065,1.07227,1.07146,1.07162,1.0717,1.0716075,9854,2021-01-25 12:00:00
138,AUDNZD_i,1.07193,1.07088,1.07033,1.07216,1.071245,1.0711233333333334,1.0710625,1.071325,17126,2021-01-25 16:00:00
139,AUDNZD_i,1.07068,1.07049,1.0691,1.072,1.07055,1.07053,1.07052,1.0705675,6856,2021-01-25 20:00:00
140,AUDNZD_i,1.06978,1.07187,1.06978,1.07205,1.0709149999999998,1.0712333333333333,1.0713925,1.07087,3472,2021-01-26 00:00:00
141,AUDNZD_i,1.07188,1.07029,1.06994,1.07201,1.0709749999999998,1.0707466666666665,1.0706324999999999,1.07103,4689,2021-01-26 04:00:00
142,AUDNZD_i,1.07029,1.06881,1.06879,1.07048,1.069635,1.0693599999999999,1.0692225,1.0695925,9751,2021-01-26 08:00:00
143,AUDNZD_i,1.06881,1.06851,1.06808,1.06949,1.068785,1.0686933333333333,1.0686475,1.0687225,9742,2021-01-26 12:00:00
144,AUDNZD_i,1.06851,1.0701,1.06797,1.07024,1.069105,1.0694366666666666,1.0696025,1.069205,13037,2021-01-26 16:00:00
145,AUDNZD_i,1.07005,1.06988,1.06951,1.07008,1.069795,1.0698233333333333,1.0698375,1.06988,4818,2021-01-26 20:00:00
146,AUDNZD_i,1.07041,1.0708199999999999,1.06892,1.07139,1.0701550000000002,1.0703766666666668,1.0704875,1.0703850000000001,5508,2021-01-27 00:00:00
147,AUDNZD_i,1.07084,1.07054,1.06941,1.07084,1.070125,1.0702633333333333,1.0703325000000001,1.0704075,5439,2021-01-27 04:00:00
148,AUDNZD_i,1.07053,1.0694,1.06929,1.07098,1.070135,1.06989,1.0697675,1.07005,9104,2021-01-27 08:00:00
149,AUDNZD_i,1.06938,1.06985,1.06798,1.07014,1.06906,1.0693233333333332,1.0694549999999998,1.0693374999999998,13047,2021-01-27 12:00:00
150,AUDNZD_i,1.06984,1.06983,1.06925,1.07054,1.069895,1.0698733333333335,1.0698625000000002,1.069865,20563,2021-01-27 16:00:00
151,AUDNZD_i,1.06975,1.06964,1.06884,1.07038,1.06961,1.0696199999999998,1.0696249999999998,1.0696525,14533,2021-01-27 20:00:00
152,AUDNZD_i,1.06971,1.0695000000000001,1.06822,1.07095,1.069585,1.0695566666666667,1.0695425,1.069595,8116,2021-01-28 00:00:00
153,AUDNZD_i,1.06961,1.06948,1.06817,1.06986,1.069015,1.06917,1.0692475,1.06928,7020,2021-01-28 04:00:00
154,AUDNZD_i,1.06947,1.06903,1.06705,1.06951,1.0682800000000001,1.06853,1.068655,1.068765,14155,2021-01-28 08:00:00
155,AUDNZD_i,1.069,1.06904,1.06702,1.06944,1.06823,1.0685,1.068635,1.068625,15312,2021-01-28 12:00:00
156,AUDNZD_i,1.06905,1.06916,1.0684,1.07111,1.069755,1.0695566666666667,1.0694575,1.06943,18645,2021-01-28 16:00:00
157,AUDNZD_i,1.06916,1.07032,1.06906,1.07032,1.06969,1.0698999999999999,1.0700049999999999,1.069715,7425,2021-01-28 20:00:00
158,AUDNZD_i,1.07032,1.06901,1.06877,1.07051,1.0696400000000001,1.06943,1.069325,1.0696525000000001,5911,2021-01-29 00:00:00
159,AUDNZD_i,1.06901,1.06834,1.06735,1.06906,1.0682049999999998,1.06825,1.0682725,1.0684399999999998,6993,2021-01-29 04:00:00
160,AUDNZD_i,1.06834,1.06673,1.06669,1.06928,1.067985,1.0675666666666668,1.0673575,1.06776,13824,2021-01-29 08:00:00
161,AUDNZD_i,1.0667200000000001,1.06603,1.06537,1.06787,1.06662,1.0664233333333333,1.066325,1.0664975,14729,2021-01-29 12:00:00
162,AUDNZD_i,1.06601,1.06351,1.06315,1.06633,1.06474,1.06433,1.064125,1.06475,19129,2021-01-29 16:00:00
163,AUDNZD_i,1.06349,1.06365,1.06312,1.06401,1.063565,1.0635933333333334,1.0636075,1.0635675,9753,2021-01-29 20:00:00
164,AUDNZD_i,1.06325,1.06242,1.06229,1.0641,1.063195,1.0629366666666666,1.0628075,1.063015,7748,2021-02-01 00:00:00
165,AUDNZD_i,1.06247,1.06386,1.06207,1.06407,1.0630700000000002,1.0633333333333335,1.063465,1.0631175000000002,7887,2021-02-01 04:00:00
166,AUDNZD_i,1.06383,1.0637,1.06231,1.06421,1.06326,1.0634066666666666,1.06348,1.0635125,12998,2021-02-01 08:00:00
167,AUDNZD_i,1.06368,1.06341,1.06271,1.06407,1.06339,1.0633966666666668,1.0634000000000001,1.0634675,11754,2021-02-01 12:00:00
168,AUDNZD_i,1.06339,1.06457,1.06229,1.06467,1.06348,1.0638433333333335,1.064025,1.06373,16206,2021-02-01 16:00:00
169,AUDNZD_i,1.06462,1.06431,1.06414,1.06605,1.065095,1.0648333333333333,1.0647024999999999,1.0647799999999998,7573,2021-02-01 20:00:00
170,AUDNZD_i,1.06441,1.06632,1.06387,1.0668,1.0653350000000001,1.0656633333333334,1.0658275000000001,1.06535,5522,2021-02-02 00:00:00
171,AUDNZD_i,1.06634,1.06258,1.06231,1.06744,1.064875,1.0641100000000001,1.0637275000000002,1.0646675,7452,2021-02-02 04:00:00
172,AUDNZD_i,1.06258,1.06088,1.06006,1.06267,1.061365,1.0612033333333333,1.0611225,1.0615475,10737,2021-02-02 08:00:00
173,AUDNZD_i,1.06088,1.06018,1.05925,1.06173,1.0604900000000002,1.0603866666666668,1.060335,1.06051,11119,2021-02-02 12:00:00
174,AUDNZD_i,1.06018,1.06042,1.05957,1.0613,1.060435,1.06043,1.0604274999999999,1.0603675,15979,2021-02-02 16:00:00
175,AUDNZD_i,1.06045,1.0573,1.05688,1.06129,1.059085,1.05849,1.0581924999999999,1.05898,7045,2021-02-02 20:00:00
176,AUDNZD_i,1.05728,1.05522,1.05489,1.05834,1.056615,1.05615,1.0559175,1.0564325,6204,2021-02-03 00:00:00
177,AUDNZD_i,1.05522,1.05464,1.0538,1.05523,1.0545149999999999,1.0545566666666666,1.0545775,1.0547225,6165,2021-02-03 04:00:00
178,AUDNZD_i,1.05461,1.05838,1.05405,1.05843,1.0562399999999998,1.0569533333333332,1.05731,1.0563675,9440,2021-02-03 08:00:00
179,AUDNZD_i,1.05841,1.0572300000000001,1.05674,1.05859,1.057665,1.05752,1.0574475,1.0577425,9383,2021-02-03 12:00:00
180,AUDNZD_i,1.0572300000000001,1.05781,1.05719,1.05909,1.05814,1.05803,1.0579749999999999,1.05783,14202,2021-02-03 16:00:00
181,AUDNZD_i,1.05782,1.05648,1.05648,1.05933,1.057905,1.05743,1.0571925000000002,1.0575275,6215,2021-02-03 20:00:00
182,AUDNZD_i,1.05647,1.05901,1.05628,1.05905,1.057665,1.0581133333333332,1.0583375,1.0577025,5241,2021-02-04 00:00:00
183,AUDNZD_i,1.05902,1.05936,1.05879,1.06019,1.0594899999999998,1.0594466666666664,1.0594249999999998,1.05934,6352,2021-02-04 04:00:00
184,AUDNZD_i,1.05935,1.05948,1.05872,1.06042,1.05957,1.05954,1.0595249999999998,1.0594925,9347,2021-02-04 08:00:00
185,AUDNZD_i,1.05948,1.05949,1.05909,1.06102,1.0600550000000002,1.059866666666667,1.0597725000000002,1.05977,8673,2021-02-04 12:00:00
186,AUDNZD_i,1.05946,1.06168,1.05903,1.06182,1.060425,1.0608433333333334,1.0610525,1.0604974999999999,10597,2021-02-04 16:00:00
