,GBPNZD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
83,GBPNZD_i,1.89158,1.89554,1.88911,1.89645,1.8927800000000001,1.8937000000000002,1.8941600000000003,1.8931700000000002,11328,2021-01-12 12:00:00
84,GBPNZD_i,1.89557,1.89377,1.89363,1.89912,1.896375,1.8955066666666667,1.8950725,1.8955225,14648,2021-01-12 16:00:00
85,GBPNZD_i,1.8933,1.8906100000000001,1.88883,1.895,1.891915,1.8914800000000003,1.8912625000000003,1.8919350000000001,6236,2021-01-12 20:00:00
86,GBPNZD_i,1.89092,1.89059,1.88918,1.89234,1.89076,1.8907033333333334,1.8906749999999999,1.8907574999999999,4088,2021-01-13 00:00:00
87,GBPNZD_i,1.89059,1.89302,1.88999,1.89391,1.89195,1.8923066666666666,1.892485,1.8918775,5363,2021-01-13 04:00:00
88,GBPNZD_i,1.89299,1.90068,1.89126,1.9012099999999998,1.896235,1.8977166666666665,1.8984574999999997,1.8965349999999999,8792,2021-01-13 08:00:00
89,GBPNZD_i,1.90065,1.90524,1.89953,1.90586,1.902695,1.9035433333333334,1.9039675,1.90282,11316,2021-01-13 12:00:00
90,GBPNZD_i,1.90524,1.89527,1.89426,1.90534,1.8998,1.89829,1.897535,1.9000275,14713,2021-01-13 16:00:00
91,GBPNZD_i,1.8954,1.8985400000000001,1.89368,1.90028,1.89698,1.8975000000000002,1.8977600000000003,1.8969750000000003,5205,2021-01-13 20:00:00
92,GBPNZD_i,1.89865,1.89784,1.8968,1.9003299999999999,1.898565,1.8983233333333331,1.8982025,1.898405,4644,2021-01-14 00:00:00
93,GBPNZD_i,1.89784,1.89216,1.89182,1.89878,1.8953,1.8942533333333333,1.8937300000000001,1.8951500000000001,8050,2021-01-14 04:00:00
94,GBPNZD_i,1.8921999999999999,1.89546,1.89146,1.9001299999999999,1.895795,1.8956833333333332,1.8956274999999998,1.8948124999999998,10471,2021-01-14 08:00:00
95,GBPNZD_i,1.89547,1.89655,1.8936899999999999,1.89832,1.896005,1.8961866666666667,1.8962775,1.8960075,10550,2021-01-14 12:00:00
96,GBPNZD_i,1.89652,1.89184,1.89184,1.9011900000000002,1.896515,1.8949566666666666,1.8941775,1.8953475,14177,2021-01-14 16:00:00
97,GBPNZD_i,1.89184,1.8946100000000001,1.8908,1.8950200000000001,1.89291,1.8934766666666667,1.89376,1.8930675000000001,7991,2021-01-14 20:00:00
98,GBPNZD_i,1.8949799999999999,1.8970500000000001,1.89289,1.89757,1.89523,1.8958366666666666,1.89614,1.8956225,5852,2021-01-15 00:00:00
99,GBPNZD_i,1.8970500000000001,1.89967,1.89638,1.90041,1.8983949999999998,1.89882,1.8990325000000001,1.8983775,6903,2021-01-15 04:00:00
100,GBPNZD_i,1.89964,1.89677,1.89643,1.9024299999999998,1.89943,1.8985433333333332,1.8981,1.8988174999999998,10294,2021-01-15 08:00:00
101,GBPNZD_i,1.89677,1.89885,1.8960599999999999,1.9009399999999999,1.8984999999999999,1.8986166666666666,1.898675,1.898155,12870,2021-01-15 12:00:00
102,GBPNZD_i,1.8988,1.90186,1.89849,1.90751,1.903,1.90262,1.90243,1.901665,17283,2021-01-15 16:00:00
103,GBPNZD_i,1.90156,1.90455,1.8999700000000002,1.90459,1.9022800000000002,1.903036666666667,1.9034150000000003,1.9026675000000002,5558,2021-01-15 20:00:00
104,GBPNZD_i,1.90205,1.90583,1.90141,1.90644,1.903925,1.90456,1.9048775,1.9039325,5810,2021-01-18 00:00:00
105,GBPNZD_i,1.90553,1.90414,1.90286,1.90574,1.9043,1.9042466666666666,1.90422,1.9045675,5021,2021-01-18 04:00:00
106,GBPNZD_i,1.90414,1.90419,1.90286,1.90708,1.90497,1.90471,1.90458,1.9045675,9324,2021-01-18 08:00:00
107,GBPNZD_i,1.90422,1.90502,1.90359,1.9066,1.905095,1.90507,1.9050574999999998,1.9048574999999999,9063,2021-01-18 12:00:00
108,GBPNZD_i,1.90499,1.9098899999999999,1.90431,1.91059,1.9074499999999999,1.9082633333333332,1.9086699999999999,1.9074449999999998,8138,2021-01-18 16:00:00
109,GBPNZD_i,1.9090799999999999,1.9092799999999999,1.9080599999999999,1.9106100000000001,1.909335,1.9093166666666666,1.9093075,1.9092574999999998,5384,2021-01-18 20:00:00
110,GBPNZD_i,1.91032,1.9070200000000002,1.9057,1.9109099999999999,1.908305,1.9078766666666667,1.9076625,1.9084875000000001,6171,2021-01-19 00:00:00
111,GBPNZD_i,1.90694,1.90701,1.90483,1.90807,1.90645,1.9066366666666668,1.90673,1.9067125000000003,7653,2021-01-19 04:00:00
112,GBPNZD_i,1.9070200000000002,1.91037,1.9051399999999998,1.91228,1.90871,1.9092633333333333,1.9095399999999998,1.9087025,9982,2021-01-19 08:00:00
113,GBPNZD_i,1.91032,1.9098199999999999,1.90841,1.9131399999999998,1.910775,1.9104566666666667,1.9102975,1.9104225000000001,9711,2021-01-19 12:00:00
114,GBPNZD_i,1.90985,1.9140899999999998,1.9086400000000001,1.91649,1.912565,1.9130733333333332,1.9133274999999998,1.9122675,12819,2021-01-19 16:00:00
115,GBPNZD_i,1.91406,1.91501,1.9137300000000002,1.9167100000000001,1.9152200000000001,1.91515,1.9151150000000001,1.9148775,4983,2021-01-19 20:00:00
116,GBPNZD_i,1.91411,1.91526,1.91239,1.91582,1.9141050000000002,1.91449,1.9146825,1.914395,5771,2021-01-20 00:00:00
117,GBPNZD_i,1.91526,1.91372,1.91324,1.91566,1.91445,1.9142066666666668,1.914085,1.9144700000000001,3825,2021-01-20 04:00:00
118,GBPNZD_i,1.9137300000000002,1.9173200000000001,1.91031,1.91866,1.914485,1.91543,1.9159025,1.915005,9759,2021-01-20 08:00:00
119,GBPNZD_i,1.91731,1.9143599999999998,1.91422,1.9213200000000001,1.91777,1.9166333333333334,1.9160650000000001,1.9168025000000002,10988,2021-01-20 12:00:00
120,GBPNZD_i,1.9143599999999998,1.9052099999999998,1.9012799999999999,1.91449,1.9078849999999998,1.906993333333333,1.9065474999999998,1.9088349999999998,14383,2021-01-20 16:00:00
121,GBPNZD_i,1.9048500000000002,1.9033099999999998,1.90274,1.90584,1.90429,1.9039633333333335,1.9038,1.904185,4548,2021-01-20 20:00:00
122,GBPNZD_i,1.9034200000000001,1.89962,1.89933,1.90412,1.9017249999999999,1.9010233333333335,1.9006725000000002,1.9016225000000002,6062,2021-01-21 00:00:00
123,GBPNZD_i,1.89962,1.8987699999999998,1.89723,1.90001,1.89862,1.8986699999999999,1.8986949999999998,1.8989075,6309,2021-01-21 04:00:00
124,GBPNZD_i,1.89883,1.90256,1.8987,1.90726,1.90298,1.90284,1.90277,1.9018375,10043,2021-01-21 08:00:00
125,GBPNZD_i,1.90258,1.9032900000000001,1.89883,1.90389,1.90136,1.9020033333333333,1.902325,1.9021474999999999,11732,2021-01-21 12:00:00
126,GBPNZD_i,1.9032200000000001,1.90743,1.9028,1.9095900000000001,1.906195,1.9066066666666668,1.9068125,1.9057600000000001,14392,2021-01-21 16:00:00
127,GBPNZD_i,1.9071799999999999,1.9016199999999999,1.90151,1.90778,1.904645,1.9036366666666666,1.9031325,1.9045225000000001,6282,2021-01-21 20:00:00
128,GBPNZD_i,1.90251,1.90317,1.9005100000000001,1.90351,1.9020100000000002,1.902396666666667,1.9025900000000002,1.902425,5398,2021-01-22 00:00:00
129,GBPNZD_i,1.90314,1.90461,1.90266,1.90699,1.904825,1.904753333333333,1.9047174999999998,1.90435,6273,2021-01-22 04:00:00
130,GBPNZD_i,1.9045999999999998,1.90165,1.89985,1.90697,1.90341,1.9028233333333333,1.90253,1.9032675000000001,10728,2021-01-22 08:00:00
131,GBPNZD_i,1.90164,1.9022000000000001,1.8993,1.90594,1.90262,1.90248,1.9024100000000002,1.9022700000000001,10699,2021-01-22 12:00:00
132,GBPNZD_i,1.9022000000000001,1.90564,1.89995,1.90581,1.9028800000000001,1.9038000000000002,1.90426,1.9034,13163,2021-01-22 16:00:00
133,GBPNZD_i,1.90552,1.90481,1.9037899999999999,1.90701,1.9054,1.9052033333333334,1.9051049999999998,1.9052825,4362,2021-01-22 20:00:00
134,GBPNZD_i,1.90674,1.9027699999999999,1.90187,1.9071099999999999,1.90449,1.9039166666666667,1.9036300000000002,1.9046225,5087,2021-01-25 00:00:00
135,GBPNZD_i,1.9027699999999999,1.90111,1.9001299999999999,1.90313,1.90163,1.9014566666666666,1.90137,1.9017849999999998,4447,2021-01-25 04:00:00
136,GBPNZD_i,1.90111,1.89733,1.8952900000000001,1.90247,1.8988800000000001,1.8983633333333334,1.8981050000000002,1.8990500000000001,9438,2021-01-25 08:00:00
137,GBPNZD_i,1.89733,1.89788,1.8956300000000001,1.89933,1.89748,1.8976133333333334,1.89768,1.8975425000000001,10399,2021-01-25 12:00:00
138,GBPNZD_i,1.89787,1.8996499999999998,1.89621,1.9032200000000001,1.899715,1.8996933333333335,1.8996825,1.8992375000000001,17209,2021-01-25 16:00:00
139,GBPNZD_i,1.8996499999999998,1.8994499999999999,1.89466,1.9014600000000002,1.89806,1.8985233333333333,1.898755,1.8988049999999999,6275,2021-01-25 20:00:00
140,GBPNZD_i,1.89821,1.8999700000000002,1.89682,1.90088,1.89885,1.8992233333333335,1.89941,1.89897,3252,2021-01-26 00:00:00
141,GBPNZD_i,1.89996,1.9005,1.89907,1.90075,1.89991,1.9001066666666666,1.900205,1.90007,4011,2021-01-26 04:00:00
142,GBPNZD_i,1.9005,1.8970500000000001,1.8949799999999999,1.90137,1.898175,1.8978000000000002,1.8976125000000001,1.8984750000000001,10741,2021-01-26 08:00:00
143,GBPNZD_i,1.89702,1.893,1.8918300000000001,1.89729,1.89456,1.8940400000000002,1.89378,1.8947850000000002,11233,2021-01-26 12:00:00
144,GBPNZD_i,1.893,1.89734,1.89201,1.89885,1.89543,1.8960666666666668,1.896385,1.8953,12540,2021-01-26 16:00:00
145,GBPNZD_i,1.89722,1.89661,1.89546,1.89756,1.89651,1.896543333333333,1.8965599999999998,1.8967124999999998,4724,2021-01-26 20:00:00
146,GBPNZD_i,1.89591,1.89885,1.89512,1.8996499999999998,1.8973849999999999,1.897873333333333,1.8981174999999997,1.8973824999999997,5555,2021-01-27 00:00:00
147,GBPNZD_i,1.89885,1.89973,1.89798,1.9003700000000001,1.899175,1.89936,1.8994525,1.8992325,5117,2021-01-27 04:00:00
148,GBPNZD_i,1.89973,1.90125,1.89935,1.9035600000000001,1.9014550000000001,1.9013866666666666,1.9013525,1.9009725,10120,2021-01-27 08:00:00
149,GBPNZD_i,1.90122,1.90586,1.8981,1.90615,1.9021249999999998,1.90337,1.9039925000000002,1.9028325000000001,13441,2021-01-27 12:00:00
150,GBPNZD_i,1.90588,1.90564,1.9054,1.9115199999999999,1.9084599999999998,1.9075199999999999,1.90705,1.9071099999999999,19227,2021-01-27 16:00:00
151,GBPNZD_i,1.90491,1.91171,1.90367,1.91367,1.9086699999999999,1.9096833333333334,1.91019,1.90849,13679,2021-01-27 20:00:00
152,GBPNZD_i,1.90978,1.91284,1.9092099999999999,1.9148100000000001,1.91201,1.9122866666666667,1.912425,1.91166,7383,2021-01-28 00:00:00
153,GBPNZD_i,1.91284,1.91571,1.91188,1.91625,1.914065,1.9146133333333333,1.9148874999999999,1.91417,7560,2021-01-28 04:00:00
154,GBPNZD_i,1.91573,1.9181599999999999,1.91195,1.91928,1.915615,1.9164633333333334,1.9168875,1.91628,14254,2021-01-28 08:00:00
155,GBPNZD_i,1.9183,1.91487,1.9145400000000001,1.9195799999999998,1.91706,1.91633,1.915965,1.9168224999999999,14849,2021-01-28 12:00:00
156,GBPNZD_i,1.91485,1.91109,1.91087,1.91849,1.9146800000000002,1.9134833333333334,1.912885,1.913825,17300,2021-01-28 16:00:00
157,GBPNZD_i,1.9108399999999999,1.91182,1.9092500000000001,1.91284,1.911045,1.9113033333333334,1.9114325,1.9111875,7833,2021-01-28 20:00:00
158,GBPNZD_i,1.9116900000000001,1.91296,1.90868,1.91365,1.911165,1.9117633333333333,1.9120625,1.911745,5578,2021-01-29 00:00:00
159,GBPNZD_i,1.91296,1.91475,1.91232,1.9154499999999999,1.913885,1.9141733333333333,1.9143175,1.91387,7363,2021-01-29 04:00:00
160,GBPNZD_i,1.91475,1.90666,1.90642,1.9153099999999998,1.9108649999999998,1.909463333333333,1.9087625,1.9107849999999997,14783,2021-01-29 08:00:00
161,GBPNZD_i,1.90673,1.90412,1.90354,1.91051,1.907025,1.9060566666666665,1.9055725,1.906225,16405,2021-01-29 12:00:00
162,GBPNZD_i,1.9041299999999999,1.9071799999999999,1.89991,1.9087100000000001,1.9043100000000002,1.9052666666666667,1.905745,1.9049825,20559,2021-01-29 16:00:00
163,GBPNZD_i,1.9071799999999999,1.90714,1.9046699999999999,1.9088699999999998,1.9067699999999999,1.9068933333333333,1.906955,1.906965,12266,2021-01-29 20:00:00
164,GBPNZD_i,1.91066,1.9088500000000002,1.90816,1.91493,1.911545,1.9106466666666666,1.9101975,1.91065,8416,2021-02-01 00:00:00
165,GBPNZD_i,1.90888,1.9096899999999999,1.9065699999999999,1.9100000000000001,1.908285,1.9087533333333333,1.9089874999999998,1.908785,6231,2021-02-01 04:00:00
166,GBPNZD_i,1.90965,1.91182,1.9081000000000001,1.9125299999999998,1.910315,1.9108166666666666,1.9110675000000001,1.910525,12826,2021-02-01 08:00:00
167,GBPNZD_i,1.9117899999999999,1.90759,1.9064100000000002,1.91252,1.909465,1.9088399999999999,1.9085275,1.9095775,13646,2021-02-01 12:00:00
168,GBPNZD_i,1.90759,1.9091399999999998,1.9048500000000002,1.9100000000000001,1.9074250000000001,1.9079966666666668,1.9082825,1.9078950000000001,15391,2021-02-01 16:00:00
169,GBPNZD_i,1.90893,1.90811,1.90622,1.91045,1.9083350000000001,1.90826,1.9082225,1.9084275,7212,2021-02-01 20:00:00
170,GBPNZD_i,1.90795,1.90812,1.9064,1.91116,1.9087800000000001,1.9085600000000003,1.9084500000000002,1.9084075,5723,2021-02-02 00:00:00
171,GBPNZD_i,1.90812,1.9055900000000001,1.9052,1.90936,1.90728,1.9067166666666668,1.906435,1.9070675000000001,4279,2021-02-02 04:00:00
172,GBPNZD_i,1.9055900000000001,1.90586,1.90405,1.90884,1.9064450000000002,1.90625,1.9061525000000001,1.906085,9703,2021-02-02 08:00:00
173,GBPNZD_i,1.90588,1.90515,1.90435,1.91024,1.907295,1.90658,1.9062225,1.906405,11942,2021-02-02 12:00:00
174,GBPNZD_i,1.90515,1.90786,1.90358,1.90907,1.906325,1.9068366666666667,1.9070925,1.906415,14628,2021-02-02 16:00:00
