,WSt30_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
503,WSt30_m_i,33777.0,33718.0,33712.0,33790.0,33751.0,33740.0,33734.5,33749.25,1805,2021-04-12 04:00:00
504,WSt30_m_i,33718.0,33681.0,33673.0,33721.0,33697.0,33691.666666666664,33689.0,33698.25,1628,2021-04-12 08:00:00
505,WSt30_m_i,33681.0,33718.0,33668.0,33724.0,33696.0,33703.333333333336,33707.0,33697.75,2229,2021-04-12 12:00:00
506,WSt30_m_i,33718.0,33745.0,33709.0,33784.0,33746.5,33746.0,33745.75,33739.0,2383,2021-04-12 16:00:00
507,WSt30_m_i,33744.0,33673.0,33663.0,33769.0,33716.0,33701.666666666664,33694.5,33712.25,2817,2021-04-12 20:00:00
508,WSt30_m_i,33673.0,33751.0,33662.0,33774.0,33718.0,33729.0,33734.5,33715.0,1646,2021-04-13 00:00:00
509,WSt30_m_i,33743.0,33752.0,33733.0,33774.0,33753.5,33753.0,33752.75,33750.5,1422,2021-04-13 04:00:00
510,WSt30_m_i,33752.0,33744.0,33723.0,33779.0,33751.0,33748.666666666664,33747.5,33749.5,1403,2021-04-13 08:00:00
511,WSt30_m_i,33745.0,33828.0,33735.0,33829.0,33782.0,33797.333333333336,33805.0,33784.25,1389,2021-04-13 12:00:00
512,WSt30_m_i,33830.0,33607.0,33561.0,33840.0,33700.5,33669.333333333336,33653.75,33709.5,2681,2021-04-13 16:00:00
513,WSt30_m_i,33611.0,33625.0,33569.0,33673.0,33621.0,33622.333333333336,33623.0,33619.5,2111,2021-04-13 20:00:00
514,WSt30_m_i,33625.0,33693.0,33624.0,33753.0,33688.5,33690.0,33690.75,33673.75,1197,2021-04-14 00:00:00
515,WSt30_m_i,33690.0,33682.0,33644.0,33693.0,33668.5,33673.0,33675.25,33677.25,996,2021-04-14 04:00:00
516,WSt30_m_i,33687.0,33704.0,33649.0,33707.0,33678.0,33686.666666666664,33691.0,33686.75,1089,2021-04-14 08:00:00
517,WSt30_m_i,33707.0,33704.0,33674.0,33718.0,33696.0,33698.666666666664,33700.0,33700.75,1432,2021-04-14 12:00:00
518,WSt30_m_i,33704.0,33876.0,33664.0,33878.0,33771.0,33806.0,33823.5,33780.5,1905,2021-04-14 16:00:00
519,WSt30_m_i,33882.0,33828.0,33809.0,33926.0,33867.5,33854.333333333336,33847.75,33861.25,2387,2021-04-14 20:00:00
520,WSt30_m_i,33822.0,33748.0,33724.0,33851.0,33787.5,33774.333333333336,33767.75,33786.25,1958,2021-04-15 00:00:00
521,WSt30_m_i,33809.0,33813.0,33780.0,33838.0,33809.0,33810.333333333336,33811.0,33810.0,1206,2021-04-15 04:00:00
522,WSt30_m_i,33811.0,33820.0,33793.0,33836.0,33814.5,33816.333333333336,33817.25,33815.0,1242,2021-04-15 08:00:00
523,WSt30_m_i,33823.0,33893.0,33819.0,33902.0,33860.5,33871.333333333336,33876.75,33859.25,1488,2021-04-15 12:00:00
524,WSt30_m_i,33894.0,33983.0,33884.0,33992.0,33938.0,33953.0,33960.5,33938.25,1925,2021-04-15 16:00:00
525,WSt30_m_i,33992.0,34011.0,33949.0,34057.0,34003.0,34005.666666666664,34007.0,34002.25,2293,2021-04-15 20:00:00
526,WSt30_m_i,34011.0,34057.0,33994.0,34088.0,34041.0,34046.333333333336,34049.0,34037.5,1275,2021-04-16 00:00:00
527,WSt30_m_i,34062.0,34028.0,34009.0,34067.0,34038.0,34034.666666666664,34033.0,34041.5,943,2021-04-16 04:00:00
528,WSt30_m_i,34028.0,34045.0,34013.0,34054.0,34033.5,34037.333333333336,34039.25,34035.0,925,2021-04-16 08:00:00
529,WSt30_m_i,34041.0,34104.0,34013.0,34119.0,34066.0,34078.666666666664,34085.0,34069.25,1527,2021-04-16 12:00:00
530,WSt30_m_i,34103.0,34170.0,34085.0,34266.0,34175.5,34173.666666666664,34172.75,34156.0,1865,2021-04-16 16:00:00
531,WSt30_m_i,34171.0,34156.0,34128.0,34224.0,34176.0,34169.333333333336,34166.0,34169.75,2400,2021-04-16 20:00:00
532,WSt30_m_i,34154.0,34118.0,34087.0,34163.0,34125.0,34122.666666666664,34121.5,34130.5,1381,2021-04-19 04:00:00
533,WSt30_m_i,34117.0,34112.0,34097.0,34137.0,34117.0,34115.333333333336,34114.5,34115.75,1263,2021-04-19 08:00:00
534,WSt30_m_i,34112.0,34136.0,34080.0,34175.0,34127.5,34130.333333333336,34131.75,34125.75,1930,2021-04-19 12:00:00
535,WSt30_m_i,34136.0,34107.0,34059.0,34166.0,34112.5,34110.666666666664,34109.75,34117.0,2646,2021-04-19 16:00:00
536,WSt30_m_i,34106.0,34058.0,33988.0,34121.0,34054.5,34055.666666666664,34056.25,34068.25,4579,2021-04-19 20:00:00
537,WSt30_m_i,34056.0,34100.0,34027.0,34106.0,34066.5,34077.666666666664,34083.25,34072.25,1936,2021-04-20 00:00:00
538,WSt30_m_i,34128.0,34169.0,34119.0,34178.0,34148.5,34155.333333333336,34158.75,34148.5,1411,2021-04-20 04:00:00
539,WSt30_m_i,34169.0,34174.0,34150.0,34192.0,34171.0,34172.0,34172.5,34171.25,1461,2021-04-20 08:00:00
540,WSt30_m_i,34178.0,33956.0,33927.0,34189.0,34058.0,34024.0,34007.0,34062.5,2703,2021-04-20 12:00:00
541,WSt30_m_i,33955.0,33973.0,33889.0,34007.0,33948.0,33956.333333333336,33960.5,33956.0,3511,2021-04-20 16:00:00
542,WSt30_m_i,33971.0,33796.0,33733.0,33991.0,33862.0,33840.0,33829.0,33872.75,5020,2021-04-20 20:00:00
543,WSt30_m_i,33796.0,33830.0,33696.0,33845.0,33770.5,33790.333333333336,33800.25,33791.75,1909,2021-04-21 00:00:00
544,WSt30_m_i,33834.0,33787.0,33784.0,33847.0,33815.5,33806.0,33801.25,33813.0,1791,2021-04-21 04:00:00
545,WSt30_m_i,33787.0,33787.0,33748.0,33810.0,33779.0,33781.666666666664,33783.0,33783.0,1896,2021-04-21 08:00:00
546,WSt30_m_i,33785.0,33817.0,33776.0,33873.0,33824.5,33822.0,33820.75,33812.75,2526,2021-04-21 12:00:00
547,WSt30_m_i,33817.0,33963.0,33754.0,33964.0,33859.0,33893.666666666664,33911.0,33874.5,2799,2021-04-21 16:00:00
548,WSt30_m_i,33965.0,34070.0,33956.0,34073.0,34014.5,34033.0,34042.25,34016.0,2874,2021-04-21 20:00:00
549,WSt30_m_i,34071.0,34145.0,34062.0,34164.0,34113.0,34123.666666666664,34129.0,34110.5,1403,2021-04-22 00:00:00
550,WSt30_m_i,34100.0,34074.0,34064.0,34116.0,34090.0,34084.666666666664,34082.0,34088.5,1460,2021-04-22 04:00:00
551,WSt30_m_i,34073.0,34132.0,34071.0,34132.0,34101.5,34111.666666666664,34116.75,34102.0,1716,2021-04-22 08:00:00
552,WSt30_m_i,34132.0,34141.0,34099.0,34159.0,34129.0,34133.0,34135.0,34132.75,2004,2021-04-22 12:00:00
553,WSt30_m_i,34141.0,34037.0,33975.0,34148.0,34061.5,34053.333333333336,34049.25,34075.25,2605,2021-04-22 16:00:00
554,WSt30_m_i,34037.0,33766.0,33742.0,34130.0,33936.0,33879.333333333336,33851.0,33918.75,5196,2021-04-22 20:00:00
555,WSt30_m_i,33766.0,33824.0,33722.0,33898.0,33810.0,33814.666666666664,33817.0,33802.5,3205,2021-04-23 00:00:00
556,WSt30_m_i,33839.0,33874.0,33813.0,33889.0,33851.0,33858.666666666664,33862.5,33853.75,1587,2021-04-23 04:00:00
557,WSt30_m_i,33875.0,33863.0,33841.0,33886.0,33863.5,33863.333333333336,33863.25,33866.25,1379,2021-04-23 08:00:00
558,WSt30_m_i,33863.0,33870.0,33804.0,33916.0,33860.0,33863.333333333336,33865.0,33863.25,2468,2021-04-23 12:00:00
559,WSt30_m_i,33871.0,33857.0,33721.0,33898.0,33809.5,33825.333333333336,33833.25,33836.75,2883,2021-04-23 16:00:00
560,WSt30_m_i,33857.0,34048.0,33855.0,34085.0,33970.0,33996.0,34009.0,33961.25,3075,2021-04-23 20:00:00
561,WSt30_m_i,34061.0,34069.0,34003.0,34077.0,34040.0,34049.666666666664,34054.5,34052.5,1355,2021-04-26 04:00:00
562,WSt30_m_i,34069.0,34085.0,34064.0,34111.0,34087.5,34086.666666666664,34086.25,34082.25,1238,2021-04-26 08:00:00
563,WSt30_m_i,34086.0,34063.0,34048.0,34109.0,34078.5,34073.333333333336,34070.75,34076.5,1952,2021-04-26 12:00:00
564,WSt30_m_i,34063.0,34112.0,34036.0,34158.0,34097.0,34102.0,34104.5,34092.25,2427,2021-04-26 16:00:00
565,WSt30_m_i,34115.0,34034.0,34013.0,34139.0,34076.0,34062.0,34055.0,34075.25,2987,2021-04-26 20:00:00
566,WSt30_m_i,34033.0,34003.0,33949.0,34055.0,34002.0,34002.333333333336,34002.5,34010.0,1588,2021-04-27 00:00:00
567,WSt30_m_i,34009.0,34023.0,33975.0,34029.0,34002.0,34009.0,34012.5,34009.0,1381,2021-04-27 04:00:00
568,WSt30_m_i,34024.0,34071.0,33998.0,34087.0,34042.5,34052.0,34056.75,34045.0,1211,2021-04-27 08:00:00
569,WSt30_m_i,34072.0,33965.0,33936.0,34079.0,34007.5,33993.333333333336,33986.25,34013.0,2005,2021-04-27 12:00:00
570,WSt30_m_i,33965.0,33936.0,33880.0,34032.0,33956.0,33949.333333333336,33946.0,33953.25,2665,2021-04-27 16:00:00
571,WSt30_m_i,33935.0,33979.0,33919.0,33995.0,33957.0,33964.333333333336,33968.0,33957.0,3263,2021-04-27 20:00:00
572,WSt30_m_i,33979.0,33996.0,33961.0,34053.0,34007.0,34003.333333333336,34001.5,33997.25,1520,2021-04-28 00:00:00
573,WSt30_m_i,33939.0,33947.0,33907.0,33950.0,33928.5,33934.666666666664,33937.75,33935.75,1198,2021-04-28 04:00:00
574,WSt30_m_i,33948.0,33956.0,33942.0,33971.0,33956.5,33956.333333333336,33956.25,33954.25,935,2021-04-28 08:00:00
575,WSt30_m_i,33955.0,33960.0,33912.0,33984.0,33948.0,33952.0,33954.0,33952.75,1846,2021-04-28 12:00:00
576,WSt30_m_i,33960.0,33868.0,33847.0,33979.0,33913.0,33898.0,33890.5,33913.5,2438,2021-04-28 16:00:00
577,WSt30_m_i,33870.0,33840.0,33818.0,33905.0,33861.5,33854.333333333336,33850.75,33858.25,2722,2021-04-28 20:00:00
578,WSt30_m_i,33839.0,33850.0,33819.0,33961.0,33890.0,33876.666666666664,33870.0,33867.25,2660,2021-04-29 00:00:00
579,WSt30_m_i,33857.0,33946.0,33845.0,33957.0,33901.0,33916.0,33923.5,33901.25,1176,2021-04-29 04:00:00
580,WSt30_m_i,33946.0,33950.0,33920.0,33958.0,33939.0,33942.666666666664,33944.5,33943.5,1084,2021-04-29 08:00:00
581,WSt30_m_i,33950.0,33974.0,33940.0,33999.0,33969.5,33971.0,33971.75,33965.75,1792,2021-04-29 12:00:00
582,WSt30_m_i,33973.0,33945.0,33937.0,34047.0,33992.0,33976.333333333336,33968.5,33975.5,2568,2021-04-29 16:00:00
583,WSt30_m_i,33947.0,33934.0,33746.0,33962.0,33854.0,33880.666666666664,33894.0,33897.25,4502,2021-04-29 20:00:00
584,WSt30_m_i,33936.0,34068.0,33936.0,34093.0,34014.5,34032.333333333336,34041.25,34008.25,1906,2021-04-30 00:00:00
585,WSt30_m_i,34037.0,34021.0,34005.0,34055.0,34030.0,34027.0,34025.5,34029.5,1560,2021-04-30 04:00:00
586,WSt30_m_i,34020.0,33980.0,33963.0,34022.0,33992.5,33988.333333333336,33986.25,33996.25,1225,2021-04-30 08:00:00
587,WSt30_m_i,33978.0,33979.0,33971.0,34039.0,34005.0,33996.333333333336,33992.0,33991.75,2086,2021-04-30 12:00:00
588,WSt30_m_i,33979.0,33964.0,33874.0,33979.0,33926.5,33939.0,33945.25,33949.0,2991,2021-04-30 16:00:00
589,WSt30_m_i,33963.0,33836.0,33794.0,33974.0,33884.0,33868.0,33860.0,33891.75,4185,2021-04-30 20:00:00
590,WSt30_m_i,33968.0,33997.0,33958.0,34037.0,33997.5,33997.333333333336,33997.25,33990.0,1305,2021-05-03 04:00:00
591,WSt30_m_i,33998.0,33977.0,33971.0,34015.0,33993.0,33987.666666666664,33985.0,33990.25,1136,2021-05-03 08:00:00
592,WSt30_m_i,33977.0,34024.0,33968.0,34090.0,34029.0,34027.333333333336,34026.5,34014.75,2012,2021-05-03 12:00:00
593,WSt30_m_i,34022.0,34205.0,34019.0,34222.0,34120.5,34148.666666666664,34162.75,34117.0,2677,2021-05-03 16:00:00
594,WSt30_m_i,34205.0,34159.0,34133.0,34230.0,34181.5,34174.0,34170.25,34181.75,3485,2021-05-03 20:00:00
595,WSt30_m_i,34159.0,34125.0,34097.0,34199.0,34148.0,34140.333333333336,34136.5,34145.0,1291,2021-05-04 00:00:00
596,WSt30_m_i,34119.0,34060.0,34053.0,34125.0,34089.0,34079.333333333336,34074.5,34089.25,1211,2021-05-04 04:00:00
597,WSt30_m_i,34059.0,34090.0,34038.0,34096.0,34067.0,34074.666666666664,34078.5,34070.75,1163,2021-05-04 08:00:00
598,WSt30_m_i,34090.0,34136.0,34061.0,34145.0,34103.0,34114.0,34119.5,34108.0,2319,2021-05-04 12:00:00
599,WSt30_m_i,34136.0,33883.0,33838.0,34154.0,33996.0,33958.333333333336,33939.5,34002.75,4037,2021-05-04 16:00:00
600,WSt30_m_i,33882.0,34026.0,33770.0,34055.0,33912.5,33950.333333333336,33969.25,33933.25,5872,2021-05-04 20:00:00
601,WSt30_m_i,34026.0,34152.0,34003.0,34153.0,34078.0,34102.666666666664,34115.0,34083.5,2461,2021-05-05 00:00:00
602,WSt30_m_i,34129.0,34243.0,34121.0,34248.0,34184.5,34204.0,34213.75,34185.25,1384,2021-05-05 04:00:00
603,WSt30_m_i,34243.0,34202.0,34170.0,34250.0,34210.0,34207.333333333336,34206.0,34216.25,1264,2021-05-05 08:00:00
604,WSt30_m_i,34204.0,34229.0,34180.0,34255.0,34217.5,34221.333333333336,34223.25,34217.0,2327,2021-05-05 12:00:00
605,WSt30_m_i,34229.0,34175.0,34135.0,34253.0,34194.0,34187.666666666664,34184.5,34198.0,2670,2021-05-05 16:00:00
606,WSt30_m_i,34175.0,34293.0,34045.0,34299.0,34172.0,34212.333333333336,34232.5,34203.0,3523,2021-05-05 20:00:00
607,WSt30_m_i,34294.0,34241.0,34208.0,34335.0,34271.5,34261.333333333336,34256.25,34269.5,2035,2021-05-06 00:00:00
608,WSt30_m_i,34218.0,34284.0,34201.0,34292.0,34246.5,34259.0,34265.25,34248.75,1635,2021-05-06 04:00:00
609,WSt30_m_i,34284.0,34269.0,34185.0,34289.0,34237.0,34247.666666666664,34253.0,34256.75,1863,2021-05-06 08:00:00
610,WSt30_m_i,34269.0,34255.0,34209.0,34329.0,34269.0,34264.333333333336,34262.0,34265.5,2678,2021-05-06 12:00:00
611,WSt30_m_i,34253.0,34253.0,34233.0,34348.0,34290.5,34278.0,34271.75,34271.75,3506,2021-05-06 16:00:00
612,WSt30_m_i,34252.0,34376.0,34194.0,34458.0,34326.0,34342.666666666664,34351.0,34320.0,4525,2021-05-06 20:00:00
613,WSt30_m_i,34375.0,34554.0,34317.0,34564.0,34440.5,34478.333333333336,34497.25,34452.5,2625,2021-05-07 00:00:00
614,WSt30_m_i,34530.0,34577.0,34502.0,34585.0,34543.5,34554.666666666664,34560.25,34548.5,1338,2021-05-07 04:00:00
615,WSt30_m_i,34576.0,34562.0,34538.0,34586.0,34562.0,34562.0,34562.0,34565.5,1264,2021-05-07 08:00:00
616,WSt30_m_i,34562.0,34602.0,34525.0,34604.0,34564.5,34577.0,34583.25,34573.25,1924,2021-05-07 12:00:00
617,WSt30_m_i,34602.0,34624.0,34468.0,34669.0,34568.5,34587.0,34596.25,34590.75,3962,2021-05-07 16:00:00
618,WSt30_m_i,34623.0,34729.0,34623.0,34739.0,34681.0,34697.0,34705.0,34678.5,3306,2021-05-07 20:00:00
619,WSt30_m_i,34812.0,34896.0,34809.0,34916.0,34862.5,34873.666666666664,34879.25,34858.25,1361,2021-05-10 04:00:00
620,WSt30_m_i,34896.0,34888.0,34859.0,34903.0,34881.0,34883.333333333336,34884.5,34886.5,1200,2021-05-10 08:00:00
621,WSt30_m_i,34888.0,34852.0,34835.0,34891.0,34863.0,34859.333333333336,34857.5,34866.5,1987,2021-05-10 12:00:00
622,WSt30_m_i,34852.0,35025.0,34848.0,35027.0,34937.5,34966.666666666664,34981.25,34938.0,2488,2021-05-10 16:00:00
623,WSt30_m_i,35026.0,35010.0,34967.0,35101.0,35034.0,35026.0,35022.0,35026.0,3726,2021-05-10 20:00:00
624,WSt30_m_i,35012.0,34766.0,34755.0,35023.0,34889.0,34848.0,34827.5,34889.0,3228,2021-05-11 00:00:00
625,WSt30_m_i,34780.0,34660.0,34630.0,34831.0,34730.5,34707.0,34695.25,34725.25,2577,2021-05-11 04:00:00
626,WSt30_m_i,34662.0,34708.0,34604.0,34715.0,34659.5,34675.666666666664,34683.75,34672.25,2627,2021-05-11 08:00:00
627,WSt30_m_i,34705.0,34617.0,34548.0,34732.0,34640.0,34632.333333333336,34628.5,34650.5,4108,2021-05-11 12:00:00
628,WSt30_m_i,34620.0,34488.0,34358.0,34642.0,34500.0,34496.0,34494.0,34527.0,5099,2021-05-11 16:00:00
629,WSt30_m_i,34489.0,34275.0,34083.0,34517.0,34300.0,34291.666666666664,34287.5,34341.0,7843,2021-05-11 20:00:00
630,WSt30_m_i,34275.0,34277.0,34160.0,34345.0,34252.5,34260.666666666664,34264.75,34264.25,3984,2021-05-12 00:00:00
631,WSt30_m_i,34261.0,34147.0,34123.0,34324.0,34223.5,34198.0,34185.25,34213.75,2768,2021-05-12 04:00:00
632,WSt30_m_i,34147.0,34084.0,33992.0,34201.0,34096.5,34092.333333333336,34090.25,34106.0,3637,2021-05-12 08:00:00
633,WSt30_m_i,34085.0,34180.0,34073.0,34265.0,34169.0,34172.666666666664,34174.5,34150.75,3922,2021-05-12 12:00:00
634,WSt30_m_i,34178.0,34088.0,34016.0,34231.0,34123.5,34111.666666666664,34105.75,34128.25,6221,2021-05-12 16:00:00
635,WSt30_m_i,34087.0,33802.0,33765.0,34130.0,33947.5,33899.0,33874.75,33946.0,7623,2021-05-12 20:00:00
636,WSt30_m_i,33801.0,33596.0,33561.0,33847.0,33704.0,33668.0,33650.0,33701.25,4177,2021-05-13 00:00:00
637,WSt30_m_i,33638.0,33727.0,33600.0,33743.0,33671.5,33690.0,33699.25,33677.0,2927,2021-05-13 04:00:00
638,WSt30_m_i,33725.0,33566.0,33554.0,33746.0,33650.0,33622.0,33608.0,33647.75,2953,2021-05-13 08:00:00
639,WSt30_m_i,33567.0,33413.0,33294.0,33657.0,33475.5,33454.666666666664,33444.25,33482.75,5446,2021-05-13 12:00:00
640,WSt30_m_i,33413.0,33958.0,33353.0,33969.0,33661.0,33760.0,33809.5,33673.25,5641,2021-05-13 16:00:00
641,WSt30_m_i,33960.0,33916.0,33843.0,34151.0,33997.0,33970.0,33956.5,33967.5,6999,2021-05-13 20:00:00
642,WSt30_m_i,33913.0,34022.0,33912.0,34185.0,34048.5,34039.666666666664,34035.25,34008.0,3567,2021-05-14 00:00:00
643,WSt30_m_i,34015.0,34087.0,34002.0,34126.0,34064.0,34071.666666666664,34075.5,34057.5,2469,2021-05-14 04:00:00
644,WSt30_m_i,34087.0,34184.0,34058.0,34203.0,34130.5,34148.333333333336,34157.25,34133.0,2460,2021-05-14 08:00:00
645,WSt30_m_i,34183.0,34166.0,34112.0,34211.0,34161.5,34163.0,34163.75,34168.0,3112,2021-05-14 12:00:00
646,WSt30_m_i,34166.0,34349.0,34084.0,34349.0,34216.5,34260.666666666664,34282.75,34237.0,3617,2021-05-14 16:00:00
647,WSt30_m_i,34347.0,34390.0,34202.0,34397.0,34299.5,34329.666666666664,34344.75,34334.0,4091,2021-05-14 20:00:00
648,WSt30_m_i,34431.0,34334.0,34298.0,34440.0,34369.0,34357.333333333336,34351.5,34375.75,2542,2021-05-17 04:00:00
649,WSt30_m_i,34335.0,34316.0,34267.0,34365.0,34316.0,34316.0,34316.0,34320.75,2584,2021-05-17 08:00:00
650,WSt30_m_i,34314.0,34312.0,34239.0,34389.0,34314.0,34313.333333333336,34313.0,34313.5,3029,2021-05-17 12:00:00
651,WSt30_m_i,34311.0,34272.0,34211.0,34389.0,34300.0,34290.666666666664,34286.0,34295.75,3444,2021-05-17 16:00:00
652,WSt30_m_i,34267.0,34259.0,34176.0,34318.0,34247.0,34251.0,34253.0,34255.0,5962,2021-05-17 20:00:00
653,WSt30_m_i,34259.0,34343.0,34244.0,34363.0,34303.5,34316.666666666664,34323.25,34302.25,2386,2021-05-18 00:00:00
654,WSt30_m_i,34369.0,34448.0,34335.0,34456.0,34395.5,34413.0,34421.75,34402.0,1818,2021-05-18 04:00:00
655,WSt30_m_i,34448.0,34440.0,34414.0,34457.0,34435.5,34437.0,34437.75,34439.75,1521,2021-05-18 08:00:00
656,WSt30_m_i,34440.0,34382.0,34381.0,34496.0,34438.5,34419.666666666664,34410.25,34424.75,2102,2021-05-18 12:00:00
657,WSt30_m_i,34384.0,34289.0,34282.0,34435.0,34358.5,34335.333333333336,34323.75,34347.5,3401,2021-05-18 16:00:00
658,WSt30_m_i,34286.0,34261.0,34201.0,34302.0,34251.5,34254.666666666664,34256.25,34262.5,3844,2021-05-18 20:00:00
659,WSt30_m_i,34261.0,34069.0,34051.0,34276.0,34163.5,34132.0,34116.25,34164.25,2414,2021-05-19 00:00:00
660,WSt30_m_i,34017.0,34005.0,33919.0,34068.0,33993.5,33997.333333333336,33999.25,34002.25,2598,2021-05-19 04:00:00
661,WSt30_m_i,34007.0,33957.0,33889.0,34008.0,33948.5,33951.333333333336,33952.75,33965.25,2549,2021-05-19 08:00:00
662,WSt30_m_i,33959.0,33821.0,33813.0,34006.0,33909.5,33880.0,33865.25,33899.75,4347,2021-05-19 12:00:00
663,WSt30_m_i,33822.0,33678.0,33605.0,33868.0,33736.5,33717.0,33707.25,33743.25,5179,2021-05-19 16:00:00
664,WSt30_m_i,33674.0,33799.0,33473.0,33873.0,33673.0,33715.0,33736.0,33704.75,6687,2021-05-19 20:00:00
665,WSt30_m_i,33800.0,33908.0,33633.0,33912.0,33772.5,33817.666666666664,33840.25,33813.25,5120,2021-05-20 00:00:00
666,WSt30_m_i,33825.0,33842.0,33782.0,33895.0,33838.5,33839.666666666664,33840.25,33836.0,2418,2021-05-20 04:00:00
667,WSt30_m_i,33842.0,33886.0,33813.0,33904.0,33858.5,33867.666666666664,33872.25,33861.25,2075,2021-05-20 08:00:00
668,WSt30_m_i,33883.0,33710.0,33643.0,33892.0,33767.5,33748.333333333336,33738.75,33782.0,3284,2021-05-20 12:00:00
669,WSt30_m_i,33711.0,33963.0,33687.0,33987.0,33837.0,33879.0,33900.0,33837.0,3576,2021-05-20 16:00:00
670,WSt30_m_i,33966.0,34118.0,33938.0,34242.0,34090.0,34099.333333333336,34104.0,34066.0,4493,2021-05-20 20:00:00
671,WSt30_m_i,34118.0,34099.0,34073.0,34228.0,34150.5,34133.333333333336,34124.75,34129.5,2493,2021-05-21 00:00:00
672,WSt30_m_i,34103.0,34132.0,34100.0,34185.0,34142.5,34139.0,34137.25,34130.0,1826,2021-05-21 04:00:00
673,WSt30_m_i,34132.0,34147.0,34097.0,34182.0,34139.5,34142.0,34143.25,34139.5,2011,2021-05-21 08:00:00
674,WSt30_m_i,34147.0,34178.0,34082.0,34202.0,34142.0,34154.0,34160.0,34152.25,3030,2021-05-21 12:00:00
675,WSt30_m_i,34179.0,34406.0,34162.0,34424.0,34293.0,34330.666666666664,34349.5,34292.75,3140,2021-05-21 16:00:00
676,WSt30_m_i,34406.0,34239.0,34145.0,34406.0,34275.5,34263.333333333336,34257.25,34299.0,4570,2021-05-21 20:00:00
677,WSt30_m_i,34206.0,34345.0,34186.0,34360.0,34273.0,34297.0,34309.0,34274.25,2353,2021-05-24 04:00:00
678,WSt30_m_i,34346.0,34319.0,34295.0,34350.0,34322.5,34321.333333333336,34320.75,34327.5,1903,2021-05-24 08:00:00
679,WSt30_m_i,34319.0,34357.0,34310.0,34389.0,34349.5,34352.0,34353.25,34343.75,2151,2021-05-24 12:00:00
680,WSt30_m_i,34356.0,34380.0,34297.0,34388.0,34342.5,34355.0,34361.25,34355.25,2533,2021-05-24 16:00:00
681,WSt30_m_i,34381.0,34444.0,34363.0,34457.0,34410.0,34421.333333333336,34427.0,34411.25,3072,2021-05-24 20:00:00
682,WSt30_m_i,34445.0,34408.0,34392.0,34478.0,34435.0,34426.0,34421.5,34430.75,1332,2021-05-25 00:00:00
683,WSt30_m_i,34443.0,34450.0,34409.0,34478.0,34443.5,34445.666666666664,34446.75,34445.0,1839,2021-05-25 04:00:00
684,WSt30_m_i,34450.0,34479.0,34441.0,34480.0,34460.5,34466.666666666664,34469.75,34462.5,1202,2021-05-25 08:00:00
685,WSt30_m_i,34480.0,34491.0,34459.0,34534.0,34496.5,34494.666666666664,34493.75,34491.0,2059,2021-05-25 12:00:00
686,WSt30_m_i,34491.0,34400.0,34383.0,34513.0,34448.0,34432.0,34424.0,34446.75,2239,2021-05-25 16:00:00
687,WSt30_m_i,34397.0,34378.0,34314.0,34466.0,34390.0,34386.0,34384.0,34388.75,3864,2021-05-25 20:00:00
688,WSt30_m_i,34379.0,34326.0,34274.0,34384.0,34329.0,34328.0,34327.5,34340.75,2043,2021-05-26 00:00:00
689,WSt30_m_i,34363.0,34396.0,34360.0,34423.0,34391.5,34393.0,34393.75,34385.5,1452,2021-05-26 04:00:00
690,WSt30_m_i,34396.0,34422.0,34393.0,34429.0,34411.0,34414.666666666664,34416.5,34410.0,1126,2021-05-26 08:00:00
691,WSt30_m_i,34423.0,34406.0,34367.0,34468.0,34417.5,34413.666666666664,34411.75,34416.0,2308,2021-05-26 12:00:00
692,WSt30_m_i,34407.0,34285.0,34279.0,34430.0,34354.5,34331.333333333336,34319.75,34350.25,2433,2021-05-26 16:00:00
693,WSt30_m_i,34291.0,34322.0,34281.0,34402.0,34341.5,34335.0,34331.75,34324.0,3130,2021-05-26 20:00:00
694,WSt30_m_i,34323.0,34334.0,34297.0,34342.0,34319.5,34324.333333333336,34326.75,34324.0,1376,2021-05-27 00:00:00
695,WSt30_m_i,34349.0,34266.0,34244.0,34349.0,34296.5,34286.333333333336,34281.25,34302.0,1628,2021-05-27 04:00:00
696,WSt30_m_i,34265.0,34314.0,34255.0,34320.0,34287.5,34296.333333333336,34300.75,34288.5,1535,2021-05-27 08:00:00
697,WSt30_m_i,34315.0,34290.0,34217.0,34331.0,34274.0,34279.333333333336,34282.0,34288.25,2410,2021-05-27 12:00:00
698,WSt30_m_i,34290.0,34575.0,34279.0,34625.0,34452.0,34493.0,34513.5,34442.25,3227,2021-05-27 16:00:00
699,WSt30_m_i,34576.0,34440.0,34393.0,34581.0,34487.0,34471.333333333336,34463.5,34497.5,3577,2021-05-27 20:00:00
700,WSt30_m_i,34439.0,34457.0,34413.0,34518.0,34465.5,34462.666666666664,34461.25,34456.75,1678,2021-05-28 00:00:00
701,WSt30_m_i,34584.0,34624.0,34577.0,34647.0,34612.0,34616.0,34618.0,34608.0,1385,2021-05-28 04:00:00
702,WSt30_m_i,34624.0,34614.0,34607.0,34646.0,34626.5,34622.333333333336,34620.25,34622.75,1187,2021-05-28 08:00:00
703,WSt30_m_i,34612.0,34644.0,34591.0,34669.0,34630.0,34634.666666666664,34637.0,34629.0,1780,2021-05-28 12:00:00
704,WSt30_m_i,34644.0,34605.0,34563.0,34661.0,34612.0,34609.666666666664,34608.5,34618.25,2425,2021-05-28 16:00:00
