,GBPUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
40,GBPUSD_i,1.3624100000000001,1.36574,1.36236,1.36692,1.36464,1.3650066666666667,1.36519,1.3643575000000001,10164,2020-12-31 08:00:00
41,GBPUSD_i,1.36574,1.36494,1.36279,1.3685399999999999,1.365665,1.3654233333333332,1.3653024999999999,1.3655024999999998,9576,2020-12-31 12:00:00
42,GBPUSD_i,1.3649499999999999,1.3649499999999999,1.36294,1.36772,1.3653300000000002,1.3652033333333335,1.3651400000000002,1.3651400000000002,11928,2020-12-31 16:00:00
43,GBPUSD_i,1.36493,1.36577,1.36493,1.36613,1.3655300000000001,1.3656100000000002,1.36565,1.3654400000000002,971,2020-12-31 20:00:00
44,GBPUSD_i,1.36489,1.36816,1.36462,1.36894,1.3667799999999999,1.36724,1.36747,1.3666525,7248,2021-01-04 00:00:00
45,GBPUSD_i,1.36814,1.36825,1.36672,1.36974,1.36823,1.3682366666666665,1.36824,1.3682124999999998,6599,2021-01-04 04:00:00
46,GBPUSD_i,1.36823,1.36723,1.3663699999999999,1.37024,1.3683049999999999,1.3679466666666666,1.3677675,1.3680175,10062,2021-01-04 08:00:00
47,GBPUSD_i,1.36719,1.36252,1.36128,1.37028,1.36578,1.3646933333333333,1.36415,1.3653175,11476,2021-01-04 12:00:00
48,GBPUSD_i,1.36247,1.35653,1.35405,1.3631,1.358575,1.3578933333333334,1.3575525000000002,1.3590375000000001,17649,2021-01-04 16:00:00
49,GBPUSD_i,1.35652,1.35663,1.3550499999999999,1.35778,1.356415,1.3564866666666664,1.3565224999999999,1.3564949999999998,9423,2021-01-04 20:00:00
50,GBPUSD_i,1.35662,1.35686,1.3560699999999999,1.35778,1.356925,1.3569033333333334,1.3568925,1.3568324999999999,8173,2021-01-05 00:00:00
51,GBPUSD_i,1.35686,1.3596599999999999,1.35667,1.36017,1.3584200000000002,1.3588333333333333,1.35904,1.35834,11246,2021-01-05 04:00:00
52,GBPUSD_i,1.3597000000000001,1.35718,1.35534,1.36117,1.358255,1.3578966666666668,1.3577175000000001,1.3583475,12070,2021-01-05 08:00:00
53,GBPUSD_i,1.35716,1.3566,1.35581,1.36067,1.35824,1.3576933333333334,1.35742,1.3575599999999999,11443,2021-01-05 12:00:00
54,GBPUSD_i,1.3566099999999999,1.36322,1.35625,1.36411,1.36018,1.3611933333333333,1.3617,1.3600474999999999,14921,2021-01-05 16:00:00
55,GBPUSD_i,1.36321,1.3625099999999999,1.36123,1.3633899999999999,1.36231,1.3623766666666668,1.3624100000000001,1.3625850000000002,7065,2021-01-05 20:00:00
56,GBPUSD_i,1.3624800000000001,1.36054,1.35982,1.36457,1.362195,1.3616433333333333,1.3613675,1.3618525,10691,2021-01-06 00:00:00
57,GBPUSD_i,1.36062,1.36148,1.35908,1.36204,1.36056,1.3608666666666667,1.3610200000000001,1.360805,11817,2021-01-06 04:00:00
58,GBPUSD_i,1.36148,1.36435,1.36087,1.36599,1.3634300000000001,1.3637366666666668,1.36389,1.3631725000000001,13312,2021-01-06 08:00:00
59,GBPUSD_i,1.36433,1.35638,1.35638,1.367,1.3616899999999998,1.3599199999999998,1.3590349999999998,1.3610224999999998,13506,2021-01-06 12:00:00
60,GBPUSD_i,1.3563100000000001,1.3604,1.35342,1.3606099999999999,1.357015,1.3581433333333335,1.3587075000000002,1.357685,18047,2021-01-06 16:00:00
61,GBPUSD_i,1.3604,1.36074,1.35953,1.36256,1.3610449999999998,1.3609433333333332,1.3608924999999998,1.3608075,12295,2021-01-06 20:00:00
62,GBPUSD_i,1.3606099999999999,1.36189,1.3596599999999999,1.36327,1.361465,1.3616066666666666,1.3616774999999999,1.3613575,7511,2021-01-07 00:00:00
63,GBPUSD_i,1.36189,1.35834,1.35713,1.36199,1.35956,1.3591533333333334,1.35895,1.3598375,6513,2021-01-07 04:00:00
64,GBPUSD_i,1.35834,1.35933,1.3563399999999999,1.36258,1.35946,1.3594166666666665,1.359395,1.3591475,12080,2021-01-07 08:00:00
65,GBPUSD_i,1.35933,1.35873,1.3556,1.36123,1.358415,1.3585199999999997,1.3585724999999997,1.3587224999999998,13197,2021-01-07 12:00:00
66,GBPUSD_i,1.35873,1.35474,1.35316,1.36029,1.356725,1.3560633333333332,1.3557324999999998,1.3567299999999998,14837,2021-01-07 16:00:00
67,GBPUSD_i,1.3547500000000001,1.35608,1.3547500000000001,1.35764,1.356195,1.3561566666666665,1.3561375,1.355805,6976,2021-01-07 20:00:00
68,GBPUSD_i,1.35621,1.35521,1.35375,1.35714,1.355445,1.3553666666666668,1.3553275,1.3555775,5811,2021-01-08 00:00:00
69,GBPUSD_i,1.35521,1.35595,1.35458,1.35696,1.35577,1.3558299999999999,1.3558599999999998,1.3556749999999997,6416,2021-01-08 04:00:00
70,GBPUSD_i,1.35595,1.35994,1.35567,1.36014,1.357905,1.358583333333333,1.3589224999999998,1.3579249999999998,12991,2021-01-08 08:00:00
71,GBPUSD_i,1.35994,1.36189,1.35738,1.36254,1.35996,1.3606033333333334,1.360925,1.3604375,11913,2021-01-08 12:00:00
72,GBPUSD_i,1.36188,1.35784,1.35463,1.3635,1.359065,1.3586566666666666,1.3584524999999998,1.3594625,18888,2021-01-08 16:00:00
73,GBPUSD_i,1.35785,1.35602,1.3542,1.35785,1.356025,1.3560233333333336,1.3560225000000001,1.3564800000000001,8832,2021-01-08 20:00:00
74,GBPUSD_i,1.35583,1.3508,1.35045,1.35718,1.353815,1.3528099999999998,1.3523074999999998,1.353565,5840,2021-01-11 00:00:00
75,GBPUSD_i,1.3508,1.34994,1.34903,1.35151,1.35027,1.35016,1.350105,1.35032,6327,2021-01-11 04:00:00
76,GBPUSD_i,1.34995,1.34917,1.34813,1.35149,1.3498100000000002,1.3495966666666668,1.34949,1.349685,10666,2021-01-11 08:00:00
77,GBPUSD_i,1.34918,1.34639,1.34573,1.35016,1.3479450000000002,1.3474266666666666,1.3471674999999999,1.347865,10406,2021-01-11 12:00:00
78,GBPUSD_i,1.34639,1.35245,1.34496,1.353,1.34898,1.3501366666666668,1.350715,1.3492000000000002,14256,2021-01-11 16:00:00
79,GBPUSD_i,1.35244,1.35099,1.3508200000000001,1.35339,1.3521050000000001,1.3517333333333335,1.3515475000000001,1.3519100000000002,4540,2021-01-11 20:00:00
80,GBPUSD_i,1.35095,1.35223,1.35033,1.35298,1.351655,1.3518466666666669,1.3519425000000003,1.3516225000000002,5263,2021-01-12 00:00:00
81,GBPUSD_i,1.35223,1.35435,1.3514599999999999,1.3544800000000001,1.35297,1.3534300000000001,1.35366,1.3531300000000002,5003,2021-01-12 04:00:00
82,GBPUSD_i,1.35435,1.36017,1.35372,1.36054,1.3571300000000002,1.3581433333333335,1.3586500000000001,1.3571950000000002,10413,2021-01-12 08:00:00
83,GBPUSD_i,1.36017,1.35858,1.3574899999999999,1.36047,1.3589799999999999,1.3588466666666665,1.3587799999999999,1.3591775,10572,2021-01-12 12:00:00
84,GBPUSD_i,1.35858,1.36237,1.35794,1.3636300000000001,1.360785,1.3613133333333334,1.3615775,1.36063,12062,2021-01-12 16:00:00
85,GBPUSD_i,1.36237,1.36622,1.36203,1.36697,1.3645,1.3650733333333334,1.3653600000000001,1.3643975000000002,6178,2021-01-12 20:00:00
86,GBPUSD_i,1.36621,1.36783,1.3654600000000001,1.36823,1.366845,1.3671733333333336,1.3673375,1.3669325,3254,2021-01-13 00:00:00
87,GBPUSD_i,1.36783,1.36765,1.36742,1.36924,1.36833,1.3681033333333332,1.36799,1.368035,5147,2021-01-13 04:00:00
88,GBPUSD_i,1.36765,1.36884,1.36611,1.36997,1.36804,1.3683066666666666,1.36844,1.3681425,8643,2021-01-13 08:00:00
89,GBPUSD_i,1.36884,1.36808,1.36526,1.3693,1.36728,1.3675466666666667,1.36768,1.36787,9933,2021-01-13 12:00:00
90,GBPUSD_i,1.36807,1.36385,1.36108,1.36817,1.3646250000000002,1.364366666666667,1.3642375000000002,1.3652925000000002,12381,2021-01-13 16:00:00
91,GBPUSD_i,1.36385,1.3633199999999999,1.36247,1.36516,1.363815,1.3636499999999998,1.3635674999999998,1.3637,4792,2021-01-13 20:00:00
92,GBPUSD_i,1.36348,1.3649499999999999,1.36286,1.36544,1.36415,1.3644166666666664,1.36455,1.3641824999999999,5827,2021-01-14 00:00:00
93,GBPUSD_i,1.3649499999999999,1.36377,1.36155,1.36505,1.3633000000000002,1.3634566666666668,1.363535,1.36383,6655,2021-01-14 04:00:00
94,GBPUSD_i,1.36382,1.36511,1.36273,1.36794,1.365335,1.36526,1.3652224999999998,1.3649,9661,2021-01-14 08:00:00
95,GBPUSD_i,1.36514,1.3626,1.36198,1.3661400000000001,1.36406,1.3635733333333333,1.36333,1.363965,9654,2021-01-14 12:00:00
96,GBPUSD_i,1.3626,1.36879,1.36227,1.37092,1.366595,1.3673266666666668,1.3676925,1.366145,11524,2021-01-14 16:00:00
97,GBPUSD_i,1.36879,1.3685800000000001,1.36688,1.37008,1.36848,1.3685133333333332,1.3685299999999998,1.3685824999999998,6210,2021-01-14 20:00:00
98,GBPUSD_i,1.36852,1.3682,1.36803,1.3697,1.368865,1.3686433333333332,1.3685325,1.3686125,4057,2021-01-15 00:00:00
99,GBPUSD_i,1.3682,1.36733,1.3666,1.36909,1.367845,1.3676733333333333,1.3675875,1.367805,5106,2021-01-15 04:00:00
100,GBPUSD_i,1.3673199999999999,1.36398,1.36364,1.36794,1.36579,1.3651866666666665,1.364885,1.36572,9324,2021-01-15 08:00:00
101,GBPUSD_i,1.36398,1.36051,1.36047,1.36593,1.3632,1.3623033333333332,1.3618549999999998,1.3627224999999998,10700,2021-01-15 12:00:00
102,GBPUSD_i,1.36051,1.36044,1.35714,1.36144,1.35929,1.3596733333333333,1.359865,1.3598824999999999,12841,2021-01-15 16:00:00
103,GBPUSD_i,1.36043,1.35822,1.35762,1.36043,1.359025,1.3587566666666666,1.3586225,1.359175,4637,2021-01-15 20:00:00
104,GBPUSD_i,1.35888,1.35847,1.35653,1.35995,1.35824,1.3583166666666664,1.358355,1.3584574999999999,5053,2021-01-18 00:00:00
105,GBPUSD_i,1.35847,1.35707,1.35587,1.35892,1.357395,1.3572866666666668,1.3572325,1.3575825,5758,2021-01-18 04:00:00
106,GBPUSD_i,1.35707,1.35278,1.35183,1.35724,1.354535,1.35395,1.3536575,1.35473,7448,2021-01-18 08:00:00
107,GBPUSD_i,1.3528,1.35548,1.3525,1.35564,1.35407,1.35454,1.354775,1.3541050000000001,6502,2021-01-18 12:00:00
108,GBPUSD_i,1.35548,1.35807,1.35439,1.35865,1.35652,1.3570366666666667,1.3572950000000001,1.3566475,5749,2021-01-18 16:00:00
109,GBPUSD_i,1.35808,1.3584800000000001,1.35771,1.35866,1.358185,1.3582833333333333,1.3583325,1.3582325,8443,2021-01-18 20:00:00
110,GBPUSD_i,1.35849,1.36032,1.35702,1.36097,1.358995,1.3594366666666666,1.3596575,1.3592,4356,2021-01-19 00:00:00
111,GBPUSD_i,1.36032,1.36077,1.35976,1.36137,1.360565,1.3606333333333334,1.3606675,1.360555,5703,2021-01-19 04:00:00
112,GBPUSD_i,1.36077,1.3606099999999999,1.35835,1.36121,1.35978,1.3600566666666667,1.360195,1.3602349999999999,7683,2021-01-19 08:00:00
113,GBPUSD_i,1.3606099999999999,1.36147,1.3603399999999999,1.36261,1.361475,1.3614733333333333,1.3614724999999999,1.3612574999999998,7437,2021-01-19 12:00:00
114,GBPUSD_i,1.3615,1.36242,1.36033,1.36277,1.36155,1.36184,1.361985,1.361755,9488,2021-01-19 16:00:00
115,GBPUSD_i,1.36246,1.36285,1.36184,1.36359,1.3627150000000001,1.36276,1.3627825,1.362685,5187,2021-01-19 20:00:00
116,GBPUSD_i,1.36285,1.3642400000000001,1.36246,1.36499,1.363725,1.3638966666666665,1.3639825,1.363635,5000,2021-01-20 00:00:00
117,GBPUSD_i,1.3642400000000001,1.36533,1.3642400000000001,1.36564,1.36494,1.36507,1.365135,1.3648625,4206,2021-01-20 04:00:00
118,GBPUSD_i,1.36534,1.36896,1.36513,1.36978,1.367455,1.367956666666667,1.3682075,1.3673025,8548,2021-01-20 08:00:00
119,GBPUSD_i,1.36901,1.36714,1.3658299999999999,1.37178,1.368805,1.36825,1.3679725,1.36844,9743,2021-01-20 12:00:00
120,GBPUSD_i,1.36716,1.36414,1.36224,1.36792,1.3650799999999998,1.3647666666666665,1.3646099999999999,1.365365,11351,2021-01-20 16:00:00
121,GBPUSD_i,1.36414,1.36493,1.36347,1.36595,1.36471,1.3647833333333335,1.3648200000000001,1.3646225,3860,2021-01-20 20:00:00
122,GBPUSD_i,1.3649200000000001,1.36722,1.3646099999999999,1.36809,1.36635,1.36664,1.3667850000000001,1.3662100000000001,4880,2021-01-21 00:00:00
123,GBPUSD_i,1.36722,1.36931,1.36689,1.36937,1.3681299999999998,1.3685233333333333,1.3687200000000002,1.3681975,4522,2021-01-21 04:00:00
124,GBPUSD_i,1.36936,1.37327,1.36908,1.37455,1.371815,1.3723,1.3725425,1.371565,8793,2021-01-21 08:00:00
125,GBPUSD_i,1.37328,1.37108,1.37074,1.37359,1.372165,1.3718033333333335,1.3716225000000002,1.3721725000000002,9919,2021-01-21 12:00:00
126,GBPUSD_i,1.37108,1.3709,1.37045,1.3739,1.372175,1.3717499999999998,1.3715374999999999,1.3715825,10578,2021-01-21 16:00:00
127,GBPUSD_i,1.3709,1.373,1.37026,1.37375,1.3720050000000001,1.3723366666666668,1.3725025000000002,1.3719775,5480,2021-01-21 20:00:00
128,GBPUSD_i,1.37307,1.3715899999999999,1.3713899999999999,1.37355,1.3724699999999999,1.3721766666666664,1.3720299999999996,1.3723999999999998,4508,2021-01-22 00:00:00
129,GBPUSD_i,1.3715899999999999,1.37061,1.37033,1.3721,1.371215,1.3710133333333332,1.3709125,1.3711574999999998,4980,2021-01-22 04:00:00
130,GBPUSD_i,1.3706,1.36667,1.36507,1.37061,1.3678400000000002,1.36745,1.367255,1.3682375000000002,9486,2021-01-22 08:00:00
131,GBPUSD_i,1.36667,1.3646099999999999,1.36346,1.3676,1.36553,1.3652233333333335,1.36507,1.365585,8660,2021-01-22 12:00:00
132,GBPUSD_i,1.3646099999999999,1.36784,1.36405,1.3684,1.366225,1.3667633333333333,1.3670325,1.366225,9677,2021-01-22 16:00:00
133,GBPUSD_i,1.36783,1.3683,1.36726,1.36921,1.3682349999999999,1.3682566666666667,1.3682675,1.36815,3618,2021-01-22 20:00:00
134,GBPUSD_i,1.3682,1.3681,1.36718,1.36902,1.3681,1.3681,1.3681,1.368125,4837,2021-01-25 00:00:00
135,GBPUSD_i,1.3681,1.37138,1.3681,1.37144,1.36977,1.3703066666666668,1.370575,1.369755,5168,2021-01-25 04:00:00
136,GBPUSD_i,1.3713899999999999,1.36725,1.36652,1.37226,1.36939,1.3686766666666668,1.3683200000000002,1.369355,9026,2021-01-25 08:00:00
137,GBPUSD_i,1.36725,1.36817,1.3667099999999999,1.36984,1.368275,1.3682400000000001,1.3682225000000001,1.3679925000000002,8696,2021-01-25 12:00:00
138,GBPUSD_i,1.36817,1.36689,1.36478,1.36899,1.366885,1.3668866666666666,1.3668874999999998,1.3672075,14145,2021-01-25 16:00:00
139,GBPUSD_i,1.36689,1.3673899999999999,1.3658299999999999,1.3676599999999999,1.3667449999999999,1.36696,1.3670675,1.3669425,5172,2021-01-25 20:00:00
140,GBPUSD_i,1.3674,1.36742,1.36593,1.3679000000000001,1.366915,1.3670833333333334,1.3671675,1.3671625,2850,2021-01-26 00:00:00
141,GBPUSD_i,1.36742,1.36525,1.3645399999999999,1.3676300000000001,1.366085,1.3658066666666666,1.3656674999999998,1.36621,5212,2021-01-26 04:00:00
142,GBPUSD_i,1.36525,1.36577,1.36089,1.3664399999999999,1.363665,1.3643666666666665,1.3647174999999998,1.3645874999999998,9467,2021-01-26 08:00:00
143,GBPUSD_i,1.36577,1.3707099999999999,1.36436,1.37134,1.36785,1.3688033333333334,1.36928,1.368045,9435,2021-01-26 12:00:00
144,GBPUSD_i,1.3707099999999999,1.37307,1.37052,1.3743699999999999,1.372445,1.3726533333333333,1.3727575,1.3721675,9441,2021-01-26 16:00:00
145,GBPUSD_i,1.37307,1.37355,1.3727,1.37405,1.373375,1.3734333333333335,1.3734625,1.3733425000000001,4224,2021-01-26 20:00:00
146,GBPUSD_i,1.37358,1.37317,1.37293,1.37513,1.3740299999999999,1.3737433333333333,1.3736,1.3737024999999998,4555,2021-01-27 00:00:00
147,GBPUSD_i,1.37316,1.37419,1.37221,1.37435,1.3732799999999998,1.3735833333333332,1.373735,1.3734775,4943,2021-01-27 04:00:00
148,GBPUSD_i,1.37419,1.37338,1.37201,1.3758,1.373905,1.3737300000000001,1.3736425,1.3738450000000002,8538,2021-01-27 08:00:00
149,GBPUSD_i,1.37339,1.36939,1.36804,1.3744,1.37122,1.37061,1.370305,1.371305,10508,2021-01-27 12:00:00
150,GBPUSD_i,1.36939,1.37115,1.36584,1.37123,1.368535,1.3694066666666667,1.3698425,1.3694025,15237,2021-01-27 16:00:00
151,GBPUSD_i,1.37116,1.36842,1.36722,1.37289,1.370055,1.36951,1.3692375,1.3699225,11101,2021-01-27 20:00:00
152,GBPUSD_i,1.36843,1.36768,1.36502,1.36913,1.3670749999999998,1.3672766666666665,1.3673775,1.367565,6416,2021-01-28 00:00:00
153,GBPUSD_i,1.36767,1.36787,1.36604,1.36796,1.367,1.36729,1.367435,1.367385,7143,2021-01-28 04:00:00
154,GBPUSD_i,1.36786,1.3649200000000001,1.36294,1.36787,1.365405,1.3652433333333331,1.3651624999999998,1.3658975,11502,2021-01-28 08:00:00
155,GBPUSD_i,1.36493,1.36815,1.36369,1.36835,1.36602,1.3667299999999998,1.3670849999999999,1.36628,11399,2021-01-28 12:00:00
156,GBPUSD_i,1.36816,1.3725100000000001,1.36805,1.3733,1.3706749999999999,1.3712866666666665,1.3715925,1.370505,13361,2021-01-28 16:00:00
157,GBPUSD_i,1.3725100000000001,1.37177,1.37172,1.37452,1.3731200000000001,1.37267,1.372445,1.37263,7047,2021-01-28 20:00:00
158,GBPUSD_i,1.37182,1.37138,1.37062,1.37316,1.37189,1.37172,1.3716350000000002,1.3717450000000002,4717,2021-01-29 00:00:00
159,GBPUSD_i,1.37138,1.37028,1.36945,1.37165,1.3705500000000002,1.3704600000000002,1.3704150000000002,1.3706900000000002,7935,2021-01-29 04:00:00
160,GBPUSD_i,1.37029,1.3666,1.36563,1.37178,1.3687049999999998,1.3680033333333332,1.3676525,1.3685749999999999,12141,2021-01-29 08:00:00
161,GBPUSD_i,1.3666,1.3738299999999999,1.36565,1.37482,1.370235,1.3714333333333333,1.3720325,1.370225,12927,2021-01-29 12:00:00
162,GBPUSD_i,1.37382,1.3705,1.36992,1.3750499999999999,1.372485,1.3718233333333334,1.3714925,1.3723225000000001,15937,2021-01-29 16:00:00
163,GBPUSD_i,1.3705,1.36988,1.3691200000000001,1.37196,1.37054,1.3703200000000002,1.3702100000000002,1.370365,9451,2021-01-29 20:00:00
164,GBPUSD_i,1.37022,1.37202,1.36934,1.37282,1.37108,1.3713933333333335,1.37155,1.3711,6327,2021-02-01 00:00:00
165,GBPUSD_i,1.3719999999999999,1.37458,1.3719999999999999,1.37524,1.3736199999999998,1.37394,1.3740999999999999,1.3734549999999999,6388,2021-02-01 04:00:00
166,GBPUSD_i,1.37458,1.3728799999999999,1.3713600000000001,1.37568,1.37352,1.373306666666667,1.3732000000000002,1.373625,10536,2021-02-01 08:00:00
167,GBPUSD_i,1.37287,1.36771,1.36747,1.37289,1.37018,1.3693566666666666,1.3689449999999999,1.3702349999999999,10803,2021-02-01 12:00:00
168,GBPUSD_i,1.36773,1.36749,1.36552,1.36958,1.36755,1.3675300000000001,1.36752,1.36758,12169,2021-02-01 16:00:00
169,GBPUSD_i,1.36748,1.36584,1.3655599999999999,1.3686,1.36708,1.3666666666666665,1.36646,1.36687,5795,2021-02-01 20:00:00
170,GBPUSD_i,1.36579,1.3692,1.3657599999999999,1.36941,1.367585,1.3681233333333334,1.3683925000000001,1.36754,4214,2021-02-02 00:00:00
171,GBPUSD_i,1.36921,1.3686099999999999,1.36795,1.3697300000000001,1.36884,1.368763333333333,1.368725,1.3688749999999998,6248,2021-02-02 04:00:00
172,GBPUSD_i,1.3686099999999999,1.36864,1.36701,1.37097,1.3689900000000002,1.3688733333333334,1.3688150000000001,1.3688075,8635,2021-02-02 08:00:00
173,GBPUSD_i,1.36864,1.3660700000000001,1.36493,1.36929,1.3671099999999998,1.366763333333333,1.36659,1.3672324999999999,9956,2021-02-02 12:00:00
174,GBPUSD_i,1.3660700000000001,1.3645800000000001,1.36104,1.36615,1.3635950000000001,1.3639233333333334,1.3640875000000001,1.3644600000000002,11954,2021-02-02 16:00:00
175,GBPUSD_i,1.36462,1.36665,1.36436,1.36686,1.36561,1.3659566666666667,1.36613,1.3656225000000002,5097,2021-02-02 20:00:00
176,GBPUSD_i,1.36664,1.3678,1.36544,1.36796,1.3667,1.3670666666666669,1.36725,1.3669600000000002,4408,2021-02-03 00:00:00
177,GBPUSD_i,1.3678,1.36612,1.36588,1.36825,1.367065,1.36675,1.3665924999999999,1.3670125,4859,2021-02-03 04:00:00
178,GBPUSD_i,1.36613,1.36369,1.36367,1.36773,1.3657,1.36503,1.364695,1.365305,8767,2021-02-03 08:00:00
179,GBPUSD_i,1.36381,1.36475,1.36184,1.36528,1.36356,1.3639566666666667,1.364155,1.36392,9172,2021-02-03 12:00:00
