,EURJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
58,EURJPY_i,126.381,126.907,126.371,126.911,126.64099999999999,126.72966666666666,126.77399999999999,126.64249999999998,16289,2021-01-06 08:00:00
59,EURJPY_i,126.906,127.096,126.778,127.167,126.9725,127.01366666666667,127.03425,126.98675,16399,2021-01-06 12:00:00
60,EURJPY_i,127.093,126.922,126.814,127.234,127.024,126.99000000000001,126.97300000000001,127.01575000000001,21193,2021-01-06 16:00:00
61,EURJPY_i,126.921,126.968,126.826,127.074,126.94999999999999,126.956,126.959,126.94725,15220,2021-01-06 20:00:00
62,EURJPY_i,126.963,127.173,126.909,127.22,127.06450000000001,127.10066666666667,127.11875,127.06625,11350,2021-01-07 00:00:00
63,EURJPY_i,127.175,127.072,127.023,127.218,127.12049999999999,127.10433333333333,127.09625,127.122,9685,2021-01-07 04:00:00
64,EURJPY_i,127.072,127.054,126.952,127.29,127.12100000000001,127.09866666666669,127.0875,127.09200000000001,14420,2021-01-07 08:00:00
65,EURJPY_i,127.054,127.121,126.904,127.211,127.0575,127.07866666666666,127.08924999999999,127.07249999999999,15592,2021-01-07 12:00:00
66,EURJPY_i,127.121,127.406,127.096,127.462,127.279,127.32133333333333,127.3425,127.27125,18241,2021-01-07 16:00:00
67,EURJPY_i,127.408,127.353,127.316,127.48,127.398,127.383,127.3755,127.38925,8862,2021-01-07 20:00:00
68,EURJPY_i,127.332,127.235,127.206,127.409,127.3075,127.28333333333335,127.27125000000001,127.2955,11908,2021-01-08 00:00:00
69,EURJPY_i,127.235,127.355,127.213,127.425,127.31899999999999,127.331,127.337,127.307,11000,2021-01-08 04:00:00
70,EURJPY_i,127.353,127.058,126.945,127.451,127.198,127.15133333333334,127.128,127.20175,15299,2021-01-08 08:00:00
71,EURJPY_i,127.062,127.161,127.022,127.278,127.15,127.15366666666667,127.1555,127.13075,12824,2021-01-08 12:00:00
72,EURJPY_i,127.159,127.155,127.062,127.355,127.2085,127.19066666666667,127.18175,127.18275,21837,2021-01-08 16:00:00
73,EURJPY_i,127.152,127.069,126.803,127.169,126.98599999999999,127.01366666666667,127.0275,127.04825,11009,2021-01-08 20:00:00
74,EURJPY_i,126.893,126.85,126.762,127.071,126.9165,126.89433333333334,126.88325,126.894,9079,2021-01-11 00:00:00
75,EURJPY_i,126.85,126.905,126.753,126.905,126.82900000000001,126.85433333333333,126.86699999999999,126.85325,7754,2021-01-11 04:00:00
76,EURJPY_i,126.903,126.583,126.573,126.99,126.7815,126.71533333333332,126.68224999999998,126.76225,11787,2021-01-11 08:00:00
77,EURJPY_i,126.582,126.624,126.549,126.78,126.6645,126.651,126.64425,126.63374999999999,11671,2021-01-11 12:00:00
78,EURJPY_i,126.625,126.742,126.558,126.781,126.6695,126.69366666666667,126.70575000000001,126.6765,17012,2021-01-11 16:00:00
79,EURJPY_i,126.74,126.661,126.546,126.752,126.649,126.653,126.655,126.67475,6364,2021-01-11 20:00:00
80,EURJPY_i,126.663,126.625,126.543,126.763,126.653,126.64366666666668,126.63900000000001,126.64850000000001,9746,2021-01-12 00:00:00
81,EURJPY_i,126.625,126.668,126.561,126.69,126.6255,126.63966666666666,126.64675,126.636,6583,2021-01-12 04:00:00
82,EURJPY_i,126.662,126.663,126.604,126.852,126.72800000000001,126.70633333333335,126.69550000000001,126.69525000000002,11666,2021-01-12 08:00:00
83,EURJPY_i,126.662,126.607,126.526,126.746,126.636,126.62633333333333,126.6215,126.63525000000001,11596,2021-01-12 12:00:00
84,EURJPY_i,126.607,126.693,126.563,126.757,126.66,126.67099999999999,126.67649999999999,126.655,13969,2021-01-12 16:00:00
85,EURJPY_i,126.692,126.635,126.566,126.723,126.6445,126.64133333333332,126.63974999999999,126.654,10576,2021-01-12 20:00:00
86,EURJPY_i,126.665,126.513,126.428,126.756,126.592,126.56566666666667,126.55250000000001,126.5905,7601,2021-01-13 00:00:00
87,EURJPY_i,126.512,126.575,126.469,126.585,126.52699999999999,126.54299999999999,126.55099999999999,126.53524999999999,7056,2021-01-13 04:00:00
88,EURJPY_i,126.575,126.562,126.459,126.679,126.569,126.56666666666666,126.5655,126.56875,10492,2021-01-13 08:00:00
89,EURJPY_i,126.561,126.305,126.256,126.585,126.4205,126.382,126.36275,126.42675,11931,2021-01-13 12:00:00
90,EURJPY_i,126.306,126.357,126.203,126.424,126.3135,126.32800000000002,126.33525,126.3225,14362,2021-01-13 16:00:00
91,EURJPY_i,126.361,126.273,126.22,126.385,126.30250000000001,126.29266666666668,126.28775000000002,126.30975000000001,8028,2021-01-13 20:00:00
92,EURJPY_i,126.272,126.328,126.194,126.426,126.31,126.31599999999999,126.31899999999999,126.30499999999999,8200,2021-01-14 00:00:00
93,EURJPY_i,126.326,126.382,126.266,126.478,126.372,126.37533333333333,126.377,126.363,12091,2021-01-14 04:00:00
94,EURJPY_i,126.382,126.488,126.279,126.502,126.3905,126.423,126.43925,126.41275,10445,2021-01-14 08:00:00
95,EURJPY_i,126.484,126.111,126.082,126.514,126.298,126.23566666666666,126.2045,126.29775,11724,2021-01-14 12:00:00
96,EURJPY_i,126.11,126.084,125.915,126.185,126.05000000000001,126.06133333333334,126.06700000000001,126.07350000000001,14832,2021-01-14 16:00:00
97,EURJPY_i,126.084,126.141,126.064,126.193,126.1285,126.13266666666668,126.13475000000001,126.1205,9590,2021-01-14 20:00:00
98,EURJPY_i,126.156,126.042,126.009,126.182,126.0955,126.07766666666667,126.06875,126.09725,8510,2021-01-15 00:00:00
99,EURJPY_i,126.043,126.006,125.959,126.161,126.06,126.04199999999999,126.03299999999999,126.04225,6198,2021-01-15 04:00:00
100,EURJPY_i,126.004,125.815,125.636,126.012,125.824,125.82099999999998,125.81949999999999,125.86675,9877,2021-01-15 08:00:00
101,EURJPY_i,125.815,125.695,125.611,125.866,125.7385,125.724,125.71675,125.74675,10817,2021-01-15 12:00:00
102,EURJPY_i,125.697,125.529,125.392,125.764,125.578,125.56166666666667,125.5535,125.5955,16117,2021-01-15 16:00:00
103,EURJPY_i,125.525,125.445,125.412,125.53,125.471,125.46233333333333,125.458,125.47800000000001,6833,2021-01-15 20:00:00
104,EURJPY_i,125.349,125.273,125.226,125.477,125.3515,125.32533333333333,125.31225,125.33125,8574,2021-01-18 00:00:00
105,EURJPY_i,125.273,125.265,125.136,125.311,125.2235,125.23733333333332,125.24425,125.24625,8118,2021-01-18 04:00:00
106,EURJPY_i,125.267,125.205,125.182,125.349,125.2655,125.24533333333333,125.23525,125.25075,9156,2021-01-18 08:00:00
107,EURJPY_i,125.205,125.141,125.078,125.271,125.1745,125.16333333333334,125.15775000000001,125.17375,7898,2021-01-18 12:00:00
108,EURJPY_i,125.143,125.206,125.129,125.24,125.1845,125.19166666666666,125.19525,125.17949999999999,6720,2021-01-18 16:00:00
109,EURJPY_i,125.207,125.199,125.128,125.253,125.1905,125.19333333333333,125.19475,125.19675,11773,2021-01-18 20:00:00
110,EURJPY_i,125.194,125.557,125.174,125.575,125.37450000000001,125.43533333333335,125.46575000000001,125.37500000000001,7223,2021-01-19 00:00:00
111,EURJPY_i,125.557,125.785,125.551,125.858,125.7045,125.73133333333332,125.74474999999998,125.68775,8140,2021-01-19 04:00:00
112,EURJPY_i,125.785,126.022,125.762,126.075,125.9185,125.95299999999999,125.97025,125.911,9805,2021-01-19 08:00:00
113,EURJPY_i,126.031,126.101,126.022,126.198,126.11,126.10700000000001,126.1055,126.08800000000001,9908,2021-01-19 12:00:00
114,EURJPY_i,126.098,125.902,125.843,126.163,126.003,125.96933333333334,125.9525,126.00150000000001,13470,2021-01-19 16:00:00
115,EURJPY_i,125.902,126.009,125.898,126.022,125.96000000000001,125.97633333333334,125.98450000000001,125.95775,6209,2021-01-19 20:00:00
116,EURJPY_i,126.01,126.022,125.905,126.173,126.039,126.03333333333335,126.0305,126.0275,7319,2021-01-20 00:00:00
117,EURJPY_i,126.022,125.981,125.948,126.066,126.007,125.99833333333333,125.994,126.00425,5643,2021-01-20 04:00:00
118,EURJPY_i,125.984,125.86,125.771,126.16,125.96549999999999,125.93033333333334,125.91275,125.94375,9955,2021-01-20 08:00:00
119,EURJPY_i,125.86,125.593,125.572,125.861,125.7165,125.67533333333334,125.65475,125.7215,9846,2021-01-20 12:00:00
120,EURJPY_i,125.593,125.416,125.258,125.643,125.4505,125.43900000000001,125.43325,125.4775,14659,2021-01-20 16:00:00
121,EURJPY_i,125.415,125.32,125.266,125.439,125.35249999999999,125.34166666666665,125.33624999999999,125.36,6352,2021-01-20 20:00:00
122,EURJPY_i,125.311,125.536,125.293,125.58,125.4365,125.46966666666667,125.48625,125.43,7135,2021-01-21 00:00:00
123,EURJPY_i,125.535,125.422,125.369,125.62,125.4945,125.47033333333333,125.45824999999999,125.4865,6102,2021-01-21 04:00:00
124,EURJPY_i,125.422,125.569,125.386,125.617,125.5015,125.524,125.53525,125.4985,9987,2021-01-21 08:00:00
125,EURJPY_i,125.566,125.85,125.468,125.956,125.712,125.758,125.781,125.71000000000001,12450,2021-01-21 12:00:00
126,EURJPY_i,125.85,125.789,125.689,125.952,125.8205,125.81,125.80475,125.82,15230,2021-01-21 16:00:00
127,EURJPY_i,125.789,125.909,125.776,125.949,125.8625,125.878,125.88575,125.85575,6793,2021-01-21 20:00:00
128,EURJPY_i,125.922,126.079,125.854,126.082,125.96799999999999,126.005,126.0235,125.98425,6173,2021-01-22 00:00:00
129,EURJPY_i,126.079,126.07,125.974,126.095,126.03450000000001,126.04633333333334,126.05225,126.0545,4925,2021-01-22 04:00:00
130,EURJPY_i,126.069,126.182,125.92,126.314,126.11699999999999,126.13866666666667,126.1495,126.12125,10682,2021-01-22 08:00:00
131,EURJPY_i,126.178,126.308,126.122,126.34,126.231,126.25666666666666,126.2695,126.237,9992,2021-01-22 12:00:00
132,EURJPY_i,126.308,126.299,126.242,126.39,126.316,126.31033333333335,126.3075,126.30975000000001,12240,2021-01-22 16:00:00
133,EURJPY_i,126.3,126.282,126.263,126.354,126.30850000000001,126.29966666666667,126.29525,126.29975,5662,2021-01-22 20:00:00
134,EURJPY_i,126.277,126.301,126.223,126.355,126.289,126.293,126.295,126.289,4543,2021-01-25 00:00:00
135,EURJPY_i,126.301,126.322,126.274,126.357,126.3155,126.31766666666665,126.31875,126.31349999999999,3638,2021-01-25 04:00:00
136,EURJPY_i,126.322,126.079,126.053,126.341,126.197,126.15766666666667,126.138,126.19875,8836,2021-01-25 08:00:00
137,EURJPY_i,126.078,126.039,125.976,126.254,126.11500000000001,126.08966666666667,126.077,126.08675,9366,2021-01-25 12:00:00
138,EURJPY_i,126.039,126.031,125.797,126.076,125.9365,125.968,125.98375,125.98575,14357,2021-01-25 16:00:00
139,EURJPY_i,126.027,125.948,125.939,126.044,125.9915,125.97699999999999,125.96974999999999,125.98949999999999,4807,2021-01-25 20:00:00
140,EURJPY_i,125.948,125.937,125.857,126.003,125.93,125.93233333333335,125.93350000000001,125.93625,5070,2021-01-26 00:00:00
141,EURJPY_i,125.935,125.822,125.788,125.945,125.8665,125.85166666666667,125.84425,125.8725,3856,2021-01-26 04:00:00
142,EURJPY_i,125.822,125.871,125.679,125.968,125.8235,125.83933333333333,125.84724999999999,125.835,9802,2021-01-26 08:00:00
143,EURJPY_i,125.871,126.002,125.827,126.043,125.935,125.95733333333334,125.9685,125.93575,10428,2021-01-26 12:00:00
144,EURJPY_i,126.002,126.032,125.879,126.147,126.013,126.01933333333334,126.0225,126.015,12331,2021-01-26 16:00:00
145,EURJPY_i,126.031,125.975,125.968,126.119,126.0435,126.02066666666667,126.00925000000001,126.02325,5277,2021-01-26 20:00:00
146,EURJPY_i,125.986,126.088,125.963,126.136,126.0495,126.06233333333334,126.06875,126.04325,6160,2021-01-27 00:00:00
147,EURJPY_i,126.088,126.096,126.039,126.128,126.0835,126.08766666666668,126.08975000000001,126.08775,5161,2021-01-27 04:00:00
148,EURJPY_i,126.096,125.802,125.766,126.111,125.9385,125.89300000000001,125.87025000000001,125.94375000000001,10823,2021-01-27 08:00:00
149,EURJPY_i,125.802,125.922,125.707,125.937,125.822,125.85533333333335,125.87200000000001,125.84200000000001,12759,2021-01-27 12:00:00
150,EURJPY_i,125.921,126.096,125.584,126.11,125.84700000000001,125.93,125.9715,125.92775,18538,2021-01-27 16:00:00
151,EURJPY_i,126.094,126.048,125.981,126.177,126.07900000000001,126.06866666666667,126.0635,126.075,13319,2021-01-27 20:00:00
152,EURJPY_i,126.043,126.19,125.978,126.207,126.0925,126.125,126.14125,126.1045,9766,2021-01-28 00:00:00
153,EURJPY_i,126.191,126.174,126.045,126.235,126.14,126.15133333333334,126.15700000000001,126.16125,7105,2021-01-28 04:00:00
154,EURJPY_i,126.172,126.272,126.078,126.332,126.205,126.22733333333333,126.2385,126.21350000000001,14016,2021-01-28 08:00:00
155,EURJPY_i,126.272,126.472,126.142,126.49,126.316,126.368,126.39399999999999,126.344,14224,2021-01-28 12:00:00
156,EURJPY_i,126.472,126.42,126.4,126.652,126.52600000000001,126.49066666666668,126.47300000000001,126.486,16464,2021-01-28 16:00:00
157,EURJPY_i,126.422,126.333,126.317,126.5,126.4085,126.38333333333333,126.37074999999999,126.393,7902,2021-01-28 20:00:00
158,EURJPY_i,126.333,126.499,126.264,126.612,126.43799999999999,126.45833333333333,126.4685,126.42699999999999,7632,2021-01-29 00:00:00
159,EURJPY_i,126.499,126.399,126.353,126.523,126.43799999999999,126.425,126.4185,126.4435,7625,2021-01-29 04:00:00
160,EURJPY_i,126.399,127.049,126.385,127.143,126.76400000000001,126.859,126.9065,126.744,13637,2021-01-29 08:00:00
161,EURJPY_i,127.046,127.129,126.886,127.207,127.0465,127.074,127.08775,127.067,16966,2021-01-29 12:00:00
162,EURJPY_i,127.133,127.015,126.96,127.33,127.145,127.10166666666667,127.08,127.1095,19210,2021-01-29 16:00:00
163,EURJPY_i,127.015,127.085,126.982,127.129,127.0555,127.06533333333333,127.07024999999999,127.05274999999999,9616,2021-01-29 20:00:00
164,EURJPY_i,127.119,126.951,126.881,127.12,127.0005,126.984,126.97575,127.01775,8510,2021-02-01 00:00:00
165,EURJPY_i,126.951,126.94,126.909,126.992,126.9505,126.947,126.94525,126.94800000000001,4873,2021-02-01 04:00:00
166,EURJPY_i,126.94,126.812,126.719,127.032,126.87549999999999,126.85433333333333,126.84375,126.87575,12162,2021-02-01 08:00:00
167,EURJPY_i,126.818,126.805,126.649,126.845,126.747,126.76633333333332,126.776,126.77924999999999,12733,2021-02-01 12:00:00
168,EURJPY_i,126.805,126.713,126.629,126.955,126.792,126.76566666666668,126.7525,126.77550000000001,13606,2021-02-01 16:00:00
169,EURJPY_i,126.713,126.52,126.507,126.729,126.618,126.58533333333332,126.56899999999999,126.61724999999998,7529,2021-02-01 20:00:00
170,EURJPY_i,126.524,126.717,126.499,126.731,126.615,126.649,126.666,126.61775,7331,2021-02-02 00:00:00
171,EURJPY_i,126.717,126.783,126.697,126.81,126.7535,126.76333333333334,126.76825000000001,126.75175,5572,2021-02-02 04:00:00
172,EURJPY_i,126.783,126.6,126.561,126.795,126.678,126.652,126.63900000000001,126.68475000000001,10668,2021-02-02 08:00:00
173,EURJPY_i,126.6,126.471,126.302,126.619,126.4605,126.464,126.46575,126.49799999999999,12087,2021-02-02 12:00:00
174,EURJPY_i,126.472,126.306,126.254,126.493,126.3735,126.351,126.33975,126.38125,13920,2021-02-02 16:00:00
175,EURJPY_i,126.306,126.41,126.27,126.475,126.3725,126.38499999999999,126.39124999999999,126.36524999999999,6791,2021-02-02 20:00:00
176,EURJPY_i,126.407,126.421,126.357,126.61,126.48349999999999,126.46266666666666,126.45224999999999,126.44874999999999,6811,2021-02-03 00:00:00
177,EURJPY_i,126.422,126.454,126.378,126.484,126.431,126.43866666666666,126.4425,126.43449999999999,4586,2021-02-03 04:00:00
178,EURJPY_i,126.454,126.305,126.213,126.498,126.3555,126.33866666666667,126.33025,126.3675,8553,2021-02-03 08:00:00
179,EURJPY_i,126.303,126.211,126.131,126.376,126.2535,126.23933333333333,126.23225000000001,126.25525,8399,2021-02-03 12:00:00
180,EURJPY_i,126.211,126.281,126.147,126.352,126.24950000000001,126.26,126.26525000000001,126.24775000000001,11945,2021-02-03 16:00:00
181,EURJPY_i,126.281,126.4,126.258,126.425,126.3415,126.36099999999999,126.37074999999999,126.341,5175,2021-02-03 20:00:00
182,EURJPY_i,126.394,126.439,126.257,126.449,126.35300000000001,126.38166666666666,126.39599999999999,126.38475,6639,2021-02-04 00:00:00
183,EURJPY_i,126.441,126.341,126.284,126.451,126.3675,126.35866666666668,126.35425000000001,126.37925000000001,6509,2021-02-04 04:00:00
184,EURJPY_i,126.341,126.121,126.119,126.388,126.2535,126.20933333333333,126.18724999999999,126.24225,9727,2021-02-04 08:00:00
185,EURJPY_i,126.121,126.187,126.087,126.301,126.194,126.19166666666666,126.1905,126.17399999999999,9631,2021-02-04 12:00:00
186,EURJPY_i,126.187,126.113,126.111,126.298,126.2045,126.17399999999999,126.15875,126.17725,11195,2021-02-04 16:00:00
187,EURJPY_i,126.111,126.222,126.101,126.305,126.203,126.20933333333333,126.21249999999999,126.18475,5384,2021-02-04 20:00:00
188,EURJPY_i,126.229,126.241,126.176,126.384,126.28,126.267,126.2605,126.2575,5574,2021-02-05 00:00:00
189,EURJPY_i,126.241,126.207,126.152,126.27,126.211,126.20966666666668,126.209,126.2175,5072,2021-02-05 04:00:00
190,EURJPY_i,126.208,126.308,126.179,126.346,126.2625,126.27766666666668,126.28525,126.26025000000001,8066,2021-02-05 08:00:00
191,EURJPY_i,126.307,126.851,126.306,126.943,126.6245,126.7,126.73775,126.60175000000001,12224,2021-02-05 12:00:00
192,EURJPY_i,126.851,126.803,126.726,126.926,126.826,126.81833333333333,126.8145,126.8265,13754,2021-02-05 16:00:00
193,EURJPY_i,126.802,126.969,126.802,126.99,126.896,126.92033333333332,126.93249999999999,126.89075,5533,2021-02-05 20:00:00
194,EURJPY_i,126.789,126.97,126.757,127.047,126.902,126.92466666666667,126.936,126.89075,7513,2021-02-08 00:00:00
195,EURJPY_i,126.97,126.975,126.902,127.037,126.96950000000001,126.97133333333333,126.97225,126.971,4380,2021-02-08 04:00:00
196,EURJPY_i,126.975,127.012,126.943,127.086,127.0145,127.01366666666667,127.01325,127.00399999999999,7656,2021-02-08 08:00:00
197,EURJPY_i,127.012,126.962,126.904,127.112,127.008,126.99266666666666,126.985,126.9975,8366,2021-02-08 12:00:00
198,EURJPY_i,126.96,126.707,126.637,127.071,126.854,126.80499999999999,126.78049999999999,126.84374999999999,12512,2021-02-08 16:00:00
199,EURJPY_i,126.708,126.761,126.707,126.851,126.779,126.77299999999998,126.76999999999998,126.75674999999998,4216,2021-02-08 20:00:00
200,EURJPY_i,126.761,126.769,126.715,126.825,126.77000000000001,126.76966666666668,126.76950000000001,126.76750000000001,10477,2021-02-09 00:00:00
201,EURJPY_i,126.769,126.691,126.618,126.837,126.72749999999999,126.71533333333332,126.70925,126.72874999999999,6921,2021-02-09 04:00:00
202,EURJPY_i,126.687,126.616,126.538,126.776,126.657,126.64333333333333,126.6365,126.65425,9507,2021-02-09 08:00:00
203,EURJPY_i,126.614,126.596,126.549,126.713,126.631,126.61933333333333,126.6135,126.618,8142,2021-02-09 12:00:00
204,EURJPY_i,126.599,126.565,126.424,126.654,126.539,126.54766666666667,126.552,126.5605,10427,2021-02-09 16:00:00
205,EURJPY_i,126.567,126.693,126.562,126.742,126.652,126.66566666666667,126.6725,126.641,5027,2021-02-09 20:00:00
206,EURJPY_i,126.696,126.787,126.623,126.81,126.7165,126.74000000000001,126.75175000000002,126.72900000000001,7810,2021-02-10 00:00:00
207,EURJPY_i,126.788,126.777,126.753,126.876,126.81450000000001,126.802,126.79575,126.7985,4710,2021-02-10 04:00:00
208,EURJPY_i,126.778,126.995,126.634,127.065,126.8495,126.89800000000001,126.92225,126.86800000000001,8899,2021-02-10 08:00:00
209,EURJPY_i,126.995,126.908,126.874,127.044,126.959,126.94200000000001,126.93350000000001,126.95525,9245,2021-02-10 12:00:00
