,AUDCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
16,AUDCAD_i,0.97455,0.9748,0.97443,0.97603,0.97523,0.9750866666666668,0.9750150000000001,0.9749525000000001,7374,2020-12-24 08:00:00
17,AUDCAD_i,0.9748,0.97553,0.97452,0.97648,0.9755,0.97551,0.975515,0.9753325,5706,2020-12-24 12:00:00
18,AUDCAD_i,0.97552,0.97389,0.97387,0.97572,0.9747950000000001,0.9744933333333333,0.9743425,0.97475,6543,2020-12-24 16:00:00
19,AUDCAD_i,0.97389,0.975,0.97274,0.97508,0.97391,0.9742733333333334,0.9744550000000001,0.9741775,1009,2020-12-24 20:00:00
20,AUDCAD_i,0.97687,0.97667,0.97499,0.9774,0.976195,0.9763533333333334,0.9764325,0.9764825,6242,2020-12-28 00:00:00
21,AUDCAD_i,0.97667,0.97742,0.97652,0.97836,0.9774400000000001,0.9774333333333334,0.97743,0.9772425,5119,2020-12-28 04:00:00
22,AUDCAD_i,0.97742,0.97539,0.97484,0.97776,0.9763,0.9759966666666666,0.975845,0.9763525,5234,2020-12-28 08:00:00
23,AUDCAD_i,0.97538,0.97348,0.97311,0.97554,0.974325,0.9740433333333334,0.9739025,0.9743775,7797,2020-12-28 12:00:00
24,AUDCAD_i,0.97348,0.97377,0.97274,0.9745,0.97362,0.9736699999999999,0.973695,0.9736225,8683,2020-12-28 16:00:00
25,AUDCAD_i,0.97378,0.97335,0.97264,0.97418,0.97341,0.9733900000000001,0.97338,0.9734875000000001,4252,2020-12-28 20:00:00
26,AUDCAD_i,0.97326,0.97409,0.97286,0.97502,0.97394,0.97399,0.974015,0.9738074999999999,4805,2020-12-29 00:00:00
27,AUDCAD_i,0.97412,0.97398,0.97346,0.97446,0.9739599999999999,0.9739666666666666,0.97397,0.974005,4306,2020-12-29 04:00:00
28,AUDCAD_i,0.974,0.9736,0.97315,0.9748,0.973975,0.97385,0.9737875,0.9738875,5752,2020-12-29 08:00:00
29,AUDCAD_i,0.97362,0.97384,0.97305,0.9747,0.973875,0.9738633333333334,0.9738575,0.9738025,6080,2020-12-29 12:00:00
30,AUDCAD_i,0.97383,0.9755,0.97279,0.97583,0.97431,0.9747066666666667,0.9749050000000001,0.9744875000000001,11692,2020-12-29 16:00:00
31,AUDCAD_i,0.97551,0.9746,0.9744,0.97562,0.97501,0.9748733333333334,0.974805,0.9750325,6476,2020-12-29 20:00:00
32,AUDCAD_i,0.97499,0.97678,0.97383,0.97711,0.9754700000000001,0.9759066666666666,0.9761249999999999,0.9756775,5999,2020-12-30 00:00:00
33,AUDCAD_i,0.97678,0.97914,0.97678,0.97948,0.9781299999999999,0.9784666666666667,0.978635,0.978045,4907,2020-12-30 04:00:00
34,AUDCAD_i,0.97913,0.97876,0.97834,0.97945,0.9788950000000001,0.97885,0.9788275,0.97892,6204,2020-12-30 08:00:00
35,AUDCAD_i,0.97877,0.97997,0.97866,0.98043,0.979545,0.9796866666666667,0.9797575000000001,0.9794575,6503,2020-12-30 12:00:00
36,AUDCAD_i,0.97996,0.98009,0.97895,0.98117,0.9800599999999999,0.98007,0.980075,0.9800425,10896,2020-12-30 16:00:00
37,AUDCAD_i,0.98007,0.98004,0.97918,0.98048,0.97983,0.9799000000000001,0.979935,0.9799425,4195,2020-12-30 20:00:00
38,AUDCAD_i,0.98028,0.98153,0.9789,0.98176,0.9803299999999999,0.98073,0.9809300000000001,0.9806175,3953,2020-12-31 00:00:00
39,AUDCAD_i,0.98152,0.98135,0.98031,0.98169,0.981,0.9811166666666665,0.9811749999999999,0.9812174999999999,4268,2020-12-31 04:00:00
40,AUDCAD_i,0.98135,0.98195,0.98103,0.98307,0.98205,0.9820166666666666,0.982,0.98185,7167,2020-12-31 08:00:00
41,AUDCAD_i,0.98192,0.9844,0.9816,0.98574,0.98367,0.9839133333333333,0.984035,0.983415,7324,2020-12-31 12:00:00
42,AUDCAD_i,0.98438,0.98212,0.98141,0.98445,0.9829300000000001,0.9826600000000001,0.9825250000000001,0.98309,10211,2020-12-31 16:00:00
43,AUDCAD_i,0.9821,0.98209,0.98158,0.98259,0.982085,0.9820866666666667,0.9820875,0.98209,1194,2020-12-31 20:00:00
44,AUDCAD_i,0.9796,0.98037,0.97796,0.98133,0.9796450000000001,0.9798866666666667,0.9800074999999999,0.979815,8072,2021-01-04 00:00:00
45,AUDCAD_i,0.98036,0.97914,0.97724,0.98079,0.979015,0.9790566666666667,0.9790775,0.9793825,7403,2021-01-04 04:00:00
46,AUDCAD_i,0.97915,0.97991,0.97895,0.9816,0.980275,0.9801533333333333,0.9800924999999999,0.9799024999999999,10246,2021-01-04 08:00:00
47,AUDCAD_i,0.97991,0.98,0.97901,0.98094,0.979975,0.9799833333333333,0.9799875,0.979965,9896,2021-01-04 12:00:00
48,AUDCAD_i,0.98,0.97895,0.97753,0.98053,0.9790300000000001,0.9790033333333333,0.97899,0.9792525,18546,2021-01-04 16:00:00
49,AUDCAD_i,0.97895,0.97904,0.97837,0.98008,0.979225,0.9791633333333333,0.9791325,0.9791099999999999,10430,2021-01-04 20:00:00
50,AUDCAD_i,0.97916,0.98007,0.97865,0.98105,0.97985,0.9799233333333334,0.97996,0.9797325000000001,9807,2021-01-05 00:00:00
51,AUDCAD_i,0.98008,0.98306,0.97999,0.98328,0.981635,0.98211,0.9823475,0.9816025,11493,2021-01-05 04:00:00
52,AUDCAD_i,0.98303,0.9825,0.98218,0.98426,0.98322,0.98298,0.98286,0.9829924999999999,13770,2021-01-05 08:00:00
53,AUDCAD_i,0.98249,0.98236,0.98065,0.9831,0.981875,0.9820366666666667,0.9821175,0.98215,12843,2021-01-05 12:00:00
54,AUDCAD_i,0.98236,0.98421,0.98149,0.98575,0.9836199999999999,0.9838166666666667,0.983915,0.9834525,19073,2021-01-05 16:00:00
55,AUDCAD_i,0.98419,0.98261,0.98246,0.98495,0.983705,0.9833400000000001,0.9831575000000001,0.9835525,9513,2021-01-05 20:00:00
56,AUDCAD_i,0.98308,0.98288,0.98196,0.98446,0.98321,0.9831,0.983045,0.983095,12622,2021-01-06 00:00:00
57,AUDCAD_i,0.98287,0.98422,0.9814,0.98515,0.983275,0.98359,0.9837475,0.98341,16006,2021-01-06 04:00:00
58,AUDCAD_i,0.98422,0.98772,0.9841,0.98816,0.98613,0.98666,0.9869249999999999,0.98605,15959,2021-01-06 08:00:00
59,AUDCAD_i,0.98772,0.98799,0.98682,0.98976,0.98829,0.98819,0.98814,0.9880725,15452,2021-01-06 12:00:00
60,AUDCAD_i,0.98799,0.98805,0.98603,0.98818,0.9871049999999999,0.9874199999999999,0.9875774999999999,0.9875624999999999,20812,2021-01-06 16:00:00
61,AUDCAD_i,0.98805,0.98867,0.98749,0.98984,0.988665,0.9886666666666667,0.9886675,0.9885125,17399,2021-01-06 20:00:00
62,AUDCAD_i,0.98883,0.98869,0.98725,0.98988,0.9885649999999999,0.9886066666666666,0.9886275,0.9886625,10281,2021-01-07 00:00:00
63,AUDCAD_i,0.9887,0.98651,0.98651,0.98881,0.98766,0.9872766666666667,0.987085,0.9876325,10930,2021-01-07 04:00:00
64,AUDCAD_i,0.98651,0.98498,0.98438,0.9877,0.98604,0.9856866666666667,0.9855100000000001,0.9858925000000001,13516,2021-01-07 08:00:00
65,AUDCAD_i,0.98497,0.98462,0.98358,0.98544,0.98451,0.9845466666666667,0.984565,0.9846525,13390,2021-01-07 12:00:00
66,AUDCAD_i,0.98461,0.98469,0.9829,0.98706,0.98498,0.9848833333333333,0.984835,0.984815,17111,2021-01-07 16:00:00
67,AUDCAD_i,0.98468,0.98553,0.98339,0.98559,0.98449,0.9848366666666667,0.9850099999999999,0.9847975,10107,2021-01-07 20:00:00
68,AUDCAD_i,0.98571,0.98368,0.98277,0.98571,0.98424,0.9840533333333333,0.9839600000000001,0.9844675,7539,2021-01-08 00:00:00
69,AUDCAD_i,0.98369,0.98512,0.98346,0.98559,0.984525,0.9847233333333333,0.9848224999999999,0.9844649999999999,9108,2021-01-08 04:00:00
70,AUDCAD_i,0.98512,0.98616,0.98464,0.98748,0.9860599999999999,0.9860933333333333,0.9861099999999999,0.9858499999999999,13603,2021-01-08 08:00:00
71,AUDCAD_i,0.98617,0.98768,0.98539,0.98775,0.98657,0.98694,0.987125,0.9867475,12461,2021-01-08 12:00:00
72,AUDCAD_i,0.98765,0.98609,0.98503,0.98843,0.98673,0.9865166666666667,0.98641,0.9868,21354,2021-01-08 16:00:00
73,AUDCAD_i,0.98609,0.98525,0.98443,0.98661,0.98552,0.98543,0.985385,0.985595,13862,2021-01-08 20:00:00
74,AUDCAD_i,0.9848,0.98226,0.98181,0.98539,0.9836,0.9831533333333334,0.9829300000000001,0.983565,7647,2021-01-11 00:00:00
75,AUDCAD_i,0.98225,0.98234,0.98111,0.98307,0.98209,0.9821733333333333,0.9822150000000001,0.9821925,7525,2021-01-11 04:00:00
76,AUDCAD_i,0.98231,0.98429,0.98166,0.98451,0.983085,0.9834866666666667,0.9836875,0.9831925,11259,2021-01-11 08:00:00
77,AUDCAD_i,0.98429,0.98526,0.98383,0.98577,0.9848,0.9849533333333333,0.9850300000000001,0.9847875,11112,2021-01-11 12:00:00
78,AUDCAD_i,0.98526,0.9842,0.98264,0.98564,0.98414,0.98416,0.98417,0.984435,16012,2021-01-11 16:00:00
79,AUDCAD_i,0.98418,0.98376,0.98356,0.98509,0.984325,0.9841366666666667,0.9840424999999999,0.9841475,6680,2021-01-11 20:00:00
80,AUDCAD_i,0.98363,0.98438,0.98234,0.98458,0.98346,0.9837666666666666,0.9839199999999999,0.9837324999999999,6551,2021-01-12 00:00:00
81,AUDCAD_i,0.98438,0.98351,0.98272,0.98444,0.98358,0.9835566666666667,0.983545,0.9837625000000001,6649,2021-01-12 04:00:00
82,AUDCAD_i,0.98351,0.98557,0.98327,0.98559,0.9844299999999999,0.98481,0.985,0.9844849999999999,9823,2021-01-12 08:00:00
83,AUDCAD_i,0.98551,0.98365,0.98329,0.98584,0.984565,0.98426,0.9841075,0.9845725000000001,10130,2021-01-12 12:00:00
84,AUDCAD_i,0.98363,0.98538,0.98296,0.98639,0.984675,0.9849100000000001,0.9850275000000001,0.9845900000000001,13714,2021-01-12 16:00:00
85,AUDCAD_i,0.98538,0.98755,0.98527,0.98872,0.9869950000000001,0.9871800000000001,0.9872725000000001,0.9867300000000001,8166,2021-01-12 20:00:00
86,AUDCAD_i,0.98744,0.9873,0.98693,0.98861,0.98777,0.9876133333333333,0.9875349999999999,0.98757,5285,2021-01-13 00:00:00
87,AUDCAD_i,0.9873,0.98703,0.98632,0.98759,0.986955,0.98698,0.9869924999999999,0.9870599999999999,6336,2021-01-13 04:00:00
88,AUDCAD_i,0.98703,0.98671,0.98623,0.9886,0.987415,0.9871800000000001,0.9870625000000001,0.9871425,9130,2021-01-13 08:00:00
89,AUDCAD_i,0.98672,0.9838,0.98351,0.98701,0.98526,0.9847733333333334,0.98453,0.98526,9911,2021-01-13 12:00:00
90,AUDCAD_i,0.98379,0.98278,0.9826,0.98604,0.9843200000000001,0.9838066666666667,0.98355,0.9838025,14529,2021-01-13 16:00:00
91,AUDCAD_i,0.9828,0.98159,0.98158,0.98361,0.982595,0.98226,0.9820925,0.982395,7402,2021-01-13 20:00:00
92,AUDCAD_i,0.98114,0.9832,0.98093,0.98359,0.9822599999999999,0.9825733333333333,0.98273,0.982215,4826,2021-01-14 00:00:00
93,AUDCAD_i,0.98321,0.9842,0.98189,0.98427,0.98308,0.9834533333333333,0.98364,0.9833925,7983,2021-01-14 04:00:00
94,AUDCAD_i,0.9842,0.98391,0.98237,0.98468,0.983525,0.9836533333333333,0.9837174999999999,0.9837899999999999,9621,2021-01-14 08:00:00
95,AUDCAD_i,0.98393,0.98343,0.98164,0.98477,0.983205,0.98328,0.9833175000000001,0.9834425,9897,2021-01-14 12:00:00
96,AUDCAD_i,0.98343,0.98465,0.9814,0.98527,0.9833350000000001,0.9837733333333333,0.9839925,0.9836875,13218,2021-01-14 16:00:00
97,AUDCAD_i,0.98465,0.98275,0.98221,0.98499,0.9836,0.9833166666666667,0.9831750000000001,0.9836500000000001,7678,2021-01-14 20:00:00
98,AUDCAD_i,0.98236,0.98261,0.98189,0.98406,0.982975,0.9828533333333334,0.9827925,0.98273,6988,2021-01-15 00:00:00
99,AUDCAD_i,0.98261,0.98159,0.98127,0.9831,0.982185,0.9819866666666667,0.9818875,0.9821424999999999,6619,2021-01-15 04:00:00
100,AUDCAD_i,0.98159,0.98263,0.98058,0.98304,0.9818100000000001,0.9820833333333333,0.98222,0.9819599999999999,10592,2021-01-15 08:00:00
101,AUDCAD_i,0.98265,0.98214,0.9817,0.98367,0.982685,0.9825033333333334,0.9824125000000001,0.9825400000000001,11409,2021-01-15 12:00:00
102,AUDCAD_i,0.98212,0.98143,0.97945,0.98298,0.981215,0.9812866666666666,0.9813225,0.981495,17850,2021-01-15 16:00:00
103,AUDCAD_i,0.9814,0.98112,0.9808,0.98215,0.981475,0.9813566666666667,0.9812974999999999,0.9813675,7082,2021-01-15 20:00:00
104,AUDCAD_i,0.98127,0.98224,0.98014,0.98315,0.981645,0.9818433333333333,0.9819424999999999,0.9816999999999999,7599,2021-01-18 00:00:00
105,AUDCAD_i,0.98194,0.98205,0.98119,0.98299,0.98209,0.9820766666666666,0.98207,0.9820424999999999,7314,2021-01-18 04:00:00
106,AUDCAD_i,0.98204,0.98031,0.97976,0.98324,0.9815,0.9811033333333334,0.9809050000000001,0.9813375000000001,10352,2021-01-18 08:00:00
107,AUDCAD_i,0.9803,0.98102,0.97925,0.98121,0.9802299999999999,0.9804933333333333,0.980625,0.980445,8794,2021-01-18 12:00:00
108,AUDCAD_i,0.98102,0.9799,0.97976,0.98138,0.9805699999999999,0.9803466666666667,0.980235,0.980515,7022,2021-01-18 16:00:00
109,AUDCAD_i,0.97991,0.97915,0.97809,0.98018,0.9791350000000001,0.9791400000000001,0.9791425,0.9793325,13387,2021-01-18 20:00:00
110,AUDCAD_i,0.97962,0.98067,0.97781,0.98105,0.97943,0.9798433333333333,0.98005,0.9797875,5156,2021-01-19 00:00:00
111,AUDCAD_i,0.98068,0.9811,0.98049,0.98177,0.9811300000000001,0.9811200000000001,0.9811150000000001,0.98101,6466,2021-01-19 04:00:00
112,AUDCAD_i,0.9811,0.98117,0.98051,0.98318,0.9818450000000001,0.98162,0.9815075000000001,0.9814900000000001,9075,2021-01-19 08:00:00
113,AUDCAD_i,0.98118,0.98237,0.98025,0.98264,0.9814449999999999,0.9817533333333333,0.9819074999999999,0.98161,8954,2021-01-19 12:00:00
114,AUDCAD_i,0.98237,0.97997,0.97892,0.98304,0.98098,0.9806433333333334,0.980475,0.981075,13351,2021-01-19 16:00:00
115,AUDCAD_i,0.97997,0.97969,0.97889,0.98016,0.979525,0.97958,0.9796075,0.9796775,5453,2021-01-19 20:00:00
116,AUDCAD_i,0.97971,0.98061,0.97875,0.98126,0.980005,0.9802066666666667,0.9803075,0.9800825,5905,2021-01-20 00:00:00
117,AUDCAD_i,0.98062,0.98142,0.98058,0.98182,0.9812000000000001,0.9812733333333333,0.98131,0.98111,6290,2021-01-20 04:00:00
118,AUDCAD_i,0.98142,0.98148,0.98073,0.98262,0.9816750000000001,0.98161,0.9815775,0.9815625,10010,2021-01-20 08:00:00
119,AUDCAD_i,0.98148,0.98178,0.98067,0.98213,0.9814,0.9815266666666668,0.9815900000000001,0.981515,9511,2021-01-20 12:00:00
120,AUDCAD_i,0.98178,0.97856,0.97716,0.98232,0.97974,0.9793466666666667,0.97915,0.979955,15806,2021-01-20 16:00:00
121,AUDCAD_i,0.97858,0.97819,0.97814,0.97961,0.9788749999999999,0.9786466666666667,0.9785325,0.97863,5798,2021-01-20 20:00:00
122,AUDCAD_i,0.97848,0.97988,0.97779,0.98022,0.979005,0.9792966666666666,0.9794425,0.9790924999999999,5776,2021-01-21 00:00:00
123,AUDCAD_i,0.97988,0.98061,0.97972,0.98088,0.9803,0.9804033333333333,0.980455,0.9802725,5736,2021-01-21 04:00:00
124,AUDCAD_i,0.98061,0.98054,0.97904,0.98088,0.9799599999999999,0.9801533333333333,0.98025,0.9802675,9380,2021-01-21 08:00:00
125,AUDCAD_i,0.98055,0.97878,0.97869,0.98187,0.98028,0.97978,0.97953,0.9799725,10587,2021-01-21 12:00:00
126,AUDCAD_i,0.97876,0.97933,0.97847,0.98049,0.9794799999999999,0.9794299999999999,0.979405,0.9792624999999999,13353,2021-01-21 16:00:00
127,AUDCAD_i,0.97931,0.98079,0.97904,0.98142,0.9802299999999999,0.9804166666666667,0.98051,0.98014,6299,2021-01-21 20:00:00
128,AUDCAD_i,0.98069,0.98102,0.98032,0.98212,0.98122,0.9811533333333333,0.98112,0.9810375,5672,2021-01-22 00:00:00
129,AUDCAD_i,0.98102,0.98135,0.98036,0.98148,0.98092,0.9810633333333333,0.981135,0.9810525,5275,2021-01-22 04:00:00
130,AUDCAD_i,0.98135,0.9806,0.97971,0.98138,0.980545,0.9805633333333333,0.9805725,0.98076,10249,2021-01-22 08:00:00
131,AUDCAD_i,0.98057,0.97879,0.97857,0.98076,0.979665,0.9793733333333333,0.9792275,0.9796725000000001,10965,2021-01-22 12:00:00
132,AUDCAD_i,0.97879,0.98192,0.97838,0.98236,0.98037,0.9808866666666667,0.981145,0.9803625,13867,2021-01-22 16:00:00
133,AUDCAD_i,0.98192,0.98209,0.98107,0.98269,0.98188,0.98195,0.981985,0.9819425,5176,2021-01-22 20:00:00
134,AUDCAD_i,0.98059,0.9814,0.97978,0.98226,0.98102,0.9811466666666666,0.9812099999999999,0.9810074999999999,6025,2021-01-25 00:00:00
135,AUDCAD_i,0.9814,0.98266,0.98135,0.98291,0.98213,0.9823066666666667,0.982395,0.9820800000000001,5140,2021-01-25 04:00:00
136,AUDCAD_i,0.98267,0.9817,0.9813,0.98296,0.98213,0.9819866666666667,0.981915,0.9821575,9916,2021-01-25 08:00:00
137,AUDCAD_i,0.9817,0.98275,0.98126,0.98313,0.9821949999999999,0.98238,0.9824725000000001,0.98221,10731,2021-01-25 12:00:00
138,AUDCAD_i,0.98273,0.98174,0.98104,0.98306,0.9820500000000001,0.9819466666666666,0.981895,0.9821425,18051,2021-01-25 16:00:00
139,AUDCAD_i,0.98177,0.98206,0.98156,0.98277,0.982165,0.9821300000000001,0.9821125,0.98204,7074,2021-01-25 20:00:00
140,AUDCAD_i,0.98213,0.98268,0.98115,0.98305,0.9821,0.9822933333333334,0.9823900000000001,0.9822525,4616,2021-01-26 00:00:00
141,AUDCAD_i,0.98268,0.98121,0.98103,0.98291,0.98197,0.9817166666666667,0.98159,0.9819575,5965,2021-01-26 04:00:00
142,AUDCAD_i,0.98121,0.98085,0.98003,0.98159,0.98081,0.9808233333333334,0.9808300000000001,0.98092,10869,2021-01-26 08:00:00
143,AUDCAD_i,0.98082,0.98296,0.98061,0.98338,0.981995,0.9823166666666666,0.9824774999999999,0.9819424999999999,10539,2021-01-26 12:00:00
144,AUDCAD_i,0.98294,0.98324,0.98236,0.98496,0.98366,0.98352,0.9834499999999999,0.983375,13057,2021-01-26 16:00:00
145,AUDCAD_i,0.98324,0.98306,0.98301,0.98395,0.98348,0.9833400000000001,0.9832700000000001,0.983315,5374,2021-01-26 20:00:00
146,AUDCAD_i,0.98319,0.98389,0.98246,0.98463,0.983545,0.98366,0.9837175,0.9835425,5763,2021-01-27 00:00:00
147,AUDCAD_i,0.98389,0.98436,0.98329,0.98448,0.983885,0.9840433333333333,0.9841225,0.984005,5471,2021-01-27 04:00:00
148,AUDCAD_i,0.98436,0.98299,0.98285,0.98454,0.983695,0.98346,0.9833425,0.983685,9557,2021-01-27 08:00:00
149,AUDCAD_i,0.98299,0.98119,0.98034,0.98336,0.98185,0.98163,0.98152,0.98197,13440,2021-01-27 12:00:00
150,AUDCAD_i,0.9812,0.98196,0.98,0.98221,0.981105,0.9813900000000001,0.9815325,0.9813425,20598,2021-01-27 16:00:00
151,AUDCAD_i,0.98193,0.98065,0.97956,0.98215,0.980855,0.9807866666666666,0.9807524999999999,0.9810725,15348,2021-01-27 20:00:00
152,AUDCAD_i,0.98029,0.97954,0.97779,0.98134,0.979565,0.9795566666666667,0.9795525,0.97974,10263,2021-01-28 00:00:00
153,AUDCAD_i,0.97954,0.97924,0.97769,0.97979,0.9787399999999999,0.9789066666666666,0.9789899999999999,0.979065,9936,2021-01-28 04:00:00
154,AUDCAD_i,0.97922,0.97833,0.97708,0.97927,0.978175,0.9782266666666667,0.9782525000000001,0.978475,16144,2021-01-28 08:00:00
155,AUDCAD_i,0.97832,0.98001,0.97693,0.98003,0.97848,0.97899,0.979245,0.9788225,15512,2021-01-28 12:00:00
156,AUDCAD_i,0.98002,0.98308,0.97946,0.98362,0.9815400000000001,0.9820533333333333,0.98231,0.981545,19366,2021-01-28 16:00:00
157,AUDCAD_i,0.98307,0.9847,0.98304,0.98493,0.983985,0.9842233333333333,0.9843425,0.983935,8876,2021-01-28 20:00:00
158,AUDCAD_i,0.9849,0.98405,0.98317,0.98542,0.9842949999999999,0.9842133333333333,0.9841724999999999,0.984385,7209,2021-01-29 00:00:00
159,AUDCAD_i,0.98404,0.98372,0.98276,0.9843,0.98353,0.9835933333333333,0.983625,0.983705,8920,2021-01-29 04:00:00
160,AUDCAD_i,0.98374,0.98234,0.98163,0.98514,0.983385,0.9830366666666667,0.9828625,0.9832125,15711,2021-01-29 08:00:00
161,AUDCAD_i,0.98233,0.98188,0.98002,0.98263,0.981325,0.98151,0.9816024999999999,0.981715,17476,2021-01-29 12:00:00
162,AUDCAD_i,0.98187,0.9783,0.97715,0.98224,0.979695,0.9792299999999999,0.9789975,0.9798899999999999,22381,2021-01-29 16:00:00
163,AUDCAD_i,0.97831,0.97643,0.97575,0.97896,0.977355,0.9770466666666667,0.9768925,0.9773625,14191,2021-01-29 20:00:00
164,AUDCAD_i,0.97507,0.97641,0.97419,0.97689,0.9755400000000001,0.9758300000000001,0.975975,0.9756400000000001,10560,2021-02-01 00:00:00
165,AUDCAD_i,0.9764,0.97739,0.97632,0.97769,0.9770049999999999,0.9771333333333333,0.9771974999999999,0.97695,8752,2021-02-01 04:00:00
166,AUDCAD_i,0.97739,0.97692,0.97609,0.97782,0.976955,0.9769433333333334,0.9769375,0.977055,13481,2021-02-01 08:00:00
167,AUDCAD_i,0.97692,0.97717,0.97581,0.97787,0.9768399999999999,0.97695,0.977005,0.9769425,12923,2021-02-01 12:00:00
168,AUDCAD_i,0.97715,0.97819,0.97554,0.97884,0.97719,0.9775233333333334,0.9776900000000001,0.97743,16918,2021-02-01 16:00:00
169,AUDCAD_i,0.97818,0.97874,0.97818,0.98132,0.97975,0.9794133333333334,0.979245,0.979105,8603,2021-02-01 20:00:00
170,AUDCAD_i,0.97902,0.98141,0.9785,0.98154,0.98002,0.9804833333333334,0.980715,0.9801175,5900,2021-02-02 00:00:00
171,AUDCAD_i,0.98141,0.97851,0.97758,0.98225,0.979915,0.9794466666666667,0.9792125,0.9799375,6426,2021-02-02 04:00:00
172,AUDCAD_i,0.97851,0.97443,0.97427,0.97861,0.97644,0.9757699999999999,0.9754349999999999,0.976455,10490,2021-02-02 08:00:00
173,AUDCAD_i,0.97442,0.97437,0.97228,0.97463,0.973455,0.97376,0.9739125,0.9739249999999999,10639,2021-02-02 12:00:00
174,AUDCAD_i,0.97437,0.97186,0.97132,0.97518,0.97325,0.9727866666666666,0.972555,0.9731825,14064,2021-02-02 16:00:00
175,AUDCAD_i,0.97186,0.97208,0.97134,0.97303,0.972185,0.9721500000000001,0.9721325000000001,0.9720775,6822,2021-02-02 20:00:00
176,AUDCAD_i,0.97204,0.97205,0.97167,0.9733,0.972485,0.97234,0.9722675,0.9722649999999999,5276,2021-02-03 00:00:00
177,AUDCAD_i,0.97204,0.97308,0.97136,0.97335,0.9723550000000001,0.9725966666666667,0.9727175,0.9724575,4989,2021-02-03 04:00:00
178,AUDCAD_i,0.97309,0.97431,0.97234,0.97439,0.973365,0.97368,0.9738375,0.9735325,8698,2021-02-03 08:00:00
179,AUDCAD_i,0.97432,0.97464,0.97352,0.97492,0.9742200000000001,0.97436,0.97443,0.97435,8764,2021-02-03 12:00:00
180,AUDCAD_i,0.9746,0.97349,0.9726,0.97542,0.97401,0.9738366666666667,0.97375,0.9740275,12263,2021-02-03 16:00:00
181,AUDCAD_i,0.9735,0.97375,0.97289,0.97467,0.9737800000000001,0.97377,0.973765,0.9737025,6129,2021-02-03 20:00:00
182,AUDCAD_i,0.97376,0.97672,0.97327,0.9769,0.975085,0.9756300000000001,0.9759025000000001,0.9751625,4477,2021-02-04 00:00:00
183,AUDCAD_i,0.97672,0.97623,0.97527,0.97719,0.9762299999999999,0.97623,0.97623,0.9763525,5379,2021-02-04 04:00:00
184,AUDCAD_i,0.97623,0.97671,0.97489,0.97708,0.975985,0.9762266666666667,0.9763474999999999,0.9762275,9121,2021-02-04 08:00:00
185,AUDCAD_i,0.9767,0.97617,0.97531,0.97698,0.976145,0.9761533333333334,0.9761575,0.9762900000000001,9416,2021-02-04 12:00:00
186,AUDCAD_i,0.97617,0.97445,0.97425,0.9765,0.975375,0.9750666666666667,0.9749125000000001,0.9753425,10291,2021-02-04 16:00:00
