,EURAUD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
20,EURAUD_i,1.60244,1.6048499999999999,1.60194,1.6059999999999999,1.60397,1.6042633333333332,1.60441,1.6038074999999998,7617,2020-12-28 00:00:00
21,EURAUD_i,1.6048499999999999,1.60507,1.60339,1.60529,1.60434,1.6045833333333335,1.604705,1.6046500000000001,5163,2020-12-28 04:00:00
22,EURAUD_i,1.6050900000000001,1.60895,1.6032600000000001,1.60907,1.606165,1.6070933333333333,1.6075575,1.6065925,6877,2020-12-28 08:00:00
23,EURAUD_i,1.60895,1.6092300000000002,1.60684,1.61044,1.60864,1.608836666666667,1.6089350000000002,1.6088650000000002,11247,2020-12-28 12:00:00
24,EURAUD_i,1.60924,1.6118000000000001,1.60852,1.61514,1.6118299999999999,1.6118199999999998,1.611815,1.6111749999999998,11285,2020-12-28 16:00:00
25,EURAUD_i,1.6118000000000001,1.61096,1.61023,1.61239,1.61131,1.6111933333333333,1.611135,1.611345,6297,2020-12-28 20:00:00
26,EURAUD_i,1.6103800000000001,1.61039,1.60974,1.61193,1.610835,1.6106866666666668,1.6106125,1.61061,6374,2020-12-29 00:00:00
27,EURAUD_i,1.61037,1.6105,1.61016,1.61193,1.611045,1.6108633333333333,1.6107725,1.6107399999999998,6287,2020-12-29 04:00:00
28,EURAUD_i,1.6105,1.61197,1.6097700000000001,1.6132,1.611485,1.6116466666666664,1.6117274999999998,1.61136,7540,2020-12-29 08:00:00
29,EURAUD_i,1.6118299999999999,1.60981,1.60935,1.6127,1.6110250000000002,1.6106200000000002,1.6104175,1.6109225,7307,2020-12-29 12:00:00
30,EURAUD_i,1.60971,1.6076700000000002,1.60619,1.6127099999999999,1.6094499999999998,1.6088566666666668,1.6085600000000002,1.60907,12612,2020-12-29 16:00:00
31,EURAUD_i,1.6076700000000002,1.60981,1.60748,1.6103100000000001,1.608895,1.6092000000000002,1.6093525,1.6088175000000002,6440,2020-12-29 20:00:00
32,EURAUD_i,1.6088200000000001,1.61005,1.60744,1.61124,1.60934,1.6095766666666667,1.609695,1.6093875,8078,2020-12-30 00:00:00
33,EURAUD_i,1.61006,1.6042399999999999,1.6033,1.61006,1.6066799999999999,1.6058666666666666,1.6054599999999999,1.6069149999999999,6200,2020-12-30 04:00:00
34,EURAUD_i,1.6042399999999999,1.6038000000000001,1.60155,1.60499,1.60327,1.6034466666666667,1.603535,1.603645,8496,2020-12-30 08:00:00
35,EURAUD_i,1.6038000000000001,1.60373,1.59984,1.60381,1.6018249999999998,1.60246,1.6027775000000002,1.602795,9181,2020-12-30 12:00:00
36,EURAUD_i,1.60373,1.59985,1.59815,1.60515,1.60165,1.60105,1.6007500000000001,1.6017200000000003,13158,2020-12-30 16:00:00
37,EURAUD_i,1.59984,1.6001699999999999,1.59921,1.60135,1.6002800000000001,1.6002433333333332,1.600225,1.6001425,5610,2020-12-30 20:00:00
38,EURAUD_i,1.5994899999999999,1.5968200000000001,1.59633,1.60072,1.598525,1.5979566666666667,1.5976725,1.5983399999999999,5417,2020-12-31 00:00:00
39,EURAUD_i,1.5968,1.5951,1.59504,1.59794,1.59649,1.5960266666666667,1.5957949999999999,1.59622,6053,2020-12-31 04:00:00
40,EURAUD_i,1.5951,1.59372,1.5935000000000001,1.5964,1.59495,1.59454,1.594335,1.5946799999999999,9951,2020-12-31 08:00:00
41,EURAUD_i,1.59374,1.58872,1.58514,1.59532,1.59023,1.5897266666666667,1.5894750000000002,1.5907300000000002,10400,2020-12-31 12:00:00
42,EURAUD_i,1.5888,1.58856,1.58262,1.58921,1.585915,1.5867966666666666,1.5872375,1.5872975,13165,2020-12-31 16:00:00
43,EURAUD_i,1.5885099999999999,1.58643,1.58616,1.5885099999999999,1.587335,1.5870333333333333,1.5868825,1.5874025,1899,2020-12-31 20:00:00
44,EURAUD_i,1.58735,1.58754,1.58647,1.59341,1.58994,1.5891399999999998,1.5887399999999998,1.5886924999999998,10671,2021-01-04 00:00:00
45,EURAUD_i,1.58754,1.5899100000000002,1.58673,1.5917400000000002,1.589235,1.58946,1.5895725,1.58898,8593,2021-01-04 04:00:00
46,EURAUD_i,1.58988,1.58956,1.5861100000000001,1.59022,1.588165,1.5886300000000002,1.5888625000000003,1.5889425000000001,11436,2021-01-04 08:00:00
47,EURAUD_i,1.58956,1.59326,1.58838,1.59456,1.59147,1.5920666666666665,1.5923649999999998,1.59144,11930,2021-01-04 12:00:00
48,EURAUD_i,1.59326,1.5991900000000001,1.5926399999999998,1.60277,1.597705,1.5982,1.5984475,1.596965,21204,2021-01-04 16:00:00
49,EURAUD_i,1.59921,1.5977299999999999,1.59654,1.5998,1.59817,1.5980233333333331,1.59795,1.59832,11413,2021-01-04 20:00:00
50,EURAUD_i,1.59747,1.59673,1.59539,1.5986799999999999,1.597035,1.5969333333333333,1.5968825,1.5970675,9190,2021-01-05 00:00:00
51,EURAUD_i,1.59673,1.5913599999999999,1.59096,1.5968,1.59388,1.59304,1.59262,1.5939625,11318,2021-01-05 04:00:00
52,EURAUD_i,1.59141,1.59053,1.58811,1.59279,1.59045,1.5904766666666665,1.59049,1.5907099999999998,14374,2021-01-05 08:00:00
53,EURAUD_i,1.59046,1.59399,1.59013,1.59505,1.59259,1.5930566666666666,1.5932899999999999,1.5924075,13853,2021-01-05 12:00:00
54,EURAUD_i,1.5939999999999999,1.58379,1.58379,1.5944,1.589095,1.5873266666666666,1.5864425,1.5889949999999997,19999,2021-01-05 16:00:00
55,EURAUD_i,1.58379,1.58459,1.58144,1.58466,1.58305,1.5835633333333334,1.5838200000000002,1.5836200000000002,8625,2021-01-05 20:00:00
56,EURAUD_i,1.5840800000000002,1.58459,1.58271,1.58653,1.5846200000000001,1.5846100000000003,1.5846050000000003,1.5844775000000002,12729,2021-01-06 00:00:00
57,EURAUD_i,1.58459,1.58195,1.58131,1.58782,1.584565,1.5836933333333334,1.5832575,1.5839175,15329,2021-01-06 04:00:00
58,EURAUD_i,1.58195,1.58006,1.57959,1.58321,1.5814,1.5809533333333334,1.58073,1.5812025,17854,2021-01-06 08:00:00
59,EURAUD_i,1.58006,1.58362,1.57774,1.5841699999999999,1.5809549999999999,1.5818433333333333,1.5822874999999998,1.5813975,17444,2021-01-06 12:00:00
60,EURAUD_i,1.58369,1.57731,1.5769199999999999,1.58391,1.580415,1.5793799999999998,1.5788624999999998,1.5804574999999998,22907,2021-01-06 16:00:00
61,EURAUD_i,1.57731,1.5790600000000001,1.5768,1.58217,1.579485,1.5793433333333333,1.5792725,1.578835,17718,2021-01-06 20:00:00
62,EURAUD_i,1.579,1.5802399999999999,1.57803,1.5824500000000001,1.58024,1.5802399999999999,1.5802399999999999,1.5799299999999998,10215,2021-01-07 00:00:00
63,EURAUD_i,1.58032,1.58215,1.5802,1.58215,1.581175,1.5815000000000001,1.5816625000000002,1.5812050000000002,9928,2021-01-07 04:00:00
64,EURAUD_i,1.58208,1.58222,1.57996,1.58283,1.581395,1.5816700000000001,1.5818075,1.5817725,14828,2021-01-07 08:00:00
65,EURAUD_i,1.5822,1.58427,1.58099,1.58481,1.5829,1.5833566666666667,1.583585,1.5830675,15217,2021-01-07 12:00:00
66,EURAUD_i,1.58427,1.58323,1.5808200000000001,1.58632,1.58357,1.5834566666666667,1.5834000000000001,1.58366,18783,2021-01-07 16:00:00
67,EURAUD_i,1.5832199999999998,1.5794000000000001,1.57853,1.58325,1.5808900000000001,1.5803933333333333,1.580145,1.5811,9710,2021-01-07 20:00:00
68,EURAUD_i,1.57976,1.57959,1.57828,1.58121,1.579745,1.5796933333333332,1.5796674999999998,1.57971,9690,2021-01-08 00:00:00
69,EURAUD_i,1.57959,1.57729,1.5769600000000001,1.58018,1.57857,1.5781433333333332,1.5779299999999998,1.5785049999999998,10896,2021-01-08 04:00:00
70,EURAUD_i,1.57729,1.57286,1.5723,1.57789,1.5750950000000001,1.5743500000000001,1.5739775000000003,1.575085,15875,2021-01-08 08:00:00
71,EURAUD_i,1.57294,1.57469,1.5725500000000001,1.5763500000000001,1.5744500000000001,1.57453,1.57457,1.5741325,14904,2021-01-08 12:00:00
72,EURAUD_i,1.57467,1.57542,1.57397,1.57794,1.575955,1.5757766666666668,1.5756875000000001,1.5755000000000001,23751,2021-01-08 16:00:00
73,EURAUD_i,1.57539,1.57379,1.5737100000000002,1.57789,1.5758,1.57513,1.574795,1.575195,14522,2021-01-08 20:00:00
74,EURAUD_i,1.57449,1.57976,1.57329,1.5804,1.576845,1.5778166666666669,1.5783025000000002,1.576985,8960,2021-01-11 00:00:00
75,EURAUD_i,1.5798100000000002,1.58165,1.57835,1.58205,1.5802,1.5806833333333332,1.580925,1.580465,10455,2021-01-11 04:00:00
76,EURAUD_i,1.58165,1.5768499999999999,1.57672,1.58296,1.57984,1.5788433333333334,1.578345,1.579545,14014,2021-01-11 08:00:00
77,EURAUD_i,1.57691,1.5814599999999999,1.5747,1.58202,1.57836,1.5793933333333332,1.57991,1.5787725,13059,2021-01-11 12:00:00
78,EURAUD_i,1.5814599999999999,1.57778,1.5771,1.583,1.58005,1.5792933333333332,1.5789149999999998,1.5798349999999999,18947,2021-01-11 16:00:00
79,EURAUD_i,1.5778400000000001,1.57855,1.57707,1.57891,1.57799,1.5781766666666666,1.5782699999999998,1.5780925,7383,2021-01-11 20:00:00
80,EURAUD_i,1.57837,1.57687,1.57652,1.5789,1.57771,1.5774299999999999,1.57729,1.577665,8230,2021-01-12 00:00:00
81,EURAUD_i,1.57687,1.57674,1.57648,1.57914,1.57781,1.5774533333333334,1.577275,1.5773074999999999,8558,2021-01-12 04:00:00
82,EURAUD_i,1.57674,1.5715400000000002,1.57149,1.57701,1.5742500000000001,1.573346666666667,1.5728950000000004,1.5741950000000002,12142,2021-01-12 08:00:00
83,EURAUD_i,1.57152,1.57595,1.57139,1.57664,1.5740150000000002,1.57466,1.5749825,1.5738750000000001,11319,2021-01-12 12:00:00
84,EURAUD_i,1.57596,1.57399,1.57263,1.57754,1.575085,1.5747200000000001,1.5745375000000001,1.5750300000000002,15241,2021-01-12 16:00:00
85,EURAUD_i,1.57401,1.57012,1.56917,1.5743,1.5717349999999999,1.5711966666666666,1.5709275,1.5718999999999999,10045,2021-01-12 20:00:00
86,EURAUD_i,1.57056,1.5718800000000002,1.5691000000000002,1.57233,1.570715,1.5711033333333333,1.5712975,1.5709675,7291,2021-01-13 00:00:00
87,EURAUD_i,1.57186,1.57273,1.57137,1.5735299999999999,1.57245,1.5725433333333332,1.57259,1.5723725,6913,2021-01-13 04:00:00
88,EURAUD_i,1.57273,1.57211,1.57057,1.57314,1.571855,1.57194,1.5719824999999998,1.5721375,11115,2021-01-13 08:00:00
89,EURAUD_i,1.57213,1.5723500000000001,1.57039,1.5737100000000002,1.57205,1.57215,1.5722,1.572145,11992,2021-01-13 12:00:00
90,EURAUD_i,1.57236,1.57046,1.57013,1.5745200000000001,1.5723250000000002,1.5717033333333335,1.5713925,1.5718675,17139,2021-01-13 16:00:00
91,EURAUD_i,1.5704799999999999,1.57149,1.56827,1.5721699999999998,1.57022,1.5706433333333332,1.570855,1.5706025,8294,2021-01-13 20:00:00
92,EURAUD_i,1.5718,1.56963,1.56902,1.57239,1.570705,1.5703466666666668,1.5701675000000002,1.57071,6938,2021-01-14 00:00:00
93,EURAUD_i,1.56958,1.5662,1.5658699999999999,1.57037,1.56812,1.56748,1.56716,1.568005,10025,2021-01-14 04:00:00
94,EURAUD_i,1.5661800000000001,1.5659100000000001,1.56505,1.5676,1.566325,1.5661866666666668,1.5661175000000003,1.5661850000000002,11370,2021-01-14 08:00:00
95,EURAUD_i,1.5659,1.56501,1.5633,1.56696,1.56513,1.5650899999999999,1.56507,1.5652925,11830,2021-01-14 12:00:00
96,EURAUD_i,1.56501,1.55985,1.5591300000000001,1.5652599999999999,1.562195,1.5614133333333333,1.5610225,1.5623125,15395,2021-01-14 16:00:00
97,EURAUD_i,1.55986,1.5622099999999999,1.55964,1.56243,1.561035,1.5614266666666665,1.5616225,1.561035,9859,2021-01-14 20:00:00
98,EURAUD_i,1.56213,1.5636299999999999,1.56105,1.56403,1.56254,1.5629033333333335,1.563085,1.56271,7719,2021-01-15 00:00:00
99,EURAUD_i,1.5636299999999999,1.5654,1.5624099999999999,1.56556,1.563985,1.5644566666666666,1.5646925,1.56425,8255,2021-01-15 04:00:00
100,EURAUD_i,1.5654,1.56731,1.5646,1.5684200000000001,1.56651,1.5667766666666667,1.56691,1.5664325,12099,2021-01-15 08:00:00
101,EURAUD_i,1.56731,1.5691000000000002,1.56556,1.56943,1.567495,1.5680300000000003,1.5682975000000003,1.5678500000000002,13343,2021-01-15 12:00:00
102,EURAUD_i,1.5691000000000002,1.5661100000000001,1.56532,1.57313,1.5692249999999999,1.5681866666666666,1.5676675,1.568415,18878,2021-01-15 16:00:00
103,EURAUD_i,1.56612,1.5676299999999999,1.56531,1.5678999999999998,1.566605,1.5669466666666665,1.5671174999999997,1.5667399999999998,8930,2021-01-15 20:00:00
104,EURAUD_i,1.56688,1.5684200000000001,1.5660699999999999,1.5709300000000002,1.5685,1.5684733333333334,1.56846,1.568075,8896,2021-01-18 00:00:00
105,EURAUD_i,1.56825,1.57031,1.56784,1.57161,1.569725,1.56992,1.5700175,1.5695025,8593,2021-01-18 04:00:00
106,EURAUD_i,1.57031,1.57348,1.57012,1.57503,1.572575,1.5728766666666667,1.5730275,1.572235,12313,2021-01-18 08:00:00
107,EURAUD_i,1.57348,1.5695700000000001,1.56932,1.57401,1.5716649999999999,1.5709666666666664,1.5706175,1.5715949999999999,10441,2021-01-18 12:00:00
108,EURAUD_i,1.5696400000000001,1.57164,1.56961,1.5718299999999998,1.57072,1.5710266666666666,1.57118,1.5706799999999999,8193,2021-01-18 16:00:00
109,EURAUD_i,1.57166,1.57149,1.57088,1.5730300000000002,1.571955,1.5717999999999999,1.5717225,1.571765,8782,2021-01-18 20:00:00
110,EURAUD_i,1.5721699999999998,1.5694,1.56855,1.57376,1.571155,1.57057,1.5702775,1.57097,7119,2021-01-19 00:00:00
111,EURAUD_i,1.5694,1.5688900000000001,1.56699,1.5695999999999999,1.568295,1.5684933333333333,1.5685924999999998,1.56872,7739,2021-01-19 04:00:00
112,EURAUD_i,1.5688900000000001,1.57203,1.56793,1.57324,1.570585,1.5710666666666666,1.5713074999999999,1.5705225,10945,2021-01-19 08:00:00
113,EURAUD_i,1.5721,1.57256,1.57155,1.57428,1.572915,1.5727966666666668,1.5727375000000001,1.5726225,10946,2021-01-19 12:00:00
114,EURAUD_i,1.57248,1.5742500000000001,1.57184,1.5752000000000002,1.57352,1.5737633333333332,1.573885,1.5734425,14702,2021-01-19 16:00:00
115,EURAUD_i,1.5742500000000001,1.57551,1.5741399999999999,1.5767600000000002,1.57545,1.57547,1.5754799999999998,1.575165,6582,2021-01-19 20:00:00
116,EURAUD_i,1.57521,1.57453,1.57345,1.57616,1.574805,1.5747133333333334,1.5746675,1.5748375000000001,6944,2021-01-20 00:00:00
117,EURAUD_i,1.57449,1.57184,1.57117,1.57457,1.57287,1.5725266666666666,1.572355,1.5730175,6500,2021-01-20 04:00:00
118,EURAUD_i,1.57187,1.56812,1.56768,1.57218,1.5699299999999998,1.5693266666666663,1.569025,1.5699625,12869,2021-01-20 08:00:00
119,EURAUD_i,1.56811,1.5652300000000001,1.56517,1.56856,1.566865,1.56632,1.5660474999999998,1.5667674999999999,12531,2021-01-20 12:00:00
120,EURAUD_i,1.5652300000000001,1.5647799999999998,1.56003,1.56567,1.56285,1.5634933333333334,1.563815,1.5639275000000001,17837,2021-01-20 16:00:00
121,EURAUD_i,1.56475,1.56228,1.56206,1.5647600000000002,1.5634100000000002,1.5630333333333333,1.5628449999999998,1.5634625,7494,2021-01-20 20:00:00
122,EURAUD_i,1.56216,1.56098,1.56018,1.5632899999999998,1.5617349999999999,1.5614833333333333,1.5613575,1.5616525,6830,2021-01-21 00:00:00
123,EURAUD_i,1.56105,1.56046,1.55951,1.56128,1.560395,1.5604166666666668,1.5604275,1.560575,6739,2021-01-21 04:00:00
124,EURAUD_i,1.56046,1.56186,1.5603799999999999,1.56382,1.5621,1.5620200000000002,1.5619800000000001,1.56163,11820,2021-01-21 08:00:00
125,EURAUD_i,1.56181,1.5657299999999998,1.56046,1.5660500000000002,1.563255,1.56408,1.5644925,1.5635124999999999,13810,2021-01-21 12:00:00
126,EURAUD_i,1.56578,1.56769,1.56317,1.56821,1.56569,1.5663566666666666,1.56669,1.5662125,17386,2021-01-21 16:00:00
127,EURAUD_i,1.56769,1.56683,1.5663,1.5682800000000001,1.56729,1.5671366666666666,1.5670600000000001,1.567275,7054,2021-01-21 20:00:00
128,EURAUD_i,1.56638,1.5702500000000001,1.56457,1.5702500000000001,1.5674100000000002,1.568356666666667,1.5688300000000002,1.5678625000000004,7183,2021-01-22 00:00:00
129,EURAUD_i,1.5702500000000001,1.5713,1.5697999999999999,1.5723,1.57105,1.5711333333333333,1.571175,1.5709125,7064,2021-01-22 04:00:00
130,EURAUD_i,1.57128,1.57591,1.57128,1.57619,1.573735,1.5744600000000002,1.5748225000000002,1.573665,14084,2021-01-22 08:00:00
131,EURAUD_i,1.5758999999999999,1.57779,1.5754000000000001,1.58027,1.577835,1.57782,1.5778125,1.57734,14359,2021-01-22 12:00:00
132,EURAUD_i,1.57782,1.5768499999999999,1.57521,1.57815,1.57668,1.5767366666666665,1.576765,1.5770075,16969,2021-01-22 16:00:00
133,EURAUD_i,1.57683,1.57718,1.57619,1.5781,1.577145,1.5771566666666665,1.5771625,1.577075,7912,2021-01-22 20:00:00
134,EURAUD_i,1.57633,1.5763500000000001,1.57527,1.57874,1.577005,1.5767866666666668,1.5766775000000002,1.5766725,7223,2021-01-25 00:00:00
135,EURAUD_i,1.5763500000000001,1.57284,1.57264,1.57637,1.574505,1.57395,1.5736725,1.57455,6992,2021-01-25 04:00:00
136,EURAUD_i,1.57286,1.5728499999999999,1.57221,1.5752000000000002,1.5737050000000001,1.5734199999999998,1.5732774999999999,1.57328,12665,2021-01-25 08:00:00
137,EURAUD_i,1.57283,1.5715599999999998,1.57131,1.57404,1.572675,1.5723033333333334,1.5721175,1.572435,13395,2021-01-25 12:00:00
138,EURAUD_i,1.57158,1.5756000000000001,1.57067,1.57786,1.574265,1.5747100000000003,1.5749325,1.5739275000000001,21181,2021-01-25 16:00:00
139,EURAUD_i,1.57559,1.57365,1.57365,1.57596,1.574805,1.57442,1.5742275,1.5747125,8420,2021-01-25 20:00:00
140,EURAUD_i,1.5735299999999999,1.57416,1.57268,1.57535,1.5740150000000002,1.5740633333333334,1.5740875,1.57393,5293,2021-01-26 00:00:00
141,EURAUD_i,1.57415,1.57756,1.57368,1.5779,1.57579,1.5763800000000001,1.576675,1.5758225000000001,7139,2021-01-26 04:00:00
142,EURAUD_i,1.57755,1.57592,1.57484,1.57926,1.57705,1.5766733333333331,1.576485,1.5768925,14294,2021-01-26 08:00:00
143,EURAUD_i,1.57593,1.57112,1.5701399999999999,1.5766200000000001,1.57338,1.5726266666666666,1.57225,1.5734525000000001,13439,2021-01-26 12:00:00
144,EURAUD_i,1.57111,1.56963,1.5689199999999999,1.57171,1.570315,1.5700866666666666,1.5699725,1.5703425,16204,2021-01-26 16:00:00
145,EURAUD_i,1.56962,1.56928,1.5689600000000001,1.5704,1.56968,1.5695466666666666,1.56948,1.5695649999999999,7020,2021-01-26 20:00:00
146,EURAUD_i,1.56928,1.57015,1.56704,1.57084,1.56894,1.5693433333333333,1.569545,1.5693275,6818,2021-01-27 00:00:00
147,EURAUD_i,1.57015,1.57036,1.57015,1.57223,1.57119,1.5709133333333334,1.570775,1.5707225,6441,2021-01-27 04:00:00
148,EURAUD_i,1.57037,1.569,1.5679400000000001,1.5725799999999999,1.57026,1.56984,1.5696299999999999,1.5699725,12095,2021-01-27 08:00:00
149,EURAUD_i,1.569,1.57521,1.56816,1.57577,1.571965,1.5730466666666667,1.5735875000000001,1.572035,17472,2021-01-27 12:00:00
150,EURAUD_i,1.5752199999999998,1.57386,1.57232,1.57778,1.57505,1.5746533333333332,1.574455,1.574795,24778,2021-01-27 16:00:00
151,EURAUD_i,1.57385,1.58022,1.57338,1.58237,1.5778750000000001,1.5786566666666666,1.5790475,1.577455,18395,2021-01-27 20:00:00
152,EURAUD_i,1.57979,1.5822500000000002,1.57874,1.58529,1.5820150000000002,1.5820933333333336,1.5821325000000002,1.5815175000000001,11267,2021-01-28 00:00:00
153,EURAUD_i,1.5822500000000002,1.5849,1.5816,1.5857999999999999,1.5836999999999999,1.5841,1.5843,1.5836375,12208,2021-01-28 04:00:00
154,EURAUD_i,1.58494,1.5915599999999999,1.5846200000000001,1.59455,1.589585,1.5902433333333335,1.5905725,1.5889175,19673,2021-01-28 08:00:00
155,EURAUD_i,1.5916000000000001,1.58752,1.58673,1.5926399999999998,1.5896849999999998,1.5889633333333333,1.5886025,1.5896225,19650,2021-01-28 12:00:00
156,EURAUD_i,1.58752,1.57869,1.57865,1.58827,1.58346,1.58187,1.581075,1.5832825000000001,23436,2021-01-28 16:00:00
157,EURAUD_i,1.57869,1.57901,1.57602,1.5790199999999999,1.5775199999999998,1.5780166666666666,1.578265,1.578185,11068,2021-01-28 20:00:00
158,EURAUD_i,1.57783,1.5798100000000002,1.5764,1.58016,1.57828,1.57879,1.579045,1.57855,8341,2021-01-29 00:00:00
159,EURAUD_i,1.57979,1.58226,1.5792199999999998,1.58382,1.5815199999999998,1.5817666666666665,1.5818899999999998,1.5812724999999999,11765,2021-01-29 04:00:00
160,EURAUD_i,1.58224,1.58454,1.57968,1.58558,1.58263,1.5832666666666668,1.5835850000000002,1.5830100000000003,18938,2021-01-29 08:00:00
161,EURAUD_i,1.58453,1.57887,1.57735,1.58657,1.58196,1.5809300000000002,1.5804150000000001,1.58183,21442,2021-01-29 12:00:00
162,EURAUD_i,1.57891,1.5871,1.57738,1.58735,1.582365,1.5839433333333333,1.5847324999999999,1.5826850000000001,25764,2021-01-29 16:00:00
163,EURAUD_i,1.5871,1.58802,1.58538,1.58901,1.587195,1.58747,1.5876075,1.5873775,16054,2021-01-29 20:00:00
164,EURAUD_i,1.5902699999999999,1.58771,1.58708,1.5933199999999998,1.5901999999999998,1.58937,1.588955,1.589595,11315,2021-02-01 00:00:00
165,EURAUD_i,1.58775,1.58369,1.58316,1.58775,1.585455,1.5848666666666666,1.5845725,1.5855875,10222,2021-02-01 04:00:00
166,EURAUD_i,1.58373,1.58289,1.58264,1.58601,1.584325,1.5838466666666668,1.5836075,1.5838175,16040,2021-02-01 08:00:00
167,EURAUD_i,1.58291,1.58459,1.58159,1.5848900000000001,1.58324,1.58369,1.5839150000000002,1.583495,16230,2021-02-01 12:00:00
168,EURAUD_i,1.58464,1.58237,1.58168,1.5875,1.58459,1.58385,1.58348,1.5840475,20057,2021-02-01 16:00:00
169,EURAUD_i,1.5823800000000001,1.58181,1.5785900000000002,1.58296,1.580775,1.58112,1.5812925,1.581435,9094,2021-02-01 20:00:00
170,EURAUD_i,1.58216,1.57898,1.57858,1.58246,1.58052,1.5800066666666666,1.5797499999999998,1.5805449999999999,7964,2021-02-02 00:00:00
171,EURAUD_i,1.57897,1.5825900000000002,1.57672,1.5848200000000001,1.58077,1.5813766666666667,1.58168,1.580775,9962,2021-02-02 04:00:00
172,EURAUD_i,1.5826,1.58365,1.58163,1.58647,1.58405,1.5839166666666664,1.58385,1.5835875,14673,2021-02-02 08:00:00
173,EURAUD_i,1.58364,1.5845500000000001,1.58084,1.58571,1.583275,1.5837,1.5839125,1.583685,15374,2021-02-02 12:00:00
174,EURAUD_i,1.5846,1.58434,1.58342,1.5895000000000001,1.5864600000000002,1.5857533333333336,1.5854000000000001,1.5854650000000001,19547,2021-02-02 16:00:00
175,EURAUD_i,1.58434,1.5826099999999999,1.58229,1.58483,1.5835599999999999,1.5832433333333331,1.5830849999999999,1.5835175,8858,2021-02-02 20:00:00
176,EURAUD_i,1.58287,1.58158,1.5810499999999998,1.58358,1.582315,1.5820699999999999,1.5819474999999998,1.5822699999999998,7864,2021-02-03 00:00:00
177,EURAUD_i,1.5815700000000001,1.5814599999999999,1.58034,1.58274,1.58154,1.5815133333333333,1.5815,1.5815275,7261,2021-02-03 04:00:00
178,EURAUD_i,1.5814599999999999,1.57824,1.57771,1.5824,1.580055,1.5794500000000002,1.5791475000000001,1.5799525,12131,2021-02-03 08:00:00
179,EURAUD_i,1.5783800000000001,1.5774599999999999,1.57634,1.57853,1.577435,1.577443333333333,1.5774475,1.5776774999999998,11671,2021-02-03 12:00:00
