,ETHUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
37,ETHUSD_i,2023.29,2026.99,2000.49,2030.99,2015.74,2019.49,2021.365,2020.44,77827,2021-04-05 08:00:00
38,ETHUSD_i,2026.99,2061.29,2019.29,2065.99,2042.6399999999999,2048.8566666666666,2051.965,2043.3899999999999,43671,2021-04-05 12:00:00
39,ETHUSD_i,2061.29,2108.69,2053.38,2123.09,2088.235,2095.0533333333333,2098.4625,2086.6125,97708,2021-04-05 16:00:00
40,ETHUSD_i,2108.69,2104.29,2085.58,2130.69,2108.135,2106.8533333333335,2106.2125,2107.3125,79376,2021-04-05 20:00:00
41,ETHUSD_i,2108.63,2142.23,2083.28,2143.09,2113.1850000000004,2122.866666666667,2127.7075,2119.3075,70162,2021-04-06 00:00:00
42,ETHUSD_i,2142.39,2122.39,2107.09,2150.39,2128.74,2126.623333333333,2125.5649999999996,2130.5649999999996,71651,2021-04-06 04:00:00
43,ETHUSD_i,2122.39,2085.68,2084.29,2134.79,2109.54,2101.5866666666666,2097.61,2106.7875,69855,2021-04-06 08:00:00
44,ETHUSD_i,2085.93,2108.09,2083.79,2127.99,2105.89,2106.6233333333334,2106.99,2101.45,58131,2021-04-06 12:00:00
45,ETHUSD_i,2108.09,2103.09,2043.29,2115.99,2079.64,2087.4566666666665,2091.365,2092.615,99228,2021-04-06 16:00:00
46,ETHUSD_i,2103.09,2120.49,2096.79,2127.99,2112.39,2115.0899999999997,2116.4399999999996,2112.09,74540,2021-04-06 20:00:00
47,ETHUSD_i,2110.59,2090.79,2086.19,2126.99,2106.59,2101.3233333333333,2098.69,2103.6400000000003,48310,2021-04-07 00:00:00
48,ETHUSD_i,2090.79,2088.59,2075.89,2112.49,2094.1899999999996,2092.3233333333333,2091.39,2091.9399999999996,62772,2021-04-07 04:00:00
49,ETHUSD_i,2088.59,2060.79,2049.19,2108.43,2078.81,2072.8033333333333,2069.8,2076.75,92050,2021-04-07 08:00:00
50,ETHUSD_i,2060.79,1981.59,1930.29,2062.39,1996.34,1991.4233333333332,1988.965,2008.7649999999999,152753,2021-04-07 12:00:00
51,ETHUSD_i,1981.39,1993.29,1958.49,2010.09,1984.29,1987.29,1988.79,1985.815,108735,2021-04-07 16:00:00
52,ETHUSD_i,1993.29,1986.99,1936.39,1993.89,1965.14,1972.4233333333334,1976.065,1977.64,127411,2021-04-07 20:00:00
53,ETHUSD_i,1995.33,1986.49,1949.19,2012.58,1980.885,1982.7533333333333,1983.6875,1985.8975,73238,2021-04-08 00:00:00
54,ETHUSD_i,1986.49,2018.09,1978.43,2025.19,2001.81,2007.2366666666667,2009.95,2002.05,62653,2021-04-08 04:00:00
55,ETHUSD_i,2018.09,2013.63,2005.19,2034.99,2020.0900000000001,2017.9366666666667,2016.8600000000001,2017.9750000000001,64796,2021-04-08 08:00:00
56,ETHUSD_i,2013.63,2027.19,1982.43,2032.99,2007.71,2014.2033333333336,2017.4500000000003,2014.0600000000002,74473,2021-04-08 12:00:00
57,ETHUSD_i,2027.19,2066.19,2021.29,2075.99,2048.64,2054.49,2057.415,2047.665,66242,2021-04-08 16:00:00
58,ETHUSD_i,2066.19,2055.49,2049.89,2071.73,2060.81,2059.0366666666664,2058.1499999999996,2060.825,46713,2021-04-08 20:00:00
59,ETHUSD_i,2050.99,2092.49,2045.49,2094.79,2070.14,2077.5899999999997,2081.3149999999996,2070.9399999999996,34136,2021-04-09 00:00:00
60,ETHUSD_i,2092.49,2076.79,2069.13,2096.49,2082.81,2080.8033333333333,2079.8,2083.725,38090,2021-04-09 04:00:00
61,ETHUSD_i,2076.79,2070.39,2062.19,2079.39,2070.79,2070.6566666666663,2070.5899999999997,2072.1899999999996,34870,2021-04-09 08:00:00
62,ETHUSD_i,2070.39,2078.19,2069.79,2099.53,2084.66,2082.5033333333336,2081.425,2079.475,48485,2021-04-09 12:00:00
63,ETHUSD_i,2078.19,2071.23,2050.99,2084.89,2067.9399999999996,2069.0366666666664,2069.5849999999996,2071.325,59838,2021-04-09 16:00:00
64,ETHUSD_i,2071.23,2069.83,2067.33,2082.29,2074.81,2073.15,2072.3199999999997,2072.67,34710,2021-04-09 20:00:00
65,ETHUSD_i,2133.59,2138.49,2124.39,2163.09,2143.74,2141.99,2141.115,2139.89,40113,2021-04-12 00:00:00
66,ETHUSD_i,2138.49,2154.39,2132.19,2164.39,2148.29,2150.3233333333333,2151.3399999999997,2147.365,42630,2021-04-12 04:00:00
67,ETHUSD_i,2154.39,2182.99,2146.08,2202.79,2174.435,2177.2866666666664,2178.7124999999996,2171.5625,52469,2021-04-12 08:00:00
68,ETHUSD_i,2182.99,2155.29,2117.63,2184.99,2151.31,2152.6366666666668,2153.3,2160.225,86944,2021-04-12 12:00:00
69,ETHUSD_i,2155.29,2126.49,2101.09,2160.59,2130.84,2129.39,2128.665,2135.865,71116,2021-04-12 16:00:00
70,ETHUSD_i,2126.49,2147.19,2113.89,2149.99,2131.9399999999996,2137.023333333333,2139.565,2134.39,53119,2021-04-12 20:00:00
71,ETHUSD_i,2147.59,2158.59,2136.29,2159.09,2147.69,2151.3233333333333,2153.1400000000003,2150.3900000000003,39363,2021-04-13 00:00:00
72,ETHUSD_i,2158.59,2162.79,2150.29,2174.48,2162.385,2162.52,2162.5875,2161.5375000000004,51063,2021-04-13 04:00:00
73,ETHUSD_i,2162.79,2216.68,2146.69,2216.99,2181.84,2193.4533333333334,2199.26,2185.7875000000004,96294,2021-04-13 08:00:00
74,ETHUSD_i,2216.68,2221.09,2180.93,2226.89,2203.91,2209.6366666666668,2212.5,2211.3975,76974,2021-04-13 12:00:00
75,ETHUSD_i,2221.09,2267.18,2216.69,2283.09,2249.8900000000003,2255.6533333333336,2258.5350000000003,2247.0125000000003,82097,2021-04-13 16:00:00
76,ETHUSD_i,2267.13,2298.69,2255.09,2314.98,2285.035,2289.5866666666666,2291.8625,2283.9725,115571,2021-04-13 20:00:00
77,ETHUSD_i,2278.69,2294.73,2266.88,2306.79,2286.835,2289.4666666666667,2290.7825,2286.7725,47040,2021-04-14 00:00:00
78,ETHUSD_i,2294.73,2369.48,2280.29,2373.79,2327.04,2341.1866666666665,2348.2599999999998,2329.5724999999998,86255,2021-04-14 04:00:00
79,ETHUSD_i,2369.53,2347.18,2329.39,2399.29,2364.34,2358.6200000000003,2355.76,2361.3475000000003,113337,2021-04-14 08:00:00
80,ETHUSD_i,2347.08,2354.89,2309.88,2390.59,2350.235,2351.786666666667,2352.5625,2350.61,110873,2021-04-14 12:00:00
81,ETHUSD_i,2355.03,2372.59,2291.69,2384.59,2338.1400000000003,2349.6233333333334,2355.3650000000002,2350.9750000000004,168271,2021-04-14 16:00:00
82,ETHUSD_i,2372.59,2370.69,2300.69,2382.33,2341.51,2351.236666666667,2356.1000000000004,2356.5750000000003,159871,2021-04-14 20:00:00
83,ETHUSD_i,2427.53,2413.79,2411.49,2446.89,2429.1899999999996,2424.0566666666664,2421.49,2424.9249999999997,94523,2021-04-15 00:00:00
84,ETHUSD_i,2413.48,2448.09,2396.98,2474.19,2435.585,2439.7533333333336,2441.8375,2433.185,114189,2021-04-15 04:00:00
85,ETHUSD_i,2448.09,2431.73,2427.09,2483.49,2455.29,2447.4366666666665,2443.5099999999998,2447.6,116984,2021-04-15 08:00:00
86,ETHUSD_i,2431.73,2436.89,2401.29,2454.19,2427.74,2430.7899999999995,2432.3149999999996,2431.0249999999996,101326,2021-04-15 12:00:00
87,ETHUSD_i,2436.89,2449.89,2433.29,2481.49,2457.39,2454.89,2453.64,2450.39,112733,2021-04-15 16:00:00
88,ETHUSD_i,2449.58,2502.03,2431.09,2503.78,2467.4350000000004,2478.966666666667,2484.7325000000005,2471.6200000000003,102323,2021-04-15 20:00:00
89,ETHUSD_i,2498.69,2527.93,2491.29,2543.09,2517.19,2520.77,2522.56,2515.25,85457,2021-04-16 00:00:00
90,ETHUSD_i,2527.83,2420.53,2416.49,2534.09,2475.29,2457.036666666667,2447.9100000000003,2474.735,130296,2021-04-16 04:00:00
91,ETHUSD_i,2420.93,2418.19,2370.28,2452.99,2411.635,2413.82,2414.9125000000004,2415.5975000000003,170020,2021-04-16 08:00:00
92,ETHUSD_i,2418.19,2377.59,2326.58,2418.89,2372.7349999999997,2374.353333333333,2375.1625,2385.3125,164176,2021-04-16 12:00:00
93,ETHUSD_i,2377.59,2424.29,2298.58,2434.99,2366.785,2385.9533333333334,2395.5375,2383.8625,180010,2021-04-16 16:00:00
94,ETHUSD_i,2424.48,2452.68,2400.89,2458.29,2429.59,2437.286666666667,2441.135,2434.085,105046,2021-04-16 20:00:00
95,ETHUSD_i,2218.39,2253.98,2198.88,2255.89,2227.385,2236.25,2240.6825,2231.785,103888,2021-04-19 00:00:00
96,ETHUSD_i,2254.03,2260.29,2228.38,2276.09,2252.235,2254.92,2256.2625,2254.6975,93211,2021-04-19 04:00:00
97,ETHUSD_i,2260.29,2240.49,2230.59,2275.13,2252.86,2248.7366666666667,2246.675,2251.625,100767,2021-04-19 08:00:00
98,ETHUSD_i,2240.28,2222.63,2200.19,2252.29,2226.24,2225.0366666666664,2224.435,2228.8475,114531,2021-04-19 12:00:00
99,ETHUSD_i,2222.58,2101.58,2076.99,2232.38,2154.685,2136.983333333333,2128.1324999999997,2158.3824999999997,211943,2021-04-19 16:00:00
100,ETHUSD_i,2101.53,2205.28,2086.78,2215.09,2150.9350000000004,2169.0500000000006,2178.1075000000005,2152.1700000000005,128239,2021-04-19 20:00:00
101,ETHUSD_i,2199.18,2092.43,2079.19,2208.39,2143.79,2126.67,2118.11,2144.7975,136562,2021-04-20 00:00:00
102,ETHUSD_i,2092.48,2142.49,2054.19,2148.89,2101.54,2115.19,2122.015,2109.5125,189594,2021-04-20 04:00:00
103,ETHUSD_i,2142.49,2144.59,2058.83,2152.99,2105.91,2118.8033333333333,2125.25,2124.725,150660,2021-04-20 08:00:00
104,ETHUSD_i,2144.63,2181.59,2132.69,2199.09,2165.8900000000003,2171.1233333333334,2173.7400000000002,2164.5,115097,2021-04-20 12:00:00
105,ETHUSD_i,2181.59,2250.83,2142.83,2258.09,2200.46,2217.25,2225.645,2208.335,144044,2021-04-20 16:00:00
106,ETHUSD_i,2251.03,2305.79,2236.93,2331.99,2284.46,2291.57,2295.125,2281.435,141737,2021-04-20 20:00:00
107,ETHUSD_i,2338.99,2283.63,2281.89,2360.29,2321.09,2308.6033333333335,2302.36,2316.2,101809,2021-04-21 00:00:00
108,ETHUSD_i,2283.88,2303.99,2271.58,2333.39,2302.4849999999997,2302.986666666666,2303.2374999999997,2298.21,108192,2021-04-21 04:00:00
109,ETHUSD_i,2303.99,2296.49,2261.98,2328.59,2295.285,2295.6866666666665,2295.8875,2297.7625,138365,2021-04-21 08:00:00
110,ETHUSD_i,2296.58,2366.29,2235.38,2377.83,2306.605,2326.5,2336.4475,2319.02,160911,2021-04-21 12:00:00
111,ETHUSD_i,2366.29,2424.28,2357.03,2464.83,2410.9300000000003,2415.3800000000006,2417.6050000000005,2403.1075,196714,2021-04-21 16:00:00
112,ETHUSD_i,2424.33,2400.13,2389.29,2445.29,2417.29,2411.57,2408.71,2414.76,141819,2021-04-21 20:00:00
113,ETHUSD_i,2373.08,2413.09,2313.08,2413.09,2363.085,2379.7533333333336,2388.0875,2378.085,158666,2021-04-22 00:00:00
114,ETHUSD_i,2413.09,2447.89,2340.98,2450.23,2395.605,2413.0333333333333,2421.7475,2413.0475,210598,2021-04-22 04:00:00
115,ETHUSD_i,2447.89,2454.73,2414.33,2496.49,2455.41,2455.183333333333,2455.0699999999997,2453.3599999999997,181889,2021-04-22 08:00:00
116,ETHUSD_i,2455.03,2550.89,2434.98,2592.69,2513.835,2526.1866666666665,2532.3624999999997,2508.3975,199014,2021-04-22 12:00:00
117,ETHUSD_i,2550.89,2612.19,2539.68,2641.09,2590.385,2597.6533333333336,2601.2875000000004,2585.9625,192550,2021-04-22 16:00:00
118,ETHUSD_i,2612.33,2398.38,2381.19,2623.79,2502.49,2467.7866666666664,2450.435,2503.9224999999997,317645,2021-04-22 20:00:00
119,ETHUSD_i,2414.93,2371.98,2359.19,2448.09,2403.6400000000003,2393.0866666666666,2387.81,2398.5475,213626,2021-04-23 00:00:00
120,ETHUSD_i,2372.03,2208.68,2125.19,2390.83,2258.01,2241.566666666667,2233.3450000000003,2274.1825000000003,419476,2021-04-23 04:00:00
121,ETHUSD_i,2208.63,2220.18,2111.13,2245.19,2178.16,2192.1666666666665,2199.17,2196.2825000000003,373622,2021-04-23 08:00:00
122,ETHUSD_i,2220.18,2246.08,2162.88,2313.09,2237.985,2240.6833333333334,2242.0325000000003,2235.5575,232263,2021-04-23 12:00:00
123,ETHUSD_i,2246.18,2328.59,2199.29,2351.99,2275.64,2293.29,2302.115,2281.5125,246485,2021-04-23 16:00:00
124,ETHUSD_i,2328.59,2320.89,2284.03,2377.99,2331.01,2327.6366666666668,2325.95,2327.875,159008,2021-04-23 20:00:00
125,ETHUSD_i,2217.43,2418.23,2211.03,2420.89,2315.96,2350.0499999999997,2367.095,2316.895,165718,2021-04-26 00:00:00
126,ETHUSD_i,2418.29,2455.53,2409.43,2480.89,2445.16,2448.616666666667,2450.3450000000003,2441.035,168109,2021-04-26 04:00:00
127,ETHUSD_i,2455.88,2440.79,2430.39,2490.39,2460.39,2453.8566666666666,2450.59,2454.3625,122950,2021-04-26 08:00:00
128,ETHUSD_i,2440.88,2481.79,2425.53,2527.19,2476.36,2478.17,2479.075,2468.8475,133567,2021-04-26 12:00:00
129,ETHUSD_i,2481.69,2486.78,2455.89,2527.43,2491.66,2490.0333333333333,2489.2200000000003,2487.9475,143778,2021-04-26 16:00:00
130,ETHUSD_i,2486.73,2459.28,2459.19,2533.63,2496.41,2484.0333333333333,2477.8450000000003,2484.7075,126701,2021-04-26 20:00:00
131,ETHUSD_i,2497.13,2509.38,2477.29,2550.68,2513.9849999999997,2512.45,2511.6825,2508.62,128133,2021-04-27 00:00:00
132,ETHUSD_i,2509.38,2508.59,2483.53,2535.68,2509.605,2509.266666666667,2509.0975,2509.295,97702,2021-04-27 04:00:00
133,ETHUSD_i,2508.59,2536.58,2507.29,2569.09,2538.19,2537.653333333333,2537.385,2530.3875,89039,2021-04-27 08:00:00
134,ETHUSD_i,2536.43,2556.23,2534.88,2586.49,2560.685,2559.2000000000003,2558.4575,2553.5075,87344,2021-04-27 12:00:00
135,ETHUSD_i,2556.33,2630.39,2535.49,2678.73,2607.1099999999997,2614.8699999999994,2618.7499999999995,2600.2349999999997,167188,2021-04-27 16:00:00
136,ETHUSD_i,2630.39,2643.99,2602.29,2646.68,2624.4849999999997,2630.986666666666,2634.2374999999997,2630.8374999999996,115470,2021-04-27 20:00:00
137,ETHUSD_i,2643.58,2693.39,2607.19,2694.08,2650.635,2664.8866666666668,2672.0125,2659.56,89747,2021-04-28 00:00:00
138,ETHUSD_i,2693.39,2630.08,2622.29,2713.59,2667.94,2655.32,2649.01,2664.8375,121549,2021-04-28 04:00:00
139,ETHUSD_i,2630.08,2590.78,2563.39,2644.43,2603.91,2599.5333333333333,2597.3450000000003,2607.17,134940,2021-04-28 08:00:00
140,ETHUSD_i,2590.78,2722.69,2580.73,2731.39,2656.06,2678.27,2689.375,2656.3975,131863,2021-04-28 12:00:00
141,ETHUSD_i,2722.33,2715.69,2660.69,2728.28,2694.485,2701.5533333333333,2705.0875,2706.7475,164772,2021-04-28 16:00:00
142,ETHUSD_i,2715.69,2704.88,2666.73,2746.69,2706.71,2706.1,2705.795,2708.4975,174780,2021-04-28 20:00:00
143,ETHUSD_i,2756.69,2724.79,2705.19,2759.49,2732.34,2729.8233333333333,2728.565,2736.54,99326,2021-04-29 00:00:00
144,ETHUSD_i,2724.79,2680.49,2670.19,2736.99,2703.59,2695.89,2692.04,2703.115,112482,2021-04-29 04:00:00
145,ETHUSD_i,2680.49,2717.89,2677.29,2737.43,2707.3599999999997,2710.8699999999994,2712.6249999999995,2703.2749999999996,82679,2021-04-29 08:00:00
146,ETHUSD_i,2717.89,2785.39,2705.79,2795.19,2750.49,2762.123333333333,2767.9399999999996,2751.0649999999996,94232,2021-04-29 12:00:00
147,ETHUSD_i,2785.39,2725.13,2724.88,2791.69,2758.285,2747.2333333333336,2741.7075000000004,2756.7725,125043,2021-04-29 16:00:00
148,ETHUSD_i,2725.13,2707.38,2681.78,2748.59,2715.1850000000004,2712.5833333333335,2711.2825000000003,2715.7200000000003,142869,2021-04-29 20:00:00
149,ETHUSD_i,2739.29,2733.29,2727.29,2772.19,2749.74,2744.2566666666667,2741.5150000000003,2743.0150000000003,88262,2021-04-30 00:00:00
150,ETHUSD_i,2733.53,2766.69,2725.99,2766.69,2746.34,2753.1233333333334,2756.5150000000003,2748.2250000000004,84552,2021-04-30 04:00:00
151,ETHUSD_i,2766.69,2782.43,2757.39,2791.63,2774.51,2777.15,2778.4700000000003,2774.5350000000003,64264,2021-04-30 08:00:00
152,ETHUSD_i,2782.33,2749.33,2729.69,2797.79,2763.74,2758.9366666666665,2756.535,2764.785,98869,2021-04-30 12:00:00
153,ETHUSD_i,2749.29,2768.63,2724.88,2770.69,2747.785,2754.7333333333336,2758.2075000000004,2753.3725000000004,103792,2021-04-30 16:00:00
154,ETHUSD_i,2768.63,2758.29,2751.28,2784.33,2767.8050000000003,2764.6333333333337,2763.0475000000006,2765.6325000000006,71250,2021-04-30 20:00:00
155,ETHUSD_i,2969.88,2991.73,2926.38,2992.68,2959.5299999999997,2970.263333333333,2975.6299999999997,2970.1674999999996,82223,2021-05-03 00:00:00
156,ETHUSD_i,2991.78,3049.63,2987.29,3055.53,3021.41,3030.816666666667,3035.5200000000004,3021.0575000000003,92817,2021-05-03 04:00:00
157,ETHUSD_i,3049.63,3179.28,3046.88,3198.09,3122.485,3141.4166666666665,3150.8825,3118.4700000000003,127166,2021-05-03 08:00:00
158,ETHUSD_i,3179.23,3141.69,3115.29,3184.93,3150.1099999999997,3147.3033333333333,3145.9,3155.285,127204,2021-05-03 12:00:00
159,ETHUSD_i,3141.69,3251.63,3088.63,3260.83,3174.73,3200.3633333333332,3213.1800000000003,3185.695,195964,2021-05-03 16:00:00
160,ETHUSD_i,3251.68,3283.08,3244.18,3333.09,3288.635,3286.7833333333333,3285.8575,3278.0075,243453,2021-05-03 20:00:00
161,ETHUSD_i,3329.68,3257.18,3215.73,3444.09,3329.91,3305.6666666666665,3293.545,3311.67,280819,2021-05-04 00:00:00
162,ETHUSD_i,3257.33,3346.23,3189.19,3348.83,3269.01,3294.75,3307.62,3285.395,283602,2021-05-04 04:00:00
163,ETHUSD_i,3346.33,3301.53,3276.83,3399.68,3338.255,3326.013333333334,3319.8925000000004,3331.0925,205384,2021-05-04 08:00:00
164,ETHUSD_i,3301.68,3483.63,3301.68,3489.89,3395.785,3425.066666666667,3439.7075000000004,3394.2200000000003,231876,2021-05-04 12:00:00
165,ETHUSD_i,3483.23,3266.98,3174.19,3523.09,3348.6400000000003,3321.42,3307.81,3361.8725,418141,2021-05-04 16:00:00
166,ETHUSD_i,3267.03,3402.63,3260.29,3425.29,3342.79,3362.736666666666,3372.71,3338.81,254339,2021-05-04 20:00:00
167,ETHUSD_i,3332.29,3308.43,3207.93,3347.63,3277.7799999999997,3287.9966666666664,3293.105,3299.0699999999997,243096,2021-05-05 00:00:00
168,ETHUSD_i,3308.48,3263.33,3253.28,3380.89,3317.085,3299.1666666666665,3290.2075,3301.495,245388,2021-05-05 04:00:00
169,ETHUSD_i,3263.38,3353.38,3226.29,3374.58,3300.435,3318.0833333333335,3326.9075000000003,3304.4075000000003,229418,2021-05-05 08:00:00
170,ETHUSD_i,3353.38,3373.53,3324.63,3408.99,3366.81,3369.0499999999997,3370.17,3365.1324999999997,176590,2021-05-05 12:00:00
171,ETHUSD_i,3373.53,3452.48,3280.78,3455.53,3368.155,3396.263333333334,3410.3175,3390.5800000000004,257344,2021-05-05 16:00:00
172,ETHUSD_i,3452.48,3461.59,3396.13,3484.83,3440.48,3447.5166666666664,3451.035,3448.7574999999997,190511,2021-05-05 20:00:00
173,ETHUSD_i,3428.48,3476.38,3428.28,3541.09,3484.6850000000004,3481.9166666666665,3480.5325000000003,3468.5575,172182,2021-05-06 00:00:00
174,ETHUSD_i,3475.49,3441.79,3433.89,3502.39,3468.14,3459.3566666666666,3454.965,3463.39,165025,2021-05-06 04:00:00
175,ETHUSD_i,3441.79,3434.99,3379.19,3465.99,3422.59,3426.7233333333334,3428.79,3430.49,151496,2021-05-06 08:00:00
176,ETHUSD_i,3434.99,3494.09,3420.98,3528.89,3474.935,3481.3199999999997,3484.5125,3469.7374999999997,129129,2021-05-06 12:00:00
177,ETHUSD_i,3494.09,3541.29,3463.58,3598.09,3530.835,3534.3199999999997,3536.0625,3524.2625,179160,2021-05-06 16:00:00
178,ETHUSD_i,3541.29,3463.49,3403.29,3591.53,3497.41,3486.103333333333,3480.45,3499.8999999999996,253547,2021-05-06 20:00:00
179,ETHUSD_i,3516.99,3494.18,3467.29,3538.59,3502.94,3500.02,3498.56,3504.2625,132606,2021-05-07 00:00:00
180,ETHUSD_i,3494.13,3420.93,3355.89,3505.48,3430.685,3427.433333333333,3425.8075,3444.1075,226338,2021-05-07 04:00:00
181,ETHUSD_i,3421.08,3436.29,3399.29,3474.99,3437.14,3436.8566666666666,3436.715,3432.9125,149507,2021-05-07 08:00:00
182,ETHUSD_i,3436.29,3496.43,3424.09,3499.09,3461.59,3473.2033333333334,3479.01,3463.9750000000004,132228,2021-05-07 12:00:00
183,ETHUSD_i,3496.53,3548.68,3475.23,3585.89,3530.56,3536.6,3539.62,3526.5825,168353,2021-05-07 16:00:00
184,ETHUSD_i,3548.63,3492.69,3478.19,3570.49,3524.34,3513.7900000000004,3508.5150000000003,3522.5,143626,2021-05-07 20:00:00
185,ETHUSD_i,3902.98,3910.73,3868.78,3933.89,3901.335,3904.4666666666667,3906.0325,3904.095,117680,2021-05-10 00:00:00
186,ETHUSD_i,3910.43,4094.99,3890.79,4095.39,3993.09,4027.056666666667,4044.04,3997.9,179354,2021-05-10 04:00:00
