,GER40_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
93,GER40_i,10615.7,10664.7,10608.0,10692.2,10650.1,10654.966666666667,10657.400000000001,10645.150000000001,18076,2020-05-13 12:00:00
94,GER40_i,10664.4,10481.0,10430.7,10664.5,10547.6,10525.4,10514.3,10560.15,35023,2020-05-13 16:00:00
95,GER40_i,10480.5,10451.2,10427.5,10497.0,10462.25,10458.566666666668,10456.725,10464.05,16395,2020-05-13 20:00:00
96,GER40_i,10406.4,10360.4,10329.0,10466.4,10397.7,10385.266666666668,10379.050000000001,10390.550000000001,21514,2020-05-14 08:00:00
97,GER40_i,10358.4,10243.6,10206.1,10389.3,10297.7,10279.666666666666,10270.65,10299.35,26424,2020-05-14 12:00:00
98,GER40_i,10243.1,10370.1,10155.8,10379.1,10267.45,10301.666666666666,10318.775,10287.025,41086,2020-05-14 16:00:00
99,GER40_i,10370.6,10433.8,10349.8,10439.6,10394.7,10407.733333333334,10414.25,10398.45,17150,2020-05-14 20:00:00
100,GER40_i,10412.1,10495.1,10400.6,10501.5,10451.05,10465.733333333332,10473.074999999999,10452.324999999999,17542,2020-05-15 08:00:00
101,GER40_i,10495.1,10418.4,10374.1,10540.5,10457.3,10444.333333333334,10437.85,10457.025,31392,2020-05-15 12:00:00
102,GER40_i,10420.3,10472.1,10384.9,10507.4,10446.15,10454.800000000001,10459.125,10446.175,32956,2020-05-15 16:00:00
103,GER40_i,10471.9,10488.9,10463.1,10505.6,10484.35,10485.866666666667,10486.625,10482.375,12530,2020-05-15 20:00:00
104,GER40_i,10664.4,10749.8,10653.4,10777.3,10715.349999999999,10726.833333333332,10732.574999999999,10711.224999999999,18878,2020-05-18 08:00:00
105,GER40_i,10750.1,10901.4,10722.8,10902.7,10812.75,10842.300000000001,10857.075,10819.25,21975,2020-05-18 12:00:00
106,GER40_i,10901.4,11041.0,10879.6,11086.2,10982.900000000001,11002.266666666668,11011.95,10977.050000000001,27159,2020-05-18 16:00:00
107,GER40_i,11040.9,11106.3,11038.9,11116.5,11077.7,11087.233333333332,11092.0,11075.65,10591,2020-05-18 20:00:00
108,GER40_i,11164.4,11033.5,10977.0,11223.8,11100.4,11078.1,11066.95,11099.675000000001,30890,2020-05-19 08:00:00
109,GER40_i,11032.5,11036.1,10926.8,11050.0,10988.4,11004.300000000001,11012.25,11011.35,29715,2020-05-19 12:00:00
110,GER40_i,11035.3,11051.0,10958.5,11097.6,11028.05,11035.699999999999,11039.525,11035.599999999999,31284,2020-05-19 16:00:00
111,GER40_i,11051.3,11032.3,11002.3,11078.0,11040.15,11037.533333333333,11036.224999999999,11040.974999999999,10922,2020-05-19 20:00:00
112,GER40_i,11018.3,11066.4,10969.1,11084.2,11026.650000000001,11039.900000000001,11046.525000000001,11034.5,19706,2020-05-20 08:00:00
113,GER40_i,11066.2,11111.3,11040.1,11138.2,11089.150000000001,11096.533333333335,11100.225000000002,11088.95,22998,2020-05-20 12:00:00
114,GER40_i,11111.8,11190.8,11110.0,11241.6,11175.8,11180.799999999997,11183.3,11163.55,26039,2020-05-20 16:00:00
115,GER40_i,11190.8,11203.7,11160.3,11208.5,11184.4,11190.833333333334,11194.05,11190.825,11469,2020-05-20 20:00:00
116,GER40_i,11123.1,11089.5,11039.5,11136.1,11087.8,11088.366666666667,11088.65,11097.05,16460,2020-05-21 08:00:00
117,GER40_i,11090.0,11108.0,11035.0,11141.7,11088.35,11094.9,11098.175,11093.675,23096,2020-05-21 12:00:00
118,GER40_i,11107.5,11068.9,11025.6,11188.0,11106.8,11094.166666666666,11087.85,11097.5,29765,2020-05-21 16:00:00
119,GER40_i,11069.2,11082.9,11058.9,11097.5,11078.2,11079.766666666668,11080.550000000001,11077.125,12322,2020-05-21 20:00:00
120,GER40_i,10913.1,10991.8,10855.5,10995.2,10925.35,10947.5,10958.575,10938.9,22019,2020-05-22 08:00:00
121,GER40_i,10991.3,11105.1,10960.3,11113.1,11036.7,11059.5,11070.9,11042.45,23407,2020-05-22 12:00:00
122,GER40_i,11104.6,11088.7,11041.4,11131.6,11086.5,11087.233333333332,11087.599999999999,11091.574999999999,26124,2020-05-22 16:00:00
123,GER40_i,11088.7,11092.4,11084.0,11118.9,11101.45,11098.433333333334,11096.925000000001,11096.0,7009,2020-05-22 20:00:00
124,GER40_i,11203.9,11263.8,11105.9,11292.8,11199.349999999999,11220.833333333334,11231.575,11216.6,18855,2020-05-25 08:00:00
125,GER40_i,11263.9,11343.2,11233.1,11370.0,11301.55,11315.433333333334,11322.375,11302.550000000001,19827,2020-05-25 12:00:00
126,GER40_i,11343.3,11369.0,11321.0,11389.9,11355.45,11359.966666666667,11362.225,11355.8,13303,2020-05-25 16:00:00
127,GER40_i,11369.0,11385.2,11367.1,11385.5,11376.3,11379.266666666668,11380.75,11376.7,1057,2020-05-25 20:00:00
128,GER40_i,11514.8,11474.2,11422.4,11531.9,11477.15,11476.166666666666,11475.675,11485.825,20706,2020-05-26 08:00:00
129,GER40_i,11474.3,11484.3,11428.9,11493.0,11460.95,11468.733333333332,11472.625,11470.125,20740,2020-05-26 12:00:00
130,GER40_i,11484.8,11510.8,11471.0,11537.4,11504.2,11506.4,11507.5,11501.0,23081,2020-05-26 16:00:00
131,GER40_i,11511.1,11509.3,11496.0,11523.1,11509.55,11509.466666666665,11509.425,11509.874999999998,7114,2020-05-26 20:00:00
132,GER40_i,11545.3,11635.8,11504.0,11660.8,11582.4,11600.199999999999,11609.099999999999,11586.474999999999,20316,2020-05-27 08:00:00
133,GER40_i,11636.8,11687.9,11624.2,11738.9,11681.55,11683.666666666666,11684.725,11671.95,27420,2020-05-27 12:00:00
134,GER40_i,11687.9,11664.1,11563.4,11712.9,11638.15,11646.800000000001,11651.125,11657.075,33574,2020-05-27 16:00:00
135,GER40_i,11663.8,11707.6,11621.3,11710.4,11665.849999999999,11679.766666666665,11686.724999999999,11675.774999999998,11682,2020-05-27 20:00:00
136,GER40_i,11792.9,11722.8,11677.3,11798.4,11737.849999999999,11732.833333333334,11730.325,11747.85,23088,2020-05-28 08:00:00
137,GER40_i,11722.8,11739.8,11646.7,11757.8,11702.25,11714.766666666668,11721.025000000001,11716.775000000001,25322,2020-05-28 12:00:00
138,GER40_i,11739.3,11793.1,11707.4,11808.4,11757.9,11769.633333333333,11775.5,11762.05,27196,2020-05-28 16:00:00
139,GER40_i,11793.1,11737.6,11735.8,11803.0,11769.4,11758.800000000001,11753.5,11767.375,10255,2020-05-28 20:00:00
140,GER40_i,11660.9,11587.4,11566.3,11668.7,11617.5,11607.466666666667,11602.45,11620.825,22489,2020-05-29 08:00:00
141,GER40_i,11586.3,11667.3,11572.2,11722.4,11647.3,11653.966666666665,11657.3,11637.05,26030,2020-05-29 12:00:00
142,GER40_i,11666.7,11597.0,11506.8,11675.9,11591.349999999999,11593.233333333332,11594.175,11611.599999999999,32161,2020-05-29 16:00:00
143,GER40_i,11597.1,11638.8,11522.2,11664.8,11593.5,11608.6,11616.150000000001,11605.725,19467,2020-05-29 20:00:00
144,GER40_i,11783.5,11673.5,11642.4,11822.1,11732.25,11712.666666666666,11702.875,11730.375,21242,2020-06-01 08:00:00
145,GER40_i,11672.5,11728.0,11652.0,11751.5,11701.75,11710.5,11714.875,11701.0,20246,2020-06-01 12:00:00
146,GER40_i,11727.5,11859.0,11717.5,11864.7,11791.1,11813.733333333332,11825.05,11792.175,22402,2020-06-01 16:00:00
147,GER40_i,11859.1,11905.6,11857.5,11911.6,11884.55,11891.566666666666,11895.074999999999,11883.449999999999,6438,2020-06-01 20:00:00
148,GER40_i,11892.4,11971.7,11841.7,11995.3,11918.5,11936.233333333332,11945.099999999999,11925.275,20498,2020-06-02 08:00:00
149,GER40_i,11972.8,11983.8,11942.7,12049.4,11996.05,11991.966666666665,11989.925,11987.175,21620,2020-06-02 12:00:00
150,GER40_i,11984.4,12015.1,11945.8,12044.2,11995.0,12001.699999999999,12005.05,11997.375,24877,2020-06-02 16:00:00
151,GER40_i,12015.5,12019.2,12004.1,12038.4,12021.25,12020.566666666666,12020.224999999999,12019.3,7364,2020-06-02 20:00:00
152,GER40_i,12161.2,12233.1,12122.7,12252.7,12187.7,12202.833333333334,12210.4,12192.425,17345,2020-06-03 08:00:00
153,GER40_i,12235.7,12308.1,12219.1,12320.6,12269.85,12282.6,12288.975,12270.875,22428,2020-06-03 12:00:00
154,GER40_i,12306.6,12450.0,12305.5,12502.0,12403.75,12419.166666666666,12426.875,12391.025,27523,2020-06-03 16:00:00
155,GER40_i,12450.0,12539.0,12450.0,12545.5,12497.75,12511.5,12518.375,12496.125,9145,2020-06-03 20:00:00
156,GER40_i,12430.5,12410.3,12377.5,12478.3,12427.9,12422.033333333333,12419.099999999999,12424.15,20923,2020-06-04 08:00:00
157,GER40_i,12410.8,12368.3,12318.0,12551.1,12434.55,12412.466666666665,12401.425,12412.05,31200,2020-06-04 12:00:00
158,GER40_i,12368.8,12369.7,12362.8,12480.4,12421.599999999999,12404.299999999997,12395.649999999998,12395.425,33634,2020-06-04 16:00:00
159,GER40_i,12370.2,12383.2,12354.7,12427.3,12391.0,12388.4,12387.099999999999,12383.849999999999,10511,2020-06-04 20:00:00
160,GER40_i,12589.1,12668.6,12555.6,12724.6,12640.1,12649.6,12654.35,12634.475,23370,2020-06-05 08:00:00
161,GER40_i,12669.6,12717.1,12575.0,12774.6,12674.8,12688.9,12695.949999999999,12684.074999999999,31564,2020-06-05 12:00:00
162,GER40_i,12716.0,12800.7,12702.1,12859.1,12780.6,12787.300000000001,12790.650000000001,12769.475,34230,2020-06-05 16:00:00
163,GER40_i,12800.9,12773.4,12745.2,12805.1,12775.150000000001,12774.566666666668,12774.275000000001,12781.150000000001,11631,2020-06-05 20:00:00
164,GER40_i,12759.2,12801.0,12668.1,12803.0,12735.55,12757.366666666667,12768.275,12757.825,21079,2020-06-08 08:00:00
165,GER40_i,12801.0,12862.5,12755.9,12908.1,12832.0,12842.166666666666,12847.25,12831.875,27593,2020-06-08 12:00:00
166,GER40_i,12863.0,12808.5,12739.0,12877.5,12808.25,12808.333333333334,12808.375,12822.0,29685,2020-06-08 16:00:00
167,GER40_i,12808.7,12857.0,12808.0,12861.0,12834.5,12842.0,12845.75,12833.675,6666,2020-06-08 20:00:00
168,GER40_i,12863.1,12530.6,12492.7,12866.7,12679.7,12630.0,12605.15,12688.275,29298,2020-06-09 08:00:00
169,GER40_i,12531.6,12596.2,12515.1,12635.6,12575.35,12582.300000000001,12585.775000000001,12569.625,31423,2020-06-09 12:00:00
170,GER40_i,12594.6,12627.9,12565.5,12693.7,12629.6,12629.033333333333,12628.75,12620.425,30062,2020-06-09 16:00:00
171,GER40_i,12627.9,12654.0,12615.0,12664.1,12639.55,12644.366666666667,12646.775,12640.25,9448,2020-06-09 20:00:00
172,GER40_i,12691.0,12608.8,12594.3,12757.8,12676.05,12653.633333333331,12642.425,12662.974999999999,22075,2020-06-10 08:00:00
173,GER40_i,12608.8,12643.2,12461.7,12657.3,12559.5,12587.4,12601.349999999999,12592.75,34304,2020-06-10 12:00:00
174,GER40_i,12642.8,12543.9,12499.0,12651.3,12575.15,12564.733333333332,12559.525,12584.25,31568,2020-06-10 16:00:00
175,GER40_i,12543.5,12528.5,12454.3,12604.7,12529.5,12529.166666666666,12529.0,12532.75,20835,2020-06-10 20:00:00
176,GER40_i,12267.0,12181.9,12142.4,12296.4,12219.4,12206.9,12200.65,12221.925,29149,2020-06-11 08:00:00
177,GER40_i,12182.8,12162.9,12133.9,12294.4,12214.15,12197.066666666666,12188.525,12193.5,33779,2020-06-11 12:00:00
178,GER40_i,12162.9,11854.8,11836.7,12184.9,12010.8,11958.799999999997,11932.8,12009.824999999999,45409,2020-06-11 16:00:00
179,GER40_i,11850.1,11763.4,11748.8,11924.8,11836.8,11812.333333333334,11800.1,11821.775,26085,2020-06-11 20:00:00
180,GER40_i,11860.3,12107.3,11815.8,12120.3,11968.05,12014.466666666665,12037.675,11975.925,35559,2020-06-12 08:00:00
181,GER40_i,12106.8,12059.8,11980.7,12163.8,12072.25,12068.1,12066.025000000001,12077.775000000001,38980,2020-06-12 12:00:00
182,GER40_i,12060.7,11984.8,11874.3,12124.3,11999.3,11994.466666666665,11992.05,12011.024999999998,51073,2020-06-12 16:00:00
183,GER40_i,11985.8,11929.8,11844.0,11999.3,11921.65,11924.366666666667,11925.724999999999,11939.724999999999,31491,2020-06-12 20:00:00
184,GER40_i,11608.9,11785.9,11579.9,11804.9,11692.4,11723.566666666666,11739.15,11694.9,38540,2020-06-15 08:00:00
185,GER40_i,11784.4,11823.9,11711.9,11863.9,11787.9,11799.9,11805.9,11796.025,39310,2020-06-15 12:00:00
186,GER40_i,11824.3,11978.3,11746.8,11979.8,11863.3,11901.633333333331,11920.8,11882.3,45041,2020-06-15 16:00:00
187,GER40_i,11977.5,12033.3,11969.0,12087.3,12028.15,12029.866666666667,12030.724999999999,12016.775,21805,2020-06-15 20:00:00
188,GER40_i,12241.7,12204.7,12119.0,12259.7,12189.35,12194.466666666667,12197.025000000001,12206.275000000001,35325,2020-06-16 08:00:00
189,GER40_i,12205.9,12376.7,12194.4,12396.3,12295.349999999999,12322.466666666665,12336.024999999998,12293.324999999999,31895,2020-06-16 12:00:00
190,GER40_i,12376.2,12329.2,12137.2,12423.8,12280.5,12296.733333333332,12304.849999999999,12316.599999999999,51310,2020-06-16 16:00:00
191,GER40_i,12328.5,12271.5,12225.0,12347.5,12286.25,12281.333333333334,12278.875,12293.125,21085,2020-06-16 20:00:00
192,GER40_i,12329.4,12379.4,12286.4,12422.4,12354.4,12362.733333333332,12366.9,12354.4,28104,2020-06-17 08:00:00
193,GER40_i,12379.9,12398.4,12273.3,12418.4,12345.849999999999,12363.366666666667,12372.125,12367.5,33390,2020-06-17 12:00:00
194,GER40_i,12397.8,12392.7,12301.3,12413.4,12357.349999999999,12369.133333333331,12375.024999999998,12376.3,33956,2020-06-17 16:00:00
195,GER40_i,12392.3,12331.0,12319.5,12403.3,12361.4,12351.266666666668,12346.2,12361.525000000001,11396,2020-06-17 20:00:00
196,GER40_i,12317.4,12399.4,12316.5,12474.9,12395.7,12396.933333333334,12397.550000000001,12377.050000000001,29245,2020-06-18 08:00:00
197,GER40_i,12399.9,12237.6,12185.5,12427.1,12306.3,12283.4,12271.949999999999,12312.525,40513,2020-06-18 12:00:00
198,GER40_i,12238.0,12266.0,12176.0,12312.0,12244.0,12251.333333333334,12255.0,12248.0,34548,2020-06-18 16:00:00
199,GER40_i,12266.4,12241.9,12211.9,12287.0,12249.45,12246.933333333334,12245.675000000001,12251.800000000001,11187,2020-06-18 20:00:00
200,GER40_i,12348.2,12347.5,12297.8,12376.2,12337.0,12340.5,12342.25,12342.425,19978,2020-06-19 08:00:00
201,GER40_i,12347.6,12398.6,12332.5,12424.6,12378.55,12385.233333333332,12388.574999999999,12375.824999999999,28395,2020-06-19 12:00:00
202,GER40_i,12398.6,12242.8,12172.5,12402.1,12287.3,12272.466666666665,12265.05,12303.999999999998,34167,2020-06-19 16:00:00
203,GER40_i,12243.3,12221.3,12162.6,12248.1,12205.35,12210.666666666666,12213.325,12218.825,18953,2020-06-19 20:00:00
