,GBPJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
554,GBPJPY_i,150.851,151.233,150.836,151.273,151.05450000000002,151.114,151.14375,151.04825,4005,2021-05-03 00:00:00
555,GBPJPY_i,151.233,151.422,151.196,151.452,151.324,151.35666666666668,151.37300000000002,151.32575000000003,7466,2021-05-03 04:00:00
556,GBPJPY_i,151.423,151.885,151.237,151.891,151.564,151.671,151.72449999999998,151.60899999999998,12199,2021-05-03 08:00:00
557,GBPJPY_i,151.885,151.77,151.549,151.906,151.72750000000002,151.74166666666667,151.74875,151.7775,12309,2021-05-03 12:00:00
558,GBPJPY_i,151.769,151.747,151.587,151.811,151.699,151.715,151.723,151.7285,17778,2021-05-03 16:00:00
559,GBPJPY_i,151.747,151.684,151.655,151.784,151.71949999999998,151.70766666666665,151.70174999999998,151.71749999999997,6919,2021-05-03 20:00:00
560,GBPJPY_i,151.636,151.635,151.566,151.705,151.6355,151.63533333333334,151.63524999999998,151.6355,7748,2021-05-04 00:00:00
561,GBPJPY_i,151.634,151.601,151.549,151.673,151.611,151.60766666666666,151.606,151.61425,5726,2021-05-04 04:00:00
562,GBPJPY_i,151.6,151.736,151.574,151.922,151.748,151.744,151.742,151.708,12476,2021-05-04 08:00:00
563,GBPJPY_i,151.736,151.071,150.973,152.033,151.503,151.359,151.287,151.45325,19163,2021-05-04 12:00:00
564,GBPJPY_i,151.07,151.738,150.988,151.878,151.433,151.53466666666665,151.5855,151.4185,28019,2021-05-04 16:00:00
565,GBPJPY_i,151.738,151.76,151.715,151.845,151.78,151.77333333333334,151.76999999999998,151.7645,12629,2021-05-04 20:00:00
566,GBPJPY_i,151.754,151.93,151.677,151.981,151.829,151.86266666666668,151.8795,151.8355,4245,2021-05-05 00:00:00
567,GBPJPY_i,151.935,152.041,151.857,152.063,151.95999999999998,151.987,152.0005,151.974,6614,2021-05-05 04:00:00
568,GBPJPY_i,152.042,151.914,151.74,152.207,151.9735,151.95366666666666,151.94375,151.97575,14040,2021-05-05 08:00:00
569,GBPJPY_i,151.914,152.001,151.743,152.183,151.963,151.97566666666668,151.982,151.96025,13872,2021-05-05 12:00:00
570,GBPJPY_i,152.001,151.926,151.753,152.037,151.89499999999998,151.90533333333332,151.91049999999998,151.92925,17650,2021-05-05 16:00:00
571,GBPJPY_i,151.926,151.848,151.795,152.025,151.91,151.88933333333333,151.87900000000002,151.8985,8868,2021-05-05 20:00:00
572,GBPJPY_i,151.718,151.899,151.669,152.02,151.8445,151.86266666666668,151.87175000000002,151.8265,7935,2021-05-06 00:00:00
573,GBPJPY_i,151.899,152.016,151.869,152.078,151.9735,151.98766666666666,151.99474999999998,151.9655,12694,2021-05-06 04:00:00
574,GBPJPY_i,152.01,151.8,151.741,152.098,151.91950000000003,151.87966666666668,151.85975000000002,151.91225000000003,13733,2021-05-06 08:00:00
575,GBPJPY_i,151.8,151.822,151.224,152.099,151.6615,151.715,151.74175,151.73624999999998,20768,2021-05-06 12:00:00
576,GBPJPY_i,151.826,151.481,151.302,151.995,151.6485,151.59266666666667,151.56475,151.651,23506,2021-05-06 16:00:00
577,GBPJPY_i,151.482,151.513,151.353,151.557,151.45499999999998,151.47433333333333,151.484,151.47625,11057,2021-05-06 20:00:00
578,GBPJPY_i,151.453,151.617,151.383,151.661,151.522,151.55366666666666,151.56949999999998,151.52849999999998,5668,2021-05-07 00:00:00
579,GBPJPY_i,151.62,151.676,151.603,151.796,151.6995,151.69166666666666,151.68775,151.67374999999998,10726,2021-05-07 04:00:00
580,GBPJPY_i,151.676,151.936,151.611,152.014,151.8125,151.85366666666667,151.87425000000002,151.80925000000002,14096,2021-05-07 08:00:00
581,GBPJPY_i,151.938,151.486,151.29,151.949,151.61950000000002,151.57500000000002,151.55275,151.66575,20616,2021-05-07 12:00:00
582,GBPJPY_i,151.488,151.902,151.24,151.94,151.59,151.694,151.74599999999998,151.64249999999998,31546,2021-05-07 16:00:00
583,GBPJPY_i,151.904,151.877,151.855,152.091,151.973,151.941,151.925,151.93175000000002,10645,2021-05-07 20:00:00
584,GBPJPY_i,151.958,152.526,151.895,152.677,152.286,152.366,152.406,152.264,10950,2021-05-10 00:00:00
585,GBPJPY_i,152.523,152.655,152.493,152.764,152.6285,152.63733333333334,152.64175,152.60875000000001,9581,2021-05-10 04:00:00
586,GBPJPY_i,152.656,153.249,152.656,153.378,153.017,153.09433333333334,153.133,152.98475000000002,23402,2021-05-10 08:00:00
587,GBPJPY_i,153.249,153.749,153.093,153.826,153.4595,153.556,153.60425,153.47925,18075,2021-05-10 12:00:00
588,GBPJPY_i,153.747,153.859,153.422,153.881,153.6515,153.7206666666667,153.75525000000002,153.72725000000003,22871,2021-05-10 16:00:00
589,GBPJPY_i,153.859,153.623,153.603,154.0,153.8015,153.742,153.71224999999998,153.77125,12137,2021-05-10 20:00:00
590,GBPJPY_i,153.514,153.775,153.49,153.872,153.681,153.71233333333336,153.728,153.66275000000002,10784,2021-05-11 00:00:00
591,GBPJPY_i,153.777,153.673,153.671,153.876,153.7735,153.74,153.72325,153.74925000000002,10330,2021-05-11 04:00:00
592,GBPJPY_i,153.675,153.859,153.515,153.937,153.726,153.77033333333335,153.79250000000002,153.74650000000003,16964,2021-05-11 08:00:00
593,GBPJPY_i,153.859,153.618,153.484,153.917,153.7005,153.673,153.65925,153.7195,18207,2021-05-11 12:00:00
594,GBPJPY_i,153.619,153.713,153.125,153.741,153.433,153.52633333333333,153.57299999999998,153.5495,28905,2021-05-11 16:00:00
595,GBPJPY_i,153.712,153.595,153.531,153.82,153.6755,153.64866666666668,153.63525,153.6645,12076,2021-05-11 20:00:00
596,GBPJPY_i,153.584,153.641,153.484,153.728,153.606,153.61766666666665,153.62349999999998,153.60924999999997,7070,2021-05-12 00:00:00
597,GBPJPY_i,153.641,153.622,153.497,153.701,153.599,153.60666666666665,153.6105,153.61525,9760,2021-05-12 04:00:00
598,GBPJPY_i,153.622,153.763,153.614,153.902,153.75799999999998,153.75966666666667,153.7605,153.72525000000002,12935,2021-05-12 08:00:00
599,GBPJPY_i,153.763,154.035,153.517,154.172,153.84449999999998,153.908,153.93974999999998,153.87175,20114,2021-05-12 12:00:00
600,GBPJPY_i,154.034,154.088,153.964,154.409,154.1865,154.15366666666668,154.13725,154.12375,35118,2021-05-12 16:00:00
601,GBPJPY_i,154.088,154.107,153.954,154.186,154.07,154.0823333333333,154.08849999999998,154.08374999999998,16600,2021-05-12 20:00:00
602,GBPJPY_i,154.096,154.137,154.014,154.28,154.147,154.14366666666666,154.142,154.13175,7575,2021-05-13 00:00:00
603,GBPJPY_i,154.138,154.269,154.026,154.312,154.169,154.20233333333334,154.219,154.18625,10800,2021-05-13 04:00:00
604,GBPJPY_i,154.271,153.702,153.621,154.285,153.953,153.86933333333334,153.8275,153.96975,18510,2021-05-13 08:00:00
605,GBPJPY_i,153.703,153.741,153.533,153.875,153.704,153.71633333333332,153.7225,153.713,19609,2021-05-13 12:00:00
606,GBPJPY_i,153.741,153.628,153.618,154.062,153.84,153.76933333333332,153.73399999999998,153.76225,23895,2021-05-13 16:00:00
607,GBPJPY_i,153.629,153.798,153.444,153.805,153.6245,153.68233333333333,153.71125,153.669,15406,2021-05-13 20:00:00
608,GBPJPY_i,153.703,153.894,153.645,153.923,153.784,153.82066666666665,153.839,153.79125,6796,2021-05-14 00:00:00
609,GBPJPY_i,153.894,153.801,153.776,153.987,153.88150000000002,153.85466666666667,153.84125,153.86450000000002,7662,2021-05-14 04:00:00
610,GBPJPY_i,153.8,153.692,153.59,153.935,153.7625,153.739,153.72725,153.75425,14861,2021-05-14 08:00:00
611,GBPJPY_i,153.693,154.009,153.661,154.068,153.86450000000002,153.9126666666667,153.93675000000002,153.85775,17350,2021-05-14 12:00:00
612,GBPJPY_i,154.013,154.208,153.921,154.236,154.0785,154.12166666666667,154.14325,154.0945,19723,2021-05-14 16:00:00
613,GBPJPY_i,154.209,154.137,154.096,154.262,154.179,154.165,154.15800000000002,154.176,6853,2021-05-14 20:00:00
614,GBPJPY_i,154.063,154.129,153.797,154.273,154.035,154.06633333333332,154.082,154.0655,5188,2021-05-17 00:00:00
615,GBPJPY_i,154.129,154.038,153.92,154.146,154.033,154.03466666666665,154.0355,154.05825,9344,2021-05-17 04:00:00
616,GBPJPY_i,154.038,154.027,153.82,154.159,153.9895,154.00199999999998,154.00824999999998,154.011,14733,2021-05-17 08:00:00
617,GBPJPY_i,154.027,153.926,153.709,154.047,153.878,153.89399999999998,153.902,153.92725,16208,2021-05-17 12:00:00
618,GBPJPY_i,153.927,154.255,153.793,154.285,154.039,154.111,154.147,154.065,19774,2021-05-17 16:00:00
619,GBPJPY_i,154.254,154.422,154.19,154.441,154.3155,154.351,154.36875,154.32675,8465,2021-05-17 20:00:00
620,GBPJPY_i,154.306,154.519,154.258,154.634,154.446,154.47033333333334,154.48250000000002,154.42925,6407,2021-05-18 00:00:00
621,GBPJPY_i,154.519,154.723,154.477,154.807,154.642,154.669,154.6825,154.63150000000002,9366,2021-05-18 04:00:00
622,GBPJPY_i,154.724,154.675,154.487,154.772,154.6295,154.64466666666667,154.65225,154.6645,16301,2021-05-18 08:00:00
623,GBPJPY_i,154.672,154.685,154.614,154.805,154.7095,154.70133333333334,154.69725,154.694,16030,2021-05-18 12:00:00
624,GBPJPY_i,154.689,154.587,154.479,154.751,154.615,154.60566666666668,154.601,154.6265,21161,2021-05-18 16:00:00
625,GBPJPY_i,154.586,154.456,154.423,154.619,154.52100000000002,154.49933333333334,154.48850000000002,154.52100000000002,9158,2021-05-18 20:00:00
626,GBPJPY_i,154.411,154.687,154.32,154.712,154.516,154.573,154.6015,154.5325,7089,2021-05-19 00:00:00
627,GBPJPY_i,154.689,154.568,154.466,154.734,154.60000000000002,154.58933333333334,154.584,154.61425,8642,2021-05-19 04:00:00
628,GBPJPY_i,154.567,154.636,154.51,154.787,154.6485,154.64433333333332,154.64225,154.625,17443,2021-05-19 08:00:00
629,GBPJPY_i,154.638,154.254,154.252,154.769,154.5105,154.42499999999998,154.38225,154.47825,19289,2021-05-19 12:00:00
630,GBPJPY_i,154.254,154.035,153.516,154.283,153.8995,153.94466666666665,153.96724999999998,154.022,30129,2021-05-19 16:00:00
631,GBPJPY_i,154.035,154.113,154.0,154.283,154.1415,154.132,154.12725,154.10775,22678,2021-05-19 20:00:00
632,GBPJPY_i,154.116,154.177,154.015,154.226,154.1205,154.13933333333333,154.14875,154.1335,8585,2021-05-20 00:00:00
633,GBPJPY_i,154.175,154.069,153.923,154.181,154.05200000000002,154.05766666666668,154.0605,154.087,10194,2021-05-20 04:00:00
634,GBPJPY_i,154.069,153.675,153.6,154.15,153.875,153.80833333333334,153.775,153.8735,15356,2021-05-20 08:00:00
635,GBPJPY_i,153.675,153.998,153.66,154.055,153.85750000000002,153.90433333333334,153.92775,153.847,18239,2021-05-20 12:00:00
636,GBPJPY_i,153.997,154.239,153.88,154.263,154.07150000000001,154.12733333333335,154.15525000000002,154.09475000000003,20992,2021-05-20 16:00:00
637,GBPJPY_i,154.239,154.34,154.207,154.39,154.2985,154.31233333333333,154.31925,154.294,11408,2021-05-20 20:00:00
638,GBPJPY_i,154.28,154.3,154.248,154.462,154.355,154.33666666666667,154.3275,154.3225,9387,2021-05-21 00:00:00
639,GBPJPY_i,154.3,154.23,154.187,154.363,154.275,154.26,154.2525,154.26999999999998,7396,2021-05-21 04:00:00
640,GBPJPY_i,154.23,154.291,153.988,154.354,154.171,154.21099999999998,154.231,154.21574999999999,16173,2021-05-21 08:00:00
641,GBPJPY_i,154.292,154.371,154.283,154.652,154.46749999999997,154.43533333333332,154.41924999999998,154.3995,17671,2021-05-21 12:00:00
642,GBPJPY_i,154.372,154.148,154.106,154.412,154.25900000000001,154.222,154.20350000000002,154.2595,20820,2021-05-21 16:00:00
643,GBPJPY_i,154.148,154.143,154.068,154.218,154.143,154.143,154.143,154.14425,7355,2021-05-21 20:00:00
644,GBPJPY_i,154.109,154.089,153.977,154.193,154.085,154.08633333333333,154.087,154.092,5232,2021-05-24 00:00:00
645,GBPJPY_i,154.091,153.971,153.912,154.133,154.0225,154.00533333333334,153.99675000000002,154.02675,10752,2021-05-24 04:00:00
646,GBPJPY_i,153.971,153.96,153.746,154.109,153.9275,153.93833333333336,153.94375000000002,153.94650000000001,15872,2021-05-24 08:00:00
647,GBPJPY_i,153.964,154.007,153.749,154.078,153.9135,153.94466666666668,153.96025,153.9495,18533,2021-05-24 12:00:00
648,GBPJPY_i,154.007,153.994,153.838,154.083,153.9605,153.97166666666666,153.97725,153.9805,18794,2021-05-24 16:00:00
649,GBPJPY_i,153.991,153.957,153.909,154.008,153.95850000000002,153.958,153.95775,153.96625,7815,2021-05-24 20:00:00
650,GBPJPY_i,153.835,154.094,153.799,154.123,153.961,154.00533333333334,154.0275,153.96275,8199,2021-05-25 00:00:00
651,GBPJPY_i,154.093,154.135,153.991,154.193,154.092,154.10633333333334,154.1135,154.103,13423,2021-05-25 04:00:00
652,GBPJPY_i,154.135,154.228,154.1,154.316,154.208,154.21466666666666,154.21800000000002,154.19475,19834,2021-05-25 08:00:00
653,GBPJPY_i,154.228,154.086,154.064,154.426,154.245,154.192,154.1655,154.20100000000002,18587,2021-05-25 12:00:00
654,GBPJPY_i,154.084,153.947,153.798,154.144,153.971,153.963,153.959,153.99325,21317,2021-05-25 16:00:00
655,GBPJPY_i,153.947,153.884,153.751,154.024,153.8875,153.88633333333334,153.88575,153.9015,12092,2021-05-25 20:00:00
656,GBPJPY_i,153.881,153.876,153.777,153.93,153.8535,153.861,153.86475,153.86599999999999,6421,2021-05-26 00:00:00
657,GBPJPY_i,153.875,154.095,153.75,154.118,153.934,153.98766666666666,154.0145,153.9595,11601,2021-05-26 04:00:00
658,GBPJPY_i,154.101,154.086,153.839,154.163,154.001,154.02933333333334,154.0435,154.04725000000002,15955,2021-05-26 08:00:00
659,GBPJPY_i,154.086,154.03,154.015,154.321,154.168,154.12199999999999,154.099,154.113,17219,2021-05-26 12:00:00
660,GBPJPY_i,154.031,154.026,153.87,154.165,154.01749999999998,154.02033333333333,154.02175,154.023,22091,2021-05-26 16:00:00
661,GBPJPY_i,154.027,154.095,153.981,154.165,154.07299999999998,154.08033333333333,154.084,154.067,11379,2021-05-26 20:00:00
662,GBPJPY_i,153.994,153.952,153.881,154.139,154.01,153.99066666666667,153.981,153.9915,7574,2021-05-27 00:00:00
663,GBPJPY_i,153.953,153.941,153.817,153.995,153.906,153.9176666666667,153.92350000000002,153.9265,12521,2021-05-27 04:00:00
664,GBPJPY_i,153.942,154.09,153.86,154.198,154.029,154.04933333333335,154.0595,154.0225,18359,2021-05-27 08:00:00
665,GBPJPY_i,154.091,154.791,154.073,155.004,154.5385,154.62266666666667,154.66475,154.48975000000002,24430,2021-05-27 12:00:00
666,GBPJPY_i,154.794,155.756,154.775,155.802,155.2885,155.44433333333333,155.52224999999999,155.28175,28168,2021-05-27 16:00:00
667,GBPJPY_i,155.756,156.003,155.713,156.051,155.882,155.92233333333334,155.9425,155.88075,13473,2021-05-27 20:00:00
668,GBPJPY_i,155.882,155.958,155.809,156.035,155.922,155.934,155.94,155.921,7335,2021-05-28 00:00:00
669,GBPJPY_i,155.958,155.913,155.799,156.006,155.9025,155.906,155.90775000000002,155.919,11971,2021-05-28 04:00:00
670,GBPJPY_i,155.913,155.945,155.735,156.016,155.8755,155.89866666666666,155.91025,155.90224999999998,19748,2021-05-28 08:00:00
671,GBPJPY_i,155.946,155.812,155.727,155.982,155.8545,155.84033333333335,155.83325000000002,155.86675,23818,2021-05-28 12:00:00
672,GBPJPY_i,155.814,155.823,155.564,155.946,155.755,155.77766666666665,155.789,155.78674999999998,27692,2021-05-28 16:00:00
673,GBPJPY_i,155.823,155.856,155.757,155.891,155.824,155.83466666666666,155.84,155.83175,10778,2021-05-28 20:00:00
674,GBPJPY_i,155.697,155.639,155.619,155.891,155.755,155.71633333333332,155.697,155.7115,6136,2021-05-31 00:00:00
675,GBPJPY_i,155.645,155.644,155.59,155.766,155.678,155.66666666666666,155.661,155.66125,11397,2021-05-31 04:00:00
676,GBPJPY_i,155.64,155.374,155.336,155.723,155.5295,155.47766666666666,155.45175,155.51825,14285,2021-05-31 08:00:00
677,GBPJPY_i,155.375,155.479,155.341,155.548,155.4445,155.45600000000002,155.46175000000002,155.43575,11972,2021-05-31 12:00:00
678,GBPJPY_i,155.478,155.496,155.275,155.59,155.4325,155.45366666666666,155.46425,155.45974999999999,15766,2021-05-31 16:00:00
679,GBPJPY_i,155.5,155.645,155.434,155.655,155.5445,155.578,155.59475,155.5585,8233,2021-05-31 20:00:00
680,GBPJPY_i,155.646,155.634,155.566,155.784,155.675,155.66133333333335,155.6545,155.6575,5153,2021-06-01 00:00:00
681,GBPJPY_i,155.633,155.844,155.619,155.869,155.744,155.77733333333333,155.79399999999998,155.74125,11333,2021-06-01 04:00:00
682,GBPJPY_i,155.844,155.463,155.374,155.917,155.6455,155.58466666666666,155.55425,155.6495,20730,2021-06-01 08:00:00
683,GBPJPY_i,155.462,155.225,155.195,155.51,155.3525,155.30999999999997,155.28875,155.34799999999998,18743,2021-06-01 12:00:00
684,GBPJPY_i,155.225,154.948,154.944,155.413,155.17849999999999,155.10166666666666,155.06324999999998,155.1325,26791,2021-06-01 16:00:00
685,GBPJPY_i,154.947,154.894,154.833,154.995,154.914,154.90733333333333,154.904,154.91725,9493,2021-06-01 20:00:00
686,GBPJPY_i,154.874,155.182,154.747,155.208,154.97750000000002,155.04566666666668,155.07975000000002,155.00275000000002,6631,2021-06-02 00:00:00
687,GBPJPY_i,155.182,155.17,155.086,155.227,155.1565,155.16099999999997,155.16324999999998,155.16625,11501,2021-06-02 04:00:00
688,GBPJPY_i,155.17,155.27,155.012,155.323,155.16750000000002,155.20166666666668,155.21875,155.19375,19119,2021-06-02 08:00:00
689,GBPJPY_i,155.27,155.432,155.027,155.467,155.247,155.30866666666668,155.33950000000002,155.299,20056,2021-06-02 12:00:00
690,GBPJPY_i,155.432,155.362,155.211,155.478,155.3445,155.35033333333334,155.35325,155.37075000000002,20120,2021-06-02 16:00:00
691,GBPJPY_i,155.362,155.252,155.149,155.402,155.2755,155.26766666666666,155.26375000000002,155.29125,12740,2021-06-02 20:00:00
692,GBPJPY_i,155.189,155.381,155.125,155.396,155.26049999999998,155.30066666666664,155.32074999999998,155.27274999999997,5393,2021-06-03 00:00:00
693,GBPJPY_i,155.381,155.354,155.323,155.426,155.3745,155.36766666666668,155.36425000000003,155.371,7400,2021-06-03 04:00:00
694,GBPJPY_i,155.354,155.641,155.286,155.709,155.4975,155.54533333333333,155.56924999999998,155.4975,17165,2021-06-03 08:00:00
695,GBPJPY_i,155.641,155.646,155.571,155.795,155.683,155.67066666666665,155.66449999999998,155.66324999999998,25292,2021-06-03 12:00:00
696,GBPJPY_i,155.645,155.452,155.302,155.661,155.48149999999998,155.47166666666666,155.46675,155.515,28952,2021-06-03 16:00:00
697,GBPJPY_i,155.451,155.58,155.343,155.603,155.473,155.5086666666667,155.52650000000003,155.49425000000002,11210,2021-06-03 20:00:00
698,GBPJPY_i,155.468,155.444,155.418,155.61,155.514,155.49066666666667,155.47899999999998,155.48499999999999,5152,2021-06-04 00:00:00
699,GBPJPY_i,155.444,155.392,155.262,155.468,155.365,155.374,155.3785,155.3915,11300,2021-06-04 04:00:00
700,GBPJPY_i,155.392,155.576,155.254,155.661,155.45749999999998,155.49699999999999,155.51675,155.47075,16459,2021-06-04 08:00:00
701,GBPJPY_i,155.575,155.597,155.448,155.735,155.5915,155.59333333333333,155.59425,155.58875,22575,2021-06-04 12:00:00
702,GBPJPY_i,155.596,155.058,155.009,155.659,155.334,155.242,155.196,155.3305,25788,2021-06-04 16:00:00
703,GBPJPY_i,155.058,155.107,155.013,155.155,155.084,155.09166666666667,155.0955,155.08325,5936,2021-06-04 20:00:00
704,GBPJPY_i,154.895,155.147,154.771,155.261,155.016,155.05966666666666,155.0815,155.0185,7177,2021-06-07 00:00:00
705,GBPJPY_i,155.147,154.772,154.735,155.153,154.94400000000002,154.88666666666668,154.858,154.95175,13340,2021-06-07 04:00:00
706,GBPJPY_i,154.774,154.638,154.525,154.845,154.685,154.66933333333336,154.66150000000002,154.6955,17460,2021-06-07 08:00:00
707,GBPJPY_i,154.639,154.888,154.604,154.959,154.7815,154.817,154.83475,154.7725,16230,2021-06-07 12:00:00
708,GBPJPY_i,154.887,154.935,154.669,154.975,154.822,154.85966666666667,154.8785,154.8665,20421,2021-06-07 16:00:00
709,GBPJPY_i,154.936,154.895,154.851,155.001,154.926,154.91566666666665,154.91049999999998,154.92075,6880,2021-06-07 20:00:00
710,GBPJPY_i,154.859,154.973,154.82,155.025,154.9225,154.93933333333334,154.94775,154.91925,6295,2021-06-08 00:00:00
711,GBPJPY_i,154.972,154.871,154.838,155.061,154.9495,154.92333333333332,154.91025,154.9355,10143,2021-06-08 04:00:00
712,GBPJPY_i,154.871,154.815,154.717,155.0,154.8585,154.844,154.83675,154.85075,15450,2021-06-08 08:00:00
713,GBPJPY_i,154.81,154.712,154.607,154.898,154.7525,154.739,154.73225,154.75675,20003,2021-06-08 12:00:00
714,GBPJPY_i,154.712,154.887,154.532,154.924,154.728,154.781,154.8075,154.76375000000002,23002,2021-06-08 16:00:00
715,GBPJPY_i,154.888,154.948,154.867,155.068,154.9675,154.961,154.95775,154.94275000000002,8560,2021-06-08 20:00:00
716,GBPJPY_i,154.977,154.95,154.799,154.977,154.888,154.90866666666668,154.91899999999998,154.92575,4890,2021-06-09 00:00:00
717,GBPJPY_i,154.95,154.908,154.868,155.039,154.9535,154.9383333333333,154.93075,154.94124999999997,7761,2021-06-09 04:00:00
718,GBPJPY_i,154.908,155.278,154.893,155.281,155.087,155.15066666666667,155.1825,155.09,14266,2021-06-09 08:00:00
719,GBPJPY_i,155.278,154.606,154.566,155.292,154.929,154.82133333333334,154.76749999999998,154.9355,14630,2021-06-09 12:00:00
720,GBPJPY_i,154.606,154.727,154.457,154.824,154.6405,154.66933333333336,154.68375,154.6535,20618,2021-06-09 16:00:00
721,GBPJPY_i,154.726,154.734,154.602,154.762,154.68200000000002,154.69933333333336,154.70800000000003,154.70600000000002,8030,2021-06-09 20:00:00
722,GBPJPY_i,154.704,154.655,154.61,154.742,154.676,154.66899999999998,154.66549999999998,154.67775,4718,2021-06-10 00:00:00
723,GBPJPY_i,154.656,154.562,154.527,154.683,154.605,154.59066666666666,154.58350000000002,154.607,8408,2021-06-10 04:00:00
724,GBPJPY_i,154.563,154.22,154.108,154.572,154.34,154.29999999999998,154.28,154.36575,17557,2021-06-10 08:00:00
725,GBPJPY_i,154.22,155.111,154.206,155.191,154.6985,154.83599999999998,154.90474999999998,154.682,25164,2021-06-10 12:00:00
726,GBPJPY_i,155.107,154.986,154.927,155.186,155.0565,155.033,155.02125,155.0515,30506,2021-06-10 16:00:00
727,GBPJPY_i,154.986,154.962,154.838,155.099,154.9685,154.96633333333332,154.96525,154.97125,10952,2021-06-10 20:00:00
728,GBPJPY_i,154.797,155.032,154.785,155.082,154.93349999999998,154.96633333333332,154.98275,154.924,8503,2021-06-11 00:00:00
729,GBPJPY_i,155.032,155.126,154.983,155.143,155.063,155.08399999999997,155.09449999999998,155.071,9077,2021-06-11 04:00:00
730,GBPJPY_i,155.126,155.047,154.823,155.185,155.00400000000002,155.01833333333335,155.02550000000002,155.04525,18341,2021-06-11 08:00:00
731,GBPJPY_i,155.045,154.998,154.863,155.114,154.9885,154.99166666666665,154.99325,155.005,18775,2021-06-11 12:00:00
732,GBPJPY_i,155.0,154.689,154.669,155.096,154.8825,154.81799999999998,154.78574999999998,154.8635,22220,2021-06-11 16:00:00
733,GBPJPY_i,154.689,154.771,154.618,154.799,154.70850000000002,154.72933333333333,154.73975,154.71925,7137,2021-06-11 20:00:00
734,GBPJPY_i,154.595,154.911,154.532,154.93,154.731,154.791,154.821,154.742,5959,2021-06-14 00:00:00
735,GBPJPY_i,154.911,154.873,154.831,154.918,154.8745,154.874,154.87375,154.88325,8594,2021-06-14 04:00:00
736,GBPJPY_i,154.874,154.411,154.297,154.883,154.59,154.53033333333335,154.5005,154.61625,16966,2021-06-14 08:00:00
737,GBPJPY_i,154.412,154.828,154.33,154.892,154.611,154.6833333333333,154.71949999999998,154.6155,17257,2021-06-14 12:00:00
738,GBPJPY_i,154.828,155.24,154.815,155.281,155.048,155.112,155.144,155.041,20080,2021-06-14 16:00:00
739,GBPJPY_i,155.24,155.267,155.189,155.323,155.256,155.25966666666667,155.2615,155.25475,9021,2021-06-14 20:00:00
740,GBPJPY_i,155.24,155.32,155.176,155.345,155.26049999999998,155.28033333333332,155.29025,155.27024999999998,5366,2021-06-15 00:00:00
741,GBPJPY_i,155.319,155.345,155.168,155.37,155.269,155.29433333333336,155.30700000000002,155.3005,10408,2021-06-15 04:00:00
742,GBPJPY_i,155.345,155.104,155.087,155.461,155.274,155.21733333333336,155.18900000000002,155.24925000000002,15984,2021-06-15 08:00:00
743,GBPJPY_i,155.104,154.867,154.513,155.123,154.81799999999998,154.83433333333332,154.84249999999997,154.90175,18094,2021-06-15 12:00:00
744,GBPJPY_i,154.868,154.988,154.855,155.13,154.9925,154.991,154.99025,154.96025,21175,2021-06-15 16:00:00
745,GBPJPY_i,154.987,154.993,154.924,155.033,154.9785,154.98333333333332,154.98575,154.98425,8923,2021-06-15 20:00:00
746,GBPJPY_i,154.931,155.026,154.865,155.064,154.9645,154.98499999999999,154.99525,154.9715,4675,2021-06-16 00:00:00
747,GBPJPY_i,155.026,155.027,154.956,155.048,155.002,155.01033333333334,155.0145,155.01425,9101,2021-06-16 04:00:00
748,GBPJPY_i,155.027,155.025,154.997,155.358,155.1775,155.12666666666667,155.10125,155.10174999999998,16294,2021-06-16 08:00:00
749,GBPJPY_i,155.025,155.015,154.978,155.211,155.0945,155.068,155.05475,155.05725,14630,2021-06-16 12:00:00
750,GBPJPY_i,155.017,154.947,154.915,155.176,155.0455,155.01266666666666,154.99625,155.01375000000002,18503,2021-06-16 16:00:00
751,GBPJPY_i,154.948,154.823,154.645,155.012,154.82850000000002,154.82666666666668,154.82575,154.857,32739,2021-06-16 20:00:00
752,GBPJPY_i,154.759,154.757,154.645,154.955,154.8,154.78566666666669,154.7785,154.779,10661,2021-06-17 00:00:00
753,GBPJPY_i,154.758,154.908,154.686,154.928,154.80700000000002,154.8406666666667,154.85750000000002,154.82000000000002,12020,2021-06-17 04:00:00
754,GBPJPY_i,154.908,154.624,154.504,154.994,154.749,154.7073333333333,154.6865,154.7575,22086,2021-06-17 08:00:00
755,GBPJPY_i,154.624,153.86,153.772,154.724,154.248,154.11866666666666,154.054,154.245,22708,2021-06-17 12:00:00
756,GBPJPY_i,153.867,153.262,153.115,154.13,153.6225,153.50233333333333,153.44225,153.5935,32181,2021-06-17 16:00:00
757,GBPJPY_i,153.262,153.487,153.245,153.591,153.418,153.441,153.4525,153.39625,15973,2021-06-17 20:00:00
758,GBPJPY_i,153.336,153.68,153.269,153.752,153.5105,153.567,153.59525000000002,153.50925,8314,2021-06-18 00:00:00
759,GBPJPY_i,153.679,153.294,153.293,153.69,153.4915,153.42566666666667,153.39275,153.489,10762,2021-06-18 04:00:00
760,GBPJPY_i,153.294,152.842,152.436,153.31,152.873,152.86266666666666,152.8575,152.9705,24251,2021-06-18 08:00:00
761,GBPJPY_i,152.837,152.672,152.607,153.226,152.91649999999998,152.835,152.79425,152.8355,27715,2021-06-18 12:00:00
762,GBPJPY_i,152.672,152.295,152.108,152.859,152.4835,152.42066666666665,152.38924999999998,152.4835,36188,2021-06-18 16:00:00
