,AUDCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
26,AUDCHF_i,0.6733,0.67409,0.6731,0.67429,0.6736949999999999,0.6738266666666667,0.6738925,0.6736949999999999,4083,2020-12-29 00:00:00
27,AUDCHF_i,0.67411,0.67373,0.67327,0.67413,0.6737,0.6737099999999999,0.673715,0.67381,3694,2020-12-29 04:00:00
28,AUDCHF_i,0.67371,0.67257,0.67175,0.67399,0.67287,0.67277,0.67272,0.6730050000000001,4903,2020-12-29 08:00:00
29,AUDCHF_i,0.67262,0.67369,0.67219,0.67455,0.67337,0.6734766666666667,0.6735300000000001,0.6732625000000001,5653,2020-12-29 12:00:00
30,AUDCHF_i,0.67368,0.67318,0.67162,0.67422,0.67292,0.6730066666666666,0.6730499999999999,0.673175,8435,2020-12-29 16:00:00
31,AUDCHF_i,0.67317,0.67218,0.6721,0.67327,0.672685,0.6725166666666667,0.6724325,0.67268,4049,2020-12-29 20:00:00
32,AUDCHF_i,0.67214,0.67322,0.67142,0.67336,0.67239,0.6726666666666667,0.6728050000000001,0.6725350000000001,4700,2020-12-30 00:00:00
33,AUDCHF_i,0.67326,0.67512,0.67326,0.67567,0.674465,0.6746833333333333,0.6747925,0.6743275,3915,2020-12-30 04:00:00
34,AUDCHF_i,0.67514,0.67644,0.67463,0.6771,0.6758649999999999,0.6760566666666666,0.6761524999999999,0.6758274999999999,5531,2020-12-30 08:00:00
35,AUDCHF_i,0.67645,0.67621,0.67587,0.6783,0.6770849999999999,0.6767933333333334,0.6766475000000001,0.6767075,6002,2020-12-30 12:00:00
36,AUDCHF_i,0.67623,0.67783,0.67591,0.67875,0.67733,0.6774966666666667,0.6775800000000001,0.67718,8418,2020-12-30 16:00:00
37,AUDCHF_i,0.67783,0.67703,0.67667,0.67802,0.677345,0.67724,0.6771875,0.6773875,3244,2020-12-30 20:00:00
38,AUDCHF_i,0.67706,0.67879,0.67599,0.67895,0.67747,0.6779100000000001,0.6781300000000001,0.6776975000000001,3326,2020-12-31 00:00:00
39,AUDCHF_i,0.67879,0.67918,0.67781,0.67925,0.6785300000000001,0.6787466666666667,0.6788550000000001,0.6787575000000001,3678,2020-12-31 04:00:00
40,AUDCHF_i,0.67918,0.67866,0.67761,0.67972,0.6786650000000001,0.6786633333333333,0.6786625,0.6787925,5972,2020-12-31 08:00:00
41,AUDCHF_i,0.67864,0.6799,0.67823,0.68167,0.67995,0.6799333333333334,0.679925,0.67961,6626,2020-12-31 12:00:00
42,AUDCHF_i,0.67987,0.68076,0.67983,0.68256,0.681195,0.6810499999999999,0.6809775,0.680755,8044,2020-12-31 16:00:00
43,AUDCHF_i,0.68071,0.68158,0.68071,0.68169,0.6812,0.6813266666666666,0.6813899999999999,0.6811725,984,2020-12-31 20:00:00
44,AUDCHF_i,0.67986,0.68158,0.67756,0.68161,0.6795850000000001,0.68025,0.6805825,0.6801525,6257,2021-01-04 00:00:00
45,AUDCHF_i,0.68158,0.68077,0.67992,0.6822,0.68106,0.6809633333333333,0.6809149999999999,0.6811174999999999,5251,2021-01-04 04:00:00
46,AUDCHF_i,0.68078,0.68005,0.67973,0.68239,0.68106,0.6807233333333333,0.680555,0.6807375,8014,2021-01-04 08:00:00
47,AUDCHF_i,0.68004,0.67856,0.67754,0.68068,0.67911,0.6789266666666668,0.6788350000000001,0.6792050000000001,7254,2021-01-04 12:00:00
48,AUDCHF_i,0.67857,0.67496,0.67326,0.67895,0.676105,0.6757233333333333,0.6755325,0.676435,13317,2021-01-04 16:00:00
49,AUDCHF_i,0.67496,0.67542,0.67448,0.67577,0.675125,0.6752233333333333,0.6752724999999999,0.6751575,6593,2021-01-04 20:00:00
50,AUDCHF_i,0.67525,0.67627,0.67459,0.67682,0.675705,0.6758933333333333,0.6759875000000001,0.6757325000000001,5405,2021-01-05 00:00:00
51,AUDCHF_i,0.67628,0.67858,0.67628,0.6787,0.6774899999999999,0.6778533333333332,0.6780349999999999,0.67746,6741,2021-01-05 04:00:00
52,AUDCHF_i,0.67857,0.67874,0.67744,0.67981,0.678625,0.6786633333333333,0.6786825,0.67864,8623,2021-01-05 08:00:00
53,AUDCHF_i,0.67878,0.677,0.67654,0.67973,0.6781349999999999,0.6777566666666667,0.6775675,0.6780125,8398,2021-01-05 12:00:00
54,AUDCHF_i,0.67699,0.68148,0.67667,0.68158,0.679125,0.67991,0.6803025,0.67918,12588,2021-01-05 16:00:00
55,AUDCHF_i,0.68148,0.6812,0.68119,0.6826,0.6818949999999999,0.6816633333333333,0.6815475,0.6816175,5064,2021-01-05 20:00:00
56,AUDCHF_i,0.68147,0.68141,0.68002,0.68221,0.6811149999999999,0.6812133333333333,0.6812625,0.6812775,7539,2021-01-06 00:00:00
57,AUDCHF_i,0.68142,0.68254,0.67994,0.68279,0.681365,0.6817566666666667,0.6819525,0.6816725,9225,2021-01-06 04:00:00
58,AUDCHF_i,0.68253,0.68434,0.68232,0.68449,0.683405,0.6837166666666666,0.6838724999999999,0.6834199999999999,10386,2021-01-06 08:00:00
59,AUDCHF_i,0.68431,0.68364,0.68288,0.6849,0.68389,0.6838066666666668,0.6837650000000001,0.6839325,10234,2021-01-06 12:00:00
60,AUDCHF_i,0.6836,0.68655,0.68305,0.68684,0.684945,0.6854800000000001,0.6857475000000001,0.6850100000000001,14481,2021-01-06 16:00:00
61,AUDCHF_i,0.68656,0.68524,0.68425,0.68666,0.685455,0.6853833333333333,0.6853475,0.6856775,10907,2021-01-06 20:00:00
62,AUDCHF_i,0.68501,0.68527,0.68409,0.68621,0.6851499999999999,0.68519,0.68521,0.685145,6423,2021-01-07 00:00:00
63,AUDCHF_i,0.68526,0.68404,0.68403,0.68535,0.68469,0.6844733333333334,0.684365,0.68467,5675,2021-01-07 04:00:00
64,AUDCHF_i,0.68405,0.68452,0.68376,0.68562,0.68469,0.6846333333333333,0.684605,0.6844875,9713,2021-01-07 08:00:00
65,AUDCHF_i,0.68454,0.6832,0.68314,0.68476,0.6839500000000001,0.6837,0.683575,0.68391,9686,2021-01-07 12:00:00
66,AUDCHF_i,0.6832,0.68512,0.68302,0.68605,0.684535,0.6847300000000001,0.6848275,0.6843475000000001,12304,2021-01-07 16:00:00
67,AUDCHF_i,0.68512,0.68751,0.68512,0.68796,0.6865399999999999,0.6868633333333333,0.687025,0.6864275,5531,2021-01-07 20:00:00
68,AUDCHF_i,0.6865,0.68696,0.68592,0.68782,0.68687,0.6869,0.6869149999999999,0.6868,5438,2021-01-08 00:00:00
69,AUDCHF_i,0.68697,0.68801,0.68665,0.68828,0.687465,0.6876466666666667,0.6877375000000001,0.6874775000000001,6109,2021-01-08 04:00:00
70,AUDCHF_i,0.68797,0.689,0.6878,0.68948,0.6886399999999999,0.6887599999999999,0.68882,0.6885625,10078,2021-01-08 08:00:00
71,AUDCHF_i,0.68901,0.68761,0.68618,0.68917,0.687675,0.6876533333333334,0.6876425000000002,0.6879925000000001,9425,2021-01-08 12:00:00
72,AUDCHF_i,0.68759,0.68738,0.68596,0.6882,0.68708,0.68718,0.68723,0.6872825,15516,2021-01-08 16:00:00
73,AUDCHF_i,0.68738,0.68714,0.68561,0.68782,0.686715,0.6868566666666666,0.6869274999999999,0.6869875,8916,2021-01-08 20:00:00
74,AUDCHF_i,0.68698,0.68458,0.6843,0.68698,0.68564,0.6852866666666667,0.68511,0.68571,5374,2021-01-11 00:00:00
75,AUDCHF_i,0.68457,0.68377,0.68344,0.68515,0.6842950000000001,0.6841200000000001,0.6840325,0.6842325,6100,2021-01-11 04:00:00
76,AUDCHF_i,0.68378,0.68577,0.68317,0.68607,0.68462,0.6850033333333334,0.685195,0.6846975000000001,8998,2021-01-11 08:00:00
77,AUDCHF_i,0.68573,0.68438,0.68397,0.68716,0.685565,0.68517,0.6849725,0.68531,8752,2021-01-11 12:00:00
78,AUDCHF_i,0.68439,0.68537,0.6833,0.68613,0.684715,0.6849333333333334,0.6850425,0.6847975000000001,11960,2021-01-11 16:00:00
79,AUDCHF_i,0.68536,0.68504,0.68469,0.68564,0.685165,0.6851233333333333,0.6851025,0.6851825,4653,2021-01-11 20:00:00
80,AUDCHF_i,0.68491,0.68597,0.68427,0.68614,0.6852050000000001,0.68546,0.6855875,0.6853225,4759,2021-01-12 00:00:00
81,AUDCHF_i,0.68596,0.68619,0.68502,0.68628,0.68565,0.68583,0.68592,0.6858625,4948,2021-01-12 04:00:00
82,AUDCHF_i,0.68617,0.68831,0.68597,0.68853,0.6872499999999999,0.6876033333333332,0.68778,0.6872449999999999,7694,2021-01-12 08:00:00
83,AUDCHF_i,0.68832,0.68576,0.68545,0.68857,0.68701,0.6865933333333333,0.686385,0.687025,8022,2021-01-12 12:00:00
84,AUDCHF_i,0.68577,0.68727,0.68515,0.68763,0.6863900000000001,0.6866833333333334,0.68683,0.686455,10198,2021-01-12 16:00:00
85,AUDCHF_i,0.68725,0.68872,0.68709,0.68918,0.6881349999999999,0.68833,0.6884275,0.68806,6169,2021-01-12 20:00:00
86,AUDCHF_i,0.68887,0.68818,0.68765,0.68919,0.68842,0.6883400000000001,0.6883,0.6884725,3796,2021-01-13 00:00:00
87,AUDCHF_i,0.6882,0.68756,0.6872,0.68838,0.68779,0.6877133333333333,0.6876749999999999,0.687835,4152,2021-01-13 04:00:00
88,AUDCHF_i,0.68754,0.68762,0.68713,0.68859,0.68786,0.6877800000000001,0.68774,0.6877200000000001,7190,2021-01-13 08:00:00
89,AUDCHF_i,0.68763,0.68677,0.68657,0.68798,0.6872750000000001,0.6871066666666668,0.6870225000000001,0.6872375000000001,7905,2021-01-13 12:00:00
90,AUDCHF_i,0.68676,0.68683,0.68558,0.6873,0.6864399999999999,0.68657,0.686635,0.6866175,10654,2021-01-13 16:00:00
91,AUDCHF_i,0.68682,0.6861,0.68605,0.68767,0.68686,0.6866066666666667,0.6864800000000001,0.68666,4763,2021-01-13 20:00:00
92,AUDCHF_i,0.68601,0.68726,0.68551,0.68748,0.686495,0.68675,0.6868775,0.686565,3729,2021-01-14 00:00:00
93,AUDCHF_i,0.68728,0.68826,0.68696,0.68832,0.68764,0.6878466666666667,0.6879500000000001,0.687705,6222,2021-01-14 04:00:00
94,AUDCHF_i,0.68827,0.68898,0.6875,0.68911,0.688305,0.68853,0.6886424999999999,0.688465,7774,2021-01-14 08:00:00
95,AUDCHF_i,0.68899,0.68911,0.68863,0.69103,0.6898299999999999,0.6895899999999999,0.6894699999999999,0.6894399999999999,8330,2021-01-14 12:00:00
96,AUDCHF_i,0.68911,0.69085,0.68853,0.69139,0.6899599999999999,0.6902566666666665,0.6904049999999999,0.6899699999999999,10277,2021-01-14 16:00:00
97,AUDCHF_i,0.69084,0.69041,0.69008,0.69139,0.690735,0.6906266666666667,0.6905725,0.6906800000000001,5932,2021-01-14 20:00:00
98,AUDCHF_i,0.69068,0.68986,0.68962,0.69116,0.6903900000000001,0.6902133333333333,0.690125,0.69033,4715,2021-01-15 00:00:00
99,AUDCHF_i,0.68988,0.68925,0.68886,0.69051,0.689685,0.68954,0.6894675,0.689625,4899,2021-01-15 04:00:00
100,AUDCHF_i,0.68925,0.68693,0.68635,0.68951,0.6879299999999999,0.6875966666666665,0.68743,0.6880099999999999,7691,2021-01-15 08:00:00
101,AUDCHF_i,0.68694,0.68532,0.68532,0.68761,0.6864650000000001,0.6860833333333334,0.6858925,0.6862975,8565,2021-01-15 12:00:00
102,AUDCHF_i,0.68539,0.6869,0.68309,0.68724,0.685165,0.6857433333333334,0.6860325,0.685655,12300,2021-01-15 16:00:00
103,AUDCHF_i,0.6869,0.68643,0.68637,0.6873,0.6868350000000001,0.6867000000000001,0.6866325000000001,0.6867500000000001,4613,2021-01-15 20:00:00
104,AUDCHF_i,0.68619,0.68535,0.68497,0.68667,0.68582,0.6856633333333333,0.685585,0.6857949999999999,5526,2021-01-18 00:00:00
105,AUDCHF_i,0.68534,0.68523,0.68387,0.68615,0.68501,0.6850833333333334,0.68512,0.6851475,5542,2021-01-18 04:00:00
106,AUDCHF_i,0.68523,0.683,0.68273,0.68548,0.684105,0.6837366666666668,0.6835525,0.68411,7958,2021-01-18 08:00:00
107,AUDCHF_i,0.683,0.6848,0.68246,0.68485,0.6836549999999999,0.6840366666666666,0.6842275,0.6837774999999999,7136,2021-01-18 12:00:00
108,AUDCHF_i,0.68477,0.6844,0.68391,0.68488,0.6843950000000001,0.6843966666666668,0.6843975000000001,0.68449,5625,2021-01-18 16:00:00
109,AUDCHF_i,0.68439,0.68372,0.68312,0.68484,0.68398,0.6838933333333334,0.6838500000000001,0.6840175000000001,5471,2021-01-18 20:00:00
110,AUDCHF_i,0.68387,0.68582,0.68265,0.68631,0.68448,0.6849266666666667,0.68515,0.6846625,4070,2021-01-19 00:00:00
111,AUDCHF_i,0.68584,0.68657,0.68574,0.68727,0.686505,0.6865266666666666,0.6865375,0.686355,5042,2021-01-19 04:00:00
112,AUDCHF_i,0.68658,0.68421,0.68384,0.68711,0.6854750000000001,0.6850533333333333,0.6848425,0.685435,7445,2021-01-19 08:00:00
113,AUDCHF_i,0.68421,0.68449,0.6831,0.68511,0.684105,0.6842333333333332,0.6842975,0.6842275,7958,2021-01-19 12:00:00
114,AUDCHF_i,0.68451,0.68413,0.68338,0.68505,0.684215,0.6841866666666667,0.6841725000000001,0.6842675,9983,2021-01-19 16:00:00
115,AUDCHF_i,0.68413,0.68362,0.68316,0.68417,0.683665,0.68365,0.6836424999999999,0.68377,4109,2021-01-19 20:00:00
116,AUDCHF_i,0.6837,0.68415,0.68283,0.6848,0.6838150000000001,0.6839266666666667,0.6839824999999999,0.68387,4249,2021-01-20 00:00:00
117,AUDCHF_i,0.6842,0.68565,0.68416,0.68587,0.6850149999999999,0.6852266666666665,0.6853324999999999,0.68497,4266,2021-01-20 04:00:00
118,AUDCHF_i,0.68565,0.68692,0.68525,0.68724,0.686245,0.6864699999999999,0.6865824999999999,0.6862649999999999,8097,2021-01-20 08:00:00
119,AUDCHF_i,0.68693,0.68823,0.68674,0.68824,0.6874899999999999,0.6877366666666666,0.6878599999999999,0.687535,7894,2021-01-20 12:00:00
120,AUDCHF_i,0.68822,0.68847,0.68789,0.69025,0.6890700000000001,0.6888700000000001,0.6887700000000001,0.6887075,11252,2021-01-20 16:00:00
121,AUDCHF_i,0.68847,0.68882,0.68821,0.6891,0.688655,0.68871,0.6887375,0.6886500000000001,4198,2021-01-20 20:00:00
122,AUDCHF_i,0.68916,0.68996,0.68786,0.69055,0.6892050000000001,0.6894566666666667,0.6895825000000001,0.6893825,4142,2021-01-21 00:00:00
123,AUDCHF_i,0.69001,0.69066,0.68987,0.69086,0.690365,0.6904633333333333,0.6905125000000001,0.69035,4312,2021-01-21 04:00:00
124,AUDCHF_i,0.69066,0.68958,0.68792,0.69067,0.689295,0.68939,0.6894374999999999,0.6897074999999999,7542,2021-01-21 08:00:00
125,AUDCHF_i,0.68958,0.68797,0.68756,0.6898,0.68868,0.6884433333333333,0.688325,0.6887274999999999,8365,2021-01-21 12:00:00
126,AUDCHF_i,0.68796,0.68653,0.68621,0.68908,0.6876450000000001,0.6872733333333333,0.6870875,0.687445,10367,2021-01-21 16:00:00
127,AUDCHF_i,0.68655,0.68686,0.68552,0.68749,0.686505,0.6866233333333334,0.6866825000000001,0.686605,4327,2021-01-21 20:00:00
128,AUDCHF_i,0.68675,0.68586,0.68586,0.68776,0.68681,0.6864933333333334,0.686335,0.6865575,4288,2021-01-22 00:00:00
129,AUDCHF_i,0.68585,0.68524,0.6847,0.68605,0.6853750000000001,0.68533,0.6853075,0.68546,4373,2021-01-22 04:00:00
130,AUDCHF_i,0.68524,0.68325,0.68311,0.68525,0.68418,0.6838700000000001,0.6837150000000001,0.6842125,8346,2021-01-22 08:00:00
131,AUDCHF_i,0.68323,0.68269,0.68159,0.68345,0.68252,0.6825766666666667,0.682605,0.68274,8579,2021-01-22 12:00:00
132,AUDCHF_i,0.68269,0.68327,0.68252,0.68401,0.683265,0.6832666666666668,0.6832675000000001,0.6831225000000001,10102,2021-01-22 16:00:00
133,AUDCHF_i,0.68327,0.6827,0.68239,0.68373,0.68306,0.68294,0.68288,0.6830225000000001,4116,2021-01-22 20:00:00
134,AUDCHF_i,0.6827,0.68326,0.68159,0.68381,0.6827000000000001,0.6828866666666666,0.6829799999999999,0.68284,4766,2021-01-25 00:00:00
135,AUDCHF_i,0.68327,0.68499,0.68327,0.68503,0.68415,0.68443,0.68457,0.68414,4002,2021-01-25 04:00:00
136,AUDCHF_i,0.68499,0.68488,0.68425,0.68529,0.68477,0.6848066666666667,0.684825,0.6848525,8038,2021-01-25 08:00:00
137,AUDCHF_i,0.68487,0.6854,0.684,0.68552,0.68476,0.6849733333333333,0.68508,0.6849475,8404,2021-01-25 12:00:00
138,AUDCHF_i,0.68538,0.68413,0.68287,0.68578,0.684325,0.68426,0.6842275,0.6845399999999999,13756,2021-01-25 16:00:00
139,AUDCHF_i,0.68415,0.68481,0.68377,0.68489,0.68433,0.6844899999999999,0.68457,0.6844049999999999,5450,2021-01-25 20:00:00
140,AUDCHF_i,0.68479,0.68462,0.68368,0.68505,0.684365,0.68445,0.6844925,0.684535,3165,2021-01-26 00:00:00
141,AUDCHF_i,0.68461,0.68308,0.6828,0.68493,0.683865,0.6836033333333332,0.6834724999999999,0.683855,4315,2021-01-26 04:00:00
142,AUDCHF_i,0.68305,0.68404,0.68179,0.68444,0.683115,0.6834233333333334,0.6835775000000001,0.6833300000000001,8466,2021-01-26 08:00:00
143,AUDCHF_i,0.68404,0.68662,0.68358,0.68703,0.685305,0.6857433333333334,0.6859625,0.6853175,8325,2021-01-26 12:00:00
144,AUDCHF_i,0.68661,0.68684,0.68618,0.68762,0.6869000000000001,0.68688,0.6868700000000001,0.6868125,10021,2021-01-26 16:00:00
145,AUDCHF_i,0.68682,0.68671,0.68629,0.68703,0.68666,0.6866766666666667,0.6866850000000001,0.6867125000000001,3836,2021-01-26 20:00:00
146,AUDCHF_i,0.68674,0.68635,0.68553,0.68778,0.686655,0.6865533333333333,0.6865025,0.6866,4159,2021-01-27 00:00:00
147,AUDCHF_i,0.68636,0.68615,0.68533,0.68636,0.685845,0.6859466666666667,0.6859975,0.68605,4222,2021-01-27 04:00:00
148,AUDCHF_i,0.68615,0.6861,0.68502,0.6865,0.6857599999999999,0.6858733333333333,0.68593,0.6859425,7635,2021-01-27 08:00:00
149,AUDCHF_i,0.6861,0.68295,0.68261,0.68621,0.68441,0.6839233333333333,0.68368,0.6844675,10344,2021-01-27 12:00:00
150,AUDCHF_i,0.68294,0.68341,0.68117,0.68366,0.682415,0.6827466666666666,0.6829124999999999,0.6827949999999999,14957,2021-01-27 16:00:00
151,AUDCHF_i,0.68342,0.68086,0.67966,0.68367,0.681665,0.6813966666666667,0.6812625,0.6819025,12418,2021-01-27 20:00:00
152,AUDCHF_i,0.6809,0.67988,0.67826,0.68103,0.679645,0.6797233333333335,0.6797625,0.6800175,7360,2021-01-28 00:00:00
153,AUDCHF_i,0.67994,0.67842,0.67774,0.6801,0.67892,0.6787533333333333,0.67867,0.6790499999999999,7105,2021-01-28 04:00:00
154,AUDCHF_i,0.67844,0.67648,0.67512,0.67845,0.676785,0.6766833333333334,0.6766325,0.6771225000000001,11885,2021-01-28 08:00:00
155,AUDCHF_i,0.67644,0.67894,0.67606,0.67913,0.677595,0.6780433333333332,0.6782674999999999,0.6776424999999999,11764,2021-01-28 12:00:00
156,AUDCHF_i,0.67895,0.6819,0.67857,0.68209,0.68033,0.6808533333333333,0.6811149999999999,0.6803775,14661,2021-01-28 16:00:00
157,AUDCHF_i,0.6819,0.68197,0.68167,0.68305,0.6823600000000001,0.68223,0.6821649999999999,0.6821474999999999,6858,2021-01-28 20:00:00
158,AUDCHF_i,0.68204,0.6813,0.68105,0.68252,0.6817850000000001,0.6816233333333335,0.6815425000000002,0.6817275,5310,2021-01-29 00:00:00
159,AUDCHF_i,0.68127,0.67984,0.67936,0.68151,0.6804349999999999,0.6802366666666666,0.6801375,0.680495,7286,2021-01-29 04:00:00
160,AUDCHF_i,0.67986,0.67972,0.67939,0.68106,0.6802250000000001,0.6800566666666668,0.6799725000000001,0.6800075000000001,11591,2021-01-29 08:00:00
161,AUDCHF_i,0.67972,0.68283,0.67895,0.68372,0.681335,0.6818333333333334,0.6820825,0.681305,12822,2021-01-29 12:00:00
162,AUDCHF_i,0.6828,0.68038,0.68007,0.68376,0.681915,0.6814033333333334,0.6811475,0.6817525,16089,2021-01-29 16:00:00
163,AUDCHF_i,0.68039,0.68059,0.67953,0.68121,0.6803699999999999,0.6804433333333333,0.68048,0.68043,10263,2021-01-29 20:00:00
164,AUDCHF_i,0.67828,0.68035,0.67766,0.68073,0.679195,0.67958,0.6797724999999999,0.6792549999999999,7526,2021-02-01 00:00:00
165,AUDCHF_i,0.68036,0.68267,0.68028,0.68294,0.68161,0.6819633333333334,0.68214,0.6815625,6846,2021-02-01 04:00:00
166,AUDCHF_i,0.68266,0.68328,0.68142,0.68353,0.6824749999999999,0.6827433333333333,0.6828774999999999,0.6827224999999999,10518,2021-02-01 08:00:00
167,AUDCHF_i,0.68327,0.68282,0.68231,0.68387,0.68309,0.6829999999999999,0.682955,0.6830674999999999,10038,2021-02-01 12:00:00
168,AUDCHF_i,0.68279,0.68343,0.68092,0.68367,0.682295,0.6826733333333334,0.6828625,0.6827025,12468,2021-02-01 16:00:00
169,AUDCHF_i,0.68342,0.68313,0.68299,0.68523,0.68411,0.6837833333333334,0.6836200000000001,0.6836925,6139,2021-02-01 20:00:00
170,AUDCHF_i,0.68314,0.68526,0.68291,0.68535,0.68413,0.6845066666666666,0.6846949999999999,0.6841649999999999,5355,2021-02-02 00:00:00
171,AUDCHF_i,0.68528,0.68384,0.68289,0.68619,0.6845399999999999,0.6843066666666666,0.68419,0.68455,6571,2021-02-02 04:00:00
172,AUDCHF_i,0.68384,0.68254,0.68196,0.684,0.68298,0.6828333333333334,0.68276,0.683085,8875,2021-02-02 08:00:00
173,AUDCHF_i,0.68254,0.68188,0.68082,0.68352,0.6821699999999999,0.6820733333333333,0.682025,0.68219,9291,2021-02-02 12:00:00
174,AUDCHF_i,0.68186,0.68151,0.67991,0.68232,0.681115,0.6812466666666667,0.6813125,0.6814,12300,2021-02-02 16:00:00
175,AUDCHF_i,0.68149,0.68231,0.68132,0.68301,0.682165,0.6822133333333333,0.6822375,0.6820325,5595,2021-02-02 20:00:00
176,AUDCHF_i,0.6823,0.68309,0.68189,0.68343,0.68266,0.6828033333333333,0.682875,0.6826775,5062,2021-02-03 00:00:00
177,AUDCHF_i,0.68309,0.68334,0.6826,0.68381,0.6832050000000001,0.68325,0.6832725,0.68321,4563,2021-02-03 04:00:00
178,AUDCHF_i,0.68334,0.68438,0.68303,0.68491,0.68397,0.6841066666666666,0.684175,0.6839149999999999,7725,2021-02-03 08:00:00
179,AUDCHF_i,0.68431,0.68434,0.68366,0.68535,0.684505,0.68445,0.6844224999999999,0.684415,7478,2021-02-03 12:00:00
180,AUDCHF_i,0.6843,0.68532,0.68387,0.68539,0.6846300000000001,0.68486,0.684975,0.68472,10126,2021-02-03 16:00:00
181,AUDCHF_i,0.68533,0.68461,0.68451,0.68547,0.68499,0.6848633333333334,0.6848000000000001,0.68498,4993,2021-02-03 20:00:00
182,AUDCHF_i,0.68467,0.6867,0.68402,0.68676,0.6853899999999999,0.6858266666666667,0.686045,0.6855375,2657,2021-02-04 00:00:00
183,AUDCHF_i,0.6867,0.68618,0.6855,0.68718,0.68634,0.6862866666666667,0.6862600000000001,0.6863900000000001,3011,2021-02-04 04:00:00
184,AUDCHF_i,0.68618,0.68816,0.68616,0.68841,0.6872849999999999,0.6875766666666666,0.6877224999999999,0.6872274999999999,7337,2021-02-04 08:00:00
