,AUDJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
22,AUDJPY_i,78.758,78.737,78.677,78.855,78.766,78.75633333333333,78.7515,78.75675,5922,2020-12-28 08:00:00
23,AUDJPY_i,78.737,78.607,78.534,78.738,78.636,78.62633333333333,78.6215,78.654,8711,2020-12-28 12:00:00
24,AUDJPY_i,78.607,78.617,78.464,78.737,78.6005,78.606,78.60875,78.60624999999999,8435,2020-12-28 16:00:00
25,AUDJPY_i,78.617,78.629,78.569,78.686,78.6275,78.628,78.62825000000001,78.62525000000001,4262,2020-12-28 20:00:00
26,AUDJPY_i,78.649,78.764,78.577,78.8,78.6885,78.71366666666667,78.72625000000001,78.6975,5428,2020-12-29 00:00:00
27,AUDJPY_i,78.764,78.764,78.702,78.797,78.7495,78.75433333333332,78.75675,78.75675,4833,2020-12-29 04:00:00
28,AUDJPY_i,78.764,78.769,78.7,78.832,78.76599999999999,78.767,78.7675,78.76625,6574,2020-12-29 08:00:00
29,AUDJPY_i,78.773,78.898,78.724,78.916,78.82,78.84599999999999,78.859,78.82775,6865,2020-12-29 12:00:00
30,AUDJPY_i,78.898,78.811,78.738,78.939,78.8385,78.82933333333334,78.82475,78.84649999999999,10044,2020-12-29 16:00:00
31,AUDJPY_i,78.811,78.748,78.744,78.82,78.782,78.77066666666667,78.765,78.78075000000001,4091,2020-12-29 20:00:00
32,AUDJPY_i,78.768,78.87,78.682,78.922,78.80199999999999,78.82466666666666,78.836,78.81049999999999,6464,2020-12-30 00:00:00
33,AUDJPY_i,78.872,79.102,78.869,79.159,79.01400000000001,79.04333333333334,79.058,79.0005,5618,2020-12-30 04:00:00
34,AUDJPY_i,79.102,78.942,78.926,79.125,79.0255,78.99766666666666,78.98375,79.02375,6488,2020-12-30 08:00:00
35,AUDJPY_i,78.943,78.947,78.926,79.128,79.027,79.00033333333333,78.987,78.986,7675,2020-12-30 12:00:00
36,AUDJPY_i,78.952,79.275,78.945,79.38,79.1625,79.2,79.21875,79.138,9558,2020-12-30 16:00:00
37,AUDJPY_i,79.277,79.289,79.219,79.339,79.279,79.28233333333333,79.28399999999999,79.28099999999999,3649,2020-12-30 20:00:00
38,AUDJPY_i,79.265,79.452,79.19,79.463,79.3265,79.36833333333333,79.38925,79.3425,4403,2020-12-31 00:00:00
39,AUDJPY_i,79.45,79.431,79.298,79.461,79.37950000000001,79.39666666666666,79.40525,79.41,4527,2020-12-31 04:00:00
40,AUDJPY_i,79.433,79.339,79.316,79.566,79.441,79.407,79.39,79.4135,7246,2020-12-31 08:00:00
41,AUDJPY_i,79.34,79.666,79.334,79.777,79.5555,79.59233333333333,79.61075,79.52924999999999,8115,2020-12-31 12:00:00
42,AUDJPY_i,79.666,79.459,79.422,79.744,79.583,79.54166666666667,79.521,79.57275,9968,2020-12-31 16:00:00
43,AUDJPY_i,79.466,79.486,79.455,79.532,79.4935,79.491,79.48975,79.48475,1039,2020-12-31 20:00:00
44,AUDJPY_i,79.42,79.51,79.143,79.665,79.404,79.43933333333332,79.457,79.4345,9642,2021-01-04 00:00:00
45,AUDJPY_i,79.509,79.372,79.229,79.559,79.394,79.38666666666667,79.38300000000001,79.41725000000001,7859,2021-01-04 04:00:00
46,AUDJPY_i,79.372,79.434,79.356,79.546,79.451,79.44533333333332,79.4425,79.42699999999999,10077,2021-01-04 08:00:00
47,AUDJPY_i,79.434,79.501,79.364,79.527,79.44550000000001,79.46400000000001,79.47325000000001,79.4565,10066,2021-01-04 12:00:00
48,AUDJPY_i,79.501,79.025,78.836,79.544,79.19,79.135,79.1075,79.2265,16431,2021-01-04 16:00:00
49,AUDJPY_i,79.023,78.999,78.948,79.119,79.0335,79.022,79.01625,79.02225,8558,2021-01-04 20:00:00
50,AUDJPY_i,78.952,79.137,78.945,79.217,79.08099999999999,79.09966666666666,79.109,79.06275,7818,2021-01-05 00:00:00
51,AUDJPY_i,79.137,79.365,79.135,79.477,79.30600000000001,79.32566666666668,79.33550000000001,79.27850000000001,9474,2021-01-05 04:00:00
52,AUDJPY_i,79.367,79.319,79.271,79.484,79.3775,79.358,79.34825000000001,79.36025000000001,11224,2021-01-05 08:00:00
53,AUDJPY_i,79.319,79.15,79.124,79.381,79.2525,79.21833333333333,79.20125,79.2435,10810,2021-01-05 12:00:00
54,AUDJPY_i,79.15,79.692,79.13,79.696,79.413,79.50599999999999,79.5525,79.417,16358,2021-01-05 16:00:00
55,AUDJPY_i,79.693,79.691,79.661,79.824,79.7425,79.72533333333334,79.71675,79.71725,6204,2021-01-05 20:00:00
56,AUDJPY_i,79.695,79.681,79.599,79.769,79.684,79.68299999999999,79.68249999999999,79.68599999999999,11518,2021-01-06 00:00:00
57,AUDJPY_i,79.679,79.867,79.515,79.922,79.7185,79.76800000000001,79.79275000000001,79.74575000000002,12797,2021-01-06 04:00:00
58,AUDJPY_i,79.868,80.297,79.853,80.308,80.0805,80.15266666666666,80.18875,80.0815,13359,2021-01-06 08:00:00
59,AUDJPY_i,80.294,80.237,80.17,80.39,80.28,80.26566666666666,80.2585,80.27275,13253,2021-01-06 12:00:00
60,AUDJPY_i,80.235,80.448,80.123,80.494,80.30850000000001,80.355,80.37825,80.325,18514,2021-01-06 16:00:00
61,AUDJPY_i,80.449,80.354,80.216,80.498,80.357,80.356,80.35549999999999,80.37925,14304,2021-01-06 20:00:00
62,AUDJPY_i,80.358,80.456,80.214,80.537,80.3755,80.40233333333333,80.41575,80.39125,8970,2021-01-07 00:00:00
63,AUDJPY_i,80.456,80.298,80.294,80.458,80.376,80.35000000000001,80.337,80.37650000000001,8330,2021-01-07 04:00:00
64,AUDJPY_i,80.298,80.282,80.242,80.512,80.37700000000001,80.34533333333333,80.3295,80.3335,12695,2021-01-07 08:00:00
65,AUDJPY_i,80.283,80.218,80.148,80.325,80.2365,80.23033333333335,80.22725000000001,80.24350000000001,12413,2021-01-07 12:00:00
66,AUDJPY_i,80.218,80.453,80.183,80.562,80.3725,80.39933333333333,80.41275,80.354,15680,2021-01-07 16:00:00
67,AUDJPY_i,80.455,80.605,80.454,80.669,80.5615,80.57600000000001,80.58325,80.54575,7001,2021-01-07 20:00:00
68,AUDJPY_i,80.596,80.529,80.448,80.682,80.565,80.553,80.547,80.56375,8295,2021-01-08 00:00:00
69,AUDJPY_i,80.529,80.723,80.503,80.766,80.6345,80.664,80.67875000000001,80.63025,8854,2021-01-08 04:00:00
70,AUDJPY_i,80.72,80.755,80.628,80.911,80.7695,80.76466666666666,80.76225,80.7535,12875,2021-01-08 08:00:00
71,AUDJPY_i,80.761,80.734,80.624,80.852,80.738,80.73666666666666,80.73599999999999,80.74275,11726,2021-01-08 12:00:00
72,AUDJPY_i,80.734,80.687,80.529,80.843,80.686,80.68633333333334,80.68650000000001,80.69825,19861,2021-01-08 16:00:00
73,AUDJPY_i,80.688,80.72,80.371,80.729,80.55,80.60666666666667,80.63499999999999,80.627,11866,2021-01-08 20:00:00
74,AUDJPY_i,80.559,80.278,80.257,80.715,80.486,80.41666666666667,80.382,80.45224999999999,8300,2021-01-11 00:00:00
75,AUDJPY_i,80.276,80.216,80.147,80.323,80.235,80.22866666666665,80.2255,80.2405,7739,2021-01-11 04:00:00
76,AUDJPY_i,80.215,80.257,80.129,80.375,80.25200000000001,80.25366666666667,80.25450000000001,80.244,10260,2021-01-11 08:00:00
77,AUDJPY_i,80.257,80.048,80.037,80.372,80.2045,80.15233333333333,80.12625,80.1785,9810,2021-01-11 12:00:00
78,AUDJPY_i,80.048,80.309,79.979,80.338,80.1585,80.20866666666667,80.23375,80.1685,14459,2021-01-11 16:00:00
79,AUDJPY_i,80.309,80.227,80.159,80.342,80.2505,80.24266666666666,80.23875000000001,80.25925000000001,5596,2021-01-11 20:00:00
80,AUDJPY_i,80.224,80.281,80.126,80.355,80.2405,80.254,80.26075,80.2465,8236,2021-01-12 00:00:00
81,AUDJPY_i,80.281,80.316,80.166,80.329,80.2475,80.27033333333334,80.28175,80.273,6501,2021-01-12 04:00:00
82,AUDJPY_i,80.313,80.577,80.276,80.6,80.43799999999999,80.48433333333332,80.5075,80.44149999999999,9049,2021-01-12 08:00:00
83,AUDJPY_i,80.576,80.32,80.278,80.588,80.43299999999999,80.39533333333333,80.3765,80.44049999999999,9121,2021-01-12 12:00:00
84,AUDJPY_i,80.319,80.473,80.25,80.535,80.3925,80.41933333333333,80.43275,80.39425,12474,2021-01-12 16:00:00
85,AUDJPY_i,80.471,80.623,80.447,80.679,80.563,80.58300000000001,80.593,80.555,8268,2021-01-12 20:00:00
86,AUDJPY_i,80.621,80.466,80.428,80.712,80.57,80.53533333333333,80.518,80.55675,5664,2021-01-13 00:00:00
87,AUDJPY_i,80.466,80.465,80.386,80.501,80.4435,80.45066666666666,80.45425,80.4545,6308,2021-01-13 04:00:00
88,AUDJPY_i,80.465,80.483,80.402,80.597,80.4995,80.494,80.49125000000001,80.48675,8605,2021-01-13 08:00:00
89,AUDJPY_i,80.484,80.311,80.3,80.516,80.408,80.37566666666667,80.3595,80.40275,9333,2021-01-13 12:00:00
90,AUDJPY_i,80.311,80.439,80.249,80.454,80.35149999999999,80.38066666666666,80.39524999999999,80.36325,12608,2021-01-13 16:00:00
91,AUDJPY_i,80.441,80.306,80.301,80.491,80.396,80.366,80.351,80.38475,6162,2021-01-13 20:00:00
92,AUDJPY_i,80.323,80.459,80.258,80.506,80.382,80.40766666666667,80.4205,80.3865,6298,2021-01-14 00:00:00
93,AUDJPY_i,80.463,80.677,80.412,80.686,80.549,80.59166666666668,80.61300000000001,80.55950000000001,9372,2021-01-14 04:00:00
94,AUDJPY_i,80.677,80.753,80.58,80.767,80.67349999999999,80.69999999999999,80.71324999999999,80.69425,8984,2021-01-14 08:00:00
95,AUDJPY_i,80.752,80.562,80.546,80.784,80.665,80.63066666666667,80.6135,80.661,9566,2021-01-14 12:00:00
96,AUDJPY_i,80.562,80.808,80.547,80.825,80.686,80.72666666666667,80.747,80.6855,12395,2021-01-14 16:00:00
97,AUDJPY_i,80.808,80.728,80.706,80.836,80.771,80.75666666666666,80.7495,80.7695,7334,2021-01-14 20:00:00
98,AUDJPY_i,80.729,80.589,80.573,80.776,80.6745,80.646,80.63175,80.66675,6654,2021-01-15 00:00:00
99,AUDJPY_i,80.589,80.477,80.445,80.667,80.556,80.52966666666667,80.51650000000001,80.5445,6943,2021-01-15 04:00:00
100,AUDJPY_i,80.477,80.257,80.144,80.498,80.321,80.29966666666667,80.289,80.344,9900,2021-01-15 08:00:00
101,AUDJPY_i,80.257,80.091,80.073,80.327,80.19999999999999,80.16366666666666,80.1455,80.187,10536,2021-01-15 12:00:00
102,AUDJPY_i,80.093,80.135,79.704,80.173,79.9385,80.004,80.03675,80.02625,16024,2021-01-15 16:00:00
103,AUDJPY_i,80.133,80.005,79.995,80.141,80.06800000000001,80.04700000000001,80.0365,80.0685,6368,2021-01-15 20:00:00
104,AUDJPY_i,79.994,79.836,79.742,80.052,79.897,79.87666666666667,79.8665,79.906,7563,2021-01-18 00:00:00
105,AUDJPY_i,79.836,79.75,79.636,79.891,79.7635,79.759,79.75675,79.77825,7791,2021-01-18 04:00:00
106,AUDJPY_i,79.751,79.551,79.495,79.806,79.6505,79.61733333333332,79.60074999999999,79.65074999999999,9843,2021-01-18 08:00:00
107,AUDJPY_i,79.551,79.712,79.534,79.728,79.631,79.658,79.6715,79.63125,7493,2021-01-18 12:00:00
108,AUDJPY_i,79.711,79.644,79.614,79.741,79.67750000000001,79.66633333333334,79.66075000000001,79.67750000000001,6259,2021-01-18 16:00:00
109,AUDJPY_i,79.643,79.607,79.569,79.681,79.625,79.619,79.616,79.625,7161,2021-01-18 20:00:00
110,AUDJPY_i,79.632,79.985,79.52,80.0,79.75999999999999,79.835,79.8725,79.78425,6633,2021-01-19 00:00:00
111,AUDJPY_i,79.985,80.156,79.975,80.294,80.1345,80.14166666666667,80.14525,80.1025,7744,2021-01-19 04:00:00
112,AUDJPY_i,80.155,80.146,80.049,80.302,80.1755,80.16566666666667,80.16075000000001,80.16300000000001,8953,2021-01-19 08:00:00
113,AUDJPY_i,80.145,80.171,80.09,80.241,80.16550000000001,80.16733333333333,80.16825,80.16175,8703,2021-01-19 12:00:00
114,AUDJPY_i,80.174,79.955,79.909,80.23,80.0695,80.03133333333334,80.01225,80.06700000000001,12440,2021-01-19 16:00:00
115,AUDJPY_i,79.956,79.915,79.849,79.987,79.918,79.91700000000002,79.91650000000001,79.92675000000001,5483,2021-01-19 20:00:00
116,AUDJPY_i,79.916,80.017,79.877,80.132,80.00450000000001,80.00866666666667,80.01075,79.9855,6373,2021-01-20 00:00:00
117,AUDJPY_i,80.019,80.131,79.995,80.163,80.07900000000001,80.09633333333333,80.105,80.077,6065,2021-01-20 04:00:00
118,AUDJPY_i,80.131,80.241,80.109,80.329,80.219,80.22633333333333,80.22999999999999,80.20249999999999,9983,2021-01-20 08:00:00
119,AUDJPY_i,80.241,80.222,80.141,80.282,80.2115,80.21499999999999,80.21674999999999,80.22149999999999,9017,2021-01-20 12:00:00
120,AUDJPY_i,80.222,80.131,80.094,80.33,80.21199999999999,80.18499999999999,80.1715,80.19425,14320,2021-01-20 16:00:00
121,AUDJPY_i,80.134,80.17,80.119,80.205,80.162,80.16466666666668,80.16600000000001,80.15700000000001,5810,2021-01-20 20:00:00
122,AUDJPY_i,80.17,80.401,80.1,80.465,80.2825,80.322,80.34175,80.284,7004,2021-01-21 00:00:00
123,AUDJPY_i,80.401,80.355,80.309,80.5,80.4045,80.38799999999999,80.37975,80.39125,6707,2021-01-21 04:00:00
124,AUDJPY_i,80.355,80.379,80.225,80.407,80.316,80.337,80.34750000000001,80.34150000000001,9557,2021-01-21 08:00:00
125,AUDJPY_i,80.379,80.36,80.309,80.482,80.3955,80.38366666666667,80.37775,80.38250000000001,10163,2021-01-21 12:00:00
126,AUDJPY_i,80.359,80.219,80.173,80.456,80.31450000000001,80.28266666666667,80.26675,80.30175,12814,2021-01-21 16:00:00
127,AUDJPY_i,80.221,80.312,80.213,80.4,80.3065,80.30833333333334,80.30925,80.2865,5950,2021-01-21 20:00:00
128,AUDJPY_i,80.312,80.274,80.238,80.429,80.3335,80.31366666666666,80.30375000000001,80.31325,6993,2021-01-22 00:00:00
129,AUDJPY_i,80.274,80.216,80.113,80.287,80.2,80.20533333333333,80.208,80.2225,6745,2021-01-22 04:00:00
130,AUDJPY_i,80.213,80.051,80.004,80.214,80.10900000000001,80.08966666666667,80.08,80.12049999999999,10421,2021-01-22 08:00:00
131,AUDJPY_i,80.05,80.035,79.887,80.095,79.991,80.00566666666667,80.013,80.01675,10368,2021-01-22 12:00:00
132,AUDJPY_i,80.035,80.081,80.024,80.188,80.106,80.09766666666667,80.0935,80.082,12977,2021-01-22 16:00:00
133,AUDJPY_i,80.082,80.054,80.028,80.127,80.0775,80.06966666666666,80.06575000000001,80.07275,5869,2021-01-22 20:00:00
134,AUDJPY_i,80.078,80.106,79.961,80.174,80.0675,80.08033333333333,80.08675,80.07974999999999,6266,2021-01-25 00:00:00
135,AUDJPY_i,80.106,80.295,80.106,80.297,80.2015,80.23266666666666,80.24825,80.201,6187,2021-01-25 04:00:00
136,AUDJPY_i,80.295,80.145,80.095,80.324,80.20949999999999,80.18799999999999,80.17724999999999,80.21475,9593,2021-01-25 08:00:00
137,AUDJPY_i,80.143,80.183,80.07,80.283,80.1765,80.17866666666667,80.17975,80.16975,9953,2021-01-25 12:00:00
138,AUDJPY_i,80.18,79.971,79.748,80.228,79.988,79.98233333333333,79.9795,80.03175,16850,2021-01-25 16:00:00
139,AUDJPY_i,79.973,80.019,79.916,80.041,79.9785,79.992,79.99875,79.98725,6822,2021-01-25 20:00:00
140,AUDJPY_i,79.998,79.983,79.875,80.085,79.97999999999999,79.981,79.9815,79.98525,5069,2021-01-26 00:00:00
141,AUDJPY_i,79.982,79.741,79.713,80.008,79.8605,79.82066666666667,79.80075,79.86099999999999,5998,2021-01-26 04:00:00
142,AUDJPY_i,79.739,79.855,79.598,79.911,79.75450000000001,79.78800000000001,79.80475000000001,79.77575000000002,10580,2021-01-26 08:00:00
143,AUDJPY_i,79.855,80.178,79.803,80.222,80.01249999999999,80.06766666666665,80.09525,80.0145,9910,2021-01-26 12:00:00
144,AUDJPY_i,80.176,80.277,80.145,80.319,80.232,80.247,80.2545,80.22925,11822,2021-01-26 16:00:00
145,AUDJPY_i,80.277,80.171,80.171,80.331,80.251,80.22433333333333,80.211,80.2375,4802,2021-01-26 20:00:00
146,AUDJPY_i,80.199,80.285,80.17,80.426,80.298,80.29366666666667,80.2915,80.27,6270,2021-01-27 00:00:00
147,AUDJPY_i,80.285,80.28,80.156,80.285,80.2205,80.24033333333334,80.25025,80.2515,6216,2021-01-27 04:00:00
148,AUDJPY_i,80.278,80.162,80.113,80.285,80.199,80.18666666666667,80.1805,80.2095,9296,2021-01-27 08:00:00
149,AUDJPY_i,80.162,79.921,79.836,80.224,80.03,79.99366666666667,79.9755,80.03575000000001,12514,2021-01-27 12:00:00
150,AUDJPY_i,79.923,80.1,79.616,80.112,79.864,79.94266666666667,79.982,79.93775,20184,2021-01-27 16:00:00
151,AUDJPY_i,80.099,79.737,79.644,80.107,79.8755,79.82933333333334,79.80625,79.89675,16127,2021-01-27 20:00:00
152,AUDJPY_i,79.73,79.736,79.477,79.809,79.643,79.67399999999999,79.6895,79.688,10541,2021-01-28 00:00:00
153,AUDJPY_i,79.736,79.592,79.476,79.779,79.6275,79.61566666666666,79.60974999999999,79.64574999999999,10062,2021-01-28 04:00:00
154,AUDJPY_i,79.587,79.323,79.186,79.59,79.388,79.36633333333333,79.35549999999999,79.4215,15374,2021-01-28 08:00:00
155,AUDJPY_i,79.32,79.65,79.27,79.663,79.4665,79.52766666666666,79.55825,79.47575,13912,2021-01-28 12:00:00
156,AUDJPY_i,79.65,80.059,79.65,80.074,79.862,79.92766666666667,79.9605,79.85825,18839,2021-01-28 16:00:00
157,AUDJPY_i,80.059,80.001,80.001,80.221,80.111,80.07433333333334,80.05600000000001,80.07050000000001,8621,2021-01-28 20:00:00
158,AUDJPY_i,80.033,80.056,79.943,80.218,80.0805,80.07233333333333,80.06824999999999,80.0625,7910,2021-01-29 00:00:00
159,AUDJPY_i,80.057,79.866,79.792,80.076,79.934,79.91133333333333,79.89999999999999,79.94775,9946,2021-01-29 04:00:00
160,AUDJPY_i,79.866,80.162,79.834,80.188,80.011,80.06133333333334,80.0865,80.0125,15148,2021-01-29 08:00:00
161,AUDJPY_i,80.161,80.501,80.04,80.564,80.30199999999999,80.36833333333333,80.4015,80.31649999999999,16877,2021-01-29 12:00:00
162,AUDJPY_i,80.501,80.009,79.974,80.631,80.30250000000001,80.20466666666668,80.15575000000001,80.27875,20931,2021-01-29 16:00:00
163,AUDJPY_i,80.009,80.017,79.916,80.128,80.02199999999999,80.02033333333333,80.0195,80.0175,15348,2021-01-29 20:00:00
164,AUDJPY_i,79.871,79.938,79.674,79.967,79.82050000000001,79.85966666666667,79.87925,79.8625,8916,2021-02-01 00:00:00
165,AUDJPY_i,79.937,80.133,79.936,80.166,80.051,80.07833333333333,80.092,80.043,8493,2021-02-01 04:00:00
166,AUDJPY_i,80.133,80.098,79.959,80.195,80.077,80.084,80.0875,80.09625,13099,2021-02-01 08:00:00
167,AUDJPY_i,80.098,80.006,79.954,80.113,80.0335,80.02433333333333,80.01975,80.04275,11321,2021-02-01 12:00:00
168,AUDJPY_i,80.005,80.059,79.901,80.07,79.9855,80.01,80.02225,80.00874999999999,14984,2021-02-01 16:00:00
169,AUDJPY_i,80.059,79.932,79.932,80.194,80.063,80.01933333333334,79.9975,80.02924999999999,7193,2021-02-01 20:00:00
170,AUDJPY_i,79.935,80.234,79.892,80.245,80.0685,80.12366666666667,80.15124999999999,80.0765,7037,2021-02-02 00:00:00
171,AUDJPY_i,80.234,80.091,79.956,80.353,80.1545,80.13333333333333,80.12275,80.15849999999999,7524,2021-02-02 04:00:00
172,AUDJPY_i,80.09,79.926,79.834,80.13,79.982,79.96333333333332,79.954,79.995,10681,2021-02-02 08:00:00
173,AUDJPY_i,79.926,79.798,79.69,79.969,79.8295,79.819,79.81375,79.84575,7667,2021-02-02 12:00:00
174,AUDJPY_i,79.797,79.703,79.524,79.836,79.68,79.68766666666667,79.6915,79.715,13578,2021-02-02 16:00:00
175,AUDJPY_i,79.703,79.841,79.668,79.906,79.787,79.805,79.81400000000001,79.77950000000001,6798,2021-02-02 20:00:00
176,AUDJPY_i,79.838,79.917,79.806,79.991,79.8985,79.90466666666667,79.90775,79.888,7233,2021-02-03 00:00:00
177,AUDJPY_i,79.917,79.941,79.831,80.003,79.917,79.925,79.929,79.923,6303,2021-02-03 04:00:00
178,AUDJPY_i,79.941,80.014,79.874,80.11,79.99199999999999,79.99933333333333,80.003,79.98474999999999,8652,2021-02-03 08:00:00
179,AUDJPY_i,80.017,79.992,79.936,80.085,80.01050000000001,80.00433333333335,80.00125000000001,80.00750000000001,8155,2021-02-03 12:00:00
180,AUDJPY_i,79.99,80.041,79.918,80.086,80.00200000000001,80.015,80.0215,80.00875,13238,2021-02-03 16:00:00
181,AUDJPY_i,80.039,80.001,79.968,80.069,80.0185,80.01266666666668,80.00975,80.01925,6518,2021-02-03 20:00:00
182,AUDJPY_i,79.997,80.267,79.949,80.282,80.1155,80.166,80.19125,80.12375,6038,2021-02-04 00:00:00
183,AUDJPY_i,80.267,80.184,80.088,80.316,80.202,80.196,80.193,80.21375,7608,2021-02-04 04:00:00
184,AUDJPY_i,80.184,80.271,80.179,80.315,80.247,80.255,80.259,80.23724999999999,9786,2021-02-04 08:00:00
185,AUDJPY_i,80.271,80.221,80.12,80.29,80.20500000000001,80.21033333333334,80.21300000000001,80.22550000000001,7938,2021-02-04 12:00:00
186,AUDJPY_i,80.219,80.064,80.03,80.235,80.1325,80.10966666666666,80.09825,80.137,10157,2021-02-04 16:00:00
187,AUDJPY_i,80.064,80.186,80.05,80.235,80.1425,80.157,80.16425000000001,80.13374999999999,5659,2021-02-04 20:00:00
188,AUDJPY_i,80.171,80.099,80.085,80.294,80.1895,80.15933333333334,80.14425,80.16225,5839,2021-02-05 00:00:00
189,AUDJPY_i,80.099,80.223,80.027,80.232,80.12950000000001,80.16066666666667,80.17625000000001,80.14525,5980,2021-02-05 04:00:00
190,AUDJPY_i,80.224,80.319,80.171,80.34,80.25550000000001,80.27666666666669,80.28725000000001,80.26350000000001,8398,2021-02-05 08:00:00
191,AUDJPY_i,80.319,80.563,80.276,80.61,80.443,80.483,80.503,80.44200000000001,9655,2021-02-05 12:00:00
192,AUDJPY_i,80.565,80.783,80.556,80.821,80.6885,80.72000000000001,80.73575000000001,80.68125,13110,2021-02-05 16:00:00
193,AUDJPY_i,80.783,80.897,80.758,80.913,80.8355,80.856,80.86625,80.83775,5735,2021-02-05 20:00:00
194,AUDJPY_i,80.736,80.981,80.736,80.981,80.85849999999999,80.89933333333333,80.91975,80.85849999999999,6453,2021-02-08 00:00:00
195,AUDJPY_i,80.98,80.954,80.878,80.989,80.93350000000001,80.94033333333334,80.94375000000001,80.95025000000001,4665,2021-02-08 04:00:00
196,AUDJPY_i,80.954,80.935,80.854,80.994,80.924,80.92766666666667,80.9295,80.93425,6325,2021-02-08 08:00:00
197,AUDJPY_i,80.935,80.915,80.816,80.961,80.8885,80.89733333333334,80.90175,80.90675,6614,2021-02-08 12:00:00
198,AUDJPY_i,80.915,81.01,80.867,81.177,81.022,81.01800000000001,81.016,80.99225000000001,10513,2021-02-08 16:00:00
199,AUDJPY_i,81.008,81.059,80.967,81.065,81.01599999999999,81.03033333333333,81.0375,81.02475,4197,2021-02-08 20:00:00
200,AUDJPY_i,81.017,81.098,80.993,81.145,81.06899999999999,81.07866666666666,81.0835,81.06325,7067,2021-02-09 00:00:00
201,AUDJPY_i,81.098,81.045,81.002,81.139,81.0705,81.062,81.05775,81.071,6290,2021-02-09 04:00:00
202,AUDJPY_i,81.043,80.854,80.81,81.054,80.932,80.906,80.893,80.94025,8677,2021-02-09 08:00:00
203,AUDJPY_i,80.851,80.789,80.667,80.895,80.781,80.78366666666666,80.785,80.8005,7681,2021-02-09 12:00:00
204,AUDJPY_i,80.791,80.809,80.632,80.843,80.73750000000001,80.76133333333334,80.77325,80.76875000000001,10201,2021-02-09 16:00:00
205,AUDJPY_i,80.808,80.914,80.78,80.925,80.85249999999999,80.87299999999999,80.88324999999999,80.85674999999999,5033,2021-02-09 20:00:00
206,AUDJPY_i,80.915,80.904,80.805,80.952,80.8785,80.887,80.89125,80.894,5709,2021-02-10 00:00:00
207,AUDJPY_i,80.904,80.916,80.869,80.951,80.91,80.91199999999999,80.913,80.91,5149,2021-02-10 04:00:00
