,EURCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
94,EURCHF_i,1.07832,1.07928,1.07771,1.07947,1.07859,1.0788200000000001,1.078935,1.078695,5821,2021-01-14 08:00:00
95,EURCHF_i,1.07929,1.07897,1.07885,1.08132,1.080085,1.0797133333333333,1.0795275,1.0796075,7558,2021-01-14 12:00:00
96,EURCHF_i,1.07897,1.07815,1.07737,1.07934,1.078355,1.0782866666666666,1.0782525,1.0784574999999998,9773,2021-01-14 16:00:00
97,EURCHF_i,1.07815,1.07937,1.07815,1.07961,1.0788799999999998,1.0790433333333331,1.079125,1.07882,6602,2021-01-14 20:00:00
98,EURCHF_i,1.0789,1.07902,1.07846,1.07947,1.078965,1.0789833333333334,1.0789925,1.0789625,3339,2021-01-15 00:00:00
99,EURCHF_i,1.07902,1.0793,1.07867,1.07958,1.079125,1.0791833333333332,1.0792125,1.0791425,2721,2021-01-15 04:00:00
100,EURCHF_i,1.0793,1.077,1.07657,1.07939,1.0779800000000002,1.0776533333333334,1.07749,1.078065,5445,2021-01-15 08:00:00
101,EURCHF_i,1.07703,1.0759,1.07573,1.07728,1.076505,1.0763033333333334,1.0762025,1.076485,6204,2021-01-15 12:00:00
102,EURCHF_i,1.07591,1.07613,1.0749,1.07654,1.07572,1.0758566666666667,1.075925,1.07587,10091,2021-01-15 16:00:00
103,EURCHF_i,1.07614,1.07642,1.07586,1.0765,1.07618,1.0762599999999998,1.0762999999999998,1.0762299999999998,4544,2021-01-15 20:00:00
104,EURCHF_i,1.07566,1.07612,1.07526,1.07688,1.07607,1.0760866666666666,1.076095,1.07598,3142,2021-01-18 00:00:00
105,EURCHF_i,1.07612,1.0764,1.07592,1.07644,1.07618,1.0762533333333333,1.07629,1.07622,2150,2021-01-18 04:00:00
106,EURCHF_i,1.0764,1.0751,1.07508,1.07681,1.075945,1.0756633333333332,1.0755225,1.0758475,5048,2021-01-18 08:00:00
107,EURCHF_i,1.0751,1.07516,1.07374,1.07591,1.074825,1.0749366666666667,1.0749925,1.0749775,4388,2021-01-18 12:00:00
108,EURCHF_i,1.07516,1.07599,1.07485,1.076,1.075425,1.0756133333333333,1.0757075,1.0755,3981,2021-01-18 16:00:00
109,EURCHF_i,1.07601,1.07541,1.07508,1.07642,1.07575,1.0756366666666668,1.07558,1.07573,5461,2021-01-18 20:00:00
110,EURCHF_i,1.07567,1.07667,1.07496,1.07702,1.07599,1.0762166666666666,1.07633,1.07608,2395,2021-01-19 00:00:00
111,EURCHF_i,1.07667,1.07749,1.0766,1.07757,1.0770849999999998,1.0772199999999998,1.0772875,1.0770825,1788,2021-01-19 04:00:00
112,EURCHF_i,1.07749,1.07608,1.07598,1.07794,1.07696,1.0766666666666664,1.07652,1.0768725,5717,2021-01-19 08:00:00
113,EURCHF_i,1.07607,1.07669,1.07549,1.07719,1.07634,1.0764566666666668,1.076515,1.0763600000000002,6802,2021-01-19 12:00:00
114,EURCHF_i,1.07672,1.07737,1.07635,1.07764,1.076995,1.0771199999999999,1.0771825,1.0770199999999999,7003,2021-01-19 16:00:00
115,EURCHF_i,1.07737,1.07742,1.07707,1.07793,1.0775000000000001,1.0774733333333335,1.07746,1.0774475000000001,3362,2021-01-19 20:00:00
116,EURCHF_i,1.07742,1.07768,1.07672,1.07802,1.07737,1.0774733333333333,1.077525,1.0774599999999999,2426,2021-01-20 00:00:00
117,EURCHF_i,1.07768,1.07807,1.07758,1.07813,1.077855,1.0779266666666667,1.0779625000000002,1.077865,1469,2021-01-20 04:00:00
118,EURCHF_i,1.07807,1.07755,1.07674,1.0790899999999999,1.077915,1.0777933333333334,1.0777325,1.0778625,5705,2021-01-20 08:00:00
119,EURCHF_i,1.07755,1.07757,1.07715,1.078,1.077575,1.0775733333333333,1.0775724999999998,1.0775674999999998,6859,2021-01-20 12:00:00
120,EURCHF_i,1.07757,1.07761,1.0766,1.07812,1.07736,1.0774433333333333,1.077485,1.077475,8056,2021-01-20 16:00:00
121,EURCHF_i,1.07761,1.07652,1.07643,1.07768,1.077055,1.0768766666666667,1.0767875,1.07706,3154,2021-01-20 20:00:00
122,EURCHF_i,1.07658,1.07753,1.07637,1.07778,1.077075,1.0772266666666666,1.0773025,1.077065,2774,2021-01-21 00:00:00
123,EURCHF_i,1.07753,1.07814,1.0775,1.0782,1.07785,1.0779466666666666,1.077995,1.0778425,1817,2021-01-21 04:00:00
124,EURCHF_i,1.07814,1.07733,1.07549,1.07846,1.076975,1.0770933333333332,1.0771525,1.077355,5524,2021-01-21 08:00:00
125,EURCHF_i,1.07733,1.07753,1.07618,1.0777700000000001,1.076975,1.0771600000000001,1.0772525000000002,1.0772025,7653,2021-01-21 12:00:00
126,EURCHF_i,1.07755,1.0766,1.07585,1.07818,1.0770149999999998,1.0768766666666665,1.0768075,1.077045,8076,2021-01-21 16:00:00
127,EURCHF_i,1.0766,1.07653,1.07631,1.07721,1.0767600000000002,1.0766833333333334,1.076645,1.0766625,3085,2021-01-21 20:00:00
128,EURCHF_i,1.07653,1.07734,1.07631,1.07739,1.07685,1.0770133333333334,1.077095,1.0768925,2353,2021-01-22 00:00:00
129,EURCHF_i,1.07734,1.07707,1.07669,1.07739,1.07704,1.07705,1.077055,1.0771225,1429,2021-01-22 04:00:00
130,EURCHF_i,1.07708,1.07709,1.0761,1.07751,1.076805,1.0769,1.0769475000000002,1.076945,7210,2021-01-22 08:00:00
131,EURCHF_i,1.07708,1.07745,1.07659,1.07774,1.077165,1.0772599999999999,1.0773074999999999,1.0772149999999998,6943,2021-01-22 12:00:00
132,EURCHF_i,1.07747,1.07778,1.0771,1.0783,1.0777,1.0777266666666667,1.07774,1.0776625,7726,2021-01-22 16:00:00
133,EURCHF_i,1.07778,1.07724,1.07698,1.07805,1.077515,1.0774233333333332,1.0773774999999999,1.0775124999999999,3627,2021-01-22 20:00:00
134,EURCHF_i,1.0772599999999999,1.07743,1.07671,1.07769,1.0772,1.0772766666666667,1.077315,1.0772724999999999,2710,2021-01-25 00:00:00
135,EURCHF_i,1.07744,1.07779,1.07739,1.07794,1.077665,1.0777066666666668,1.0777275000000002,1.0776400000000002,1788,2021-01-25 04:00:00
136,EURCHF_i,1.07779,1.07752,1.07738,1.07868,1.07803,1.07786,1.077775,1.0778425,5556,2021-01-25 08:00:00
137,EURCHF_i,1.07752,1.07747,1.07678,1.07795,1.077365,1.0774,1.0774175,1.0774299999999999,4586,2021-01-25 12:00:00
138,EURCHF_i,1.07743,1.07827,1.07688,1.0784,1.0776400000000002,1.07785,1.077955,1.0777450000000002,8729,2021-01-25 16:00:00
139,EURCHF_i,1.07827,1.07784,1.07779,1.07846,1.078125,1.07803,1.0779825,1.07809,3745,2021-01-25 20:00:00
140,EURCHF_i,1.07776,1.07817,1.07734,1.07831,1.077825,1.0779400000000001,1.0779975,1.077895,2403,2021-01-26 00:00:00
141,EURCHF_i,1.07817,1.07792,1.07778,1.0784799999999999,1.0781299999999998,1.0780599999999998,1.0780249999999998,1.0780874999999999,1572,2021-01-26 04:00:00
142,EURCHF_i,1.07792,1.07831,1.07689,1.07855,1.0777199999999998,1.0779166666666666,1.078015,1.0779174999999999,5421,2021-01-26 08:00:00
143,EURCHF_i,1.0783,1.07913,1.07786,1.0793,1.07858,1.0787633333333335,1.0788550000000001,1.0786475000000002,5382,2021-01-26 12:00:00
144,EURCHF_i,1.07913,1.07841,1.07825,1.07983,1.07904,1.07883,1.078725,1.078905,6993,2021-01-26 16:00:00
145,EURCHF_i,1.07841,1.07807,1.07793,1.07866,1.078295,1.07822,1.0781825,1.0782675,3035,2021-01-26 20:00:00
146,EURCHF_i,1.07805,1.07802,1.07778,1.0783800000000001,1.07808,1.07806,1.07805,1.0780575,2116,2021-01-27 00:00:00
147,EURCHF_i,1.07803,1.0779,1.07785,1.07806,1.077955,1.0779366666666668,1.0779275,1.07796,1044,2021-01-27 04:00:00
148,EURCHF_i,1.07791,1.07683,1.07638,1.07814,1.0772599999999999,1.0771166666666667,1.077045,1.077315,6075,2021-01-27 08:00:00
149,EURCHF_i,1.0768,1.07612,1.07555,1.07698,1.076265,1.0762166666666666,1.0761924999999999,1.0763625,8312,2021-01-27 12:00:00
150,EURCHF_i,1.07613,1.07595,1.07485,1.07623,1.0755400000000002,1.0756766666666666,1.075745,1.07579,12890,2021-01-27 16:00:00
151,EURCHF_i,1.07595,1.0757,1.07546,1.07632,1.07589,1.0758266666666667,1.075795,1.0758575,9038,2021-01-27 20:00:00
152,EURCHF_i,1.0757,1.07609,1.07541,1.07626,1.075835,1.07592,1.0759625,1.075865,3669,2021-01-28 00:00:00
153,EURCHF_i,1.07609,1.07561,1.07508,1.07619,1.0756350000000001,1.0756266666666667,1.0756225000000001,1.0757425,2199,2021-01-28 04:00:00
154,EURCHF_i,1.07561,1.07705,1.0751,1.07729,1.076195,1.07648,1.0766225,1.0762625000000001,7546,2021-01-28 08:00:00
155,EURCHF_i,1.07705,1.0782,1.07696,1.07834,1.07765,1.0778333333333334,1.077925,1.0776375,9073,2021-01-28 12:00:00
156,EURCHF_i,1.0782,1.07686,1.07628,1.07877,1.077525,1.0773033333333333,1.0771925,1.0775275,10819,2021-01-28 16:00:00
157,EURCHF_i,1.07686,1.07679,1.07663,1.07715,1.0768900000000001,1.0768566666666668,1.07684,1.0768575,5788,2021-01-28 20:00:00
158,EURCHF_i,1.07679,1.07661,1.07629,1.07706,1.0766749999999998,1.0766533333333332,1.0766425,1.0766874999999998,2648,2021-01-29 00:00:00
159,EURCHF_i,1.07662,1.07603,1.0759,1.07687,1.0763850000000001,1.076266666666667,1.0762075000000002,1.0763550000000002,1899,2021-01-29 04:00:00
160,EURCHF_i,1.07603,1.07742,1.07592,1.07797,1.076945,1.0771033333333333,1.0771825000000002,1.076835,7461,2021-01-29 08:00:00
161,EURCHF_i,1.07743,1.0784799999999999,1.07708,1.07996,1.0785200000000001,1.0785066666666667,1.0785,1.0782375000000002,9911,2021-01-29 12:00:00
162,EURCHF_i,1.0784799999999999,1.08023,1.07831,1.08086,1.079585,1.0797999999999999,1.0799075,1.07947,11719,2021-01-29 16:00:00
163,EURCHF_i,1.08025,1.08111,1.07993,1.08122,1.080575,1.0807533333333332,1.0808425,1.0806274999999999,6869,2021-01-29 20:00:00
164,EURCHF_i,1.07939,1.08064,1.07901,1.08096,1.079985,1.0802033333333334,1.0803125,1.08,4321,2021-02-01 00:00:00
165,EURCHF_i,1.0806499999999999,1.08157,1.08063,1.08177,1.0812,1.0813233333333334,1.081385,1.0811549999999999,3840,2021-02-01 04:00:00
166,EURCHF_i,1.08156,1.08193,1.08079,1.08244,1.081615,1.08172,1.0817725,1.08168,9068,2021-02-01 08:00:00
167,EURCHF_i,1.08191,1.08235,1.08099,1.08252,1.0817549999999998,1.081953333333333,1.0820524999999999,1.0819424999999998,8625,2021-02-01 12:00:00
168,EURCHF_i,1.08236,1.08183,1.0808,1.08255,1.081675,1.0817266666666667,1.0817525,1.081885,9798,2021-02-01 16:00:00
169,EURCHF_i,1.08183,1.08138,1.08138,1.0823,1.0818400000000001,1.081686666666667,1.0816100000000002,1.0817225000000001,5729,2021-02-01 20:00:00
170,EURCHF_i,1.08137,1.08239,1.08111,1.08245,1.08178,1.0819833333333333,1.082085,1.0818299999999998,2934,2021-02-02 00:00:00
171,EURCHF_i,1.08239,1.08269,1.08225,1.08277,1.08251,1.08257,1.0826,1.082525,1989,2021-02-02 04:00:00
172,EURCHF_i,1.08269,1.08123,1.08089,1.08314,1.082015,1.0817533333333333,1.0816225,1.0819874999999999,6416,2021-02-02 08:00:00
173,EURCHF_i,1.08125,1.0808,1.07976,1.0814300000000001,1.0805950000000002,1.0806633333333335,1.0806975,1.08081,8860,2021-02-02 12:00:00
174,EURCHF_i,1.0808,1.08012,1.07993,1.08164,1.080785,1.0805633333333333,1.0804525,1.0806225,8462,2021-02-02 16:00:00
175,EURCHF_i,1.08012,1.08029,1.07999,1.08112,1.080555,1.0804666666666665,1.0804224999999998,1.08038,4926,2021-02-02 20:00:00
176,EURCHF_i,1.08028,1.08073,1.08017,1.08114,1.0806550000000001,1.08068,1.0806925,1.08058,2325,2021-02-03 00:00:00
177,EURCHF_i,1.08073,1.08104,1.08072,1.08119,1.0809549999999999,1.0809833333333332,1.0809974999999998,1.0809199999999999,1332,2021-02-03 04:00:00
178,EURCHF_i,1.08104,1.08041,1.08019,1.08173,1.0809600000000001,1.0807766666666667,1.0806850000000001,1.0808425000000002,6008,2021-02-03 08:00:00
179,EURCHF_i,1.08041,1.0799,1.07942,1.08111,1.080265,1.0801433333333332,1.0800825,1.0802100000000001,6489,2021-02-03 12:00:00
180,EURCHF_i,1.07988,1.08139,1.0796999999999999,1.08152,1.08061,1.08087,1.081,1.0806225,8950,2021-02-03 16:00:00
181,EURCHF_i,1.08139,1.0818,1.08117,1.08196,1.0815649999999999,1.0816433333333333,1.0816825,1.08158,4520,2021-02-03 20:00:00
182,EURCHF_i,1.08168,1.08199,1.08107,1.08203,1.08155,1.0816966666666668,1.0817700000000001,1.0816925,3383,2021-02-04 00:00:00
183,EURCHF_i,1.08202,1.08134,1.08124,1.08203,1.081635,1.0815366666666666,1.0814875,1.0816575,2745,2021-02-04 04:00:00
184,EURCHF_i,1.08134,1.08131,1.08096,1.08194,1.0814499999999998,1.0814033333333333,1.08138,1.0813875,7298,2021-02-04 08:00:00
185,EURCHF_i,1.08131,1.08144,1.08089,1.08191,1.0814,1.0814133333333331,1.0814199999999998,1.0813875,7031,2021-02-04 12:00:00
186,EURCHF_i,1.08145,1.081,1.08093,1.08219,1.08156,1.0813733333333333,1.08128,1.0813925,7564,2021-02-04 16:00:00
187,EURCHF_i,1.081,1.08129,1.08093,1.08189,1.08141,1.08137,1.08135,1.0812775000000001,4444,2021-02-04 20:00:00
188,EURCHF_i,1.08133,1.08133,1.08119,1.08181,1.0815000000000001,1.0814433333333333,1.081415,1.081415,2484,2021-02-05 00:00:00
