,Unnamed: 0.1,Unnamed: 0,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme_pr,alpha,money,methode,fast_period,slow_period,signal_period,apply_to,num_extreme,diff_extereme,signal,score_buy,score_sell,permit
0,,,0,12236568.02747085,0.3912776367465048,0.2246902737587978,0.8151994035584254,0.81,56.27970506393444,99.10773598811336,160,174,330,0.71,1.0,0.17,0.2679738562091503,0.94,1.0,0.65,1.0,0.0064717546901828,1.0,0.0002334889659248,0.75,0.0082622063775807,0.6301369863013698,0.0027773280441103,1.0,18,0.5,15872.999999999998,pr,106,1448,2,close,10,18,"buy,sell",0.0,12236568.02747085,False
