,Unnamed: 0,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme_pr,alpha,money,methode,fast_period,slow_period,signal_period,apply_to,num_extreme,diff_extereme,signal,score_buy,score_sell,permit
0,,0,652327.3206960041,0.2655776516362309,0.1932669501812144,0.5748822709939505,0.5032145646818595,48.44879740179684,75.94531235273277,204,154,400,0.8,1.0,0.23,0.3728813559322034,0.81,1.0,0.23,1.0,0.0020358710350372,1.0,0.0006776096928225,1.0,0.0031096115618444,1.0,0.0016130225883117,1.0,11,0.3,659.0,pr,81,1042,1,HLCC/4,8,11,"buy,sell",0.0,652327.3206960041,True
