,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,min_st,max_tp,min_tp,value_front_intervals_pr_upper,value_front_intervals_pr_lower,value_back_intervals_pr_upper,value_back_intervals_pr_lower,methode,fast_period,slow_period,signal_period,apply_to,alpha,num_extreme,signal,score_buy,score_sell,permit
0,0,45790.94994907985,0.6154469090688114,0.0697328494793949,0.82,0.3601037572028454,5.384072779268085,52.000824155470056,70,25,95,0.84,0.2153629111707234,0.82,0.74,0.1381984850591949,0.0759296994465332,0.1885982353763326,0.135002134668708,pr,48,144,50,HL/2,0.36,96,"buy,sell",0,45790.94994907985,False
