,Unnamed: 0,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme_pr,alpha,money,methode,fast_period,slow_period,signal_period,apply_to,num_extreme,diff_extereme,signal,score_buy,score_sell,permit
0,0,0,36064489.22475621,0.426196239795303,0.2076533020472645,0.9614738414150292,0.82,47.69548221743866,97.32105151224914,146,165,310,0.7,1.0,0.2,0.2920353982300885,0.99,1.0,0.8,1.0,0.0003917814949622,0.975,5.126509601648368e-05,0.975,0.0008091811379129,0.5189873417721519,0.000322449322413,1.0,12,0.37,40374.0,pr,64,140,8,HLC/3,29,12,"buy,sell",0.0,36064489.22475621,False
