,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,min_st,max_tp,min_tp,value_front_intervals_pr_upper,value_front_intervals_pr_lower,value_back_intervals_pr_upper,value_back_intervals_pr_lower,methode,fast_period,slow_period,signal_period,apply_to,alpha,num_extreme,signal,score_buy,score_sell,permit
0,0,28936.871456221525,0.5297726954213097,0.078877512884683,0.64,0.3727014024929513,5.306392863501092,40.96,64,22,86,0.83,0.241199675613686,0.97,0.64,0.0678424065158225,0.0538833189234644,0.1437770376422629,0.1111485461691805,pr,84,195,21,HLC/3,0.12,80,"buy,sell",0,28936.871456221525,False
